company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,248547000.0,138147000.0,-631000.0,18180000.0,,12000.0,-1026043000.0,167098000.0,461851000.0,-1026043000.0,167098000.0,461851000.0,-397725000.0,211921000.0,211921000.0,93603000.0,18366000.0,,-285465000.0,-269735000.0,-32000.0,-1044389000.0,722298000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q2,2016-04-01,2016-06-30,,,,,36074000.0,-130000.0,18212000.0,,12000.0,-114910000.0,-63791000.0,117986000.0,-114910000.0,-63791000.0,117986000.0,-60845000.0,25596000.0,25596000.0,38104000.0,1302000.0,,,-63791000.0,10000.0,-116234000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 19:54:31+00:00,,,,34788000.0,1526000.0,41496000.0,,,-583132000.0,522727000.0,61679000.0,-583132000.0,522727000.0,61679000.0,2800000.0,-26432000.0,-26432000.0,11827000.0,680000.0,,,-62921000.0,-10000.0,-583802000.0,585648000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,248547000.0,134513000.0,539000.0,22169000.0,,,-957031000.0,162064000.0,502276000.0,-957031000.0,162064000.0,502276000.0,-292152000.0,326529000.0,326529000.0,18255000.0,64295000.0,,-420258000.0,-260976000.0,-98000.0,-1021228000.0,843298000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,FY,2017-01-01,2017-12-31,2020-02-04 21:00:06+00:00,,0.0,119787000.0,163348000.0,,42968000.0,,26000.0,-285894000.0,-86578000.0,469114000.0,-285894000.0,-86578000.0,468216000.0,97800000.0,176253000.0,176253000.0,86545000.0,-702000.0,2056000.0,-199801000.0,-216777000.0,,-285218000.0,330000000.0,0.0
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 18:33:09+00:00,,,,121906000.0,,37867000.0,,10000.0,-209575000.0,-145590000.0,379307000.0,-209575000.0,-145590000.0,379307000.0,26073000.0,132460000.0,132460000.0,87074000.0,-626000.0,1931000.0,-120084000.0,-165506000.0,,-208959000.0,140000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,23862000.0,159978000.0,-1098000.0,22373000.0,,1359000.0,-276415000.0,-212180000.0,453395000.0,-276415000.0,-212180000.0,453395000.0,-34257000.0,148435000.0,148435000.0,122609000.0,-3409000.0,2041000.0,-120084000.0,-232096000.0,,-274365000.0,140000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q3,2017-07-01,2017-09-30,,,,,41546000.0,,43098000.0,,1000.0,-105757000.0,-91953000.0,135679000.0,-105757000.0,-91953000.0,135679000.0,-61230000.0,19610000.0,19610000.0,31425000.0,-626000.0,801000.0,-100162000.0,-51791000.0,,-105132000.0,60000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 19:06:29+00:00,,,,80360000.0,,-5231000.0,,9000.0,-103818000.0,-53637000.0,243628000.0,-103818000.0,-53637000.0,243628000.0,87303000.0,112850000.0,112850000.0,55649000.0,,1130000.0,-19922000.0,-113715000.0,,-103827000.0,80000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,23862000.0,155866000.0,-1396000.0,-10355000.0,,1369000.0,-242059000.0,-185767000.0,419123000.0,-242059000.0,-185767000.0,419123000.0,-8859000.0,136624000.0,136624000.0,136988000.0,-2877000.0,1240000.0,-19922000.0,-245845000.0,,-240551000.0,80000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q2,2017-04-01,2017-06-30,,,,,41081000.0,,-41262000.0,,3000.0,-44687000.0,3451000.0,93038000.0,-44687000.0,3451000.0,93038000.0,52759000.0,66730000.0,66730000.0,26489000.0,,957000.0,-19922000.0,-56627000.0,,-44690000.0,80000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 18:49:03+00:00,,,,39279000.0,,36031000.0,,6000.0,-59131000.0,-57088000.0,150590000.0,-59131000.0,-57088000.0,150590000.0,34544000.0,46120000.0,46120000.0,29160000.0,,173000.0,0.0,-57088000.0,,-59137000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,23862000.0,150859000.0,-1526000.0,49119000.0,,1378000.0,-312282000.0,-253009000.0,444071000.0,-312282000.0,-253009000.0,444071000.0,-122463000.0,95490000.0,95490000.0,148603000.0,-1575000.0,283000.0,,-253009000.0,10000.0,-312095000.0,,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,FY,2018-01-01,2018-12-31,2020-02-04 21:00:06+00:00,,0.0,67053000.0,201979000.0,,86536000.0,,,-166535000.0,-387578000.0,621552000.0,-166535000.0,-387578000.0,621552000.0,65982000.0,176553000.0,176553000.0,156484000.0,-5411000.0,-1457000.0,-485188000.0,-287390000.0,-187000.0,-160937000.0,385000000.0,0.0
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q4,2018-10-01,2018-12-31,,,,962000.0,53217000.0,,-13049000.0,,,-45357000.0,-175362000.0,129055000.0,-45357000.0,-175362000.0,129055000.0,-92456000.0,32019000.0,32019000.0,56868000.0,-784000.0,-792000.0,-187971000.0,-77391000.0,-37000.0,-44536000.0,90000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-22 18:42:15+00:00,,0.0,66091000.0,148762000.0,,99585000.0,,,-121178000.0,-212216000.0,492497000.0,-121178000.0,-212216000.0,492497000.0,158438000.0,144534000.0,144534000.0,99616000.0,-4627000.0,-665000.0,-297217000.0,-209999000.0,-150000.0,-116401000.0,295000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,185878000.0,190204000.0,,104686000.0,,16000.0,-197497000.0,-153204000.0,582304000.0,-197497000.0,-153204000.0,581406000.0,230165000.0,188327000.0,188327000.0,99087000.0,-4703000.0,-540000.0,-376934000.0,-261270000.0,-150000.0,-192660000.0,485000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q3,2018-07-01,2018-09-30,,,,1907000.0,52654000.0,,72248000.0,,,-19322000.0,-60417000.0,197079000.0,-19322000.0,-60417000.0,197079000.0,117390000.0,38204000.0,38204000.0,33973000.0,-354000.0,50000.0,-88923000.0,-81494000.0,-95000.0,-18873000.0,110000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 17:53:00+00:00,,0.0,64184000.0,96108000.0,,27337000.0,,,-101856000.0,-151799000.0,295418000.0,-101856000.0,-151799000.0,295418000.0,41048000.0,106330000.0,106330000.0,65643000.0,-4273000.0,-715000.0,-208294000.0,-128505000.0,-55000.0,-97528000.0,185000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,183971000.0,179096000.0,,75536000.0,,17000.0,-283932000.0,-184740000.0,520904000.0,-283932000.0,-184740000.0,520006000.0,51545000.0,169733000.0,169733000.0,96539000.0,-4975000.0,211000.0,-388173000.0,-231567000.0,-55000.0,-278919000.0,435000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q2,2018-04-01,2018-06-30,,,,64184000.0,49193000.0,,-60638000.0,,,-29208000.0,-70526000.0,94302000.0,-29208000.0,-70526000.0,94302000.0,-6123000.0,46884000.0,46884000.0,58863000.0,-285000.0,-691000.0,-39545000.0,-70981000.0,-33000.0,-28890000.0,40000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 19:27:48+00:00,,0.0,,46915000.0,,87975000.0,,,-72648000.0,-81273000.0,201116000.0,-72648000.0,-81273000.0,201116000.0,47171000.0,59446000.0,59446000.0,6780000.0,-3988000.0,-24000.0,-168749000.0,-57524000.0,-22000.0,-68638000.0,145000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,119787000.0,170984000.0,,94912000.0,,20000.0,-299411000.0,-110763000.0,519640000.0,-299411000.0,-110763000.0,518742000.0,110427000.0,189579000.0,189579000.0,64165000.0,-4690000.0,1859000.0,-368550000.0,-217213000.0,-22000.0,-294719000.0,475000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q4,2019-10-01,2019-12-31,,,46330000.0,6132000.0,55149000.0,,-10617000.0,,,-39029000.0,-54350000.0,186589000.0,-39029000.0,-54350000.0,186589000.0,93219000.0,72416000.0,72416000.0,23311000.0,,9000.0,-120647000.0,-95947000.0,-33000.0,-38996000.0,148275000.0,13969000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,FY,2019-01-01,2019-12-31,2020-02-04 21:00:06+00:00,,163952000.0,109571000.0,212778000.0,,19662000.0,,,-201735000.0,-291974000.0,721632000.0,-201735000.0,-291974000.0,721632000.0,228329000.0,350158000.0,350158000.0,-24918000.0,-10420000.0,406000.0,-448754000.0,-333912000.0,-698000.0,-190617000.0,476723000.0,13969000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q3TTM,2018-10-01,2019-09-30,,,117622000.0,104401000.0,210846000.0,,17230000.0,,,-208063000.0,-412986000.0,664098000.0,-208063000.0,-412986000.0,664098000.0,42654000.0,309761000.0,309761000.0,8639000.0,-11204000.0,-395000.0,-516078000.0,-315356000.0,-702000.0,-196157000.0,418448000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q3,2019-07-01,2019-09-30,,,40184000.0,34364000.0,52206000.0,,51520000.0,,,-40256000.0,-107369000.0,234528000.0,-40256000.0,-107369000.0,234528000.0,86806000.0,98582000.0,98582000.0,-7964000.0,-22000.0,-97000.0,-119854000.0,-95963000.0,-155000.0,-40079000.0,108448000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-22 18:42:15+00:00,,117622000.0,103439000.0,157629000.0,,30279000.0,,,-162706000.0,-237624000.0,535043000.0,-162706000.0,-237624000.0,535043000.0,135110000.0,277742000.0,277742000.0,-48229000.0,-10420000.0,397000.0,-328107000.0,-237965000.0,-665000.0,-151621000.0,328448000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q2TTM,2018-07-01,2019-06-30,,,77438000.0,71944000.0,211294000.0,,37958000.0,,,-187129000.0,-366034000.0,626649000.0,-187129000.0,-366034000.0,626649000.0,73238000.0,249383000.0,249383000.0,50576000.0,-11536000.0,-248000.0,-485147000.0,-300887000.0,-642000.0,-174951000.0,420000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q2,2019-04-01,2019-06-30,,,39333000.0,61714000.0,51642000.0,,-51506000.0,,,-58919000.0,-36918000.0,117934000.0,-58919000.0,-36918000.0,117934000.0,22413000.0,91028000.0,91028000.0,-12563000.0,-30000.0,316000.0,-119142000.0,-77776000.0,-233000.0,-58656000.0,160000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-23 17:53:00+00:00,,77438000.0,69075000.0,105423000.0,,-21241000.0,,,-122450000.0,-130255000.0,300515000.0,-122450000.0,-130255000.0,300515000.0,48304000.0,179160000.0,179160000.0,-40265000.0,-10398000.0,494000.0,-208253000.0,-142002000.0,-510000.0,-111542000.0,220000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 18:29:51+00:00,,38105000.0,7361000.0,53781000.0,,30265000.0,,,-63531000.0,-93337000.0,182581000.0,-63531000.0,-93337000.0,182581000.0,25891000.0,88132000.0,88132000.0,-27702000.0,-10368000.0,178000.0,-89111000.0,-64226000.0,-277000.0,-52886000.0,60000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q1TTM,2018-04-01,2019-03-31,,,38105000.0,74414000.0,208845000.0,,28826000.0,,,-157418000.0,-399642000.0,603017000.0,-157418000.0,-399642000.0,603017000.0,44702000.0,205239000.0,205239000.0,122002000.0,-11791000.0,-1255000.0,-405550000.0,-294092000.0,-442000.0,-145185000.0,300000000.0,
Chipotle Mexican Grill Inc,CMG,,1058090,2020.0,Q1TTM,2019-04-01,2020-03-31,,,168808000.0,102210000.0,217371000.0,,23770000.0,,,-240304000.0,-257999000.0,721122000.0,-240304000.0,-257999000.0,721122000.0,222228000.0,338414000.0,338414000.0,-27241000.0,-47682000.0,-591000.0,-440389000.0,-347339000.0,-490000.0,-192132000.0,515760000.0,13969000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 18:29:51+00:00,,42961000.0,,58374000.0,,34373000.0,,,-102100000.0,-59362000.0,182071000.0,-102100000.0,-59362000.0,182071000.0,19790000.0,76388000.0,76388000.0,-30025000.0,-47630000.0,-819000.0,-80746000.0,-77653000.0,-69000.0,-54401000.0,99037000.0,
