company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q3,,2014-09-30,2014-10-20 20:23:52+00:00,88398000.0,18949000.0,73781000.0,579000.0,442618000.0,,1015974000.0,,15795000.0,24648000.0,78159000.0,21939000.0,440949000.0,15885000.0,1052684000.0,211918000.0,,38978000.0,,47611000.0,27407000.0,33632000.0,1601037000.0,346991000.0,2437053000.0,1893764000.0,873870000.0,264986000.0,1893764000.0,1893764000.0,543289000.0,2437053000.0,510499000.0,278303000.0,0.0,-723826000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q2,,2014-06-30,2014-07-21 17:57:21+00:00,77648000.0,20242000.0,69638000.0,1968000.0,470050000.0,,991543000.0,,14739000.0,7867000.0,86383000.0,21939000.0,304108000.0,15522000.0,1011916000.0,205304000.0,,50838000.0,,47520000.0,26870000.0,36966000.0,1470236000.0,334580000.0,2277582000.0,1753034000.0,892099000.0,241536000.0,1753034000.0,1753034000.0,524548000.0,2277582000.0,373567000.0,283012000.0,0.0,-710713000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2014.0,Q1,,2014-03-31,2014-04-17 17:01:46+00:00,66729000.0,16582000.0,68703000.0,1489000.0,411592000.0,,956735000.0,,13799000.0,35478000.0,56332000.0,21939000.0,313601000.0,15202000.0,983047000.0,199480000.0,,57576000.0,,46302000.0,26349000.0,38213000.0,1359966000.0,295403000.0,2155680000.0,1645033000.0,790791000.0,227242000.0,1645033000.0,1645033000.0,510647000.0,2155680000.0,381842000.0,283405000.0,0.0,-673157000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,FY,,2015-12-31,2017-02-06 19:05:02+00:00,85709000.0,38283000.0,129275000.0,-8273000.0,248005000.0,,1172986000.0,,58152000.0,,64958000.0,21939000.0,622939000.0,15043000.0,1217220000.0,251962000.0,,32305000.0,,48321000.0,32883000.0,39965000.0,2197873000.0,415199000.0,2725066000.0,2127974000.0,814647000.0,279942000.0,2127974000.0,2127974000.0,597092000.0,2725066000.0,693199000.0,317150000.0,0.0,-1234612000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q3,,2015-09-30,2015-10-20 18:52:57+00:00,77250000.0,24157000.0,86660000.0,-5128000.0,604162000.0,,1172498000.0,,34049000.0,,80334000.0,21939000.0,625098000.0,17524000.0,1180957000.0,240669000.0,,29602000.0,,46695000.0,31919000.0,37760000.0,2129999000.0,355581000.0,2947922000.0,2401488000.0,1073233000.0,244244000.0,2401488000.0,2401488000.0,546434000.0,2947922000.0,693732000.0,302190000.0,0.0,-895881000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q2,,2015-06-30,2015-07-21 18:18:34+00:00,81453000.0,25711000.0,86167000.0,-3410000.0,587685000.0,,1135085000.0,,28075000.0,,93396000.0,21939000.0,600767000.0,16529000.0,1147059000.0,232690000.0,,28761000.0,,47228000.0,32047000.0,39686000.0,1985116000.0,291545000.0,2806224000.0,2251710000.0,989231000.0,261016000.0,2251710000.0,2251710000.0,554514000.0,2806224000.0,669934000.0,293498000.0,0.0,-865081000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2015.0,Q1,,2015-03-31,2015-04-21 18:13:05+00:00,76066000.0,21480000.0,85850000.0,-5141000.0,542957000.0,,1066571000.0,,19377000.0,47993000.0,67212000.0,21939000.0,531082000.0,16052000.0,1119469000.0,225897000.0,,35399000.0,,46534000.0,30968000.0,37252000.0,1844912000.0,347577000.0,2703719000.0,2134334000.0,984695000.0,277121000.0,2134334000.0,2134334000.0,569385000.0,2703719000.0,599555000.0,292264000.0,0.0,-772008000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,FY,,2016-12-31,2018-02-08 17:17:44+00:00,78363000.0,40451000.0,127129000.0,-8162000.0,87880000.0,,1239233000.0,,5108000.0,,76301000.0,21939000.0,125055000.0,15019000.0,1303558000.0,288927000.0,,18944000.0,,53177000.0,33946000.0,44080000.0,2220811000.0,329836000.0,2026103000.0,1402493000.0,522374000.0,281793000.0,1402493000.0,1402493000.0,623610000.0,2026103000.0,200171000.0,341817000.0,0.0,-2049389000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q3,,2016-09-30,2016-10-25 19:36:50+00:00,74682000.0,22103000.0,107808000.0,-5446000.0,154128000.0,,1224118000.0,,24013000.0,,97009000.0,21939000.0,250659000.0,18382000.0,1278672000.0,279359000.0,,33862000.0,,46866000.0,33293000.0,45250000.0,2204836000.0,205021000.0,2067033000.0,1441020000.0,468897000.0,279499000.0,1441020000.0,1441020000.0,626013000.0,2067033000.0,319464000.0,346514000.0,0.0,-1982488000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q2,,2016-06-30,2016-07-21 18:11:16+00:00,75255000.0,23208000.0,91660000.0,-4707000.0,189960000.0,,1205583000.0,,25211000.0,,109613000.0,21939000.0,376364000.0,16966000.0,1269335000.0,268985000.0,,37614000.0,,46455000.0,32630000.0,52178000.0,2197037000.0,80184000.0,2101800000.0,1486043000.0,387707000.0,276528000.0,1486043000.0,1486043000.0,615757000.0,2101800000.0,444758000.0,339229000.0,0.0,-1911870000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2016.0,Q1,,2016-03-31,2016-04-26 19:19:48+00:00,76606000.0,23692000.0,114751000.0,-4451000.0,250805000.0,,1184501000.0,,35041000.0,,80606000.0,21939000.0,455679000.0,16885000.0,1241602000.0,260652000.0,,35735000.0,,46860000.0,32216000.0,48317000.0,2171441000.0,0.0,2140820000.0,1540254000.0,374740000.0,271963000.0,1540254000.0,1540254000.0,600566000.0,2140820000.0,524478000.0,328603000.0,0.0,-1811237000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,FY,,2017-12-31,2019-02-07 21:44:15+00:00,82028000.0,40453000.0,95679000.0,-3659000.0,184569000.0,0.0,1305449000.0,63645000.0,9353000.0,,82541000.0,21939000.0,,19860000.0,1338366000.0,316498000.0,,814000.0,,55852000.0,40042000.0,50918000.0,2397064000.0,324382000.0,2045692000.0,1364445000.0,629535000.0,323893000.0,1364445000.0,1364445000.0,681247000.0,2045692000.0,77791000.0,357354000.0,0.0,-2334409000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q3,,2017-09-30,2017-10-24 18:12:19+00:00,86705000.0,23870000.0,128577000.0,-3645000.0,113480000.0,,1294674000.0,,12986000.0,,108120000.0,21939000.0,0.0,21634000.0,1331786000.0,309446000.0,,7577000.0,,54716000.0,36826000.0,49089000.0,2353271000.0,434877000.0,2064377000.0,1387126000.0,655936000.0,323402000.0,1387126000.0,1387126000.0,677251000.0,2064377000.0,76655000.0,353849000.0,0.0,-2257174000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q2,,2017-06-30,2017-07-25 18:37:04+00:00,80976000.0,24940000.0,98311000.0,-5591000.0,175137000.0,,1276643000.0,,0.0,3329000.0,85169000.0,21939000.0,0.0,19126000.0,1328280000.0,301825000.0,,12866000.0,,54367000.0,35879000.0,50296000.0,2333661000.0,394466000.0,2068551000.0,1450196000.0,663965000.0,267785000.0,1450196000.0,1450196000.0,618355000.0,2068551000.0,76306000.0,350570000.0,0.0,-2154517000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2017.0,Q1,,2017-03-31,2017-04-25 19:54:31+00:00,83840000.0,21582000.0,101114000.0,-7669000.0,122413000.0,,1255886000.0,,0.0,24639000.0,96730000.0,21939000.0,0.0,18319000.0,1322622000.0,297843000.0,,15741000.0,,53737000.0,34633000.0,47023000.0,2266931000.0,454627000.0,2062262000.0,1407722000.0,663964000.0,306323000.0,1407722000.0,1407722000.0,654540000.0,2062262000.0,75676000.0,348217000.0,0.0,-2107426000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,FY,,2018-12-31,2020-02-04 21:00:06+00:00,113071000.0,62312000.0,147849000.0,-6236000.0,249953000.0,0.0,1374514000.0,70474000.0,0.0,5129000.0,113467000.0,21939000.0,,21555000.0,1379254000.0,330985000.0,,11566000.0,0.0,49531000.0,31638000.0,54129000.0,2573617000.0,426845000.0,2265518000.0,1441339000.0,814794000.0,449990000.0,1441339000.0,1441339000.0,824179000.0,2265518000.0,71470000.0,374189000.0,0.0,-2500556000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q3,,2018-09-30,2018-10-25 18:33:09+00:00,103486000.0,26868000.0,171998000.0,-4855000.0,343028000.0,,1353431000.0,,21697000.0,,127302000.0,21939000.0,,18285000.0,1361440000.0,327804000.0,,27322000.0,,54422000.0,37123000.0,55406000.0,2541598000.0,327787000.0,2230872000.0,1435837000.0,793071000.0,402786000.0,1435837000.0,1435837000.0,795035000.0,2230872000.0,76361000.0,392249000.0,0.0,-2454337000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q2,,2018-06-30,2018-07-26 19:06:29+00:00,95597000.0,23702000.0,161991000.0,-5126000.0,225658000.0,,1328848000.0,,32334000.0,,97573000.0,21939000.0,,20851000.0,1333949000.0,327152000.0,,17845000.0,,52060000.0,36457000.0,69860000.0,2503394000.0,348269000.0,2128622000.0,1392007000.0,720674000.0,355161000.0,1392007000.0,1392007000.0,736615000.0,2128622000.0,73999000.0,381454000.0,0.0,-2435109000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2018.0,Q1,,2018-03-31,2018-04-25 18:49:03+00:00,99001000.0,26691000.0,149409000.0,-3628000.0,231838000.0,,1317597000.0,,0.0,8642000.0,110268000.0,21939000.0,49375000.0,17404000.0,1343717000.0,321900000.0,,6549000.0,,51974000.0,37630000.0,55742000.0,2456510000.0,298764000.0,2097444000.0,1364045000.0,630439000.0,367320000.0,1364045000.0,1364045000.0,733399000.0,2097444000.0,123288000.0,366079000.0,0.0,-2406434000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,FY,,2019-12-31,2020-04-28 18:29:51+00:00,115816000.0,80545000.0,155843000.0,-5363000.0,480626000.0,0.0,1466060000.0,95195000.0,27705000.0,,126600000.0,21939000.0,,26096000.0,1458690000.0,,,37814000.0,173139000.0,2551771000.0,2717171000.0,57076000.0,2921448000.0,400156000.0,5104604000.0,1683026000.0,1072204000.0,666593000.0,1683026000.0,1683026000.0,3421578000.0,5104604000.0,2573710000.0,2754985000.0,0.0,-2699119000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q3,,2019-09-30,2019-10-22 18:42:15+00:00,118483000.0,49489000.0,141159000.0,-5887000.0,386565000.0,0.0,1440174000.0,61809000.0,3824000.0,0.0,145766000.0,21939000.0,,23871000.0,1425446000.0,0.0,9634000.0,0.0,166802000.0,2526162000.0,2681471000.0,62211000.0,2849032000.0,428796000.0,4937937000.0,1622447000.0,954756000.0,634019000.0,1622447000.0,1622447000.0,3315490000.0,4937937000.0,2557735000.0,2681471000.0,0.0,-2660872000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q2,,2019-06-30,2019-07-23 17:53:00+00:00,99007000.0,49362000.0,126879000.0,-5261000.0,299913000.0,0.0,1414782000.0,61794000.0,,535000.0,98800000.0,21939000.0,,21144000.0,1387896000.0,0.0,,4407000.0,161253000.0,2417070000.0,2568583000.0,44116000.0,2750450000.0,417867000.0,4659307000.0,1538049000.0,832402000.0,548268000.0,1538049000.0,1538049000.0,3121258000.0,4659307000.0,2439009000.0,2572990000.0,0.0,-2621922000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2019.0,Q1,,2019-03-31,2019-04-24 19:27:48+00:00,106214000.0,49725000.0,119813000.0,-5858000.0,277661000.0,0.0,1393645000.0,57088000.0,,21198000.0,119689000.0,21939000.0,,18780000.0,1366684000.0,0.0,,12528000.0,157665000.0,2399113000.0,2547488000.0,34217000.0,2659422000.0,457363000.0,4625482000.0,1483799000.0,837746000.0,581667000.0,1483799000.0,1483799000.0,3141683000.0,4625482000.0,2421052000.0,2560016000.0,0.0,-2563410000.0
Chipotle Mexican Grill Inc,CMG,,1058090,2020.0,Q1,,2020-03-31,2020-04-28 18:29:51+00:00,130423000.0,63461000.0,147242000.0,-7204000.0,500315000.0,0.0,1483589000.0,77499000.0,56631000.0,,132273000.0,21939000.0,,23335000.0,1465666000.0,,,64851000.0,178358000.0,2643382000.0,2803822000.0,50781000.0,2996785000.0,380978000.0,5206488000.0,1672020000.0,1075501000.0,665795000.0,1672020000.0,1672020000.0,3534468000.0,5206488000.0,2665321000.0,2868673000.0,0.0,-2801150000.0
