company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CBRE Group Inc,CBRE,,1138118,2016.0,Q2,2016-04-01,2016-06-30,,,2556000.0,77375000.0,9215000.0,90268000.0,-4434000.0,-965509000.0,,791888000.0,-130826000.0,-40824000.0,118623000.0,-130826000.0,-40824000.0,118623000.0,-57461000.0,123445000.0,123445000.0,866357000.0,1036000.0,-10249000.0,1506000.0,-43744000.0,-45590000.0,-923750000.0,,58759000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 11:37:34+00:00,,2648000.0,82978000.0,54205000.0,86994000.0,3846000.0,-444055000.0,,577427000.0,272314000.0,1306000.0,-328640000.0,272314000.0,1306000.0,-328640000.0,-51174000.0,84640000.0,84640000.0,-62287000.0,-10386000.0,9771000.0,3420000.0,-46140000.0,-33468000.0,-294727000.0,,71143000.0
CBRE Group Inc,CBRE,,1138118,2016.0,Q1TTM,2015-04-01,2016-03-31,,,10012000.0,311818000.0,105120000.0,331244000.0,-4383000.0,1066018000.0,,3972500000.0,1122297000.0,-1510820000.0,503107000.0,1122297000.0,-1510820000.0,503107000.0,110201000.0,550379000.0,550379000.0,-1466694000.0,-51339000.0,-7883000.0,12148000.0,-1638340000.0,-154304000.0,-2798864000.0,,289707000.0
CBRE Group Inc,CBRE,,1138118,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 13:03:45+00:00,,10783000.0,356997000.0,117164000.0,406114000.0,29338000.0,-496488000.0,,1721000000.0,-627742000.0,-302600000.0,891939000.0,-627742000.0,-302600000.0,894411000.0,-6593000.0,703576000.0,703576000.0,259910000.0,-75866000.0,,8044000.0,-221991000.0,-178042000.0,-2272876000.0,,97433000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q4,2017-10-01,2017-12-31,,,3412000.0,152769000.0,5338000.0,109100000.0,675000.0,-221309000.0,,806580000.0,-560254000.0,-164819000.0,506346000.0,-560254000.0,-164819000.0,508818000.0,-215580000.0,161510000.0,161510000.0,453031000.0,-17059000.0,,602000.0,-119861000.0,-76436000.0,-1349775000.0,,31478000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 08:09:47+00:00,,7371000.0,204228000.0,111826000.0,297014000.0,28663000.0,-275179000.0,,914420000.0,-67488000.0,-137781000.0,385593000.0,-67488000.0,-137781000.0,385593000.0,208987000.0,542066000.0,542066000.0,-193121000.0,-58807000.0,,7442000.0,-102130000.0,-101606000.0,-923101000.0,,65955000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q3TTM,2016-10-01,2017-09-30,,,10004000.0,273947000.0,119354000.0,393954000.0,1532000.0,-413320000.0,,1631037000.0,-287326000.0,-248684000.0,1055767000.0,-287326000.0,-248684000.0,1055767000.0,521289000.0,808298000.0,808298000.0,251483000.0,-84709000.0,1623000.0,5348000.0,-106433000.0,-158454000.0,-1833654000.0,,14580000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q3,2017-07-01,2017-09-30,,,2459000.0,40343000.0,52336000.0,102591000.0,8473000.0,566957000.0,,1283000.0,-37781000.0,-43724000.0,503030000.0,-37781000.0,-43724000.0,503030000.0,429998000.0,200132000.0,200132000.0,-370973000.0,-36152000.0,,1864000.0,-24410000.0,-41743000.0,-2912000.0,,22429000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 13:53:11+00:00,,4912000.0,163885000.0,59490000.0,194423000.0,20190000.0,-842136000.0,,913137000.0,-29707000.0,-94057000.0,-117437000.0,-29707000.0,-94057000.0,-117437000.0,-221011000.0,341934000.0,341934000.0,177852000.0,-22655000.0,,5578000.0,-77720000.0,-59863000.0,-920189000.0,,43526000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q2TTM,2016-07-01,2017-06-30,,,10643000.0,298380000.0,121870000.0,384088000.0,-6761000.0,-195536000.0,,2477823000.0,-391872000.0,-205063000.0,709565000.0,-391872000.0,-205063000.0,709565000.0,105869000.0,719019000.0,719019000.0,-214012000.0,-84687000.0,478000.0,5363000.0,-113390000.0,-172010000.0,-2785008000.0,,79859000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q2,2017-04-01,2017-06-30,,,2473000.0,126552000.0,7463000.0,100386000.0,4027000.0,277311000.0,,645426000.0,-139134000.0,-50780000.0,203961000.0,-139134000.0,-50780000.0,203961000.0,18074000.0,203008000.0,203008000.0,-385723000.0,-13550000.0,,6506000.0,-43003000.0,-36128000.0,-771010000.0,,28351000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 12:09:12+00:00,,2439000.0,37333000.0,52027000.0,94037000.0,16163000.0,-1119447000.0,,267711000.0,109427000.0,-43277000.0,-321398000.0,109427000.0,-43277000.0,-321398000.0,-239085000.0,138926000.0,138926000.0,563575000.0,-9105000.0,,-928000.0,-34717000.0,-23735000.0,-149179000.0,,15175000.0
CBRE Group Inc,CBRE,,1138118,2017.0,Q1TTM,2016-04-01,2017-03-31,,,10726000.0,249203000.0,123622000.0,373970000.0,-15222000.0,-1438356000.0,,2624285000.0,-383564000.0,-195107000.0,624227000.0,-383564000.0,-195107000.0,624227000.0,30334000.0,639456000.0,639456000.0,1038068000.0,-70101000.0,-9771000.0,363000.0,-114131000.0,-181472000.0,-2937748000.0,,110267000.0
CBRE Group Inc,CBRE,,1138118,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 13:03:45+00:00,,35175000.0,375849000.0,104165000.0,451988000.0,-24840000.0,92123000.0,,4260745000.0,-506600000.0,-560684000.0,1135835000.0,-506600000.0,-560684000.0,1131249000.0,39125000.0,1065948000.0,1065948000.0,-529159000.0,-52016000.0,,19760000.0,-430137000.0,-227803000.0,-4554295000.0,-161034000.0,97256000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q4,2018-10-01,2018-12-31,,,0.0,140544000.0,8343000.0,0.0,6773000.0,0.0,,794506000.0,-293120000.0,-106585000.0,628938000.0,-293120000.0,-106585000.0,628938000.0,236006000.0,394503000.0,394503000.0,234435000.0,-6611000.0,,0.0,-43203000.0,-75910000.0,-919981000.0,-161034000.0,12528000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 06:58:01+00:00,,33405000.0,235305000.0,95822000.0,335048000.0,-31613000.0,218194000.0,,3466239000.0,-213480000.0,-454099000.0,502311000.0,-213480000.0,-454099000.0,502311000.0,-196881000.0,671445000.0,671445000.0,-773387000.0,-45405000.0,,17606000.0,-386934000.0,-151893000.0,-3634314000.0,,84728000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q3TTM,2017-10-01,2018-09-30,,,36817000.0,388074000.0,101160000.0,444148000.0,-30938000.0,-3115000.0,,4272819000.0,-773734000.0,-618918000.0,1008657000.0,-773734000.0,-618918000.0,1011129000.0,-412461000.0,832955000.0,832955000.0,-320356000.0,-62464000.0,,18208000.0,-506795000.0,-228329000.0,-4984089000.0,,116206000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q3,2018-07-01,2018-09-30,,,1759000.0,75472000.0,36485000.0,113484000.0,-12792000.0,390109000.0,,915086000.0,-479522000.0,-77467000.0,594373000.0,-479522000.0,-77467000.0,594373000.0,24592000.0,291689000.0,291689000.0,-208465000.0,-24608000.0,,5797000.0,-62365000.0,-44411000.0,-1370000000.0,,29309000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-09 06:07:55+00:00,,31646000.0,159833000.0,59337000.0,221564000.0,-18821000.0,-171915000.0,,2551153000.0,266042000.0,-376632000.0,-92062000.0,266042000.0,-376632000.0,-92062000.0,-221473000.0,379756000.0,379756000.0,-564922000.0,-20797000.0,,11809000.0,-324569000.0,-107482000.0,-2264314000.0,,55419000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q2TTM,2017-07-01,2018-06-30,,,37517000.0,352945000.0,117011000.0,433255000.0,-9673000.0,173733000.0,,3359016000.0,-331993000.0,-585175000.0,917314000.0,-331993000.0,-585175000.0,919786000.0,-7055000.0,741398000.0,741398000.0,-482864000.0,-74008000.0,,14275000.0,-468840000.0,-225661000.0,-3617001000.0,,109326000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q2,2018-04-01,2018-06-30,,,1913000.0,122614000.0,10343000.0,113399000.0,-48640000.0,152681000.0,,1103153000.0,84697000.0,-312420000.0,157896000.0,84697000.0,-312420000.0,157896000.0,-118467000.0,229631000.0,229631000.0,-345936000.0,-9142000.0,,6208000.0,-285234000.0,-60758000.0,-1009314000.0,,33572000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 14:13:14+00:00,,29733000.0,37219000.0,48994000.0,108165000.0,29819000.0,-324596000.0,,1448000000.0,181345000.0,-64212000.0,-249958000.0,181345000.0,-64212000.0,-249958000.0,-103006000.0,150125000.0,150125000.0,-218986000.0,-11655000.0,,5601000.0,-39335000.0,-46724000.0,-1255000000.0,,21847000.0
CBRE Group Inc,CBRE,,1138118,2018.0,Q1TTM,2017-04-01,2018-03-31,,,38077000.0,356883000.0,114131000.0,420242000.0,42994000.0,298363000.0,,2901289000.0,-555824000.0,-323535000.0,963379000.0,-555824000.0,-323535000.0,965851000.0,129486000.0,714775000.0,714775000.0,-522651000.0,-78416000.0,,14573000.0,-226609000.0,-201031000.0,-3378697000.0,,104105000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q4,2019-10-01,2019-12-31,,,1466000.0,62330000.0,6487000.0,115362000.0,12120000.0,-82596000.0,,920757000.0,-219986000.0,-484773000.0,1084079000.0,-219986000.0,-484773000.0,1084079000.0,391440000.0,639133000.0,639133000.0,408424000.0,-1007000.0,,2290000.0,-368872000.0,-132931000.0,-1088687000.0,-51049000.0,17030000.0
CBRE Group Inc,CBRE,,1138118,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 13:03:45+00:00,,8662000.0,365065000.0,86666000.0,439224000.0,-606000.0,-951397000.0,,3909000000.0,-271949000.0,-721024000.0,1223380000.0,-271949000.0,-721024000.0,1223380000.0,229801000.0,1291450000.0,1291450000.0,415068000.0,-16125000.0,,20373000.0,-482743000.0,-293514000.0,-4019687000.0,-145137000.0,55233000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q3TTM,2018-10-01,2019-09-30,,,0.0,443279000.0,88522000.0,0.0,-5953000.0,0.0,,3782749000.0,-345083000.0,-342836000.0,768239000.0,-345083000.0,-342836000.0,768239000.0,74367000.0,1046820000.0,1046820000.0,-278581000.0,-21729000.0,,0.0,-157074000.0,-236493000.0,-3850981000.0,-255122000.0,50731000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q3,2019-07-01,2019-09-30,,,1491000.0,93859000.0,33654000.0,111560000.0,-17449000.0,80102000.0,,1088078000.0,-237937000.0,-111667000.0,456133000.0,-237937000.0,-111667000.0,456133000.0,89080000.0,258053000.0,258053000.0,-1718000.0,-12015000.0,,6645000.0,-68129000.0,-59909000.0,-1265000000.0,-49000000.0,16371000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 06:58:01+00:00,,7196000.0,302735000.0,80179000.0,323862000.0,-12726000.0,-868801000.0,,2988243000.0,-51963000.0,-236251000.0,139301000.0,-51963000.0,-236251000.0,139301000.0,-161639000.0,652317000.0,652317000.0,6644000.0,-15118000.0,,18083000.0,-113871000.0,-160583000.0,-2931000000.0,-94088000.0,38203000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q2TTM,2018-07-01,2019-06-30,,,0.0,424892000.0,91353000.0,0.0,-1296000.0,0.0,,3609757000.0,-586668000.0,-308636000.0,906479000.0,-586668000.0,-308636000.0,906479000.0,9879000.0,1080456000.0,1080456000.0,-173977000.0,-34322000.0,,0.0,-151310000.0,-220995000.0,-3955981000.0,-206122000.0,63669000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q2,2019-04-01,2019-06-30,,,1530000.0,154635000.0,12919000.0,106479000.0,14514000.0,-454035000.0,,1093165000.0,-114054000.0,-50646000.0,75743000.0,-114054000.0,-50646000.0,75743000.0,-74443000.0,223438000.0,223438000.0,188760000.0,-12219000.0,,9571000.0,-20038000.0,-43695000.0,-1195000000.0,,13087000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 06:07:55+00:00,,5705000.0,208876000.0,46525000.0,212302000.0,4723000.0,-948903000.0,,1900165000.0,185974000.0,-124584000.0,-316832000.0,185974000.0,-124584000.0,-316832000.0,-250719000.0,394264000.0,394264000.0,8362000.0,-3103000.0,,11438000.0,-45742000.0,-100674000.0,-1666000000.0,-45088000.0,21832000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:59:00+00:00,,4175000.0,54241000.0,33606000.0,105823000.0,-9791000.0,-494868000.0,,807000000.0,300028000.0,-73938000.0,-392575000.0,300028000.0,-73938000.0,-392575000.0,-176276000.0,170826000.0,170826000.0,-180398000.0,9116000.0,,1867000.0,-25704000.0,-56979000.0,-471000000.0,-45088000.0,8745000.0
CBRE Group Inc,CBRE,,1138118,2019.0,Q1TTM,2018-04-01,2019-03-31,,,9617000.0,392871000.0,88777000.0,449646000.0,-64450000.0,-78149000.0,,3619745000.0,-387917000.0,-570410000.0,993218000.0,-387917000.0,-570410000.0,988632000.0,-34145000.0,1086649000.0,1086649000.0,-490571000.0,-31245000.0,,16026000.0,-416506000.0,-238058000.0,-3770295000.0,-206122000.0,84154000.0
CBRE Group Inc,CBRE,,1138118,2020.0,Q1TTM,2019-04-01,2020-03-31,,,5988000.0,254927000.0,80350000.0,447195000.0,-29448000.0,-679624000.0,,3433671000.0,-665882000.0,-739317000.0,1479674000.0,-665882000.0,-739317000.0,1479674000.0,45027000.0,1294154000.0,1294154000.0,384396000.0,-69088000.0,,27565000.0,-515091000.0,-298776000.0,-3880388000.0,-150077000.0,74550000.0
CBRE Group Inc,CBRE,,1138118,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:59:00+00:00,,1501000.0,-55897000.0,27290000.0,113794000.0,-38633000.0,-223095000.0,,331671000.0,-93905000.0,-92231000.0,-136281000.0,-93905000.0,-92231000.0,-136281000.0,-361050000.0,173530000.0,173530000.0,-211070000.0,-43847000.0,,9059000.0,-58052000.0,-62241000.0,-331701000.0,-50028000.0,28062000.0
