company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 16:11:07+00:00,,1829000000.0,,-1645000000.0,0.0,4422000000.0,,1608000000.0,-3392000000.0,1786000000.0,1608000000.0,-3392000000.0,1786000000.0,2000000.0,-4205000000.0,-4205000000.0,5807000000.0,-7000000.0,-14000000.0,-440000000.0,,-3528000000.0,-2360000000.0,-7000000.0,,150000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q2TTM,2014-07-01,2015-06-30,,,3713000000.0,1610000000.0,-2652000000.0,,11884000000.0,,-470000000.0,-5352000000.0,4830000000.0,-470000000.0,-5352000000.0,4830000000.0,-992000000.0,-6236000000.0,-6236000000.0,10005000000.0,-1000000.0,570000000.0,-842000000.0,,-7682000000.0,-11090000000.0,3000000.0,-424000000.0,150000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q2,2015-04-01,2015-06-30,,,890000000.0,,-801000000.0,,2149000000.0,,500000000.0,-1652000000.0,1069000000.0,500000000.0,-1652000000.0,1069000000.0,-83000000.0,-1799000000.0,-1799000000.0,2779000000.0,-1000000.0,-141000000.0,-90000000.0,,-1661000000.0,-1558000000.0,,,150000000.0
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 08:58:08+00:00,,939000000.0,,-844000000.0,0.0,2273000000.0,,1108000000.0,-1740000000.0,717000000.0,1108000000.0,-1740000000.0,717000000.0,85000000.0,-2406000000.0,-2406000000.0,3028000000.0,-6000000.0,127000000.0,-350000000.0,,-1867000000.0,-802000000.0,-7000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2015.0,Q1TTM,2014-04-01,2015-03-31,,,3836000000.0,4619000000.0,-2203000000.0,,9834000000.0,,-2004000000.0,-3936000000.0,5147000000.0,-2004000000.0,-3936000000.0,5147000000.0,-793000000.0,-3777000000.0,-3777000000.0,7291000000.0,,341000000.0,-1252000000.0,,-8896000000.0,-10156000000.0,-6000000.0,-424000000.0,
Freeport-McMoRan Inc,FCX,,831259,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 14:25:42+00:00,0.0,2610000000.0,6355000000.0,448000000.0,1515000000.0,3681000000.0,,-3166000000.0,3553000000.0,3737000000.0,-3166000000.0,3553000000.0,3737000000.0,4124000000.0,-4025000000.0,-4025000000.0,4704000000.0,,11000000.0,-699000000.0,,-2813000000.0,-7663000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q4,2016-10-01,2016-12-31,,,593000000.0,4949000000.0,10000000.0,1073000000.0,218000000.0,,-2418000000.0,4447000000.0,1143000000.0,-2418000000.0,4447000000.0,1143000000.0,3172000000.0,200000000.0,200000000.0,340000000.0,5000000.0,2000000.0,-607000000.0,,-504000000.0,-3107000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 14:10:42+00:00,,2017000000.0,1406000000.0,438000000.0,442000000.0,3463000000.0,,-748000000.0,-894000000.0,2594000000.0,-748000000.0,-894000000.0,2594000000.0,952000000.0,-4225000000.0,-4225000000.0,4364000000.0,-5000000.0,9000000.0,-92000000.0,,-2309000000.0,-4556000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q3,2016-07-01,2016-09-30,,,643000000.0,120000000.0,728000000.0,410000000.0,652000000.0,,125000000.0,-359000000.0,980000000.0,125000000.0,-359000000.0,980000000.0,746000000.0,-8736000000.0,-8736000000.0,8345000000.0,,15000000.0,-48000000.0,,-494000000.0,-889000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 14:12:24+00:00,,1374000000.0,1286000000.0,-290000000.0,32000000.0,2811000000.0,,-873000000.0,-535000000.0,1614000000.0,-873000000.0,-535000000.0,1614000000.0,206000000.0,4511000000.0,4511000000.0,-3981000000.0,-5000000.0,-6000000.0,-44000000.0,,-1815000000.0,-3667000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q2,2016-04-01,2016-06-30,,,652000000.0,1286000000.0,-625000000.0,,1015000000.0,,-1220000000.0,445000000.0,874000000.0,-1220000000.0,445000000.0,874000000.0,99000000.0,8612000000.0,8612000000.0,-7765000000.0,-1000000.0,-8000000.0,-22000000.0,,-833000000.0,-2212000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 15:39:56+00:00,,722000000.0,,335000000.0,32000000.0,1796000000.0,,347000000.0,-980000000.0,740000000.0,347000000.0,-980000000.0,740000000.0,107000000.0,-4101000000.0,-4101000000.0,3784000000.0,-4000000.0,2000000.0,-22000000.0,,-982000000.0,-1455000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q4,2017-10-01,2017-12-31,,,457000000.0,4000000.0,-211000000.0,,160000000.0,,-1768000000.0,-367000000.0,1654000000.0,-1768000000.0,-367000000.0,1654000000.0,-481000000.0,1209000000.0,1209000000.0,199000000.0,10000000.0,19000000.0,-107000000.0,,-390000000.0,-1831000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 13:23:12+00:00,,1257000000.0,68000000.0,648000000.0,,795000000.0,,-1287000000.0,-954000000.0,3012000000.0,-1287000000.0,-954000000.0,3012000000.0,771000000.0,886000000.0,886000000.0,221000000.0,-10000000.0,-2000000.0,-69000000.0,,-1020000000.0,-2003000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q3TTM,2016-10-01,2017-09-30,,,1850000000.0,5017000000.0,658000000.0,1073000000.0,1013000000.0,,-3705000000.0,3493000000.0,4155000000.0,-3705000000.0,3493000000.0,4155000000.0,3943000000.0,1086000000.0,1086000000.0,561000000.0,-5000000.0,,-676000000.0,,-1524000000.0,-5110000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q3,2017-07-01,2017-09-30,,,418000000.0,68000000.0,193000000.0,,189000000.0,,-583000000.0,-251000000.0,1183000000.0,-583000000.0,-251000000.0,1183000000.0,349000000.0,245000000.0,245000000.0,327000000.0,-2000000.0,-5000000.0,-28000000.0,,-314000000.0,-742000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 15:15:21+00:00,,839000000.0,,455000000.0,,606000000.0,,-704000000.0,-703000000.0,1829000000.0,-704000000.0,-703000000.0,1829000000.0,422000000.0,641000000.0,641000000.0,-106000000.0,-8000000.0,3000000.0,-41000000.0,,-706000000.0,-1261000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2075000000.0,5069000000.0,1193000000.0,1483000000.0,1476000000.0,,-2997000000.0,3385000000.0,3952000000.0,-2997000000.0,3385000000.0,3952000000.0,4340000000.0,-7895000000.0,-7895000000.0,8579000000.0,-3000000.0,20000000.0,-696000000.0,,-1704000000.0,-5257000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q2,2017-04-01,2017-06-30,,,450000000.0,,297000000.0,,449000000.0,,-25000000.0,-342000000.0,1037000000.0,-25000000.0,-342000000.0,1037000000.0,670000000.0,335000000.0,335000000.0,-45000000.0,-3000000.0,20000000.0,-25000000.0,,-362000000.0,-446000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 14:10:02+00:00,,389000000.0,,158000000.0,,157000000.0,,-679000000.0,-361000000.0,792000000.0,-679000000.0,-361000000.0,792000000.0,-248000000.0,306000000.0,306000000.0,-61000000.0,-5000000.0,-17000000.0,-16000000.0,,-344000000.0,-815000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2277000000.0,6355000000.0,271000000.0,1483000000.0,2042000000.0,,-4192000000.0,4172000000.0,3789000000.0,-4192000000.0,4172000000.0,3789000000.0,3769000000.0,382000000.0,382000000.0,859000000.0,-1000000.0,-8000000.0,-693000000.0,,-2175000000.0,-7023000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q4,2018-10-01,2018-12-31,,,403000000.0,83000000.0,-1148000000.0,7000000000.0,157000000.0,,3240000000.0,-3546000000.0,-62000000.0,3240000000.0,-3546000000.0,-62000000.0,-368000000.0,378000000.0,378000000.0,305000000.0,-3504000000.0,-3049000000.0,-110000000.0,,-580000000.0,-326000000.0,23000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1808000000.0,14000000.0,-72000000.0,,635000000.0,,-4108000000.0,-1839000000.0,5579000000.0,-4108000000.0,-1839000000.0,5579000000.0,-368000000.0,3725000000.0,3725000000.0,118000000.0,14000000.0,-72000000.0,-493000000.0,,-1781000000.0,-4241000000.0,-23000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q3,2018-07-01,2018-09-30,,,458000000.0,10000000.0,238000000.0,,123000000.0,,-63000000.0,-502000000.0,1247000000.0,-63000000.0,-502000000.0,1247000000.0,682000000.0,664000000.0,664000000.0,-113000000.0,-1000000.0,-5000000.0,-72000000.0,,-507000000.0,-113000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1768000000.0,72000000.0,-117000000.0,,701000000.0,,-4628000000.0,-1588000000.0,5515000000.0,-4628000000.0,-1588000000.0,5515000000.0,-701000000.0,3306000000.0,3306000000.0,558000000.0,13000000.0,-72000000.0,-449000000.0,,-1588000000.0,-4870000000.0,-23000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q2,2018-04-01,2018-06-30,,,442000000.0,,-141000000.0,,230000000.0,,-689000000.0,-478000000.0,1309000000.0,-689000000.0,-478000000.0,1309000000.0,142000000.0,1035000000.0,1035000000.0,-27000000.0,2000000.0,4000000.0,-234000000.0,,-482000000.0,-664000000.0,-23000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 17:26:20+00:00,,451000000.0,0.0,42000000.0,,122000000.0,,-1588000000.0,-492000000.0,1369000000.0,-1588000000.0,-492000000.0,1369000000.0,-711000000.0,817000000.0,817000000.0,59000000.0,3000000.0,-90000000.0,-80000000.0,,-402000000.0,-1633000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1776000000.0,72000000.0,321000000.0,,920000000.0,,-3964000000.0,-1452000000.0,5243000000.0,-3964000000.0,-1452000000.0,5243000000.0,-173000000.0,2606000000.0,2606000000.0,540000000.0,8000000.0,-56000000.0,-240000000.0,,-1468000000.0,-4652000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 17:26:01+00:00,,1021000000.0,102000000.0,212000000.0,,1681000000.0,,-1430000000.0,-1825000000.0,1312000000.0,-1430000000.0,-1825000000.0,1312000000.0,-1943000000.0,-232000000.0,-232000000.0,311000000.0,-7000000.0,-10000000.0,-164000000.0,,-1917000000.0,-2917000000.0,-23000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q3,2019-07-01,2019-09-30,,,322000000.0,11000000.0,-97000000.0,,1353000000.0,,-60000000.0,-658000000.0,224000000.0,-60000000.0,-658000000.0,224000000.0,-494000000.0,-234000000.0,-234000000.0,233000000.0,-1000000.0,-3000000.0,-39000000.0,,-666000000.0,-1354000000.0,-19000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-06 17:07:55+00:00,,699000000.0,91000000.0,309000000.0,,328000000.0,,-1370000000.0,-1167000000.0,1088000000.0,-1370000000.0,-1167000000.0,1088000000.0,-1449000000.0,2000000.0,2000000.0,78000000.0,-6000000.0,-7000000.0,-125000000.0,,-1251000000.0,-1563000000.0,-4000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q2,2019-04-01,2019-06-30,,,352000000.0,7000000.0,290000000.0,,214000000.0,,-39000000.0,-621000000.0,554000000.0,-39000000.0,-621000000.0,554000000.0,-106000000.0,-74000000.0,-74000000.0,-14000000.0,1000000.0,1000000.0,-43000000.0,,-629000000.0,-207000000.0,-4000000.0,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:50:25+00:00,,347000000.0,84000000.0,19000000.0,,114000000.0,,-1331000000.0,-546000000.0,534000000.0,-1331000000.0,-546000000.0,534000000.0,-1343000000.0,76000000.0,76000000.0,92000000.0,-7000000.0,-8000000.0,-82000000.0,,-622000000.0,-1356000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1650000000.0,177000000.0,-1032000000.0,7000000000.0,624000000.0,,1157000000.0,-5072000000.0,3028000000.0,1157000000.0,-5072000000.0,3028000000.0,-887000000.0,2153000000.0,2153000000.0,257000000.0,-3510000000.0,-3058000000.0,-498000000.0,,-2191000000.0,-2459000000.0,,,
Freeport-McMoRan Inc,FCX,,831259,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:50:25+00:00,,341000000.0,66000000.0,-55000000.0,,1478000000.0,,173000000.0,-546000000.0,-38000000.0,173000000.0,-546000000.0,-38000000.0,-411000000.0,-549000000.0,-549000000.0,225000000.0,-4000000.0,-2000000.0,-41000000.0,,-610000000.0,-1260000000.0,,,
