company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q2,,2013-06-30,2013-08-12 18:06:01+00:00,246200000.0,1547700000.0,-694800000.0,363200000.0,0.0,7371900000.0,17165400000.0,,5216800000.0,22543300000.0,1349100000.0,874100000.0,3208100000.0,570500000.0,16334900000.0,17473700000.0,7371900000.0,848900000.0,725100000.0,,68200000.0,-7931800000.0,119700000.0,43700100000.0,6117200000.0,18245800000.0,17839600000.0,6117200000.0,9325300000.0,41678500000.0,51072000000.0,24580200000.0,23838900000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2013.0,Q1,,2013-03-31,2013-05-13 17:49:21+00:00,270800000.0,1691800000.0,-628700000.0,434300000.0,0.0,7345300000.0,17214300000.0,,5396900000.0,22515600000.0,1386200000.0,826800000.0,3220900000.0,580400000.0,16698200000.0,17894000000.0,7345300000.0,860100000.0,810500000.0,,69100000.0,-7740100000.0,170800000.0,44508600000.0,6321800000.0,18824300000.0,18335600000.0,6321800000.0,9542700000.0,42242100000.0,51853900000.0,24857500000.0,23906500000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,FY,,2014-12-31,2016-02-25 17:33:37+00:00,1796000000.0,1741000000.0,-929000000.0,358000000.0,0.0,9906000000.0,17017000000.0,,4349000000.0,20697000000.0,1101000000.0,930000000.0,3100000000.0,435000000.0,7758000000.0,7557000000.0,,780000000.0,788000000.0,,70000000.0,-9547000000.0,161000000.0,34034000000.0,-570000000.0,9857000000.0,9514000000.0,-570000000.0,2530000000.0,31434000000.0,34034000000.0,23247000000.0,21920000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q3,,2014-09-30,2014-11-12 17:25:21+00:00,258600000.0,1666400000.0,-747400000.0,386400000.0,0.0,9902200000.0,17141000000.0,,4498500000.0,20722800000.0,1114000000.0,898500000.0,3115000000.0,536700000.0,7401200000.0,8450600000.0,9902200000.0,881100000.0,753500000.0,,69700000.0,-9194400000.0,119800000.0,33987100000.0,9862600000.0,9454000000.0,8829000000.0,9862600000.0,12977600000.0,30842000000.0,43889300000.0,23634600000.0,22013000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q2,,2014-06-30,2014-08-08 15:05:20+00:00,270700000.0,1711900000.0,-603400000.0,547700000.0,0.0,7410700000.0,17252700000.0,,4632200000.0,22619800000.0,1161000000.0,920400000.0,3141300000.0,574800000.0,10144200000.0,11344000000.0,7410700000.0,861200000.0,783600000.0,,70000000.0,-8535200000.0,155000000.0,37231300000.0,5682800000.0,12403800000.0,11769700000.0,5682800000.0,8824100000.0,35747900000.0,44642000000.0,23907100000.0,23978200000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2014.0,Q1,,2014-03-31,2014-05-13 16:45:26+00:00,260500000.0,1698300000.0,-606600000.0,408500000.0,0.0,7407400000.0,17244800000.0,,4760500000.0,22549100000.0,1323800000.0,825000000.0,3167700000.0,564900000.0,10031000000.0,11025000000.0,7407400000.0,866300000.0,746300000.0,,70600000.0,-8500700000.0,474000000.0,37158200000.0,5707500000.0,12137800000.0,11759500000.0,5707500000.0,8875200000.0,35619800000.0,44565600000.0,24195400000.0,23860300000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q3,,2015-09-30,2015-11-10 17:10:54+00:00,243000000.0,1741000000.0,-1137000000.0,368000000.0,0.0,9919000000.0,16892000000.0,,4037000000.0,20816000000.0,1058000000.0,932000000.0,3019000000.0,544000000.0,7553000000.0,8632000000.0,,859000000.0,780000000.0,,78000000.0,-9815000000.0,361000000.0,33440000000.0,-1033000000.0,9662000000.0,9236000000.0,-1033000000.0,1986000000.0,31376000000.0,33440000000.0,22846000000.0,22140000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q2,,2015-06-30,2015-08-04 16:19:40+00:00,283000000.0,1731000000.0,-1050000000.0,348000000.0,0.0,9912000000.0,16955000000.0,,4155000000.0,20672000000.0,1098000000.0,931000000.0,3037000000.0,536000000.0,8441000000.0,9530000000.0,,907000000.0,832000000.0,,78000000.0,-9571000000.0,307000000.0,34566000000.0,-709000000.0,10520000000.0,10120000000.0,-709000000.0,2328000000.0,32160000000.0,34566000000.0,23115000000.0,22040000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2015.0,Q1,,2015-03-31,2015-05-13 13:24:35+00:00,265000000.0,1715000000.0,-1085000000.0,340000000.0,0.0,9904000000.0,16861000000.0,,4228000000.0,20641000000.0,1088000000.0,908000000.0,3075000000.0,530000000.0,8102000000.0,8986000000.0,,896000000.0,790000000.0,,78000000.0,-9542000000.0,496000000.0,34138000000.0,-723000000.0,10157000000.0,9747000000.0,-723000000.0,2352000000.0,31708000000.0,34138000000.0,23073000000.0,21961000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q3,,2017-09-30,2017-10-30 16:32:01+00:00,1552000000.0,1910000000.0,-1107000000.0,502000000.0,0.0,13439000000.0,17371000000.0,911000000.0,3789000000.0,17795000000.0,965000000.0,911000000.0,2866000000.0,412000000.0,15139000000.0,15139000000.0,,723000000.0,857000000.0,335000000.0,72000000.0,-10095000000.0,854000000.0,41645000000.0,2098000000.0,17886000000.0,17545000000.0,2098000000.0,4964000000.0,36609000000.0,41645000000.0,22848000000.0,19064000000.0,0.0,-139000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q2,,2017-06-30,2017-08-07 16:30:17+00:00,1504000000.0,1791000000.0,-1207000000.0,493000000.0,0.0,13371000000.0,16885000000.0,914000000.0,3475000000.0,18033000000.0,988000000.0,914000000.0,2893000000.0,409000000.0,9976000000.0,9976000000.0,,766000000.0,809000000.0,317000000.0,72000000.0,-10391000000.0,274000000.0,35605000000.0,1635000000.0,12577000000.0,11754000000.0,1635000000.0,4528000000.0,31005000000.0,35605000000.0,22114000000.0,19251000000.0,0.0,-138000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2017.0,Q1,,2017-03-31,2017-05-08 17:25:01+00:00,1457000000.0,1753000000.0,-1238000000.0,503000000.0,0.0,13177000000.0,16770000000.0,924000000.0,3545000000.0,18123000000.0,982000000.0,924000000.0,2914000000.0,413000000.0,9381000000.0,9381000000.0,,741000000.0,793000000.0,418000000.0,72000000.0,-10576000000.0,501000000.0,35017000000.0,1363000000.0,12055000000.0,11339000000.0,1363000000.0,4277000000.0,30668000000.0,35017000000.0,22038000000.0,19329000000.0,,
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,FY,,2018-12-31,2019-07-25 17:11:30+00:00,1636000000.0,2217000000.0,-1310000000.0,555000000.0,0.0,13801000000.0,17460000000.0,905000000.0,3656000000.0,16429000000.0,1055000000.0,905000000.0,2794000000.0,97000000.0,11423000000.0,11423000000.0,,737000000.0,528000000.0,319000000.0,77000000.0,-8067000000.0,1170000000.0,38327000000.0,4173000000.0,14514000000.0,14229000000.0,4173000000.0,6967000000.0,31283000000.0,38327000000.0,22908000000.0,17054000000.0,0.0,-251000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q3,,2018-09-30,2018-10-31 17:02:40+00:00,1630000000.0,2065000000.0,-1202000000.0,601000000.0,0.0,13732000000.0,17518000000.0,890000000.0,3766000000.0,16949000000.0,1040000000.0,890000000.0,2808000000.0,26000000.0,20735000000.0,20735000000.0,,678000000.0,513000000.0,310000000.0,78000000.0,-8229000000.0,806000000.0,47603000000.0,4058000000.0,23711000000.0,23171000000.0,4058000000.0,6866000000.0,40659000000.0,47603000000.0,23002000000.0,17488000000.0,0.0,-243000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q2,,2018-06-30,2018-07-30 16:25:17+00:00,1674000000.0,2200000000.0,-1224000000.0,544000000.0,0.0,13657000000.0,17648000000.0,866000000.0,3841000000.0,17717000000.0,1049000000.0,866000000.0,2824000000.0,92000000.0,16982000000.0,16982000000.0,,842000000.0,597000000.0,475000000.0,78000000.0,-8630000000.0,900000000.0,44447000000.0,3583000000.0,20201000000.0,19556000000.0,3583000000.0,6407000000.0,37962000000.0,44447000000.0,23380000000.0,18406000000.0,0.0,-220000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2018.0,Q1,,2018-03-31,2018-05-01 09:09:52+00:00,1578000000.0,2062000000.0,-1049000000.0,586000000.0,0.0,13587000000.0,17774000000.0,951000000.0,4032000000.0,17908000000.0,1067000000.0,951000000.0,2847000000.0,83000000.0,17547000000.0,17547000000.0,,1101000000.0,905000000.0,295000000.0,78000000.0,-8971000000.0,1104000000.0,45415000000.0,3365000000.0,20490000000.0,20229000000.0,3365000000.0,6212000000.0,39125000000.0,45415000000.0,23974000000.0,18896000000.0,0.0,-202000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q2,,2019-06-30,2019-07-25 17:11:30+00:00,1727000000.0,2162000000.0,-1326000000.0,544000000.0,0.0,13943000000.0,17508000000.0,922000000.0,3576000000.0,15811000000.0,1078000000.0,922000000.0,2768000000.0,94000000.0,23929000000.0,23929000000.0,,989000000.0,807000000.0,323000000.0,92000000.0,-7617000000.0,1150000000.0,51031000000.0,4653000000.0,26958000000.0,26806000000.0,4653000000.0,7421000000.0,43518000000.0,51031000000.0,23151000000.0,16712000000.0,0.0,-347000000.0
First Data Corp,FDC,H9AD9QN07EKOX2GRN450,883980,2019.0,Q1,,2019-03-31,2019-04-30 07:19:04+00:00,1640000000.0,2130000000.0,-1277000000.0,619000000.0,0.0,13882000000.0,17518000000.0,890000000.0,3648000000.0,16282000000.0,1072000000.0,890000000.0,2789000000.0,84000000.0,22324000000.0,22324000000.0,,1024000000.0,800000000.0,321000000.0,93000000.0,-7892000000.0,1159000000.0,49546000000.0,4375000000.0,25394000000.0,25123000000.0,4375000000.0,7164000000.0,42289000000.0,49546000000.0,23262000000.0,17166000000.0,0.0,-338000000.0
