company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3TTM,2011-10-01,2012-09-30,,-26500000.0,36600000.0,89100000.0,162600000.0,26200000.0,2600000.0,36600000.0,,593700000.0,-324100000.0,-206000000.0,638700000.0,,,-324100000.0,-206000000.0,638700000.0,111200000.0,379800000.0,379800000.0,,59700000.0,11600000.0,-3800000.0,,-105700000.0,-201900000.0,-729300000.0,-94400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3,2012-07-01,2012-09-30,,-12800000.0,,,41300000.0,4300000.0,4000000.0,136300000.0,,126400000.0,-369500000.0,-56700000.0,301500000.0,,,-369500000.0,-56700000.0,301500000.0,-120700000.0,108300000.0,108300000.0,,15600000.0,300000.0,-3000000.0,,-29100000.0,-45200000.0,-441200000.0,-25900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 15:28:50+00:00,-26500000.0,,,122100000.0,20900000.0,3400000.0,-102400000.0,,692600000.0,-141700000.0,-139000000.0,357200000.0,,,-141700000.0,-139000000.0,357200000.0,79900000.0,299400000.0,299400000.0,,38100000.0,11600000.0,-3200000.0,,-82400000.0,-130200000.0,-696300000.0,-67200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2TTM,2011-07-01,2012-06-30,,-14800000.0,36600000.0,89100000.0,160900000.0,56800000.0,-3400000.0,-77100000.0,,390600000.0,-229200000.0,-172700000.0,632500000.0,,,-229200000.0,-172700000.0,632500000.0,227200000.0,93900000.0,93900000.0,,454800000.0,11300000.0,-2900000.0,,-100100000.0,-211800000.0,-442600000.0,-88400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2,2012-04-01,2012-06-30,,-10000000.0,,,41400000.0,6600000.0,-4000000.0,-62300000.0,,173500000.0,121900000.0,-40300000.0,103100000.0,,,121900000.0,-40300000.0,103100000.0,180700000.0,111800000.0,111800000.0,,12200000.0,700000.0,-200000.0,,-29100000.0,-36700000.0,1700000.0,-24900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-09 15:12:11+00:00,-13700000.0,,,80800000.0,16600000.0,-600000.0,-238700000.0,,566200000.0,227800000.0,-82300000.0,55700000.0,,,227800000.0,-82300000.0,55700000.0,200600000.0,191100000.0,191100000.0,,22500000.0,11300000.0,-200000.0,,-53300000.0,-85000000.0,-255100000.0,-41300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q1TTM,2011-04-01,2012-03-31,,-4800000.0,36600000.0,89100000.0,160300000.0,51600000.0,2000000.0,-123700000.0,,206000000.0,-386500000.0,-187300000.0,622200000.0,,,-386500000.0,-187300000.0,622200000.0,50400000.0,128800000.0,128800000.0,,456800000.0,10600000.0,-7800000.0,,-94400000.0,-226300000.0,-444600000.0,-64100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 16:13:58+00:00,-3700000.0,,,39400000.0,10000000.0,3400000.0,-176400000.0,,392700000.0,105900000.0,-42000000.0,-47400000.0,,,105900000.0,-42000000.0,-47400000.0,19900000.0,79300000.0,79300000.0,,10300000.0,10600000.0,0.0,,-24200000.0,-48300000.0,-256800000.0,-16400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:19:42+00:00,0.0,55300000.0,57700000.0,158900000.0,189800000.0,-2600000.0,-14600000.0,,,-613500000.0,53400000.0,605200000.0,,,-613500000.0,53400000.0,605200000.0,42500000.0,474600000.0,474600000.0,,-13700000.0,96800000.0,1800000.0,,-174100000.0,-138200000.0,-37000000.0,-499200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q4,2013-10-01,2013-12-31,,,55300000.0,57700000.0,39500000.0,8900000.0,-400000.0,133900000.0,,-35900000.0,-231300000.0,-43600000.0,304200000.0,,,-231300000.0,-43600000.0,304200000.0,28900000.0,117300000.0,117300000.0,,13500000.0,82700000.0,,,-42000000.0,-52500000.0,143900000.0,-380000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:46:46+00:00,0.0,,,119400000.0,180900000.0,-2200000.0,-148500000.0,,35900000.0,-382200000.0,97000000.0,301000000.0,,,-382200000.0,97000000.0,301000000.0,13600000.0,357300000.0,357300000.0,,-27200000.0,14100000.0,1800000.0,,-132100000.0,-85700000.0,-180900000.0,-119200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3TTM,2012-10-01,2013-09-30,,,56600000.0,101300000.0,161000000.0,203500000.0,-1500000.0,-43500000.0,,306200000.0,-686500000.0,73000000.0,562300000.0,,,-686500000.0,73000000.0,562300000.0,-52700000.0,459200000.0,459200000.0,,-14400000.0,30800000.0,2200000.0,,-175600000.0,-132700000.0,-688000000.0,-159900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q3,2013-07-01,2013-09-30,,,,,39800000.0,180900000.0,900000.0,217900000.0,,-205400000.0,-472700000.0,154300000.0,360800000.0,,,-472700000.0,154300000.0,360800000.0,43300000.0,193300000.0,193300000.0,,-90200000.0,4400000.0,2100000.0,,-44000000.0,-28700000.0,-180900000.0,-46800000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:38:23+00:00,,,,79600000.0,0.0,-3100000.0,-366400000.0,,241300000.0,90500000.0,-57300000.0,-59800000.0,,,90500000.0,-57300000.0,-59800000.0,-29700000.0,164000000.0,164000000.0,,63000000.0,9700000.0,-300000.0,,-88100000.0,-57000000.0,,-72400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2TTM,2012-07-01,2013-06-30,,-12800000.0,56600000.0,101300000.0,162500000.0,26900000.0,1600000.0,-125100000.0,,638000000.0,-583300000.0,-138000000.0,503000000.0,,,-583300000.0,-138000000.0,503000000.0,-216700000.0,374200000.0,374200000.0,,91400000.0,26700000.0,-2900000.0,,-160700000.0,-149200000.0,-948300000.0,-139000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q2,2013-04-01,2013-06-30,,,,,39800000.0,,-2400000.0,-118600000.0,,24000000.0,-57600000.0,-23400000.0,63300000.0,,,-57600000.0,-23400000.0,63300000.0,-20100000.0,109800000.0,109800000.0,,32300000.0,600000.0,,,-43600000.0,-23400000.0,,-38600000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q1TTM,2012-04-01,2013-03-31,,-22800000.0,56600000.0,101300000.0,164100000.0,33500000.0,,-68800000.0,,787500000.0,-403800000.0,-154900000.0,542800000.0,,,-403800000.0,-154900000.0,542800000.0,-15900000.0,376200000.0,376200000.0,,71300000.0,26800000.0,-3100000.0,,-146200000.0,-162500000.0,-946600000.0,-125300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 17:18:30+00:00,,,,39800000.0,,-700000.0,-247800000.0,,217300000.0,148100000.0,-33900000.0,-123100000.0,,,148100000.0,-33900000.0,-123100000.0,-9600000.0,54200000.0,54200000.0,,30700000.0,9100000.0,-300000.0,,-44500000.0,-33600000.0,,-33800000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 16:42:10+00:00,-602300000.0,33800000.0,56700000.0,156100000.0,19000000.0,-28100000.0,181000000.0,60700000.0,1059100000.0,119000000.0,-751900000.0,634100000.0,,,119000000.0,-751900000.0,634100000.0,-26900000.0,377800000.0,377800000.0,,-80800000.0,10600000.0,-6700000.0,,-182500000.0,-161900000.0,-465700000.0,-363200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q4,2014-10-01,2014-12-31,,-289400000.0,33800000.0,56700000.0,41700000.0,11000000.0,-2500000.0,367500000.0,60700000.0,671000000.0,122000000.0,-343500000.0,290800000.0,,,122000000.0,-343500000.0,290800000.0,66800000.0,52000000.0,52000000.0,,-170400000.0,3000000.0,-4200000.0,,-46400000.0,-60900000.0,-465700000.0,-100600000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 16:26:17+00:00,-312900000.0,,,114400000.0,8000000.0,-25600000.0,-186500000.0,,388100000.0,-3000000.0,-408400000.0,343300000.0,,,-3000000.0,-408400000.0,343300000.0,-93700000.0,325800000.0,325800000.0,,89600000.0,7600000.0,-2500000.0,,-136100000.0,-101000000.0,,-262600000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3TTM,2013-10-01,2014-09-30,,-312900000.0,55300000.0,57700000.0,153900000.0,16900000.0,-26000000.0,-52600000.0,,352200000.0,-234300000.0,-452000000.0,647500000.0,,,-234300000.0,-452000000.0,647500000.0,-64800000.0,443100000.0,443100000.0,,103100000.0,90300000.0,-2500000.0,,-178100000.0,-153500000.0,143900000.0,-642600000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q3,2014-07-01,2014-09-30,,-312900000.0,,,38700000.0,4600000.0,1500000.0,152800000.0,,143100000.0,-6300000.0,-344500000.0,339200000.0,,,-6300000.0,-344500000.0,339200000.0,-10100000.0,122300000.0,122300000.0,,25400000.0,800000.0,-2200000.0,,-46300000.0,-34000000.0,,-103900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 15:33:55+00:00,0.0,,,75700000.0,3400000.0,-27100000.0,-339300000.0,,245000000.0,3300000.0,-63900000.0,4100000.0,,,3300000.0,-63900000.0,4100000.0,-83600000.0,203500000.0,203500000.0,,64200000.0,6800000.0,-300000.0,,-89800000.0,-67000000.0,,-158700000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2TTM,2013-07-01,2014-06-30,,,55300000.0,57700000.0,155000000.0,193200000.0,-26600000.0,12500000.0,,3700000.0,-700700000.0,46800000.0,669100000.0,,,-700700000.0,46800000.0,669100000.0,-11400000.0,514100000.0,514100000.0,,-12500000.0,93900000.0,1800000.0,,-175800000.0,-148200000.0,-37000000.0,-585500000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q2,2014-04-01,2014-06-30,,,,,37600000.0,3400000.0,12000000.0,-105400000.0,,89400000.0,-70600000.0,-31700000.0,96200000.0,,,-70600000.0,-31700000.0,96200000.0,5900000.0,150600000.0,150600000.0,,13400000.0,1200000.0,,,-46900000.0,-35100000.0,,-114300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 15:38:43+00:00,0.0,,,38100000.0,0.0,-39100000.0,-233900000.0,,155600000.0,73900000.0,-32200000.0,-92100000.0,,,73900000.0,-32200000.0,-92100000.0,-89500000.0,52900000.0,52900000.0,,50800000.0,5600000.0,-300000.0,,-42900000.0,-31900000.0,,-44400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2014.0,Q1TTM,2013-04-01,2014-03-31,,,55300000.0,57700000.0,157200000.0,189800000.0,-41000000.0,-700000.0,,-61700000.0,-687700000.0,55100000.0,636200000.0,,,-687700000.0,55100000.0,636200000.0,-37400000.0,473300000.0,473300000.0,,6400000.0,93300000.0,1800000.0,,-172500000.0,-136500000.0,-37000000.0,-509800000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:21:34+00:00,-671200000.0,54700000.0,82900000.0,171600000.0,214800000.0,-12800000.0,-67700000.0,,594600000.0,145200000.0,-649900000.0,592900000.0,,,145200000.0,-649900000.0,592900000.0,75400000.0,350000000.0,350000000.0,,139000000.0,,17900000.0,,-206300000.0,-211400000.0,-57000000.0,-186100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q4,2015-10-01,2015-12-31,,-667600000.0,54700000.0,82900000.0,43000000.0,210400000.0,-800000.0,158500000.0,,353100000.0,214800000.0,-510200000.0,304800000.0,,,214800000.0,-510200000.0,304800000.0,8600000.0,13200000.0,13200000.0,,90100000.0,-20000000.0,3700000.0,,-50900000.0,-56700000.0,-57000000.0,-19800000.0,9400000.0,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 19:50:20+00:00,-3600000.0,,,128600000.0,4400000.0,-12000000.0,-226200000.0,,241500000.0,-69600000.0,-139700000.0,288100000.0,,,-69600000.0,-139700000.0,288100000.0,66800000.0,336800000.0,336800000.0,,48900000.0,20000000.0,14200000.0,,-155400000.0,-154700000.0,0.0,-166300000.0,-9400000.0,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3TTM,2014-10-01,2015-09-30,,-293000000.0,33800000.0,56700000.0,170300000.0,15400000.0,-14500000.0,141300000.0,60700000.0,912500000.0,52400000.0,-483200000.0,578900000.0,,,52400000.0,-483200000.0,578900000.0,133600000.0,388800000.0,388800000.0,,-121500000.0,23000000.0,10000000.0,,-201800000.0,-215600000.0,-465700000.0,-266900000.0,-9400000.0,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q3,2015-07-01,2015-09-30,,-1600000.0,,,43100000.0,-700000.0,-17500000.0,142700000.0,,-144500000.0,-232200000.0,-62700000.0,339900000.0,,,-232200000.0,-62700000.0,339900000.0,27500000.0,134200000.0,134200000.0,,19900000.0,2500000.0,8500000.0,,-51000000.0,-68900000.0,12500000.0,-42300000.0,-9400000.0,
