company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q1,,2015-03-31,2015-05-11 15:38:43+00:00,615600000.0,1053200000.0,588400000.0,-887600000.0,215400000.0,,1055200000.0,122900000.0,99800000.0,2474600000.0,877200000.0,2094100000.0,852300000.0,563300000.0,3500000.0,,231100000.0,,,,266500000.0,536200000.0,,,179200000.0,2046900000.0,740400000.0,6604600000.0,1695500000.0,2423000000.0,2044200000.0,1695500000.0,1699000000.0,4905600000.0,6604600000.0,3618300000.0,2861400000.0,0.0,-519000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,FY,,2016-12-31,2018-03-01 17:21:34+00:00,1518900000.0,2746900000.0,,-1044800000.0,587500000.0,0.0,10649000000.0,,365800000.0,10218900000.0,14111800000.0,11290900000.0,2116000000.0,1543400000.0,35600000.0,95300000.0,5082800000.0,1464900000.0,1745700000.0,340500000.0,383600000.0,1787400000.0,,,288400000.0,2289900000.0,601900000.0,33837500000.0,11348800000.0,7484500000.0,4292000000.0,11348800000.0,11384400000.0,22453100000.0,33837500000.0,24809600000.0,18161100000.0,0.0,-545300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q3,,2016-09-30,2016-11-07 19:50:20+00:00,1433800000.0,2772900000.0,1367600000.0,-881000000.0,670000000.0,0.0,10636700000.0,,352800000.0,10436100000.0,14132500000.0,12043300000.0,2434100000.0,1513700000.0,35100000.0,,5049800000.0,,1711800000.0,207800000.0,452700000.0,1793600000.0,,,291700000.0,2216100000.0,704500000.0,34415500000.0,11427200000.0,7880500000.0,4066500000.0,11427200000.0,11462300000.0,22953200000.0,34415500000.0,25021300000.0,18886700000.0,0.0,-544600000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q2,,2016-06-30,2016-08-09 12:07:19+00:00,1566800000.0,2876600000.0,1340300000.0,-881200000.0,627300000.0,0.0,10613600000.0,,334900000.0,11980900000.0,12953300000.0,12044800000.0,2908700000.0,1709100000.0,32400000.0,64900000.0,4559400000.0,,0.0,0.0,427900000.0,1823000000.0,,,406600000.0,2122300000.0,943000000.0,33955300000.0,11310700000.0,6819200000.0,4185000000.0,11310700000.0,11343100000.0,22612200000.0,33955300000.0,25427000000.0,18427200000.0,0.0,-544000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q1,,2016-03-31,2016-05-09 16:19:25+00:00,657100000.0,1187700000.0,625700000.0,-874200000.0,8180900000.0,,1111400000.0,,98700000.0,2801600000.0,1085900000.0,10606600000.0,871500000.0,624500000.0,3500000.0,38500000.0,203900000.0,,102800000.0,44700000.0,293400000.0,548700000.0,,,146000000.0,2080600000.0,768700000.0,15332800000.0,1775200000.0,10488900000.0,2194900000.0,1775200000.0,1778700000.0,13554100000.0,15332800000.0,4219400000.0,11359200000.0,0.0,-542600000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,FY,,2017-12-31,2019-03-04 08:13:08+00:00,1226800000.0,1879300000.0,,-763100000.0,485700000.0,0.0,10870100000.0,,85900000.0,6873000000.0,10199600000.0,9889200000.0,1662400000.0,972400000.0,36600000.0,144800000.0,2552700000.0,1271900000.0,6370400000.0,1661300000.0,377800000.0,1362100000.0,3842200000.0,242500000.0,327900000.0,4611200000.0,661800000.0,33135500000.0,14144700000.0,10725700000.0,4907700000.0,14144700000.0,14181300000.0,18954200000.0,33135500000.0,21437400000.0,14046500000.0,0.0,-573500000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q3,,2017-09-30,2017-11-08 16:38:02+00:00,1699000000.0,2916000000.0,,-771600000.0,792300000.0,0.0,11011500000.0,,226200000.0,10526500000.0,14307600000.0,10184400000.0,2861500000.0,1675200000.0,35600000.0,35400000.0,4888500000.0,1558000000.0,4000000.0,,394000000.0,1270900000.0,,,375500000.0,3067700000.0,1291000000.0,33888000000.0,12734400000.0,6949300000.0,4774200000.0,12734400000.0,12770000000.0,21118000000.0,33888000000.0,25263500000.0,16343800000.0,0.0,-573200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q2,,2017-06-30,2017-08-09 16:37:41+00:00,1719000000.0,2988700000.0,,-825000000.0,780200000.0,0.0,10695500000.0,,226900000.0,10461900000.0,14266600000.0,10172800000.0,2649500000.0,1653200000.0,33800000.0,39300000.0,4930300000.0,1507100000.0,359200000.0,117300000.0,398100000.0,1777400000.0,,,353300000.0,2946700000.0,1221000000.0,33950000000.0,12244400000.0,7130900000.0,4791300000.0,12244400000.0,12278200000.0,21671800000.0,33950000000.0,25165900000.0,16880500000.0,0.0,-572800000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q1,,2017-03-31,2017-05-10 17:00:03+00:00,1396900000.0,2559600000.0,,-948700000.0,687500000.0,0.0,10672500000.0,,193800000.0,10321100000.0,14010000000.0,10332100000.0,2476600000.0,1563900000.0,34200000.0,91400000.0,4883800000.0,1779900000.0,466600000.0,95100000.0,860200000.0,1771400000.0,,,298400000.0,2835500000.0,852500000.0,33335300000.0,11995600000.0,6488700000.0,4318200000.0,11995600000.0,12029800000.0,21305500000.0,33335300000.0,25282700000.0,16987300000.0,0.0,-563700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,FY,,2018-12-31,2020-03-02 16:30:25+00:00,1191600000.0,2163500000.0,,-912800000.0,495700000.0,0.0,9227200000.0,,192900000.0,3873900000.0,6150600000.0,6696300000.0,1760700000.0,1226100000.0,34800000.0,183300000.0,1090000000.0,1307900000.0,1243800000.0,292400000.0,330000000.0,1379400000.0,,,294800000.0,-2511300000.0,318700000.0,17722400000.0,5218400000.0,5958500000.0,3303500000.0,5218400000.0,5253200000.0,12469200000.0,17722400000.0,10537800000.0,9165700000.0,0.0,-584700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q3,,2018-09-30,2018-11-09 16:32:25+00:00,1172000000.0,2015400000.0,,-1037100000.0,1443600000.0,0.0,10309700000.0,,139600000.0,2973600000.0,5771400000.0,9296800000.0,1857500000.0,916900000.0,32900000.0,206100000.0,1563700000.0,1256100000.0,6612400000.0,1212700000.0,321600000.0,1414700000.0,,,279600000.0,-2694800000.0,316300000.0,22398100000.0,5993300000.0,12208500000.0,4096700000.0,5993300000.0,6026200000.0,16371900000.0,22398100000.0,9272700000.0,12275200000.0,0.0,-584500000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q2,,2018-06-30,2018-08-09 17:10:10+00:00,1017300000.0,1928700000.0,,-990200000.0,2279400000.0,0.0,10908300000.0,,119900000.0,6836000000.0,10095100000.0,9300700000.0,1860300000.0,929000000.0,32900000.0,215900000.0,3097900000.0,1101100000.0,7368300000.0,902400000.0,367800000.0,1458500000.0,,,310700000.0,4624500000.0,1202200000.0,32191200000.0,13958300000.0,13747400000.0,4342900000.0,13958300000.0,13991200000.0,18200000000.0,32191200000.0,17514800000.0,13857100000.0,0.0,-584300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q1,,2018-03-31,2018-05-10 16:04:03+00:00,1398200000.0,2346000000.0,,-711700000.0,459000000.0,0.0,10880300000.0,,160500000.0,9672400000.0,13142900000.0,9623500000.0,2584900000.0,1564700000.0,36400000.0,224900000.0,3281100000.0,1617300000.0,2654100000.0,209300000.0,393200000.0,1479600000.0,,,427300000.0,4542500000.0,1532600000.0,33469400000.0,14130900000.0,8471300000.0,4917900000.0,14130900000.0,14167300000.0,19302100000.0,33469400000.0,23433400000.0,14384200000.0,0.0,-580200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,FY,,2019-12-31,2020-05-01 16:45:23+00:00,1102000000.0,1842000000.0,,-920000000.0,349000000.0,0.0,8877000000.0,,204000000.0,3709000000.0,4916000000.0,5391000000.0,1606000000.0,1155000000.0,33000000.0,776000000.0,625000000.0,1340000000.0,,,976000000.0,1652000000.0,,,313000000.0,-2404000000.0,332000000.0,15642000000.0,4963000000.0,4110000000.0,2978000000.0,4963000000.0,4996000000.0,10646000000.0,15642000000.0,10377000000.0,7668000000.0,0.0,-590000000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q3,,2019-09-30,2019-11-04 17:10:51+00:00,1118500000.0,1872800000.0,308700000.0,-1038100000.0,465400000.0,0.0,8963000000.0,,157300000.0,3687000000.0,4602300000.0,5691700000.0,1877200000.0,1057100000.0,30900000.0,222500000.0,759200000.0,1465800000.0,966700000.0,,972900000.0,1706600000.0,,,286300000.0,-3198000000.0,633900000.0,16010200000.0,4137600000.0,5468400000.0,3684200000.0,4137600000.0,4168500000.0,11841700000.0,16010200000.0,9484700000.0,8157500000.0,0.0,-589300000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q2,,2019-06-30,2019-08-02 16:49:09+00:00,1083800000.0,1769000000.0,538000000.0,-921300000.0,624500000.0,0.0,9051900000.0,,144400000.0,2966300000.0,5496000000.0,6707800000.0,1845200000.0,923100000.0,35400000.0,234100000.0,1024900000.0,1326200000.0,2545700000.0,,985100000.0,1793200000.0,,,277300000.0,-2572200000.0,43400000.0,17666300000.0,4969200000.0,7061700000.0,3135800000.0,4969200000.0,5004600000.0,12661700000.0,17666300000.0,9681500000.0,9525900000.0,0.0,-589200000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q1,,2019-03-31,2019-05-08 16:56:21+00:00,934900000.0,1606100000.0,,-936500000.0,364100000.0,0.0,9134600000.0,,121600000.0,2958300000.0,5536400000.0,6694600000.0,1799000000.0,930700000.0,34700000.0,216000000.0,1000700000.0,1174400000.0,3456100000.0,747100000.0,948600000.0,1876100000.0,,,290800000.0,-2662000000.0,573600000.0,18106100000.0,4948400000.0,7516100000.0,3551600000.0,4948400000.0,4983100000.0,13123000000.0,18106100000.0,9659300000.0,9571400000.0,0.0,-587700000.0
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2020.0,Q1,,2020-03-31,2020-05-01 16:45:23+00:00,1036000000.0,1398000000.0,,-1055000000.0,476000000.0,0.0,8788000000.0,,124000000.0,3483000000.0,3567000000.0,5375000000.0,1700000000.0,1123000000.0,25000000.0,873000000.0,498000000.0,1152000000.0,,,940000000.0,1600000000.0,,,343000000.0,-3683000000.0,639000000.0,13903000000.0,3454000000.0,3917000000.0,2951000000.0,3454000000.0,3479000000.0,10424000000.0,13903000000.0,8863000000.0,7473000000.0,0.0,-596000000.0
