company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2014.0,Q1TTM,2013-04-01,2014-03-31,,-64241000.0,,262160000.0,45041000.0,122174000.0,1792000.0,55181000.0,,,-597479000.0,-143811000.0,827411000.0,,,,-597479000.0,-143811000.0,827411000.0,87913000.0,704630000.0,704630000.0,,-54574000.0,52244000.0,-22040000.0,-291541000.0,-3167000.0,-64680000.0,33000.0,-358215000.0,-2622000.0,12939000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 13:13:35+00:00,-539309000.0,68647000.0,318920000.0,95336000.0,73112000.0,12539000.0,-29600000.0,,3180764000.0,-875743000.0,-604500000.0,812984000.0,,,,-875743000.0,-604500000.0,812984000.0,-654720000.0,778473000.0,778473000.0,,-77648000.0,-844646000.0,-48167000.0,-308396000.0,-35023000.0,-52480000.0,-2614963000.0,-288502000.0,65824000.0,4655000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q4,2015-10-01,2015-12-31,,,22380000.0,60650000.0,27025000.0,23060000.0,21168000.0,-95909000.0,,129644000.0,-185179000.0,-14983000.0,155086000.0,,,,-185179000.0,-14983000.0,155086000.0,-23908000.0,202902000.0,202902000.0,,2653000.0,1134000.0,4169000.0,-64304000.0,-2439000.0,-20389000.0,-251653000.0,,2519000.0,1157000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 15:51:54+00:00,-539309000.0,46267000.0,258270000.0,68311000.0,50052000.0,-8629000.0,66309000.0,,3051120000.0,-690564000.0,-589517000.0,657898000.0,,,,-690564000.0,-589517000.0,657898000.0,-630812000.0,575571000.0,575571000.0,,-80301000.0,-845780000.0,-52336000.0,-244092000.0,-32584000.0,-32091000.0,-2363310000.0,-288502000.0,63305000.0,3498000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q3TTM,2014-10-01,2015-09-30,,-539309000.0,101870000.0,339605000.0,75282000.0,26817000.0,-9946000.0,65071000.0,,4120675000.0,-160214000.0,-607306000.0,867533000.0,,,,-160214000.0,-607306000.0,867533000.0,90067000.0,753620000.0,753620000.0,,-79845000.0,-841293000.0,-58839000.0,-293675000.0,-32584000.0,-44082000.0,-2458519000.0,-687402000.0,63305000.0,4203000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q3,2015-07-01,2015-09-30,,-539309000.0,22932000.0,372191000.0,27179000.0,18359000.0,-5838000.0,52671000.0,,290356000.0,-1254497000.0,94417000.0,272456000.0,,,,-1254497000.0,94417000.0,272456000.0,-893462000.0,163333000.0,163333000.0,,15161000.0,-853674000.0,648461000.0,-48848000.0,-2584000.0,-13613000.0,-642331000.0,,286000.0,1176000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 09:58:12+00:00,,23335000.0,-113921000.0,41132000.0,31693000.0,-2791000.0,13638000.0,,2760764000.0,563933000.0,-683934000.0,385442000.0,,,,563933000.0,-683934000.0,385442000.0,262650000.0,412238000.0,412238000.0,,-95462000.0,7894000.0,-700797000.0,-195244000.0,-30000000.0,-18478000.0,-1720979000.0,-288502000.0,63019000.0,2322000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q2TTM,2014-07-01,2015-06-30,,,78938000.0,45483000.0,64045000.0,40075000.0,-5278000.0,56022000.0,,3870319000.0,798047000.0,-713358000.0,859398000.0,,,,798047000.0,-713358000.0,859398000.0,938809000.0,760588000.0,760588000.0,,-76225000.0,18877000.0,-703292000.0,-296253000.0,-31000000.0,-46370000.0,-1857494000.0,-937402000.0,60501000.0,6803000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q2,2015-04-01,2015-06-30,,,11640000.0,-149738000.0,24688000.0,14798000.0,-1410000.0,-91082000.0,,2285764000.0,1513771000.0,-637021000.0,110689000.0,,,,1513771000.0,-637021000.0,110689000.0,986029000.0,246168000.0,246168000.0,,-70835000.0,3324000.0,-662162000.0,-70622000.0,-30000000.0,-9079000.0,-704695000.0,,63019000.0,1201000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 09:19:34+00:00,,11695000.0,35817000.0,16444000.0,16895000.0,-1381000.0,104720000.0,,475000000.0,-949838000.0,-46913000.0,274753000.0,,,,-949838000.0,-46913000.0,274753000.0,-723379000.0,166070000.0,166070000.0,,-24627000.0,4570000.0,-38635000.0,-124622000.0,,-9399000.0,-1016284000.0,-288502000.0,,1121000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2015.0,Q1TTM,2014-04-01,2015-03-31,,,67298000.0,345649000.0,47002000.0,59450000.0,-4000000.0,21148000.0,,1664555000.0,-1081972000.0,-114660000.0,846280000.0,,,,-1081972000.0,-114660000.0,846280000.0,-354352000.0,720089000.0,720089000.0,,-21705000.0,21833000.0,-51158000.0,-299582000.0,-13875000.0,-53979000.0,-1231376000.0,-1237402000.0,-1250000.0,5602000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,FY,2016-01-01,2016-12-31,2018-02-27 13:13:35+00:00,-12084000.0,123442000.0,408275000.0,131158000.0,71559000.0,-14621000.0,-16673000.0,,475000000.0,-1175443000.0,140731000.0,948826000.0,,,,-1175443000.0,140731000.0,948826000.0,-100507000.0,847448000.0,847448000.0,,-76950000.0,-88390000.0,-5902000.0,-287412000.0,-15916000.0,-74406000.0,-1274641000.0,,18482000.0,230557000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q4,2016-10-01,2016-12-31,,,40955000.0,98739000.0,77068000.0,17803000.0,-12818000.0,-57390000.0,,475000000.0,-395047000.0,-24929000.0,226158000.0,,,,-395047000.0,-24929000.0,226158000.0,-206636000.0,92309000.0,92309000.0,,132481000.0,3710000.0,2326000.0,-46763000.0,-5705000.0,-26497000.0,-826994000.0,,4008000.0,939000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 14:26:38+00:00,-12084000.0,82487000.0,309536000.0,54090000.0,53756000.0,-1803000.0,40717000.0,,,-780396000.0,165660000.0,722668000.0,,,,-780396000.0,165660000.0,722668000.0,106129000.0,755139000.0,755139000.0,,-209431000.0,-92100000.0,-8228000.0,-240649000.0,-10211000.0,-47909000.0,-447647000.0,,14474000.0,229618000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q3TTM,2015-10-01,2016-09-30,,-12084000.0,104867000.0,370186000.0,81115000.0,76816000.0,19365000.0,-55192000.0,,129644000.0,-965575000.0,150677000.0,877754000.0,,,,-965575000.0,150677000.0,877754000.0,82221000.0,958041000.0,958041000.0,,-206778000.0,-90966000.0,-4059000.0,-304953000.0,-12650000.0,-68298000.0,-699300000.0,,16993000.0,230775000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q3,2016-07-01,2016-09-30,,-450000.0,25771000.0,106966000.0,1943000.0,20370000.0,4776000.0,31465000.0,,-1754000.0,-109097000.0,-24890000.0,272861000.0,,,,-109097000.0,-24890000.0,272861000.0,143650000.0,181841000.0,181841000.0,,13414000.0,654000.0,215000.0,-50350000.0,-5500000.0,-23612000.0,-57647000.0,,3458000.0,999000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 15:51:20+00:00,-11634000.0,56716000.0,202570000.0,52147000.0,33386000.0,-6579000.0,9252000.0,,1754000.0,-671299000.0,190550000.0,449807000.0,,,,-671299000.0,190550000.0,449807000.0,-37521000.0,573298000.0,573298000.0,,-222845000.0,-92754000.0,-8443000.0,-190299000.0,-4711000.0,-24297000.0,-390000000.0,,11016000.0,228619000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q2TTM,2015-07-01,2016-06-30,,-550943000.0,102028000.0,635411000.0,106351000.0,74805000.0,8751000.0,-33986000.0,,421754000.0,-2110975000.0,269984000.0,877349000.0,,,,-2110975000.0,269984000.0,877349000.0,-954891000.0,939533000.0,939533000.0,,-205031000.0,-945294000.0,644187000.0,-303451000.0,-9734000.0,-58299000.0,-1283984000.0,,13821000.0,230952000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q2,2016-04-01,2016-06-30,,-11634000.0,25654000.0,192021000.0,49760000.0,16089000.0,-13708000.0,-158633000.0,,1754000.0,-115214000.0,-29093000.0,127140000.0,,,,-115214000.0,-29093000.0,127140000.0,-30875000.0,233352000.0,233352000.0,,10678000.0,1341000.0,-9660000.0,-68665000.0,-4711000.0,-12952000.0,-49644000.0,,7424000.0,2440000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:18:48+00:00,,31062000.0,10549000.0,2387000.0,17297000.0,7129000.0,167885000.0,,,-556085000.0,219643000.0,322667000.0,,,,-556085000.0,219643000.0,322667000.0,-6646000.0,339946000.0,339946000.0,,-233523000.0,-94095000.0,1217000.0,-121634000.0,,-11345000.0,-340356000.0,,3592000.0,226179000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2016.0,Q1TTM,2015-04-01,2016-03-31,,-539309000.0,88014000.0,293652000.0,81279000.0,73514000.0,21049000.0,33565000.0,,2705764000.0,-481990000.0,-337944000.0,860898000.0,,,,-481990000.0,-337944000.0,860898000.0,62013000.0,952349000.0,952349000.0,,-286544000.0,-943311000.0,-8315000.0,-305408000.0,-35023000.0,-54426000.0,-1939035000.0,,69416000.0,229713000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q4,2017-10-01,2017-12-31,,-4662000.0,26861000.0,91056000.0,42613000.0,14993000.0,-3679000.0,86343000.0,,181070000.0,-185962000.0,-17160000.0,222429000.0,,,,-185962000.0,-17160000.0,222429000.0,15628000.0,115776000.0,115776000.0,,-21544000.0,4976000.0,10562000.0,-58490000.0,-4222000.0,-15491000.0,-313518000.0,,,-3347000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,FY,2017-01-01,2017-12-31,2018-02-27 13:13:35+00:00,-10320000.0,93516000.0,341801000.0,93472000.0,58349000.0,19725000.0,100752000.0,,631070000.0,-1003083000.0,-65016000.0,1055794000.0,,,,-1003083000.0,-65016000.0,1055794000.0,7420000.0,814351000.0,814351000.0,,-11174000.0,23647000.0,2079000.0,-342800000.0,-32414000.0,-75641000.0,-1315000000.0,,,51280000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q3TTM,2016-10-01,2017-09-30,,-5658000.0,107610000.0,349484000.0,127927000.0,61159000.0,10586000.0,-42981000.0,,925000000.0,-1212168000.0,-72785000.0,1059523000.0,,,,-1212168000.0,-72785000.0,1059523000.0,-214844000.0,790884000.0,790884000.0,,142851000.0,22381000.0,-6157000.0,-331073000.0,-33897000.0,-86647000.0,-1828476000.0,,4008000.0,55566000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q3,2017-07-01,2017-09-30,,4662000.0,17400000.0,89517000.0,2187000.0,14736000.0,12167000.0,109287000.0,,40000000.0,-350964000.0,-9146000.0,331115000.0,,,,-350964000.0,-9146000.0,331115000.0,-16828000.0,163083000.0,163083000.0,,26609000.0,6079000.0,1803000.0,-56393000.0,-3462000.0,-15995000.0,-340650000.0,,,3846000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q3YTD,2017-01-01,2017-09-30,2017-11-03 14:26:38+00:00,-5658000.0,66655000.0,250745000.0,50859000.0,43356000.0,23404000.0,14409000.0,,450000000.0,-817121000.0,-47856000.0,833365000.0,,,,-817121000.0,-47856000.0,833365000.0,-8208000.0,698575000.0,698575000.0,,10370000.0,18671000.0,-8483000.0,-284310000.0,-28192000.0,-60150000.0,-1001482000.0,,,54627000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q2TTM,2016-07-01,2017-06-30,,-10770000.0,115981000.0,366933000.0,127683000.0,66793000.0,3195000.0,-120803000.0,,883246000.0,-970301000.0,-88529000.0,1001269000.0,,,,-970301000.0,-88529000.0,1001269000.0,-54366000.0,809642000.0,809642000.0,,129656000.0,16956000.0,-7745000.0,-325030000.0,-35935000.0,-94264000.0,-1545473000.0,,7466000.0,52719000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q2,2017-04-01,2017-06-30,,-10320000.0,25058000.0,152629000.0,45142000.0,13660000.0,8667000.0,-125013000.0,,300000000.0,-172711000.0,-13059000.0,200987000.0,,,,-172711000.0,-13059000.0,200987000.0,23884000.0,285677000.0,285677000.0,,1605000.0,207000.0,-10500000.0,-77312000.0,-22134000.0,-19328000.0,-395606000.0,,,49223000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q2YTD,2017-01-01,2017-06-30,2017-08-04 15:51:20+00:00,-10320000.0,49255000.0,161228000.0,48672000.0,28620000.0,11237000.0,-94878000.0,,410000000.0,-466157000.0,-38710000.0,502250000.0,,,,-466157000.0,-38710000.0,502250000.0,8620000.0,535492000.0,535492000.0,,-16239000.0,12592000.0,-10286000.0,-227917000.0,-24730000.0,-44155000.0,-660832000.0,,,50781000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q1TTM,2016-04-01,2017-03-31,,-12084000.0,116577000.0,406325000.0,132301000.0,69222000.0,-19180000.0,-154423000.0,,585000000.0,-912804000.0,-104563000.0,927422000.0,,,,-912804000.0,-104563000.0,927422000.0,-109125000.0,757317000.0,757317000.0,,138729000.0,18090000.0,-6905000.0,-316383000.0,-18512000.0,-87888000.0,-1199511000.0,,14890000.0,5936000.0
Scripps Networks Interactive Inc,SNI,549300AI1MM5VBF43K58,1430602,2017.0,Q1,2017-01-01,2017-03-31,2017-05-05 11:18:48+00:00,,24197000.0,8599000.0,3530000.0,14960000.0,2570000.0,30135000.0,,110000000.0,-293446000.0,-25651000.0,301263000.0,,,,-293446000.0,-25651000.0,301263000.0,-15264000.0,249815000.0,249815000.0,,-17844000.0,12385000.0,214000.0,-150605000.0,-2596000.0,-24827000.0,-265226000.0,,,1558000.0
