company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Signet Jewelers Ltd,SIG,,832988,2017.0,Q1,2016-01-31,2016-04-30,2016-06-03 17:02:29+00:00,1.87,1.87,0.26,1.87,,53400000.0,146800000.0,146800000.0,146800000.0,978500000.0,1578900000.0,,-74300000.0,,,462700000.0,978500000.0,600400000.0,11800000.0,,388400000.0,212000000.0,-11800000.0,200200000.0,1578900000.0,78500000.0,78600000.0,78700000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,FY,2017-01-29,2018-02-03,2020-03-26 10:16:29+00:00,7.72,7.72,1.24,7.44,0.0,7900000.0,519300000.0,519300000.0,486400000.0,4063000000.0,6253000000.0,0.0,-262100000.0,32900000.0,0.0,1872200000.0,4063000000.0,2190000000.0,52700000.0,,1610100000.0,579900000.0,-52700000.0,527200000.0,6253000000.0,63000000.0,63000000.0,69800000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q4,2017-10-29,2018-02-03,,5.55,5.55,0.31,5.28,,-37800000.0,351300000.0,351300000.0,343000000.0,1373300000.0,2293100000.0,,-38200000.0,8300000.0,,634500000.0,1373300000.0,919800000.0,10000000.0,,596300000.0,323500000.0,-10000000.0,313500000.0,2293100000.0,63000000.0,63000000.0,69800000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q3,2017-07-30,2017-10-28,2018-12-07 16:31:35+00:00,-0.2,-0.2,0.31,-0.2,0.0,-7200000.0,-3900000.0,-3900000.0,-12100000.0,835800000.0,1156900000.0,0.0,-60300000.0,8200000.0,0.0,375900000.0,835800000.0,321100000.0,16600000.0,,315600000.0,5500000.0,-16600000.0,-11100000.0,1156900000.0,60500000.0,60100000.0,60100000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q3YTD,2017-01-29,2017-10-28,,2.17,2.17,0.93,2.16,,45700000.0,168000000.0,168000000.0,143400000.0,2689700000.0,3959900000.0,,-223900000.0,24600000.0,,1237700000.0,2689700000.0,1270200000.0,42700000.0,,1013800000.0,256400000.0,-42700000.0,213700000.0,3959900000.0,60500000.0,60100000.0,60100000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q3TTM,2016-10-30,2017-10-28,,6.17,6.17,1.19,6.11,,134400000.0,465500000.0,465500000.0,431200000.0,4014100000.0,6229800000.0,,-292900000.0,34300000.0,,1853000000.0,4014100000.0,2215700000.0,55700000.0,,1560100000.0,655600000.0,-55700000.0,599900000.0,6229800000.0,60500000.0,60100000.0,60100000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q2,2017-04-30,2017-07-29,2018-09-06 17:15:39+00:00,1.34,1.34,0.31,1.33,0.0,28700000.0,93400000.0,93400000.0,85200000.0,941700000.0,1399600000.0,0.0,-86700000.0,8200000.0,0.0,409000000.0,941700000.0,457900000.0,13500000.0,,322300000.0,135600000.0,-13500000.0,122100000.0,1399600000.0,63600000.0,63800000.0,70500000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q2YTD,2017-01-29,2017-07-29,,2.37,2.37,0.62,2.36,,52900000.0,171900000.0,171900000.0,155500000.0,1853900000.0,2803000000.0,,-163600000.0,16400000.0,,861800000.0,1853900000.0,949100000.0,26100000.0,,698200000.0,250900000.0,-26100000.0,224800000.0,2803000000.0,63600000.0,63800000.0,70500000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q2TTM,2016-07-31,2017-07-29,,6.57,6.57,1.14,6.51,,144000000.0,486400000.0,486400000.0,458100000.0,4014500000.0,6259100000.0,,-301200000.0,28300000.0,,1863600000.0,4014500000.0,2244600000.0,51800000.0,,1562400000.0,682200000.0,-51800000.0,630400000.0,6259100000.0,63600000.0,63800000.0,70500000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q1,2017-01-29,2017-04-29,2018-06-12 17:22:20+00:00,1.03,1.03,0.31,1.03,0.0,24200000.0,78500000.0,78500000.0,70300000.0,912200000.0,1403400000.0,0.0,-76900000.0,8200000.0,0.0,452800000.0,912200000.0,491200000.0,12600000.0,,375900000.0,115300000.0,-12600000.0,102700000.0,1403400000.0,68300000.0,68100000.0,68200000.0
Signet Jewelers Ltd,SIG,,832988,2018.0,Q1TTM,2016-05-01,2017-04-29,,6.29,6.29,1.09,6.24,,141400000.0,474900000.0,474900000.0,454800000.0,3981300000.0,6232900000.0,,-285200000.0,20100000.0,,1870300000.0,3981300000.0,2251600000.0,50200000.0,,1585100000.0,666500000.0,-50200000.0,616300000.0,6232900000.0,68300000.0,68100000.0,68200000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,FY,2018-02-04,2019-02-02,2020-03-26 10:16:29+00:00,-12.62,-12.62,1.48,-12.62,735400000.0,-145200000.0,-657400000.0,-657400000.0,-690300000.0,4086300000.0,6247100000.0,1700000.0,141200000.0,32900000.0,63700000.0,1985100000.0,4086300000.0,2160800000.0,39700000.0,,2925400000.0,-764600000.0,-38000000.0,-802600000.0,6247100000.0,54700000.0,54700000.0,54700000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q4,2018-11-04,2019-02-02,,-2.84,-2.84,1.48,-2.84,286700000.0,13900000.0,-107900000.0,-107900000.0,-116200000.0,1276900000.0,2154700000.0,300000.0,-700000.0,8300000.0,28100000.0,647200000.0,1276900000.0,877800000.0,10800000.0,,961300000.0,-83500000.0,-10500000.0,-94000000.0,2154700000.0,54700000.0,54700000.0,54700000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q3,2018-08-05,2018-11-03,2019-12-05 07:52:50+00:00,-0.74,-0.74,,-0.74,0.0,-29200000.0,-29900000.0,-29900000.0,-38100000.0,820500000.0,1191700000.0,300000.0,200000.0,8200000.0,9500000.0,410300000.0,820500000.0,371200000.0,10600000.0,,420000000.0,-48800000.0,-10300000.0,-59100000.0,1191700000.0,51500000.0,51500000.0,51500000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q3YTD,2018-02-04,2018-11-03,,-9.78,-9.78,,-9.78,448700000.0,-159100000.0,-549500000.0,-549500000.0,-574100000.0,2809400000.0,4092400000.0,1400000.0,141900000.0,24600000.0,35600000.0,1337900000.0,2809400000.0,1283000000.0,28900000.0,,1964100000.0,-681100000.0,-27500000.0,-708600000.0,4092400000.0,51500000.0,51500000.0,51500000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q3TTM,2017-10-29,2018-11-03,,-4.23,-4.23,0.31,-4.5,448700000.0,-196900000.0,-198200000.0,-198200000.0,-231100000.0,4182700000.0,6385500000.0,1400000.0,103700000.0,32900000.0,35600000.0,1972400000.0,4182700000.0,2202800000.0,38900000.0,,2560400000.0,-357600000.0,-37500000.0,-395100000.0,6385500000.0,51500000.0,51500000.0,51500000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q2,2018-05-06,2018-08-04,2019-09-05 08:42:28+00:00,-0.56,-0.56,,-0.56,0.0,-44000000.0,-23000000.0,-23000000.0,-31200000.0,993100000.0,1420100000.0,500000.0,20700000.0,8200000.0,19600000.0,444800000.0,993100000.0,427000000.0,9400000.0,,485100000.0,-58100000.0,-8900000.0,-67000000.0,1420100000.0,55700000.0,56100000.0,56100000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q2YTD,2018-02-04,2018-08-04,,-9.04,-9.04,,-9.04,448700000.0,-129900000.0,-519600000.0,-519600000.0,-536000000.0,1988900000.0,2900700000.0,1100000.0,141700000.0,16400000.0,26100000.0,927600000.0,1988900000.0,911800000.0,18300000.0,,1544100000.0,-632300000.0,-17200000.0,-649500000.0,2900700000.0,55700000.0,56100000.0,56100000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q2TTM,2017-07-30,2018-08-04,,-3.69,-3.69,0.62,-3.96,448700000.0,-174900000.0,-172200000.0,-172200000.0,-205100000.0,4198000000.0,6350700000.0,1100000.0,43200000.0,32900000.0,26100000.0,1938000000.0,4198000000.0,2152700000.0,44900000.0,,2456000000.0,-303300000.0,-43800000.0,-347100000.0,6350700000.0,55700000.0,56100000.0,56100000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q1,2018-02-04,2018-05-05,2019-06-06 09:19:30+00:00,-8.48,-8.48,0.37,-8.48,448700000.0,-85900000.0,-496600000.0,-496600000.0,-504800000.0,995800000.0,1480600000.0,600000.0,121000000.0,8200000.0,6500000.0,482800000.0,995800000.0,484800000.0,8900000.0,,1059000000.0,-574200000.0,-8300000.0,-582500000.0,1480600000.0,59500000.0,59500000.0,59500000.0
Signet Jewelers Ltd,SIG,,832988,2019.0,Q1TTM,2017-04-30,2018-05-05,,-1.79,-1.79,0.93,-2.07,448700000.0,-102200000.0,-55800000.0,-55800000.0,-88700000.0,4146600000.0,6330200000.0,600000.0,-64200000.0,32900000.0,6500000.0,1902200000.0,4146600000.0,2183600000.0,49000000.0,,2293200000.0,-109600000.0,-48400000.0,-158000000.0,6330200000.0,59500000.0,59500000.0,59500000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q4,2019-11-03,2020-02-01,,3.45,3.45,1.48,3.45,,27900000.0,187100000.0,187100000.0,178800000.0,1255400000.0,2153300000.0,-500000.0,31000000.0,8300000.0,10500000.0,633200000.0,1255400000.0,897900000.0,7700000.0,,674700000.0,223200000.0,-8200000.0,215000000.0,2153300000.0,51900000.0,51700000.0,51800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,FY,2019-02-03,2020-02-01,2020-03-26 10:16:29+00:00,1.4,1.4,1.48,1.4,47700000.0,24200000.0,105500000.0,105500000.0,72600000.0,3913400000.0,6137100000.0,7000000.0,29600000.0,32900000.0,69900000.0,1918200000.0,3913400000.0,2223700000.0,35600000.0,,2065400000.0,158300000.0,-28600000.0,129700000.0,6137100000.0,51900000.0,51700000.0,51800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q3,2019-08-04,2019-11-02,2019-12-05 07:52:50+00:00,-0.84,-0.84,,-0.84,0.0,-6000000.0,-35500000.0,-35500000.0,-43700000.0,820000000.0,1187700000.0,7000000.0,0.0,8200000.0,9200000.0,398400000.0,820000000.0,367700000.0,8600000.0,,407600000.0,-39900000.0,-1600000.0,-41500000.0,1187700000.0,52000000.0,51800000.0,51800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q3YTD,2019-02-03,2019-11-02,,-2.05,-2.05,,-2.05,47700000.0,-3700000.0,-81600000.0,-81600000.0,-106200000.0,2658000000.0,3983800000.0,7500000.0,-1400000.0,24600000.0,59400000.0,1285000000.0,2658000000.0,1325800000.0,27900000.0,,1390700000.0,-64900000.0,-20400000.0,-85300000.0,3983800000.0,52000000.0,51800000.0,51800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q3TTM,2018-11-04,2019-11-02,,-4.89,-4.89,1.11,-4.89,334400000.0,10200000.0,-189500000.0,-189500000.0,-222400000.0,3934900000.0,6138500000.0,7800000.0,-2100000.0,32900000.0,87500000.0,1932200000.0,3934900000.0,2203600000.0,38700000.0,,2352000000.0,-148400000.0,-30900000.0,-179300000.0,6138500000.0,52000000.0,51800000.0,51800000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q2,2019-05-05,2019-08-03,2019-09-05 08:42:28+00:00,-0.86,-0.86,,-0.86,47700000.0,3800000.0,-36100000.0,-36100000.0,-44300000.0,905700000.0,1364400000.0,200000.0,-1400000.0,8200000.0,23400000.0,411400000.0,905700000.0,458700000.0,10100000.0,,481100000.0,-22400000.0,-9900000.0,-32300000.0,1364400000.0,51500000.0,51700000.0,51700000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q2YTD,2019-02-03,2019-08-03,,-1.21,-1.21,,-1.21,47700000.0,2300000.0,-46100000.0,-46100000.0,-62500000.0,1838000000.0,2796100000.0,500000.0,-1400000.0,16400000.0,50200000.0,886600000.0,1838000000.0,958100000.0,19300000.0,,983100000.0,-25000000.0,-18800000.0,-43800000.0,2796100000.0,51500000.0,51700000.0,51700000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q2TTM,2018-08-05,2019-08-03,,-4.79,-4.79,1.11,-4.79,334400000.0,-13000000.0,-183900000.0,-183900000.0,-216800000.0,3935400000.0,6142500000.0,1100000.0,-1900000.0,32900000.0,87800000.0,1944100000.0,3935400000.0,2207100000.0,40700000.0,,2364400000.0,-157300000.0,-39600000.0,-196900000.0,6142500000.0,51500000.0,51700000.0,51700000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q1,2019-02-03,2019-05-04,2020-06-30 17:32:22+00:00,-0.35,-0.35,0.37,-0.35,0.0,-1500000.0,-10000000.0,-10000000.0,-18200000.0,932300000.0,1431700000.0,300000.0,0.0,8200000.0,26800000.0,475200000.0,932300000.0,499400000.0,9200000.0,,502000000.0,-2600000.0,-8900000.0,-11500000.0,1431700000.0,52000000.0,51600000.0,51600000.0
Signet Jewelers Ltd,SIG,,832988,2020.0,Q1TTM,2018-05-06,2019-05-04,,-4.49,-4.49,1.11,-4.49,286700000.0,-60800000.0,-170800000.0,-170800000.0,-203700000.0,4022800000.0,6198200000.0,1400000.0,20200000.0,32900000.0,84000000.0,1977500000.0,4022800000.0,2175400000.0,40000000.0,,2368400000.0,-193000000.0,-38600000.0,-231600000.0,6198200000.0,52000000.0,51600000.0,51600000.0
