company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,Q1TTM,2012-12-31,2013-12-29,,3.98,3.98,1.3,3.91,,1238000000.0,6816000000.0,6386000000.0,430000000.0,6822000000.0,-6000000.0,10289000000.0,25470000000.0,331000000.0,,5189000000.0,3026000000.0,10289000000.0,15181000000.0,,989000000.0,8546000000.0,6635000000.0,989000000.0,7624000000.0,25470000000.0,1689200000.0,1688000000.0,1722000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,Q1,2013-09-30,2013-12-29,2015-01-28 16:18:31+00:00,1.11,1.11,0.35,1.09,,313000000.0,1874000000.0,1444000000.0,430000000.0,1875000000.0,-1000000.0,2706000000.0,6622000000.0,472000000.0,,1328000000.0,623000000.0,2706000000.0,3916000000.0,,264000000.0,2423000000.0,1493000000.0,264000000.0,1757000000.0,6622000000.0,1689200000.0,1688000000.0,1722000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,FY,2014-09-29,2015-09-27,2017-11-01 16:10:14+00:00,3.26,3.26,1.8,3.22,,1219000000.0,5268000000.0,5268000000.0,,5271000000.0,-3000000.0,10378000000.0,25281000000.0,1293000000.0,,5490000000.0,2344000000.0,10378000000.0,14903000000.0,104000000.0,815000000.0,9127000000.0,5776000000.0,711000000.0,6487000000.0,25281000000.0,1616900000.0,1618000000.0,1639000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q4,2015-06-29,2015-09-27,,0.69,0.69,0.48,0.69,,190000000.0,1062000000.0,1062000000.0,,1062000000.0,,2252000000.0,5456000000.0,112000000.0,,1356000000.0,595000000.0,2252000000.0,3204000000.0,70000000.0,181000000.0,2063000000.0,1141000000.0,111000000.0,1252000000.0,5456000000.0,1616900000.0,1618000000.0,1639000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q3,2015-03-30,2015-06-28,2016-07-20 16:11:32+00:00,0.74,0.74,0.48,0.73,,215000000.0,1183000000.0,1183000000.0,,1184000000.0,-1000000.0,2451000000.0,5832000000.0,118000000.0,,1407000000.0,621000000.0,2451000000.0,3381000000.0,32000000.0,195000000.0,2146000000.0,1235000000.0,163000000.0,1398000000.0,5832000000.0,1600000000.0,1608000000.0,1629000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q3YTD,2014-09-29,2015-06-28,,2.57,2.57,1.32,2.53,,1029000000.0,4206000000.0,4206000000.0,,4209000000.0,-3000000.0,8126000000.0,19825000000.0,1181000000.0,,4134000000.0,1749000000.0,8126000000.0,11699000000.0,34000000.0,634000000.0,7064000000.0,4635000000.0,600000000.0,5235000000.0,19825000000.0,1600000000.0,1608000000.0,1629000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q3TTM,2014-06-30,2015-06-28,,3.7,3.7,1.74,3.64,,1386000000.0,6101000000.0,6101000000.0,,6104000000.0,-3000000.0,10884000000.0,26517000000.0,1685000000.0,,5498000000.0,1823000000.0,10884000000.0,15633000000.0,39000000.0,899000000.0,9006000000.0,6627000000.0,860000000.0,7487000000.0,26517000000.0,1600000000.0,1608000000.0,1629000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q2,2014-12-29,2015-03-29,2016-04-20 16:21:10+00:00,0.64,0.64,0.42,0.63,,487000000.0,1052000000.0,1052000000.0,,1053000000.0,-1000000.0,2628000000.0,6894000000.0,1010000000.0,,1375000000.0,545000000.0,2628000000.0,4266000000.0,1000000.0,204000000.0,2930000000.0,1336000000.0,203000000.0,1539000000.0,6894000000.0,1645300000.0,1645000000.0,1667000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q2YTD,2014-09-29,2015-03-29,,1.83,1.83,0.84,1.8,,814000000.0,3023000000.0,3023000000.0,,3025000000.0,-2000000.0,5675000000.0,13993000000.0,1063000000.0,,2727000000.0,1128000000.0,5675000000.0,8318000000.0,2000000.0,439000000.0,4918000000.0,3400000000.0,437000000.0,3837000000.0,13993000000.0,1645300000.0,1645000000.0,1667000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q2TTM,2014-03-31,2015-03-29,,4.29,4.29,1.68,4.22,,1431000000.0,7155000000.0,7155000000.0,,7158000000.0,-3000000.0,11173000000.0,27491000000.0,1547000000.0,,5520000000.0,1784000000.0,11173000000.0,16318000000.0,7000000.0,1126000000.0,8851000000.0,7467000000.0,1119000000.0,8586000000.0,27491000000.0,1645300000.0,1645000000.0,1667000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q1,2014-09-29,2014-12-28,2016-01-27 16:18:39+00:00,1.19,1.19,0.42,1.17,,327000000.0,1971000000.0,1971000000.0,,1972000000.0,-1000000.0,3047000000.0,7099000000.0,53000000.0,,1352000000.0,583000000.0,3047000000.0,4052000000.0,1000000.0,235000000.0,1988000000.0,2064000000.0,234000000.0,2298000000.0,7099000000.0,1657100000.0,1661000000.0,1686000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q1TTM,2013-12-30,2014-12-28,,4.81,4.81,1.61,4.73,,1258000000.0,8061000000.0,8061000000.0,,8064000000.0,-3000000.0,11027000000.0,26964000000.0,537000000.0,,5501000000.0,1778000000.0,11027000000.0,15937000000.0,6000000.0,1204000000.0,7816000000.0,8121000000.0,1198000000.0,9319000000.0,26964000000.0,1657100000.0,1661000000.0,1686000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,FY,2015-09-28,2016-09-25,2018-11-07 16:15:48+00:00,3.84,3.84,2.02,3.81,,1131000000.0,5702000000.0,5702000000.0,,5705000000.0,-3000000.0,9749000000.0,23554000000.0,-226000000.0,,5151000000.0,2385000000.0,9749000000.0,13805000000.0,297000000.0,635000000.0,7310000000.0,6495000000.0,338000000.0,6833000000.0,23554000000.0,1485700000.0,1484000000.0,1498000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q4,2016-06-27,2016-09-25,,1.08,1.08,0.53,1.07,,361000000.0,1599000000.0,1599000000.0,,1599000000.0,,2540000000.0,6184000000.0,43000000.0,,1230000000.0,568000000.0,2540000000.0,3644000000.0,76000000.0,233000000.0,1841000000.0,1803000000.0,157000000.0,1960000000.0,6184000000.0,1485700000.0,1484000000.0,1498000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q3,2016-03-28,2016-06-26,2017-07-19 16:10:17+00:00,0.98,0.98,0.53,0.97,,250000000.0,1443000000.0,1443000000.0,,1444000000.0,-1000000.0,2534000000.0,6044000000.0,30000000.0,,1268000000.0,620000000.0,2534000000.0,3510000000.0,75000000.0,176000000.0,1918000000.0,1592000000.0,101000000.0,1693000000.0,6044000000.0,1473500000.0,1471000000.0,1486000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q3YTD,2015-09-28,2016-06-26,,2.76,2.76,1.49,2.74,,770000000.0,4103000000.0,4103000000.0,,4106000000.0,-3000000.0,7209000000.0,17370000000.0,-269000000.0,,3921000000.0,1817000000.0,7209000000.0,10161000000.0,221000000.0,402000000.0,5469000000.0,4692000000.0,181000000.0,4873000000.0,17370000000.0,1473500000.0,1471000000.0,1486000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q3TTM,2015-06-29,2016-06-26,,3.45,3.45,1.97,3.43,,960000000.0,5165000000.0,5165000000.0,,5168000000.0,-3000000.0,9461000000.0,22826000000.0,-157000000.0,,5277000000.0,2412000000.0,9461000000.0,13365000000.0,291000000.0,583000000.0,7532000000.0,5833000000.0,292000000.0,6125000000.0,22826000000.0,1473500000.0,1471000000.0,1486000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q2,2015-12-28,2016-03-27,2017-04-19 16:28:27+00:00,0.78,0.78,0.48,0.78,,306000000.0,1164000000.0,1164000000.0,,1164000000.0,0.0,2141000000.0,5551000000.0,75000000.0,,1301000000.0,619000000.0,2141000000.0,3410000000.0,72000000.0,127000000.0,1995000000.0,1415000000.0,55000000.0,1470000000.0,5551000000.0,1492300000.0,1487000000.0,1498000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q2YTD,2015-09-28,2016-03-27,,1.78,1.78,0.96,1.77,,520000000.0,2660000000.0,2660000000.0,,2662000000.0,-2000000.0,4675000000.0,11326000000.0,-299000000.0,,2653000000.0,1197000000.0,4675000000.0,6651000000.0,146000000.0,226000000.0,3551000000.0,3100000000.0,80000000.0,3180000000.0,11326000000.0,1492300000.0,1487000000.0,1498000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q2TTM,2015-03-30,2016-03-27,,3.21,3.21,1.92,3.19,,925000000.0,4905000000.0,4905000000.0,,4908000000.0,-3000000.0,9378000000.0,22614000000.0,-69000000.0,,5416000000.0,2413000000.0,9378000000.0,13236000000.0,248000000.0,602000000.0,7760000000.0,5476000000.0,354000000.0,5830000000.0,22614000000.0,1492300000.0,1487000000.0,1498000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q1,2015-09-28,2015-12-27,2017-01-25 16:15:11+00:00,1.0,1.0,0.48,0.99,,214000000.0,1496000000.0,1496000000.0,,1498000000.0,-2000000.0,2534000000.0,5775000000.0,-374000000.0,,1352000000.0,578000000.0,2534000000.0,3241000000.0,74000000.0,99000000.0,1556000000.0,1685000000.0,25000000.0,1710000000.0,5775000000.0,1498000000.0,1502000000.0,1517000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q1TTM,2014-12-29,2015-12-27,,3.07,3.07,1.86,3.04,,1106000000.0,4793000000.0,4793000000.0,,4797000000.0,-4000000.0,9865000000.0,23957000000.0,866000000.0,,5490000000.0,2339000000.0,9865000000.0,14092000000.0,177000000.0,679000000.0,8695000000.0,5397000000.0,502000000.0,5899000000.0,23957000000.0,1498000000.0,1502000000.0,1517000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,FY,2016-09-26,2017-09-24,2019-11-06 16:08:43+00:00,1.66,1.66,2.2,1.64,,543000000.0,2444000000.0,2444000000.0,,2445000000.0,-1000000.0,9792000000.0,22258000000.0,1742000000.0,,5485000000.0,2658000000.0,9792000000.0,12466000000.0,494000000.0,900000000.0,9885000000.0,2581000000.0,406000000.0,2987000000.0,22258000000.0,1472900000.0,1477000000.0,1490000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q4,2017-06-26,2017-09-24,,0.1,0.1,-1.63,0.1,,253000000.0,149000000.0,149000000.0,,148000000.0,1000000.0,2653000000.0,5872000000.0,779000000.0,,1397000000.0,742000000.0,2653000000.0,3219000000.0,164000000.0,265000000.0,2918000000.0,301000000.0,101000000.0,402000000.0,5872000000.0,1472900000.0,1477000000.0,1490000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q3,2017-03-27,2017-06-25,2018-07-25 16:10:05+00:00,0.59,0.59,0.57,0.58,,-7000000.0,865000000.0,865000000.0,,866000000.0,-1000000.0,2488000000.0,5371000000.0,9000000.0,,1391000000.0,710000000.0,2488000000.0,2883000000.0,133000000.0,218000000.0,2110000000.0,773000000.0,85000000.0,858000000.0,5371000000.0,1467800000.0,1478000000.0,1491000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q3YTD,2016-09-26,2017-06-25,,1.56,1.56,1.63,1.54,,290000000.0,2295000000.0,2295000000.0,,2297000000.0,-2000000.0,7139000000.0,16386000000.0,963000000.0,,4088000000.0,1916000000.0,7139000000.0,9247000000.0,330000000.0,635000000.0,6967000000.0,2280000000.0,305000000.0,2585000000.0,16386000000.0,1467800000.0,1478000000.0,1491000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q3TTM,2016-06-27,2017-06-25,,2.64,2.64,2.16,2.61,,651000000.0,3894000000.0,3894000000.0,,3896000000.0,-2000000.0,9679000000.0,22570000000.0,1006000000.0,,5318000000.0,2484000000.0,9679000000.0,12891000000.0,406000000.0,868000000.0,8808000000.0,4083000000.0,462000000.0,4545000000.0,22570000000.0,1467800000.0,1478000000.0,1491000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q2,2016-12-26,2017-03-26,2018-04-25 16:07:36+00:00,0.51,0.51,0.53,0.5,,108000000.0,749000000.0,749000000.0,,749000000.0,,2208000000.0,5016000000.0,78000000.0,,1386000000.0,615000000.0,2208000000.0,2808000000.0,107000000.0,235000000.0,2079000000.0,729000000.0,128000000.0,857000000.0,5016000000.0,1468600000.0,1477000000.0,1489000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q2YTD,2016-09-26,2017-03-26,,0.97,0.97,1.06,0.96,,297000000.0,1430000000.0,1430000000.0,,1431000000.0,-1000000.0,4651000000.0,11015000000.0,954000000.0,,2697000000.0,1206000000.0,4651000000.0,6364000000.0,197000000.0,417000000.0,4857000000.0,1507000000.0,220000000.0,1727000000.0,11015000000.0,1468600000.0,1477000000.0,1489000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q2TTM,2016-03-28,2017-03-26,,3.03,3.03,2.12,3.0,,908000000.0,4472000000.0,4472000000.0,,4474000000.0,-2000000.0,9725000000.0,23243000000.0,1027000000.0,,5195000000.0,2394000000.0,9725000000.0,13518000000.0,348000000.0,826000000.0,8616000000.0,4902000000.0,478000000.0,5380000000.0,23243000000.0,1468600000.0,1477000000.0,1489000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q1,2016-09-26,2016-12-25,2018-01-31 16:10:12+00:00,0.46,0.46,0.53,0.46,,189000000.0,681000000.0,681000000.0,,682000000.0,-1000000.0,2443000000.0,5999000000.0,876000000.0,,1311000000.0,591000000.0,2443000000.0,3556000000.0,90000000.0,182000000.0,2778000000.0,778000000.0,92000000.0,870000000.0,5999000000.0,1482600000.0,1478000000.0,1495000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q1TTM,2015-12-28,2016-12-25,,3.3,3.3,2.07,3.28,,1106000000.0,4887000000.0,4887000000.0,,4889000000.0,-2000000.0,9658000000.0,23778000000.0,1024000000.0,,5110000000.0,2398000000.0,9658000000.0,14120000000.0,313000000.0,718000000.0,8532000000.0,5588000000.0,405000000.0,5993000000.0,23778000000.0,1482600000.0,1478000000.0,1495000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,FY,2017-09-25,2018-09-30,2019-11-06 16:08:43+00:00,-3.39,-3.39,2.38,-3.39,,5356000000.0,-4964000000.0,-4964000000.0,,-4964000000.0,0.0,10244000000.0,22611000000.0,3135000000.0,,5625000000.0,2986000000.0,10244000000.0,12367000000.0,768000000.0,539000000.0,11746000000.0,621000000.0,-229000000.0,392000000.0,22611000000.0,1464300000.0,1463000000.0,1463000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q4,2018-06-25,2018-09-30,,-0.37,-0.37,-0.57,-0.37,,-286000000.0,-513000000.0,-513000000.0,,-513000000.0,,2851000000.0,5779000000.0,1530000000.0,,1387000000.0,689000000.0,2851000000.0,2928000000.0,207000000.0,86000000.0,3606000000.0,-678000000.0,-121000000.0,-799000000.0,5779000000.0,1464300000.0,1463000000.0,1463000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q3,2018-03-26,2018-06-24,2019-07-31 16:13:42+00:00,0.81,0.81,,0.81,,-268000000.0,1202000000.0,1202000000.0,,1202000000.0,,2491000000.0,5577000000.0,112000000.0,,1416000000.0,655000000.0,2491000000.0,3086000000.0,212000000.0,243000000.0,2183000000.0,903000000.0,31000000.0,934000000.0,5577000000.0,1484000000.0,1478000000.0,1487000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q3YTD,2017-09-25,2018-06-24,,-3.02,-3.02,0.57,-3.02,,5642000000.0,-4451000000.0,-4451000000.0,,-4451000000.0,,7393000000.0,16832000000.0,1605000000.0,,4238000000.0,2297000000.0,7393000000.0,9439000000.0,561000000.0,453000000.0,8140000000.0,1299000000.0,-108000000.0,1191000000.0,16832000000.0,1484000000.0,1478000000.0,1487000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q3TTM,2017-06-26,2018-06-24,,-2.92,-2.92,-1.06,-2.92,,5895000000.0,-4302000000.0,-4302000000.0,,-4303000000.0,1000000.0,10046000000.0,22704000000.0,2384000000.0,,5635000000.0,3039000000.0,10046000000.0,12658000000.0,725000000.0,718000000.0,11058000000.0,1600000000.0,-7000000.0,1593000000.0,22704000000.0,1484000000.0,1478000000.0,1487000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q2,2017-12-25,2018-03-25,2019-05-01 16:11:35+00:00,0.22,0.22,,0.22,,-13000000.0,330000000.0,330000000.0,,330000000.0,,2239000000.0,5220000000.0,310000000.0,,1402000000.0,869000000.0,2239000000.0,2981000000.0,179000000.0,96000000.0,2581000000.0,400000000.0,-83000000.0,317000000.0,5220000000.0,1500000000.0,1482000000.0,1494000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q2YTD,2017-09-25,2018-03-25,,-3.83,-3.83,0.57,-3.83,,5910000000.0,-5653000000.0,-5653000000.0,,-5653000000.0,,4902000000.0,11255000000.0,1493000000.0,,2822000000.0,1642000000.0,4902000000.0,6353000000.0,349000000.0,210000000.0,5957000000.0,396000000.0,-139000000.0,257000000.0,11255000000.0,1500000000.0,1482000000.0,1494000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q2TTM,2017-03-27,2018-03-25,,-3.14,-3.14,-0.49,-3.15,,6156000000.0,-4639000000.0,-4639000000.0,,-4639000000.0,,10043000000.0,22498000000.0,2281000000.0,,5610000000.0,3094000000.0,10043000000.0,12455000000.0,646000000.0,693000000.0,10985000000.0,1470000000.0,47000000.0,1517000000.0,22498000000.0,1500000000.0,1482000000.0,1494000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q1,2017-09-25,2017-12-24,2019-01-30 16:08:22+00:00,-4.05,-4.05,0.57,-4.05,,5923000000.0,-5983000000.0,-5983000000.0,,-5983000000.0,,2663000000.0,6035000000.0,1183000000.0,,1420000000.0,773000000.0,2663000000.0,3372000000.0,170000000.0,114000000.0,3376000000.0,-4000000.0,-56000000.0,-60000000.0,6035000000.0,1477300000.0,1477000000.0,1477000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q1TTM,2016-12-26,2017-12-24,,-2.85,-2.85,0.04,-2.87,,6277000000.0,-4220000000.0,-4220000000.0,,-4220000000.0,,10012000000.0,22294000000.0,2049000000.0,,5594000000.0,2840000000.0,10012000000.0,12282000000.0,574000000.0,832000000.0,10483000000.0,1799000000.0,258000000.0,2057000000.0,22294000000.0,1477300000.0,1477000000.0,1477000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,FY,2018-10-01,2019-09-29,2019-11-06 16:08:43+00:00,3.63,3.63,2.48,3.59,,3095000000.0,4386000000.0,4386000000.0,,4386000000.0,0.0,8599000000.0,24273000000.0,414000000.0,,5398000000.0,2195000000.0,8599000000.0,15674000000.0,627000000.0,441000000.0,8007000000.0,7667000000.0,-186000000.0,7481000000.0,24273000000.0,1208300000.0,1210000000.0,1220000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q4,2019-07-01,2019-09-29,,0.43,0.43,1.24,0.42,,109000000.0,506000000.0,506000000.0,,506000000.0,,2118000000.0,4814000000.0,6000000.0,,1441000000.0,549000000.0,2118000000.0,2696000000.0,149000000.0,64000000.0,1996000000.0,700000000.0,-85000000.0,615000000.0,4814000000.0,1208300000.0,1210000000.0,1220000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q3,2019-04-01,2019-06-30,2019-07-31 16:13:42+00:00,1.77,1.77,,1.75,,3352000000.0,2149000000.0,2149000000.0,,2149000000.0,,2114000000.0,9635000000.0,277000000.0,,1380000000.0,547000000.0,2114000000.0,7521000000.0,160000000.0,344000000.0,2204000000.0,5317000000.0,184000000.0,5501000000.0,9635000000.0,1214100000.0,1217000000.0,1231000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q3YTD,2018-10-01,2019-06-30,,3.2,3.2,1.24,3.17,,2986000000.0,3880000000.0,3880000000.0,,3880000000.0,,6481000000.0,19459000000.0,408000000.0,,3957000000.0,1646000000.0,6481000000.0,12978000000.0,478000000.0,377000000.0,6011000000.0,6967000000.0,-101000000.0,6866000000.0,19459000000.0,1214100000.0,1217000000.0,1231000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q3TTM,2018-06-25,2019-06-30,,2.83,2.83,3.05,2.8,,2700000000.0,3367000000.0,3367000000.0,,3367000000.0,,9332000000.0,25238000000.0,1938000000.0,,5344000000.0,2335000000.0,9332000000.0,15906000000.0,685000000.0,463000000.0,9617000000.0,6289000000.0,-222000000.0,6067000000.0,25238000000.0,1214100000.0,1217000000.0,1231000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q2,2018-12-31,2019-03-31,2020-04-29 16:15:43+00:00,0.55,0.55,0.62,0.55,,143000000.0,663000000.0,663000000.0,,663000000.0,,2179000000.0,4982000000.0,-18000000.0,,1308000000.0,573000000.0,2179000000.0,2803000000.0,162000000.0,28000000.0,1863000000.0,940000000.0,-134000000.0,806000000.0,4982000000.0,1205500000.0,1213000000.0,1217000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q2YTD,2018-10-01,2019-03-31,,1.43,1.43,1.24,1.42,,-366000000.0,1731000000.0,1731000000.0,,1731000000.0,,4367000000.0,9824000000.0,131000000.0,,2577000000.0,1099000000.0,4367000000.0,5457000000.0,318000000.0,33000000.0,3807000000.0,1650000000.0,-285000000.0,1365000000.0,9824000000.0,1205500000.0,1213000000.0,1217000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q2TTM,2018-03-26,2019-03-31,,1.87,1.87,3.05,1.86,,-920000000.0,2420000000.0,2420000000.0,,2420000000.0,,9709000000.0,21180000000.0,1773000000.0,,5380000000.0,2443000000.0,9709000000.0,11471000000.0,737000000.0,362000000.0,9596000000.0,1875000000.0,-375000000.0,1500000000.0,21180000000.0,1205500000.0,1213000000.0,1217000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q1,2018-10-01,2018-12-30,2020-02-05 16:07:43+00:00,0.88,0.88,0.62,0.87,,-509000000.0,1068000000.0,1068000000.0,,1068000000.0,,2188000000.0,4842000000.0,149000000.0,,1269000000.0,526000000.0,2188000000.0,2654000000.0,156000000.0,5000000.0,1944000000.0,710000000.0,-151000000.0,559000000.0,4842000000.0,1213600000.0,1213000000.0,1223000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q1TTM,2017-12-25,2018-12-30,,1.54,1.54,2.43,1.53,,-1076000000.0,2087000000.0,2087000000.0,,2087000000.0,,9769000000.0,21418000000.0,2101000000.0,,5474000000.0,2739000000.0,9769000000.0,11649000000.0,754000000.0,430000000.0,10314000000.0,1335000000.0,-324000000.0,1011000000.0,21418000000.0,1213600000.0,1213000000.0,1223000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2020.0,Q2YTD,2019-09-30,2020-03-29,,1.22,1.22,1.24,1.21,,152000000.0,1393000000.0,1393000000.0,,1393000000.0,,4410000000.0,10293000000.0,-23000000.0,,2874000000.0,1011000000.0,4410000000.0,5883000000.0,294000000.0,-182000000.0,3862000000.0,2021000000.0,-476000000.0,1545000000.0,10293000000.0,1141500000.0,1139000000.0,1151000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2020.0,Q2TTM,2019-04-01,2020-03-29,,3.42,3.42,2.48,3.38,,3613000000.0,4048000000.0,4048000000.0,,4048000000.0,,8642000000.0,24742000000.0,260000000.0,,5695000000.0,2107000000.0,8642000000.0,16100000000.0,603000000.0,226000000.0,8062000000.0,8038000000.0,-377000000.0,7661000000.0,24742000000.0,1141500000.0,1139000000.0,1151000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2020.0,Q2,2019-12-30,2020-03-29,2020-04-29 16:15:43+00:00,0.41,0.41,0.62,0.41,,130000000.0,468000000.0,468000000.0,,468000000.0,,2297000000.0,5216000000.0,-23000000.0,,1468000000.0,483000000.0,2297000000.0,2919000000.0,146000000.0,-247000000.0,1928000000.0,991000000.0,-393000000.0,598000000.0,5216000000.0,1141500000.0,1139000000.0,1151000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2020.0,Q1TTM,2018-12-31,2019-12-29,,3.56,3.56,2.48,3.52,,3626000000.0,4243000000.0,4243000000.0,,4243000000.0,,8524000000.0,24508000000.0,265000000.0,,5535000000.0,2197000000.0,8524000000.0,15984000000.0,619000000.0,501000000.0,7997000000.0,7987000000.0,-118000000.0,7869000000.0,24508000000.0,1142000000.0,1144000000.0,1159000000.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2020.0,Q1,2019-09-30,2019-12-29,2020-02-05 16:07:43+00:00,0.81,0.81,0.62,0.8,,22000000.0,925000000.0,925000000.0,,925000000.0,,2113000000.0,5077000000.0,0.0,,1406000000.0,528000000.0,2113000000.0,2964000000.0,148000000.0,65000000.0,1934000000.0,1030000000.0,-83000000.0,947000000.0,5077000000.0,1142000000.0,1144000000.0,1159000000.0
