company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2011.0,Q1,,2010-12-26,2011-01-26 16:20:46+00:00,522000000.0,657000000.0,757000000.0,4711000000.0,,7818000000.0,631000000.0,336000000.0,10000000.0,480000000.0,,1519000000.0,2983000000.0,,8598000000.0,574000000.0,2361000000.0,,3821000000.0,1979000000.0,,255000000.0,1211000000.0,,,1520000000.0,791000000.0,,,14161000000.0,1089000000.0,5798000000.0,31291000000.0,22736000000.0,12331000000.0,3943000000.0,22736000000.0,22736000000.0,8555000000.0,31291000000.0,16599000000.0,4612000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2012.0,FY,,2012-09-30,2013-11-06 16:22:40+00:00,1298000000.0,1459000000.0,866000000.0,3807000000.0,0.0,11956000000.0,545000000.0,309000000.0,,664000000.0,,3917000000.0,2938000000.0,,14463000000.0,1030000000.0,2851000000.0,22000000.0,3739000000.0,1412000000.0,,473000000.0,1723000000.0,1072000000.0,,677000000.0,426000000.0,1109000000.0,,20701000000.0,,8567000000.0,43012000000.0,33523000000.0,15645000000.0,5302000000.0,33523000000.0,33545000000.0,9467000000.0,43012000000.0,24516000000.0,4165000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2012.0,Q3,,2012-06-24,2012-07-18 16:11:00+00:00,1116000000.0,1250000000.0,620000000.0,3412000000.0,0.0,12096000000.0,547000000.0,512000000.0,,608000000.0,,3843000000.0,3845000000.0,,13152000000.0,820000000.0,2888000000.0,21000000.0,3809000000.0,1677000000.0,,400000000.0,2277000000.0,,,663000000.0,515000000.0,0.0,,19868000000.0,968000000.0,9983000000.0,42445000000.0,32584000000.0,16377000000.0,5516000000.0,32584000000.0,32605000000.0,9840000000.0,42445000000.0,23180000000.0,4324000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2012.0,Q2,,2012-03-25,2012-04-18 16:11:42+00:00,1250000000.0,1189000000.0,809000000.0,5998000000.0,0.0,11983000000.0,558000000.0,485000000.0,179000000.0,572000000.0,,3607000000.0,3002000000.0,,11489000000.0,781000000.0,2760000000.0,-12000000.0,3894000000.0,1318000000.0,,327000000.0,1580000000.0,,,1494000000.0,589000000.0,0.0,,19090000000.0,1039000000.0,9081000000.0,41531000000.0,31882000000.0,17861000000.0,5178000000.0,31882000000.0,31870000000.0,9661000000.0,41531000000.0,20910000000.0,4483000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2012.0,Q1,,2011-12-25,2012-02-01 16:07:54+00:00,974000000.0,1035000000.0,495000000.0,4964000000.0,0.0,10749000000.0,543000000.0,509000000.0,40000000.0,542000000.0,,3624000000.0,3093000000.0,,10438000000.0,714000000.0,2607000000.0,16000000.0,3535000000.0,1626000000.0,,236000000.0,1967000000.0,,,1438000000.0,580000000.0,746000000.0,,17237000000.0,928000000.0,6576000000.0,37606000000.0,28481000000.0,14034000000.0,4994000000.0,28481000000.0,28497000000.0,9109000000.0,37606000000.0,20965000000.0,4115000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2013.0,FY,,2013-09-29,2014-11-05 16:18:10+00:00,1554000000.0,2142000000.0,753000000.0,6142000000.0,0.0,9874000000.0,501000000.0,573000000.0,,839000000.0,,3976000000.0,2553000000.0,,14440000000.0,1302000000.0,2995000000.0,-1000000.0,3666000000.0,1059000000.0,,572000000.0,2319000000.0,,,938000000.0,550000000.0,,,25461000000.0,,8824000000.0,45516000000.0,36088000000.0,19555000000.0,5213000000.0,36088000000.0,36087000000.0,9429000000.0,45516000000.0,22966000000.0,4216000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2013.0,Q2,,2013-03-31,2013-04-24 16:14:05+00:00,1628000000.0,1889000000.0,1021000000.0,4093000000.0,0.0,12991000000.0,514000000.0,318000000.0,,679000000.0,,3975000000.0,2735000000.0,,17046000000.0,1484000000.0,2971000000.0,17000000.0,3697000000.0,1229000000.0,,582000000.0,1904000000.0,538000000.0,,807000000.0,480000000.0,1070000000.0,531000000.0,23599000000.0,,9400000000.0,47599000000.0,37611000000.0,17766000000.0,5263000000.0,37611000000.0,37628000000.0,9971000000.0,47599000000.0,26862000000.0,4708000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2013.0,Q1,,2012-12-30,2013-01-30 16:11:45+00:00,1657000000.0,1647000000.0,880000000.0,4293000000.0,0.0,12282000000.0,733000000.0,309000000.0,,618000000.0,,3929000000.0,2826000000.0,,15096000000.0,1277000000.0,2874000000.0,20000000.0,3516000000.0,1327000000.0,,595000000.0,1473000000.0,524000000.0,,649000000.0,440000000.0,1037000000.0,526000000.0,22172000000.0,,8982000000.0,44841000000.0,35334000000.0,17103000000.0,5005000000.0,35334000000.0,35354000000.0,9487000000.0,44841000000.0,24864000000.0,4482000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,FY,,2014-09-28,2015-11-04 16:26:47+00:00,2183000000.0,2412000000.0,634000000.0,7907000000.0,0.0,7736000000.0,785000000.0,577000000.0,,802000000.0,,4488000000.0,2580000000.0,0.0,14457000000.0,1458000000.0,2487000000.0,-3000000.0,2967000000.0,1174000000.0,,401000000.0,2243000000.0,,,975000000.0,428000000.0,,,30799000000.0,0.0,9658000000.0,48574000000.0,39169000000.0,22413000000.0,6013000000.0,39169000000.0,39166000000.0,9408000000.0,48574000000.0,23674000000.0,3395000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,Q3,,2014-06-29,2014-07-23 16:13:56+00:00,1900000000.0,2084000000.0,825000000.0,7944000000.0,0.0,8346000000.0,705000000.0,451000000.0,,740000000.0,,4183000000.0,2608000000.0,,14563000000.0,1185000000.0,2555000000.0,-2000000.0,3168000000.0,1195000000.0,,535000000.0,2676000000.0,,,843000000.0,379000000.0,,,29618000000.0,,10209000000.0,48355000000.0,38789000000.0,22408000000.0,6021000000.0,38789000000.0,38787000000.0,9568000000.0,48355000000.0,23392000000.0,3547000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,Q2,,2014-03-30,2014-04-23 16:12:55+00:00,1551000000.0,2217000000.0,810000000.0,6337000000.0,0.0,9347000000.0,625000000.0,495000000.0,,739000000.0,,4226000000.0,2699000000.0,,15425000000.0,1147000000.0,2573000000.0,-1000000.0,3367000000.0,1161000000.0,,521000000.0,2986000000.0,,,783000000.0,354000000.0,,,28097000000.0,,10291000000.0,47875000000.0,38254000000.0,21008000000.0,5901000000.0,38254000000.0,38253000000.0,9622000000.0,47875000000.0,24294000000.0,3721000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2014.0,Q1,,2013-12-29,2014-01-29 16:18:38+00:00,1375000000.0,1327000000.0,784000000.0,8292000000.0,0.0,9506000000.0,470000000.0,404000000.0,,706000000.0,,4212000000.0,2490000000.0,,14330000000.0,1064000000.0,2562000000.0,0.0,3566000000.0,1346000000.0,,510000000.0,2762000000.0,,,757000000.0,376000000.0,,,26737000000.0,,8988000000.0,46282000000.0,37027000000.0,20585000000.0,5313000000.0,37027000000.0,37027000000.0,9255000000.0,46282000000.0,23135000000.0,3942000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,FY,,2015-09-27,2016-11-02 16:11:53+00:00,1300000000.0,1964000000.0,195000000.0,7560000000.0,0.0,0.0,583000000.0,635000000.0,,861000000.0,,5479000000.0,3742000000.0,9969000000.0,13626000000.0,1492000000.0,2534000000.0,-7000000.0,2496000000.0,1453000000.0,,687000000.0,2356000000.0,,,1863000000.0,817000000.0,,,31226000000.0,1000000000.0,9761000000.0,50796000000.0,31421000000.0,22099000000.0,6100000000.0,31421000000.0,31414000000.0,19382000000.0,50796000000.0,26163000000.0,13282000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q3,,2015-06-28,2015-07-22 16:18:54+00:00,1412000000.0,1961000000.0,503000000.0,9987000000.0,0.0,0.0,680000000.0,472000000.0,,697000000.0,,4259000000.0,2405000000.0,9913000000.0,13894000000.0,1583000000.0,2574000000.0,-6000000.0,2576000000.0,1275000000.0,,581000000.0,2294000000.0,,,1960000000.0,527000000.0,,,32699000000.0,1000000000.0,11344000000.0,52295000000.0,33202000000.0,25928000000.0,6083000000.0,33202000000.0,33196000000.0,19099000000.0,52295000000.0,23793000000.0,13016000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q2,,2015-03-29,2015-04-22 16:24:39+00:00,1683000000.0,2058000000.0,472000000.0,5492000000.0,0.0,4956000000.0,778000000.0,533000000.0,,744000000.0,,4388000000.0,2482000000.0,,14055000000.0,1861000000.0,2523000000.0,-5000000.0,2667000000.0,1049000000.0,,733000000.0,1868000000.0,,,1936000000.0,503000000.0,,,32411000000.0,1096000000.0,10063000000.0,47173000000.0,37839000000.0,20740000000.0,6169000000.0,37839000000.0,37834000000.0,9339000000.0,47173000000.0,23910000000.0,3170000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2015.0,Q1,,2014-12-28,2015-01-28 16:18:31+00:00,2482000000.0,2239000000.0,428000000.0,6325000000.0,0.0,6334000000.0,885000000.0,445000000.0,,786000000.0,,4413000000.0,2497000000.0,,13815000000.0,1761000000.0,2531000000.0,-4000000.0,2763000000.0,1329000000.0,,528000000.0,2252000000.0,,,1101000000.0,460000000.0,,,32061000000.0,,11463000000.0,48447000000.0,38823000000.0,22761000000.0,6405000000.0,38823000000.0,38819000000.0,9628000000.0,48447000000.0,23155000000.0,3223000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,FY,,2016-09-25,2017-11-01 16:10:14+00:00,1858000000.0,2219000000.0,428000000.0,5946000000.0,0.0,414000000.0,509000000.0,,,934000000.0,,5679000000.0,3500000000.0,10008000000.0,13702000000.0,1556000000.0,2306000000.0,-10000000.0,2377000000.0,2030000000.0,,558000000.0,2261000000.0,,,2161000000.0,895000000.0,,,30936000000.0,1749000000.0,12702000000.0,52359000000.0,31778000000.0,22981000000.0,7311000000.0,31778000000.0,31768000000.0,20591000000.0,52359000000.0,27072000000.0,13280000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q3,,2016-06-26,2016-07-20 16:11:32+00:00,1572000000.0,1939000000.0,344000000.0,5885000000.0,0.0,169000000.0,535000000.0,0.0,,874000000.0,,5657000000.0,3669000000.0,10024000000.0,13922000000.0,1338000000.0,2341000000.0,-9000000.0,2426000000.0,2075000000.0,,592000000.0,2113000000.0,,,2143000000.0,855000000.0,,,30134000000.0,1749000000.0,11225000000.0,50786000000.0,30647000000.0,20979000000.0,6843000000.0,30647000000.0,30638000000.0,20148000000.0,50786000000.0,27466000000.0,13305000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q2,,2016-03-27,2016-04-20 16:21:10+00:00,1452000000.0,1738000000.0,160000000.0,5775000000.0,0.0,0.0,791000000.0,0.0,,785000000.0,,5657000000.0,3896000000.0,9993000000.0,13582000000.0,1427000000.0,2391000000.0,-8000000.0,2526000000.0,2203000000.0,,590000000.0,2049000000.0,,,2174000000.0,878000000.0,,,29485000000.0,1949000000.0,10627000000.0,50060000000.0,29645000000.0,20157000000.0,7026000000.0,29645000000.0,29637000000.0,20423000000.0,50060000000.0,27512000000.0,13397000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2016.0,Q1,,2015-12-27,2016-01-27 16:18:39+00:00,1359000000.0,1323000000.0,69000000.0,6913000000.0,0.0,0.0,639000000.0,607000000.0,,895000000.0,,5669000000.0,4068000000.0,9950000000.0,14063000000.0,1216000000.0,2484000000.0,-8000000.0,2630000000.0,1616000000.0,,664000000.0,2610000000.0,,,1991000000.0,913000000.0,,,30172000000.0,1000000000.0,9615000000.0,50229000000.0,30241000000.0,20338000000.0,6503000000.0,30241000000.0,30233000000.0,19996000000.0,50229000000.0,27407000000.0,13493000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,FY,,2017-09-24,2018-11-07 16:15:48+00:00,1971000000.0,3632000000.0,384000000.0,35029000000.0,0.0,274000000.0,502000000.0,,,1183000000.0,,6623000000.0,3737000000.0,19398000000.0,1270000000.0,2035000000.0,3216000000.0,,2003000000.0,2900000000.0,,618000000.0,4756000000.0,,,4147000000.0,2432000000.0,,,30088000000.0,2495000000.0,2279000000.0,65486000000.0,30746000000.0,43593000000.0,10907000000.0,30746000000.0,30746000000.0,34740000000.0,65486000000.0,18677000000.0,23833000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q3,,2017-06-25,2017-07-19 16:10:17+00:00,1508000000.0,3532000000.0,291000000.0,14909000000.0,0.0,225000000.0,513000000.0,,,1089000000.0,,6523000000.0,3880000000.0,19403000000.0,16889000000.0,2002000000.0,3164000000.0,-11000000.0,2111000000.0,2747000000.0,,624000000.0,3558000000.0,,,4155000000.0,2419000000.0,,,30778000000.0,2495000000.0,5954000000.0,64379000000.0,31294000000.0,27021000000.0,9163000000.0,31294000000.0,31283000000.0,33096000000.0,64379000000.0,34194000000.0,23933000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q2,,2017-03-26,2017-04-19 16:28:27+00:00,1289000000.0,4201000000.0,230000000.0,7124000000.0,0.0,346000000.0,513000000.0,,,895000000.0,,6497000000.0,4084000000.0,9939000000.0,18876000000.0,2066000000.0,3065000000.0,-10000000.0,2220000000.0,2458000000.0,,659000000.0,5450000000.0,,,4191000000.0,2441000000.0,,,30768000000.0,1998000000.0,2858000000.0,56079000000.0,31344000000.0,16908000000.0,10145000000.0,31344000000.0,31334000000.0,24745000000.0,56079000000.0,36106000000.0,14600000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2017.0,Q1,,2016-12-25,2017-01-25 16:15:11+00:00,1648000000.0,2085000000.0,186000000.0,6885000000.0,0.0,214000000.0,487000000.0,,,865000000.0,,5686000000.0,3338000000.0,9935000000.0,18973000000.0,1910000000.0,2270000000.0,-9000000.0,2278000000.0,2312000000.0,,972000000.0,3245000000.0,,,4008000000.0,953000000.0,,,30815000000.0,1749000000.0,3927000000.0,52366000000.0,31215000000.0,15779000000.0,7994000000.0,31215000000.0,31206000000.0,21160000000.0,52366000000.0,34317000000.0,13166000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,FY,,2018-09-30,2019-11-06 16:08:43+00:00,1825000000.0,2904000000.0,265000000.0,11777000000.0,0.0,0.0,500000000.0,,,1081000000.0,,6498000000.0,2955000000.0,15365000000.0,,1693000000.0,2975000000.0,,3932000000.0,936000000.0,,699000000.0,6978000000.0,,,1970000000.0,1225000000.0,,,542000000.0,1005000000.0,311000000.0,32718000000.0,807000000.0,17384000000.0,11389000000.0,807000000.0,807000000.0,31911000000.0,32718000000.0,12359000000.0,20522000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q3,,2018-06-24,2018-07-25 16:10:05+00:00,1644000000.0,3163000000.0,323000000.0,35619000000.0,0.0,0.0,507000000.0,,,1379000000.0,,6630000000.0,3174000000.0,15378000000.0,35000000.0,1785000000.0,3073000000.0,,4367000000.0,844000000.0,,3460000000.0,5579000000.0,,,4016000000.0,3065000000.0,,,22745000000.0,7103000000.0,291000000.0,62090000000.0,23068000000.0,44318000000.0,16212000000.0,23068000000.0,23068000000.0,39022000000.0,62090000000.0,14699000000.0,22810000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q2,,2018-03-25,2018-04-25 16:07:36+00:00,1454000000.0,3535000000.0,545000000.0,37946000000.0,0.0,495000000.0,502000000.0,,,1262000000.0,,6676000000.0,3435000000.0,19361000000.0,35000000.0,1797000000.0,3224000000.0,,5080000000.0,1126000000.0,,641000000.0,5709000000.0,,,4086000000.0,3206000000.0,,,22779000000.0,3733000000.0,1625000000.0,64126000000.0,23819000000.0,45544000000.0,12660000000.0,23819000000.0,23819000000.0,40307000000.0,64126000000.0,15358000000.0,27647000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2018.0,Q1,,2017-12-24,2018-01-31 16:10:12+00:00,1685000000.0,3053000000.0,386000000.0,33362000000.0,0.0,265000000.0,487000000.0,,,1041000000.0,,6638000000.0,3548000000.0,19381000000.0,4447000000.0,1872000000.0,3224000000.0,,5773000000.0,1241000000.0,,638000000.0,5349000000.0,,,4287000000.0,3246000000.0,,,23273000000.0,3465000000.0,2041000000.0,64351000000.0,23924000000.0,40966000000.0,12027000000.0,23924000000.0,23924000000.0,40427000000.0,64351000000.0,20161000000.0,28400000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,FY,,2019-09-29,2020-04-29 16:15:43+00:00,1368000000.0,2471000000.0,100000000.0,11839000000.0,0.0,343000000.0,565000000.0,,,1048000000.0,,6282000000.0,2172000000.0,13437000000.0,,1400000000.0,3081000000.0,,3248000000.0,1196000000.0,,634000000.0,3458000000.0,,0.0,3461000000.0,2428000000.0,,,4466000000.0,2496000000.0,421000000.0,32957000000.0,4909000000.0,16765000000.0,8935000000.0,4909000000.0,4909000000.0,28048000000.0,32957000000.0,13111000000.0,19113000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q3,,2019-06-30,2019-07-31 16:13:42+00:00,1587000000.0,2390000000.0,195000000.0,13923000000.0,0.0,581000000.0,527000000.0,,,1014000000.0,,6308000000.0,2350000000.0,13426000000.0,,1774000000.0,3037000000.0,,3365000000.0,1172000000.0,,682000000.0,4725000000.0,,,2062000000.0,1026000000.0,,,4687000000.0,3000000000.0,435000000.0,34133000000.0,5463000000.0,19204000000.0,10853000000.0,5463000000.0,5463000000.0,28670000000.0,34133000000.0,11892000000.0,17817000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q2,,2019-03-31,2019-05-01 16:11:35+00:00,1667000000.0,3638000000.0,173000000.0,10135000000.0,0.0,384000000.0,478000000.0,,,633000000.0,,6299000000.0,2510000000.0,15405000000.0,,1725000000.0,2945000000.0,,3179000000.0,3832000000.0,,631000000.0,6741000000.0,,,2113000000.0,1056000000.0,,,3309000000.0,998000000.0,195000000.0,34023000000.0,3866000000.0,16324000000.0,10517000000.0,3866000000.0,3866000000.0,30157000000.0,34023000000.0,14754000000.0,19640000000.0,0.0
Qualcomm Inc,QCOM,H1J8DDZKZP6H7RWC0H53,804328,2019.0,Q1,,2018-12-30,2019-01-30 16:08:22+00:00,1422000000.0,3426000000.0,202000000.0,10066000000.0,0.0,0.0,484000000.0,,,821000000.0,,6295000000.0,2746000000.0,15388000000.0,,1698000000.0,2932000000.0,,3594000000.0,3923000000.0,,855000000.0,6831000000.0,,,2056000000.0,1091000000.0,,,3415000000.0,998000000.0,249000000.0,34246000000.0,3617000000.0,16294000000.0,10556000000.0,3617000000.0,3617000000.0,30629000000.0,34246000000.0,15020000000.0,20073000000.0,0.0
