company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,FY,2017-01-01,2017-12-31,2020-02-24 16:11:54+00:00,6.5,6.5,6.36,0.0,204283000.0,49801000.0,347588000.0,347588000.0,347614000.0,-26000.0,611978000.0,1408889000.0,22000.0,14460000.0,100870000.0,0.0,80668000.0,611978000.0,796911000.0,,737000.0,245799000.0,551112000.0,759000.0,551871000.0,1408889000.0,53500000.0,53495000.0,54699000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q4,2017-10-01,2017-12-31,,0.99,0.99,0.96,,95466000.0,13454000.0,52956000.0,52956000.0,52956000.0,,152262000.0,361055000.0,69000.0,-1093000.0,26589000.0,,21576000.0,152262000.0,208793000.0,,86000.0,60526000.0,148267000.0,155000.0,148422000.0,361055000.0,53500000.0,53495000.0,54699000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 16:31:54+00:00,2.16,2.16,2.11,,44959000.0,13384000.0,115597000.0,115597000.0,115597000.0,0.0,168060000.0,392615000.0,459000.0,3917000.0,25541000.0,,21491000.0,168060000.0,224555000.0,,-125000.0,64333000.0,160222000.0,334000.0,160556000.0,392615000.0,53500000.0,53440000.0,54698000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q3YTD,2017-01-01,2017-09-30,,5.51,5.51,5.4,,108817000.0,36347000.0,294632000.0,294632000.0,294658000.0,-26000.0,459716000.0,1047834000.0,-47000.0,15553000.0,74281000.0,,59092000.0,459716000.0,588118000.0,,651000.0,185273000.0,402845000.0,604000.0,403449000.0,1047834000.0,53500000.0,53440000.0,54698000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q3TTM,2016-10-01,2017-09-30,,6.93,6.93,6.79,,139963000.0,46557000.0,369762000.0,369762000.0,369791000.0,-29000.0,584501000.0,1327955000.0,559000.0,13733000.0,96389000.0,,78729000.0,584501000.0,743454000.0,,1120000.0,235408000.0,508046000.0,1679000.0,509725000.0,1327955000.0,53500000.0,53440000.0,54698000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 16:14:58+00:00,1.95,1.95,1.91,,37530000.0,12136000.0,104103000.0,104103000.0,104116000.0,-13000.0,163077000.0,369373000.0,23000.0,7183000.0,25960000.0,,19875000.0,163077000.0,206296000.0,,468000.0,65154000.0,141142000.0,491000.0,141633000.0,369373000.0,53400000.0,53380000.0,54471000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q2YTD,2017-01-01,2017-06-30,,3.35,3.35,3.29,,63858000.0,22963000.0,179035000.0,179035000.0,179061000.0,-26000.0,291656000.0,655219000.0,-506000.0,11636000.0,48740000.0,,37601000.0,291656000.0,363563000.0,,776000.0,120940000.0,242623000.0,270000.0,242893000.0,655219000.0,53400000.0,53380000.0,54471000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q2TTM,2016-07-01,2017-06-30,,6.07,6.07,5.97,,120430000.0,43633000.0,323392000.0,323392000.0,323429000.0,-37000.0,537667000.0,1201357000.0,294000.0,12721000.0,91391000.0,,74035000.0,537667000.0,663690000.0,,1618000.0,221780000.0,441910000.0,1912000.0,443822000.0,1201357000.0,53400000.0,53380000.0,54471000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:05:38+00:00,1.4,1.4,1.38,,26328000.0,10827000.0,74932000.0,74932000.0,74945000.0,-13000.0,128579000.0,285846000.0,-529000.0,4453000.0,22780000.0,,17726000.0,128579000.0,157267000.0,,308000.0,55786000.0,101481000.0,-221000.0,101260000.0,285846000.0,53500000.0,53368000.0,54370000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.38,5.38,5.31,,111287000.0,41186000.0,286320000.0,286320000.0,286371000.0,-51000.0,489674000.0,1084771000.0,412000.0,3982000.0,83843000.0,,70311000.0,489674000.0,595097000.0,,1420000.0,199322000.0,395775000.0,1832000.0,397607000.0,1084771000.0,53500000.0,53368000.0,54370000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,FY,2018-01-01,2018-12-31,2020-02-24 16:11:54+00:00,7.55,7.55,7.38,0.0,130226000.0,57815000.0,404169000.0,404169000.0,404027000.0,142000.0,659606000.0,1459874000.0,1933000.0,-6150000.0,122769000.0,0.0,102429000.0,659606000.0,800268000.0,,9057000.0,276863000.0,523405000.0,10990000.0,534395000.0,1459874000.0,53500000.0,53522000.0,54726000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q4,2018-10-01,2018-12-31,,1.42,1.42,1.4,,25399000.0,16284000.0,75466000.0,75466000.0,75559000.0,-93000.0,163304000.0,330051000.0,681000.0,-4661000.0,31501000.0,,27572000.0,163304000.0,166747000.0,,4133000.0,70696000.0,96051000.0,4814000.0,100865000.0,330051000.0,53500000.0,53522000.0,54726000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:17:21+00:00,1.88,1.88,1.84,,27418000.0,13479000.0,100752000.0,100752000.0,100517000.0,235000.0,161162000.0,356346000.0,423000.0,1688000.0,30909000.0,,25245000.0,161162000.0,195184000.0,,3884000.0,71321000.0,123863000.0,4307000.0,128170000.0,356346000.0,53500000.0,53571000.0,54696000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q3YTD,2018-01-01,2018-09-30,,6.13,6.13,5.98,,104827000.0,41531000.0,328703000.0,328703000.0,328468000.0,235000.0,496302000.0,1129823000.0,1252000.0,-1489000.0,91268000.0,,74857000.0,496302000.0,633521000.0,,4924000.0,206167000.0,427354000.0,6176000.0,433530000.0,1129823000.0,53500000.0,53571000.0,54696000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.12,7.12,6.94,,200293000.0,54985000.0,381659000.0,381659000.0,381424000.0,235000.0,648564000.0,1490878000.0,1321000.0,-2582000.0,117857000.0,,96433000.0,648564000.0,842314000.0,,5010000.0,266693000.0,575621000.0,6331000.0,581952000.0,1490878000.0,53500000.0,53571000.0,54696000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 16:10:34+00:00,2.27,2.27,2.21,,41889000.0,14536000.0,121617000.0,121617000.0,121617000.0,0.0,178638000.0,413613000.0,386000.0,2118000.0,31813000.0,,24117000.0,178638000.0,234975000.0,,729000.0,72584000.0,162391000.0,1115000.0,163506000.0,413613000.0,53600000.0,53662000.0,54992000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q2YTD,2018-01-01,2018-06-30,,4.25,4.25,4.14,,77409000.0,28052000.0,227951000.0,227951000.0,227951000.0,,335140000.0,773477000.0,829000.0,-3177000.0,60359000.0,,49612000.0,335140000.0,438337000.0,,1040000.0,134846000.0,303491000.0,1869000.0,305360000.0,773477000.0,53600000.0,53662000.0,54992000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.4,7.4,7.21,,217834000.0,54890000.0,396504000.0,396504000.0,396504000.0,,655462000.0,1527147000.0,1357000.0,-353000.0,112489000.0,,92679000.0,655462000.0,871685000.0,,1001000.0,259705000.0,611980000.0,2358000.0,614338000.0,1527147000.0,53600000.0,53662000.0,54992000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:08:40+00:00,1.98,1.98,1.93,,35520000.0,13516000.0,106334000.0,106334000.0,106334000.0,0.0,156502000.0,359864000.0,443000.0,-5295000.0,28546000.0,,25495000.0,156502000.0,203362000.0,,311000.0,62262000.0,141100000.0,754000.0,141854000.0,359864000.0,53700000.0,53694000.0,55182000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.08,7.08,6.91,,213475000.0,52490000.0,378990000.0,378990000.0,379003000.0,-13000.0,639901000.0,1482907000.0,994000.0,4712000.0,106636000.0,,88437000.0,639901000.0,843006000.0,,740000.0,252275000.0,590731000.0,1734000.0,592465000.0,1482907000.0,53700000.0,53694000.0,55182000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q4,2019-10-01,2019-12-31,,-0.08,-0.08,-0.08,37120000.0,7263000.0,18838000.0,-4303000.0,-4303000.0,-4450000.0,147000.0,182424000.0,306627000.0,216000.0,5332000.0,30469000.0,7130000.0,25071000.0,182424000.0,124203000.0,,2501000.0,123960000.0,243000.0,2717000.0,2960000.0,306627000.0,53000000.0,53061000.0,53839000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 16:11:54+00:00,3.4,3.4,3.35,37120000.0,68115000.0,77745000.0,180261000.0,180261000.0,180234000.0,27000.0,708372000.0,1314581000.0,345000.0,12827000.0,129997000.0,7130000.0,107597000.0,708372000.0,606209000.0,,14238000.0,372416000.0,233793000.0,14583000.0,248376000.0,1314581000.0,53000000.0,53061000.0,53839000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.48,3.48,3.43,,60852000.0,58907000.0,184564000.0,184564000.0,184684000.0,-120000.0,525948000.0,1007954000.0,129000.0,7495000.0,99528000.0,,82526000.0,525948000.0,482006000.0,,11737000.0,248456000.0,233550000.0,11866000.0,245416000.0,1007954000.0,53000000.0,52928000.0,53622000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.9,4.9,4.83,,86251000.0,75191000.0,260030000.0,260030000.0,260243000.0,-213000.0,689252000.0,1338005000.0,810000.0,2834000.0,131029000.0,,110098000.0,689252000.0,648753000.0,,15870000.0,319152000.0,329601000.0,16680000.0,346281000.0,1338005000.0,53000000.0,52928000.0,53622000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q3,2019-07-01,2019-09-30,2019-11-05 16:17:21+00:00,1.08,1.08,1.07,,20232000.0,18969000.0,57127000.0,57127000.0,57253000.0,-126000.0,176280000.0,329138000.0,-520000.0,808000.0,32160000.0,,26776000.0,176280000.0,152858000.0,,3734000.0,78713000.0,74145000.0,3214000.0,77359000.0,329138000.0,53000000.0,52928000.0,53622000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.4,2.4,2.36,,40620000.0,39938000.0,127437000.0,127437000.0,127431000.0,6000.0,349668000.0,678816000.0,649000.0,6687000.0,67368000.0,,55750000.0,349668000.0,329148000.0,,8003000.0,169743000.0,159405000.0,8652000.0,168057000.0,678816000.0,53100000.0,53042000.0,53848000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.7,5.7,5.6,,93437000.0,69701000.0,303655000.0,303655000.0,303507000.0,148000.0,674134000.0,1365213000.0,1753000.0,3714000.0,129778000.0,,108567000.0,674134000.0,691079000.0,,16020000.0,311760000.0,379319000.0,17773000.0,397092000.0,1365213000.0,53100000.0,53042000.0,53848000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 16:10:34+00:00,1.36,1.36,1.34,,23278000.0,20663000.0,72521000.0,72521000.0,72272000.0,249000.0,183532000.0,363769000.0,658000.0,5074000.0,34872000.0,,28538000.0,183532000.0,180237000.0,,4051000.0,89147000.0,91090000.0,4709000.0,95799000.0,363769000.0,53100000.0,53042000.0,53848000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:07:33+00:00,1.04,1.04,1.02,,17342000.0,19275000.0,54916000.0,54916000.0,55159000.0,-243000.0,166136000.0,315047000.0,-9000.0,1613000.0,32496000.0,,27212000.0,166136000.0,148911000.0,,3952000.0,80596000.0,68315000.0,3943000.0,72258000.0,315047000.0,53000000.0,53001000.0,53874000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.61,6.61,6.47,,112048000.0,63574000.0,352751000.0,352751000.0,352852000.0,-101000.0,669240000.0,1415057000.0,1481000.0,758000.0,126719000.0,,104146000.0,669240000.0,745817000.0,,12698000.0,295197000.0,450620000.0,14179000.0,464799000.0,1415057000.0,53000000.0,53001000.0,53874000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.05,3.05,3.01,37120000.0,62067000.0,77153000.0,162111000.0,162111000.0,161478000.0,633000.0,688602000.0,1248776000.0,545000.0,-8351000.0,129339000.0,7130000.0,107509000.0,688602000.0,560174000.0,,13359000.0,349900000.0,210274000.0,13904000.0,224178000.0,1248776000.0,52800000.0,53075000.0,53676000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:07:33+00:00,0.69,0.69,0.68,,11294000.0,18683000.0,36766000.0,36766000.0,36403000.0,363000.0,146366000.0,249242000.0,191000.0,-19565000.0,31838000.0,,27124000.0,146366000.0,102876000.0,,3073000.0,58080000.0,44796000.0,3264000.0,48060000.0,249242000.0,52800000.0,53075000.0,53676000.0
