company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:19:08+00:00,-450000.0,19465000.0,809000.0,18182000.0,-3771000.0,-62236000.0,4491000.0,8683000.0,31513000.0,-35011000.0,55995000.0,31513000.0,-35011000.0,55995000.0,48726000.0,89154000.0,89154000.0,10895000.0,7510000.0,189000.0,19973000.0,,-34750000.0,-9144000.0,,,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q2TTM,2010-07-01,2011-06-30,,-450000.0,18818000.0,997000.0,23286000.0,7203000.0,-61790000.0,6298000.0,15236000.0,66343000.0,-42991000.0,66986000.0,66343000.0,-42991000.0,66986000.0,97541000.0,95468000.0,95468000.0,10022000.0,16424000.0,-82000.0,44779000.0,,-42459000.0,-16302000.0,-92000.0,,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q2,2011-04-01,2011-06-30,,,6040000.0,259000.0,6297000.0,1532000.0,-23390000.0,,3322000.0,22444000.0,-13236000.0,16838000.0,22444000.0,-13236000.0,16838000.0,27578000.0,31507000.0,31507000.0,2424000.0,2255000.0,-37000.0,19973000.0,,-13199000.0,-3106000.0,,,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 17:13:58+00:00,-450000.0,14905000.0,514000.0,11955000.0,6780000.0,-46028000.0,,6951000.0,29688000.0,-23124000.0,26992000.0,29688000.0,-23124000.0,26992000.0,40336000.0,54885000.0,54885000.0,6180000.0,10247000.0,112000.0,19973000.0,,-22786000.0,-7483000.0,,,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:07:06+00:00,-450000.0,8865000.0,255000.0,5658000.0,5248000.0,-22638000.0,,3629000.0,7244000.0,-9888000.0,10154000.0,7244000.0,-9888000.0,10154000.0,12758000.0,23378000.0,23378000.0,3756000.0,7992000.0,149000.0,,,-9587000.0,-4377000.0,,,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q4,2012-10-01,2012-12-31,,,5013000.0,311000.0,6976000.0,3913000.0,10571000.0,1170000.0,3113000.0,-34115000.0,-17085000.0,58771000.0,-34115000.0,-17085000.0,58771000.0,11484000.0,34912000.0,34912000.0,6312000.0,809000.0,-615000.0,-33353000.0,,-16469000.0,-5854000.0,,-1000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 08:00:33+00:00,-11596000.0,25980000.0,864000.0,26144000.0,1713000.0,-23696000.0,173408000.0,12760000.0,82087000.0,-55257000.0,175276000.0,82087000.0,-55257000.0,175276000.0,203819000.0,147744000.0,147744000.0,25084000.0,4679000.0,-928000.0,-88753000.0,,-68184000.0,-19307000.0,-700000.0,25451000.0,0.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3TTM,2011-10-01,2012-09-30,,-11896000.0,40701000.0,833000.0,24948000.0,-6192000.0,-44813000.0,173015000.0,11637000.0,116574000.0,-82260000.0,147861000.0,116574000.0,-82260000.0,147861000.0,175983000.0,144687000.0,144687000.0,23039000.0,4394000.0,-393000.0,-55401000.0,-25451000.0,-69972000.0,-16371000.0,-700000.0,25452000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3,2012-07-01,2012-09-30,,-11596000.0,6521000.0,142000.0,6810000.0,1640000.0,-19214000.0,1967000.0,2698000.0,5155000.0,-17854000.0,38050000.0,5155000.0,-17854000.0,38050000.0,26991000.0,42435000.0,42435000.0,8019000.0,2775000.0,-274000.0,,,-15749000.0,-2285000.0,,9765000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:09:38+00:00,-11596000.0,20967000.0,553000.0,19168000.0,-2200000.0,-34267000.0,172238000.0,9647000.0,116202000.0,-38172000.0,116505000.0,116202000.0,-38172000.0,116505000.0,192335000.0,112832000.0,112832000.0,18772000.0,3870000.0,-313000.0,-55400000.0,,-51715000.0,-13453000.0,-700000.0,25452000.0,0.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2TTM,2011-07-01,2012-06-30,,-300000.0,38740000.0,986000.0,24365000.0,-18383000.0,-41807000.0,175539000.0,10671000.0,113244000.0,-76293000.0,138814000.0,113244000.0,-76293000.0,138814000.0,157382000.0,136521000.0,136521000.0,19735000.0,-1118000.0,-42000.0,-55401000.0,-25451000.0,-66187000.0,-15747000.0,-700000.0,15687000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2,2012-04-01,2012-06-30,,,7691000.0,160000.0,6143000.0,-8602000.0,1213000.0,1254000.0,1922000.0,-60652000.0,-13689000.0,51450000.0,-60652000.0,-13689000.0,51450000.0,-31493000.0,39849000.0,39849000.0,4245000.0,47000.0,-188000.0,-55400000.0,,-22187000.0,-8475000.0,,8686000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:14:31+00:00,0.0,14446000.0,411000.0,12358000.0,-3840000.0,-15053000.0,170271000.0,6949000.0,111047000.0,-20318000.0,78455000.0,111047000.0,-20318000.0,78455000.0,165344000.0,70397000.0,70397000.0,10753000.0,1095000.0,-39000.0,-55400000.0,,-35966000.0,-11168000.0,-700000.0,15687000.0,0.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q1TTM,2011-04-01,2012-03-31,,-300000.0,37089000.0,1085000.0,24519000.0,-8249000.0,-66410000.0,174285000.0,12071000.0,196340000.0,-75840000.0,104202000.0,196340000.0,-75840000.0,104202000.0,216453000.0,128179000.0,128179000.0,17914000.0,1090000.0,109000.0,19972000.0,-25451000.0,-57199000.0,-10378000.0,-700000.0,7001000.0,
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 08:31:54+00:00,0.0,6755000.0,251000.0,6215000.0,4762000.0,-16266000.0,169017000.0,5027000.0,171699000.0,-6629000.0,27005000.0,171699000.0,-6629000.0,27005000.0,196837000.0,30548000.0,30548000.0,6508000.0,1048000.0,149000.0,,,-13779000.0,-2693000.0,-700000.0,7001000.0,0.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:49:51+00:00,-5555000.0,89611000.0,208000.0,31524000.0,7093000.0,-100585000.0,7275000.0,16843000.0,14149000.0,-75886000.0,119367000.0,14149000.0,-75886000.0,119367000.0,64723000.0,155780000.0,155780000.0,32648000.0,8874000.0,-143000.0,,0.0,-70919000.0,-18843000.0,,495000.0,236000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q4,2013-10-01,2013-12-31,,,15504000.0,18000.0,8110000.0,3932000.0,5591000.0,4047000.0,2719000.0,10725000.0,-22642000.0,58406000.0,10725000.0,-22642000.0,58406000.0,50421000.0,36595000.0,36595000.0,8110000.0,5264000.0,-585000.0,,,-22586000.0,-1305000.0,,495000.0,34000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3TTM,2012-10-01,2013-09-30,,-5555000.0,79120000.0,501000.0,30390000.0,7074000.0,-95605000.0,4398000.0,17237000.0,-30691000.0,-70329000.0,119732000.0,-30691000.0,-70329000.0,119732000.0,25786000.0,154097000.0,154097000.0,30850000.0,4419000.0,-173000.0,-33353000.0,,-64802000.0,-23392000.0,,-1000.0,202000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3,2013-07-01,2013-09-30,,,12799000.0,25000.0,8529000.0,4486000.0,-25478000.0,1051000.0,2153000.0,1697000.0,-13999000.0,36687000.0,1697000.0,-13999000.0,36687000.0,28871000.0,42338000.0,42338000.0,11298000.0,1254000.0,35000.0,,,-14070000.0,-2761000.0,,,36000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:35:16+00:00,-5555000.0,74107000.0,190000.0,23414000.0,3161000.0,-106176000.0,3228000.0,14124000.0,3424000.0,-53244000.0,60961000.0,3424000.0,-53244000.0,60961000.0,14302000.0,119185000.0,119185000.0,24538000.0,3610000.0,442000.0,,,-48333000.0,-17538000.0,,,202000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2TTM,2012-07-01,2013-06-30,,-17151000.0,72842000.0,618000.0,28671000.0,4228000.0,-89341000.0,5314000.0,17782000.0,-27233000.0,-74184000.0,121095000.0,-27233000.0,-74184000.0,121095000.0,23906000.0,154194000.0,154194000.0,27571000.0,5940000.0,-482000.0,-33353000.0,,-66481000.0,-22916000.0,,9764000.0,166000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2,2013-04-01,2013-06-30,,,13495000.0,77000.0,7668000.0,863000.0,-22739000.0,1457000.0,3074000.0,-6299000.0,-16408000.0,35613000.0,-6299000.0,-16408000.0,35613000.0,13769000.0,41720000.0,41720000.0,8964000.0,892000.0,32000.0,,,-16517000.0,-11722000.0,,,77000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-05 16:55:38+00:00,-5555000.0,61308000.0,165000.0,14885000.0,-1325000.0,-80698000.0,2177000.0,11971000.0,1727000.0,-39245000.0,24274000.0,1727000.0,-39245000.0,24274000.0,-14569000.0,76847000.0,76847000.0,13240000.0,2356000.0,407000.0,,,-34263000.0,-14777000.0,,,166000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q1TTM,2012-04-01,2013-03-31,,-17151000.0,67038000.0,701000.0,27146000.0,-5237000.0,-65389000.0,5111000.0,16630000.0,-81586000.0,-71465000.0,136932000.0,-81586000.0,-71465000.0,136932000.0,-21356000.0,152323000.0,152323000.0,22852000.0,5095000.0,-702000.0,-88753000.0,,-72151000.0,-19669000.0,,18450000.0,89000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 17:09:52+00:00,-5555000.0,47813000.0,88000.0,7217000.0,-2188000.0,-57959000.0,720000.0,8897000.0,8026000.0,-22837000.0,-11339000.0,8026000.0,-22837000.0,-11339000.0,-28338000.0,35127000.0,35127000.0,4276000.0,1464000.0,375000.0,,,-17746000.0,-3055000.0,,,89000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:51:36+00:00,-2000000.0,73544000.0,253000.0,35612000.0,-28180000.0,-90143000.0,7558000.0,33282000.0,11529000.0,-90080000.0,180105000.0,11529000.0,-90080000.0,180105000.0,73374000.0,200445000.0,200445000.0,34191000.0,5979000.0,87000.0,,0.0,-88601000.0,-35290000.0,0.0,0.0,434000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q4,2014-10-01,2014-12-31,,,16814000.0,-49000.0,9203000.0,-12433000.0,-19613000.0,3828000.0,7231000.0,6888000.0,-15841000.0,56018000.0,6888000.0,-15841000.0,56018000.0,34632000.0,56431000.0,56431000.0,9997000.0,3283000.0,21000.0,,,-15878000.0,-7454000.0,,,16000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3TTM,2013-10-01,2014-09-30,,-2000000.0,72234000.0,320000.0,34519000.0,-11815000.0,-64939000.0,7777000.0,28770000.0,15366000.0,-96881000.0,182493000.0,15366000.0,-96881000.0,182493000.0,89163000.0,180609000.0,180609000.0,32304000.0,7960000.0,-519000.0,,,-95309000.0,-29141000.0,,495000.0,452000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 16:10:27+00:00,-2000000.0,56730000.0,302000.0,26409000.0,-15747000.0,-70530000.0,3730000.0,26051000.0,4641000.0,-74239000.0,124087000.0,4641000.0,-74239000.0,124087000.0,38742000.0,144014000.0,144014000.0,24194000.0,2696000.0,66000.0,,,-72723000.0,-27836000.0,,,418000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q3,2014-07-01,2014-09-30,,-2000000.0,15205000.0,79000.0,9321000.0,-14410000.0,-26440000.0,351000.0,10675000.0,38000.0,-28754000.0,47212000.0,38000.0,-28754000.0,47212000.0,4086000.0,55200000.0,55200000.0,9131000.0,270000.0,24000.0,,,-26942000.0,-11258000.0,,,164000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2TTM,2013-07-01,2014-06-30,,,69828000.0,266000.0,33727000.0,7081000.0,-63977000.0,8477000.0,20248000.0,17025000.0,-82126000.0,171968000.0,17025000.0,-82126000.0,171968000.0,113948000.0,167747000.0,167747000.0,34471000.0,8944000.0,-508000.0,,,-82437000.0,-20644000.0,,495000.0,324000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 16:52:09+00:00,0.0,41525000.0,223000.0,17088000.0,-1337000.0,-44090000.0,3379000.0,15376000.0,4603000.0,-45485000.0,76875000.0,4603000.0,-45485000.0,76875000.0,34656000.0,88814000.0,88814000.0,15063000.0,2426000.0,42000.0,,,-45781000.0,-16578000.0,,,254000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q2,2014-04-01,2014-06-30,,,20632000.0,121000.0,8986000.0,-213000.0,-32795000.0,2768000.0,4487000.0,3732000.0,-34180000.0,33484000.0,3732000.0,-34180000.0,33484000.0,2823000.0,48283000.0,48283000.0,9010000.0,861000.0,10000.0,,,-34325000.0,-4384000.0,,,135000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q1TTM,2013-04-01,2014-03-31,,,62691000.0,222000.0,32409000.0,8157000.0,-53921000.0,7166000.0,18835000.0,6994000.0,-64354000.0,174097000.0,6994000.0,-64354000.0,174097000.0,124894000.0,161184000.0,161184000.0,34425000.0,8975000.0,-486000.0,,,-64629000.0,-27982000.0,,495000.0,266000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:40:50+00:00,0.0,20893000.0,102000.0,8102000.0,-1124000.0,-11295000.0,611000.0,10889000.0,871000.0,-11305000.0,43391000.0,871000.0,-11305000.0,43391000.0,31833000.0,40531000.0,40531000.0,6053000.0,1565000.0,32000.0,,,-11456000.0,-12194000.0,,,119000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:43:31+00:00,-4958000.0,91329000.0,873000.0,42415000.0,-19992000.0,-74953000.0,14132000.0,12887000.0,-1541000.0,-181567000.0,263482000.0,-1541000.0,-181567000.0,263482000.0,60382000.0,242027000.0,242027000.0,53993000.0,,93000.0,,-106747000.0,-70119000.0,-28560000.0,0.0,0.0,164000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q4,2015-10-01,2015-12-31,,,25953000.0,185000.0,11336000.0,-8670000.0,-23371000.0,3643000.0,5381000.0,-2745000.0,-126144000.0,68871000.0,-2745000.0,-126144000.0,68871000.0,-68688000.0,60678000.0,60678000.0,20228000.0,-5822000.0,30000.0,,-106747000.0,-19360000.0,-5947000.0,,,-67000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:06:04+00:00,-4958000.0,65376000.0,688000.0,31079000.0,-11322000.0,-51582000.0,10489000.0,7506000.0,1204000.0,-55423000.0,194611000.0,1204000.0,-55423000.0,194611000.0,129070000.0,181349000.0,181349000.0,33765000.0,5822000.0,63000.0,,0.0,-50759000.0,-22613000.0,0.0,0.0,231000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3TTM,2014-10-01,2015-09-30,,-4958000.0,82190000.0,639000.0,40282000.0,-23755000.0,-71195000.0,14317000.0,14737000.0,8092000.0,-71264000.0,250629000.0,8092000.0,-71264000.0,250629000.0,163702000.0,237780000.0,237780000.0,43762000.0,9105000.0,84000.0,,,-66637000.0,-30067000.0,,,247000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q3,2015-07-01,2015-09-30,,,20648000.0,155000.0,10903000.0,5520000.0,4458000.0,915000.0,-1926000.0,-925000.0,-18084000.0,93201000.0,-925000.0,-18084000.0,93201000.0,79712000.0,62759000.0,62759000.0,15081000.0,157000.0,-23000.0,,,-18153000.0,-71000.0,,,92000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:15:16+00:00,-4958000.0,44728000.0,533000.0,20176000.0,-16842000.0,-56040000.0,9574000.0,9432000.0,2129000.0,-37339000.0,101410000.0,2129000.0,-37339000.0,101410000.0,49358000.0,118590000.0,118590000.0,18684000.0,5665000.0,86000.0,,0.0,-32606000.0,-22542000.0,0.0,0.0,139000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2TTM,2014-07-01,2015-06-30,,-6958000.0,76747000.0,563000.0,38700000.0,-43685000.0,-102093000.0,13753000.0,27338000.0,9055000.0,-81934000.0,204640000.0,9055000.0,-81934000.0,204640000.0,88076000.0,230221000.0,230221000.0,37812000.0,9218000.0,131000.0,,,-75426000.0,-41254000.0,,,319000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q2,2015-04-01,2015-06-30,,,32839000.0,240000.0,10433000.0,3525000.0,-38953000.0,5165000.0,5816000.0,-4348000.0,-18545000.0,49402000.0,-4348000.0,-18545000.0,49402000.0,30034000.0,61244000.0,61244000.0,16678000.0,892000.0,26000.0,,,-18579000.0,-16221000.0,,,8000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:14:23+00:00,-4958000.0,11889000.0,293000.0,9743000.0,-20367000.0,-17087000.0,4409000.0,3616000.0,6477000.0,-18794000.0,52008000.0,6477000.0,-18794000.0,52008000.0,19324000.0,57346000.0,57346000.0,2006000.0,4773000.0,60000.0,,0.0,-14027000.0,-6321000.0,,0.0,131000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2015.0,Q1TTM,2014-04-01,2015-03-31,,-6958000.0,64540000.0,444000.0,37253000.0,-47423000.0,-95935000.0,11356000.0,26009000.0,17135000.0,-97569000.0,188722000.0,17135000.0,-97569000.0,188722000.0,60865000.0,217260000.0,217260000.0,30144000.0,9187000.0,115000.0,,,-91172000.0,-29417000.0,,,446000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:33:14+00:00,-47792000.0,126964000.0,942000.0,51475000.0,-9408000.0,-87720000.0,16183000.0,31742000.0,27443000.0,-274408000.0,297696000.0,27443000.0,-274408000.0,297696000.0,41323000.0,260716000.0,260716000.0,73225000.0,,468000.0,,-299508000.0,-127042000.0,-10586000.0,-9896000.0,198808000.0,658000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q4,2016-10-01,2016-12-31,,-1265000.0,31425000.0,319000.0,13829000.0,-16787000.0,-4490000.0,6997000.0,1962000.0,737000.0,-107504000.0,101851000.0,737000.0,-107504000.0,101851000.0,-21703000.0,75129000.0,75129000.0,17383000.0,,452000.0,,-120134000.0,-26995000.0,-2759000.0,-5463000.0,40000000.0,438000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 16:37:11+00:00,-46527000.0,95539000.0,623000.0,37646000.0,7379000.0,-83230000.0,9186000.0,29780000.0,26706000.0,-166904000.0,195845000.0,26706000.0,-166904000.0,195845000.0,63026000.0,185587000.0,185587000.0,55842000.0,,16000.0,,-179374000.0,-100047000.0,-7827000.0,-4433000.0,158808000.0,220000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3TTM,2015-10-01,2016-09-30,,-46527000.0,121492000.0,808000.0,48982000.0,-1291000.0,-106601000.0,12829000.0,35161000.0,23961000.0,-293048000.0,264716000.0,23961000.0,-293048000.0,264716000.0,-5662000.0,246265000.0,246265000.0,76070000.0,-5822000.0,46000.0,,-286121000.0,-119407000.0,-13774000.0,-4433000.0,158808000.0,153000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q3,2016-07-01,2016-09-30,,,29061000.0,274000.0,13993000.0,3683000.0,-18092000.0,607000.0,2028000.0,-3673000.0,-29279000.0,87541000.0,-3673000.0,-29279000.0,87541000.0,58272000.0,69227000.0,69227000.0,22413000.0,,-56000.0,,-117163000.0,-29184000.0,-2825000.0,-3483000.0,117088000.0,36000.0
IPG Photonics Corp,IPGP,5493002KZ51CADQ94G15,1111928,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:43:31+00:00,-46527000.0,66478000.0,349000.0,23653000.0,3696000.0,-65138000.0,8579000.0,27752000.0,30379000.0,-137625000.0,108304000.0,30379000.0,-137625000.0,108304000.0,4754000.0,116360000.0,116360000.0,33429000.0,,72000.0,,-62211000.0,-70863000.0,-5002000.0,-950000.0,41720000.0,184000.0
