company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:06:01+00:00,,1729000000.0,313000000.0,,276000000.0,963000000.0,-135000000.0,2079000000.0,30000000.0,0.0,,-4476000000.0,1696000000.0,1886000000.0,-4476000000.0,1696000000.0,1886000000.0,-1029000000.0,,798000000.0,798000000.0,-2996000000.0,-2215000000.0,,,-282000000.0,-26356000000.0,-121000000.0,-213000000.0,-1796000000.0,,27210000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q4,2014-10-01,2014-12-31,,,381000000.0,235000000.0,-268000000.0,124000000.0,,-9000000.0,-160000000.0,18000000.0,,,-800000000.0,-223000000.0,991000000.0,-800000000.0,-223000000.0,991000000.0,-41000000.0,,382000000.0,382000000.0,264000000.0,-449000000.0,,,-69000000.0,-5960000000.0,-64000000.0,,-300000000.0,,5801000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-26 16:36:02+00:00,,1348000000.0,78000000.0,268000000.0,152000000.0,963000000.0,-126000000.0,2239000000.0,12000000.0,,,-3676000000.0,1919000000.0,895000000.0,-3676000000.0,1919000000.0,895000000.0,-988000000.0,,416000000.0,416000000.0,-3260000000.0,-1766000000.0,,,-213000000.0,-20396000000.0,-57000000.0,-213000000.0,-1496000000.0,,21409000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1728000000.0,-131000000.0,377000000.0,201000000.0,1293000000.0,-260000000.0,6005000000.0,32000000.0,238000000.0,,-6042000000.0,3976000000.0,1229000000.0,-6042000000.0,3976000000.0,1229000000.0,-982000000.0,,454000000.0,454000000.0,-7159000000.0,-4098000000.0,-8000000.0,115000000.0,-281000000.0,-37348000000.0,-121000000.0,-212000000.0,-1721000000.0,,40160000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q3,2014-07-01,2014-09-30,,,580000000.0,-1000000.0,77000000.0,92000000.0,,-11000000.0,-985000000.0,11000000.0,,,-1636000000.0,190000000.0,385000000.0,-1636000000.0,190000000.0,385000000.0,-1072000000.0,,388000000.0,388000000.0,310000000.0,-716000000.0,,,-79000000.0,-5555000000.0,-43000000.0,-7000000.0,-845000000.0,,5788000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-27 16:14:51+00:00,,768000000.0,79000000.0,191000000.0,60000000.0,963000000.0,-115000000.0,3224000000.0,1000000.0,,,-2040000000.0,1729000000.0,510000000.0,-2040000000.0,1729000000.0,510000000.0,84000000.0,,28000000.0,28000000.0,-3570000000.0,-1050000000.0,,,-134000000.0,-14841000000.0,-14000000.0,-206000000.0,-651000000.0,,15621000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1742000000.0,-132000000.0,461000000.0,192000000.0,1293000000.0,-136000000.0,5822000000.0,21000000.0,238000000.0,,-5489000000.0,3955000000.0,1339000000.0,-5489000000.0,3955000000.0,1339000000.0,-228000000.0,-4736000000.0,635000000.0,635000000.0,-7052000000.0,907000000.0,-24000000.0,103000000.0,-249000000.0,-37280000000.0,-78000000.0,-552000000.0,-1118000000.0,,40044000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q2,2014-04-01,2014-06-30,,,372000000.0,-47000000.0,109000000.0,,963000000.0,-112000000.0,1357000000.0,-29000000.0,,,-1355000000.0,1533000000.0,161000000.0,-1355000000.0,1533000000.0,161000000.0,227000000.0,,-467000000.0,-467000000.0,-1101000000.0,-908000000.0,,,-67000000.0,-6654000000.0,19000000.0,,-351000000.0,,7205000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q1,2014-01-01,2014-03-31,2015-04-27 16:27:08+00:00,,396000000.0,126000000.0,82000000.0,60000000.0,,-3000000.0,1867000000.0,30000000.0,,,-685000000.0,196000000.0,349000000.0,-685000000.0,196000000.0,349000000.0,-143000000.0,,495000000.0,495000000.0,-2469000000.0,-142000000.0,,,-67000000.0,-8187000000.0,-33000000.0,-206000000.0,-300000000.0,,8416000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1761000000.0,36000000.0,399000000.0,197000000.0,330000000.0,-81000000.0,8044000000.0,50000000.0,533000000.0,,-5653000000.0,3634000000.0,1400000000.0,-5653000000.0,3634000000.0,1400000000.0,-700000000.0,-2502000000.0,912000000.0,912000000.0,-9514000000.0,-2030000000.0,23000000.0,,-235000000.0,-38743000000.0,-97000000.0,-574000000.0,-895000000.0,,42121000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q4,2015-10-01,2015-12-31,,,290000000.0,,103000000.0,128000000.0,,-17000000.0,-306000000.0,2000000.0,,,-838000000.0,-118000000.0,756000000.0,-838000000.0,-118000000.0,756000000.0,-264000000.0,,421000000.0,421000000.0,223000000.0,-113000000.0,,-47000000.0,-87000000.0,-8999000000.0,-113000000.0,-190000000.0,-450000000.0,,8994000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:25:52+00:00,,1212000000.0,80000000.0,258000000.0,245000000.0,,-31000000.0,-819000000.0,40000000.0,,,-2306000000.0,603000000.0,2000000000.0,-2306000000.0,603000000.0,2000000000.0,266000000.0,,1261000000.0,1261000000.0,101000000.0,-701000000.0,,,-229000000.0,-22142000000.0,-194000000.0,-616000000.0,-800000000.0,,22939000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1593000000.0,315000000.0,-10000000.0,369000000.0,,-40000000.0,-979000000.0,58000000.0,,,-3106000000.0,380000000.0,2991000000.0,-3106000000.0,380000000.0,2991000000.0,225000000.0,,1643000000.0,1643000000.0,365000000.0,-1150000000.0,,,-298000000.0,-28102000000.0,-258000000.0,-616000000.0,-1100000000.0,,28740000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q3,2015-07-01,2015-09-30,,,434000000.0,33000000.0,71000000.0,72000000.0,,-16000000.0,-66000000.0,22000000.0,,,-838000000.0,135000000.0,891000000.0,-838000000.0,135000000.0,891000000.0,172000000.0,,381000000.0,381000000.0,70000000.0,-466000000.0,,,-76000000.0,-6145000000.0,-92000000.0,-18000000.0,-300000000.0,,6372000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:24:56+00:00,,778000000.0,47000000.0,187000000.0,173000000.0,,-15000000.0,-753000000.0,18000000.0,,,-1468000000.0,468000000.0,1109000000.0,-1468000000.0,468000000.0,1109000000.0,94000000.0,,880000000.0,880000000.0,31000000.0,-235000000.0,,,-153000000.0,-15997000000.0,-102000000.0,-598000000.0,-500000000.0,,16567000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1739000000.0,281000000.0,-4000000.0,389000000.0,,-35000000.0,-1898000000.0,47000000.0,,,-3904000000.0,435000000.0,2485000000.0,-3904000000.0,435000000.0,2485000000.0,-1019000000.0,,1650000000.0,1650000000.0,605000000.0,-1400000000.0,,,-301000000.0,-27512000000.0,-209000000.0,-605000000.0,-1645000000.0,,28156000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q2,2015-04-01,2015-06-30,,,391000000.0,,110000000.0,72000000.0,,7000000.0,-228000000.0,18000000.0,,,-849000000.0,173000000.0,662000000.0,-849000000.0,173000000.0,662000000.0,-7000000.0,,413000000.0,413000000.0,14000000.0,-260000000.0,,,-75000000.0,-7713000000.0,-44000000.0,-307000000.0,-225000000.0,,7930000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:27:31+00:00,,387000000.0,47000000.0,77000000.0,101000000.0,,-22000000.0,-525000000.0,,,,-619000000.0,295000000.0,447000000.0,-619000000.0,295000000.0,447000000.0,101000000.0,,467000000.0,467000000.0,17000000.0,25000000.0,,,-78000000.0,-8284000000.0,-58000000.0,-291000000.0,-275000000.0,,8637000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1720000000.0,234000000.0,-5000000.0,317000000.0,963000000.0,-154000000.0,-313000000.0,,,,-4410000000.0,1795000000.0,1984000000.0,-4410000000.0,1795000000.0,1984000000.0,-785000000.0,,770000000.0,770000000.0,-510000000.0,-2048000000.0,,,-293000000.0,-26453000000.0,-146000000.0,-298000000.0,-1771000000.0,,27431000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 16:06:59+00:00,,1145000000.0,-131000000.0,239000000.0,296000000.0,0.0,-21000000.0,-1251000000.0,10000000.0,0.0,,-1967000000.0,945000000.0,1405000000.0,-1967000000.0,945000000.0,1405000000.0,362000000.0,,977000000.0,977000000.0,238000000.0,-660000000.0,,,-253000000.0,-17785000000.0,-183000000.0,-14000000.0,-1050000000.0,,18913000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1435000000.0,-131000000.0,342000000.0,424000000.0,,-38000000.0,-1557000000.0,12000000.0,,,-2805000000.0,827000000.0,2161000000.0,-2805000000.0,827000000.0,2161000000.0,98000000.0,,1398000000.0,1398000000.0,461000000.0,-773000000.0,,-47000000.0,-340000000.0,-26784000000.0,-296000000.0,-204000000.0,-1500000000.0,,27907000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q3,2016-07-01,2016-09-30,,,403000000.0,-1000000.0,71000000.0,112000000.0,,-9000000.0,-386000000.0,,,,-835000000.0,604000000.0,589000000.0,-835000000.0,604000000.0,589000000.0,349000000.0,,438000000.0,438000000.0,22000000.0,-394000000.0,,,-83000000.0,-5693000000.0,-46000000.0,-8000000.0,-350000000.0,,6343000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 16:38:37+00:00,,742000000.0,-130000000.0,168000000.0,184000000.0,0.0,-12000000.0,-865000000.0,10000000.0,0.0,,-1132000000.0,341000000.0,816000000.0,-1132000000.0,341000000.0,816000000.0,13000000.0,,539000000.0,539000000.0,216000000.0,-266000000.0,,,-170000000.0,-12092000000.0,-137000000.0,-6000000.0,-700000000.0,,12570000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1466000000.0,-97000000.0,342000000.0,384000000.0,,-45000000.0,-1237000000.0,34000000.0,,,-2808000000.0,358000000.0,2463000000.0,-2808000000.0,358000000.0,2463000000.0,-79000000.0,,1341000000.0,1341000000.0,509000000.0,-845000000.0,,-47000000.0,-333000000.0,-27236000000.0,-342000000.0,-214000000.0,-1450000000.0,,27936000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q2,2016-04-01,2016-06-30,,,368000000.0,-130000000.0,97000000.0,89000000.0,,-16000000.0,-235000000.0,,,,-567000000.0,147000000.0,418000000.0,-567000000.0,147000000.0,418000000.0,-18000000.0,,216000000.0,216000000.0,-20000000.0,-131000000.0,,,-85000000.0,-5927000000.0,-53000000.0,-1000000.0,-350000000.0,,6127000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:29:53+00:00,,374000000.0,0.0,71000000.0,95000000.0,,4000000.0,-630000000.0,10000000.0,0.0,,-565000000.0,194000000.0,398000000.0,-565000000.0,194000000.0,398000000.0,31000000.0,,323000000.0,323000000.0,236000000.0,-135000000.0,,,-85000000.0,-6165000000.0,-84000000.0,-5000000.0,-350000000.0,,6443000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:18:28+00:00,,1417000000.0,-6000000.0,322000000.0,399000000.0,222000000.0,70000000.0,-1677000000.0,,500000000.0,0.0,-979000000.0,-1442000000.0,2186000000.0,-979000000.0,-1442000000.0,2186000000.0,-347000000.0,,-3131000000.0,-3131000000.0,5178000000.0,329000000.0,,-182000000.0,-341000000.0,-35047000000.0,-250000000.0,-429000000.0,-1038000000.0,,33633000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:18:28+00:00,,1442000000.0,-9000000.0,292000000.0,467000000.0,1115000000.0,-10000000.0,-1250000000.0,,490000000.0,334000000.0,-1467000000.0,-1962000000.0,2843000000.0,-1467000000.0,-1962000000.0,2843000000.0,-1729000000.0,,1807000000.0,1807000000.0,377000000.0,-1068000000.0,,-1133000000.0,-379000000.0,-29824000000.0,-122000000.0,-828000000.0,-16000000.0,,26869000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:23:06+00:00,,744000000.0,1000000.0,156000000.0,237000000.0,1115000000.0,-6000000.0,-1005000000.0,5000000.0,490000000.0,,-1627000000.0,-207000000.0,1270000000.0,-1627000000.0,-207000000.0,1270000000.0,-1677000000.0,,1179000000.0,1179000000.0,115000000.0,-1114000000.0,,-1107000000.0,-180000000.0,-17578000000.0,-59000000.0,-828000000.0,0.0,,16315000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2018.0,Q2,2018-04-01,2018-06-30,,,361000000.0,,91000000.0,121000000.0,1115000000.0,-1000000.0,-350000000.0,4000000.0,,,-950000000.0,35000000.0,558000000.0,-950000000.0,35000000.0,558000000.0,-993000000.0,,582000000.0,582000000.0,-156000000.0,-360000000.0,,-635000000.0,-90000000.0,-10316000000.0,-20000000.0,-504000000.0,,,9256000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:21:32+00:00,,383000000.0,1000000.0,65000000.0,116000000.0,,-5000000.0,-655000000.0,1000000.0,490000000.0,,-677000000.0,-242000000.0,712000000.0,-677000000.0,-242000000.0,712000000.0,-684000000.0,,597000000.0,597000000.0,271000000.0,-754000000.0,,-472000000.0,-90000000.0,-7262000000.0,-39000000.0,-324000000.0,,,7059000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q4,2019-10-01,2019-12-31,,,438000000.0,24000000.0,51000000.0,118000000.0,,5000000.0,1000000.0,,,,-248000000.0,-828000000.0,1043000000.0,-248000000.0,-828000000.0,1043000000.0,-56000000.0,,548000000.0,548000000.0,-62000000.0,-39000000.0,,-28000000.0,-111000000.0,-5597000000.0,-30000000.0,,-98000000.0,,4799000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:18:28+00:00,,1622000000.0,-396000000.0,261000000.0,451000000.0,0.0,-9000000.0,-440000000.0,,1376000000.0,0.0,-1191000000.0,-2148000000.0,3489000000.0,-1191000000.0,-2148000000.0,3489000000.0,282000000.0,,2085000000.0,2085000000.0,-229000000.0,-324000000.0,,141000000.0,-454000000.0,-24676000000.0,-105000000.0,-1583000000.0,-206000000.0,,22633000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q3,2019-07-01,2019-09-30,,,437000000.0,-421000000.0,73000000.0,112000000.0,,3000000.0,346000000.0,,1376000000.0,,-88000000.0,-1350000000.0,1442000000.0,-88000000.0,-1350000000.0,1442000000.0,14000000.0,,535000000.0,535000000.0,12000000.0,-136000000.0,,7000000.0,-116000000.0,-4752000000.0,-31000000.0,-1170000000.0,-42000000.0,,3433000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 16:27:45+00:00,,1184000000.0,-420000000.0,210000000.0,333000000.0,0.0,-14000000.0,-441000000.0,,1376000000.0,,-943000000.0,-1320000000.0,2446000000.0,-943000000.0,-1320000000.0,2446000000.0,338000000.0,,1537000000.0,1537000000.0,-167000000.0,-285000000.0,,169000000.0,-343000000.0,-19079000000.0,-75000000.0,-1583000000.0,-108000000.0,,17834000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q2TTM,2018-07-01,2019-06-30,,,1445000000.0,-9000000.0,273000000.0,451000000.0,,-21000000.0,-1032000000.0,-5000000.0,,334000000.0,-695000000.0,-1725000000.0,2577000000.0,-695000000.0,-1725000000.0,2577000000.0,272000000.0,,1630000000.0,1630000000.0,83000000.0,-103000000.0,,136000000.0,-426000000.0,-26573000000.0,-107000000.0,-413000000.0,-82000000.0,,24955000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q2,2019-04-01,2019-06-30,,,392000000.0,1000000.0,96000000.0,113000000.0,,-20000000.0,-99000000.0,,-50000000.0,,-427000000.0,-99000000.0,725000000.0,-427000000.0,-99000000.0,725000000.0,341000000.0,,372000000.0,372000000.0,-53000000.0,-199000000.0,,162000000.0,-112000000.0,-8506000000.0,-24000000.0,,-66000000.0,,8431000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:23:06+00:00,,747000000.0,1000000.0,137000000.0,221000000.0,0.0,-17000000.0,-787000000.0,,0.0,,-855000000.0,30000000.0,1004000000.0,-855000000.0,30000000.0,1004000000.0,324000000.0,,1002000000.0,1002000000.0,-179000000.0,-149000000.0,,162000000.0,-227000000.0,-14327000000.0,-44000000.0,-413000000.0,-66000000.0,,14401000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:22:50+00:00,,355000000.0,0.0,41000000.0,108000000.0,,3000000.0,-688000000.0,,50000000.0,,-428000000.0,129000000.0,279000000.0,-428000000.0,129000000.0,279000000.0,-17000000.0,,630000000.0,630000000.0,-126000000.0,50000000.0,,,-115000000.0,-5821000000.0,-20000000.0,-413000000.0,0.0,,5970000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1414000000.0,-10000000.0,268000000.0,459000000.0,1115000000.0,-2000000.0,-1283000000.0,-1000000.0,50000000.0,334000000.0,-1218000000.0,-1591000000.0,2410000000.0,-1218000000.0,-1591000000.0,2410000000.0,-1062000000.0,,1840000000.0,1840000000.0,-20000000.0,-264000000.0,,-661000000.0,-404000000.0,-28383000000.0,-103000000.0,-917000000.0,-16000000.0,,25780000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2020.0,Q1TTM,2019-04-01,2020-03-31,,,1704000000.0,-397000000.0,294000000.0,477000000.0,,-21000000.0,-608000000.0,,1326000000.0,,-1790000000.0,-1500000000.0,3508000000.0,-1790000000.0,-1500000000.0,3508000000.0,338000000.0,,1728000000.0,1728000000.0,207000000.0,-638000000.0,,141000000.0,-452000000.0,-23540000000.0,-108000000.0,-1670000000.0,-356000000.0,,22148000000.0
Hartford Financial Services Group Inc,HIG,IU7C3FTM7Y3BQM112U94,874766,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:22:50+00:00,,437000000.0,-1000000.0,74000000.0,134000000.0,,-9000000.0,-856000000.0,,0.0,,-1027000000.0,777000000.0,298000000.0,-1027000000.0,777000000.0,298000000.0,39000000.0,,273000000.0,273000000.0,310000000.0,-264000000.0,,,-113000000.0,-4685000000.0,-23000000.0,-500000000.0,-150000000.0,,5485000000.0
