company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2010.0,Q2,2010-04-01,2010-06-30,,-266800000.0,46800000.0,,-2900000.0,-47400000.0,,,,-268400000.0,91000000.0,-1900000.0,-268400000.0,91000000.0,-182200000.0,85100000.0,85100000.0,6500000.0,,100000.0,,-213700000.0,-36900000.0,0.0,,243300000.0,5600000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 15:35:23+00:00,-6700000.0,46000000.0,,-1200000.0,3600000.0,,,,-222200000.0,145900000.0,-10200000.0,-222200000.0,145900000.0,-87700000.0,95300000.0,95300000.0,1000000.0,,500000.0,,-453100000.0,-42900000.0,,,280000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q4,2011-10-01,2011-12-31,,-41400000.0,64200000.0,,-900000.0,14900000.0,,1000000.0,-149100000.0,-41800000.0,174000000.0,-149100000.0,-41800000.0,174000000.0,-17800000.0,23600000.0,23600000.0,71300000.0,,100000.0,-18000000.0,-271100000.0,-45600000.0,-7100000.0,-125000000.0,316200000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 10:36:25+00:00,-41400000.0,221800000.0,0.0,-3200000.0,-187500000.0,0.0,2800000.0,-272300000.0,-106900000.0,401000000.0,-272300000.0,-106900000.0,401000000.0,18600000.0,275200000.0,275200000.0,91500000.0,,300000.0,-18000000.0,-1400300000.0,-156500000.0,-7100000.0,-250000000.0,1486700000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q3TTM,2010-10-01,2011-09-30,,,211400000.0,,-1600000.0,-203900000.0,700000.0,1800000.0,-122700000.0,-404500000.0,380300000.0,-122700000.0,-404500000.0,380300000.0,-148500000.0,339200000.0,339200000.0,33600000.0,,200000.0,,-1580700000.0,-163900000.0,-200000.0,-125000000.0,1335600000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q3,2011-07-01,2011-09-30,,,53500000.0,,-4000000.0,-75100000.0,,-400000.0,-125400000.0,-200000.0,47500000.0,-125400000.0,-200000.0,47500000.0,-82100000.0,67100000.0,67100000.0,2000000.0,,,,-367100000.0,-40700000.0,,-125000000.0,403300000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 16:34:47+00:00,,157600000.0,,-2300000.0,-202400000.0,,1800000.0,-123200000.0,-65100000.0,227000000.0,-123200000.0,-65100000.0,227000000.0,36400000.0,251600000.0,251600000.0,20200000.0,,200000.0,,-1129200000.0,-110900000.0,,-125000000.0,1170500000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q2TTM,2010-07-01,2011-06-30,,,209200000.0,,6500000.0,-128900000.0,700000.0,2200000.0,2000000.0,-204900000.0,463000000.0,2000000.0,-204900000.0,463000000.0,266600000.0,344100000.0,344100000.0,38600000.0,,200000.0,,-1429700000.0,-151600000.0,-900000.0,,1376200000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q2,2011-04-01,2011-06-30,,,52700000.0,,1000000.0,-69500000.0,,,,51900000.0,94300000.0,,51900000.0,94300000.0,147200000.0,101200000.0,101200000.0,9900000.0,,200000.0,,-358100000.0,-33900000.0,,,443700000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 15:48:37+00:00,,104100000.0,,1700000.0,-127300000.0,,2200000.0,2200000.0,-64900000.0,179500000.0,2200000.0,-64900000.0,179500000.0,118500000.0,184500000.0,184500000.0,18200000.0,,200000.0,,-762100000.0,-70200000.0,,,767200000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q1TTM,2010-04-01,2011-03-31,,-266800000.0,203300000.0,,2600000.0,-106800000.0,0.0,0.0,,-525200000.0,459700000.0,100000.0,-525200000.0,459700000.0,-62800000.0,328000000.0,328000000.0,35200000.0,,100000.0,,-1285300000.0,-154600000.0,0.0,,1175800000.0,5600000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 15:04:49+00:00,,51400000.0,,700000.0,-57800000.0,,2200000.0,2200000.0,-116800000.0,85200000.0,2200000.0,-116800000.0,85200000.0,-28700000.0,83300000.0,83300000.0,8300000.0,,,,-404000000.0,-36300000.0,,,323500000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 14:09:29+00:00,-245400000.0,275800000.0,,900000.0,16800000.0,5800000.0,3700000.0,-263400000.0,-302500000.0,421300000.0,-263400000.0,-302500000.0,421300000.0,-143700000.0,107600000.0,107600000.0,21100000.0,,-300000.0,-78600000.0,-947100000.0,-162200000.0,-4300000.0,-190000000.0,1052500000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q4,2012-10-01,2012-12-31,,-40500000.0,76100000.0,,900000.0,69800000.0,,3700000.0,-17400000.0,-97400000.0,146600000.0,-17400000.0,-97400000.0,146600000.0,32700000.0,7600000.0,7600000.0,-6900000.0,,-400000.0,-19200000.0,-208600000.0,-37800000.0,13100000.0,-15000000.0,189900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q3TTM,2011-10-01,2012-09-30,,-246300000.0,263900000.0,,-900000.0,-38100000.0,5800000.0,1000000.0,-395100000.0,-246900000.0,448700000.0,-395100000.0,-246900000.0,448700000.0,-194200000.0,123600000.0,123600000.0,99300000.0,,200000.0,-77400000.0,-1009600000.0,-170000000.0,-24500000.0,-300000000.0,1178800000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q3,2012-07-01,2012-09-30,,,81100000.0,,800000.0,39800000.0,,-1600000.0,-155200000.0,53400000.0,133500000.0,-155200000.0,53400000.0,133500000.0,32500000.0,,,12600000.0,,100000.0,-20500000.0,-176400000.0,-38300000.0,-13100000.0,-120000000.0,268000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:26:28+00:00,-204900000.0,199700000.0,0.0,0.0,-53000000.0,5800000.0,0.0,-246000000.0,-205100000.0,274700000.0,-246000000.0,-205100000.0,274700000.0,-176400000.0,100000000.0,100000000.0,28000000.0,,100000.0,-59400000.0,-738500000.0,-124400000.0,-17400000.0,-175000000.0,862600000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q2TTM,2011-07-01,2012-06-30,,-246300000.0,236300000.0,,-5700000.0,-153000000.0,5800000.0,2200000.0,-365300000.0,-300500000.0,362700000.0,-365300000.0,-300500000.0,362700000.0,-308800000.0,190700000.0,190700000.0,88700000.0,,100000.0,-56900000.0,-1200300000.0,-172400000.0,-11400000.0,-305000000.0,1314100000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q2,2012-04-01,2012-06-30,,-200000.0,56900000.0,,-2200000.0,-56000000.0,,-100000.0,-46200000.0,-39700000.0,49100000.0,-46200000.0,-39700000.0,49100000.0,-39000000.0,39200000.0,39200000.0,9000000.0,,,-21100000.0,-191700000.0,-37900000.0,,-25000000.0,190100000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 14:58:35+00:00,-204900000.0,118600000.0,0.0,-800000.0,-92800000.0,5800000.0,1600000.0,-90800000.0,-258500000.0,141200000.0,-90800000.0,-258500000.0,141200000.0,-208900000.0,100000000.0,100000000.0,15400000.0,,0.0,-38900000.0,-562100000.0,-86100000.0,-4300000.0,-55000000.0,594600000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q1TTM,2011-04-01,2012-03-31,,-246100000.0,232100000.0,,-2500000.0,-166500000.0,5800000.0,2300000.0,-319100000.0,-208900000.0,407900000.0,-319100000.0,-208900000.0,407900000.0,-122600000.0,252700000.0,252700000.0,89600000.0,,300000.0,-35800000.0,-1366700000.0,-168400000.0,-11400000.0,-280000000.0,1567700000.0,4300000.0
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 15:10:42+00:00,-204700000.0,61700000.0,,1400000.0,-36800000.0,5800000.0,1700000.0,-44600000.0,-218800000.0,92100000.0,-44600000.0,-218800000.0,92100000.0,-169900000.0,60800000.0,60800000.0,6400000.0,,,-17800000.0,-370400000.0,-48200000.0,-4300000.0,-30000000.0,404500000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 16:38:43+00:00,-146100000.0,249600000.0,97600000.0,-2100000.0,131000000.0,400000.0,398600000.0,-107700000.0,-309400000.0,480000000.0,-107700000.0,-309400000.0,480000000.0,60800000.0,259100000.0,259100000.0,-159700000.0,,500000.0,-75300000.0,-878800000.0,-167400000.0,-349400000.0,-82000000.0,784800000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q4,2013-10-01,2013-12-31,,-52300000.0,66700000.0,5000000.0,1200000.0,134900000.0,,800000.0,-37800000.0,-126600000.0,206700000.0,-37800000.0,-126600000.0,206700000.0,43500000.0,91300000.0,91300000.0,-86200000.0,,,-18600000.0,-272100000.0,-40600000.0,,-20000000.0,233400000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q3TTM,2012-10-01,2013-09-30,,-134300000.0,259000000.0,92600000.0,-2400000.0,65900000.0,400000.0,401500000.0,-87300000.0,-280200000.0,419900000.0,-87300000.0,-280200000.0,419900000.0,50000000.0,175400000.0,175400000.0,-80400000.0,,100000.0,-75900000.0,-815300000.0,-164600000.0,-336300000.0,-77000000.0,741300000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q3,2013-07-01,2013-09-30,,-65700000.0,60600000.0,,-2400000.0,50900000.0,400000.0,600000.0,-38700000.0,-115200000.0,144000000.0,-38700000.0,-115200000.0,144000000.0,-12300000.0,33700000.0,33700000.0,-1200000.0,,-200000.0,-18700000.0,-189200000.0,-44500000.0,,-21000000.0,184400000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 09:31:05+00:00,-93800000.0,182900000.0,92600000.0,-3300000.0,-3900000.0,400000.0,397800000.0,-69900000.0,-182800000.0,273300000.0,-69900000.0,-182800000.0,273300000.0,17300000.0,167800000.0,167800000.0,-73500000.0,,500000.0,-56700000.0,-606700000.0,-126800000.0,-349400000.0,-62000000.0,551400000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q2TTM,2012-07-01,2013-06-30,,-68600000.0,279500000.0,92600000.0,800000.0,54800000.0,,399300000.0,-203800000.0,-111600000.0,409400000.0,-203800000.0,-111600000.0,409400000.0,94800000.0,141700000.0,141700000.0,-66600000.0,,400000.0,-77700000.0,-802500000.0,-158400000.0,-349400000.0,-176000000.0,824900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q2,2013-04-01,2013-06-30,,,60200000.0,92600000.0,-1200000.0,10100000.0,,200000.0,-38700000.0,42000000.0,90200000.0,-38700000.0,42000000.0,90200000.0,92300000.0,94100000.0,94100000.0,-74200000.0,,800000.0,-18900000.0,-194200000.0,-39300000.0,,-20000000.0,182100000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-01 09:05:21+00:00,-28100000.0,122300000.0,92600000.0,-900000.0,-54800000.0,,397200000.0,-31200000.0,-67600000.0,129300000.0,-31200000.0,-67600000.0,129300000.0,29600000.0,134100000.0,134100000.0,-72300000.0,,700000.0,-38000000.0,-417500000.0,-82300000.0,-349400000.0,-41000000.0,367000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q1TTM,2012-04-01,2013-03-31,,-68800000.0,276200000.0,,-200000.0,-11300000.0,,399000000.0,-211300000.0,-193300000.0,368300000.0,-211300000.0,-193300000.0,368300000.0,-36500000.0,86800000.0,86800000.0,16600000.0,,-400000.0,-79900000.0,-800000000.0,-157000000.0,-349400000.0,-181000000.0,832900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 15:16:52+00:00,-28100000.0,62100000.0,,300000.0,-64900000.0,,397000000.0,7500000.0,-109600000.0,39100000.0,7500000.0,-109600000.0,39100000.0,-62700000.0,40000000.0,40000000.0,1900000.0,,-100000.0,-19100000.0,-223300000.0,-43000000.0,-349400000.0,-21000000.0,184900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,FY,2014-01-01,2014-12-31,2016-02-29 16:38:43+00:00,-83200000.0,259400000.0,,-7200000.0,6800000.0,11000000.0,1400000.0,-323700000.0,-56000000.0,423000000.0,-323700000.0,-56000000.0,423000000.0,36100000.0,79900000.0,79900000.0,76900000.0,,800000.0,-240200000.0,-848300000.0,-136300000.0,-15900000.0,-80000000.0,1011000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q4,2014-10-01,2014-12-31,,-3900000.0,63800000.0,,-3300000.0,61200000.0,100000.0,-2900000.0,-48700000.0,-33100000.0,188100000.0,-48700000.0,-33100000.0,188100000.0,103000000.0,-22600000.0,-22600000.0,85700000.0,,300000.0,-22700000.0,-182500000.0,-30300000.0,-1200000.0,-22000000.0,183300000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q3TTM,2013-10-01,2014-09-30,,-131600000.0,262300000.0,5000000.0,-2700000.0,80500000.0,10900000.0,5100000.0,-312800000.0,-149500000.0,441600000.0,-312800000.0,-149500000.0,441600000.0,-23400000.0,193800000.0,193800000.0,-95000000.0,,500000.0,-236100000.0,-937900000.0,-146600000.0,-14700000.0,-78000000.0,1061100000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 15:57:39+00:00,-79300000.0,195600000.0,,-3900000.0,-54400000.0,10900000.0,4300000.0,-275000000.0,-22900000.0,234900000.0,-275000000.0,-22900000.0,234900000.0,-66900000.0,102500000.0,102500000.0,-8800000.0,,500000.0,-217500000.0,-665800000.0,-106000000.0,-14700000.0,-58000000.0,827700000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q3,2014-07-01,2014-09-30,,-79300000.0,64400000.0,,-2200000.0,31600000.0,3600000.0,1200000.0,-204400000.0,-46100000.0,123200000.0,-204400000.0,-46100000.0,123200000.0,-129500000.0,35700000.0,35700000.0,-8500000.0,,,-176500000.0,-235700000.0,-35900000.0,-14700000.0,-18000000.0,304800000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q2TTM,2013-07-01,2014-06-30,,-118000000.0,258500000.0,5000000.0,-2900000.0,99800000.0,7700000.0,4500000.0,-147100000.0,-218600000.0,462400000.0,-147100000.0,-218600000.0,462400000.0,93800000.0,191800000.0,191800000.0,-87700000.0,,300000.0,-78300000.0,-891400000.0,-155200000.0,,-81000000.0,940700000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 13:46:30+00:00,,131200000.0,,-1700000.0,-86000000.0,7300000.0,3100000.0,-70600000.0,23200000.0,111700000.0,-70600000.0,23200000.0,111700000.0,62600000.0,66800000.0,66800000.0,-300000.0,,500000.0,-41000000.0,-430100000.0,-70100000.0,,-40000000.0,522900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q2,2014-04-01,2014-06-30,,,64800000.0,,400000.0,4800000.0,5200000.0,2000000.0,-34200000.0,73200000.0,101700000.0,-34200000.0,73200000.0,101700000.0,141100000.0,37500000.0,37500000.0,-5400000.0,,500000.0,-22400000.0,-220000000.0,-26200000.0,,-19000000.0,318900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q1TTM,2013-04-01,2014-03-31,,-118000000.0,253900000.0,97600000.0,-4500000.0,105100000.0,2500000.0,2700000.0,-151600000.0,-249800000.0,450900000.0,-151600000.0,-249800000.0,450900000.0,45000000.0,248400000.0,248400000.0,-156500000.0,,600000.0,-74800000.0,-865600000.0,-168300000.0,,-82000000.0,803900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:18:59+00:00,,66400000.0,,-2100000.0,-90800000.0,2100000.0,1100000.0,-36400000.0,-50000000.0,10000000.0,-36400000.0,-50000000.0,10000000.0,-78500000.0,29300000.0,29300000.0,5100000.0,,,-18600000.0,-210100000.0,-43900000.0,,-21000000.0,204000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q4,2015-10-01,2015-12-31,,-1800000.0,80300000.0,,-2400000.0,19400000.0,500000.0,-29600000.0,-55400000.0,-29900000.0,103100000.0,-55400000.0,-29900000.0,103100000.0,15400000.0,-10700000.0,-10700000.0,14100000.0,,400000.0,-22300000.0,,-28500000.0,-4000000.0,,,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,FY,2015-01-01,2015-12-31,2016-02-29 16:38:43+00:00,-1006600000.0,302900000.0,,-10600000.0,-181300000.0,6200000.0,418900000.0,246600000.0,-494800000.0,107800000.0,246600000.0,-494800000.0,107800000.0,-151000000.0,-40400000.0,-40400000.0,26600000.0,,-1000000.0,-93200000.0,-284200000.0,-112600000.0,-55300000.0,-30000000.0,909600000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 11:29:52+00:00,-1004800000.0,222600000.0,,-8200000.0,-200700000.0,5700000.0,448500000.0,302000000.0,-464900000.0,4700000.0,302000000.0,-464900000.0,4700000.0,-166400000.0,-29700000.0,-29700000.0,12500000.0,,-1400000.0,-70900000.0,-284200000.0,-84100000.0,-51300000.0,-30000000.0,909600000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1008700000.0,286400000.0,,-11500000.0,-139500000.0,5800000.0,445600000.0,253300000.0,-498000000.0,192800000.0,253300000.0,-498000000.0,192800000.0,-63400000.0,-52300000.0,-52300000.0,98200000.0,,-1100000.0,-93600000.0,-466700000.0,-114400000.0,-52500000.0,-52000000.0,1092900000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q3,2015-07-01,2015-09-30,,-3500000.0,80000000.0,,-5100000.0,-49400000.0,100000.0,26400000.0,4300000.0,-21800000.0,21900000.0,4300000.0,-21800000.0,21900000.0,-700000.0,-15200000.0,-15200000.0,6500000.0,,1000000.0,-22200000.0,,-19300000.0,,,,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 14:29:52+00:00,-1001300000.0,142600000.0,,-3100000.0,-151300000.0,5600000.0,422100000.0,297700000.0,-443100000.0,-17200000.0,297700000.0,-443100000.0,-17200000.0,-165700000.0,-14500000.0,-14500000.0,6000000.0,,-2400000.0,-48700000.0,-284200000.0,-64800000.0,-51300000.0,-30000000.0,909600000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1084500000.0,270800000.0,,-8600000.0,-58500000.0,9300000.0,420400000.0,44600000.0,-522300000.0,294100000.0,44600000.0,-522300000.0,294100000.0,-192200000.0,-1400000.0,-1400000.0,83200000.0,,-2100000.0,-247900000.0,-702400000.0,-131000000.0,-67200000.0,-70000000.0,1397700000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q2,2015-04-01,2015-06-30,,-971000000.0,77000000.0,,700000.0,-55700000.0,5600000.0,419700000.0,353300000.0,-572800000.0,-6700000.0,353300000.0,-572800000.0,-6700000.0,-225500000.0,-34700000.0,-34700000.0,6700000.0,,-1900000.0,-22000000.0,-42800000.0,-28100000.0,-50000000.0,,471000000.0,
Lexmark International Inc,LXK,549300TGOGJOCWL57Z97,1001288,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:33:22+00:00,-30300000.0,65600000.0,,-3800000.0,-95600000.0,,2400000.0,-55600000.0,129700000.0,-10500000.0,-55600000.0,129700000.0,-10500000.0,59800000.0,20200000.0,20200000.0,-700000.0,,-500000.0,-26700000.0,-241400000.0,-36700000.0,-1300000.0,-30000000.0,438600000.0,
