company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Simon Property Group Inc,SPG,,1063761,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 06:11:29+00:00,675608000.0,,-35071000.0,,5749137000.0,-1630754000.0,-250110000.0,1811777000.0,-1630918000.0,-250110000.0,1809583000.0,-71445000.0,992448000.0,992448000.0,178792000.0,-8703000.0,-42132000.0,-1261624000.0,-503985000.0,,-5713395000.0,-396169000.0,,296007000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,Q2,2017-04-01,2017-06-30,,339859000.0,,59860000.0,,3880682000.0,-973746000.0,-74848000.0,1026084000.0,-973828000.0,-74848000.0,1023890000.0,-24786000.0,441373000.0,441373000.0,184992000.0,-5561000.0,-23169000.0,-629718000.0,-292288000.0,,-3974670000.0,-244479000.0,,240609000.0,
Simon Property Group Inc,SPG,,1063761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 06:17:10+00:00,335749000.0,,-94931000.0,,1868455000.0,-657008000.0,-175262000.0,785693000.0,-657090000.0,-175262000.0,785693000.0,-46659000.0,551075000.0,551075000.0,-6200000.0,-3142000.0,-18963000.0,-631906000.0,-211697000.0,,-1738725000.0,-151690000.0,,55398000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:36:58+00:00,1349776000.0,11276000.0,-8649000.0,,7973719000.0,-4482264000.0,-236506000.0,3750796000.0,-4482264000.0,-236506000.0,3750796000.0,-967974000.0,2822343000.0,2822343000.0,-412674000.0,-79713000.0,-4641000.0,-2821642000.0,-917929000.0,,-9200191000.0,-354437000.0,,674788000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q4,2018-10-01,2018-12-31,,340105000.0,,6449000.0,,2078066000.0,-1154210000.0,-27050000.0,998418000.0,-1153963000.0,-27050000.0,999630000.0,-181383000.0,833193000.0,833193000.0,-181329000.0,-57820000.0,,-714066000.0,-256816000.0,,-2413249000.0,-47141000.0,,229766000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 08:24:08+00:00,1009671000.0,11276000.0,-15098000.0,,5895653000.0,-3328054000.0,-209456000.0,2752378000.0,-3328301000.0,-209456000.0,2751166000.0,-786591000.0,1989150000.0,1989150000.0,-231345000.0,-21893000.0,-4641000.0,-2107576000.0,-661113000.0,,-6786942000.0,-307296000.0,,445022000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 06:30:44+00:00,674067000.0,,11780000.0,,3720806000.0,-2585893000.0,-18786000.0,1843446000.0,-2586058000.0,-18786000.0,1836782000.0,-768062000.0,1346938000.0,1346938000.0,-189339000.0,-20481000.0,-4641000.0,-1394075000.0,-373228000.0,,-4584847000.0,-307296000.0,,359083000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q2TTM,2017-07-01,2018-06-30,,1355810000.0,7536000.0,-12333000.0,,9639695000.0,-2865210000.0,-530143000.0,3625457000.0,-2865211000.0,-530143000.0,3620987000.0,225633000.0,2599393000.0,2599393000.0,-317413000.0,-25480000.0,-34041000.0,-2704227000.0,-1048004000.0,,-9456741000.0,-318457000.0,,544366000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 06:16:37+00:00,334672000.0,,-56039000.0,,1756056000.0,-1834905000.0,-123674000.0,843477000.0,-1834905000.0,-123674000.0,843477000.0,-1115102000.0,715524000.0,715524000.0,-150680000.0,-14895000.0,-1833000.0,-698088000.0,-191157000.0,,-2649995000.0,-227983000.0,,69316000.0,
Simon Property Group Inc,SPG,,1063761,2018.0,Q1TTM,2017-04-01,2018-03-31,,1356274000.0,7536000.0,-20292000.0,,11555627000.0,-3087968000.0,-709879000.0,3651572000.0,-3087886000.0,-709879000.0,3651572000.0,-146193000.0,2409352000.0,2409352000.0,-93762000.0,-25455000.0,-54402000.0,-2637958000.0,-1158221000.0,,-11496559000.0,-483623000.0,,495208000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:36:58+00:00,1394172000.0,1045000.0,-36395000.0,,13312301000.0,-2576086000.0,-1076707000.0,3791407000.0,-2576086000.0,-1076707000.0,3807831000.0,155038000.0,2423188000.0,2423188000.0,10442000.0,-44365000.0,,-2949401000.0,-1326831000.0,,-12534520000.0,-360101000.0,,249079000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 08:24:08+00:00,1055107000.0,1045000.0,39000.0,,10893698000.0,871008000.0,-586063000.0,2843350000.0,870762000.0,-586063000.0,2848196000.0,3132895000.0,1832772000.0,1832772000.0,-44568000.0,-13329000.0,0.0,-2205364000.0,-812212000.0,,-7444224000.0,-359773000.0,,225104000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q3TTM,2018-10-01,2019-09-30,,1395212000.0,1045000.0,6488000.0,,12971764000.0,-283202000.0,-613113000.0,3841768000.0,-283201000.0,-613113000.0,3847826000.0,2951512000.0,2665965000.0,2665965000.0,-225897000.0,-71149000.0,,-2919430000.0,-1069028000.0,,-9857473000.0,-406914000.0,,454870000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q3,2019-07-01,2019-09-30,,343359000.0,1045000.0,25807000.0,,5871096000.0,2491245000.0,-284338000.0,962783000.0,2491163000.0,-284338000.0,960629000.0,3167454000.0,628724000.0,628724000.0,-35107000.0,-6470000.0,,-744512000.0,-364067000.0,,-2450354000.0,-178515000.0,,78684000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 06:30:44+00:00,711748000.0,,-25768000.0,,5022602000.0,-1620237000.0,-301725000.0,1880567000.0,-1620401000.0,-301725000.0,1887567000.0,-34559000.0,1204048000.0,1204048000.0,-9461000.0,-6859000.0,0.0,-1460852000.0,-448145000.0,,-4993870000.0,-181258000.0,,146420000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q2TTM,2018-07-01,2019-06-30,,1387457000.0,11276000.0,-46197000.0,,9275515000.0,-3516608000.0,-519445000.0,3787917000.0,-3516607000.0,-519445000.0,3801581000.0,-234471000.0,2679453000.0,2679453000.0,-232796000.0,-66091000.0,,-2888419000.0,-992846000.0,,-9609214000.0,-228399000.0,,462125000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:18:11+00:00,339918000.0,,-109694000.0,,2587324000.0,-801318000.0,-113562000.0,837347000.0,-801318000.0,-113562000.0,837347000.0,-77533000.0,631947000.0,631947000.0,-24824000.0,-2269000.0,,-730711000.0,-235666000.0,,-2648034000.0,-7628000.0,,122104000.0,
Simon Property Group Inc,SPG,,1063761,2019.0,Q1TTM,2018-04-01,2019-03-31,,1355022000.0,11276000.0,-62304000.0,,8804987000.0,-3448677000.0,-226394000.0,3744666000.0,-3448677000.0,-226394000.0,3744666000.0,69595000.0,2738766000.0,2738766000.0,-286818000.0,-67087000.0,-2808000.0,-2854265000.0,-962438000.0,,-9198230000.0,-134082000.0,,727576000.0,
Simon Property Group Inc,SPG,,1063761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:18:11+00:00,340265000.0,,-131778000.0,,6451290000.0,2527853000.0,-213680000.0,741307000.0,2527853000.0,-213680000.0,741307000.0,3055480000.0,505404000.0,505404000.0,27416000.0,-20669000.0,,-743837000.0,-386628000.0,,-3006342000.0,-152589000.0,,172948000.0,
Simon Property Group Inc,SPG,,1063761,2020.0,Q1TTM,2019-04-01,2020-03-31,,1394519000.0,1045000.0,-58479000.0,,17176267000.0,753085000.0,-1176825000.0,3695367000.0,753085000.0,-1176825000.0,3711791000.0,3288051000.0,2296645000.0,2296645000.0,62682000.0,-62765000.0,,-2962527000.0,-1477793000.0,,-12892828000.0,-505062000.0,,299923000.0,
