company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Simon Property Group Inc,SPG,,1063761,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 06:47:24+00:00,5.87,5.87,6.5,1252673000.0,5.87,,29678000.0,142801000.0,2134706000.0,2134706000.0,,1835559000.0,295810000.0,-857554000.0,690523000.0,-136777000.0,,,437887000.0,857554000.0,5014810000.0,621085000.0,420419000.0,,3337000.0,7319000.0,857554000.0,2707082000.0,5435229000.0,1726497000.0,4577675000.0,312700000.0,312700000.0,312700000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q4,2016-10-01,2016-12-31,,1.26,1.26,6.5,336717000.0,1.26,,1052000.0,38896000.0,455602000.0,455602000.0,,394431000.0,60336000.0,-209508000.0,169984000.0,-136777000.0,,,102439000.0,209508000.0,1314132000.0,180411000.0,111834000.0,,835000.0,-542000.0,209508000.0,726008000.0,1425966000.0,354215000.0,1216458000.0,312700000.0,312700000.0,312700000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q3,2016-07-01,2016-09-30,2017-10-30 07:02:45+00:00,1.61,1.61,,311757000.0,1.61,,6325000.0,35695000.0,587940000.0,587940000.0,,504744000.0,82362000.0,-214861000.0,184883000.0,,,,132935000.0,214861000.0,1261077000.0,149389000.0,96091000.0,,834000.0,-747000.0,214861000.0,681724000.0,1357168000.0,461330000.0,1142307000.0,313500000.0,313500000.0,313500000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q3YTD,2016-01-01,2016-09-30,,4.61,4.61,,915956000.0,4.61,,28626000.0,103905000.0,1679104000.0,1679104000.0,,1441128000.0,235474000.0,-648046000.0,520539000.0,,,,335448000.0,648046000.0,3700678000.0,440674000.0,308585000.0,,2502000.0,7861000.0,648046000.0,1981074000.0,4009263000.0,1372282000.0,3361217000.0,313500000.0,313500000.0,313500000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q3TTM,2015-10-01,2016-09-30,,5.88,5.88,6.05,1220280000.0,5.88,,170424000.0,140032000.0,2139022000.0,2139022000.0,,1833424000.0,302261000.0,-878942000.0,701237000.0,-120953000.0,,,579283000.0,878942000.0,4971646000.0,596587000.0,418238000.0,,3337000.0,1690000.0,878942000.0,2658136000.0,5389884000.0,1730163000.0,4510942000.0,313500000.0,313500000.0,313500000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 06:18:53+00:00,1.45,1.45,,303585000.0,1.45,,7115000.0,33172000.0,527325000.0,527325000.0,,455389000.0,71102000.0,-213995000.0,167924000.0,,,,89199000.0,213995000.0,1220536000.0,146519000.0,94844000.0,,834000.0,4944000.0,213995000.0,651200000.0,1315380000.0,445241000.0,1101385000.0,314100000.0,314100000.0,314100000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q2YTD,2016-01-01,2016-06-30,,3.0,3.0,,604199000.0,3.0,,22301000.0,68210000.0,1091164000.0,1091164000.0,,936384000.0,153112000.0,-433185000.0,335656000.0,,,,202513000.0,433185000.0,2439601000.0,291285000.0,212494000.0,,1668000.0,8608000.0,433185000.0,1299350000.0,2652095000.0,910952000.0,2218910000.0,314100000.0,314100000.0,314100000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q2TTM,2015-07-01,2016-06-30,,5.63,5.63,6.05,1197883000.0,5.63,,167757000.0,143093000.0,2043578000.0,2043578000.0,,1748689000.0,291552000.0,-893735000.0,690567000.0,-120953000.0,,,514569000.0,893735000.0,4919593000.0,607780000.0,433260000.0,,3337000.0,2076000.0,893735000.0,2639323000.0,5352853000.0,1696766000.0,4459118000.0,314100000.0,314100000.0,314100000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 06:17:03+00:00,1.55,1.55,,300614000.0,1.55,,15186000.0,35038000.0,563839000.0,563839000.0,,480995000.0,82010000.0,-219190000.0,167732000.0,,,,113314000.0,219190000.0,1219065000.0,144766000.0,117650000.0,,834000.0,3664000.0,219190000.0,648150000.0,1336715000.0,465711000.0,1117525000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.7,5.7,6.05,1190076000.0,5.7,,93866000.0,151136000.0,2070779000.0,2070779000.0,,1766244000.0,301198000.0,-910714000.0,684506000.0,-120953000.0,,,441709000.0,910714000.0,4868533000.0,606445000.0,518050000.0,,3337000.0,-183000.0,910714000.0,2632163000.0,5386583000.0,1722936000.0,4475869000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 10:36:58+00:00,6.24,6.24,7.15,1275452000.0,6.24,,23343000.0,150865000.0,2244903000.0,2244903000.0,,1944625000.0,296941000.0,-809393000.0,675227000.0,-128618000.0,,,403917000.0,809393000.0,5109099000.0,623452000.0,418237000.0,,3337000.0,,809393000.0,2724996000.0,5527336000.0,1864329000.0,4717943000.0,311600000.0,311600000.0,311600000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q4,2017-10-01,2017-12-31,,1.83,1.83,7.15,325187000.0,1.83,,6363000.0,42415000.0,659820000.0,659820000.0,,571116000.0,87869000.0,-204985000.0,161442000.0,-128618000.0,,,250334000.0,204985000.0,1308808000.0,148655000.0,107579000.0,,835000.0,-10764000.0,204985000.0,677699000.0,1416387000.0,415849000.0,1211402000.0,311600000.0,311600000.0,311600000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 06:22:42+00:00,1.65,1.65,,317037000.0,1.65,,14511000.0,36006000.0,592635000.0,592635000.0,,513783000.0,78018000.0,-199032000.0,175610000.0,,,,116110000.0,199032000.0,1284531000.0,182022000.0,119107000.0,,834000.0,2895000.0,199032000.0,710675000.0,1403638000.0,491036000.0,1204606000.0,311400000.0,311400000.0,311400000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.41,4.41,,950265000.0,4.41,,16980000.0,108450000.0,1585083000.0,1585083000.0,,1373509000.0,209072000.0,-604408000.0,513785000.0,,,,153583000.0,604408000.0,3800291000.0,474797000.0,310658000.0,,2502000.0,10764000.0,604408000.0,2047297000.0,4110949000.0,1448480000.0,3506541000.0,311400000.0,311400000.0,311400000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.67,5.67,6.5,1286982000.0,5.67,,18032000.0,147346000.0,2040685000.0,2040685000.0,,1767940000.0,269408000.0,-813916000.0,683769000.0,-136777000.0,,,256022000.0,813916000.0,5114423000.0,655208000.0,422492000.0,,3337000.0,10222000.0,813916000.0,2773305000.0,5536915000.0,1802695000.0,4722999000.0,311400000.0,311400000.0,311400000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 06:11:29+00:00,1.23,1.23,,322396000.0,1.23,,5990000.0,36496000.0,441373000.0,441373000.0,,381990000.0,58549000.0,-207174000.0,165547000.0,,,,-31612000.0,207174000.0,1261843000.0,148301000.0,99705000.0,,834000.0,2659000.0,207174000.0,672740000.0,1361548000.0,478975000.0,1154374000.0,310600000.0,310600000.0,310600000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.76,2.76,,633228000.0,2.76,,2469000.0,72444000.0,992448000.0,992448000.0,,859726000.0,131054000.0,-405376000.0,338175000.0,,,,37473000.0,405376000.0,2515760000.0,292775000.0,191551000.0,,1668000.0,7869000.0,405376000.0,1336622000.0,2707311000.0,957444000.0,2301935000.0,310600000.0,310600000.0,310600000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.63,5.63,6.5,1281702000.0,5.63,,9846000.0,147035000.0,2035990000.0,2035990000.0,,1758901000.0,273752000.0,-829745000.0,693042000.0,-136777000.0,,,272847000.0,829745000.0,5090969000.0,622575000.0,399476000.0,,3337000.0,6580000.0,829745000.0,2744354000.0,5490445000.0,1772989000.0,4660700000.0,310600000.0,310600000.0,310600000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 06:17:10+00:00,1.53,1.53,,310832000.0,1.53,,-3521000.0,35948000.0,551075000.0,551075000.0,,477736000.0,72505000.0,-198202000.0,172628000.0,,,,69085000.0,198202000.0,1253917000.0,144474000.0,91846000.0,,834000.0,5210000.0,198202000.0,663882000.0,1345763000.0,478469000.0,1147561000.0,312200000.0,312200000.0,312200000.0
Simon Property Group Inc,SPG,,1063761,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.85,5.85,6.5,1262891000.0,5.85,,10971000.0,143711000.0,2121942000.0,2121942000.0,,1832300000.0,286305000.0,-836566000.0,695419000.0,-136777000.0,,,393658000.0,836566000.0,5049662000.0,620793000.0,394615000.0,,3337000.0,8865000.0,836566000.0,2722814000.0,5444277000.0,1739255000.0,4607711000.0,312200000.0,312200000.0,312200000.0
Simon Property Group Inc,SPG,,1063761,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 10:36:58+00:00,7.87,7.87,7.9,1282454000.0,7.87,,36898000.0,151241000.0,2837555000.0,2837555000.0,,2436721000.0,382285000.0,-815923000.0,686901000.0,,,15212000.0,764077000.0,815923000.0,5158420000.0,598393000.0,486868000.0,,3337000.0,,815923000.0,2718989000.0,5645288000.0,2110376000.0,4829365000.0,309600000.0,309600000.0,309600000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q4,2018-10-01,2018-12-31,,2.3,2.3,7.9,329145000.0,2.3,,10423000.0,43262000.0,852645000.0,852645000.0,,712796000.0,119562000.0,-204338000.0,171880000.0,,,19452000.0,293866000.0,204338000.0,1347155000.0,144199000.0,114871000.0,,835000.0,,204338000.0,688486000.0,1462026000.0,569202000.0,1257688000.0,309600000.0,309600000.0,309600000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 08:24:08+00:00,1.8,1.8,,316175000.0,1.8,,10118000.0,36688000.0,647664000.0,647664000.0,,556267000.0,85111000.0,-199469000.0,175367000.0,,,5452000.0,134408000.0,199469000.0,1284674000.0,152948000.0,119347000.0,,834000.0,,199469000.0,681178000.0,1404021000.0,523374000.0,1204552000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.57,5.57,,953309000.0,5.57,,26475000.0,107979000.0,1984910000.0,1984910000.0,,1723925000.0,262723000.0,-611585000.0,515021000.0,,,-4240000.0,470211000.0,611585000.0,3811265000.0,454194000.0,371997000.0,,2502000.0,,611585000.0,2030503000.0,4183262000.0,1541174000.0,3571677000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.4,7.4,7.15,1278496000.0,7.4,,32838000.0,150394000.0,2644730000.0,2644730000.0,,2295041000.0,350592000.0,-816570000.0,676463000.0,-128618000.0,,-4240000.0,720545000.0,816570000.0,5120073000.0,602849000.0,479576000.0,,3337000.0,-10764000.0,816570000.0,2708202000.0,5599649000.0,1957023000.0,4783079000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 06:30:44+00:00,1.77,1.77,,320198000.0,1.77,,10137000.0,36491000.0,621722000.0,621722000.0,,547004000.0,83576000.0,-206624000.0,157458000.0,,,-9692000.0,110500000.0,206624000.0,1258698000.0,142929000.0,126361000.0,,834000.0,,206624000.0,657076000.0,1385059000.0,521359000.0,1178435000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.77,3.77,,637134000.0,3.77,,16357000.0,71291000.0,1337246000.0,1337246000.0,,1167658000.0,177612000.0,-412116000.0,339654000.0,,,-9692000.0,335803000.0,412116000.0,2526591000.0,301246000.0,252650000.0,,1668000.0,,412116000.0,1349325000.0,2779241000.0,1017800000.0,2367125000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q2TTM,2017-07-01,2018-06-30,,7.25,7.25,7.15,1279358000.0,7.25,,37231000.0,149712000.0,2589701000.0,2589701000.0,,2252557000.0,343499000.0,-816133000.0,676706000.0,-128618000.0,,-9692000.0,702247000.0,816133000.0,5119930000.0,631923000.0,479336000.0,,3337000.0,-7869000.0,816133000.0,2737699000.0,5599266000.0,1924685000.0,4783133000.0,309000000.0,309000000.0,309000000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 06:16:37+00:00,2.0,2.0,1.95,316936000.0,2.0,,6220000.0,34800000.0,715524000.0,715524000.0,,620654000.0,94036000.0,-205492000.0,182196000.0,,,,225303000.0,205492000.0,1267893000.0,158317000.0,126289000.0,,834000.0,,205492000.0,692249000.0,1394182000.0,496441000.0,1188690000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.71,6.71,7.15,1281556000.0,6.71,,33084000.0,149717000.0,2409352000.0,2409352000.0,,2087543000.0,318472000.0,-816683000.0,684795000.0,-128618000.0,,,560135000.0,816683000.0,5123075000.0,637295000.0,452680000.0,,3337000.0,-5210000.0,816683000.0,2753363000.0,5575755000.0,1882301000.0,4759072000.0,310300000.0,310300000.0,310300000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q4,2019-10-01,2019-12-31,,1.66,1.66,8.3,324310000.0,1.66,,6745000.0,41216000.0,593781000.0,593781000.0,,510194000.0,79386000.0,-189813000.0,185703000.0,-116256000.0,,3366000.0,129718000.0,189813000.0,1356238000.0,160509000.0,132377000.0,,835000.0,,189813000.0,711738000.0,1488615000.0,470808000.0,1298802000.0,308100000.0,308100000.0,308100000.0
Simon Property Group Inc,SPG,,1063761,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 10:36:58+00:00,6.81,6.81,8.3,1340503000.0,6.81,,30054000.0,150344000.0,2431400000.0,2431400000.0,,2098247000.0,321604000.0,-789353000.0,743749000.0,-116256000.0,,8212000.0,459232000.0,789353000.0,5243771000.0,612762000.0,511418000.0,,3337000.0,,789353000.0,2847358000.0,5755189000.0,2002222000.0,4965836000.0,308100000.0,308100000.0,308100000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 08:24:08+00:00,1.77,1.77,,334944000.0,1.77,,6197000.0,36583000.0,626570000.0,626570000.0,,544254000.0,83636000.0,-202382000.0,191579000.0,,,-2154000.0,129847000.0,202382000.0,1308908000.0,148146000.0,107646000.0,,834000.0,,202382000.0,711252000.0,1416554000.0,502920000.0,1214172000.0,307500000.0,307500000.0,307500000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.15,5.15,,1016193000.0,5.15,,23309000.0,109128000.0,1837619000.0,1837619000.0,,1588053000.0,242218000.0,-599540000.0,558046000.0,,,4846000.0,329514000.0,599540000.0,3887533000.0,452253000.0,379041000.0,,2502000.0,,599540000.0,2135620000.0,4266574000.0,1531414000.0,3667034000.0,307500000.0,307500000.0,307500000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q3TTM,2018-10-01,2019-09-30,,7.45,7.45,7.9,1345338000.0,7.45,,33732000.0,152390000.0,2690264000.0,2690264000.0,,2300849000.0,361780000.0,-803878000.0,729926000.0,,,24298000.0,623380000.0,803878000.0,5234688000.0,596452000.0,493912000.0,,3337000.0,,803878000.0,2824106000.0,5728600000.0,2100616000.0,4924722000.0,307500000.0,307500000.0,307500000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 06:30:44+00:00,1.6,1.6,,352606000.0,1.6,,7010000.0,35420000.0,584419000.0,584419000.0,,495324000.0,75944000.0,-198425000.0,174436000.0,,,12317000.0,109223000.0,198425000.0,1298567000.0,154093000.0,98619000.0,,834000.0,,198425000.0,716555000.0,1397186000.0,482206000.0,1198761000.0,309600000.0,309600000.0,309600000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.38,3.38,,681249000.0,3.38,,17112000.0,72545000.0,1211049000.0,1211049000.0,,1043799000.0,158582000.0,-397158000.0,366467000.0,,,7000000.0,199667000.0,397158000.0,2578625000.0,304107000.0,271395000.0,,1668000.0,,397158000.0,1424368000.0,2850020000.0,1028494000.0,2452862000.0,309600000.0,309600000.0,309600000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.48,7.48,7.9,1326569000.0,7.48,,37653000.0,152495000.0,2711358000.0,2711358000.0,,2312862000.0,363255000.0,-800965000.0,713714000.0,,,31904000.0,627941000.0,800965000.0,5210454000.0,601254000.0,505613000.0,,3337000.0,,800965000.0,2794032000.0,5716067000.0,2121070000.0,4915102000.0,309600000.0,309600000.0,309600000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:18:11+00:00,1.78,1.78,2.05,328643000.0,1.78,,10102000.0,37125000.0,626630000.0,626630000.0,,548475000.0,82638000.0,-198733000.0,192031000.0,,,-5317000.0,90444000.0,198733000.0,1280058000.0,150014000.0,172776000.0,,834000.0,,198733000.0,707813000.0,1452834000.0,546288000.0,1254101000.0,308100000.0,308100000.0,308100000.0
Simon Property Group Inc,SPG,,1063761,2019.0,Q1TTM,2018-04-01,2019-03-31,,7.65,7.65,7.9,1294161000.0,7.65,,40780000.0,153566000.0,2748661000.0,2748661000.0,,2364542000.0,370887000.0,-809164000.0,696736000.0,,,9895000.0,629218000.0,809164000.0,5170585000.0,590090000.0,533355000.0,,3337000.0,,809164000.0,2734553000.0,5703940000.0,2160223000.0,4894776000.0,308100000.0,308100000.0,308100000.0
Simon Property Group Inc,SPG,,1063761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:18:11+00:00,1.43,1.43,2.1,328262000.0,1.43,,-5783000.0,33527000.0,524452000.0,524452000.0,,437605000.0,66965000.0,-187627000.0,184425000.0,,,19048000.0,51427000.0,187627000.0,1262232000.0,152277000.0,91128000.0,,834000.0,,187627000.0,698491000.0,1353360000.0,467242000.0,1165733000.0,306000000.0,306000000.0,306000000.0
Simon Property Group Inc,SPG,,1063761,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.46,6.46,8.3,1340122000.0,6.46,,14169000.0,146746000.0,2329222000.0,2329222000.0,,1987377000.0,305931000.0,-778247000.0,736143000.0,-116256000.0,,32577000.0,420215000.0,778247000.0,5225945000.0,615025000.0,429770000.0,,3337000.0,,778247000.0,2838036000.0,5655715000.0,1923176000.0,4877468000.0,306000000.0,306000000.0,306000000.0
