company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 15:28:32+00:00,0.61,0.61,0.61,2360000.0,8850000.0,18050000.0,18050000.0,18014000.0,,236545000.0,516777000.0,9963000.0,49811000.0,205536000.0,236545000.0,280232000.0,5632000.0,257707000.0,22525000.0,4331000.0,26900000.0,516777000.0,29500000.0,29398000.0,29589000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.03,1.03,1.03,2360000.0,16769000.0,30326000.0,30331000.0,30290000.0,,443713000.0,987974000.0,10034000.0,98397000.0,395252000.0,443713000.0,544261000.0,11212000.0,496009000.0,48252000.0,-1178000.0,47100000.0,987974000.0,29500000.0,29398000.0,29589000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.18,3.18,3.16,2360000.0,33376000.0,93285000.0,93290000.0,93249000.0,,912264000.0,2028451000.0,9369000.0,197620000.0,775842000.0,912264000.0,1116228000.0,23068000.0,975822000.0,140406000.0,-13699000.0,126666000.0,2028451000.0,29500000.0,29398000.0,29589000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 18:17:59+00:00,0.42,0.42,0.42,,7919000.0,12276000.0,12281000.0,12276000.0,,207168000.0,471197000.0,71000.0,48586000.0,189716000.0,207168000.0,264029000.0,5580000.0,238302000.0,25727000.0,-5509000.0,20200000.0,471197000.0,29200000.0,29364000.0,29506000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.55,3.55,3.52,,35643000.0,103658000.0,103663000.0,103658000.0,,902224000.0,2017776000.0,3575000.0,194356000.0,763151000.0,902224000.0,1115593000.0,22270000.0,957507000.0,158086000.0,-18695000.0,139306000.0,2017776000.0,29200000.0,29364000.0,29506000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 07:53:45+00:00,4.12,4.12,4.07,11506000.0,-24444000.0,122249000.0,122249000.0,122249000.0,,972450000.0,2160153000.0,1569000.0,250157000.0,806790000.0,972450000.0,1187703000.0,23014000.0,1068453000.0,119250000.0,-21445000.0,97805000.0,2160153000.0,29700000.0,29655000.0,30034000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q4,2017-10-01,2017-12-31,,2.79,2.79,2.76,11506000.0,-36784000.0,82747000.0,82789000.0,82747000.0,,276038000.0,621253000.0,-4225000.0,76041000.0,201730000.0,276038000.0,345257000.0,5781000.0,289277000.0,55980000.0,-10006000.0,46005000.0,621253000.0,29700000.0,29655000.0,30034000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 19:47:07+00:00,0.74,0.74,0.73,,8521000.0,22067000.0,22079000.0,22067000.0,,235133000.0,534100000.0,-2263000.0,62077000.0,198169000.0,235133000.0,299008000.0,5872000.0,260246000.0,38762000.0,-8135000.0,30600000.0,534100000.0,29800000.0,29660000.0,30052000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.33,1.33,1.31,,12340000.0,39502000.0,39460000.0,39502000.0,,696412000.0,1538900000.0,5794000.0,174116000.0,605060000.0,696412000.0,842446000.0,17233000.0,779176000.0,63270000.0,-11439000.0,51800000.0,1538900000.0,29800000.0,29660000.0,30052000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.55,0.55,0.54,59940000.0,6888000.0,16759000.0,16712000.0,16807000.0,,953167000.0,2110353000.0,4828000.0,231503000.0,823053000.0,953167000.0,1157144000.0,23767000.0,1114496000.0,42643000.0,-18939000.0,23600000.0,2110353000.0,29800000.0,29660000.0,30052000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 13:48:41+00:00,0.17,0.17,0.17,,-3915000.0,5035000.0,5015000.0,5035000.0,,231291000.0,504700000.0,8846000.0,62587000.0,212489000.0,231291000.0,273375000.0,6045000.0,275076000.0,-1701000.0,2801000.0,1100000.0,504700000.0,29600000.0,29613000.0,30006000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.59,0.59,0.58,,3819000.0,17435000.0,17381000.0,17435000.0,,461279000.0,1004800000.0,8057000.0,112039000.0,406891000.0,461279000.0,543438000.0,11361000.0,518930000.0,24508000.0,-3304000.0,21200000.0,1004800000.0,29600000.0,29613000.0,30006000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.44,0.44,0.43,59940000.0,2650000.0,13109000.0,13050000.0,13145000.0,,947310000.0,2084998000.0,7281000.0,219350000.0,826336000.0,947310000.0,1137605000.0,23529000.0,1105626000.0,31974000.0,-16248000.0,15700000.0,2084998000.0,29600000.0,29613000.0,30006000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:00:09+00:00,0.42,0.42,0.41,,7734000.0,12400000.0,12366000.0,12400000.0,,229988000.0,500100000.0,-789000.0,49452000.0,194402000.0,229988000.0,270063000.0,5316000.0,243854000.0,26209000.0,-6105000.0,20100000.0,500100000.0,29500000.0,29580000.0,29911000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.88,0.88,0.87,62300000.0,15415000.0,26124000.0,26085000.0,26124000.0,,952564000.0,2097075000.0,8398000.0,206574000.0,819383000.0,952564000.0,1144462000.0,23116000.0,1088257000.0,56200000.0,-14718000.0,41500000.0,2097075000.0,29500000.0,29580000.0,29911000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 07:53:45+00:00,12.25,12.25,12.1,292513000.0,147045000.0,365614000.0,365614000.0,365614000.0,,1066264000.0,2289415000.0,639962000.0,199196000.0,834783000.0,1066264000.0,1223151000.0,23962000.0,1326492000.0,-103341000.0,616000000.0,512659000.0,2289415000.0,29800000.0,29836000.0,30228000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q4,2018-10-01,2018-12-31,,-27.81,-27.81,-27.43,292513000.0,-212718000.0,-828529000.0,-828529000.0,-828529000.0,,284282000.0,616847000.0,-808054000.0,53074000.0,214032000.0,284282000.0,332565000.0,6139000.0,559619000.0,-227054000.0,-814193000.0,-1041247000.0,616847000.0,29800000.0,29836000.0,30228000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 17:01:23+00:00,9.02,9.02,8.89,,80805000.0,269326000.0,269326000.0,269326000.0,,258422000.0,545138000.0,319920000.0,49245000.0,201196000.0,258422000.0,286716000.0,6064000.0,250441000.0,36275000.0,313856000.0,350131000.0,545138000.0,29900000.0,29863000.0,30292000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q3YTD,2018-01-01,2018-09-30,,40.06,40.06,39.53,,359763000.0,1194143000.0,1194143000.0,1194143000.0,,781982000.0,1672568000.0,1448016000.0,146122000.0,620751000.0,781982000.0,890586000.0,17823000.0,766873000.0,123713000.0,1430193000.0,1553906000.0,1672568000.0,29900000.0,29863000.0,30292000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q3TTM,2017-10-01,2018-09-30,,42.85,42.85,42.29,11506000.0,322979000.0,1276890000.0,1276932000.0,1276890000.0,,1058020000.0,2293821000.0,1443791000.0,222163000.0,822481000.0,1058020000.0,1235843000.0,23604000.0,1056150000.0,179693000.0,1420187000.0,1599911000.0,2293821000.0,29900000.0,29863000.0,30292000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 14:03:10+00:00,8.99,8.99,8.87,,72043000.0,268043000.0,268043000.0,268043000.0,,274244000.0,575911000.0,302271000.0,47450000.0,210425000.0,274244000.0,301667000.0,5977000.0,257875000.0,43792000.0,296294000.0,340086000.0,575911000.0,29800000.0,29814000.0,30219000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q2YTD,2018-01-01,2018-06-30,,31.04,31.04,30.64,,278958000.0,924817000.0,924817000.0,924817000.0,,523560000.0,1127430000.0,1128096000.0,96877000.0,419555000.0,523560000.0,603870000.0,11759000.0,516432000.0,87438000.0,1116337000.0,1203775000.0,1127430000.0,29800000.0,29814000.0,30219000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q2TTM,2017-07-01,2018-06-30,,34.57,34.57,34.13,11506000.0,250695000.0,1029631000.0,1029685000.0,1029631000.0,,1034731000.0,2282783000.0,1121608000.0,234995000.0,819454000.0,1034731000.0,1248135000.0,23412000.0,1065955000.0,182180000.0,1098196000.0,1280380000.0,2282783000.0,29800000.0,29814000.0,30219000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 16:08:23+00:00,22.05,22.05,21.77,,206915000.0,656774000.0,656774000.0,656774000.0,,249316000.0,551519000.0,825825000.0,49427000.0,209130000.0,249316000.0,302203000.0,5782000.0,258557000.0,43646000.0,820043000.0,863689000.0,551519000.0,29800000.0,29787000.0,30171000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2018.0,Q1TTM,2017-04-01,2018-03-31,,25.75,25.75,25.43,11506000.0,174737000.0,766623000.0,766657000.0,766623000.0,,991778000.0,2211572000.0,828183000.0,250132000.0,821518000.0,991778000.0,1219843000.0,23480000.0,1083156000.0,136687000.0,804703000.0,941394000.0,2211572000.0,29800000.0,29787000.0,30171000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q4,2019-10-01,2019-12-31,,18.5,18.5,18.35,,145944000.0,553486000.0,553486000.0,553486000.0,,293989000.0,624407000.0,646289000.0,57069000.0,214165000.0,293989000.0,330439000.0,6064000.0,271234000.0,59205000.0,640225000.0,699430000.0,624407000.0,29800000.0,29843000.0,30184000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 07:53:45+00:00,58.93,58.93,58.27,0.0,502406000.0,1758675000.0,1758675000.0,1758675000.0,,1054663000.0,2311659000.0,2054836000.0,202710000.0,824625000.0,1054663000.0,1256996000.0,23416000.0,1027335000.0,229661000.0,2031420000.0,2261081000.0,2311659000.0,29800000.0,29843000.0,30184000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 17:01:23+00:00,-8.68,-8.68,-8.68,,-76400000.0,-258816000.0,-258816000.0,-258816000.0,,253607000.0,560633000.0,-387151000.0,47944000.0,201622000.0,253607000.0,307026000.0,5525000.0,249566000.0,57460000.0,-392676000.0,-335216000.0,560633000.0,29800000.0,29831000.0,29831000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q3YTD,2019-01-01,2019-09-30,,40.43,40.43,39.92,,356462000.0,1205189000.0,1205189000.0,1205189000.0,,760674000.0,1687252000.0,1408547000.0,145641000.0,610460000.0,760674000.0,926557000.0,17352000.0,756101000.0,170456000.0,1391195000.0,1561651000.0,1687252000.0,29800000.0,29831000.0,29831000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q3TTM,2018-10-01,2019-09-30,,12.62,12.62,12.49,292513000.0,143744000.0,376660000.0,376660000.0,376660000.0,,1044956000.0,2304099000.0,600493000.0,198715000.0,824492000.0,1044956000.0,1259122000.0,23491000.0,1315720000.0,-56598000.0,577002000.0,520404000.0,2304099000.0,29800000.0,29831000.0,29831000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 14:03:10+00:00,20.08,20.08,19.86,,170791000.0,598810000.0,598810000.0,598810000.0,,264850000.0,572619000.0,719052000.0,50122000.0,201257000.0,264850000.0,307769000.0,5841000.0,251379000.0,56390000.0,713211000.0,769601000.0,572619000.0,29800000.0,29814000.0,30154000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q2YTD,2019-01-01,2019-06-30,,49.11,49.11,48.6,,432862000.0,1464005000.0,1464005000.0,1464005000.0,,507067000.0,1126619000.0,1795698000.0,97697000.0,408838000.0,507067000.0,619531000.0,11827000.0,506535000.0,112996000.0,1783871000.0,1896867000.0,1126619000.0,29800000.0,29814000.0,30154000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q2TTM,2018-07-01,2019-06-30,,30.32,30.32,30.06,292513000.0,300949000.0,904802000.0,904802000.0,904802000.0,,1049771000.0,2288604000.0,1307564000.0,200016000.0,824066000.0,1049771000.0,1238812000.0,24030000.0,1316595000.0,-77783000.0,1283534000.0,1205751000.0,2288604000.0,29800000.0,29814000.0,30154000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 21:55:32+00:00,29.03,29.03,28.74,,262071000.0,865195000.0,865195000.0,865195000.0,,242217000.0,554000000.0,1076646000.0,47575000.0,207581000.0,242217000.0,311762000.0,5986000.0,255156000.0,56606000.0,1070660000.0,1127266000.0,554000000.0,29800000.0,29801000.0,30104000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2019.0,Q1TTM,2018-04-01,2019-03-31,,19.23,19.23,19.07,292513000.0,202201000.0,574035000.0,574035000.0,574035000.0,,1059165000.0,2291896000.0,890783000.0,197344000.0,833234000.0,1059165000.0,1232710000.0,24166000.0,1323091000.0,-90381000.0,866617000.0,776236000.0,2291896000.0,29800000.0,29801000.0,30104000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2020.0,Q1TTM,2019-04-01,2020-03-31,,52.87,52.87,52.25,,453122000.0,1579392000.0,1579392000.0,1579392000.0,,1066722000.0,2329259000.0,1808206000.0,204438000.0,810736000.0,1066722000.0,1262602000.0,23120000.0,1015174000.0,247428000.0,1785086000.0,2032514000.0,2329259000.0,29900000.0,29865000.0,30196000.0
Bio Rad Laboratories Inc,BIO,549300ZC1GPV35XYDK53,12208,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 21:55:32+00:00,22.97,22.97,22.72,,212787000.0,685912000.0,685912000.0,685912000.0,,254276000.0,571600000.0,830016000.0,49303000.0,193692000.0,254276000.0,317368000.0,5690000.0,242995000.0,74373000.0,824326000.0,898699000.0,571600000.0,29900000.0,29865000.0,30196000.0
