company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,FY,2017-01-01,2017-12-31,2020-02-05 16:02:53+00:00,-2.65,-2.65,1.52,-2.6,,11533000000.0,-3882000000.0,330000000.0,-4212000000.0,-3864000000.0,-18000000.0,116229000000.0,145588000000.0,,1645000000.0,,20698000000.0,116229000000.0,29359000000.0,575000000.0,2132000000.0,20698000000.0,8661000000.0,3202000000.0,11863000000.0,145588000000.0,1458100000.0,1465000000.0,1492000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 15:50:31+00:00,1.11,1.11,0.38,1.09,,534000000.0,1663000000.0,2433000000.0,-770000000.0,1660000000.0,3000000.0,32210000000.0,36984000000.0,,,,2477000000.0,32210000000.0,4774000000.0,132000000.0,802000000.0,2477000000.0,2297000000.0,670000000.0,2967000000.0,36984000000.0,1495500000.0,1497000000.0,1519000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.84,2.84,0.76,2.79,,1321000000.0,4280000000.0,5119000000.0,-839000000.0,4268000000.0,12000000.0,64537000000.0,74250000000.0,,,,4833000000.0,64537000000.0,9713000000.0,279000000.0,1839000000.0,4833000000.0,4880000000.0,1560000000.0,6440000000.0,74250000000.0,1495500000.0,1497000000.0,1519000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.85,5.85,,5.74,,2624000000.0,8767000000.0,9713000000.0,-946000000.0,8876000000.0,-109000000.0,121943000000.0,148786000000.0,,383000000.0,8369000000.0,9852000000.0,121943000000.0,26843000000.0,8000000.0,3340000000.0,18221000000.0,8622000000.0,3715000000.0,12337000000.0,148786000000.0,1495500000.0,1497000000.0,1519000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:08:46+00:00,1.73,1.73,0.38,1.7,,787000000.0,2617000000.0,2686000000.0,-69000000.0,2608000000.0,9000000.0,32327000000.0,37266000000.0,,,,2356000000.0,32327000000.0,4939000000.0,147000000.0,1037000000.0,2356000000.0,2583000000.0,890000000.0,3473000000.0,37266000000.0,1507500000.0,1505000000.0,1532000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.59,6.59,,6.46,,2967000000.0,9954000000.0,10024000000.0,-70000000.0,10082000000.0,-128000000.0,121636000000.0,149185000000.0,,1043000000.0,8369000000.0,9883000000.0,121636000000.0,27549000000.0,20000000.0,2671000000.0,18252000000.0,9297000000.0,3694000000.0,12991000000.0,149185000000.0,1507500000.0,1505000000.0,1532000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,FY,2018-01-01,2018-12-31,2020-02-05 16:02:53+00:00,5.61,5.61,1.52,5.53,,474000000.0,8005000000.0,8075000000.0,-70000000.0,8014000000.0,-9000000.0,120656000000.0,147049000000.0,,2596000000.0,,21948000000.0,120656000000.0,26393000000.0,655000000.0,2163000000.0,21948000000.0,4445000000.0,4104000000.0,8549000000.0,147049000000.0,1428500000.0,1411000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q4,2018-10-01,2018-12-31,,1.43,1.43,0.38,1.4,,-611000000.0,2069000000.0,2069000000.0,,2044000000.0,25000000.0,22794000000.0,38399000000.0,,2596000000.0,,14776000000.0,22794000000.0,15605000000.0,185000000.0,-1782000000.0,14776000000.0,829000000.0,629000000.0,1458000000.0,38399000000.0,1428500000.0,1411000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 15:32:32+00:00,1.77,1.77,0.38,1.75,,100000000.0,2530000000.0,2530000000.0,0.0,2534000000.0,-4000000.0,31597000000.0,35791000000.0,,,,2584000000.0,31597000000.0,4194000000.0,161000000.0,1181000000.0,2584000000.0,1610000000.0,1020000000.0,2630000000.0,35791000000.0,1431600000.0,1412000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.18,4.18,1.14,4.13,,1085000000.0,5936000000.0,6006000000.0,-70000000.0,5970000000.0,-34000000.0,97862000000.0,108650000000.0,,,,7172000000.0,97862000000.0,10788000000.0,470000000.0,3945000000.0,7172000000.0,3616000000.0,3475000000.0,7091000000.0,108650000000.0,1431600000.0,1412000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 13:25:09+00:00,1.68,1.68,0.38,1.66,,519000000.0,2366000000.0,2366000000.0,0.0,2390000000.0,-24000000.0,33067000000.0,36760000000.0,,,,2216000000.0,33067000000.0,3693000000.0,159000000.0,1567000000.0,2216000000.0,1477000000.0,1408000000.0,2885000000.0,36760000000.0,1422600000.0,1410000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.41,2.41,0.76,2.38,,985000000.0,3406000000.0,3476000000.0,-70000000.0,3436000000.0,-30000000.0,66265000000.0,72859000000.0,,,,4588000000.0,66265000000.0,6594000000.0,309000000.0,2764000000.0,4588000000.0,2006000000.0,2455000000.0,4461000000.0,72859000000.0,1422600000.0,1410000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2TTM,2017-07-01,2018-06-30,,-3.08,-3.08,1.52,-3.01,,11197000000.0,-4756000000.0,-1313000000.0,-3443000000.0,-4696000000.0,-60000000.0,117957000000.0,144197000000.0,,1645000000.0,,20453000000.0,117957000000.0,26240000000.0,605000000.0,3057000000.0,20453000000.0,5787000000.0,4097000000.0,9884000000.0,144197000000.0,1422600000.0,1410000000.0,1431000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 15:10:35+00:00,0.73,0.73,0.38,0.72,,466000000.0,1040000000.0,1110000000.0,-70000000.0,1046000000.0,-6000000.0,33198000000.0,36099000000.0,,,,2372000000.0,33198000000.0,2901000000.0,150000000.0,1197000000.0,2372000000.0,529000000.0,1047000000.0,1576000000.0,36099000000.0,1432900000.0,1408000000.0,1430000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q1TTM,2017-04-01,2018-03-31,,-3.65,-3.65,1.52,-3.58,,11212000000.0,-5459000000.0,-1246000000.0,-4213000000.0,-5426000000.0,-33000000.0,117100000000.0,144421000000.0,,1645000000.0,,20714000000.0,117100000000.0,27321000000.0,578000000.0,2292000000.0,20714000000.0,6607000000.0,3359000000.0,9966000000.0,144421000000.0,1432900000.0,1408000000.0,1430000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q4,2019-10-01,2019-12-31,,-0.18,-0.18,0.38,-0.17,,-163000000.0,-192000000.0,-192000000.0,,-194000000.0,2000000.0,19790000000.0,-35313000000.0,,664000000.0,-66139000000.0,11590000000.0,19790000000.0,-55103000000.0,200000000.0,-265000000.0,-54549000000.0,-554000000.0,199000000.0,-355000000.0,-35313000000.0,1457100000.0,1424000000.0,1439000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,FY,2019-01-01,2019-12-31,2020-02-05 16:02:53+00:00,4.62,4.62,1.52,4.57,,769000000.0,6667000000.0,6667000000.0,0.0,6732000000.0,-65000000.0,110651000000.0,137237000000.0,,1469000000.0,,21105000000.0,110651000000.0,26586000000.0,782000000.0,1268000000.0,21105000000.0,5481000000.0,1955000000.0,7436000000.0,137237000000.0,1457100000.0,1424000000.0,1439000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.8,4.8,1.14,4.74,,932000000.0,6859000000.0,6859000000.0,,6926000000.0,-67000000.0,90861000000.0,172550000000.0,,805000000.0,66139000000.0,9515000000.0,90861000000.0,81689000000.0,582000000.0,1533000000.0,75654000000.0,6035000000.0,1756000000.0,7791000000.0,172550000000.0,1451200000.0,1428000000.0,1442000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3TTM,2018-10-01,2019-09-30,,6.23,6.23,1.52,6.14,,321000000.0,8928000000.0,8928000000.0,,8970000000.0,-42000000.0,113655000000.0,210949000000.0,,3401000000.0,66139000000.0,24291000000.0,113655000000.0,97294000000.0,767000000.0,-249000000.0,90430000000.0,6864000000.0,2385000000.0,9249000000.0,210949000000.0,1451200000.0,1428000000.0,1442000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 15:32:32+00:00,1.62,1.62,0.38,1.6,,271000000.0,2311000000.0,2311000000.0,0.0,2351000000.0,-40000000.0,31161000000.0,35473000000.0,,,,2008000000.0,31161000000.0,4312000000.0,206000000.0,484000000.0,2008000000.0,2304000000.0,278000000.0,2582000000.0,35473000000.0,1451200000.0,1428000000.0,1442000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.18,3.18,0.76,3.14,,661000000.0,4548000000.0,4548000000.0,,4575000000.0,-27000000.0,59700000000.0,137077000000.0,,805000000.0,66139000000.0,7507000000.0,59700000000.0,77377000000.0,376000000.0,1049000000.0,73646000000.0,3731000000.0,1478000000.0,5209000000.0,137077000000.0,1439300000.0,1420000000.0,1438000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.38,6.38,1.52,6.29,,150000000.0,9147000000.0,9147000000.0,,9153000000.0,-6000000.0,114091000000.0,211267000000.0,,3401000000.0,66139000000.0,24867000000.0,114091000000.0,97176000000.0,722000000.0,448000000.0,91006000000.0,6170000000.0,3127000000.0,9297000000.0,211267000000.0,1439300000.0,1420000000.0,1438000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 13:25:09+00:00,1.68,1.68,0.38,1.66,,524000000.0,2403000000.0,2403000000.0,0.0,2418000000.0,-15000000.0,31471000000.0,36060000000.0,,,,2102000000.0,31471000000.0,4589000000.0,195000000.0,635000000.0,2102000000.0,2487000000.0,440000000.0,2927000000.0,36060000000.0,1439300000.0,1420000000.0,1438000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.38,6.38,1.52,6.29,,145000000.0,9110000000.0,9110000000.0,,9125000000.0,-15000000.0,115687000000.0,211967000000.0,,3401000000.0,66139000000.0,24981000000.0,115687000000.0,96280000000.0,686000000.0,1380000000.0,91120000000.0,5160000000.0,4095000000.0,9255000000.0,211967000000.0,1438000000.0,1417000000.0,1436000000.0
