company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,FY,2017-01-01,2017-12-31,2020-02-05 16:02:53+00:00,,,12261000000.0,,348000000.0,7397000000.0,,52187000000.0,985000000.0,12410000000.0,-24072000000.0,17338000000.0,174000000.0,-3500000000.0,-10000000.0,12584000000.0,-27572000000.0,17328000000.0,2688000000.0,330000000.0,330000000.0,-2650000000.0,,12715000000.0,-2233000000.0,-24828000000.0,-27633000000.0,-34037000000.0,-4492000000.0,,15674000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q4,2017-10-01,2017-12-31,,,,3177000000.0,,-14000000.0,9941000000.0,,9139000000.0,,-249000000.0,-5283000000.0,6962000000.0,154000000.0,472000000.0,-74000000.0,-95000000.0,-4811000000.0,6888000000.0,1968000000.0,-4903000000.0,-4903000000.0,-1253000000.0,,3259000000.0,-532000000.0,-5195000000.0,-6471000000.0,-7358000000.0,-1498000000.0,,3124000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 14:45:38+00:00,,,9084000000.0,,362000000.0,-2544000000.0,,43048000000.0,985000000.0,12659000000.0,-18789000000.0,10376000000.0,20000000.0,-3972000000.0,64000000.0,12679000000.0,-22761000000.0,10440000000.0,720000000.0,5233000000.0,5233000000.0,-1397000000.0,,9456000000.0,-1701000000.0,-19633000000.0,-21162000000.0,-26679000000.0,-2994000000.0,,12550000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q3TTM,2016-10-01,2017-09-30,,-2000000.0,,11778000000.0,,97000000.0,-1553000000.0,,54486000000.0,985000000.0,17095000000.0,-30125000000.0,15088000000.0,516000000.0,-4280000000.0,-630000000.0,17611000000.0,-34405000000.0,14458000000.0,-2239000000.0,7128000000.0,7128000000.0,-2265000000.0,,11949000000.0,-2287000000.0,-30204000000.0,-27980000000.0,-32096000000.0,-3993000000.0,,16112000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q3,2017-07-01,2017-09-30,,,,3147000000.0,,153000000.0,518000000.0,,15917000000.0,985000000.0,2150000000.0,-5654000000.0,2948000000.0,-11000000.0,-3184000000.0,-67000000.0,2139000000.0,-8838000000.0,2881000000.0,-3665000000.0,114000000.0,114000000.0,-831000000.0,,3391000000.0,-556000000.0,-6907000000.0,-7092000000.0,-12698000000.0,-1498000000.0,,4954000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 15:50:31+00:00,,,5937000000.0,,209000000.0,-3062000000.0,,27131000000.0,0.0,10509000000.0,-13135000000.0,7428000000.0,31000000.0,-788000000.0,131000000.0,10540000000.0,-13923000000.0,7559000000.0,4385000000.0,5119000000.0,5119000000.0,-566000000.0,,6065000000.0,-1145000000.0,-12726000000.0,-14070000000.0,-13981000000.0,-1496000000.0,,7596000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2TTM,2016-07-01,2017-06-30,,-5000000.0,,11165000000.0,,-59000000.0,461000000.0,,47667000000.0,,17328000000.0,-35798000000.0,18921000000.0,262000000.0,-1429000000.0,-774000000.0,17590000000.0,-37227000000.0,18147000000.0,-1549000000.0,9721000000.0,9721000000.0,-2426000000.0,,10975000000.0,-2325000000.0,-33650000000.0,-27772000000.0,-24318000000.0,-3696000000.0,,14654000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q2,2017-04-01,2017-06-30,,,,3194000000.0,,106000000.0,-424000000.0,,15851000000.0,,5447000000.0,-6762000000.0,5630000000.0,46000000.0,-356000000.0,-112000000.0,5493000000.0,-7118000000.0,5518000000.0,3999000000.0,2433000000.0,2433000000.0,427000000.0,,3256000000.0,-572000000.0,-6008000000.0,-7613000000.0,-8336000000.0,-1496000000.0,,3603000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 17:08:46+00:00,,,2743000000.0,,103000000.0,-2638000000.0,,11280000000.0,,5062000000.0,-6373000000.0,1798000000.0,-15000000.0,-432000000.0,243000000.0,5047000000.0,-6805000000.0,2041000000.0,386000000.0,2686000000.0,2686000000.0,-993000000.0,,2809000000.0,-573000000.0,-6718000000.0,-6457000000.0,-5645000000.0,0.0,,3993000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2017.0,Q1TTM,2016-04-01,2017-03-31,,-288000000.0,,10270000000.0,,-262000000.0,1177000000.0,,40344000000.0,,14631000000.0,-33880000000.0,18899000000.0,1066000000.0,-1928000000.0,-143000000.0,15697000000.0,-35808000000.0,18756000000.0,-1617000000.0,10024000000.0,10024000000.0,-2572000000.0,,9604000000.0,-2353000000.0,-30502000000.0,-26940000000.0,-21160000000.0,-2200000000.0,,14246000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,FY,2018-01-01,2018-12-31,2020-02-05 16:02:53+00:00,,,13669000000.0,,-299000000.0,-3166000000.0,,44987000000.0,2862000000.0,11454000000.0,-20929000000.0,15256000000.0,0.0,166000000.0,0.0,11454000000.0,-20763000000.0,15256000000.0,5648000000.0,8075000000.0,8075000000.0,-3322000000.0,,17087000000.0,-2242000000.0,-28491000000.0,-25497000000.0,-33963000000.0,-190000000.0,,15972000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q4,2018-10-01,2018-12-31,,,,3646000000.0,,-46000000.0,1412000000.0,,10491000000.0,1109000000.0,2842000000.0,-6188000000.0,6030000000.0,,,,2842000000.0,-6188000000.0,6030000000.0,2638000000.0,2069000000.0,2069000000.0,-1097000000.0,,5336000000.0,-552000000.0,-8881000000.0,-5884000000.0,-8016000000.0,-190000000.0,,3241000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 15:32:32+00:00,,,10023000000.0,,-253000000.0,-4578000000.0,,34496000000.0,1753000000.0,8612000000.0,-14741000000.0,9226000000.0,,166000000.0,,8612000000.0,-14575000000.0,9226000000.0,3010000000.0,6006000000.0,6006000000.0,-2225000000.0,,11751000000.0,-1690000000.0,-19610000000.0,-19613000000.0,-25947000000.0,,,12731000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,13200000000.0,,-267000000.0,5363000000.0,,43635000000.0,1753000000.0,8363000000.0,-20024000000.0,16188000000.0,154000000.0,638000000.0,-74000000.0,8517000000.0,-19386000000.0,16114000000.0,4978000000.0,1103000000.0,1103000000.0,-3478000000.0,,15010000000.0,-2222000000.0,-24805000000.0,-26084000000.0,-33305000000.0,-1498000000.0,,15855000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q3,2018-07-01,2018-09-30,,,,3313000000.0,,-8000000.0,-688000000.0,,10695000000.0,492000000.0,3957000000.0,-4535000000.0,3673000000.0,,,,3957000000.0,-4535000000.0,3673000000.0,3087000000.0,2530000000.0,2530000000.0,-1482000000.0,,4324000000.0,-586000000.0,-7261000000.0,-6140000000.0,-6644000000.0,,,4542000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 13:25:09+00:00,,,6710000000.0,,-245000000.0,-3890000000.0,,23801000000.0,1261000000.0,4655000000.0,-10206000000.0,5553000000.0,,166000000.0,,4655000000.0,-10040000000.0,5553000000.0,-77000000.0,3476000000.0,3476000000.0,-743000000.0,,7427000000.0,-1104000000.0,-12349000000.0,-13473000000.0,-19303000000.0,,,8189000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,13034000000.0,,-106000000.0,6569000000.0,,48857000000.0,2246000000.0,6556000000.0,-21143000000.0,15463000000.0,143000000.0,-2546000000.0,-141000000.0,6699000000.0,-23689000000.0,15322000000.0,-1774000000.0,-1313000000.0,-1313000000.0,-2827000000.0,,14077000000.0,-2192000000.0,-24451000000.0,-27036000000.0,-39359000000.0,-2996000000.0,,16267000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q2,2018-04-01,2018-06-30,,,,3129000000.0,,-289000000.0,-752000000.0,,12347000000.0,1261000000.0,886000000.0,-5478000000.0,5105000000.0,,,,886000000.0,-5478000000.0,5105000000.0,224000000.0,2366000000.0,2366000000.0,362000000.0,,3989000000.0,-538000000.0,-6510000000.0,-6705000000.0,-12184000000.0,,,3748000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 15:10:35+00:00,,,3581000000.0,,44000000.0,-3138000000.0,,11454000000.0,,3769000000.0,-4728000000.0,448000000.0,,166000000.0,,3769000000.0,-4562000000.0,448000000.0,-301000000.0,1110000000.0,1110000000.0,-1105000000.0,,3438000000.0,-566000000.0,-5839000000.0,-6768000000.0,-7119000000.0,,,4441000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,13099000000.0,,289000000.0,6897000000.0,,52361000000.0,985000000.0,11117000000.0,-22427000000.0,15988000000.0,189000000.0,-2902000000.0,-253000000.0,11306000000.0,-25329000000.0,15735000000.0,2001000000.0,-1246000000.0,-1246000000.0,-2762000000.0,,13344000000.0,-2226000000.0,-23949000000.0,-27944000000.0,-35511000000.0,-4492000000.0,,16122000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q4,2019-10-01,2019-12-31,,,,3286000000.0,,111000000.0,281000000.0,,8346000000.0,-6000000.0,-2332000000.0,-1208000000.0,3473000000.0,,,,-2332000000.0,-1208000000.0,3473000000.0,44000000.0,-192000000.0,-192000000.0,98000000.0,,4907000000.0,-558000000.0,-6456000000.0,-6656000000.0,-10114000000.0,,,6997000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,FY,2019-01-01,2019-12-31,2020-02-05 16:02:53+00:00,,,14118000000.0,,2000000.0,-4795000000.0,,36937000000.0,457000000.0,-4677000000.0,-10899000000.0,15021000000.0,0.0,0.0,0.0,-4677000000.0,-10899000000.0,15021000000.0,-553000000.0,6667000000.0,6667000000.0,-969000000.0,,22143000000.0,-2350000000.0,-28613000000.0,-23996000000.0,-39721000000.0,0.0,,19567000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,14478000000.0,,-155000000.0,-3664000000.0,,39082000000.0,1572000000.0,497000000.0,-15879000000.0,17578000000.0,,,,497000000.0,-15879000000.0,17578000000.0,2041000000.0,8928000000.0,8928000000.0,-2164000000.0,,22572000000.0,-2344000000.0,-31038000000.0,-23224000000.0,-37623000000.0,-190000000.0,,15811000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3,2019-07-01,2019-09-30,,,,3309000000.0,,-151000000.0,1202000000.0,,7144000000.0,49000000.0,-2133000000.0,-1551000000.0,6553000000.0,,,,-2133000000.0,-1551000000.0,6553000000.0,2718000000.0,2311000000.0,2311000000.0,-269000000.0,,5429000000.0,-608000000.0,-6187000000.0,-5675000000.0,-8718000000.0,,,4882000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 15:32:32+00:00,,,10832000000.0,,-109000000.0,-5076000000.0,,28591000000.0,463000000.0,-2345000000.0,-9691000000.0,11548000000.0,,0.0,,-2345000000.0,-9691000000.0,11548000000.0,-597000000.0,6859000000.0,6859000000.0,-1067000000.0,,17236000000.0,-1792000000.0,-22157000000.0,-17340000000.0,-29607000000.0,,,12570000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,14482000000.0,,-12000000.0,-5554000000.0,,42633000000.0,2015000000.0,6587000000.0,-18863000000.0,14698000000.0,,,,6587000000.0,-18863000000.0,14698000000.0,2410000000.0,9147000000.0,9147000000.0,-3377000000.0,,21467000000.0,-2322000000.0,-32112000000.0,-23689000000.0,-35549000000.0,-190000000.0,,15471000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2,2019-04-01,2019-06-30,,,,3407000000.0,,42000000.0,-709000000.0,,8731000000.0,414000000.0,-1289000000.0,-4429000000.0,5076000000.0,,,,-1289000000.0,-4429000000.0,5076000000.0,-600000000.0,2403000000.0,2403000000.0,-25000000.0,,5602000000.0,-558000000.0,-8078000000.0,-5904000000.0,-9876000000.0,,,3951000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 13:25:09+00:00,,,7523000000.0,,42000000.0,-6278000000.0,,21447000000.0,414000000.0,-212000000.0,-8140000000.0,4995000000.0,,0.0,,-212000000.0,-8140000000.0,4995000000.0,-3315000000.0,4548000000.0,4548000000.0,-798000000.0,,11807000000.0,-1184000000.0,-15970000000.0,-11665000000.0,-20889000000.0,,,7688000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 15:35:36+00:00,,,4116000000.0,,0.0,-5569000000.0,,12716000000.0,,1077000000.0,-3711000000.0,-81000000.0,,,,1077000000.0,-3711000000.0,-81000000.0,-2715000000.0,2145000000.0,2145000000.0,-773000000.0,,6205000000.0,-626000000.0,-7892000000.0,-5761000000.0,-11013000000.0,,,3737000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,14204000000.0,,-343000000.0,-5597000000.0,,46249000000.0,2862000000.0,8762000000.0,-19912000000.0,14727000000.0,,,,8762000000.0,-19912000000.0,14727000000.0,3234000000.0,9110000000.0,9110000000.0,-2990000000.0,,19854000000.0,-2302000000.0,-30544000000.0,-24490000000.0,-37857000000.0,-190000000.0,,15268000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,13310000000.0,,-446000000.0,-799000000.0,,60097000000.0,457000000.0,17926000000.0,-13758000000.0,16663000000.0,,,,17926000000.0,-13758000000.0,16663000000.0,20385000000.0,4808000000.0,4808000000.0,-656000000.0,,20589000000.0,-2314000000.0,-31186000000.0,-23192000000.0,-40314000000.0,,,20031000000.0
General Motors Co,GM,54930070NSV60J38I987,1467858,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 15:35:36+00:00,,,3308000000.0,,-448000000.0,-1573000000.0,,35876000000.0,,23680000000.0,-6570000000.0,1561000000.0,,,,23680000000.0,-6570000000.0,1561000000.0,18223000000.0,286000000.0,286000000.0,-460000000.0,,4651000000.0,-590000000.0,-10465000000.0,-4957000000.0,-11606000000.0,,,4201000000.0
