company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Safeway Inc ,SWY,,86144,2012.0,Q3,2012-06-17,2012-09-08,,,,,,231200000.0,600000.0,68700000.0,,269600000.0,-599000000.0,-56000000.0,351100000.0,70400000.0,85000000.0,98200000.0,-528600000.0,29000000.0,449300000.0,-49700000.0,157000000.0,39000000.0,118000000.0,12200000.0,,-13700000.0,-41900000.0,-139800000.0,-826700000.0,,97500000.0
Safeway Inc ,SWY,,86144,2012.0,Q3YTD,2012-01-01,2012-09-08,2013-10-16 15:22:35+00:00,,,,,698300000.0,-600000.0,-750700000.0,0.0,2196500000.0,-478400000.0,-504400000.0,140000000.0,29800000.0,68500000.0,218500000.0,-448600000.0,-435900000.0,358500000.0,-526600000.0,352800000.0,116800000.0,236000000.0,75600000.0,3800000.0,-30600000.0,-122000000.0,-629800000.0,-1282200000.0,-1274500000.0,156000000.0
Safeway Inc ,SWY,,86144,2012.0,Q2TTM,2011-06-19,2012-06-16,,-35900000.0,,336200000.0,302600000.0,911100000.0,-1700000.0,-175100000.0,,4149100000.0,-863600000.0,-966300000.0,1171300000.0,295800000.0,-107800000.0,573900000.0,-567800000.0,-1074100000.0,1745200000.0,101600000.0,542800000.0,273800000.0,269000000.0,161500000.0,6700000.0,-59200000.0,-180100000.0,-1088300000.0,-2545300000.0,-2294000000.0,217100000.0
Safeway Inc ,SWY,,86144,2012.0,Q2,2012-03-25,2012-06-16,,,,,,201300000.0,-500000.0,92100000.0,,649900000.0,-100000000.0,-175400000.0,330700000.0,-40600000.0,-16500000.0,120300000.0,-140600000.0,-191900000.0,451000000.0,118000000.0,122800000.0,-3800000.0,126600000.0,41100000.0,100000.0,-3500000.0,-36300000.0,-181600000.0,-429200000.0,-284500000.0,9700000.0
Safeway Inc ,SWY,,86144,2012.0,Q2YTD,2012-01-01,2012-06-16,2013-07-24 16:53:42+00:00,,,,,467100000.0,-1200000.0,-819400000.0,0.0,1926900000.0,120600000.0,-448400000.0,-211100000.0,-40600000.0,-16500000.0,120300000.0,80000000.0,-464900000.0,-90800000.0,-476900000.0,195800000.0,77800000.0,118000000.0,63400000.0,3800000.0,-16900000.0,-80100000.0,-490000000.0,-455500000.0,-1274500000.0,58500000.0
Safeway Inc ,SWY,,86144,2012.0,Q1TTM,2011-03-27,2012-03-24,,-35900000.0,,336200000.0,302600000.0,973700000.0,4200000.0,-339100000.0,,3898500000.0,-1060300000.0,-1007800000.0,1088200000.0,336400000.0,-91300000.0,453600000.0,-723900000.0,-1099100000.0,1541800000.0,-277000000.0,566100000.0,423700000.0,142400000.0,29900000.0,56600000.0,-63900000.0,-187600000.0,-1115700000.0,-2416800000.0,-2411000000.0,207700000.0
Safeway Inc ,SWY,,86144,2012.0,Q1,2012-01-01,2012-03-24,2013-04-30 16:45:14+00:00,,,,,265800000.0,-700000.0,-911500000.0,,1277000000.0,220600000.0,-273000000.0,-541800000.0,,,,220600000.0,-273000000.0,-541800000.0,-594900000.0,73000000.0,81600000.0,-8600000.0,22300000.0,3700000.0,-13400000.0,-43800000.0,-308400000.0,-26300000.0,-990000000.0,48800000.0
Safeway Inc ,SWY,,86144,2013.0,FY,2012-12-30,2013-12-28,2015-03-04 08:16:24+00:00,,,497200000.0,289200000.0,922200000.0,-69800000.0,-233700000.0,,785500000.0,-2003900000.0,-442700000.0,1071400000.0,157700000.0,5352300000.0,230100000.0,-1846200000.0,4909600000.0,1301500000.0,4295100000.0,3522200000.0,217100000.0,3305100000.0,165800000.0,246800000.0,75200000.0,-181400000.0,-738200000.0,-2191100000.0,-663700000.0,220300000.0
Safeway Inc ,SWY,,86144,2013.0,Q4,2013-09-08,2013-12-28,,,,497200000.0,289200000.0,289400000.0,-68300000.0,-127800000.0,,150400000.0,-1909500000.0,-132800000.0,303700000.0,-77500000.0,5424900000.0,688500000.0,-1987000000.0,5292100000.0,992200000.0,4229000000.0,3328200000.0,71600000.0,3256600000.0,70500000.0,198800000.0,10300000.0,-49100000.0,-325400000.0,-1545900000.0,-663700000.0,182300000.0
Safeway Inc ,SWY,,86144,2013.0,Q3TTM,2012-09-09,2013-09-07,,,,380900000.0,322300000.0,887300000.0,-2000000.0,613500000.0,,1946700000.0,-945100000.0,-398700000.0,1854200000.0,160700000.0,-119900000.0,-333700000.0,-784400000.0,-518600000.0,1520500000.0,215500000.0,439300000.0,277900000.0,161400000.0,75500000.0,49300000.0,39400000.0,-174200000.0,-583100000.0,-2766900000.0,,145000000.0
Safeway Inc ,SWY,,86144,2013.0,Q3,2013-06-16,2013-09-07,,,,,,210800000.0,1600000.0,58600000.0,,20500000.0,-168100000.0,-166900000.0,372900000.0,-1100000.0,-25300000.0,-41400000.0,-169200000.0,-192200000.0,331500000.0,-28300000.0,66400000.0,23400000.0,43000000.0,80100000.0,25700000.0,7300000.0,-48200000.0,-172700000.0,-166100000.0,,-1500000.0
Safeway Inc ,SWY,,86144,2013.0,Q3YTD,2012-12-30,2013-09-07,2014-10-14 18:18:18+00:00,,,,,632800000.0,-1500000.0,-105900000.0,,635100000.0,-94400000.0,-309900000.0,767700000.0,235200000.0,-72600000.0,-458400000.0,140800000.0,-382500000.0,309300000.0,66100000.0,194000000.0,145500000.0,48500000.0,95300000.0,48000000.0,64900000.0,-132300000.0,-412800000.0,-645200000.0,,38000000.0
Safeway Inc ,SWY,,86144,2013.0,Q2TTM,2012-06-17,2013-06-15,,,,380900000.0,322300000.0,907700000.0,-3000000.0,623600000.0,,2195800000.0,-1376000000.0,-287800000.0,1832400000.0,232200000.0,-9600000.0,-194100000.0,-1143800000.0,-297400000.0,1638300000.0,194100000.0,529900000.0,293500000.0,236400000.0,7600000.0,23600000.0,18400000.0,-167900000.0,-550200000.0,-3427500000.0,,244000000.0
Safeway Inc ,SWY,,86144,2013.0,Q2,2013-03-24,2013-06-15,,,,,,206100000.0,-1600000.0,728800000.0,,-300000.0,-498200000.0,-86400000.0,978300000.0,237100000.0,-32300000.0,-445200000.0,-261100000.0,-118700000.0,533100000.0,151700000.0,8800000.0,62400000.0,-53600000.0,-19000000.0,7800000.0,-7700000.0,-42200000.0,-110200000.0,-463500000.0,,31500000.0
Safeway Inc ,SWY,,86144,2013.0,Q2YTD,2012-12-30,2013-06-15,2014-07-22 16:17:46+00:00,,,,,422000000.0,-3100000.0,-164500000.0,,614600000.0,73700000.0,-143000000.0,394800000.0,236300000.0,-47300000.0,-417000000.0,310000000.0,-190300000.0,-22200000.0,94400000.0,127600000.0,122100000.0,5500000.0,15200000.0,22300000.0,57600000.0,-84100000.0,-240100000.0,-479100000.0,,39500000.0
Safeway Inc ,SWY,,86144,2013.0,Q1TTM,2012-03-25,2013-03-23,,,,380900000.0,322300000.0,902900000.0,-1900000.0,-13100000.0,,2846000000.0,-977800000.0,-376800000.0,1184800000.0,-45500000.0,6200000.0,371400000.0,-1023300000.0,-370600000.0,1556200000.0,160400000.0,643900000.0,227300000.0,416600000.0,67700000.0,15900000.0,22600000.0,-162000000.0,-621600000.0,-3393200000.0,-284500000.0,222200000.0
Safeway Inc ,SWY,,86144,2013.0,Q1,2012-12-30,2013-03-23,2014-04-30 16:58:04+00:00,,,,,215900000.0,-1500000.0,-893300000.0,,614900000.0,571900000.0,-56600000.0,-583500000.0,-800000.0,-15000000.0,28200000.0,571100000.0,-71600000.0,-555300000.0,-57300000.0,118800000.0,59700000.0,59100000.0,34200000.0,14500000.0,65300000.0,-41900000.0,-129900000.0,-15600000.0,,8000000.0
Safeway Inc ,SWY,,86144,2014.0,Q4,2014-09-07,2015-01-03,,,,1397700000.0,218500000.0,295700000.0,-8800000.0,244000000.0,,,11800000.0,331400000.0,697500000.0,2300000.0,95000000.0,-222800000.0,14100000.0,426400000.0,474700000.0,906400000.0,106000000.0,127600000.0,-21600000.0,30200000.0,146000000.0,547400000.0,-106500000.0,-240100000.0,-27700000.0,,24100000.0
Safeway Inc ,SWY,,86144,2014.0,FY,2013-12-29,2015-01-03,2015-03-04 08:16:24+00:00,,,1397700000.0,218500000.0,921500000.0,-154500000.0,64900000.0,,239800000.0,-1672100000.0,-115600000.0,1387700000.0,-54900000.0,226100000.0,-2008900000.0,-1727000000.0,110500000.0,-621200000.0,-2392200000.0,112500000.0,103200000.0,9300000.0,298100000.0,165200000.0,496400000.0,-251800000.0,-711200000.0,-1825300000.0,0.0,99200000.0
Safeway Inc ,SWY,,86144,2014.0,Q3TTM,2013-09-08,2014-09-06,,,,497200000.0,289200000.0,915200000.0,-214000000.0,-306900000.0,,390200000.0,-3593400000.0,-579800000.0,993900000.0,-134700000.0,5556000000.0,-1097600000.0,-3728100000.0,4976200000.0,-103700000.0,930400000.0,3334700000.0,47200000.0,3287500000.0,338400000.0,218000000.0,-40700000.0,-194400000.0,-796500000.0,-3343500000.0,-663700000.0,257400000.0
