company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q1TTM,2013-04-01,2014-03-31,,4.9,9.87,,1705392000.0,9.87,8802000.0,,24770000.0,1354121000.0,1708231000.0,1448509000.0,5528000.0,3280539000.0,113663000.0,-1329351000.0,1579885000.0,1385940000.0,,254194000.0,-1712585000.0,-1441554000.0,6463155000.0,335602000.0,,,26614000.0,,1354121000.0,24770000.0,3629681000.0,7849095000.0,2890063000.0,6519744000.0,154400000.0,153030000.0,153169000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:06:22+00:00,3.73,3.73,3.85,639542000.0,3.72,0.0,,,,799918000.0,424023000.0,,572606000.0,216812000.0,,904336000.0,0.0,,375895000.0,,-425342000.0,2490821000.0,97578000.0,,,10500000.0,,,,1641456000.0,2490821000.0,849365000.0,2490821000.0,153500000.0,153471000.0,153844000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q4,2015-10-01,2015-12-31,,0.89,0.89,2.55,317475000.0,0.89,,199479000.0,-6337000.0,-326018000.0,-7221000.0,-288032000.0,,-36077000.0,26210000.0,319681000.0,224530000.0,-1132000.0,,280811000.0,,-443623000.0,624240000.0,45714000.0,,,2646000.0,,-326018000.0,-6337000.0,587719000.0,623108000.0,355070000.0,942789000.0,153500000.0,153471000.0,153844000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:32:50+00:00,1.2,1.2,0.65,,1.2,0.0,-199479000.0,3637000.0,108727000.0,497230000.0,497230000.0,,358041000.0,136542000.0,-105090000.0,227921000.0,1132000.0,,,,,629884000.0,254000.0,,,2647000.0,,108727000.0,3637000.0,228175000.0,631016000.0,297751000.0,525926000.0,298400000.0,153595000.0,153786000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.84,2.84,1.3,322067000.0,2.83,,-199479000.0,6337000.0,326018000.0,807139000.0,712055000.0,,608683000.0,190602000.0,-319681000.0,679806000.0,1132000.0,,95084000.0,,18281000.0,1866581000.0,51864000.0,,,7854000.0,,326018000.0,6337000.0,1053737000.0,1867713000.0,494295000.0,1548032000.0,298400000.0,153595000.0,153786000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.99,3.99,8.4,484497000.0,3.98,,-199479000.0,8261000.0,443922000.0,1018564000.0,965417000.0,,783509000.0,224555000.0,-435661000.0,898422000.0,165747000.0,,53147000.0,,14159000.0,2480288000.0,75676000.0,,,10500000.0,,443922000.0,8261000.0,1458595000.0,2646035000.0,751779000.0,2210374000.0,298400000.0,153595000.0,153786000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 17:25:29+00:00,0.52,0.52,0.65,167844000.0,0.52,,,1293000.0,108534000.0,100739000.0,100739000.0,,79460000.0,18661000.0,-107241000.0,222959000.0,,,0.0,,3054000.0,618221000.0,22492000.0,,,2618000.0,,108534000.0,1293000.0,413295000.0,618221000.0,97685000.0,510980000.0,152800000.0,153450000.0,153815000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.64,1.64,0.65,322067000.0,1.63,,,2700000.0,217291000.0,309909000.0,214825000.0,,250642000.0,54060000.0,-214591000.0,451885000.0,,,95084000.0,,18281000.0,1236697000.0,51610000.0,,,5207000.0,,217291000.0,2700000.0,825562000.0,1236697000.0,196544000.0,1022106000.0,152800000.0,153450000.0,153815000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.62,3.62,7.75,641742000.0,3.61,,,8045000.0,448503000.0,672309000.0,577225000.0,,553192000.0,108617000.0,-440458000.0,893265000.0,164615000.0,,95084000.0,,18281000.0,2469207000.0,99413000.0,,,10500000.0,,448503000.0,8045000.0,1634420000.0,2633822000.0,558944000.0,2193364000.0,152800000.0,153450000.0,153815000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:08:08+00:00,1.12,1.12,,154223000.0,1.11,,,1407000.0,108757000.0,209170000.0,114086000.0,,171182000.0,35399000.0,-107350000.0,228926000.0,,,95084000.0,,15227000.0,618476000.0,29118000.0,,,2589000.0,,108757000.0,1407000.0,412267000.0,618476000.0,98859000.0,511126000.0,152800000.0,153230000.0,153873000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.6,3.6,7.1,628526000.0,3.59,,,8861000.0,450946000.0,667471000.0,572387000.0,,550259000.0,106712000.0,-442085000.0,880267000.0,168111000.0,,95084000.0,,15227000.0,2440780000.0,100853000.0,,,10500000.0,,450946000.0,8861000.0,1609646000.0,2608891000.0,557160000.0,2166806000.0,152800000.0,153230000.0,153873000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:00:35+00:00,3.27,3.27,,694403000.0,3.26,1783000.0,,,,569977000.0,489371000.0,,502285000.0,57192000.0,,921234000.0,59370000.0,,80606000.0,,-395643000.0,2550820000.0,107756000.0,,,10500000.0,,,,1725176000.0,2610190000.0,885014000.0,2610190000.0,153600000.0,153715000.0,153977000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q4,2016-10-01,2016-12-31,,0.96,0.96,-1.95,337480000.0,0.95,,80606000.0,-6657000.0,-314953000.0,-23907000.0,-104513000.0,,-41613000.0,15002000.0,308296000.0,231834000.0,52539000.0,,80606000.0,,-395643000.0,636061000.0,55846000.0,,,2704000.0,,-314953000.0,-6657000.0,625160000.0,688600000.0,371736000.0,996896000.0,153600000.0,153715000.0,153977000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 18:52:15+00:00,0.5,0.5,0.65,203748000.0,0.5,1783000.0,-12983000.0,3628000.0,104641000.0,71504000.0,71504000.0,,76753000.0,-7838000.0,-101013000.0,236678000.0,2069000.0,,,,,625228000.0,25554000.0,,,2589000.0,,104641000.0,3628000.0,467763000.0,627297000.0,58521000.0,526284000.0,153500000.0,153754000.0,154136000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.31,2.31,1.95,356923000.0,2.31,1783000.0,-80606000.0,6657000.0,314953000.0,593884000.0,593884000.0,,543898000.0,42190000.0,-308296000.0,689400000.0,6831000.0,,,,,1914759000.0,51910000.0,,,7796000.0,,314953000.0,6657000.0,1100016000.0,1921590000.0,513278000.0,1613294000.0,153500000.0,153754000.0,154136000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.2,3.2,4.5,674398000.0,3.2,1783000.0,118873000.0,320000.0,-11065000.0,586663000.0,305852000.0,,507821000.0,68400000.0,11385000.0,913930000.0,5699000.0,,280811000.0,,-443623000.0,2538999000.0,97624000.0,,,10442000.0,,-11065000.0,320000.0,1687735000.0,2544698000.0,868348000.0,2556083000.0,153500000.0,153754000.0,154136000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 14:43:24+00:00,0.63,0.63,0.65,153175000.0,0.63,,0.0,1524000.0,105003000.0,117357000.0,117357000.0,,96597000.0,18171000.0,-103479000.0,225916000.0,2712000.0,,,,,623546000.0,26331000.0,,,2589000.0,,105003000.0,1524000.0,405422000.0,626258000.0,117357000.0,522779000.0,153300000.0,153662000.0,153860000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.81,1.81,1.3,153175000.0,1.81,,-67623000.0,3029000.0,210312000.0,522380000.0,522380000.0,,467145000.0,50028000.0,-207283000.0,452722000.0,4762000.0,,,,,1289531000.0,26356000.0,,,5207000.0,,210312000.0,3029000.0,632253000.0,1294293000.0,454757000.0,1087010000.0,153300000.0,153662000.0,153860000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.9,3.9,4.5,470650000.0,3.9,,-67623000.0,329000.0,-6979000.0,1012389000.0,731578000.0,,789109000.0,212780000.0,7308000.0,905173000.0,4762000.0,,280811000.0,,-443623000.0,2543655000.0,72324000.0,,,10500000.0,,-6979000.0,329000.0,1448147000.0,2548417000.0,1107578000.0,2555725000.0,153300000.0,153662000.0,153860000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:52:06+00:00,1.18,1.18,0.65,,1.18,,-67623000.0,1505000.0,105309000.0,405023000.0,405023000.0,,370548000.0,31857000.0,-103804000.0,226806000.0,2050000.0,,,,,665985000.0,25000.0,,,2618000.0,,105309000.0,1505000.0,226831000.0,668035000.0,337400000.0,564231000.0,314000000.0,153626000.0,153917000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.79,3.79,4.5,485319000.0,3.79,,-67623000.0,98000.0,-3448000.0,995771000.0,714960000.0,,771972000.0,213270000.0,3546000.0,902216000.0,2050000.0,,280811000.0,,-440569000.0,2538330000.0,68485000.0,,,10529000.0,,-3448000.0,98000.0,1456020000.0,2540380000.0,1087906000.0,2543926000.0,314000000.0,153626000.0,153917000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 10:14:37+00:00,2.93,2.93,,617547000.0,2.93,0.0,,5783000.0,374481000.0,562481000.0,562481000.0,,451939000.0,100042000.0,-368698000.0,929977000.0,23069000.0,,,,,2234576000.0,146442000.0,367500000.0,,10500000.0,,374481000.0,5783000.0,1693966000.0,2625145000.0,562481000.0,2256447000.0,154200000.0,154190000.0,154390000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q4,2017-10-01,2017-12-31,,0.67,0.67,-1.5,154259000.0,0.67,,6791000.0,2336000.0,91772000.0,132203000.0,132203000.0,,103810000.0,25768000.0,-89436000.0,209953000.0,-1036000.0,,,,,287729000.0,61551000.0,367500000.0,,2625000.0,,91772000.0,2336000.0,425763000.0,654193000.0,138994000.0,564757000.0,154200000.0,154190000.0,154390000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 17:23:15+00:00,0.76,0.76,,152164000.0,0.76,,-2891000.0,1329000.0,92032000.0,147704000.0,147704000.0,,117337000.0,27742000.0,-90703000.0,245788000.0,1787000.0,,,,,657712000.0,26031000.0,,,2625000.0,,92032000.0,1329000.0,423983000.0,659499000.0,144813000.0,568796000.0,154400000.0,154355000.0,154483000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.26,2.26,1.5,463288000.0,2.26,,-6791000.0,3447000.0,282709000.0,430278000.0,430278000.0,,348129000.0,74274000.0,-279262000.0,720024000.0,24105000.0,,,,,1946847000.0,84891000.0,,,7875000.0,,282709000.0,3447000.0,1268203000.0,1970952000.0,423487000.0,1691690000.0,154400000.0,154355000.0,154483000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.22,3.22,-0.45,800768000.0,3.21,,73815000.0,-3210000.0,-32244000.0,406371000.0,325765000.0,,306516000.0,89276000.0,29034000.0,951858000.0,76644000.0,,80606000.0,,-395643000.0,2582908000.0,140737000.0,,,10579000.0,,-32244000.0,-3210000.0,1893363000.0,2659552000.0,795223000.0,2688586000.0,154400000.0,154355000.0,154483000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 17:28:13+00:00,0.87,0.87,0.75,151919000.0,0.87,,-3767000.0,1504000.0,95143000.0,167010000.0,167010000.0,,133709000.0,30676000.0,-93639000.0,238858000.0,18192000.0,,,,,656907000.0,27440000.0,,,2625000.0,,95143000.0,1504000.0,418217000.0,675099000.0,163243000.0,581460000.0,153700000.0,154177000.0,154331000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.5,1.5,1.5,311124000.0,1.5,,-3900000.0,2118000.0,190677000.0,282574000.0,282574000.0,,230792000.0,46532000.0,-188559000.0,474236000.0,22318000.0,,,,,1289135000.0,58860000.0,,,5250000.0,,190677000.0,2118000.0,844220000.0,1311453000.0,278674000.0,1122894000.0,153700000.0,154177000.0,154331000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.96,2.96,0.2,852352000.0,2.95,1783000.0,63723000.0,-911000.0,-19635000.0,330171000.0,249565000.0,,265932000.0,53696000.0,18724000.0,942748000.0,76926000.0,,80606000.0,,-395643000.0,2550424000.0,140260000.0,,,10543000.0,,-19635000.0,-911000.0,1937143000.0,2627350000.0,708931000.0,2646074000.0,153700000.0,154177000.0,154331000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 17:28:13+00:00,0.63,0.63,0.75,159205000.0,0.63,,-133000.0,614000.0,95534000.0,115564000.0,115564000.0,,97083000.0,15856000.0,-94920000.0,235378000.0,4126000.0,,,,,632228000.0,31420000.0,,,2625000.0,,95534000.0,614000.0,426003000.0,636354000.0,115431000.0,541434000.0,154100000.0,153860000.0,154214000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.72,2.72,0.1,853608000.0,2.71,1783000.0,67490000.0,-891000.0,-9775000.0,280518000.0,199912000.0,,228820000.0,41191000.0,8884000.0,929806000.0,61446000.0,,80606000.0,,-395643000.0,2517063000.0,139151000.0,,,10507000.0,,-9775000.0,-891000.0,1924348000.0,2578509000.0,663045000.0,2587393000.0,154100000.0,153860000.0,154214000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 10:14:37+00:00,3.71,3.71,,645649000.0,3.7,11812000.0,,10823000.0,378168000.0,712563000.0,712563000.0,,572347000.0,129716000.0,-367345000.0,979151000.0,175813000.0,,,,,2305420000.0,166779000.0,402066000.0,,10500000.0,,378168000.0,10823000.0,1803391000.0,2883299000.0,712563000.0,2515954000.0,154300000.0,154427000.0,154682000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 15:47:11+00:00,0.77,0.77,,157996000.0,0.77,0.0,,2822000.0,95366000.0,119012000.0,111149000.0,,119118000.0,28702000.0,-92544000.0,247989000.0,0.0,0.0,7863000.0,-31433000.0,-3238000.0,583860000.0,41935000.0,102424000.0,,2625000.0,,95366000.0,2822000.0,447920000.0,654851000.0,114387000.0,562307000.0,154700000.0,154440000.0,154678000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.74,2.74,,480210000.0,2.74,,-114689000.0,7049000.0,277790000.0,469755000.0,461892000.0,,423820000.0,95627000.0,-270741000.0,726108000.0,63497000.0,,7863000.0,-57567000.0,-3238000.0,1596778000.0,125576000.0,292801000.0,,7875000.0,,277790000.0,7049000.0,1331894000.0,1953076000.0,350441000.0,1682335000.0,154700000.0,154440000.0,154678000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:08:34+00:00,0.83,0.83,,156417000.0,0.83,0.0,-18292000.0,2579000.0,92204000.0,160565000.0,160565000.0,,128681000.0,29259000.0,-89625000.0,237790000.0,54060000.0,,,,,516439000.0,39653000.0,95259000.0,,2625000.0,,92204000.0,2579000.0,433860000.0,665758000.0,142273000.0,576133000.0,155000000.0,154415000.0,154571000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.97,1.97,,322214000.0,1.97,,-114689000.0,4227000.0,182424000.0,350743000.0,350743000.0,,304702000.0,66925000.0,-178197000.0,478119000.0,63497000.0,,,-26134000.0,,1044351000.0,83641000.0,190377000.0,,5250000.0,,182424000.0,4227000.0,883974000.0,1298225000.0,236054000.0,1120028000.0,155000000.0,154415000.0,154571000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.4,3.4,-1.5,628637000.0,3.4,,-110789000.0,7892000.0,366228000.0,630650000.0,630650000.0,,525849000.0,120435000.0,-358336000.0,933860000.0,64248000.0,,,-26134000.0,,1989792000.0,171223000.0,557877000.0,,10500000.0,,366228000.0,7892000.0,1733720000.0,2611917000.0,519861000.0,2253581000.0,155000000.0,154415000.0,154571000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:53:00+00:00,1.14,1.14,0.0,165797000.0,1.14,0.0,-96397000.0,1648000.0,90220000.0,190178000.0,190178000.0,,176021000.0,37666000.0,-88572000.0,240329000.0,9437000.0,,,-26134000.0,,527912000.0,43988000.0,95118000.0,,2625000.0,,90220000.0,1648000.0,450114000.0,632467000.0,93781000.0,543895000.0,154400000.0,154385000.0,154705000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.44,3.44,-0.75,624139000.0,3.44,,-96264000.0,6817000.0,369167000.0,637095000.0,637095000.0,,530877000.0,121852000.0,-362350000.0,934928000.0,28380000.0,,,-26134000.0,,2130260000.0,159010000.0,462618000.0,,10500000.0,,369167000.0,6817000.0,1718077000.0,2621258000.0,540831000.0,2258908000.0,154400000.0,154385000.0,154705000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 10:14:37+00:00,3.31,3.31,,677764000.0,3.3,24038000.0,,18939000.0,412717000.0,651999000.0,651999000.0,,511034000.0,130465000.0,-393778000.0,1050010000.0,34564000.0,,,,,2950176000.0,187151000.0,0.0,,10500000.0,,412717000.0,18939000.0,1938963000.0,2984740000.0,651999000.0,2590962000.0,154400000.0,154582000.0,154883000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 15:47:11+00:00,0.7,0.7,,165862000.0,0.7,0.0,,7178000.0,106471000.0,115624000.0,115639000.0,,107771000.0,30974000.0,-99293000.0,265603000.0,0.0,-28010000.0,-15000.0,-25746000.0,-543000.0,743553000.0,42857000.0,0.0,,2625000.0,,106471000.0,7178000.0,474322000.0,717807000.0,116182000.0,618514000.0,154000000.0,154577000.0,154820000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.39,2.39,,507867000.0,2.39,24038000.0,-1686000.0,14546000.0,309837000.0,450244000.0,451164000.0,,370194000.0,97921000.0,-295291000.0,781091000.0,102681000.0,-28010000.0,-920000.0,-25746000.0,2639000.0,2123763000.0,143308000.0,,,7875000.0,,309837000.0,14546000.0,1456304000.0,2226444000.0,446839000.0,1931153000.0,154000000.0,154577000.0,154820000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.36,3.36,,673306000.0,3.35,35850000.0,113003000.0,18320000.0,410215000.0,693052000.0,701835000.0,,518721000.0,132010000.0,-391895000.0,1034134000.0,214997000.0,-28010000.0,-8783000.0,31821000.0,5877000.0,2826718000.0,184511000.0,109265000.0,,10500000.0,,410215000.0,18320000.0,1927801000.0,3156667000.0,808961000.0,2764772000.0,154000000.0,154577000.0,154820000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 16:08:34+00:00,1.06,1.06,,177411000.0,1.06,0.0,-1686000.0,3615000.0,102357000.0,203461000.0,203461000.0,,164318000.0,36518000.0,-98742000.0,257971000.0,102681000.0,,,,,680189000.0,46971000.0,0.0,,2625000.0,,102357000.0,3615000.0,482353000.0,782870000.0,201775000.0,684128000.0,155000000.0,154555000.0,154874000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.69,1.69,,342005000.0,1.69,24038000.0,-1686000.0,7368000.0,203366000.0,334620000.0,335525000.0,,262423000.0,66947000.0,-195998000.0,515488000.0,102681000.0,,-905000.0,,3182000.0,1405956000.0,100451000.0,,,5250000.0,,203366000.0,7368000.0,981982000.0,1508637000.0,330657000.0,1312639000.0,155000000.0,154555000.0,154874000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.43,3.43,,665440000.0,3.42,35850000.0,113003000.0,13964000.0,399110000.0,696440000.0,697345000.0,,530068000.0,129738000.0,-385146000.0,1016520000.0,214997000.0,,-905000.0,26134000.0,3182000.0,2667025000.0,183589000.0,211689000.0,,10500000.0,,399110000.0,13964000.0,1901399000.0,3093711000.0,807166000.0,2708565000.0,155000000.0,154555000.0,154874000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:34:17+00:00,0.63,0.63,,164594000.0,0.63,24038000.0,,3753000.0,101009000.0,131159000.0,132064000.0,,98105000.0,30429000.0,-97256000.0,257517000.0,0.0,0.0,-905000.0,,3182000.0,725767000.0,53480000.0,0.0,,2625000.0,,101009000.0,3753000.0,499629000.0,725767000.0,128882000.0,628511000.0,155700000.0,154525000.0,154844000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.2,3.2,,644446000.0,3.19,35850000.0,96397000.0,12928000.0,388957000.0,653544000.0,654449000.0,,494431000.0,122479000.0,-376029000.0,996339000.0,166376000.0,,-905000.0,26134000.0,3182000.0,2503275000.0,176271000.0,306948000.0,,10500000.0,,388957000.0,12928000.0,1852906000.0,2976599000.0,747664000.0,2600570000.0,155700000.0,154525000.0,154844000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:34:17+00:00,3.21,3.21,,171094000.0,3.2,0.0,,3017000.0,101591000.0,577146000.0,166981000.0,,497496000.0,77025000.0,-98574000.0,262966000.0,0.0,0.0,410165000.0,,-5814000.0,752556000.0,47127000.0,0.0,,2625000.0,,101591000.0,3017000.0,481187000.0,752556000.0,172795000.0,653982000.0,155000000.0,155011000.0,155258000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.89,5.89,,684264000.0,5.87,,,18203000.0,413299000.0,1097986000.0,686916000.0,,910425000.0,177061000.0,-395096000.0,1055459000.0,34564000.0,,411070000.0,,-8996000.0,2976965000.0,180798000.0,,,10500000.0,,413299000.0,18203000.0,1920521000.0,3011529000.0,695912000.0,2616433000.0,155000000.0,155011000.0,155258000.0
