company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 15:33:13+00:00,0.0,,412352000.0,308898000.0,,2055000.0,1162000.0,,,-1290983000.0,-346571000.0,308993000.0,-1290983000.0,-346571000.0,308993000.0,-1328561000.0,,163657000.0,163657000.0,-165617000.0,-12805000.0,0.0,-612612000.0,-49105000.0,-297823000.0,-666728000.0,,,357000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,765714000.0,598476000.0,79468000.0,19782000.0,,1194753000.0,-748000.0,-147788000.0,-246721000.0,664706000.0,-147788000.0,-246721000.0,664706000.0,270197000.0,,851265000.0,851265000.0,-804817000.0,606260000.0,12491000.0,-836508000.0,-234710000.0,-579839000.0,-1111243000.0,-302000.0,,475869000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 17:45:47+00:00,0.0,,238499000.0,154270000.0,,20821000.0,,,,-1162701000.0,-147072000.0,124209000.0,-1162701000.0,-147072000.0,124209000.0,-1185564000.0,,67756000.0,67756000.0,-118638000.0,-4693000.0,0.0,-496330000.0,-1099000.0,-146086000.0,-661151000.0,-527000.0,,113000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:06:22+00:00,,,516039000.0,639542000.0,0.0,-94948000.0,799000.0,0.0,,-1558546000.0,-280226000.0,799411000.0,-1558546000.0,-280226000.0,799411000.0,-1039361000.0,0.0,799918000.0,799918000.0,-545101000.0,-277989000.0,433553000.0,-1226199000.0,-1081780000.0,-264438000.0,-55157000.0,,,627127000.0,5312000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q4,2015-10-01,2015-12-31,,,,142757000.0,164460000.0,,-24412000.0,,,,-174795000.0,-679027000.0,190533000.0,-174795000.0,-679027000.0,190533000.0,-663289000.0,,166738000.0,166738000.0,-116253000.0,-25595000.0,,-114180000.0,-1059585000.0,165353000.0,-35020000.0,,,213143000.0,2062000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:32:50+00:00,,,373282000.0,475082000.0,,-70536000.0,799000.0,0.0,,-1383751000.0,398801000.0,608878000.0,-1383751000.0,398801000.0,608878000.0,-376072000.0,,633180000.0,633180000.0,-428848000.0,-252394000.0,433553000.0,-1112019000.0,-22195000.0,-429791000.0,-20137000.0,,,413984000.0,3250000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,537516000.0,637512000.0,,-35237000.0,1192000.0,,,-516344000.0,221933000.0,834754000.0,-516344000.0,221933000.0,834754000.0,540343000.0,,844605000.0,844605000.0,-612126000.0,1282314000.0,99917000.0,-1225969000.0,-437330000.0,-175060000.0,-573881000.0,,,731156000.0,3250000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q3,2015-07-01,2015-09-30,,5000000.0,,115525000.0,153015000.0,,-77781000.0,467000.0,,,-341182000.0,219636000.0,165802000.0,-341182000.0,219636000.0,165802000.0,44256000.0,,323271000.0,323271000.0,-232703000.0,-220242000.0,192262000.0,-114179000.0,-6081000.0,-168673000.0,-7228000.0,,,194636000.0,2492000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 17:25:29+00:00,-5000000.0,,257757000.0,322067000.0,,7245000.0,332000.0,0.0,,-1042569000.0,179165000.0,443076000.0,-1042569000.0,179165000.0,443076000.0,-420328000.0,,309909000.0,309909000.0,-196145000.0,-32152000.0,241291000.0,-997840000.0,-16114000.0,-261118000.0,-12909000.0,,,219348000.0,758000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2TTM,2014-07-01,2015-06-30,,-5000000.0,,544397000.0,641742000.0,,-16231000.0,1093000.0,,,-384073000.0,-139388000.0,829636000.0,-384073000.0,-139388000.0,829636000.0,306175000.0,,672309000.0,672309000.0,-468184000.0,1476802000.0,-192262000.0,-1225492000.0,-431453000.0,-151777000.0,-636476000.0,,,640346000.0,758000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q2,2015-04-01,2015-06-30,,,,145284000.0,167844000.0,,9500000.0,332000.0,,,-139715000.0,176440000.0,241630000.0,-139715000.0,176440000.0,241630000.0,278355000.0,,100739000.0,100739000.0,-36453000.0,-20151000.0,343232000.0,-114156000.0,47227000.0,-214777000.0,-5885000.0,145000.0,,,758000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 17:08:08+00:00,-5000000.0,,112473000.0,154223000.0,,-2255000.0,,0.0,,-902854000.0,2725000.0,201446000.0,-902854000.0,2725000.0,201446000.0,-698683000.0,,209170000.0,209170000.0,-159692000.0,-12001000.0,-101941000.0,-883684000.0,-63341000.0,-46341000.0,-7024000.0,-145000.0,,219348000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2015.0,Q1TTM,2014-04-01,2015-03-31,,-5000000.0,,572966000.0,628526000.0,,-44497000.0,1923000.0,,,-372640000.0,-515327000.0,772790000.0,-372640000.0,-515327000.0,772790000.0,-115177000.0,,667471000.0,667471000.0,-478710000.0,1488841000.0,-535494000.0,-1227618000.0,-526686000.0,-88737000.0,-636168000.0,382000.0,,640590000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:00:35+00:00,,,472791000.0,694403000.0,,19753000.0,,2014790000.0,,-74621000.0,-1337347000.0,1034548000.0,-74621000.0,-1337347000.0,1034548000.0,-377420000.0,0.0,569977000.0,569977000.0,-249585000.0,-64904000.0,0.0,-671626000.0,-1155306000.0,-380938000.0,-1352610000.0,-271000.0,,198897000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q4,2016-10-01,2016-12-31,,,,116782000.0,178032000.0,,44287000.0,,25000000.0,,-130825000.0,-232963000.0,290763000.0,-130825000.0,-232963000.0,290763000.0,-73025000.0,,164894000.0,164894000.0,-96450000.0,-12134000.0,-6694000.0,-114364000.0,-169679000.0,-131334000.0,-29326000.0,-1000.0,,76147000.0,-1403000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 18:52:15+00:00,0.0,,356009000.0,516371000.0,,-24534000.0,,1989790000.0,,56204000.0,-1104384000.0,743785000.0,56204000.0,-1104384000.0,743785000.0,-304395000.0,0.0,405083000.0,405083000.0,-153135000.0,-52770000.0,6694000.0,-557262000.0,-985627000.0,-249604000.0,-1323284000.0,-270000.0,,122750000.0,1403000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,498766000.0,680831000.0,,-48946000.0,,1989790000.0,,-118591000.0,-1783411000.0,934318000.0,-118591000.0,-1783411000.0,934318000.0,-967684000.0,,571821000.0,571821000.0,-269388000.0,-78365000.0,6694000.0,-671442000.0,-2045212000.0,-84251000.0,-1358304000.0,-270000.0,,335893000.0,3465000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q3,2016-07-01,2016-09-30,,25000000.0,,119820000.0,203748000.0,,83593000.0,,992710000.0,,-241563000.0,-678792000.0,158970000.0,-241563000.0,-678792000.0,159634000.0,-760721000.0,,71504000.0,71504000.0,-199875000.0,-19559000.0,,-114361000.0,-637985000.0,-84363000.0,-1100749000.0,396000.0,,17934000.0,622000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 14:43:24+00:00,-25000000.0,,236189000.0,312623000.0,,-108127000.0,,997080000.0,,297767000.0,-425592000.0,584815000.0,297767000.0,-425592000.0,584151000.0,456326000.0,0.0,333579000.0,333579000.0,46740000.0,-33211000.0,6694000.0,-442901000.0,-347642000.0,-165241000.0,-222535000.0,-666000.0,,104816000.0,781000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2TTM,2015-07-01,2016-06-30,,-20000000.0,,494471000.0,630098000.0,,-210320000.0,467000.0,997080000.0,,-218210000.0,-884983000.0,941150000.0,-218210000.0,-884983000.0,940486000.0,-162707000.0,,823588000.0,823588000.0,-302216000.0,-279048000.0,198956000.0,-671260000.0,-1413308000.0,-168561000.0,-264783000.0,-666000.0,,512595000.0,5335000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q2,2016-04-01,2016-06-30,,-25000000.0,,133396000.0,153175000.0,,-173309000.0,,,,-344570000.0,-316235000.0,235835000.0,-344570000.0,-316235000.0,235171000.0,-425634000.0,,117357000.0,117357000.0,138612000.0,-13957000.0,6694000.0,-114334000.0,-214049000.0,-84173000.0,-216270000.0,-9000.0,,,293000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 16:52:06+00:00,,,102793000.0,159448000.0,,65182000.0,,997080000.0,,642337000.0,-109357000.0,348980000.0,642337000.0,-109357000.0,348980000.0,881960000.0,,216222000.0,216222000.0,-91872000.0,-19254000.0,0.0,-328567000.0,-133593000.0,-81068000.0,-6265000.0,-657000.0,,104816000.0,488000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2016.0,Q1TTM,2015-04-01,2016-03-31,,5000000.0,,506359000.0,644767000.0,,-27511000.0,799000.0,997080000.0,,-13355000.0,-392308000.0,946945000.0,-13355000.0,-392308000.0,946945000.0,541282000.0,,806970000.0,806970000.0,-477281000.0,-285242000.0,535494000.0,-671082000.0,-1152032000.0,-299165000.0,-54398000.0,-512000.0,,512595000.0,5800000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 17:23:15+00:00,,,520475000.0,463288000.0,,-203150000.0,241000.0,2770000000.0,,165676000.0,-593895000.0,584965000.0,165676000.0,-593895000.0,584965000.0,156746000.0,-23200000.0,430278000.0,430278000.0,-105451000.0,-25598000.0,0.0,-394900000.0,-559561000.0,-315144000.0,-2160867000.0,,,280810000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,637257000.0,641320000.0,,-158863000.0,241000.0,2795000000.0,,34851000.0,-826858000.0,875728000.0,34851000.0,-826858000.0,875728000.0,83721000.0,-23200000.0,595172000.0,595172000.0,-201901000.0,-37732000.0,-6694000.0,-509264000.0,-729240000.0,-446478000.0,-2190193000.0,-1000.0,,356957000.0,-1403000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q3,2017-07-01,2017-09-30,,,,105802000.0,152164000.0,,-46916000.0,241000.0,40000000.0,,-136885000.0,-46217000.0,220156000.0,-136885000.0,-46217000.0,220156000.0,37054000.0,,147704000.0,147704000.0,-32796000.0,-531000.0,,-131679000.0,-203175000.0,-106803000.0,-45097000.0,181000.0,,263761000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 17:28:13+00:00,,,414673000.0,311124000.0,,-156234000.0,,2730000000.0,,302561000.0,-547678000.0,364809000.0,302561000.0,-547678000.0,364809000.0,119692000.0,-23200000.0,282574000.0,282574000.0,-72655000.0,-25067000.0,,-263221000.0,-356386000.0,-208341000.0,-2115770000.0,-181000.0,,17049000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2TTM,2016-07-01,2017-06-30,,25000000.0,,651275000.0,692904000.0,,-28354000.0,,3747710000.0,,-69827000.0,-1459433000.0,814542000.0,-69827000.0,-1459433000.0,815206000.0,-714054000.0,-23200000.0,518972000.0,518972000.0,-368980000.0,-56760000.0,-6694000.0,-491946000.0,-1164050000.0,-424038000.0,-3245845000.0,214000.0,,111130000.0,-781000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q2,2017-04-01,2017-06-30,,,,309554000.0,151919000.0,,-153431000.0,,2555000000.0,,340495000.0,-279855000.0,124957000.0,340495000.0,-279855000.0,124957000.0,185597000.0,-23200000.0,167010000.0,167010000.0,-40541000.0,-18931000.0,,-131666000.0,-182927000.0,-113844000.0,-2040710000.0,2000.0,,16916000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 17:28:13+00:00,,,105119000.0,159205000.0,,-2803000.0,,175000000.0,,-37934000.0,-267823000.0,239852000.0,-37934000.0,-267823000.0,239852000.0,-65905000.0,,115564000.0,115564000.0,-32114000.0,-6136000.0,,-131555000.0,-173459000.0,-94497000.0,-75060000.0,-183000.0,,133000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,475117000.0,694160000.0,,-48232000.0,,1192710000.0,,-754892000.0,-1495813000.0,925420000.0,-754892000.0,-1495813000.0,925420000.0,-1325285000.0,,469319000.0,469319000.0,-189827000.0,-51786000.0,,-474614000.0,-1195172000.0,-394367000.0,-1421405000.0,203000.0,,94214000.0,-488000.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 10:14:37+00:00,,0.0,416019000.0,645649000.0,,53221000.0,,2241410000.0,,82453000.0,-1098876000.0,1152963000.0,82453000.0,-1098876000.0,1150245000.0,133822000.0,0.0,712563000.0,712563000.0,-258470000.0,-45122000.0,-99455000.0,-587628000.0,-1055025000.0,-399805000.0,-1525477000.0,-730000.0,,455409000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 15:47:11+00:00,,0.0,354797000.0,480210000.0,,-36707000.0,,1080000000.0,,167855000.0,-1020067000.0,770627000.0,167855000.0,-1020067000.0,770627000.0,-81585000.0,,527322000.0,527322000.0,-200198000.0,-20871000.0,-80000000.0,-421264000.0,-845225000.0,-270419000.0,-469677000.0,-333000.0,,175577000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:53:00+00:00,0.0,0.0,106790000.0,165797000.0,,-22603000.0,,260000000.0,0.0,-92230000.0,-183788000.0,225778000.0,-92230000.0,-183788000.0,225778000.0,-50240000.0,0.0,216312000.0,216312000.0,-133728000.0,-15883000.0,0.0,-140288000.0,-199201000.0,-100707000.0,-195336000.0,-723000.0,,116120000.0,0.0
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 10:14:37+00:00,,2412000.0,493970000.0,677764000.0,,-173657000.0,13710000.0,1928106000.0,,-113379000.0,-1015091000.0,1181165000.0,-113379000.0,-1015091000.0,1181165000.0,52695000.0,0.0,651999000.0,651999000.0,22647000.0,-234273000.0,-20568000.0,-666294000.0,-789767000.0,-432387000.0,-1154628000.0,,,227631000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q4,2019-10-01,2019-12-31,,,591000.0,114684000.0,169897000.0,,-37852000.0,11148000.0,,,-195627000.0,-278625000.0,360007000.0,-195627000.0,-278625000.0,361373000.0,-112879000.0,,176009000.0,176009000.0,51362000.0,-7999000.0,8696000.0,-166667000.0,-183144000.0,-111515000.0,-32109000.0,,,7338000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 15:47:11+00:00,,1821000.0,379286000.0,507867000.0,,-135805000.0,2562000.0,1928106000.0,,82248000.0,-736466000.0,821158000.0,82248000.0,-736466000.0,819792000.0,165574000.0,,475990000.0,475990000.0,-28715000.0,-226274000.0,-29264000.0,-499627000.0,-606623000.0,-320872000.0,-1122519000.0,,,220293000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q3TTM,2018-10-01,2019-09-30,,,1821000.0,440508000.0,673306000.0,,-45877000.0,2562000.0,3089516000.0,,-3154000.0,-815275000.0,1203494000.0,-3154000.0,-815275000.0,1199410000.0,380981000.0,,661231000.0,661231000.0,-86987000.0,-250525000.0,-48719000.0,-665991000.0,-816423000.0,-450258000.0,-2178319000.0,-397000.0,,500125000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:34:17+00:00,,605000.0,118907000.0,164594000.0,,-100412000.0,1792000.0,50000000.0,,-190612000.0,-223515000.0,207234000.0,-190612000.0,-223515000.0,207234000.0,-206893000.0,0.0,131159000.0,131159000.0,11288000.0,-19927000.0,0.0,-166362000.0,-156573000.0,-86961000.0,-56115000.0,,,20019000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2019.0,Q1TTM,2018-04-01,2019-03-31,,,605000.0,428136000.0,644446000.0,,-24588000.0,1792000.0,2031410000.0,,-15929000.0,-1138603000.0,1134419000.0,-15929000.0,-1138603000.0,1131701000.0,-22831000.0,,627410000.0,627410000.0,-113454000.0,-49166000.0,-99455000.0,-613702000.0,-1012397000.0,-386059000.0,-1386256000.0,-7000.0,,359308000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:34:17+00:00,,583000.0,128845000.0,171094000.0,,-153694000.0,3349000.0,265000000.0,,65288000.0,-73793000.0,175197000.0,65288000.0,-73793000.0,175197000.0,166692000.0,0.0,577146000.0,577146000.0,-419932000.0,-11885000.0,0.0,-171964000.0,-233157000.0,-103326000.0,-19212000.0,,,262690000.0,
Boston Properties Inc,BXP,549300OF70FSEUQBT254,1037540,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2390000.0,503908000.0,684264000.0,,-226939000.0,15267000.0,2143106000.0,,142521000.0,-865369000.0,1149128000.0,142521000.0,-865369000.0,1149128000.0,426280000.0,,1097986000.0,1097986000.0,-408573000.0,-226231000.0,-20568000.0,-671896000.0,-866351000.0,-448752000.0,-1117725000.0,,,470302000.0,
