company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,FY,,2014-07-31,2015-09-25 17:28:10+00:00,152156000.0,196985000.0,-20060000.0,158668000.0,0.0,404555000.0,4170000.0,4091000.0,8284000.0,283780000.0,25242000.0,223227000.0,7259000.0,692383000.0,,23771000.0,36721000.0,7372000.0,24438000.0,,,56387000.0,4651000.0,20850000.0,619004000.0,79674000.0,,1506804000.0,1003499000.0,412291000.0,244284000.0,1003499000.0,1003499000.0,503305000.0,1506804000.0,402130000.0,259021000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,Q3,,2014-04-30,2014-06-09 17:17:40+00:00,164218000.0,192610000.0,-21829000.0,132832000.0,0.0,393238000.0,5146000.0,8308000.0,11207000.0,288402000.0,25384000.0,242106000.0,9826000.0,685564000.0,,25378000.0,33765000.0,7494000.0,22390000.0,0.0,1345000.0,57803000.0,5191000.0,18443000.0,568352000.0,76171000.0,,1476672000.0,939761000.0,385754000.0,256742000.0,939761000.0,939761000.0,536911000.0,1476672000.0,405354000.0,280169000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,Q2,,2014-01-31,2014-03-05 17:28:10+00:00,154871000.0,222104000.0,-31718000.0,46199000.0,0.0,384960000.0,5179000.0,9457000.0,5539000.0,291227000.0,19709000.0,261182000.0,9850000.0,707379000.0,,24165000.0,30654000.0,7461000.0,23747000.0,17034000.0,1503000.0,56595000.0,5310000.0,20069000.0,527482000.0,77028000.0,,1438493000.0,880724000.0,332929000.0,259651000.0,880724000.0,880724000.0,557769000.0,1438493000.0,398185000.0,298118000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2014.0,Q1,,2013-10-31,2013-12-10 17:30:25+00:00,154847000.0,187615000.0,-32680000.0,77052000.0,0.0,373190000.0,4179000.0,4502000.0,21576000.0,281447000.0,15907000.0,280121000.0,9205000.0,692398000.0,,23399000.0,29029000.0,7475000.0,21302000.0,0.0,1929000.0,57652000.0,5839000.0,19350000.0,482137000.0,77305000.0,,1397388000.0,822647000.0,320955000.0,257907000.0,822647000.0,822647000.0,574741000.0,1397388000.0,384035000.0,316834000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2015.0,FY,,2015-07-31,2016-09-28 17:29:23+00:00,147452000.0,215696000.0,-68793000.0,456012000.0,0.0,407820000.0,3724000.0,9488000.0,8279000.0,271850000.0,17857000.0,590843000.0,8613000.0,700402000.0,,21157000.0,28840000.0,5322000.0,24949000.0,,,45129000.0,3748000.0,19824000.0,625437000.0,53671000.0,,1798660000.0,964464000.0,734582000.0,213126000.0,964464000.0,964464000.0,834196000.0,1798660000.0,363676000.0,621070000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2015.0,Q3,,2015-04-30,2015-05-28 17:27:07+00:00,154255000.0,217003000.0,-66594000.0,678742000.0,0.0,422207000.0,4612000.0,7640000.0,5660000.0,271484000.0,19715000.0,599951000.0,8107000.0,683956000.0,,26982000.0,29116000.0,6334000.0,24655000.0,,,44247000.0,4294000.0,18312000.0,780355000.0,64921000.0,,2002977000.0,1135968000.0,954459000.0,229448000.0,1135968000.0,1135968000.0,867009000.0,2002977000.0,364562000.0,637561000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2015.0,Q2,,2015-01-31,2015-03-03 20:55:56+00:00,148180000.0,235477000.0,-66525000.0,590366000.0,0.0,416971000.0,4515000.0,10572000.0,5858000.0,270492000.0,21425000.0,608236000.0,8015000.0,688244000.0,,25499000.0,37524000.0,6324000.0,26091000.0,,,45961000.0,4051000.0,17904000.0,722791000.0,76171000.0,,1952071000.0,1073237000.0,888425000.0,234724000.0,1073237000.0,1073237000.0,878834000.0,1952071000.0,375402000.0,644110000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2015.0,Q1,,2014-10-31,2014-11-26 15:10:20+00:00,153799000.0,204810000.0,-43936000.0,198484000.0,0.0,410642000.0,3815000.0,4435000.0,25906000.0,276889000.0,24259000.0,203868000.0,7592000.0,691981000.0,,24227000.0,35474000.0,6854000.0,23394000.0,,564000.0,50217000.0,4515000.0,18487000.0,670725000.0,76171000.0,,1536586000.0,1037431000.0,457766000.0,259691000.0,1037431000.0,1037431000.0,499155000.0,1536586000.0,386839000.0,239464000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2016.0,FY,,2016-07-31,2017-09-27 20:34:54+00:00,192379000.0,266270000.0,-109194000.0,155849000.0,0.0,392456000.0,4628000.0,20195000.0,5625000.0,260198000.0,11761000.0,564341000.0,10388000.0,816791000.0,0.0,25641000.0,23506000.0,3816000.0,28599000.0,,,38258000.0,2783000.0,18005000.0,491194000.0,76151000.0,,1649820000.0,774456000.0,499306000.0,278783000.0,774456000.0,774456000.0,875364000.0,1649820000.0,333723000.0,596581000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2016.0,Q3,,2016-04-30,2016-05-26 16:04:07+00:00,150298000.0,263292000.0,-83791000.0,137653000.0,0.0,393362000.0,5745000.0,3440000.0,17169000.0,267367000.0,13390000.0,670507000.0,11439000.0,806973000.0,,25675000.0,31245000.0,5001000.0,29771000.0,,,40655000.0,2844000.0,18910000.0,406956000.0,30369000.0,,1624135000.0,716527000.0,464505000.0,203581000.0,716527000.0,716527000.0,907608000.0,1624135000.0,352657000.0,704027000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2016.0,Q2,,2016-01-31,2016-02-25 17:21:46+00:00,147839000.0,281227000.0,-103071000.0,141416000.0,0.0,394013000.0,5478000.0,8419000.0,12629000.0,264128000.0,14408000.0,576501000.0,9458000.0,744224000.0,,23696000.0,31432000.0,4868000.0,29694000.0,,,43314000.0,2782000.0,19179000.0,440458000.0,99171000.0,17465000.0,1604364000.0,731400000.0,506858000.0,265117000.0,731400000.0,731400000.0,872964000.0,1604364000.0,353282000.0,607847000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2016.0,Q1,,2015-10-31,2015-11-24 16:25:02+00:00,147342000.0,231403000.0,-74740000.0,472916000.0,0.0,413435000.0,3719000.0,3005000.0,30444000.0,270620000.0,16229000.0,584302000.0,9075000.0,705590000.0,,22395000.0,30636000.0,5194000.0,26632000.0,,,47033000.0,3402000.0,20732000.0,677850000.0,42421000.0,21893000.0,1855764000.0,1016545000.0,785656000.0,223926000.0,1016545000.0,1016545000.0,839219000.0,1855764000.0,364518000.0,615293000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2017.0,FY,,2017-07-31,2018-10-01 16:48:26+00:00,208415000.0,311846000.0,-100676000.0,210100000.0,0.0,453372000.0,5019000.0,6418000.0,6564000.0,340243000.0,75938000.0,550883000.0,10163000.0,944056000.0,534000.0,24573000.0,1287000.0,3192000.0,31118000.0,,,33716000.0,3100000.0,17616000.0,745370000.0,82155000.0,,1982501000.0,1098066000.0,587261000.0,302153000.0,1098066000.0,1098600000.0,883901000.0,1982501000.0,451184000.0,581748000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2017.0,Q3,,2017-04-30,2017-05-25 16:19:58+00:00,192769000.0,302071000.0,-114268000.0,189621000.0,0.0,444767000.0,6147000.0,42854000.0,6421000.0,258634000.0,7624000.0,550755000.0,9239000.0,913303000.0,,26772000.0,2978000.0,3773000.0,31822000.0,,,35538000.0,2569000.0,18002000.0,675830000.0,16151000.0,,1811686000.0,1006329000.0,593609000.0,221488000.0,1006329000.0,1006329000.0,805357000.0,1811686000.0,304774000.0,583869000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2017.0,Q2,,2017-01-31,2017-02-28 16:52:31+00:00,184968000.0,340438000.0,-119549000.0,174952000.0,0.0,429968000.0,5938000.0,83524000.0,8890000.0,256867000.0,8938000.0,565926000.0,9136000.0,882256000.0,,27470000.0,1236000.0,3446000.0,34443000.0,,,32692000.0,2749000.0,16759000.0,585284000.0,146151000.0,,1841241000.0,895703000.0,659252000.0,345947000.0,895703000.0,895703000.0,945538000.0,1841241000.0,299733000.0,599591000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2017.0,Q1,,2016-10-31,2016-11-30 16:10:32+00:00,175969000.0,294358000.0,-127969000.0,168421000.0,0.0,416136000.0,3975000.0,111634000.0,6583000.0,255093000.0,10241000.0,573030000.0,8918000.0,840587000.0,,26867000.0,1912000.0,3380000.0,31284000.0,,,31852000.0,2034000.0,16096000.0,519240000.0,171151000.0,,1770396000.0,807407000.0,630711000.0,357678000.0,807407000.0,807407000.0,962989000.0,1770396000.0,299098000.0,605311000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2018.0,FY,,2018-07-31,2019-09-30 16:54:57+00:00,270944000.0,351601000.0,-107928000.0,274520000.0,0.0,526881000.0,4488000.0,15312000.0,673000.0,337235000.0,64892000.0,398747000.0,16734000.0,1163425000.0,,27277000.0,470000.0,19733000.0,34284000.0,,,32560000.0,3586000.0,16665000.0,1162146000.0,1151000.0,,2307698000.0,1581099000.0,709116000.0,277256000.0,1581099000.0,1581099000.0,726599000.0,2307698000.0,435157000.0,449343000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2018.0,Q3,,2018-04-30,2018-05-25 16:01:59+00:00,245473000.0,356125000.0,-90412000.0,204275000.0,0.0,497033000.0,5906000.0,1363000.0,18048000.0,342459000.0,69382000.0,398914000.0,17034000.0,1087910000.0,681000.0,27303000.0,1239000.0,3927000.0,35489000.0,,,33301000.0,3659000.0,16616000.0,1053510000.0,1151000.0,,2165193000.0,1460131000.0,630902000.0,270578000.0,1460812000.0,1461493000.0,704381000.0,2165193000.0,446381000.0,433803000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2018.0,Q2,,2018-01-31,2018-02-27 17:30:03+00:00,242594000.0,398972000.0,-78913000.0,195300000.0,0.0,483918000.0,6797000.0,3836000.0,13806000.0,344499000.0,69934000.0,400646000.0,13025000.0,1024564000.0,623000.0,27128000.0,301000.0,5196000.0,37969000.0,,,37767000.0,3732000.0,17374000.0,926163000.0,111851000.0,,2143541000.0,1331168000.0,666476000.0,375048000.0,1331791000.0,1332414000.0,811750000.0,2143541000.0,452501000.0,436702000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2018.0,Q1,,2017-10-31,2017-11-28 16:42:24+00:00,222400000.0,366641000.0,-102156000.0,224246000.0,0.0,467932000.0,5189000.0,139000.0,28430000.0,339024000.0,73285000.0,550704000.0,10138000.0,959716000.0,578000.0,26086000.0,0.0,4807000.0,37679000.0,,,36274000.0,2995000.0,15528000.0,822555000.0,33150000.0,,2062670000.0,1188331000.0,654371000.0,289169000.0,1188909000.0,1189487000.0,873761000.0,2062670000.0,448583000.0,584592000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2019.0,FY,,2019-07-31,2020-05-27 18:05:50+00:00,270918000.0,367265000.0,-132529000.0,186319000.0,0.0,572582000.0,6466000.0,19526000.0,3482000.0,333321000.0,55156000.0,400091000.0,20941000.0,1427726000.0,,35116000.0,411000.0,48683000.0,76548000.0,0.0,,43836000.0,3342000.0,16568000.0,1338328000.0,1138000.0,,2547617000.0,1778381000.0,687167000.0,282004000.0,1778381000.0,1778381000.0,769236000.0,2547617000.0,432724000.0,487232000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2019.0,Q3,,2019-04-30,2019-05-29 17:03:14+00:00,279779000.0,376564000.0,-113191000.0,102826000.0,0.0,545918000.0,7988000.0,18902000.0,1583000.0,337725000.0,57627000.0,398835000.0,22309000.0,1340692000.0,,33634000.0,333000.0,40165000.0,75289000.0,,,41801000.0,3371000.0,17695000.0,1186125000.0,7556000.0,,2391763000.0,1618852000.0,613585000.0,296906000.0,1618852000.0,1618852000.0,772911000.0,2391763000.0,437486000.0,476005000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2019.0,Q2,,2019-01-31,2019-02-28 17:06:08+00:00,266126000.0,393561000.0,-107223000.0,108174000.0,0.0,530125000.0,7344000.0,25000.0,4441000.0,338045000.0,60265000.0,398740000.0,28315000.0,1237117000.0,,30390000.0,348000.0,32314000.0,80610000.0,,,32664000.0,3475000.0,17781000.0,1037051000.0,94122000.0,,2296905000.0,1459953000.0,628466000.0,372033000.0,1459953000.0,1459953000.0,836952000.0,2296905000.0,431322000.0,464919000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2019.0,Q1,,2018-10-31,2018-11-29 16:51:13+00:00,235982000.0,336004000.0,-115646000.0,320309000.0,0.0,534131000.0,4934000.0,24000.0,12893000.0,335120000.0,62897000.0,398642000.0,19734000.0,1188088000.0,,29254000.0,468000.0,23815000.0,70598000.0,,,31993000.0,3509000.0,16553000.0,1253275000.0,999000.0,,2381788000.0,1671760000.0,763222000.0,254808000.0,1671760000.0,1671760000.0,710028000.0,2381788000.0,430478000.0,455220000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2020.0,Q3,,2020-04-30,2020-05-27 18:05:50+00:00,250841000.0,346244000.0,-138923000.0,306387000.0,0.0,646354000.0,7884000.0,31578000.0,905000.0,338039000.0,48671000.0,403653000.0,19809000.0,1838297000.0,,46795000.0,310000.0,57724000.0,75357000.0,23395000.0,,142114000.0,85832000.0,14777000.0,1773580000.0,3543000.0,,3161583000.0,2281011000.0,794152000.0,286568000.0,2281011000.0,2281011000.0,880572000.0,3161583000.0,529134000.0,594004000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2020.0,Q2,,2020-01-31,2020-02-27 17:16:28+00:00,296977000.0,445963000.0,-119870000.0,93511000.0,0.0,617737000.0,7603000.0,68415000.0,728000.0,338262000.0,50291000.0,399846000.0,18515000.0,1789326000.0,,43650000.0,348000.0,55499000.0,90595000.0,23314000.0,,138415000.0,82044000.0,14964000.0,1626862000.0,14215000.0,,3048605000.0,2124729000.0,731963000.0,342837000.0,2124729000.0,2124729000.0,923876000.0,3048605000.0,527316000.0,581039000.0,0.0
Copart Inc,CPRT,549300KVYX3JWMYEHU61,900075,2020.0,Q1,,2019-10-31,2019-11-25 15:51:55+00:00,289247000.0,394309000.0,-119290000.0,181102000.0,0.0,587666000.0,5113000.0,48370000.0,1313000.0,337179000.0,52617000.0,399979000.0,19482000.0,1545714000.0,,38965000.0,404000.0,53678000.0,86035000.0,27055000.0,,175949000.0,113400000.0,14778000.0,1458223000.0,590000.0,,2855939000.0,1926599000.0,744076000.0,323318000.0,1926599000.0,1926599000.0,929340000.0,2855939000.0,566149000.0,606022000.0,0.0
