company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-31 12:30:14+00:00,,,12000000.0,67000000.0,449000000.0,1459000000.0,73000000.0,,-716000000.0,-1215000000.0,2458000000.0,-716000000.0,-1215000000.0,2458000000.0,527000000.0,617000000.0,617000000.0,-67000000.0,0.0,-32000000.0,-97000000.0,-1929000000.0,-876000000.0,-137000000.0,-555000000.0,1622000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,344000000.0,126000000.0,878000000.0,932000000.0,139000000.0,,-940000000.0,-1270000000.0,2613000000.0,-940000000.0,-1270000000.0,2613000000.0,403000000.0,847000000.0,847000000.0,-44000000.0,,-26000000.0,-112000000.0,-3180000000.0,-1294000000.0,-212000000.0,-755000000.0,3230000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:18:17+00:00,,,0.0,34000000.0,221000000.0,806000000.0,49000000.0,,-375000000.0,-358000000.0,1119000000.0,-375000000.0,-358000000.0,1119000000.0,386000000.0,152000000.0,152000000.0,-60000000.0,0.0,-12000000.0,-56000000.0,-770000000.0,-395000000.0,-53000000.0,-315000000.0,819000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,FY,2015-01-01,2015-12-31,2018-02-07 12:58:11+00:00,,,1440000000.0,105000000.0,1015000000.0,42000000.0,46000000.0,500000000.0,-1024000000.0,-1913000000.0,3238000000.0,-1024000000.0,-1913000000.0,3238000000.0,301000000.0,2181000000.0,2181000000.0,0.0,36000000.0,-109000000.0,-180000000.0,-1986000000.0,-2041000000.0,-246000000.0,-1180000000.0,2223000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q4,2015-10-01,2015-12-31,,,,465000000.0,19000000.0,264000000.0,-476000000.0,16000000.0,500000000.0,465000000.0,-946000000.0,324000000.0,465000000.0,-946000000.0,324000000.0,-157000000.0,536000000.0,536000000.0,,10000000.0,-24000000.0,,-603000000.0,-810000000.0,-61000000.0,,491000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-31 10:59:12+00:00,,,975000000.0,86000000.0,751000000.0,518000000.0,30000000.0,,-1489000000.0,-967000000.0,2914000000.0,-1489000000.0,-967000000.0,2914000000.0,458000000.0,1645000000.0,1645000000.0,0.0,26000000.0,-85000000.0,-180000000.0,-1383000000.0,-1231000000.0,-185000000.0,-1180000000.0,1732000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,986000000.0,112000000.0,1002000000.0,277000000.0,44000000.0,300000000.0,-1775000000.0,-1435000000.0,3118000000.0,-1775000000.0,-1435000000.0,3118000000.0,-92000000.0,1835000000.0,1835000000.0,4000000.0,27000000.0,-109000000.0,-181000000.0,-2119000000.0,-1697000000.0,-585000000.0,-1380000000.0,2490000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q3,2015-07-01,2015-09-30,,,,409000000.0,33000000.0,257000000.0,-4000000.0,9000000.0,,-608000000.0,-259000000.0,837000000.0,-608000000.0,-259000000.0,835000000.0,-32000000.0,584000000.0,584000000.0,,9000000.0,-32000000.0,-49000000.0,-506000000.0,-230000000.0,-77000000.0,-500000000.0,509000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 19:55:09+00:00,,,566000000.0,53000000.0,494000000.0,522000000.0,21000000.0,,-881000000.0,-708000000.0,2077000000.0,-881000000.0,-708000000.0,2079000000.0,490000000.0,1061000000.0,1061000000.0,0.0,17000000.0,-53000000.0,-131000000.0,-877000000.0,-1001000000.0,-108000000.0,-680000000.0,1223000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,709000000.0,114000000.0,983000000.0,-109000000.0,58000000.0,300000000.0,-1413000000.0,-1220000000.0,2521000000.0,-1413000000.0,-1220000000.0,2523000000.0,-110000000.0,1580000000.0,1580000000.0,67000000.0,44000000.0,-105000000.0,-173000000.0,-2028000000.0,-1873000000.0,-562000000.0,-1080000000.0,2786000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q2,2015-04-01,2015-06-30,,,,455000000.0,21000000.0,250000000.0,-233000000.0,8000000.0,,-474000000.0,-406000000.0,625000000.0,-474000000.0,-406000000.0,627000000.0,-253000000.0,608000000.0,608000000.0,,3000000.0,-31000000.0,-50000000.0,-561000000.0,-428000000.0,-55000000.0,-380000000.0,614000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 17:59:47+00:00,,,111000000.0,32000000.0,244000000.0,755000000.0,13000000.0,,-407000000.0,-302000000.0,1452000000.0,-407000000.0,-302000000.0,1452000000.0,743000000.0,453000000.0,453000000.0,,14000000.0,-22000000.0,-81000000.0,-316000000.0,-573000000.0,-53000000.0,-300000000.0,609000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,266000000.0,126000000.0,961000000.0,777000000.0,74000000.0,300000000.0,-1280000000.0,-1671000000.0,3235000000.0,-1280000000.0,-1671000000.0,3235000000.0,284000000.0,1437000000.0,1437000000.0,60000000.0,41000000.0,-94000000.0,-164000000.0,-2626000000.0,-1926000000.0,-591000000.0,-940000000.0,2975000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,FY,2016-01-01,2016-12-31,2019-02-05 09:00:47+00:00,,,902000000.0,100000000.0,1221000000.0,868000000.0,29000000.0,515000000.0,-1924000000.0,-2272000000.0,4293000000.0,-1924000000.0,-2272000000.0,4293000000.0,97000000.0,2183000000.0,2183000000.0,21000000.0,107000000.0,-109000000.0,-222000000.0,-2388000000.0,-2038000000.0,-603000000.0,-1750000000.0,2263000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q4,2016-10-01,2016-12-31,,,,,23000000.0,318000000.0,-70000000.0,6000000.0,515000000.0,-156000000.0,-839000000.0,709000000.0,-156000000.0,-839000000.0,709000000.0,-286000000.0,461000000.0,461000000.0,,39000000.0,-39000000.0,,-718000000.0,-674000000.0,-416000000.0,-300000000.0,592000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 17:07:16+00:00,,,902000000.0,77000000.0,903000000.0,938000000.0,23000000.0,,-1768000000.0,-1433000000.0,3584000000.0,-1768000000.0,-1433000000.0,3584000000.0,383000000.0,1722000000.0,1722000000.0,21000000.0,68000000.0,-70000000.0,-222000000.0,-1670000000.0,-1364000000.0,-187000000.0,-1450000000.0,1671000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,1367000000.0,96000000.0,1167000000.0,462000000.0,39000000.0,500000000.0,-1303000000.0,-2379000000.0,3908000000.0,-1303000000.0,-2379000000.0,3908000000.0,226000000.0,2258000000.0,2258000000.0,21000000.0,78000000.0,-94000000.0,-222000000.0,-2273000000.0,-2174000000.0,-248000000.0,-1450000000.0,2162000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q3,2016-07-01,2016-09-30,,,,264000000.0,27000000.0,315000000.0,152000000.0,6000000.0,,-346000000.0,-584000000.0,856000000.0,-346000000.0,-584000000.0,856000000.0,-74000000.0,389000000.0,389000000.0,,33000000.0,-28000000.0,-62000000.0,-641000000.0,-464000000.0,-73000000.0,-250000000.0,549000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-31 19:11:45+00:00,,,638000000.0,50000000.0,588000000.0,786000000.0,17000000.0,,-1422000000.0,-849000000.0,2728000000.0,-1422000000.0,-849000000.0,2728000000.0,457000000.0,1333000000.0,1333000000.0,21000000.0,35000000.0,-42000000.0,-160000000.0,-1029000000.0,-900000000.0,-114000000.0,-1200000000.0,1122000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,1512000000.0,102000000.0,1109000000.0,306000000.0,42000000.0,500000000.0,-1565000000.0,-2054000000.0,3889000000.0,-1565000000.0,-2054000000.0,3887000000.0,268000000.0,2453000000.0,2453000000.0,21000000.0,54000000.0,-98000000.0,-209000000.0,-2138000000.0,-1940000000.0,-252000000.0,-1700000000.0,2122000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q2,2016-04-01,2016-06-30,,,,565000000.0,23000000.0,298000000.0,-27000000.0,6000000.0,,-786000000.0,-674000000.0,1112000000.0,-786000000.0,-674000000.0,1112000000.0,-348000000.0,820000000.0,820000000.0,21000000.0,25000000.0,-31000000.0,-64000000.0,-773000000.0,-462000000.0,-53000000.0,-700000000.0,592000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 15:43:34+00:00,,,73000000.0,27000000.0,290000000.0,813000000.0,11000000.0,,-636000000.0,-175000000.0,1616000000.0,-636000000.0,-175000000.0,1616000000.0,805000000.0,513000000.0,513000000.0,,10000000.0,-11000000.0,-96000000.0,-256000000.0,-438000000.0,-61000000.0,-500000000.0,530000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,1402000000.0,100000000.0,1061000000.0,100000000.0,44000000.0,500000000.0,-1253000000.0,-1786000000.0,3402000000.0,-1253000000.0,-1786000000.0,3402000000.0,363000000.0,2241000000.0,2241000000.0,,32000000.0,-98000000.0,-195000000.0,-1926000000.0,-1906000000.0,-254000000.0,-1380000000.0,2144000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,FY,2017-01-01,2017-12-31,2020-02-03 18:19:28+00:00,,,992000000.0,81000000.0,1218000000.0,-709000000.0,29000000.0,615000000.0,-1706000000.0,-2408000000.0,3929000000.0,-1706000000.0,-2408000000.0,3929000000.0,-185000000.0,3357000000.0,3357000000.0,63000000.0,126000000.0,-126000000.0,-274000000.0,-2380000000.0,-2123000000.0,-602000000.0,-1600000000.0,2221000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q4,2017-10-01,2017-12-31,,,,381000000.0,20000000.0,279000000.0,-1463000000.0,7000000.0,598000000.0,207000000.0,-735000000.0,563000000.0,207000000.0,-735000000.0,563000000.0,35000000.0,1747000000.0,1747000000.0,,13000000.0,-13000000.0,,-727000000.0,-520000000.0,-61000000.0,-350000000.0,525000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:50:53+00:00,,,611000000.0,61000000.0,939000000.0,754000000.0,22000000.0,17000000.0,-1913000000.0,-1673000000.0,3366000000.0,-1913000000.0,-1673000000.0,3366000000.0,-220000000.0,1610000000.0,1610000000.0,63000000.0,113000000.0,-113000000.0,-274000000.0,-1653000000.0,-1603000000.0,-541000000.0,-1250000000.0,1696000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,611000000.0,84000000.0,1257000000.0,684000000.0,28000000.0,532000000.0,-2069000000.0,-2512000000.0,4075000000.0,-2069000000.0,-2512000000.0,4075000000.0,-506000000.0,2071000000.0,2071000000.0,63000000.0,152000000.0,-152000000.0,-274000000.0,-2371000000.0,-2277000000.0,-957000000.0,-1550000000.0,2288000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q3,2017-07-01,2017-09-30,,,,229000000.0,16000000.0,302000000.0,103000000.0,8000000.0,6000000.0,-453000000.0,-620000000.0,996000000.0,-453000000.0,-620000000.0,996000000.0,-77000000.0,528000000.0,528000000.0,63000000.0,16000000.0,-16000000.0,-75000000.0,-532000000.0,-638000000.0,-108000000.0,-300000000.0,566000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:56:05+00:00,,,382000000.0,45000000.0,637000000.0,651000000.0,14000000.0,11000000.0,-1460000000.0,-1053000000.0,2370000000.0,-1460000000.0,-1053000000.0,2370000000.0,-143000000.0,1082000000.0,1082000000.0,,97000000.0,-97000000.0,-199000000.0,-1121000000.0,-965000000.0,-433000000.0,-950000000.0,1130000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,646000000.0,95000000.0,1270000000.0,733000000.0,26000000.0,526000000.0,-1962000000.0,-2476000000.0,3935000000.0,-1962000000.0,-2476000000.0,3935000000.0,-503000000.0,1932000000.0,1932000000.0,,169000000.0,-164000000.0,-261000000.0,-2480000000.0,-2103000000.0,-922000000.0,-1500000000.0,2271000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q2,2017-04-01,2017-06-30,,,,376000000.0,18000000.0,319000000.0,-317000000.0,7000000.0,7000000.0,-476000000.0,-583000000.0,745000000.0,-476000000.0,-583000000.0,745000000.0,-314000000.0,743000000.0,743000000.0,,48000000.0,-48000000.0,-76000000.0,-558000000.0,-551000000.0,-62000000.0,-400000000.0,574000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 13:14:58+00:00,,,6000000.0,27000000.0,318000000.0,968000000.0,7000000.0,4000000.0,-984000000.0,-470000000.0,1625000000.0,-984000000.0,-470000000.0,1625000000.0,171000000.0,339000000.0,339000000.0,,49000000.0,-49000000.0,-123000000.0,-563000000.0,-414000000.0,-371000000.0,-550000000.0,556000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,835000000.0,100000000.0,1249000000.0,1023000000.0,25000000.0,519000000.0,-2272000000.0,-2567000000.0,4302000000.0,-2272000000.0,-2567000000.0,4302000000.0,-537000000.0,2009000000.0,2009000000.0,21000000.0,146000000.0,-147000000.0,-249000000.0,-2695000000.0,-2014000000.0,-913000000.0,-1800000000.0,2289000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,FY,2018-01-01,2018-12-31,2020-02-03 18:19:28+00:00,,,327000000.0,107000000.0,1201000000.0,1227000000.0,35000000.0,3000000.0,-2496000000.0,-2038000000.0,4893000000.0,-2496000000.0,-2038000000.0,4893000000.0,359000000.0,2465000000.0,2465000000.0,0.0,170000000.0,-49000000.0,-332000000.0,-2409000000.0,-1922000000.0,-372000000.0,-2000000000.0,2342000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q4,2018-10-01,2018-12-31,,,,115000000.0,37000000.0,331000000.0,4000000.0,9000000.0,3000000.0,-571000000.0,-668000000.0,989000000.0,-571000000.0,-668000000.0,989000000.0,-250000000.0,654000000.0,654000000.0,,5000000.0,-5000000.0,,-802000000.0,-538000000.0,-88000000.0,-500000000.0,677000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,593000000.0,90000000.0,1149000000.0,-240000000.0,33000000.0,598000000.0,-1718000000.0,-2105000000.0,4467000000.0,-1718000000.0,-2105000000.0,4467000000.0,644000000.0,3558000000.0,3558000000.0,,178000000.0,-57000000.0,-332000000.0,-2334000000.0,-1904000000.0,-345000000.0,-1850000000.0,2190000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-10-30 16:50:53+00:00,,,212000000.0,70000000.0,870000000.0,1223000000.0,26000000.0,,-1925000000.0,-1370000000.0,3904000000.0,-1925000000.0,-1370000000.0,3904000000.0,609000000.0,1811000000.0,1811000000.0,0.0,165000000.0,-44000000.0,-332000000.0,-1607000000.0,-1384000000.0,-284000000.0,-1500000000.0,1665000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 17:21:44+00:00,,,174000000.0,52000000.0,569000000.0,868000000.0,17000000.0,,-1247000000.0,-766000000.0,2632000000.0,-1247000000.0,-766000000.0,2632000000.0,619000000.0,1195000000.0,1195000000.0,,157000000.0,-41000000.0,-240000000.0,-930000000.0,-929000000.0,-181000000.0,-1000000000.0,1134000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,784000000.0,88000000.0,1150000000.0,-492000000.0,32000000.0,604000000.0,-1493000000.0,-2121000000.0,4191000000.0,-1493000000.0,-2121000000.0,4191000000.0,577000000.0,3470000000.0,3470000000.0,63000000.0,186000000.0,-70000000.0,-315000000.0,-2189000000.0,-2087000000.0,-350000000.0,-1650000000.0,2225000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q2,2018-04-01,2018-06-30,,,,170000000.0,34000000.0,292000000.0,606000000.0,8000000.0,,-645000000.0,-693000000.0,1630000000.0,-645000000.0,-693000000.0,1630000000.0,292000000.0,732000000.0,732000000.0,,18000000.0,-17000000.0,-92000000.0,-730000000.0,-520000000.0,-79000000.0,-500000000.0,574000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:04:55+00:00,,,4000000.0,18000000.0,277000000.0,262000000.0,9000000.0,,-602000000.0,-73000000.0,1002000000.0,-602000000.0,-73000000.0,1002000000.0,327000000.0,463000000.0,463000000.0,,139000000.0,-24000000.0,-148000000.0,-200000000.0,-409000000.0,-102000000.0,-500000000.0,560000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,990000000.0,72000000.0,1177000000.0,-1415000000.0,31000000.0,611000000.0,-1324000000.0,-2011000000.0,3306000000.0,-1324000000.0,-2011000000.0,3306000000.0,-29000000.0,3481000000.0,3481000000.0,63000000.0,216000000.0,-101000000.0,-299000000.0,-2017000000.0,-2118000000.0,-333000000.0,-1550000000.0,2225000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,FY,2019-01-01,2019-12-31,2020-02-03 18:19:28+00:00,,,779000000.0,88000000.0,1219000000.0,468000000.0,40000000.0,0.0,-2990000000.0,-303000000.0,3987000000.0,-2990000000.0,-303000000.0,3987000000.0,694000000.0,2300000000.0,2300000000.0,0.0,0.0,400000000.0,-372000000.0,-2122000000.0,-1027000000.0,-658000000.0,-2000000000.0,2446000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q4,2019-10-01,2019-12-31,,,,292000000.0,29000000.0,313000000.0,-2000000.0,11000000.0,,-908000000.0,144000000.0,824000000.0,-908000000.0,144000000.0,824000000.0,60000000.0,513000000.0,513000000.0,,,400000000.0,,-793000000.0,-261000000.0,-369000000.0,-550000000.0,798000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,602000000.0,96000000.0,1237000000.0,474000000.0,38000000.0,3000000.0,-2653000000.0,-1115000000.0,4152000000.0,-2653000000.0,-1115000000.0,4152000000.0,384000000.0,2441000000.0,2441000000.0,,5000000.0,-5000000.0,-372000000.0,-2131000000.0,-1304000000.0,-377000000.0,-1950000000.0,2325000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q3,2019-07-01,2019-09-30,,,,169000000.0,11000000.0,308000000.0,125000000.0,9000000.0,,-690000000.0,-360000000.0,1092000000.0,-690000000.0,-360000000.0,1092000000.0,42000000.0,659000000.0,659000000.0,,,,-96000000.0,-529000000.0,-376000000.0,-103000000.0,-500000000.0,545000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 14:10:59+00:00,,,487000000.0,59000000.0,906000000.0,470000000.0,29000000.0,,-2082000000.0,-447000000.0,3163000000.0,-2082000000.0,-447000000.0,3163000000.0,634000000.0,1787000000.0,1787000000.0,,0.0,0.0,-372000000.0,-1329000000.0,-766000000.0,-289000000.0,-1450000000.0,1648000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,471000000.0,103000000.0,1230000000.0,704000000.0,38000000.0,3000000.0,-2641000000.0,-1359000000.0,4332000000.0,-2641000000.0,-1359000000.0,4332000000.0,332000000.0,2398000000.0,2398000000.0,,13000000.0,-8000000.0,-368000000.0,-2279000000.0,-1383000000.0,-377000000.0,-1950000000.0,2311000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q2,2019-04-01,2019-06-30,,,,314000000.0,33000000.0,301000000.0,-76000000.0,10000000.0,,-613000000.0,-251000000.0,966000000.0,-613000000.0,-251000000.0,966000000.0,102000000.0,741000000.0,741000000.0,,,,-98000000.0,-549000000.0,-230000000.0,-75000000.0,-450000000.0,528000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 17:21:44+00:00,,,318000000.0,48000000.0,598000000.0,345000000.0,20000000.0,,-1392000000.0,-87000000.0,2071000000.0,-1392000000.0,-87000000.0,2071000000.0,592000000.0,1128000000.0,1128000000.0,,0.0,0.0,-276000000.0,-800000000.0,-390000000.0,-186000000.0,-950000000.0,1103000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 06:18:59+00:00,,,4000000.0,15000000.0,297000000.0,421000000.0,10000000.0,0.0,-779000000.0,164000000.0,1105000000.0,-779000000.0,164000000.0,1105000000.0,490000000.0,387000000.0,387000000.0,,,0.0,-178000000.0,-251000000.0,-160000000.0,-111000000.0,-500000000.0,575000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,327000000.0,104000000.0,1221000000.0,1386000000.0,36000000.0,3000000.0,-2673000000.0,-1801000000.0,4996000000.0,-2673000000.0,-1801000000.0,4996000000.0,522000000.0,2389000000.0,2389000000.0,,31000000.0,-25000000.0,-362000000.0,-2460000000.0,-1673000000.0,-381000000.0,-2000000000.0,2357000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,780000000.0,87000000.0,1233000000.0,-547000000.0,41000000.0,2500000000.0,-437000000.0,-472000000.0,2505000000.0,-437000000.0,-472000000.0,2505000000.0,1596000000.0,1819000000.0,1819000000.0,,,700000000.0,-382000000.0,-2900000000.0,-1091000000.0,-645000000.0,-1951000000.0,2819000000.0
Southwest Airlines Co,LUV,UDTZ87G0STFETI6HGH41,92380,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 06:18:59+00:00,,,5000000.0,14000000.0,311000000.0,-594000000.0,11000000.0,2500000000.0,1774000000.0,-5000000.0,-377000000.0,1774000000.0,-5000000.0,-377000000.0,1392000000.0,-94000000.0,-94000000.0,,,300000000.0,-188000000.0,-1029000000.0,-224000000.0,-98000000.0,-451000000.0,948000000.0
