company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Everest Re Group Ltd,RE,,1095073,2016.0,Q2YTD,2016-01-01,2016-06-30,,7.73,7.73,2.3,7.67,35988000.0,18301000.0,570508000.0,327378000.0,327378000.0,327378000.0,,-18301000.0,192636000.0,,15003000.0,-30433000.0,144187000.0,2507727000.0,1558565000.0,18301000.0,2288263000.0,2669930000.0,363366000.0,2651629000.0,42100000.0,42100000.0,42400000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q2TTM,2015-07-01,2016-06-30,,18.04,18.04,4.4,17.9,93008000.0,36476000.0,1180540000.0,773212000.0,773212000.0,773212000.0,,-36476000.0,269203000.0,-49217000.0,26869000.0,57847000.0,280613000.0,5242826000.0,3129941000.0,36476000.0,4617963000.0,5520659000.0,866220000.0,5484183000.0,42100000.0,42100000.0,42400000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:24:58+00:00,4.03,4.03,1.15,4.0,5381000.0,9228000.0,275006000.0,171686000.0,171686000.0,171686000.0,,-9228000.0,25245000.0,,7886000.0,-2066000.0,72110000.0,1218867000.0,700749000.0,9228000.0,1055751000.0,1242046000.0,177067000.0,1232818000.0,42600000.0,42600000.0,42900000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q1TTM,2015-04-01,2016-03-31,,19.06,19.06,4.2,18.91,98235000.0,36429000.0,1175558000.0,826577000.0,826577000.0,826577000.0,,-36429000.0,209069000.0,-51281000.0,25677000.0,86214000.0,270438000.0,5239221000.0,3050309000.0,36429000.0,4521982000.0,5483223000.0,924812000.0,5446794000.0,42600000.0,42600000.0,42900000.0
Everest Re Group Ltd,RE,,1095073,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 17:07:39+00:00,11.77,11.77,5.05,11.7,-63340000.0,0.0,1303963000.0,482751000.0,482751000.0,482751000.0,,,712766000.0,-7093000.0,-5680000.0,-21215000.0,318817000.0,5937840000.0,4522581000.0,,6139681000.0,6622298000.0,419411000.0,6622298000.0,41000000.0,41000000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q4,2017-10-01,2017-12-31,,14.4,14.4,-2.5,14.41,124724000.0,-24289000.0,388625000.0,584808000.0,584808000.0,584808000.0,,24289000.0,193413000.0,-5608000.0,-91679000.0,37931000.0,90916000.0,1657187000.0,680436000.0,-24289000.0,1132989000.0,1882923000.0,709532000.0,1907212000.0,41000000.0,41000000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q3,2017-07-01,2017-09-30,2018-11-09 14:15:54+00:00,-15.73,-15.73,,-15.73,-264693000.0,7266000.0,333113000.0,-639374000.0,-639374000.0,-639374000.0,,-7266000.0,181164000.0,-1485000.0,5932000.0,-54568000.0,73145000.0,1598875000.0,2210082000.0,7266000.0,2622272000.0,1723986000.0,-904067000.0,1716720000.0,40600000.0,40600000.0,40600000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 15:55:36+00:00,5.98,5.98,1.25,5.95,29859000.0,8059000.0,299956000.0,245674000.0,245674000.0,245674000.0,,-8059000.0,160542000.0,,6919000.0,388000.0,78869000.0,1369681000.0,861275000.0,8059000.0,1247019000.0,1530611000.0,275533000.0,1522552000.0,41100000.0,41100000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2YTD,2017-01-01,2017-06-30,,13.1,13.1,2.5,13.02,76629000.0,17023000.0,582225000.0,537317000.0,537317000.0,537317000.0,,-17023000.0,338189000.0,,15376000.0,-4578000.0,154756000.0,2681778000.0,1632063000.0,17023000.0,2384420000.0,3015389000.0,613946000.0,2998366000.0,41100000.0,41100000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2TTM,2016-07-01,2017-06-30,,29.22,29.22,0.2,29.03,144141000.0,34950000.0,1200409000.0,1206283000.0,1206283000.0,1206283000.0,,-34950000.0,630069000.0,,27604000.0,15219000.0,313291000.0,5494517000.0,3213127000.0,34950000.0,4754431000.0,6139805000.0,1350424000.0,6104855000.0,41100000.0,41100000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 14:39:12+00:00,7.12,7.12,1.25,7.07,46770000.0,8964000.0,282269000.0,291643000.0,291643000.0,291643000.0,,-8964000.0,177647000.0,,8457000.0,-4966000.0,75887000.0,1312097000.0,770788000.0,8964000.0,1137401000.0,1484778000.0,338413000.0,1475814000.0,41000000.0,41000000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q1TTM,2016-04-01,2017-03-31,,26.94,26.94,0.1,26.75,144889000.0,35964000.0,1195955000.0,1116301000.0,1116301000.0,1116301000.0,,-35964000.0,636918000.0,,27802000.0,-13536000.0,306499000.0,5413696000.0,3209668000.0,35964000.0,4739924000.0,6037078000.0,1261190000.0,6001114000.0,41000000.0,41000000.0,41300000.0
Everest Re Group Ltd,RE,,1095073,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 17:07:39+00:00,2.18,2.18,5.3,2.17,-331223000.0,0.0,1519030000.0,89041000.0,89041000.0,89041000.0,,,462677000.0,-8110000.0,-359000.0,-24771000.0,371541000.0,6931699000.0,5651403000.0,,7541615000.0,7361495000.0,-242182000.0,7361495000.0,40800000.0,40800000.0,41000000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q4,2018-10-01,2018-12-31,,-9.54,-9.54,,-9.48,-320506000.0,-23047000.0,396588000.0,-389553000.0,-389553000.0,-389553000.0,,23047000.0,-29466000.0,-8040000.0,-86010000.0,-26463000.0,84216000.0,1850975000.0,2001054000.0,-23047000.0,2457980000.0,1787006000.0,-710059000.0,1810053000.0,40800000.0,40800000.0,41000000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 17:07:02+00:00,4.87,4.87,,4.84,-8910000.0,7901000.0,381401000.0,198381000.0,198381000.0,198381000.0,,-7901000.0,218392000.0,,7890000.0,-13408000.0,97942000.0,1731479000.0,1251858000.0,7901000.0,1739091000.0,1936463000.0,189471000.0,1928562000.0,40700000.0,40700000.0,41000000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3YTD,2018-01-01,2018-09-30,,11.72,11.72,,11.65,-10717000.0,23047000.0,1122442000.0,478594000.0,478594000.0,478594000.0,,-23047000.0,492143000.0,-70000.0,23519000.0,1692000.0,287325000.0,5080724000.0,3650349000.0,23047000.0,5083635000.0,5574489000.0,467877000.0,5551442000.0,40700000.0,40700000.0,41000000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3TTM,2017-10-01,2018-09-30,,26.12,26.12,-2.5,26.06,114007000.0,-1242000.0,1511067000.0,1063402000.0,1063402000.0,1063402000.0,,1242000.0,685556000.0,-5678000.0,-68090000.0,39623000.0,378241000.0,6737911000.0,4330785000.0,-1242000.0,6216624000.0,7457412000.0,1177409000.0,7458654000.0,40700000.0,40700000.0,41000000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2,2018-04-01,2018-06-30,2019-08-09 15:21:53+00:00,1.71,1.71,,1.7,-9132000.0,7728000.0,383402000.0,69895000.0,69895000.0,69895000.0,,-7728000.0,160085000.0,,6633000.0,3036000.0,93099000.0,1729818000.0,1341314000.0,7728000.0,1824448000.0,1892939000.0,60763000.0,1885211000.0,40900000.0,40900000.0,41100000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2YTD,2018-01-01,2018-06-30,,6.85,6.85,,6.81,-1807000.0,15146000.0,741041000.0,280213000.0,280213000.0,280213000.0,,-15146000.0,273751000.0,-70000.0,15629000.0,15100000.0,189383000.0,3349245000.0,2398491000.0,15146000.0,3344544000.0,3638026000.0,278406000.0,3622880000.0,40900000.0,40900000.0,41100000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.52,5.52,-2.5,5.49,-141776000.0,-1877000.0,1462779000.0,225647000.0,225647000.0,225647000.0,,1877000.0,648328000.0,-7163000.0,-68563000.0,-1537000.0,353444000.0,6605307000.0,5289009000.0,-1877000.0,7099805000.0,7244935000.0,83871000.0,7246812000.0,40900000.0,40900000.0,41100000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 15:27:47+00:00,5.14,5.14,1.3,5.11,7325000.0,7418000.0,357639000.0,210318000.0,210318000.0,210318000.0,,-7418000.0,113666000.0,-70000.0,8996000.0,12064000.0,96284000.0,1619427000.0,1057177000.0,7418000.0,1520096000.0,1745087000.0,217643000.0,1737669000.0,40900000.0,40900000.0,41200000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q1TTM,2017-04-01,2018-03-31,,9.79,9.79,-1.25,9.74,-102785000.0,-1546000.0,1379333000.0,401426000.0,401426000.0,401426000.0,,1546000.0,648785000.0,-7163000.0,-68277000.0,-4185000.0,339214000.0,6245170000.0,4808970000.0,-1546000.0,6522376000.0,6882607000.0,298641000.0,6884153000.0,40900000.0,40900000.0,41200000.0
Everest Re Group Ltd,RE,,1095073,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 17:07:39+00:00,24.77,24.77,5.75,24.7,89526000.0,0.0,1703726000.0,1009461000.0,1009461000.0,1009461000.0,,,859416000.0,-20899000.0,1273000.0,-11034000.0,440899000.0,7403686000.0,4922898000.0,,7068796000.0,8231169000.0,1098987000.0,8231169000.0,40800000.0,40800000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 17:07:02+00:00,2.56,2.56,,2.56,-11378000.0,7907000.0,443076000.0,104398000.0,104398000.0,104398000.0,,-7907000.0,167926000.0,,8435000.0,-31025000.0,118158000.0,1905619000.0,1371924000.0,7907000.0,1941593000.0,2042520000.0,93020000.0,2034613000.0,40800000.0,40800000.0,40800000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3YTD,2019-01-01,2019-09-30,,19.68,19.68,,19.62,88353000.0,23972000.0,1253500000.0,801804000.0,801804000.0,801804000.0,,-23972000.0,614018000.0,,22622000.0,-42302000.0,321976000.0,5455615000.0,3515104000.0,23972000.0,5113202000.0,6027331000.0,890157000.0,6003359000.0,40800000.0,40800000.0,40800000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3TTM,2018-10-01,2019-09-30,,10.14,10.14,,10.14,-232153000.0,925000.0,1650088000.0,412251000.0,412251000.0,412251000.0,,-925000.0,584552000.0,-8040000.0,-63388000.0,-68765000.0,406192000.0,7306590000.0,5516158000.0,925000.0,7571182000.0,7814337000.0,180098000.0,7813412000.0,40800000.0,40800000.0,40800000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2YTD,2019-01-01,2019-06-30,,17.12,17.12,,17.06,99731000.0,16065000.0,810424000.0,697406000.0,697406000.0,697406000.0,,-16065000.0,446092000.0,,14187000.0,-11277000.0,203818000.0,3549996000.0,2143180000.0,16065000.0,3171609000.0,3984811000.0,797137000.0,3968746000.0,40700000.0,40700000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2TTM,2018-07-01,2019-06-30,,12.45,12.45,,12.42,-229685000.0,919000.0,1588413000.0,506234000.0,506234000.0,506234000.0,,-919000.0,635018000.0,-8040000.0,-63933000.0,-51148000.0,385976000.0,7132450000.0,5396092000.0,919000.0,7368680000.0,7708280000.0,276549000.0,7707361000.0,40700000.0,40700000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 15:21:53+00:00,8.42,8.42,,8.39,39738000.0,8434000.0,420950000.0,342855000.0,342855000.0,342855000.0,,-8434000.0,209653000.0,,7535000.0,-7977000.0,104833000.0,1817299000.0,1094630000.0,8434000.0,1627948000.0,2018975000.0,382593000.0,2010541000.0,40700000.0,40700000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 17:11:54+00:00,8.7,8.7,1.4,8.67,59993000.0,7631000.0,389474000.0,354551000.0,354551000.0,354551000.0,,-7631000.0,236439000.0,0.0,6652000.0,-3300000.0,98985000.0,1732697000.0,1048550000.0,7631000.0,1543661000.0,1965836000.0,414544000.0,1958205000.0,40800000.0,40800000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.74,5.74,,5.73,-278555000.0,213000.0,1550865000.0,233274000.0,233274000.0,233274000.0,,-213000.0,585450000.0,-8040000.0,-64835000.0,-40135000.0,374242000.0,7044969000.0,5642776000.0,213000.0,7565180000.0,7582244000.0,-45281000.0,7582031000.0,40800000.0,40800000.0,40900000.0
Everest Re Group Ltd,RE,,1095073,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 17:11:54+00:00,0.41,0.41,1.55,0.41,-60234000.0,7583000.0,448522000.0,16612000.0,16612000.0,16612000.0,,-7583000.0,-78161000.0,,9833000.0,23363000.0,128860000.0,2036814000.0,1430840000.0,7583000.0,2018055000.0,1982016000.0,-43622000.0,1974433000.0,40500000.0,40500000.0,40500000.0
