company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Everest Re Group Ltd,RE,,1095073,2016.0,Q3TTM,2015-10-01,2016-09-30,,50282000.0,81694000.0,36161000.0,47721000.0,70817000.0,116375000.0,9016000.0,,-660407000.0,-642983000.0,1267142000.0,-660407000.0,-642983000.0,1267142000.0,34569000.0,980053000.0,980053000.0,120432000.0,-21618000.0,-193499000.0,-8770750000.0,,-454306000.0,8080046000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q3,2016-07-01,2016-09-30,,14027000.0,-1833000.0,35000.0,47721000.0,2317000.0,-49573000.0,2632000.0,,-238625000.0,-34366000.0,277182000.0,-238625000.0,-34366000.0,277182000.0,6508000.0,295394000.0,295394000.0,17334000.0,-927000.0,-47459000.0,-2543620000.0,,-192871000.0,2461533000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 16:46:23+00:00,24127000.0,41905000.0,18192000.0,,48273000.0,234902000.0,2683000.0,,-289602000.0,-296608000.0,683566000.0,-289602000.0,-296608000.0,683566000.0,145629000.0,327378000.0,327378000.0,97159000.0,-9090000.0,-96838000.0,-4840269000.0,,-186357000.0,4543661000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q2TTM,2015-07-01,2016-06-30,,49512000.0,113409000.0,36258000.0,3934000.0,47322000.0,144292000.0,10812000.0,,-659052000.0,-558048000.0,1260164000.0,-659052000.0,-558048000.0,1260164000.0,90386000.0,773212000.0,773212000.0,293148000.0,-20691000.0,-187738000.0,-7567629000.0,,-461435000.0,7005647000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q2,2016-04-01,2016-06-30,,11772000.0,36905000.0,17822000.0,,27481000.0,141682000.0,2532000.0,,-146802000.0,-88425000.0,308090000.0,-146802000.0,-88425000.0,308090000.0,100344000.0,155692000.0,155692000.0,-1056000.0,-759000.0,-48132000.0,-2209754000.0,,-100443000.0,2121329000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 15:24:58+00:00,12355000.0,5000000.0,370000.0,,20792000.0,93220000.0,151000.0,,-142800000.0,-208183000.0,375476000.0,-142800000.0,-208183000.0,375476000.0,45285000.0,171686000.0,171686000.0,98215000.0,-8331000.0,-48706000.0,-2630515000.0,,-85914000.0,2422332000.0
Everest Re Group Ltd,RE,,1095073,2016.0,Q1TTM,2015-04-01,2016-03-31,,49922000.0,145590000.0,36211000.0,3934000.0,20044000.0,-76665000.0,13746000.0,,-598680000.0,-624138000.0,1133142000.0,-598680000.0,-624138000.0,1133142000.0,-69632000.0,826577000.0,826577000.0,333308000.0,-19932000.0,-181561000.0,-6639512000.0,,-410933000.0,6011440000.0
Everest Re Group Ltd,RE,,1095073,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 17:07:39+00:00,45867000.0,164856000.0,35973000.0,,-1513000.0,706147000.0,,,-275458000.0,-732577000.0,1162693000.0,-275458000.0,-732577000.0,1162693000.0,153145000.0,482751000.0,482751000.0,-72072000.0,-12906000.0,-207242000.0,-11525195000.0,,-55310000.0,10792618000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q4,2017-10-01,2017-12-31,,11210000.0,106155000.0,15875000.0,,2493000.0,-465132000.0,,,-103214000.0,31918000.0,118475000.0,-103214000.0,31918000.0,118475000.0,49672000.0,584808000.0,584808000.0,-12411000.0,-199000.0,-53355000.0,-3484381000.0,,-49660000.0,3516299000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 14:15:54+00:00,34657000.0,58701000.0,20098000.0,,-4006000.0,1171279000.0,,,-172244000.0,-764495000.0,1044218000.0,-172244000.0,-764495000.0,1044218000.0,103473000.0,-102057000.0,-102057000.0,-59661000.0,-12707000.0,-153887000.0,-8040814000.0,,-5650000.0,7276319000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q3TTM,2016-10-01,2017-09-30,,45670000.0,61265000.0,37881000.0,,-543000.0,1228417000.0,5436000.0,,-225533000.0,-1091394000.0,1467070000.0,-225533000.0,-1091394000.0,1467070000.0,149600000.0,271515000.0,271515000.0,-78532000.0,-13285000.0,-204974000.0,-10478229000.0,,-12710000.0,9386835000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q3,2017-07-01,2017-09-30,,12182000.0,929000.0,2280000.0,,-7224000.0,1057430000.0,,,-51405000.0,-235037000.0,409856000.0,-51405000.0,-235037000.0,409856000.0,116190000.0,-639374000.0,-639374000.0,-20382000.0,-300000.0,-51302000.0,-2468192000.0,,197000.0,2233155000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 15:55:36+00:00,22475000.0,57772000.0,17818000.0,,3218000.0,113849000.0,,,-120839000.0,-529458000.0,634362000.0,-120839000.0,-529458000.0,634362000.0,-12717000.0,537317000.0,537317000.0,-39279000.0,-12407000.0,-102585000.0,-5572622000.0,,-5847000.0,5043164000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2TTM,2016-07-01,2017-06-30,,47515000.0,58503000.0,35636000.0,47721000.0,8998000.0,121414000.0,8068000.0,,-412753000.0,-890723000.0,1334396000.0,-412753000.0,-890723000.0,1334396000.0,39918000.0,1206283000.0,1206283000.0,-40816000.0,-13912000.0,-201131000.0,-10553657000.0,,-205778000.0,9615213000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q2,2017-04-01,2017-06-30,,10729000.0,48179000.0,17713000.0,,-5002000.0,-4417000.0,,,-51412000.0,-195171000.0,252550000.0,-51412000.0,-195171000.0,252550000.0,965000.0,245674000.0,245674000.0,564000.0,-890000.0,-51304000.0,-2722247000.0,,782000.0,2527076000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 14:39:12+00:00,11746000.0,9593000.0,105000.0,,8220000.0,118266000.0,,,-69427000.0,-334287000.0,381812000.0,-69427000.0,-334287000.0,381812000.0,-13682000.0,291643000.0,291643000.0,-39843000.0,-11517000.0,-51281000.0,-2850375000.0,,-6629000.0,2516088000.0
Everest Re Group Ltd,RE,,1095073,2017.0,Q1TTM,2016-04-01,2017-03-31,,48558000.0,47229000.0,35745000.0,47721000.0,41481000.0,267513000.0,10600000.0,,-508143000.0,-783977000.0,1389936000.0,-508143000.0,-783977000.0,1389936000.0,139297000.0,1116301000.0,1116301000.0,-42436000.0,-13781000.0,-197959000.0,-10041164000.0,,-307003000.0,9209466000.0
Everest Re Group Ltd,RE,,1095073,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 17:07:39+00:00,29272000.0,-65064000.0,30447000.0,,7174000.0,247628000.0,,,-316594000.0,-279621000.0,610069000.0,-316594000.0,-279621000.0,610069000.0,21028000.0,89041000.0,89041000.0,244128000.0,-16912000.0,-216221000.0,-10206277000.0,,-83461000.0,9926656000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q4,2018-10-01,2018-12-31,,4468000.0,2877000.0,12706000.0,,11266000.0,252347000.0,,,-58925000.0,-2447000.0,66440000.0,-58925000.0,-2447000.0,66440000.0,16334000.0,-385313000.0,-385313000.0,194938000.0,-1653000.0,-56878000.0,-2777822000.0,,-394000.0,2775375000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 17:07:02+00:00,24804000.0,-67941000.0,17741000.0,,-4092000.0,-4719000.0,,,-257669000.0,-277174000.0,543629000.0,-257669000.0,-277174000.0,543629000.0,4694000.0,474354000.0,474354000.0,49190000.0,-15259000.0,-159343000.0,-7428455000.0,,-83067000.0,7151281000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3TTM,2017-10-01,2018-09-30,,36014000.0,38214000.0,33616000.0,,-1599000.0,-469851000.0,,,-360883000.0,-245256000.0,662104000.0,-360883000.0,-245256000.0,662104000.0,54366000.0,1059162000.0,1059162000.0,36779000.0,-15458000.0,-212698000.0,-10912836000.0,,-132727000.0,10667580000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q3,2018-07-01,2018-09-30,,7127000.0,-23790000.0,2987000.0,,-9770000.0,229483000.0,,,-101595000.0,-279348000.0,410981000.0,-101595000.0,-279348000.0,410981000.0,20268000.0,194141000.0,194141000.0,-19770000.0,-400000.0,-52863000.0,-1335940000.0,,-48332000.0,1056592000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-09 15:21:53+00:00,17677000.0,-44151000.0,14754000.0,,5678000.0,-234202000.0,,,-156074000.0,2174000.0,132648000.0,-156074000.0,2174000.0,132648000.0,-15574000.0,280213000.0,280213000.0,68960000.0,-14859000.0,-106480000.0,-6092515000.0,,-34735000.0,6094689000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2TTM,2017-07-01,2018-06-30,,41069000.0,62933000.0,32909000.0,,947000.0,358096000.0,,,-310693000.0,-200945000.0,660979000.0,-310693000.0,-200945000.0,660979000.0,150288000.0,225647000.0,225647000.0,36167000.0,-15358000.0,-211137000.0,-12045088000.0,,-84198000.0,11844143000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q2,2018-04-01,2018-06-30,,8727000.0,7102000.0,12332000.0,,3515000.0,-161813000.0,,,-79206000.0,57590000.0,-62992000.0,-79206000.0,57590000.0,-62992000.0,-81093000.0,69895000.0,69895000.0,20199000.0,-614000.0,-53240000.0,-3682245000.0,,-25352000.0,3739835000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 15:27:47+00:00,8950000.0,-51253000.0,2422000.0,,2163000.0,-72389000.0,,,-76868000.0,-55416000.0,195640000.0,-76868000.0,-55416000.0,195640000.0,65519000.0,210318000.0,210318000.0,48761000.0,-14245000.0,-53240000.0,-2410270000.0,,-9383000.0,2354854000.0
Everest Re Group Ltd,RE,,1095073,2018.0,Q1TTM,2017-04-01,2018-03-31,,43071000.0,104010000.0,38290000.0,,-7570000.0,515492000.0,,,-282899000.0,-453706000.0,976521000.0,-282899000.0,-453706000.0,976521000.0,232346000.0,401426000.0,401426000.0,16532000.0,-15634000.0,-209201000.0,-11085090000.0,,-58064000.0,10631384000.0
Everest Re Group Ltd,RE,,1095073,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 17:07:39+00:00,30936000.0,-148585000.0,31689000.0,,-11882000.0,881291000.0,,,-275687000.0,-1412492000.0,1852002000.0,-275687000.0,-1412492000.0,1852002000.0,151941000.0,1009461000.0,1009461000.0,-69686000.0,-13627000.0,-234322000.0,-7566468000.0,,-27738000.0,6153976000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q4,2019-10-01,2019-12-31,,7294000.0,-68041000.0,12611000.0,,-13942000.0,188071000.0,,,-59643000.0,-200690000.0,365139000.0,-59643000.0,-200690000.0,365139000.0,90864000.0,217644000.0,217644000.0,-47870000.0,-1154000.0,-63191000.0,-1730473000.0,,4702000.0,1529783000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 17:07:02+00:00,23642000.0,-80544000.0,19078000.0,,2060000.0,693220000.0,,,-216044000.0,-1211802000.0,1486863000.0,-216044000.0,-1211802000.0,1486863000.0,61077000.0,791817000.0,791817000.0,-21816000.0,-12473000.0,-171131000.0,-5835995000.0,,-32440000.0,4624193000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3TTM,2018-10-01,2019-09-30,,28110000.0,-77667000.0,31784000.0,,13326000.0,945567000.0,,,-274969000.0,-1214249000.0,1553303000.0,-274969000.0,-1214249000.0,1553303000.0,77411000.0,406504000.0,406504000.0,173122000.0,-14126000.0,-228009000.0,-8613817000.0,,-32834000.0,7399568000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q3,2019-07-01,2019-09-30,,10321000.0,3451000.0,3094000.0,,1969000.0,480773000.0,,,-58071000.0,-521445000.0,633352000.0,-58071000.0,-521445000.0,633352000.0,55805000.0,100062000.0,100062000.0,42196000.0,-725000.0,-56995000.0,-1433288000.0,,-351000.0,911843000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2TTM,2018-07-01,2019-06-30,,24916000.0,-104908000.0,31677000.0,,1587000.0,694277000.0,,,-318493000.0,-972152000.0,1330932000.0,-318493000.0,-972152000.0,1330932000.0,41874000.0,500583000.0,500583000.0,111156000.0,-13801000.0,-223877000.0,-8516469000.0,,-80815000.0,7544317000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2,2019-04-01,2019-06-30,,7422000.0,6851000.0,12830000.0,,6243000.0,44718000.0,,,-64952000.0,-257607000.0,393709000.0,-64952000.0,-257607000.0,393709000.0,77393000.0,337204000.0,337204000.0,4365000.0,-305000.0,-56999000.0,-1537193000.0,,-7648000.0,1279586000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-09 15:21:53+00:00,13321000.0,-83995000.0,15984000.0,,91000.0,212447000.0,,,-157973000.0,-690357000.0,853511000.0,-157973000.0,-690357000.0,853511000.0,5272000.0,691755000.0,691755000.0,-64012000.0,-11748000.0,-114136000.0,-4402707000.0,,-32089000.0,3712350000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 17:11:54+00:00,5899000.0,-90846000.0,3154000.0,,-6152000.0,167729000.0,,0.0,-93021000.0,-432750000.0,459802000.0,-93021000.0,-432750000.0,459802000.0,-72121000.0,354551000.0,354551000.0,-68377000.0,-11443000.0,-57137000.0,-2865514000.0,0.0,-24441000.0,2432764000.0
Everest Re Group Ltd,RE,,1095073,2019.0,Q1TTM,2018-04-01,2019-03-31,,26221000.0,-104657000.0,31179000.0,,-1141000.0,487746000.0,,,-332747000.0,-656955000.0,874231000.0,-332747000.0,-656955000.0,874231000.0,-116612000.0,233274000.0,233274000.0,126990000.0,-14110000.0,-220118000.0,-10661521000.0,,-98519000.0,10004566000.0
Everest Re Group Ltd,RE,,1095073,2020.0,Q1TTM,2019-04-01,2020-03-31,,33677000.0,-52819000.0,31352000.0,,-2898000.0,963210000.0,,50000000.0,-423716000.0,-1237923000.0,1898189000.0,-423716000.0,-1237923000.0,1898189000.0,233652000.0,671522000.0,671522000.0,229780000.0,-16166000.0,-240462000.0,-6334084000.0,-1198000.0,-215890000.0,5096161000.0
Everest Re Group Ltd,RE,,1095073,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 17:11:54+00:00,8640000.0,4920000.0,2817000.0,,2832000.0,249648000.0,,50000000.0,-241050000.0,-258181000.0,505989000.0,-241050000.0,-258181000.0,505989000.0,9590000.0,16612000.0,16612000.0,231089000.0,-13982000.0,-63277000.0,-1633130000.0,-1198000.0,-212593000.0,1374949000.0
