company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 16:50:09+00:00,1.46,1.46,0.65,,1.45,,962000000.0,962000000.0,962000000.0,,955000000.0,3057000000.0,,-4000000.0,1373000000.0,386000000.0,,,955000000.0,2488000000.0,162000000.0,13000000.0,1373000000.0,1115000000.0,-153000000.0,962000000.0,3443000000.0,658900000.0,292900000.0,294200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.47,3.47,1.95,555000000.0,3.45,300000000.0,1551000000.0,1551000000.0,1551000000.0,,3035000000.0,8759000000.0,,-11000000.0,3944000000.0,1088000000.0,,,3035000000.0,6812000000.0,485000000.0,34000000.0,4499000000.0,2313000000.0,-462000000.0,1851000000.0,9847000000.0,658900000.0,292900000.0,294200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.75,3.75,2.58,830000000.0,3.73,309000000.0,1634000000.0,1634000000.0,1634000000.0,,4069000000.0,11278000000.0,,-13000000.0,5214000000.0,1398000000.0,,,4069000000.0,8607000000.0,638000000.0,33000000.0,6044000000.0,2563000000.0,-618000000.0,1943000000.0,12676000000.0,658900000.0,292900000.0,294200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:48:29+00:00,0.75,0.75,0.65,276000000.0,0.74,101000000.0,219000000.0,219000000.0,219000000.0,,780000000.0,2460000000.0,,-5000000.0,1260000000.0,328000000.0,,,780000000.0,2008000000.0,162000000.0,15000000.0,1536000000.0,472000000.0,-152000000.0,320000000.0,2788000000.0,292000000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.01,2.01,1.3,555000000.0,2.0,300000000.0,589000000.0,589000000.0,589000000.0,,2080000000.0,5702000000.0,,-7000000.0,2571000000.0,702000000.0,,,2080000000.0,4324000000.0,323000000.0,21000000.0,3126000000.0,1198000000.0,-309000000.0,889000000.0,6404000000.0,292000000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.78,3.78,2.56,1100000000.0,3.76,568000000.0,1108000000.0,1108000000.0,1108000000.0,,4106000000.0,11290000000.0,,-12000000.0,5150000000.0,1333000000.0,,,4106000000.0,8517000000.0,626000000.0,49000000.0,6250000000.0,2267000000.0,-589000000.0,1676000000.0,12623000000.0,292000000.0,292900000.0,294000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:39:56+00:00,1.26,1.26,0.65,279000000.0,1.26,199000000.0,370000000.0,370000000.0,370000000.0,,1300000000.0,3242000000.0,,-2000000.0,1311000000.0,374000000.0,,,1300000000.0,2316000000.0,161000000.0,6000000.0,1590000000.0,726000000.0,-157000000.0,569000000.0,3616000000.0,293700000.0,292900000.0,293900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.76,3.76,2.54,1089000000.0,3.74,569000000.0,1101000000.0,1101000000.0,1101000000.0,,4294000000.0,11457000000.0,,-13000000.0,5158000000.0,1289000000.0,-45000000.0,,4294000000.0,8452000000.0,614000000.0,49000000.0,6202000000.0,2250000000.0,-578000000.0,1670000000.0,12746000000.0,293700000.0,292900000.0,293900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 17:13:10+00:00,1.63,1.63,0.67,305000000.0,1.62,314000000.0,497000000.0,497000000.0,497000000.0,,908000000.0,3067000000.0,,130000000.0,1368000000.0,350000000.0,,,908000000.0,2509000000.0,178000000.0,23000000.0,1673000000.0,836000000.0,-25000000.0,811000000.0,3417000000.0,304900000.0,304500000.0,305900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.46,3.46,2.01,607000000.0,3.44,438000000.0,1500000000.0,1500000000.0,1500000000.0,,2500000000.0,8369000000.0,,131000000.0,3970000000.0,998000000.0,,,2500000000.0,6867000000.0,517000000.0,34000000.0,4577000000.0,2290000000.0,-352000000.0,1938000000.0,9367000000.0,304900000.0,304500000.0,305900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.06,4.06,2.66,1182000000.0,4.04,743000000.0,1142000000.0,1142000000.0,1142000000.0,,3181000000.0,10780000000.0,,161000000.0,5307000000.0,1294000000.0,,,3181000000.0,8893000000.0,685000000.0,5000000.0,6489000000.0,2404000000.0,-519000000.0,1885000000.0,12074000000.0,304900000.0,304500000.0,305900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 17:14:33+00:00,0.78,0.78,0.67,302000000.0,0.77,124000000.0,232000000.0,232000000.0,232000000.0,,672000000.0,2456000000.0,,2000000.0,1305000000.0,338000000.0,,,672000000.0,2122000000.0,170000000.0,9000000.0,1607000000.0,515000000.0,-159000000.0,356000000.0,2794000000.0,297400000.0,299100000.0,300400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.83,1.83,1.34,302000000.0,1.82,124000000.0,1003000000.0,1003000000.0,1003000000.0,,1592000000.0,5302000000.0,,1000000.0,2602000000.0,648000000.0,,,1592000000.0,4358000000.0,339000000.0,11000000.0,2904000000.0,1454000000.0,-327000000.0,1127000000.0,5950000000.0,297400000.0,299100000.0,300400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.89,3.89,2.64,877000000.0,3.87,429000000.0,1607000000.0,1607000000.0,1607000000.0,,3228000000.0,10770000000.0,,27000000.0,5312000000.0,1330000000.0,,,3228000000.0,8872000000.0,669000000.0,-5000000.0,6189000000.0,2683000000.0,-647000000.0,2036000000.0,12100000000.0,297400000.0,299100000.0,300400000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 17:02:46+00:00,1.05,1.05,0.67,,1.05,,771000000.0,771000000.0,771000000.0,,920000000.0,2846000000.0,,-1000000.0,1297000000.0,310000000.0,,,920000000.0,2236000000.0,169000000.0,2000000.0,1297000000.0,939000000.0,-168000000.0,771000000.0,3156000000.0,734300000.0,293700000.0,294800000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.86,3.86,2.62,851000000.0,3.84,406000000.0,1594000000.0,1594000000.0,1594000000.0,,3336000000.0,10774000000.0,,20000000.0,5267000000.0,1320000000.0,,,3336000000.0,8758000000.0,661000000.0,1000000.0,6118000000.0,2640000000.0,-640000000.0,2000000000.0,12094000000.0,734300000.0,293700000.0,294800000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 17:06:22+00:00,4.97,4.97,2.76,1341000000.0,4.94,472000000.0,1525000000.0,1525000000.0,1525000000.0,0.0,5764000000.0,12033000000.0,,-169000000.0,2155000000.0,,0.0,,5764000000.0,6269000000.0,729000000.0,122000000.0,3496000000.0,2774000000.0,-776000000.0,1997000000.0,12033000000.0,306800000.0,307100000.0,308800000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:09:06+00:00,1.27,1.27,0.69,329000000.0,1.27,227000000.0,388000000.0,388000000.0,388000000.0,,806000000.0,3094000000.0,,-37000000.0,1281000000.0,134000000.0,,,806000000.0,2422000000.0,181000000.0,21000000.0,1610000000.0,812000000.0,-197000000.0,615000000.0,3228000000.0,305500000.0,305100000.0,306300000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 17:06:22+00:00,4.43,4.43,2.86,1438000000.0,4.42,401000000.0,1382000000.0,1382000000.0,1382000000.0,0.0,6100000000.0,12337000000.0,,-193000000.0,2266000000.0,,-131000000.0,,6100000000.0,6237000000.0,819000000.0,131000000.0,3573000000.0,2664000000.0,-881000000.0,1783000000.0,12337000000.0,312000000.0,311700000.0,312900000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q4,2019-10-01,2019-12-31,,0.9,0.9,2.22,411000000.0,0.89,53000000.0,313000000.0,313000000.0,294000000.0,19000000.0,1349000000.0,5431000000.0,,-8000000.0,3106000000.0,,,,1349000000.0,4082000000.0,219000000.0,28000000.0,3517000000.0,565000000.0,-199000000.0,366000000.0,5431000000.0,328400000.0,328500000.0,329500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 17:06:22+00:00,4.09,4.09,2.96,1684000000.0,4.08,296000000.0,1440000000.0,1440000000.0,1343000000.0,97000000.0,5808000000.0,12574000000.0,,-59000000.0,2406000000.0,,0.0,,5808000000.0,6766000000.0,991000000.0,110000000.0,4090000000.0,2676000000.0,-940000000.0,1736000000.0,12574000000.0,328400000.0,328500000.0,329500000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 16:53:59+00:00,1.42,1.42,,421000000.0,1.42,116000000.0,503000000.0,503000000.0,473000000.0,30000000.0,1459000000.0,3365000000.0,,-15000000.0,618000000.0,,,,1459000000.0,1906000000.0,262000000.0,29000000.0,1039000000.0,867000000.0,-248000000.0,619000000.0,3365000000.0,333100000.0,332200000.0,333200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.19,3.19,0.74,1273000000.0,3.19,243000000.0,1127000000.0,1127000000.0,1049000000.0,78000000.0,4459000000.0,7143000000.0,,-51000000.0,-700000000.0,,,,4459000000.0,2684000000.0,772000000.0,82000000.0,573000000.0,2111000000.0,-741000000.0,1370000000.0,7143000000.0,333100000.0,332200000.0,333200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:47:23+00:00,0.46,0.46,,418000000.0,0.46,19000000.0,179000000.0,179000000.0,152000000.0,27000000.0,1290000000.0,2744000000.0,,-23000000.0,578000000.0,,,,1290000000.0,1454000000.0,263000000.0,26000000.0,996000000.0,458000000.0,-260000000.0,198000000.0,2744000000.0,330400000.0,328300000.0,329200000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.77,1.77,0.74,852000000.0,1.77,127000000.0,624000000.0,624000000.0,576000000.0,48000000.0,3000000000.0,3778000000.0,,-36000000.0,-1318000000.0,,,,3000000000.0,778000000.0,510000000.0,53000000.0,-466000000.0,1244000000.0,-493000000.0,751000000.0,3778000000.0,330400000.0,328300000.0,329200000.0
