company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,restrictedcash,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2015.0,Q1,,2015-03-31,2015-05-07 17:04:14+00:00,937000000.0,2049000000.0,,7702000000.0,2841000000.0,,117000000.0,12761000000.0,95000000.0,80000000.0,100000000.0,345000000.0,429000000.0,36378000000.0,3000000.0,11694000000.0,814000000.0,332000000.0,30212000000.0,9000000.0,170000000.0,9257000000.0,3629000000.0,335000000.0,750000000.0,,180000000.0,9121000000.0,209000000.0,,470000000.0,,1015000000.0,43977000000.0,12761000000.0,3398000000.0,3407000000.0,12761000000.0,12770000000.0,31207000000.0,43977000000.0,10367000000.0,27800000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,FY,,2016-12-31,2018-02-15 17:11:37+00:00,1147000000.0,1748000000.0,,8541000000.0,2904000000.0,,776000000.0,14298000000.0,79000000.0,64000000.0,535000000.0,352000000.0,428000000.0,42275000000.0,124000000.0,14735000000.0,1921000000.0,339000000.0,35216000000.0,8000000.0,215000000.0,10205000000.0,1847000000.0,251000000.0,502000000.0,,150000000.0,7160000000.0,200000000.0,,159000000.0,54000000.0,1093000000.0,48255000000.0,14298000000.0,3406000000.0,3843000000.0,14298000000.0,14306000000.0,33949000000.0,48255000000.0,9633000000.0,30106000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3,,2016-09-30,2016-11-03 16:50:09+00:00,1113000000.0,1695000000.0,,8451000000.0,2926000000.0,,150000000.0,14267000000.0,66000000.0,41000000.0,101000000.0,356000000.0,429000000.0,42357000000.0,0.0,13747000000.0,1931000000.0,335000000.0,33906000000.0,8000000.0,203000000.0,10155000000.0,2197000000.0,328000000.0,831000000.0,0.0,202000000.0,7896000000.0,222000000.0,,580000000.0,,947000000.0,47316000000.0,14267000000.0,3154000000.0,3591000000.0,14267000000.0,14275000000.0,33041000000.0,47316000000.0,10256000000.0,29450000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2,,2016-06-30,2016-08-04 16:48:29+00:00,969000000.0,1563000000.0,,8305000000.0,2939000000.0,,862000000.0,13950000000.0,15000000.0,46000000.0,99000000.0,358000000.0,429000000.0,41764000000.0,2000000.0,13747000000.0,1913000000.0,321000000.0,33459000000.0,8000000.0,201000000.0,9878000000.0,2423000000.0,363000000.0,778000000.0,183000000.0,199000000.0,7968000000.0,221000000.0,,192000000.0,,1454000000.0,47270000000.0,13950000000.0,3499000000.0,3903000000.0,13950000000.0,13958000000.0,33312000000.0,47270000000.0,10312000000.0,29409000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q1,,2016-03-31,2016-05-05 17:39:56+00:00,909000000.0,1732000000.0,,8174000000.0,2872000000.0,,61000000.0,13193000000.0,15000000.0,51000000.0,98000000.0,356000000.0,429000000.0,41145000000.0,2000000.0,12222000000.0,865000000.0,342000000.0,32971000000.0,8000000.0,195000000.0,9770000000.0,2599000000.0,319000000.0,744000000.0,166000000.0,340000000.0,8128000000.0,285000000.0,,550000000.0,,1938000000.0,45580000000.0,13193000000.0,3185000000.0,4436000000.0,13193000000.0,13201000000.0,32379000000.0,45580000000.0,9424000000.0,27943000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q3,,2017-09-30,2017-11-02 17:13:10+00:00,1057000000.0,1703000000.0,,8904000000.0,2874000000.0,,69000000.0,15102000000.0,46000000.0,43000000.0,733000000.0,344000000.0,428000000.0,45632000000.0,114000000.0,14651000000.0,1977000000.0,337000000.0,36728000000.0,8000000.0,262000000.0,10744000000.0,1443000000.0,308000000.0,486000000.0,,209000000.0,6903000000.0,247000000.0,,592000000.0,41000000.0,1043000000.0,49246000000.0,15102000000.0,3096000000.0,3915000000.0,15102000000.0,15110000000.0,34136000000.0,49246000000.0,9422000000.0,30221000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q2,,2017-06-30,2017-08-03 17:14:33+00:00,973000000.0,1585000000.0,,8738000000.0,2883000000.0,,816000000.0,14490000000.0,50000000.0,42000000.0,669000000.0,345000000.0,428000000.0,44989000000.0,116000000.0,14703000000.0,1961000000.0,357000000.0,36251000000.0,8000000.0,240000000.0,10549000000.0,1652000000.0,251000000.0,495000000.0,,132000000.0,7063000000.0,245000000.0,,195000000.0,26000000.0,1673000000.0,49099000000.0,14490000000.0,3280000000.0,4329000000.0,14490000000.0,14498000000.0,34601000000.0,49099000000.0,9568000000.0,30272000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q1,,2017-03-31,2017-05-04 17:02:46+00:00,963000000.0,1779000000.0,,8633000000.0,2849000000.0,,67000000.0,14498000000.0,53000000.0,38000000.0,601000000.0,345000000.0,428000000.0,44296000000.0,122000000.0,14829000000.0,1914000000.0,313000000.0,35663000000.0,8000000.0,222000000.0,10443000000.0,1836000000.0,217000000.0,421000000.0,,204000000.0,7221000000.0,239000000.0,,553000000.0,35000000.0,869000000.0,48365000000.0,14498000000.0,3017000000.0,3441000000.0,14498000000.0,14506000000.0,33859000000.0,48365000000.0,9685000000.0,30418000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,FY,,2018-12-31,2020-02-20 17:06:22+00:00,1187000000.0,2066000000.0,,9769000000.0,5870000000.0,,895000000.0,16726000000.0,49000000.0,61000000.0,736000000.0,351000000.0,440000000.0,47518000000.0,1654000000.0,17495000000.0,1766000000.0,358000000.0,41749000000.0,113000000.0,299000000.0,5820000000.0,1228000000.0,198000000.0,527000000.0,,129000000.0,4447000000.0,162000000.0,,187000000.0,111000000.0,3216000000.0,53920000000.0,16726000000.0,3864000000.0,6207000000.0,16726000000.0,16839000000.0,37081000000.0,53920000000.0,8307000000.0,30874000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q3,,2018-09-30,2018-11-01 16:47:12+00:00,1173000000.0,1963000000.0,,9580000000.0,5664000000.0,,199000000.0,15887000000.0,29000000.0,48000000.0,718000000.0,351000000.0,439000000.0,48963000000.0,132000000.0,15480000000.0,2131000000.0,338000000.0,39383000000.0,11000000.0,532000000.0,5834000000.0,804000000.0,116000000.0,421000000.0,,210000000.0,4103000000.0,171000000.0,0.0,665000000.0,46000000.0,2480000000.0,49544000000.0,15887000000.0,3356000000.0,5401000000.0,15887000000.0,15898000000.0,33886000000.0,49544000000.0,6805000000.0,28485000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q2,,2018-06-30,2018-08-02 16:28:33+00:00,1130000000.0,1743000000.0,,9385000000.0,5599000000.0,,866000000.0,15648000000.0,27000000.0,45000000.0,737000000.0,349000000.0,428000000.0,48152000000.0,127000000.0,15225000000.0,2057000000.0,318000000.0,38767000000.0,7000000.0,498000000.0,5710000000.0,959000000.0,213000000.0,372000000.0,,139000000.0,4249000000.0,187000000.0,0.0,214000000.0,55000000.0,2684000000.0,49064000000.0,15648000000.0,3436000000.0,5456000000.0,15648000000.0,15655000000.0,33634000000.0,49064000000.0,6861000000.0,28178000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q1,,2018-03-31,2018-05-03 17:09:06+00:00,1236000000.0,1922000000.0,,9229000000.0,5574000000.0,,651000000.0,15654000000.0,58000000.0,47000000.0,704000000.0,347000000.0,428000000.0,47304000000.0,129000000.0,14730000000.0,2012000000.0,301000000.0,38075000000.0,7000000.0,208000000.0,5638000000.0,1192000000.0,209000000.0,426000000.0,,211000000.0,4483000000.0,246000000.0,,600000000.0,32000000.0,2680000000.0,48900000000.0,15654000000.0,3773000000.0,5651000000.0,15654000000.0,15661000000.0,33239000000.0,48900000000.0,7052000000.0,27588000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,FY,,2019-12-31,2020-05-07 17:23:35+00:00,1164000000.0,2019000000.0,,10322000000.0,5986000000.0,809000000.0,981000000.0,18022000000.0,20000000.0,76000000.0,749000000.0,346000000.0,446000000.0,54211000000.0,1557000000.0,18527000000.0,2065000000.0,352000000.0,43889000000.0,191000000.0,279000000.0,6227000000.0,1516000000.0,404000000.0,661000000.0,,153000000.0,5850000000.0,235000000.0,,260000000.0,236000000.0,3138000000.0,58079000000.0,18022000000.0,4272000000.0,6287000000.0,18022000000.0,18213000000.0,39866000000.0,58079000000.0,9918000000.0,33579000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q3,,2019-09-30,2019-11-04 16:53:59+00:00,1082000000.0,1928000000.0,,10329000000.0,5717000000.0,,78000000.0,17959000000.0,10000000.0,35000000.0,751000000.0,348000000.0,446000000.0,53563000000.0,1580000000.0,17537000000.0,1983000000.0,358000000.0,43234000000.0,175000000.0,282000000.0,6136000000.0,810000000.0,325000000.0,565000000.0,,224000000.0,5116000000.0,1105000000.0,,707000000.0,175000000.0,3214000000.0,55940000000.0,17959000000.0,3581000000.0,6219000000.0,17959000000.0,18134000000.0,37806000000.0,55940000000.0,9125000000.0,31587000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q2,,2019-06-30,2019-08-01 16:47:23+00:00,994000000.0,1797000000.0,,10149000000.0,5801000000.0,821000000.0,831000000.0,17709000000.0,30000000.0,47000000.0,737000000.0,350000000.0,440000000.0,52894000000.0,1605000000.0,17496000000.0,1899000000.0,344000000.0,42745000000.0,156000000.0,245000000.0,6011000000.0,1120000000.0,344000000.0,554000000.0,,154000000.0,5206000000.0,274000000.0,,222000000.0,139000000.0,3133000000.0,55602000000.0,17709000000.0,3707000000.0,5969000000.0,17709000000.0,17865000000.0,37737000000.0,55602000000.0,9150000000.0,31768000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q1,,2019-03-31,2019-05-02 17:02:23+00:00,1010000000.0,2076000000.0,,9953000000.0,5808000000.0,825000000.0,406000000.0,17369000000.0,49000000.0,43000000.0,742000000.0,351000000.0,440000000.0,52105000000.0,1630000000.0,16933000000.0,1832000000.0,327000000.0,42152000000.0,132000000.0,275000000.0,5951000000.0,1231000000.0,220000000.0,512000000.0,,226000000.0,5231000000.0,194000000.0,,635000000.0,68000000.0,3464000000.0,55066000000.0,17369000000.0,3781000000.0,6348000000.0,17369000000.0,17501000000.0,37565000000.0,55066000000.0,9133000000.0,31217000000.0,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2020.0,Q1,,2020-03-31,2020-05-07 17:23:35+00:00,1015000000.0,1949000000.0,,10530000000.0,5855000000.0,799000000.0,1395000000.0,18261000000.0,21000000.0,31000000.0,744000000.0,344000000.0,446000000.0,54965000000.0,1532000000.0,19423000000.0,2011000000.0,326000000.0,44435000000.0,206000000.0,270000000.0,6348000000.0,1329000000.0,417000000.0,638000000.0,,238000000.0,5709000000.0,357000000.0,,739000000.0,179000000.0,3301000000.0,59159000000.0,18261000000.0,5026000000.0,6311000000.0,18261000000.0,18467000000.0,40692000000.0,59159000000.0,9698000000.0,34381000000.0,
