company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3TTM,2015-10-01,2016-09-30,,,-171000000.0,-173000000.0,633000000.0,1195000000.0,122000000.0,1651000000.0,741000000.0,3043000000.0,1330000000.0,-4687000000.0,3414000000.0,1330000000.0,-4687000000.0,3414000000.0,57000000.0,1215000000.0,1215000000.0,-476000000.0,,-4783000000.0,,-744000000.0,-276000000.0,-1719000000.0,9000000.0,,,250000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q3,2016-07-01,2016-09-30,,,-45000000.0,-2000000.0,220000000.0,306000000.0,,153000000.0,11000000.0,,-690000000.0,-731000000.0,705000000.0,-690000000.0,-731000000.0,705000000.0,-716000000.0,497000000.0,497000000.0,-206000000.0,,-876000000.0,,-192000000.0,-105000000.0,-509000000.0,,,,250000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 17:14:33+00:00,,-112000000.0,-142000000.0,603000000.0,599000000.0,122000000.0,880000000.0,729000000.0,1765000000.0,1273000000.0,-2986000000.0,1631000000.0,1273000000.0,-2986000000.0,1631000000.0,-82000000.0,542000000.0,542000000.0,-278000000.0,,-2777000000.0,,-379000000.0,-331000000.0,-842000000.0,,,,0.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2TTM,2015-07-01,2016-06-30,,,-144000000.0,-169000000.0,618000000.0,1174000000.0,122000000.0,1809000000.0,730000000.0,2958000000.0,1653000000.0,-4918000000.0,3422000000.0,1653000000.0,-4918000000.0,3422000000.0,157000000.0,1146000000.0,1146000000.0,-563000000.0,,-4647000000.0,,-732000000.0,-393000000.0,-1310000000.0,7000000.0,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q2,2016-04-01,2016-06-30,,,-49000000.0,1000000.0,394000000.0,302000000.0,122000000.0,868000000.0,714000000.0,1547000000.0,1560000000.0,-1868000000.0,1107000000.0,1560000000.0,-1868000000.0,1107000000.0,799000000.0,232000000.0,232000000.0,-246000000.0,,-1869000000.0,,-193000000.0,-121000000.0,-508000000.0,,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 17:02:46+00:00,,-63000000.0,-143000000.0,209000000.0,297000000.0,,12000000.0,15000000.0,218000000.0,-287000000.0,-1118000000.0,524000000.0,-287000000.0,-1118000000.0,524000000.0,-881000000.0,310000000.0,310000000.0,-32000000.0,,-908000000.0,,-186000000.0,-210000000.0,-334000000.0,,,,0.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2016.0,Q1TTM,2015-04-01,2016-03-31,,,-107000000.0,18000000.0,602000000.0,1148000000.0,,1559000000.0,16000000.0,2094000000.0,816000000.0,-4108000000.0,3242000000.0,816000000.0,-4108000000.0,3242000000.0,-50000000.0,1133000000.0,1133000000.0,-491000000.0,,-3483000000.0,,-729000000.0,-625000000.0,-567000000.0,2000000.0,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q4,2017-10-01,2017-12-31,,,-31000000.0,5000000.0,-142000000.0,343000000.0,,572000000.0,14000000.0,700000000.0,719000000.0,-1125000000.0,1140000000.0,719000000.0,-1125000000.0,1140000000.0,734000000.0,1609000000.0,1609000000.0,-1353000000.0,796000000.0,-1353000000.0,,-1000000000.0,228000000.0,209000000.0,,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:47:12+00:00,,-93000000.0,-34000000.0,867000000.0,998000000.0,,534000000.0,380000000.0,997000000.0,-362000000.0,-2585000000.0,2227000000.0,-362000000.0,-2585000000.0,2227000000.0,-720000000.0,1020000000.0,1020000000.0,-232000000.0,0.0,-2301000000.0,,-600000000.0,-318000000.0,-1139000000.0,,,,34000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q3,2017-07-01,2017-09-30,,,-31000000.0,1000000.0,495000000.0,336000000.0,,-41000000.0,355000000.0,,-531000000.0,-854000000.0,653000000.0,-531000000.0,-854000000.0,653000000.0,-732000000.0,457000000.0,457000000.0,-68000000.0,,-778000000.0,,-202000000.0,-76000000.0,-684000000.0,,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:28:33+00:00,,-62000000.0,-35000000.0,372000000.0,662000000.0,,575000000.0,25000000.0,997000000.0,169000000.0,-1731000000.0,1574000000.0,169000000.0,-1731000000.0,1574000000.0,12000000.0,563000000.0,563000000.0,-164000000.0,0.0,-1523000000.0,,-398000000.0,-242000000.0,-455000000.0,,,,34000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q2,2017-04-01,2017-06-30,,,-31000000.0,4000000.0,249000000.0,333000000.0,,777000000.0,13000000.0,500000000.0,489000000.0,-875000000.0,1126000000.0,489000000.0,-875000000.0,1126000000.0,740000000.0,175000000.0,175000000.0,-128000000.0,,-757000000.0,,-199000000.0,-129000000.0,175000000.0,,,,11000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 17:09:06+00:00,,-31000000.0,-39000000.0,123000000.0,329000000.0,,-202000000.0,12000000.0,497000000.0,-320000000.0,-856000000.0,448000000.0,-320000000.0,-856000000.0,448000000.0,-728000000.0,388000000.0,388000000.0,-36000000.0,,-766000000.0,,-199000000.0,-113000000.0,-630000000.0,,,,23000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:47:23+00:00,,-56000000.0,-2000000.0,713000000.0,702000000.0,,58000000.0,26000000.0,3572000000.0,903000000.0,-1866000000.0,1040000000.0,903000000.0,-1866000000.0,1040000000.0,77000000.0,616000000.0,616000000.0,-280000000.0,-1040000000.0,-1757000000.0,,-420000000.0,-109000000.0,-1235000000.0,,,,0.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q2TTM,2017-07-01,2018-06-30,,,-118000000.0,4000000.0,1066000000.0,1381000000.0,,589000000.0,395000000.0,4272000000.0,1091000000.0,-3845000000.0,2833000000.0,1091000000.0,-3845000000.0,2833000000.0,79000000.0,2682000000.0,2682000000.0,-1701000000.0,-244000000.0,-3888000000.0,,-1622000000.0,43000000.0,-1710000000.0,,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q2,2018-04-01,2018-06-30,,,-28000000.0,11000000.0,496000000.0,354000000.0,,549000000.0,13000000.0,2760000000.0,298000000.0,-957000000.0,897000000.0,298000000.0,-957000000.0,897000000.0,238000000.0,188000000.0,188000000.0,-166000000.0,-1040000000.0,-883000000.0,,-211000000.0,-74000000.0,-1224000000.0,,,,
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 17:02:23+00:00,,-28000000.0,-13000000.0,217000000.0,348000000.0,,-491000000.0,13000000.0,812000000.0,605000000.0,-909000000.0,143000000.0,605000000.0,-909000000.0,143000000.0,-161000000.0,428000000.0,428000000.0,-114000000.0,0.0,-874000000.0,,-209000000.0,-35000000.0,-11000000.0,,,,0.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2018.0,Q1TTM,2017-04-01,2018-03-31,,,-121000000.0,-3000000.0,819000000.0,1360000000.0,,817000000.0,395000000.0,2012000000.0,1282000000.0,-3763000000.0,3062000000.0,1282000000.0,-3763000000.0,3062000000.0,581000000.0,2669000000.0,2669000000.0,-1663000000.0,796000000.0,-3762000000.0,,-1610000000.0,-12000000.0,-311000000.0,,,,11000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q4,2019-10-01,2019-12-31,,,59000000.0,-11000000.0,-139000000.0,-589000000.0,,1479000000.0,14000000.0,1234000000.0,544000000.0,1539000000.0,-316000000.0,544000000.0,1539000000.0,-316000000.0,1767000000.0,-1810000000.0,-1810000000.0,545000000.0,-1775000000.0,1356000000.0,,-463000000.0,87000000.0,1534000000.0,,,,96000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 17:06:22+00:00,0.0,-116000000.0,-26000000.0,876000000.0,1684000000.0,,545000000.0,879000000.0,3923000000.0,859000000.0,-3782000000.0,3134000000.0,859000000.0,-3782000000.0,3134000000.0,211000000.0,1343000000.0,1343000000.0,-322000000.0,-900000000.0,-3759000000.0,,-1848000000.0,-215000000.0,-1195000000.0,,,,192000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 16:53:59+00:00,,-175000000.0,-15000000.0,1015000000.0,2273000000.0,,-934000000.0,865000000.0,2689000000.0,315000000.0,-5321000000.0,3450000000.0,315000000.0,-5321000000.0,3450000000.0,-1556000000.0,3153000000.0,3153000000.0,-867000000.0,875000000.0,-5115000000.0,,-1385000000.0,-302000000.0,-2729000000.0,,,,96000000.0
Consolidated Edison Inc,ED,54930033SBW53OO8T749,1047862,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 17:23:35+00:00,,-11000000.0,2000000.0,143000000.0,470000000.0,,-601000000.0,102000000.0,1600000000.0,913000000.0,-968000000.0,414000000.0,913000000.0,-968000000.0,412000000.0,357000000.0,375000000.0,375000000.0,181000000.0,,-960000000.0,,-245000000.0,-8000000.0,-544000000.0,,,,0.0
