company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:12:43+00:00,-6707000.0,2945000.0,64197000.0,189044000.0,,-187000.0,-29619000.0,5052000.0,1479375000.0,,301638000.0,-557490000.0,246411000.0,301638000.0,-557490000.0,246411000.0,-9628000.0,103137000.0,103137000.0,-19096000.0,-66815000.0,,-181020000.0,-687092000.0,-934954000.0,0.0,43854000.0,92455000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q3TTM,2014-10-01,2015-09-30,,-9697000.0,5127000.0,88380000.0,247017000.0,,-1242000.0,-42616000.0,5052000.0,1774589000.0,,402970000.0,-717980000.0,325612000.0,402970000.0,-717980000.0,325612000.0,9360000.0,97107000.0,97107000.0,18977000.0,-68415000.0,-5029000.0,-239337000.0,-897872000.0,-1054505000.0,-14414000.0,48961000.0,145657000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q3,2015-07-01,2015-09-30,,8794000.0,-657000.0,19865000.0,67953000.0,,-314000.0,62000.0,,521508000.0,,154519000.0,-241450000.0,95011000.0,154519000.0,-241450000.0,95011000.0,7766000.0,39699000.0,39699000.0,-12046000.0,-1706000.0,,-61924000.0,-267377000.0,-303359000.0,,17133000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:02:56+00:00,-15501000.0,3602000.0,44332000.0,121091000.0,,127000.0,-29681000.0,5052000.0,957867000.0,,147119000.0,-316040000.0,151400000.0,147119000.0,-316040000.0,151400000.0,-17394000.0,63438000.0,63438000.0,-7050000.0,-65109000.0,,-119096000.0,-419715000.0,-631595000.0,0.0,26721000.0,92455000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q2TTM,2014-07-01,2015-06-30,,-25783000.0,7777000.0,70376000.0,237452000.0,,-3203000.0,-21291000.0,5052000.0,2235016000.0,,346577000.0,-677692000.0,341234000.0,346577000.0,-677692000.0,341234000.0,6916000.0,93351000.0,93351000.0,23945000.0,-75892000.0,-3985000.0,-235557000.0,-841023000.0,-1567628000.0,-14414000.0,36932000.0,156167000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q2,2015-04-01,2015-06-30,,12499000.0,1783000.0,28818000.0,62171000.0,,-43000.0,-46271000.0,5052000.0,761282000.0,,79448000.0,-145988000.0,44559000.0,79448000.0,-145988000.0,44559000.0,-22024000.0,38430000.0,38430000.0,-11554000.0,-55040000.0,,-59554000.0,-203488000.0,-572292000.0,,20162000.0,24839000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 17:42:44+00:00,-28000000.0,1819000.0,15514000.0,58920000.0,,170000.0,16590000.0,0.0,196585000.0,,67671000.0,-170052000.0,106841000.0,67671000.0,-170052000.0,106841000.0,4630000.0,25008000.0,25008000.0,4504000.0,-10069000.0,,-59542000.0,-216227000.0,-59303000.0,0.0,6559000.0,67616000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2015.0,Q1TTM,2014-04-01,2015-03-31,,-38282000.0,8050000.0,67387000.0,232595000.0,,-2583000.0,9823000.0,,1777619000.0,,292509000.0,-642162000.0,367907000.0,292509000.0,-642162000.0,367907000.0,15671000.0,91037000.0,91037000.0,26402000.0,-22149000.0,1805000.0,-232628000.0,-806298000.0,-1215919000.0,-14414000.0,51417000.0,149196000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,FY,2016-01-01,2016-12-31,2019-02-05 16:11:51+00:00,-450000.0,5649000.0,84907000.0,313390000.0,,-1460000.0,-41656000.0,1432177000.0,4757004000.0,,1093775000.0,-1498406000.0,393577000.0,1093775000.0,-1498406000.0,393487000.0,-12604000.0,-49799000.0,-49799000.0,165993000.0,125084000.0,,-262761000.0,-1675181000.0,-4750903000.0,-206826000.0,54144000.0,123081000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q4,2016-10-01,2016-12-31,,54548000.0,-121000.0,26087000.0,95222000.0,,-20000.0,-11950000.0,1064375000.0,1836328000.0,,636055000.0,-783105000.0,101726000.0,636055000.0,-783105000.0,101636000.0,-45434000.0,19792000.0,19792000.0,-1217000.0,143660000.0,,-67308000.0,-943197000.0,-2232807000.0,-108193000.0,9795000.0,95749000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:06:29+00:00,-54998000.0,5770000.0,58820000.0,218168000.0,,-1440000.0,-29706000.0,367802000.0,2920676000.0,,457720000.0,-715301000.0,291851000.0,457720000.0,-715301000.0,291851000.0,32830000.0,-69591000.0,-69591000.0,167210000.0,-18576000.0,,-195453000.0,-731984000.0,-2518096000.0,-98633000.0,44349000.0,27332000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q3TTM,2015-10-01,2016-09-30,,-53792000.0,7338000.0,88479000.0,290413000.0,,-1508000.0,-30714000.0,441213000.0,4058769000.0,,575208000.0,-880206000.0,388051000.0,575208000.0,-880206000.0,388051000.0,81545000.0,-26614000.0,-26614000.0,147628000.0,427339000.0,,-257523000.0,-963003000.0,-3995957000.0,-98633000.0,71913000.0,64676000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q3,2016-07-01,2016-09-30,,-54923000.0,2110000.0,21164000.0,77133000.0,,-639000.0,13781000.0,,926768000.0,,124161000.0,-341337000.0,119743000.0,124161000.0,-341337000.0,119743000.0,-98072000.0,28559000.0,28559000.0,-1840000.0,24422000.0,,-67778000.0,-310611000.0,-719928000.0,-39323000.0,13770000.0,10427000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:22:52+00:00,-75000.0,3660000.0,37656000.0,141035000.0,,-801000.0,-43487000.0,367802000.0,1993908000.0,,333559000.0,-373964000.0,172108000.0,333559000.0,-373964000.0,172108000.0,130902000.0,-98150000.0,-98150000.0,169050000.0,-42998000.0,,-127675000.0,-421373000.0,-1798168000.0,-59310000.0,30579000.0,16905000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q2TTM,2015-07-01,2016-06-30,,9925000.0,4571000.0,87180000.0,281233000.0,,-1183000.0,-44433000.0,441213000.0,3653509000.0,,605566000.0,-780319000.0,363319000.0,605566000.0,-780319000.0,363319000.0,187383000.0,-15474000.0,-15474000.0,137422000.0,401211000.0,,-251669000.0,-919769000.0,-3579388000.0,-59310000.0,75276000.0,54249000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q2,2016-04-01,2016-06-30,,-75000.0,1960000.0,23588000.0,70169000.0,,-460000.0,-44070000.0,342524000.0,1365670000.0,,242779000.0,-202842000.0,70326000.0,242779000.0,-202842000.0,70326000.0,109803000.0,-108116000.0,-108116000.0,150383000.0,-34274000.0,,-64938000.0,-239338000.0,-1332511000.0,-33692000.0,19666000.0,16905000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:25:39+00:00,0.0,1700000.0,14068000.0,70866000.0,,-341000.0,583000.0,25278000.0,628238000.0,,90780000.0,-171122000.0,101782000.0,90780000.0,-171122000.0,101782000.0,21099000.0,9966000.0,9966000.0,18667000.0,-8724000.0,,-62737000.0,-182035000.0,-465657000.0,-25618000.0,10913000.0,0.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2016.0,Q1TTM,2015-04-01,2016-03-31,,22499000.0,4394000.0,92410000.0,273235000.0,,-766000.0,-46634000.0,103741000.0,3049121000.0,,442235000.0,-723465000.0,337552000.0,442235000.0,-723465000.0,337552000.0,55556000.0,131072000.0,131072000.0,-24515000.0,380445000.0,,-246285000.0,-883919000.0,-2819169000.0,-25618000.0,75772000.0,62183000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,FY,2017-01-01,2017-12-31,2020-02-04 16:15:46+00:00,-2300000.0,-10418000.0,112113000.0,416783000.0,,1723000.0,-55790000.0,1275397000.0,5034667000.0,,1420341000.0,-1730128000.0,451104000.0,1420341000.0,-1737126000.0,450882000.0,135820000.0,194204000.0,194204000.0,-93675000.0,12551000.0,-60291000.0,-321750000.0,-1759026000.0,-4432240000.0,-148284000.0,76057000.0,15432000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q4,2017-10-01,2017-12-31,,0.0,-2215000.0,25881000.0,107714000.0,0.0,144000.0,-35598000.0,570006000.0,1831011000.0,,460489000.0,,93862000.0,460489000.0,-423362000.0,93640000.0,130911000.0,45607000.0,45607000.0,-21646000.0,24449000.0,0.0,-83619000.0,0.0,-1881358000.0,,0.0,0.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:34:09+00:00,,-8203000.0,86232000.0,309069000.0,4700000.0,1579000.0,-20192000.0,705391000.0,3203656000.0,,959852000.0,-1313764000.0,357242000.0,959852000.0,-1313764000.0,357242000.0,4909000.0,148597000.0,148597000.0,-72029000.0,-11898000.0,,-238131000.0,-1380199000.0,-2550882000.0,-148284000.0,57472000.0,4263000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q3TTM,2016-10-01,2017-09-30,,54548000.0,-8324000.0,112319000.0,404291000.0,4700000.0,1559000.0,-32142000.0,1769766000.0,5039984000.0,,1595907000.0,-2096869000.0,458968000.0,1595907000.0,-2096869000.0,458878000.0,-40525000.0,168389000.0,168389000.0,-73246000.0,131762000.0,,-305439000.0,-2323396000.0,-4783689000.0,-256477000.0,67267000.0,100012000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q3,2017-07-01,2017-09-30,,,-2357000.0,32422000.0,107788000.0,4250000.0,847000.0,-3364000.0,245784000.0,592606000.0,,199097000.0,-332044000.0,133496000.0,199097000.0,-332044000.0,133496000.0,1396000.0,59546000.0,59546000.0,-28117000.0,-5268000.0,,-81820000.0,-381924000.0,-552205000.0,,44895000.0,735000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 16:59:33+00:00,,-5846000.0,53810000.0,201281000.0,450000.0,732000.0,-16828000.0,459607000.0,2611050000.0,,760755000.0,-981720000.0,223746000.0,760755000.0,-981720000.0,223746000.0,3513000.0,89051000.0,89051000.0,-43912000.0,-6630000.0,,-156311000.0,-998275000.0,-1998677000.0,-148284000.0,12577000.0,3528000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q2TTM,2016-07-01,2017-06-30,,-375000.0,-3857000.0,101061000.0,373636000.0,450000.0,73000.0,-14997000.0,1523982000.0,5374146000.0,,1520971000.0,-2106162000.0,445215000.0,1520971000.0,-2106162000.0,445125000.0,-139993000.0,137402000.0,137402000.0,-46969000.0,161452000.0,,-291397000.0,-2252083000.0,-4951412000.0,-295800000.0,36142000.0,109704000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q2,2017-04-01,2017-06-30,,,-2786000.0,23730000.0,104098000.0,-2750000.0,547000.0,-14457000.0,241848000.0,974265000.0,,372065000.0,-513364000.0,116102000.0,372065000.0,-513364000.0,116102000.0,-24650000.0,41496000.0,41496000.0,-12249000.0,-3861000.0,,-78989000.0,-518185000.0,-630848000.0,-130350000.0,6870000.0,701000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:36:45+00:00,,-3060000.0,30080000.0,97183000.0,3200000.0,185000.0,-2371000.0,217759000.0,1636785000.0,,388690000.0,-468356000.0,107644000.0,388690000.0,-468356000.0,107644000.0,28163000.0,47555000.0,47555000.0,-31663000.0,-2769000.0,,-77322000.0,-480090000.0,-1367829000.0,-17934000.0,5707000.0,2827000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2017.0,Q1TTM,2016-04-01,2017-03-31,,-450000.0,889000.0,100919000.0,339707000.0,3200000.0,-934000.0,-44610000.0,1624658000.0,5765551000.0,,1391685000.0,-1795640000.0,399439000.0,1391685000.0,-1795640000.0,399349000.0,-5540000.0,-12210000.0,-12210000.0,115663000.0,131039000.0,,-277346000.0,-1973236000.0,-5653075000.0,-199142000.0,48938000.0,125908000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,FY,2018-01-01,2018-12-31,2020-02-04 16:15:46+00:00,-2000000.0,-14073000.0,127093000.0,477661000.0,,-2068000.0,-55593000.0,1293301000.0,5658105000.0,,1588433000.0,-2161760000.0,570339000.0,1588433000.0,-2161760000.0,570339000.0,-5056000.0,402793000.0,402793000.0,-240449000.0,-23270000.0,-35922000.0,-385839000.0,-2316299000.0,-4939888000.0,-13976000.0,172271000.0,20190000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q4,2018-10-01,2018-12-31,,-2000000.0,-3560000.0,27455000.0,124990000.0,-2500000.0,-1017000.0,-12233000.0,596769000.0,847000000.0,,280627000.0,-397611000.0,156251000.0,280627000.0,-397611000.0,156251000.0,38250000.0,-18631000.0,-18631000.0,65685000.0,5869000.0,,-101302000.0,-453902000.0,-1053733000.0,-13976000.0,46349000.0,14442000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 16:07:27+00:00,,-10513000.0,99638000.0,352671000.0,2500000.0,-1051000.0,-43360000.0,696532000.0,4811105000.0,,1307806000.0,-1764149000.0,414088000.0,1307806000.0,-1764149000.0,414088000.0,-43306000.0,421424000.0,421424000.0,-306134000.0,-29139000.0,-35922000.0,-284537000.0,-1862397000.0,-3886155000.0,0.0,125922000.0,5748000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q3TTM,2017-10-01,2018-09-30,,-2300000.0,-12728000.0,125519000.0,460385000.0,-2200000.0,-907000.0,-78958000.0,1266538000.0,6642116000.0,,1768295000.0,-2180513000.0,507950000.0,1768295000.0,-2187511000.0,507728000.0,87605000.0,467031000.0,467031000.0,-327780000.0,-4690000.0,-96213000.0,-368156000.0,-2241224000.0,-5767513000.0,,144507000.0,16917000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q3,2018-07-01,2018-09-30,,,-3100000.0,30753000.0,119600000.0,-3000000.0,122000.0,-8272000.0,296325000.0,1433740000.0,,251320000.0,-495250000.0,155847000.0,251320000.0,-495250000.0,155847000.0,-87961000.0,219359000.0,219359000.0,-171740000.0,-15859000.0,,-98893000.0,-579213000.0,-1363993000.0,,81215000.0,5748000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:50:37+00:00,,-7413000.0,68885000.0,233071000.0,5500000.0,-1173000.0,-35088000.0,400207000.0,3377365000.0,,1056486000.0,-1268899000.0,258241000.0,1056486000.0,-1268899000.0,258241000.0,44655000.0,202065000.0,202065000.0,-134394000.0,-13280000.0,-35922000.0,-185644000.0,-1283184000.0,-2522162000.0,0.0,44707000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q2TTM,2017-07-01,2018-06-30,,-2300000.0,-11985000.0,127188000.0,448573000.0,5050000.0,-182000.0,-74050000.0,1215997000.0,5800982000.0,,1716072000.0,-2017307000.0,485599000.0,1716072000.0,-2024305000.0,485377000.0,176962000.0,307218000.0,307218000.0,-184157000.0,5901000.0,-96213000.0,-351083000.0,-2043935000.0,-4955725000.0,,108187000.0,11904000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q2,2018-04-01,2018-06-30,,7786000.0,-3211000.0,33392000.0,118852000.0,5500000.0,-767000.0,-24418000.0,300838000.0,2336223000.0,,605167000.0,-670861000.0,129320000.0,605167000.0,-670861000.0,129320000.0,62859000.0,60547000.0,60547000.0,-22450000.0,-12639000.0,,-93282000.0,-701012000.0,-1925973000.0,,16865000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:12:51+00:00,-7786000.0,-4202000.0,35493000.0,114219000.0,,-406000.0,-10670000.0,99369000.0,1041142000.0,,451319000.0,-598038000.0,128921000.0,451319000.0,-598038000.0,128921000.0,-18204000.0,141518000.0,141518000.0,-111944000.0,-641000.0,-35922000.0,-92362000.0,-582172000.0,-596189000.0,0.0,27842000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2018.0,Q1TTM,2017-04-01,2018-03-31,,-10086000.0,-11560000.0,117526000.0,433819000.0,-3200000.0,1132000.0,-64089000.0,1157007000.0,4439024000.0,,1482970000.0,-1859810000.0,472381000.0,1482970000.0,-1866808000.0,472159000.0,89453000.0,288167000.0,288167000.0,-173956000.0,14679000.0,-96213000.0,-336790000.0,-1861108000.0,-3660600000.0,-130350000.0,98192000.0,12605000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q4,2019-10-01,2019-12-31,,-18107000.0,-7503000.0,21001000.0,140518000.0,-1899000.0,72000.0,-11221000.0,980958000.0,3221000000.0,,901806000.0,-1290450000.0,178291000.0,901806000.0,-1290450000.0,178291000.0,-210281000.0,216053000.0,216053000.0,-159556000.0,-2834000.0,,-115574000.0,-1339316000.0,-3181744000.0,,62253000.0,6619000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,FY,2019-01-01,2019-12-31,2020-02-04 16:15:46+00:00,-18107000.0,-24485000.0,146165000.0,544612000.0,,540000.0,-37165000.0,1216445000.0,10010169000.0,,2927482000.0,-3641320000.0,683857000.0,2927482000.0,-3641320000.0,683857000.0,-29441000.0,404047000.0,404047000.0,-203152000.0,880477000.0,0.0,-451170000.0,-3777178000.0,-8719199000.0,-9240000.0,147346000.0,6619000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2000000.0,-20542000.0,152619000.0,529084000.0,-601000.0,-549000.0,-38177000.0,832256000.0,7636169000.0,,2306303000.0,-2748481000.0,661817000.0,2306303000.0,-2748481000.0,661817000.0,219090000.0,169363000.0,169363000.0,22089000.0,889180000.0,,-436898000.0,-2891764000.0,-6591188000.0,-23216000.0,131442000.0,14442000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q3,2019-07-01,2019-09-30,,9000000.0,-4810000.0,53826000.0,135570000.0,1899000.0,-306000.0,17666000.0,150093000.0,3820960000.0,,916458000.0,-898633000.0,197226000.0,916458000.0,-898633000.0,197226000.0,214745000.0,-36003000.0,-36003000.0,84803000.0,486532000.0,,-114550000.0,-944658000.0,-3426577000.0,,35126000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 16:07:27+00:00,,-16982000.0,125164000.0,404094000.0,1899000.0,468000.0,-25944000.0,235487000.0,6789169000.0,,2025676000.0,-2350870000.0,505566000.0,2025676000.0,-2350870000.0,505566000.0,180840000.0,187994000.0,187994000.0,-43596000.0,883311000.0,0.0,-335596000.0,-2437862000.0,-5537455000.0,-9240000.0,85093000.0,0.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q2TTM,2018-07-01,2019-06-30,,-11000000.0,-18832000.0,129546000.0,513114000.0,-5500000.0,-121000.0,-64115000.0,978488000.0,5248949000.0,,1641165000.0,-2345098000.0,620438000.0,1641165000.0,-2345098000.0,620438000.0,-83616000.0,424725000.0,424725000.0,-234454000.0,386789000.0,,-421241000.0,-2526319000.0,-4528604000.0,-23216000.0,177531000.0,20190000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q2,2019-04-01,2019-06-30,,-9000000.0,-6456000.0,21738000.0,134437000.0,-500000.0,302000.0,-7570000.0,85394000.0,709000000.0,,468412000.0,-717904000.0,171610000.0,468412000.0,-717904000.0,171610000.0,-77580000.0,87179000.0,87179000.0,-35980000.0,-18869000.0,,-110578000.0,-732171000.0,-196535000.0,,23767000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:50:37+00:00,-9000000.0,-12172000.0,71338000.0,268524000.0,,774000.0,-43610000.0,85394000.0,2968209000.0,,1109218000.0,-1452237000.0,308340000.0,1109218000.0,-1452237000.0,308340000.0,-33905000.0,223997000.0,223997000.0,-128399000.0,396779000.0,0.0,-221046000.0,-1493204000.0,-2110878000.0,-9240000.0,49967000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 16:09:26+00:00,,-5716000.0,49600000.0,134087000.0,500000.0,472000.0,-36040000.0,0.0,2259209000.0,,640806000.0,-734333000.0,136730000.0,640806000.0,-734333000.0,136730000.0,43675000.0,136818000.0,136818000.0,-92419000.0,415648000.0,,-110468000.0,-761033000.0,-1914343000.0,-9240000.0,26200000.0,
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2019.0,Q1TTM,2018-04-01,2019-03-31,,5786000.0,-15587000.0,141200000.0,497529000.0,500000.0,-1190000.0,-80963000.0,1193932000.0,6876172000.0,,1777920000.0,-2298055000.0,578148000.0,1777920000.0,-2298055000.0,578148000.0,56823000.0,398093000.0,398093000.0,-220924000.0,393019000.0,,-403945000.0,-2495160000.0,-6258042000.0,-23216000.0,170629000.0,20190000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2020.0,Q1TTM,2019-04-01,2020-03-31,,-18107000.0,-33374000.0,162065000.0,586021000.0,4334000.0,-1600000.0,-18189000.0,1720783000.0,11392391000.0,,3176351000.0,-3740579000.0,738394000.0,3176351000.0,-3740579000.0,738394000.0,172566000.0,297907000.0,297907000.0,-93971000.0,441392000.0,,-466980000.0,-3905705000.0,-9911235000.0,,172280000.0,6619000.0
Alexandria Real Estate Equities Inc,ARE,MGCJBT4MKTQBVLNUIS88,1035443,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 16:09:26+00:00,,-14605000.0,65500000.0,175496000.0,4834000.0,-1668000.0,-17064000.0,504338000.0,3641431000.0,,889675000.0,-833592000.0,191267000.0,889675000.0,-833592000.0,191267000.0,245682000.0,30678000.0,30678000.0,16762000.0,-23437000.0,,-126278000.0,-889560000.0,-3106379000.0,0.0,51134000.0,
