company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q2,2015-03-29,2015-06-27,2016-07-25 18:22:04+00:00,0.0,-0.23,-0.23,-0.23,,1000000.0,-181000000.0,-181000000.0,,-181000000.0,,710000000.0,942000000.0,0.0,-3000000.0,0.0,,,235000000.0,0.0,134000000.0,710000000.0,232000000.0,40000000.0,,369000000.0,-137000000.0,-43000000.0,-180000000.0,942000000.0,778000000.0,778000000.0,778000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q2YTD,2014-12-28,2015-06-27,,3000000.0,-0.46,-0.46,-0.46,,4000000.0,-361000000.0,-361000000.0,,-361000000.0,,1414000000.0,1972000000.0,,-3000000.0,,,,477000000.0,87000000.0,265000000.0,1414000000.0,558000000.0,80000000.0,,832000000.0,-274000000.0,-83000000.0,-357000000.0,1972000000.0,778000000.0,778000000.0,778000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q2TTM,2014-06-29,2015-06-27,,10000000.0,-0.91,-0.91,-0.91,233000000.0,3000000.0,-708000000.0,-708000000.0,,-708000000.0,,3228000000.0,4640000000.0,,1000000.0,,,,993000000.0,158000000.0,559000000.0,3228000000.0,1412000000.0,164000000.0,-1000000.0,1953000000.0,-541000000.0,-164000000.0,-705000000.0,4640000000.0,778000000.0,778000000.0,778000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q1,2014-12-28,2015-03-28,2016-04-28 16:23:25+00:00,3000000.0,-0.23,-0.23,-0.23,,3000000.0,-180000000.0,-180000000.0,,-180000000.0,,704000000.0,1030000000.0,,,0.0,,,242000000.0,87000000.0,131000000.0,704000000.0,326000000.0,40000000.0,,463000000.0,-137000000.0,-40000000.0,-177000000.0,1030000000.0,777000000.0,777000000.0,777000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2015.0,Q1TTM,2014-03-30,2015-03-28,,14000000.0,-0.73,-0.73,-0.73,233000000.0,6000000.0,-563000000.0,-563000000.0,,-563000000.0,,3461000000.0,5139000000.0,,-45000000.0,,,,1035000000.0,158000000.0,579000000.0,3461000000.0,1678000000.0,170000000.0,-1000000.0,2019000000.0,-341000000.0,-216000000.0,-557000000.0,5139000000.0,777000000.0,777000000.0,777000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,FY,2015-12-27,2016-12-31,2019-02-08 16:44:26+00:00,,-0.6,-0.6,-0.6,,39000000.0,-498000000.0,-498000000.0,,-498000000.0,,3316000000.0,4319000000.0,-10000000.0,80000000.0,-88000000.0,,,1008000000.0,-10000000.0,466000000.0,3316000000.0,1003000000.0,156000000.0,,1376000000.0,-373000000.0,-76000000.0,-449000000.0,4319000000.0,830000000.0,835000000.0,835000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q4,2016-09-25,2016-12-31,,,-0.05,-0.05,-0.04,,5000000.0,-52000000.0,-52000000.0,,-52000000.0,,797000000.0,1153000000.0,-2000000.0,-7000000.0,-31000000.0,,,264000000.0,,127000000.0,797000000.0,356000000.0,34000000.0,,360000000.0,-4000000.0,-41000000.0,-45000000.0,1153000000.0,830000000.0,835000000.0,835000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q3,2016-06-26,2016-09-24,2017-11-02 17:00:49+00:00,,-0.5,-0.5,-0.5,,4000000.0,-406000000.0,-406000000.0,,-406000000.0,,1248000000.0,1307000000.0,-5000000.0,-63000000.0,-24000000.0,,,259000000.0,0.0,117000000.0,1248000000.0,59000000.0,41000000.0,,352000000.0,-293000000.0,-104000000.0,-397000000.0,1307000000.0,812000000.0,815000000.0,815000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q3YTD,2015-12-27,2016-09-24,,,-0.55,-0.55,-0.56,,34000000.0,-446000000.0,-446000000.0,,-446000000.0,,2519000000.0,3166000000.0,-8000000.0,87000000.0,-57000000.0,,,744000000.0,-10000000.0,339000000.0,2519000000.0,647000000.0,122000000.0,,1016000000.0,-369000000.0,-35000000.0,-404000000.0,3166000000.0,812000000.0,815000000.0,815000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q3TTM,2015-09-27,2016-09-24,,,-0.68,-0.68,-0.69,,44000000.0,-548000000.0,-548000000.0,,-548000000.0,,3194000000.0,4124000000.0,-8000000.0,85000000.0,-57000000.0,,,973000000.0,-16000000.0,448000000.0,3194000000.0,930000000.0,163000000.0,,1348000000.0,-418000000.0,-78000000.0,-496000000.0,4124000000.0,812000000.0,815000000.0,815000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q2,2016-03-27,2016-06-25,2017-08-03 16:43:29+00:00,,0.09,0.09,0.08,,29000000.0,69000000.0,69000000.0,,69000000.0,,708000000.0,1027000000.0,-3000000.0,150000000.0,-26000000.0,,,243000000.0,-7000000.0,117000000.0,708000000.0,319000000.0,41000000.0,,327000000.0,-8000000.0,109000000.0,101000000.0,1027000000.0,766700000.0,794000000.0,821000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q2YTD,2015-12-27,2016-06-25,,,-0.05,-0.05,-0.06,,30000000.0,-40000000.0,-40000000.0,,-40000000.0,,1271000000.0,1859000000.0,-3000000.0,150000000.0,-33000000.0,,,485000000.0,-10000000.0,222000000.0,1271000000.0,588000000.0,81000000.0,,664000000.0,-76000000.0,69000000.0,-7000000.0,1859000000.0,766700000.0,794000000.0,821000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q2TTM,2015-06-28,2016-06-25,,,-0.43,-0.43,-0.44,,40000000.0,-339000000.0,-339000000.0,,-339000000.0,,2768000000.0,3878000000.0,-3000000.0,148000000.0,-33000000.0,,,955000000.0,32000000.0,439000000.0,2768000000.0,1110000000.0,161000000.0,,1393000000.0,-283000000.0,-13000000.0,-296000000.0,3878000000.0,766700000.0,794000000.0,821000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q1,2015-12-27,2016-03-26,2017-05-08 16:35:05+00:00,,-0.14,-0.14,-0.14,,1000000.0,-109000000.0,-109000000.0,,-109000000.0,,563000000.0,832000000.0,0.0,0.0,-7000000.0,,,242000000.0,-3000000.0,105000000.0,563000000.0,269000000.0,40000000.0,,337000000.0,-68000000.0,-40000000.0,-108000000.0,832000000.0,793000000.0,793000000.0,793000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2016.0,Q1TTM,2015-03-29,2016-03-26,,,-0.75,-0.75,-0.75,,12000000.0,-589000000.0,-589000000.0,,-589000000.0,,2770000000.0,3793000000.0,,-5000000.0,-7000000.0,,,947000000.0,39000000.0,456000000.0,2770000000.0,1023000000.0,160000000.0,,1435000000.0,-412000000.0,-165000000.0,-577000000.0,3793000000.0,793000000.0,793000000.0,793000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,FY,2017-01-01,2017-12-30,2020-02-04 17:21:47+00:00,,-0.03,-0.03,-0.03,,18000000.0,-33000000.0,-33000000.0,,-33000000.0,,3466000000.0,5253000000.0,-7000000.0,-9000000.0,-52000000.0,,,1196000000.0,,516000000.0,3466000000.0,1787000000.0,126000000.0,,1660000000.0,127000000.0,-135000000.0,-8000000.0,5253000000.0,1100000000.0,952000000.0,952000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q4,2017-10-01,2017-12-30,,,,-0.01,-0.01,,-12000000.0,-19000000.0,-19000000.0,,-19000000.0,,888000000.0,1340000000.0,,2000000.0,,,,320000000.0,,134000000.0,888000000.0,452000000.0,31000000.0,,454000000.0,-2000000.0,-29000000.0,-31000000.0,1340000000.0,1100000000.0,952000000.0,952000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q3,2017-07-02,2017-09-30,2018-10-31 16:15:18+00:00,,0.07,0.06,0.06,,22000000.0,61000000.0,61000000.0,,61000000.0,,1013000000.0,1584000000.0,-2000000.0,-3000000.0,0.0,,,320000000.0,,132000000.0,1013000000.0,571000000.0,31000000.0,,452000000.0,119000000.0,-34000000.0,85000000.0,1584000000.0,871400000.0,957000000.0,1042000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q3YTD,2017-01-01,2017-09-30,,,-0.03,-0.02,-0.02,,30000000.0,-14000000.0,-14000000.0,,-14000000.0,,2578000000.0,3913000000.0,-7000000.0,-11000000.0,-52000000.0,,,876000000.0,,382000000.0,2578000000.0,1335000000.0,95000000.0,,1206000000.0,129000000.0,-106000000.0,23000000.0,3913000000.0,871400000.0,957000000.0,1042000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q3TTM,2016-09-25,2017-09-30,,,-0.08,-0.07,-0.06,,35000000.0,-66000000.0,-66000000.0,,-66000000.0,,3375000000.0,5066000000.0,-9000000.0,-18000000.0,-83000000.0,,,1140000000.0,,509000000.0,3375000000.0,1691000000.0,129000000.0,,1566000000.0,125000000.0,-147000000.0,-22000000.0,5066000000.0,871400000.0,957000000.0,1042000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q2,2017-04-02,2017-07-01,2018-08-02 16:28:52+00:00,,-0.02,-0.04,-0.04,,3000000.0,-42000000.0,-42000000.0,,-42000000.0,,765000000.0,1151000000.0,-3000000.0,-3000000.0,-25000000.0,,,285000000.0,,127000000.0,765000000.0,386000000.0,32000000.0,,387000000.0,-1000000.0,-35000000.0,-36000000.0,1151000000.0,2100000000.0,945000000.0,945000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q2YTD,2017-01-01,2017-07-01,,,-0.1,-0.08,-0.08,,8000000.0,-75000000.0,-75000000.0,,-75000000.0,,1565000000.0,2329000000.0,-5000000.0,-8000000.0,-52000000.0,,,556000000.0,,250000000.0,1565000000.0,764000000.0,64000000.0,,754000000.0,10000000.0,-72000000.0,-62000000.0,2329000000.0,2100000000.0,945000000.0,945000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q2TTM,2016-06-26,2017-07-01,,,-0.65,-0.63,-0.62,,17000000.0,-533000000.0,-533000000.0,,-533000000.0,,3610000000.0,4789000000.0,-12000000.0,-78000000.0,-107000000.0,,,1079000000.0,,494000000.0,3610000000.0,1179000000.0,139000000.0,,1466000000.0,-287000000.0,-217000000.0,-504000000.0,4789000000.0,2100000000.0,945000000.0,945000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q1,2017-01-01,2017-04-01,2018-05-03 16:45:08+00:00,,-0.08,-0.04,-0.04,,5000000.0,-33000000.0,-33000000.0,,-33000000.0,,800000000.0,1178000000.0,-2000000.0,-5000000.0,-27000000.0,,,271000000.0,,123000000.0,800000000.0,378000000.0,32000000.0,,367000000.0,11000000.0,-37000000.0,-26000000.0,1178000000.0,412500000.0,939000000.0,939000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2017.0,Q1TTM,2016-03-27,2017-04-01,,,-0.54,-0.5,-0.5,,43000000.0,-422000000.0,-422000000.0,,-422000000.0,,3553000000.0,4665000000.0,-12000000.0,75000000.0,-108000000.0,,,1037000000.0,-7000000.0,484000000.0,3553000000.0,1112000000.0,148000000.0,,1406000000.0,-294000000.0,-73000000.0,-367000000.0,4665000000.0,412500000.0,939000000.0,939000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,FY,2017-12-31,2018-12-29,2020-02-04 17:21:47+00:00,,0.34,0.34,0.32,,-9000000.0,337000000.0,337000000.0,,337000000.0,,4028000000.0,6475000000.0,-2000000.0,0.0,,,,1434000000.0,,562000000.0,4028000000.0,2447000000.0,121000000.0,,1996000000.0,451000000.0,-121000000.0,330000000.0,6475000000.0,991200000.0,982000000.0,1064000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q4,2018-09-30,2018-12-29,,,0.04,0.04,0.04,,-35000000.0,38000000.0,38000000.0,,38000000.0,,882000000.0,1419000000.0,,4000000.0,,,,371000000.0,,138000000.0,882000000.0,537000000.0,29000000.0,,509000000.0,28000000.0,-25000000.0,3000000.0,1419000000.0,991200000.0,982000000.0,1064000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q3,2018-07-01,2018-09-29,2019-10-30 16:17:03+00:00,,0.1,0.1,0.09,,12000000.0,102000000.0,102000000.0,,102000000.0,,992000000.0,1653000000.0,0.0,-6000000.0,0.0,,,363000000.0,,148000000.0,992000000.0,661000000.0,30000000.0,,511000000.0,150000000.0,-36000000.0,114000000.0,1653000000.0,1020000000.0,987000000.0,1076000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q3YTD,2017-12-31,2018-09-29,,,0.3,0.3,0.28,,26000000.0,299000000.0,299000000.0,,299000000.0,,3146000000.0,5056000000.0,-2000000.0,-4000000.0,,,,1063000000.0,,424000000.0,3146000000.0,1910000000.0,92000000.0,,1487000000.0,423000000.0,-96000000.0,327000000.0,5056000000.0,1020000000.0,987000000.0,1076000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q3TTM,2017-10-01,2018-09-29,,,0.3,0.29,0.27,,14000000.0,280000000.0,280000000.0,,280000000.0,,4034000000.0,6396000000.0,-2000000.0,-2000000.0,,,,1383000000.0,,558000000.0,4034000000.0,2362000000.0,123000000.0,,1941000000.0,421000000.0,-125000000.0,296000000.0,6396000000.0,1020000000.0,987000000.0,1076000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:27:08+00:00,,0.12,0.12,0.11,,6000000.0,116000000.0,116000000.0,,116000000.0,,1104000000.0,1756000000.0,-1000000.0,1000000.0,0.0,,,357000000.0,,142000000.0,1104000000.0,652000000.0,31000000.0,,499000000.0,153000000.0,-30000000.0,123000000.0,1756000000.0,966700000.0,972000000.0,1147000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q2YTD,2017-12-31,2018-06-30,,,0.2,0.2,0.19,,14000000.0,197000000.0,197000000.0,,197000000.0,,2154000000.0,3403000000.0,-2000000.0,2000000.0,,,,700000000.0,,276000000.0,2154000000.0,1249000000.0,62000000.0,,976000000.0,273000000.0,-60000000.0,213000000.0,3403000000.0,966700000.0,972000000.0,1147000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q2TTM,2017-07-02,2018-06-30,,,0.27,0.25,0.24,,24000000.0,239000000.0,239000000.0,,239000000.0,,4055000000.0,6327000000.0,-4000000.0,1000000.0,,,,1340000000.0,,542000000.0,4055000000.0,2272000000.0,124000000.0,,1882000000.0,390000000.0,-123000000.0,267000000.0,6327000000.0,966700000.0,972000000.0,1147000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q1,2017-12-31,2018-03-31,2019-05-01 16:36:40+00:00,,0.08,0.08,0.08,,8000000.0,81000000.0,81000000.0,,81000000.0,,1050000000.0,1647000000.0,-1000000.0,1000000.0,0.0,,,343000000.0,,134000000.0,1050000000.0,597000000.0,31000000.0,,477000000.0,120000000.0,-30000000.0,90000000.0,1647000000.0,1012500000.0,968000000.0,1039000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2018.0,Q1TTM,2017-04-02,2018-03-31,,,0.13,0.09,0.09,,21000000.0,81000000.0,81000000.0,,81000000.0,,3716000000.0,5722000000.0,-6000000.0,-3000000.0,-25000000.0,,,1268000000.0,,527000000.0,3716000000.0,2006000000.0,125000000.0,,1770000000.0,236000000.0,-128000000.0,108000000.0,5722000000.0,1012500000.0,968000000.0,1039000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q4,2019-09-29,2019-12-28,,,0.16,0.16,0.15,,35000000.0,170000000.0,170000000.0,,170000000.0,,1178000000.0,2127000000.0,,-125000000.0,,,,395000000.0,,206000000.0,1178000000.0,949000000.0,18000000.0,,601000000.0,348000000.0,-143000000.0,205000000.0,2127000000.0,1100000000.0,1091000000.0,1120000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,FY,2018-12-30,2019-12-28,2020-02-04 17:21:47+00:00,,0.31,0.31,0.3,,31000000.0,341000000.0,341000000.0,,341000000.0,,3863000000.0,6731000000.0,0.0,-165000000.0,-60000000.0,,,1547000000.0,,750000000.0,3863000000.0,2868000000.0,94000000.0,,2237000000.0,631000000.0,-259000000.0,372000000.0,6731000000.0,1100000000.0,1091000000.0,1120000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q3YTD,2018-12-30,2019-09-28,,,0.15,0.15,0.15,,-4000000.0,171000000.0,171000000.0,,171000000.0,,2685000000.0,4604000000.0,,-40000000.0,-60000000.0,,,1152000000.0,,544000000.0,2685000000.0,1919000000.0,76000000.0,,1636000000.0,283000000.0,-116000000.0,167000000.0,4604000000.0,1090900000.0,1097000000.0,1117000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q3TTM,2018-09-30,2019-09-28,,,0.19,0.19,0.19,,-39000000.0,209000000.0,209000000.0,,209000000.0,,3567000000.0,6023000000.0,,-36000000.0,-60000000.0,,,1523000000.0,,682000000.0,3567000000.0,2456000000.0,105000000.0,,2145000000.0,311000000.0,-141000000.0,170000000.0,6023000000.0,1090900000.0,1097000000.0,1117000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q3,2019-06-30,2019-09-28,2019-10-30 16:17:03+00:00,,0.11,0.11,0.11,,7000000.0,120000000.0,120000000.0,,120000000.0,,1024000000.0,1801000000.0,1000000.0,-36000000.0,0.0,,,406000000.0,,185000000.0,1024000000.0,777000000.0,24000000.0,,591000000.0,186000000.0,-60000000.0,126000000.0,1801000000.0,1090900000.0,1097000000.0,1117000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q2YTD,2018-12-30,2019-06-29,,,0.04,0.04,0.04,,-11000000.0,51000000.0,51000000.0,,51000000.0,,1661000000.0,2803000000.0,-1000000.0,-4000000.0,-60000000.0,,,746000000.0,,359000000.0,1661000000.0,1142000000.0,52000000.0,,1045000000.0,97000000.0,-56000000.0,41000000.0,2803000000.0,1166700000.0,1084000000.0,1109000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q2TTM,2018-07-01,2019-06-29,,,0.18,0.18,0.17,,-34000000.0,191000000.0,191000000.0,,191000000.0,,3535000000.0,5875000000.0,-1000000.0,-6000000.0,-60000000.0,,,1480000000.0,,645000000.0,3535000000.0,2340000000.0,111000000.0,,2065000000.0,275000000.0,-117000000.0,158000000.0,5875000000.0,1166700000.0,1084000000.0,1109000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q2,2019-03-31,2019-06-29,2019-07-31 16:27:08+00:00,,0.03,0.03,0.03,,2000000.0,35000000.0,35000000.0,,35000000.0,,910000000.0,1531000000.0,0.0,3000000.0,0.0,,,373000000.0,,189000000.0,910000000.0,621000000.0,25000000.0,,562000000.0,59000000.0,-22000000.0,37000000.0,1531000000.0,1166700000.0,1084000000.0,1109000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q1,2018-12-30,2019-03-30,2020-04-29 16:33:04+00:00,,0.01,0.01,0.01,,-13000000.0,16000000.0,16000000.0,,16000000.0,,751000000.0,1272000000.0,-1000000.0,-7000000.0,-60000000.0,,,373000000.0,,170000000.0,751000000.0,521000000.0,27000000.0,,483000000.0,38000000.0,-34000000.0,4000000.0,1272000000.0,1600000000.0,1044000000.0,1094000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2019.0,Q1TTM,2018-04-01,2019-03-30,,,0.27,0.27,0.25,,-30000000.0,272000000.0,272000000.0,,272000000.0,,3729000000.0,6100000000.0,-2000000.0,-8000000.0,-60000000.0,,,1464000000.0,,598000000.0,3729000000.0,2371000000.0,117000000.0,,2002000000.0,369000000.0,-125000000.0,244000000.0,6100000000.0,1600000000.0,1044000000.0,1094000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2020.0,Q1TTM,2019-03-31,2020-03-28,,,0.44,0.44,0.43,,50000000.0,487000000.0,487000000.0,,487000000.0,,4080000000.0,7245000000.0,1000000.0,-154000000.0,,,,1616000000.0,,779000000.0,4080000000.0,3165000000.0,80000000.0,,2395000000.0,770000000.0,-234000000.0,536000000.0,7245000000.0,1157100000.0,1170000000.0,1224000000.0
Advanced Micro Devices Inc,AMD,R2I72C950HOYXII45366,2488,2020.0,Q1,2019-12-29,2020-03-28,2020-04-29 16:33:04+00:00,,0.14,0.14,0.14,,6000000.0,162000000.0,162000000.0,,162000000.0,,968000000.0,1786000000.0,0.0,4000000.0,0.0,,,442000000.0,,199000000.0,968000000.0,818000000.0,13000000.0,,641000000.0,177000000.0,-9000000.0,168000000.0,1786000000.0,1157100000.0,1170000000.0,1224000000.0
