company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q3TTM,2009-10-01,2010-09-30,,-1318000000.0,,962000000.0,,-65000000.0,278000000.0,128000000.0,617000000.0,-2125000000.0,-2263000000.0,4489000000.0,-2125000000.0,-2263000000.0,4489000000.0,36000000.0,1746000000.0,1746000000.0,,1503000000.0,6000000.0,10000000.0,-938000000.0,-459000000.0,-608000000.0,-1938000000.0,,94000000.0,18000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q3,2010-07-01,2010-09-30,,-322000000.0,,242000000.0,,109000000.0,118000000.0,56000000.0,-245000000.0,-757000000.0,-488000000.0,1325000000.0,-757000000.0,-488000000.0,1325000000.0,189000000.0,598000000.0,598000000.0,,367000000.0,1000000.0,34000000.0,-240000000.0,-124000000.0,-166000000.0,-329000000.0,,84000000.0,6000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-22 11:00:18+00:00,-996000000.0,,474000000.0,0.0,-147000000.0,143000000.0,55000000.0,862000000.0,-544000000.0,-1492000000.0,1833000000.0,-544000000.0,-1492000000.0,1833000000.0,-350000000.0,1055000000.0,1055000000.0,,161000000.0,4000000.0,-12000000.0,-464000000.0,-311000000.0,-185000000.0,-1001000000.0,0.0,10000000.0,2000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2TTM,2009-07-01,2010-06-30,,-1436000000.0,,962000000.0,1000000.0,-104000000.0,350000000.0,83000000.0,862000000.0,-2022000000.0,-2341000000.0,4312000000.0,-2022000000.0,-2341000000.0,4312000000.0,-155000000.0,1756000000.0,1756000000.0,,1244000000.0,5000000.0,-29000000.0,-930000000.0,-335000000.0,-568000000.0,-2042000000.0,,10000000.0,16000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q2,2010-04-01,2010-06-30,,-996000000.0,,241000000.0,,-84000000.0,213000000.0,23000000.0,-88000000.0,-295000000.0,-1111000000.0,1090000000.0,-295000000.0,-1111000000.0,1090000000.0,-400000000.0,566000000.0,566000000.0,,70000000.0,2000000.0,4000000.0,-233000000.0,-15000000.0,-115000000.0,1000000.0,,10000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q1,2010-01-01,2010-03-31,2011-04-21 16:18:39+00:00,0.0,,233000000.0,0.0,-63000000.0,-70000000.0,32000000.0,950000000.0,-249000000.0,-381000000.0,743000000.0,-249000000.0,-381000000.0,743000000.0,50000000.0,489000000.0,489000000.0,,91000000.0,2000000.0,-16000000.0,-231000000.0,-296000000.0,-70000000.0,-1002000000.0,0.0,0.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2010.0,Q1TTM,2009-04-01,2010-03-31,,-448000000.0,,956000000.0,1000000.0,90000000.0,78000000.0,65000000.0,944000000.0,-2251000000.0,-1388000000.0,4348000000.0,-2251000000.0,-1388000000.0,4348000000.0,799000000.0,1640000000.0,1640000000.0,,1674000000.0,3000000.0,-75000000.0,-925000000.0,-320000000.0,-570000000.0,-2338000000.0,,,24000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q4,2011-10-01,2011-12-31,,-346000000.0,,253000000.0,-14000000.0,-21000000.0,112000000.0,72000000.0,-100000000.0,-919000000.0,-724000000.0,1477000000.0,-919000000.0,-724000000.0,1477000000.0,-187000000.0,-303000000.0,-310000000.0,7000000.0,1422000000.0,11000000.0,-43000000.0,-295000000.0,-58000000.0,-332000000.0,-531000000.0,-76000000.0,66000000.0,3000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 09:15:25+00:00,-973000000.0,,957000000.0,1156000000.0,-60000000.0,-459000000.0,304000000.0,1690000000.0,-1114000000.0,-611000000.0,2833000000.0,-1114000000.0,-611000000.0,2833000000.0,1048000000.0,2074000000.0,2067000000.0,7000000.0,268000000.0,42000000.0,24000000.0,-1091000000.0,-380000000.0,-798000000.0,-974000000.0,-1085000000.0,354000000.0,6000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3TTM,2010-10-01,2011-09-30,,-612000000.0,,975000000.0,1177000000.0,-39000000.0,-267000000.0,316000000.0,1194000000.0,-941000000.0,-176000000.0,2401000000.0,-941000000.0,-176000000.0,2401000000.0,1245000000.0,2746000000.0,2746000000.0,,-1053000000.0,39000000.0,50000000.0,-1036000000.0,-340000000.0,-766000000.0,-445000000.0,-1009000000.0,306000000.0,9000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3,2011-07-01,2011-09-30,,-619000000.0,,226000000.0,955000000.0,-126000000.0,59000000.0,32000000.0,355000000.0,-385000000.0,187000000.0,661000000.0,-385000000.0,187000000.0,661000000.0,337000000.0,862000000.0,862000000.0,,-486000000.0,1000000.0,9000000.0,-266000000.0,-93000000.0,-177000000.0,-2000000.0,-505000000.0,112000000.0,
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-19 11:19:16+00:00,-627000000.0,,704000000.0,1170000000.0,-39000000.0,-571000000.0,232000000.0,1790000000.0,-195000000.0,113000000.0,1356000000.0,-195000000.0,113000000.0,1356000000.0,1235000000.0,2377000000.0,2377000000.0,,-1154000000.0,31000000.0,67000000.0,-796000000.0,-322000000.0,-466000000.0,-443000000.0,-1009000000.0,288000000.0,3000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-18 10:33:45+00:00,-8000000.0,,478000000.0,215000000.0,87000000.0,-630000000.0,200000000.0,1435000000.0,190000000.0,-74000000.0,695000000.0,190000000.0,-74000000.0,695000000.0,898000000.0,1515000000.0,1515000000.0,,-668000000.0,30000000.0,58000000.0,-530000000.0,-229000000.0,-289000000.0,-441000000.0,-504000000.0,176000000.0,3000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2TTM,2010-07-01,2011-06-30,,-315000000.0,,991000000.0,222000000.0,196000000.0,-208000000.0,340000000.0,594000000.0,-1313000000.0,-851000000.0,3065000000.0,-1313000000.0,-851000000.0,3065000000.0,1097000000.0,2482000000.0,2482000000.0,,-200000000.0,39000000.0,75000000.0,-1010000000.0,-371000000.0,-755000000.0,-772000000.0,-504000000.0,278000000.0,15000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q2,2011-04-01,2011-06-30,,-1000000.0,,236000000.0,-2000000.0,20000000.0,-3000000.0,99000000.0,53000000.0,-596000000.0,-90000000.0,1138000000.0,-596000000.0,-90000000.0,1138000000.0,472000000.0,810000000.0,810000000.0,,95000000.0,17000000.0,27000000.0,-266000000.0,-65000000.0,-165000000.0,5000000.0,-504000000.0,114000000.0,2000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q1,2011-01-01,2011-03-31,2012-04-20 12:05:41+00:00,-7000000.0,,242000000.0,217000000.0,67000000.0,-627000000.0,101000000.0,1382000000.0,786000000.0,16000000.0,-443000000.0,786000000.0,16000000.0,-443000000.0,426000000.0,705000000.0,705000000.0,,-763000000.0,13000000.0,31000000.0,-264000000.0,-164000000.0,-124000000.0,-446000000.0,,62000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1310000000.0,,996000000.0,224000000.0,92000000.0,8000000.0,264000000.0,453000000.0,-1012000000.0,-1872000000.0,3017000000.0,-1012000000.0,-1872000000.0,3017000000.0,225000000.0,2238000000.0,2238000000.0,,-225000000.0,24000000.0,52000000.0,-977000000.0,-321000000.0,-705000000.0,-776000000.0,,174000000.0,14000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q4,2012-10-01,2012-12-31,,-376000000.0,,245000000.0,3000000.0,26000000.0,150000000.0,163000000.0,-281000000.0,-938000000.0,-563000000.0,1349000000.0,-938000000.0,-563000000.0,1349000000.0,-126000000.0,250000000.0,251000000.0,-1000000.0,703000000.0,28000000.0,53000000.0,-331000000.0,-220000000.0,-298000000.0,-200000000.0,-317000000.0,272000000.0,3000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 13:45:03+00:00,-438000000.0,,926000000.0,21000000.0,53000000.0,-374000000.0,342000000.0,124000000.0,-1206000000.0,-1428000000.0,3517000000.0,-1206000000.0,-1428000000.0,3517000000.0,936000000.0,2926000000.0,2926000000.0,,39000000.0,56000000.0,11000000.0,-1211000000.0,-702000000.0,-884000000.0,-200000000.0,-317000000.0,559000000.0,5000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3TTM,2011-10-01,2012-09-30,,-408000000.0,,934000000.0,4000000.0,6000000.0,-412000000.0,251000000.0,305000000.0,-1187000000.0,-1589000000.0,3645000000.0,-1187000000.0,-1589000000.0,3645000000.0,875000000.0,2373000000.0,2365000000.0,6000000.0,758000000.0,39000000.0,-85000000.0,-1175000000.0,-540000000.0,-918000000.0,-531000000.0,-76000000.0,353000000.0,5000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3,2012-07-01,2012-09-30,,2000000.0,,226000000.0,,82000000.0,172000000.0,63000000.0,3000000.0,-220000000.0,-322000000.0,999000000.0,-220000000.0,-322000000.0,999000000.0,539000000.0,951000000.0,950000000.0,-1000000.0,-349000000.0,12000000.0,17000000.0,-298000000.0,-237000000.0,-234000000.0,,,129000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-18 11:04:11+00:00,-62000000.0,,681000000.0,18000000.0,27000000.0,-524000000.0,179000000.0,405000000.0,-268000000.0,-865000000.0,2168000000.0,-268000000.0,-865000000.0,2168000000.0,1062000000.0,2676000000.0,2675000000.0,-1000000.0,-664000000.0,28000000.0,-42000000.0,-880000000.0,-482000000.0,-586000000.0,0.0,0.0,287000000.0,2000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1029000000.0,,934000000.0,959000000.0,-202000000.0,-525000000.0,220000000.0,657000000.0,-1352000000.0,-1080000000.0,3307000000.0,-1352000000.0,-1080000000.0,3307000000.0,673000000.0,2284000000.0,2277000000.0,7000000.0,621000000.0,28000000.0,-93000000.0,-1143000000.0,-396000000.0,-861000000.0,-533000000.0,-581000000.0,336000000.0,4000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2,2012-04-01,2012-06-30,,-63000000.0,,225000000.0,18000000.0,-102000000.0,62000000.0,26000000.0,44000000.0,-217000000.0,-421000000.0,973000000.0,-217000000.0,-421000000.0,973000000.0,233000000.0,902000000.0,902000000.0,,-216000000.0,4000000.0,-81000000.0,-291000000.0,-161000000.0,-200000000.0,,,66000000.0,
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-19 11:06:56+00:00,-64000000.0,,455000000.0,18000000.0,-55000000.0,-696000000.0,116000000.0,402000000.0,-48000000.0,-543000000.0,1169000000.0,-48000000.0,-543000000.0,1169000000.0,523000000.0,1725000000.0,1725000000.0,,-315000000.0,16000000.0,-59000000.0,-582000000.0,-245000000.0,-352000000.0,0.0,0.0,158000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q1TTM,2011-04-01,2012-03-31,,-967000000.0,,945000000.0,939000000.0,-80000000.0,-590000000.0,293000000.0,666000000.0,-1731000000.0,-749000000.0,3472000000.0,-1731000000.0,-749000000.0,3472000000.0,912000000.0,2192000000.0,2185000000.0,7000000.0,932000000.0,41000000.0,15000000.0,-1118000000.0,-300000000.0,-826000000.0,-528000000.0,-1085000000.0,384000000.0,6000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2012.0,Q1,2012-01-01,2012-03-31,2013-04-19 11:29:18+00:00,-1000000.0,,230000000.0,,47000000.0,-758000000.0,90000000.0,358000000.0,169000000.0,-122000000.0,196000000.0,169000000.0,-122000000.0,196000000.0,290000000.0,823000000.0,823000000.0,,-99000000.0,12000000.0,22000000.0,-291000000.0,-84000000.0,-152000000.0,0.0,0.0,92000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 13:41:09+00:00,-1133000000.0,319000000.0,670000000.0,3000000.0,-155000000.0,-332000000.0,447000000.0,2021000000.0,-433000000.0,-1959000000.0,4335000000.0,-433000000.0,-1959000000.0,4335000000.0,1788000000.0,3924000000.0,3924000000.0,,-246000000.0,132000000.0,201000000.0,-1353000000.0,-1220000000.0,-947000000.0,-607000000.0,-1073000000.0,1122000000.0,15000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q4,2013-10-01,2013-12-31,,-70000000.0,319000000.0,-70000000.0,3000000.0,-40000000.0,369000000.0,85000000.0,249000000.0,-300000000.0,-405000000.0,1668000000.0,-300000000.0,-405000000.0,1668000000.0,923000000.0,926000000.0,947000000.0,-21000000.0,103000000.0,31000000.0,97000000.0,-358000000.0,-517000000.0,-400000000.0,-3000000.0,-304000000.0,474000000.0,8000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3TTM,2012-10-01,2013-09-30,,-1439000000.0,,985000000.0,3000000.0,-89000000.0,-551000000.0,525000000.0,1491000000.0,-1071000000.0,-2117000000.0,4016000000.0,-1071000000.0,-2117000000.0,4016000000.0,739000000.0,3248000000.0,3228000000.0,22000000.0,354000000.0,129000000.0,157000000.0,-1326000000.0,-923000000.0,-845000000.0,-804000000.0,-1086000000.0,920000000.0,10000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3,2013-07-01,2013-09-30,,-603000000.0,,245000000.0,,54000000.0,-195000000.0,59000000.0,938000000.0,517000000.0,-691000000.0,1070000000.0,517000000.0,-691000000.0,1070000000.0,950000000.0,1007000000.0,990000000.0,25000000.0,30000000.0,20000000.0,85000000.0,-330000000.0,-243000000.0,-203000000.0,-3000000.0,-167000000.0,272000000.0,1000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-17 12:26:17+00:00,-1063000000.0,,740000000.0,0.0,-115000000.0,-701000000.0,362000000.0,1772000000.0,-133000000.0,-1554000000.0,2667000000.0,-133000000.0,-1554000000.0,2667000000.0,865000000.0,2998000000.0,2977000000.0,21000000.0,-349000000.0,101000000.0,104000000.0,-995000000.0,-703000000.0,-547000000.0,-604000000.0,-769000000.0,648000000.0,7000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2TTM,2012-07-01,2013-06-30,,-834000000.0,,966000000.0,3000000.0,-61000000.0,-184000000.0,529000000.0,556000000.0,-1808000000.0,-1748000000.0,3945000000.0,-1808000000.0,-1748000000.0,3945000000.0,328000000.0,3192000000.0,3188000000.0,-4000000.0,-25000000.0,121000000.0,89000000.0,-1294000000.0,-917000000.0,-876000000.0,-801000000.0,-919000000.0,777000000.0,10000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2,2013-04-01,2013-06-30,,-338000000.0,,247000000.0,,-102000000.0,224000000.0,139000000.0,19000000.0,-592000000.0,-552000000.0,1256000000.0,-592000000.0,-552000000.0,1256000000.0,10000000.0,1022000000.0,1021000000.0,-7000000.0,-236000000.0,57000000.0,52000000.0,-343000000.0,-286000000.0,-196000000.0,-1000000.0,-463000000.0,210000000.0,6000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-18 11:16:49+00:00,-460000000.0,,495000000.0,0.0,-169000000.0,-506000000.0,303000000.0,834000000.0,-650000000.0,-863000000.0,1597000000.0,-650000000.0,-863000000.0,1597000000.0,-85000000.0,1991000000.0,1987000000.0,-4000000.0,-379000000.0,81000000.0,19000000.0,-665000000.0,-460000000.0,-344000000.0,-601000000.0,-602000000.0,376000000.0,6000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q1TTM,2012-04-01,2013-03-31,,-559000000.0,,944000000.0,21000000.0,-61000000.0,-346000000.0,416000000.0,581000000.0,-1433000000.0,-1617000000.0,3662000000.0,-1433000000.0,-1617000000.0,3662000000.0,551000000.0,3072000000.0,3069000000.0,3000000.0,-5000000.0,68000000.0,-44000000.0,-1242000000.0,-792000000.0,-880000000.0,-800000000.0,-456000000.0,633000000.0,4000000.0
Honeywell International Inc,HON,ISRPG12PN4EIEOEMW547,773840,2013.0,Q1,2013-01-01,2013-03-31,2014-04-17 10:49:59+00:00,-122000000.0,,248000000.0,,-67000000.0,-730000000.0,164000000.0,815000000.0,-58000000.0,-311000000.0,341000000.0,-58000000.0,-311000000.0,341000000.0,-95000000.0,969000000.0,966000000.0,3000000.0,-143000000.0,24000000.0,-33000000.0,-322000000.0,-174000000.0,-148000000.0,-600000000.0,-139000000.0,166000000.0,0.0
