company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-19 16:34:43+00:00,14801000.0,171274000.0,79917000.0,5427000.0,-515095000.0,,1334427000.0,,1326081000.0,-2275232000.0,-128832000.0,,,1326081000.0,-2275232000.0,-128832000.0,-1077983000.0,31207000.0,184439000.0,184439000.0,,121923000.0,6093000.0,-3114281000.0,-14606000.0,59673000.0,-68267000.0,-31040000.0,,,117222000.0,790094000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q3TTM,2014-10-01,2015-09-30,,18673000.0,282007000.0,105259000.0,7238000.0,-619367000.0,,1334427000.0,,2677297000.0,-2638495000.0,-327353000.0,,,2677297000.0,-2638495000.0,-327383000.0,-288581000.0,1379433000.0,204156000.0,204156000.0,,-28184000.0,13938000.0,-3511965000.0,-19461000.0,90131000.0,-84388000.0,-31040000.0,,,160156000.0,797702000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q3,2015-07-01,2015-09-30,,5066000.0,79642000.0,27128000.0,1991000.0,-146643000.0,,1334427000.0,,1543296000.0,-1495418000.0,-44944000.0,,,1543296000.0,-1495418000.0,-44944000.0,2934000.0,244399000.0,45724000.0,45724000.0,,21421000.0,319000.0,-1489518000.0,-4913000.0,27497000.0,-42030000.0,-30936000.0,,,31517000.0,4613000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-20 16:34:33+00:00,9735000.0,91632000.0,52789000.0,3436000.0,-368452000.0,,0.0,,-217215000.0,-779814000.0,-83888000.0,,,-217215000.0,-779814000.0,-83888000.0,-1080917000.0,-213192000.0,138715000.0,138715000.0,,100502000.0,5774000.0,-1624763000.0,-9693000.0,32176000.0,-26237000.0,-104000.0,,,85705000.0,785481000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q2TTM,2014-07-01,2015-06-30,,17473000.0,296699000.0,100299000.0,6938000.0,-640574000.0,,,,1379241000.0,-1335751000.0,-288773000.0,,,1379241000.0,-1335751000.0,-288803000.0,-245313000.0,1393084000.0,241358000.0,241358000.0,,8500000.0,5659000.0,-3445338000.0,-19398000.0,77532000.0,-51199000.0,-104000.0,,,129426000.0,2031360000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q2,2015-04-01,2015-06-30,,5705000.0,73821000.0,27421000.0,1777000.0,-242774000.0,,,,-120116000.0,588064000.0,-64707000.0,,,-120116000.0,588064000.0,-64707000.0,403241000.0,-116320000.0,91016000.0,91016000.0,,64011000.0,1178000.0,-205604000.0,-4870000.0,15558000.0,-18059000.0,-104000.0,,,32633000.0,779094000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q1,2015-01-01,2015-03-31,2016-04-20 16:47:06+00:00,4030000.0,17811000.0,25368000.0,1659000.0,-125678000.0,,0.0,,-97099000.0,-1367878000.0,-19181000.0,,,-97099000.0,-1367878000.0,-19181000.0,-1484158000.0,-96872000.0,47699000.0,47699000.0,,36491000.0,4596000.0,-1419159000.0,-4823000.0,16618000.0,-8178000.0,0.0,,,53072000.0,6387000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2015.0,Q1TTM,2014-04-01,2015-03-31,,16112000.0,383660000.0,-403303000.0,7759000.0,-1162243000.0,,-3483000000.0,,4902960000.0,-3748249000.0,-1013924000.0,,,4902960000.0,-3748249000.0,-1013954000.0,140757000.0,1344109000.0,22484000.0,22484000.0,,184817000.0,2421607000.0,-7744628000.0,51244000.0,-82853000.0,1984773000.0,4369000000.0,200000000.0,,3594000.0,2008012000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:38:47+00:00,19216000.0,271807000.0,169854000.0,9592000.0,-578468000.0,,2152017000.0,0.0,3036197000.0,-3308863000.0,-199023000.0,,,3036197000.0,-3308863000.0,-199023000.0,-471689000.0,1973110000.0,250327000.0,250327000.0,,-59095000.0,,-3366207000.0,-21204000.0,159405000.0,-55767000.0,-1067726000.0,,,103590000.0,9521000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q4,2016-10-01,2016-12-31,,4146000.0,70503000.0,50042000.0,2696000.0,20298000.0,,671141000.0,,768094000.0,-221312000.0,-57190000.0,,,768094000.0,-221312000.0,-57190000.0,489592000.0,534317000.0,70242000.0,70242000.0,,-197798000.0,,-247291000.0,-5506000.0,43226000.0,-3160000.0,-431858000.0,,,27530000.0,1609000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-18 16:39:10+00:00,15070000.0,201304000.0,119812000.0,6896000.0,-598766000.0,,1480876000.0,0.0,2268103000.0,-3087551000.0,-141833000.0,,,2268103000.0,-3087551000.0,-141833000.0,-961281000.0,1438793000.0,180085000.0,180085000.0,,138703000.0,,-3118916000.0,-15698000.0,116179000.0,-52607000.0,-635868000.0,,,76060000.0,7912000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q3TTM,2015-10-01,2016-09-30,,20058000.0,260879000.0,151458000.0,8869000.0,-501864000.0,,1977310000.0,,2931033000.0,-2659828000.0,-98099000.0,,,2931033000.0,-2659828000.0,-98064000.0,173141000.0,2339649000.0,269930000.0,269930000.0,,-41653000.0,-6093000.0,-3480720000.0,-20687000.0,146561000.0,-48452000.0,-1359146000.0,,,104153000.0,765191000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q3,2016-07-01,2016-09-30,,5615000.0,52045000.0,44647000.0,4601000.0,-194532000.0,,955158000.0,,1945359000.0,-1500424000.0,-32912000.0,,,1945359000.0,-1500424000.0,-32912000.0,412023000.0,1062437000.0,56965000.0,56965000.0,,52655000.0,,-1508400000.0,-5316000.0,41784000.0,-20876000.0,-66920000.0,,,26676000.0,2176000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-19 16:34:03+00:00,9455000.0,149259000.0,75165000.0,2295000.0,-404234000.0,,525718000.0,0.0,322744000.0,-1587127000.0,-108921000.0,,,322744000.0,-1587127000.0,-108921000.0,-1373304000.0,376356000.0,123120000.0,123120000.0,,86048000.0,,-1610516000.0,-10382000.0,74395000.0,-31731000.0,-568948000.0,,,49384000.0,5736000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q2TTM,2015-07-01,2016-06-30,,19509000.0,288476000.0,133939000.0,6259000.0,-453975000.0,,2356579000.0,,2528970000.0,-2654822000.0,-110131000.0,,,2528970000.0,-2654822000.0,-110096000.0,-235948000.0,1521611000.0,258689000.0,258689000.0,,-72887000.0,-5774000.0,-3461838000.0,-20284000.0,132274000.0,-69606000.0,-1323162000.0,,,108994000.0,767628000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q2,2016-04-01,2016-06-30,,4893000.0,93010000.0,42399000.0,191000.0,-196188000.0,,499393000.0,,289361000.0,-125917000.0,-59009000.0,,,289361000.0,-125917000.0,-59009000.0,104435000.0,342633000.0,57205000.0,57205000.0,,33097000.0,,-136347000.0,-5243000.0,41793000.0,-16231000.0,-547422000.0,,,24290000.0,2371000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q1,2016-01-01,2016-03-31,2017-04-19 16:34:38+00:00,4562000.0,56249000.0,32766000.0,2104000.0,-208046000.0,,26325000.0,,33383000.0,-1461210000.0,-49912000.0,,,33383000.0,-1461210000.0,-49912000.0,-1477739000.0,33723000.0,65915000.0,65915000.0,,52951000.0,,-1474169000.0,-5139000.0,32602000.0,-15500000.0,-21526000.0,,,25094000.0,3365000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2016.0,Q1TTM,2015-04-01,2016-03-31,,20321000.0,269287000.0,118961000.0,7845000.0,-500561000.0,,1857186000.0,,2119493000.0,-1940841000.0,-115829000.0,,,2119493000.0,-1940841000.0,-115794000.0,62858000.0,1062658000.0,292500000.0,292500000.0,,-41973000.0,-4596000.0,-3531095000.0,-19911000.0,106039000.0,-71434000.0,-775844000.0,,,117337000.0,1544351000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:33:49+00:00,21028000.0,283679000.0,269017000.0,11171000.0,-660757000.0,,1937127000.0,,2994974000.0,-3160150000.0,-171159000.0,,,2994974000.0,-3160150000.0,-171159000.0,-336335000.0,2075804000.0,288934000.0,288934000.0,,-17300000.0,,-3178005000.0,-15714000.0,185765000.0,-78327000.0,-837243000.0,0.0,-165000000.0,89190000.0,6992000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q4,2017-10-01,2017-12-31,,5225000.0,66372000.0,77529000.0,2977000.0,32279000.0,,672882000.0,,713589000.0,-347665000.0,-44138000.0,,,713589000.0,-347665000.0,-44138000.0,321786000.0,481643000.0,47003000.0,47003000.0,,-186946000.0,,-351381000.0,-3137000.0,55324000.0,-22758000.0,-437799000.0,,,24979000.0,1495000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-22 17:21:35+00:00,15803000.0,217307000.0,191488000.0,8194000.0,-693036000.0,,1264245000.0,,2281385000.0,-2812485000.0,-127021000.0,,,2281385000.0,-2812485000.0,-127021000.0,-658121000.0,1594161000.0,241931000.0,241931000.0,,169646000.0,,-2826624000.0,-12577000.0,130441000.0,-55569000.0,-399444000.0,,-165000000.0,64211000.0,5497000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q3TTM,2016-10-01,2017-09-30,,19949000.0,287810000.0,241530000.0,10890000.0,-672738000.0,,1935386000.0,,3049479000.0,-3033797000.0,-184211000.0,,,3049479000.0,-3033797000.0,-184211000.0,-168529000.0,2128478000.0,312173000.0,312173000.0,,-28152000.0,,-3073915000.0,-18083000.0,173667000.0,-58729000.0,-831302000.0,,-165000000.0,91741000.0,7106000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q3,2017-07-01,2017-09-30,,5621000.0,76646000.0,69887000.0,2829000.0,-201733000.0,,300001000.0,,1401752000.0,-1450606000.0,-17391000.0,,,1401752000.0,-1450606000.0,-17391000.0,-66245000.0,1239974000.0,76371000.0,76371000.0,,44591000.0,,-1459514000.0,-3028000.0,54930000.0,-15445000.0,-135195000.0,,,22328000.0,2025000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-24 16:34:15+00:00,10182000.0,140661000.0,121601000.0,5365000.0,-491303000.0,,964244000.0,,879633000.0,-1361879000.0,-109630000.0,,,879633000.0,-1361879000.0,-109630000.0,-591876000.0,354187000.0,165560000.0,165560000.0,,125055000.0,,-1367110000.0,-9549000.0,75511000.0,-40124000.0,-264249000.0,,-165000000.0,41883000.0,3472000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q2TTM,2016-07-01,2017-06-30,,19943000.0,263209000.0,216290000.0,12662000.0,-665537000.0,,2590543000.0,,3593086000.0,-3083615000.0,-199732000.0,,,3593086000.0,-3083615000.0,-199732000.0,309739000.0,1950941000.0,292767000.0,292767000.0,,-20088000.0,,-3122801000.0,-20371000.0,160521000.0,-64160000.0,-763027000.0,,-165000000.0,96089000.0,7257000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q2,2017-04-01,2017-06-30,,5354000.0,139203000.0,66953000.0,2780000.0,-287344000.0,,196250000.0,,288705000.0,20588000.0,-100381000.0,,,288705000.0,20588000.0,-100381000.0,208912000.0,424256000.0,70617000.0,70617000.0,,57997000.0,,18950000.0,-3974000.0,50215000.0,-21643000.0,-162827000.0,,-165000000.0,21781000.0,1500000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q1,2017-01-01,2017-03-31,2018-04-23 16:36:28+00:00,4828000.0,1458000.0,54648000.0,2585000.0,-203959000.0,,767994000.0,,590928000.0,-1382467000.0,-9249000.0,,,590928000.0,-1382467000.0,-9249000.0,-800788000.0,-70069000.0,94943000.0,94943000.0,,67058000.0,,-1386060000.0,-5575000.0,25296000.0,-18481000.0,-101422000.0,,,20102000.0,1972000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2017.0,Q1TTM,2016-04-01,2017-03-31,,19482000.0,217016000.0,191736000.0,10073000.0,-574381000.0,,2893686000.0,,3593742000.0,-3230120000.0,-158360000.0,,,3593742000.0,-3230120000.0,-158360000.0,205262000.0,1869318000.0,279355000.0,279355000.0,,-44988000.0,,-3278098000.0,-21640000.0,152099000.0,-58748000.0,-1147622000.0,,,98598000.0,8128000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:33:49+00:00,26800000.0,241523000.0,472459000.0,13829000.0,-846575000.0,,2191027000.0,0.0,4403324000.0,-3254863000.0,-102741000.0,,,4403324000.0,-3254863000.0,-102741000.0,1045720000.0,3417675000.0,487476000.0,487476000.0,,-29135000.0,,-3416375000.0,-15640000.0,244864000.0,-15876000.0,-1189738000.0,0.0,,132556000.0,44832000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q4,2018-10-01,2018-12-31,,6912000.0,75101000.0,144661000.0,3852000.0,-130827000.0,,115000.0,,777126000.0,-39602000.0,-10341000.0,,,777126000.0,-39602000.0,-10341000.0,727183000.0,1030663000.0,147512000.0,147512000.0,,-95409000.0,,-54861000.0,-4199000.0,57619000.0,-7962000.0,-249453000.0,,,23221000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-10-22 17:21:35+00:00,19888000.0,166422000.0,327798000.0,9977000.0,-715748000.0,,2190912000.0,,3626198000.0,-3215261000.0,-92400000.0,,,3626198000.0,-3215261000.0,-92400000.0,318537000.0,2387012000.0,339964000.0,339964000.0,,66274000.0,,-3361514000.0,-11441000.0,187245000.0,-7914000.0,-940285000.0,,0.0,109335000.0,44832000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q3TTM,2017-10-01,2018-09-30,,25113000.0,232794000.0,405327000.0,12954000.0,-683469000.0,,2863794000.0,,4339787000.0,-3562926000.0,-136538000.0,,,4339787000.0,-3562926000.0,-136538000.0,640323000.0,2868655000.0,386967000.0,386967000.0,,-120672000.0,,-3712895000.0,-14578000.0,242569000.0,-30672000.0,-1378084000.0,,,134314000.0,46327000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q3,2018-07-01,2018-09-30,,7366000.0,51459000.0,119926000.0,3502000.0,-156437000.0,,540325000.0,,1435449000.0,-1626279000.0,-12906000.0,,,1435449000.0,-1626279000.0,-12906000.0,-203736000.0,1126534000.0,103878000.0,103878000.0,,-41262000.0,,-1641377000.0,-4124000.0,70047000.0,-5000000.0,-227286000.0,,,20098000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-24 16:36:14+00:00,12522000.0,114963000.0,207872000.0,6475000.0,-559311000.0,,1650587000.0,,2190749000.0,-1588982000.0,-79494000.0,,,2190749000.0,-1588982000.0,-79494000.0,522273000.0,1260478000.0,236086000.0,236086000.0,,107536000.0,,-1720137000.0,-7317000.0,117198000.0,-2914000.0,-712999000.0,0.0,,89237000.0,44832000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q2TTM,2017-07-01,2018-06-30,,23368000.0,257981000.0,355288000.0,12281000.0,-728765000.0,,2623470000.0,,4306090000.0,-3387253000.0,-141023000.0,,,4306090000.0,-3387253000.0,-141023000.0,777814000.0,2982095000.0,359460000.0,359460000.0,,-34819000.0,,-3531032000.0,-13482000.0,227452000.0,-41117000.0,-1285993000.0,,,136544000.0,48352000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q2,2018-04-01,2018-06-30,,6350000.0,112079000.0,113135000.0,3358000.0,-301961000.0,,682739000.0,,716067000.0,-48016000.0,-65336000.0,,,716067000.0,-48016000.0,-65336000.0,602715000.0,248937000.0,109832000.0,109832000.0,,53818000.0,,-155896000.0,-3920000.0,63267000.0,-2914000.0,-211689000.0,,,66782000.0,44012000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q1,2018-01-01,2018-03-31,2019-04-17 16:31:51+00:00,6172000.0,2884000.0,94737000.0,3117000.0,-257350000.0,,967848000.0,,1474682000.0,-1540966000.0,-14158000.0,,,1474682000.0,-1540966000.0,-14158000.0,-80442000.0,1011541000.0,126254000.0,126254000.0,,53718000.0,,-1564241000.0,-3397000.0,53931000.0,0.0,-501310000.0,0.0,,22455000.0,820000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2018.0,Q1TTM,2017-04-01,2018-03-31,,22372000.0,285105000.0,309106000.0,11703000.0,-714148000.0,,2136981000.0,,3878728000.0,-3318649000.0,-176068000.0,,,3878728000.0,-3318649000.0,-176068000.0,384011000.0,3157414000.0,320245000.0,320245000.0,,-30640000.0,,-3356186000.0,-13536000.0,214400000.0,-59846000.0,-1237131000.0,,-165000000.0,91543000.0,5840000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q4,2019-10-01,2019-12-31,,9831000.0,16654000.0,176419000.0,3819000.0,-68129000.0,,,,1386002000.0,278544000.0,61760000.0,,,1386002000.0,278544000.0,61760000.0,1726306000.0,1670520000.0,141352000.0,141352000.0,,-122671000.0,,299058000.0,-16514000.0,97558000.0,-50542000.0,-258400000.0,-9604000.0,,30028000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:33:49+00:00,34023000.0,202645000.0,666018000.0,14669000.0,-991722000.0,,1403394000.0,0.0,5361220000.0,-2306714000.0,-15641000.0,,,5361220000.0,-2306714000.0,-15641000.0,3038865000.0,5245556000.0,578276000.0,578276000.0,,-5136000.0,,-2044084000.0,-67951000.0,354249000.0,-356414000.0,-1052578000.0,-167201000.0,,93784000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q3TTM,2018-10-01,2019-09-30,,31104000.0,261092000.0,634260000.0,14702000.0,-1054420000.0,,1403509000.0,,4752344000.0,-2624860000.0,-87742000.0,,,4752344000.0,-2624860000.0,-87742000.0,2039742000.0,4605699000.0,584436000.0,584436000.0,,22126000.0,,-2398003000.0,-55636000.0,314310000.0,-313834000.0,-1043631000.0,-157597000.0,,86977000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q3,2019-07-01,2019-09-30,,9089000.0,53237000.0,166321000.0,3882000.0,-281376000.0,,297800000.0,,1410665000.0,-1541809000.0,-14357000.0,,,1410665000.0,-1541809000.0,-14357000.0,-145501000.0,1429453000.0,128458000.0,128458000.0,,26064000.0,,-1428025000.0,-16814000.0,99526000.0,-145555000.0,-262297000.0,-37477000.0,,31771000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 16:37:18+00:00,24192000.0,185991000.0,489599000.0,10850000.0,-923593000.0,,1403394000.0,,3975218000.0,-2585258000.0,-77401000.0,,,3975218000.0,-2585258000.0,-77401000.0,1312559000.0,3575036000.0,436924000.0,436924000.0,,117535000.0,,-2343142000.0,-51437000.0,256691000.0,-305872000.0,-794178000.0,-157597000.0,,63756000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-22 16:34:17+00:00,15103000.0,132754000.0,323278000.0,6968000.0,-642217000.0,,1105594000.0,,2564553000.0,-1043449000.0,-63044000.0,,,2564553000.0,-1043449000.0,-63044000.0,1458060000.0,2145583000.0,308466000.0,308466000.0,,91471000.0,,-915117000.0,-34623000.0,157165000.0,-160317000.0,-531881000.0,-120120000.0,,31985000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2TTM,2018-07-01,2019-06-30,,29381000.0,259314000.0,587865000.0,14322000.0,-929481000.0,,1646034000.0,,4777128000.0,-2709330000.0,-86291000.0,,,4777128000.0,-2709330000.0,-86291000.0,1981507000.0,4302780000.0,559856000.0,559856000.0,,-45200000.0,,-2611355000.0,-42946000.0,284831000.0,-173279000.0,-1008620000.0,-120120000.0,,75304000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2,2019-04-01,2019-06-30,,7898000.0,129013000.0,176043000.0,3382000.0,-358084000.0,,654466000.0,,1759677000.0,150228000.0,-79759000.0,,,1759677000.0,150228000.0,-79759000.0,1830146000.0,1452329000.0,150277000.0,150277000.0,,23393000.0,,261234000.0,-17135000.0,93375000.0,-126834000.0,-269863000.0,-60120000.0,,15828000.0,
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 16:39:24+00:00,7205000.0,3741000.0,147235000.0,3586000.0,-284133000.0,,451128000.0,,804876000.0,-1193677000.0,16715000.0,,,804876000.0,-1193677000.0,16715000.0,-372086000.0,693254000.0,158189000.0,158189000.0,,68078000.0,,-1176351000.0,-17488000.0,63790000.0,-33483000.0,-262018000.0,-60000000.0,,16157000.0,0.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q1TTM,2018-04-01,2019-03-31,,27833000.0,242380000.0,524957000.0,14298000.0,-873358000.0,,1674307000.0,,3733518000.0,-2907574000.0,-71868000.0,,,3733518000.0,-2907574000.0,-71868000.0,754076000.0,3099388000.0,519411000.0,519411000.0,,-14775000.0,,-3028485000.0,-29731000.0,254723000.0,-49359000.0,-950446000.0,-60000000.0,,126258000.0,44012000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2TTM,2019-07-01,2020-06-30,,49165000.0,101568000.0,646859000.0,15378000.0,-968958000.0,,931105000.0,,1165184000.0,-186244000.0,-14742000.0,,,1165184000.0,-186244000.0,-14742000.0,964198000.0,2256984000.0,546772000.0,546772000.0,,-267328000.0,,-1918204000.0,-63114000.0,610229000.0,-1752181000.0,-1354543000.0,-605248000.0,,201102000.0,3283039000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2,2020-04-01,2020-06-30,,11675000.0,25157000.0,153102000.0,3822000.0,-462285000.0,,-227000.0,,-1130455000.0,-1041201000.0,-206559000.0,,,-1130455000.0,-1041201000.0,-206559000.0,-2378215000.0,-856154000.0,-85211000.0,-85211000.0,,-26447000.0,,343347000.0,-13727000.0,351887000.0,-1493332000.0,-260347000.0,,,109153000.0,-369000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-22 16:34:17+00:00,30245000.0,31677000.0,304119000.0,7677000.0,-619453000.0,,633305000.0,,-1631483000.0,1077021000.0,-62145000.0,,,-1631483000.0,1077021000.0,-62145000.0,-616607000.0,-842989000.0,276962000.0,276962000.0,,-170721000.0,,-789237000.0,-29786000.0,413145000.0,-1556084000.0,-833846000.0,-558167000.0,,139303000.0,3283039000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q1TTM,2019-04-01,2020-03-31,,45388000.0,205424000.0,669800000.0,14938000.0,-864757000.0,,1585798000.0,,4055316000.0,1005185000.0,112058000.0,,,4055316000.0,1005185000.0,112058000.0,5172559000.0,4565467000.0,782260000.0,782260000.0,,-217488000.0,,-2000317000.0,-66522000.0,351717000.0,-385683000.0,-1364059000.0,-665368000.0,,107777000.0,3283408000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q1,2020-01-01,2020-03-31,2020-04-22 16:39:24+00:00,18570000.0,6520000.0,151017000.0,3855000.0,-157168000.0,,633532000.0,,-501028000.0,2118222000.0,144414000.0,,,-501028000.0,2118222000.0,144414000.0,1761608000.0,13165000.0,362173000.0,362173000.0,,-144274000.0,,-1132584000.0,-16059000.0,61258000.0,-62752000.0,-573499000.0,-558167000.0,,30150000.0,3283408000.0
