company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3TTM,2014-10-01,2015-09-30,,133200000.0,110700000.0,67900000.0,18100000.0,,-14700000.0,41000000.0,57500000.0,1682000000.0,-487000000.0,-779500000.0,1262700000.0,-487000000.0,-779500000.0,1262700000.0,-18500000.0,839200000.0,839200000.0,231200000.0,-113800000.0,-438000000.0,-774400000.0,-31000000.0,-1156000000.0,-518700000.0,,25900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q3,2015-07-01,2015-09-30,,33400000.0,,,4500000.0,,-6500000.0,107200000.0,800000.0,417000000.0,-293900000.0,-32100000.0,385700000.0,-293900000.0,-32100000.0,385700000.0,53200000.0,188600000.0,188600000.0,52000000.0,-65000000.0,-106900000.0,-22600000.0,-13800000.0,-475000000.0,-64800000.0,,4300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 16:20:34+00:00,59900000.0,,,9000000.0,,-1300000.0,-198300000.0,53200000.0,532700000.0,-501000000.0,-30300000.0,470500000.0,-501000000.0,-30300000.0,470500000.0,-62100000.0,410600000.0,410600000.0,189300000.0,13900000.0,-230000000.0,-36800000.0,-11700000.0,-556000000.0,-314800000.0,,18200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2TTM,2014-07-01,2015-06-30,,134200000.0,110700000.0,67900000.0,18000000.0,,-14700000.0,57800000.0,70600000.0,1296700000.0,-399600000.0,-752900000.0,1281500000.0,-399600000.0,-752900000.0,1281500000.0,114300000.0,840600000.0,840600000.0,230900000.0,-46400000.0,-453900000.0,-760700000.0,-20400000.0,-761000000.0,-505600000.0,,28200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q2,2015-04-01,2015-06-30,,30100000.0,,,4600000.0,,8400000.0,63100000.0,9600000.0,3500000.0,-283500000.0,-26000000.0,351400000.0,-283500000.0,-26000000.0,351400000.0,50300000.0,189900000.0,189900000.0,63700000.0,-4200000.0,-115400000.0,-35400000.0,-7000000.0,-60000000.0,-117000000.0,,16400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 19:26:43+00:00,29800000.0,,,4400000.0,,-9700000.0,-261400000.0,43600000.0,529200000.0,-217500000.0,-4300000.0,119100000.0,-217500000.0,-4300000.0,119100000.0,-112400000.0,220700000.0,220700000.0,125600000.0,18100000.0,-114600000.0,-1400000.0,-4700000.0,-496000000.0,-197800000.0,,1800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2015.0,Q1TTM,2014-04-01,2015-03-31,,132200000.0,110700000.0,67900000.0,17500000.0,,-19900000.0,63600000.0,78200000.0,1588500000.0,-389200000.0,-1158100000.0,1258300000.0,-389200000.0,-1158100000.0,1258300000.0,-308900000.0,828700000.0,828700000.0,216300000.0,-111300000.0,-465000000.0,-1156200000.0,-19800000.0,-1091000000.0,-388600000.0,,17900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:21:24+00:00,110200000.0,152300000.0,85000000.0,19500000.0,,-49900000.0,43800000.0,465800000.0,1350000000.0,200900000.0,-1332200000.0,1050300000.0,200900000.0,-1332200000.0,1050300000.0,-130900000.0,739000000.0,739000000.0,137800000.0,-102400000.0,-354100000.0,-1377300000.0,-20200000.0,-1125000000.0,-33400000.0,,65300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q4,2016-10-01,2016-12-31,,24400000.0,152300000.0,85000000.0,4500000.0,,-30200000.0,197100000.0,302600000.0,450000000.0,164300000.0,-463500000.0,365800000.0,164300000.0,-463500000.0,365800000.0,36400000.0,206000000.0,206000000.0,-66200000.0,-49300000.0,-84000000.0,-482200000.0,-5100000.0,-455000000.0,,,23800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:52:58+00:00,85800000.0,,,15000000.0,,-19700000.0,-153300000.0,163200000.0,900000000.0,36600000.0,-868700000.0,684500000.0,36600000.0,-868700000.0,684500000.0,-167300000.0,533000000.0,533000000.0,204000000.0,-53100000.0,-270100000.0,-895100000.0,-15100000.0,-670000000.0,-33400000.0,,41500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3TTM,2015-10-01,2016-09-30,,107900000.0,89600000.0,76400000.0,20300000.0,,-29700000.0,-33000000.0,167000000.0,1203600000.0,-26200000.0,-1130800000.0,1041500000.0,-26200000.0,-1130800000.0,1041500000.0,-145200000.0,761000000.0,761000000.0,185300000.0,-69700000.0,-364600000.0,-1146900000.0,-27800000.0,-895000000.0,-67500000.0,,43900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3,2016-07-01,2016-09-30,,28100000.0,,,5000000.0,,-4000000.0,78700000.0,155500000.0,315000000.0,51000000.0,-328700000.0,343100000.0,51000000.0,-328700000.0,343100000.0,61400000.0,176000000.0,176000000.0,55300000.0,1600000.0,-81100000.0,-335700000.0,-6500000.0,-340000000.0,,,13500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:33:55+00:00,57700000.0,,,10000000.0,,-15700000.0,-232000000.0,7700000.0,585000000.0,-14400000.0,-540000000.0,341400000.0,-14400000.0,-540000000.0,341400000.0,-228700000.0,357000000.0,357000000.0,148700000.0,-54700000.0,-189000000.0,-559400000.0,-8600000.0,-330000000.0,-33400000.0,,28000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2TTM,2015-07-01,2016-06-30,,113200000.0,89600000.0,76400000.0,19800000.0,,-32200000.0,-4500000.0,12300000.0,1305600000.0,-371100000.0,-834200000.0,1084100000.0,-371100000.0,-834200000.0,1084100000.0,-153400000.0,773600000.0,773600000.0,182000000.0,-136300000.0,-390400000.0,-833800000.0,-35100000.0,-1030000000.0,-132300000.0,,34700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2,2016-04-01,2016-06-30,,29900000.0,,,5000000.0,,-11400000.0,45100000.0,3200000.0,67800000.0,-274200000.0,10900000.0,315800000.0,-274200000.0,10900000.0,315800000.0,41100000.0,183500000.0,183500000.0,52300000.0,-6300000.0,-87400000.0,-5400000.0,-4500000.0,-235000000.0,-16500000.0,,20800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:18:40+00:00,27800000.0,,,5000000.0,,-4300000.0,-277100000.0,4500000.0,517200000.0,259800000.0,-550900000.0,25600000.0,259800000.0,-550900000.0,25600000.0,-269800000.0,173500000.0,173500000.0,96400000.0,-48400000.0,-101600000.0,-554000000.0,-4100000.0,-95000000.0,-16900000.0,,7200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q1TTM,2015-04-01,2016-03-31,,113400000.0,89600000.0,76400000.0,19400000.0,,-12400000.0,13500000.0,18700000.0,1241300000.0,-380400000.0,-871100000.0,1119700000.0,-380400000.0,-871100000.0,1119700000.0,-144200000.0,780000000.0,780000000.0,193400000.0,-134200000.0,-418400000.0,-863800000.0,-37600000.0,-855000000.0,-232800000.0,,30300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:14:23+00:00,86400000.0,165000000.0,82100000.0,20300000.0,0.0,14200000.0,-8900000.0,,545000000.0,-1189700000.0,13800000.0,1170400000.0,-1189700000.0,13800000.0,1170400000.0,8700000.0,1008700000.0,1008700000.0,63900000.0,-181300000.0,-397100000.0,-67800000.0,-18500000.0,-805000000.0,-351300000.0,,100100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q4,2017-10-01,2017-12-31,,21300000.0,165000000.0,82100000.0,5400000.0,,4200000.0,142500000.0,-33700000.0,100000000.0,-318200000.0,8900000.0,369900000.0,-318200000.0,8900000.0,369900000.0,64800000.0,393800000.0,393800000.0,-193100000.0,-53100000.0,-96500000.0,-15300000.0,-4600000.0,-160000000.0,-74900000.0,,28800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:50:03+00:00,65100000.0,,,14900000.0,,10000000.0,-151400000.0,33700000.0,445000000.0,-871500000.0,4900000.0,800500000.0,-871500000.0,4900000.0,800500000.0,-56100000.0,614900000.0,614900000.0,257000000.0,-128200000.0,-300600000.0,-52500000.0,-13900000.0,-645000000.0,-276400000.0,,71300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3TTM,2016-10-01,2017-09-30,,89500000.0,152300000.0,85000000.0,19400000.0,,-20200000.0,45700000.0,336300000.0,895000000.0,-707200000.0,-458600000.0,1166300000.0,-707200000.0,-458600000.0,1166300000.0,-19700000.0,820900000.0,820900000.0,190800000.0,-177500000.0,-384600000.0,-534700000.0,-19000000.0,-1100000000.0,-276400000.0,,95100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3,2017-07-01,2017-09-30,,21200000.0,,,4800000.0,,4000000.0,62400000.0,4200000.0,240000000.0,-354300000.0,3900000.0,356500000.0,-354300000.0,3900000.0,356500000.0,10100000.0,216900000.0,216900000.0,51200000.0,-32900000.0,-99400000.0,-8600000.0,-6700000.0,-360000000.0,-106200000.0,,19200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 16:21:11+00:00,43900000.0,,,10100000.0,,6000000.0,-213800000.0,29500000.0,205000000.0,-517200000.0,1000000.0,444000000.0,-517200000.0,1000000.0,444000000.0,-66200000.0,398000000.0,398000000.0,205800000.0,-95300000.0,-201200000.0,-43900000.0,-7200000.0,-285000000.0,-170200000.0,,52100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2TTM,2016-07-01,2017-06-30,,96400000.0,152300000.0,85000000.0,19600000.0,,-28200000.0,62000000.0,487600000.0,970000000.0,-301900000.0,-791200000.0,1152900000.0,-301900000.0,-791200000.0,1152900000.0,31600000.0,780000000.0,780000000.0,194900000.0,-143000000.0,-366300000.0,-861800000.0,-18800000.0,-1080000000.0,-170200000.0,,89400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2,2017-04-01,2017-06-30,,22000000.0,,,4900000.0,,4200000.0,42400000.0,9200000.0,130000000.0,-239800000.0,-15300000.0,321900000.0,-239800000.0,-15300000.0,321900000.0,71000000.0,204400000.0,204400000.0,48200000.0,-65900000.0,-97900000.0,-33000000.0,-3100000.0,-125000000.0,-90200000.0,,20800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:18:23+00:00,21900000.0,,,5200000.0,,1800000.0,-256200000.0,20300000.0,75000000.0,-277400000.0,16300000.0,122100000.0,-277400000.0,16300000.0,122100000.0,-137200000.0,193600000.0,193600000.0,157600000.0,-29400000.0,-103300000.0,-10900000.0,-4100000.0,-160000000.0,-80000000.0,,31300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q1TTM,2016-04-01,2017-03-31,,104300000.0,152300000.0,85000000.0,19700000.0,,-43800000.0,64700000.0,481600000.0,907800000.0,-336300000.0,-765000000.0,1146800000.0,-336300000.0,-765000000.0,1146800000.0,1700000.0,759100000.0,759100000.0,199000000.0,-83400000.0,-355800000.0,-834200000.0,-20200000.0,-1190000000.0,-96500000.0,,89400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:14:23+00:00,114800000.0,160200000.0,76900000.0,22000000.0,0.0,-10100000.0,-4100000.0,,1150000000.0,-983100000.0,-18200000.0,1140600000.0,-983100000.0,-18200000.0,1140600000.0,129200000.0,532300000.0,532300000.0,475600000.0,-21500000.0,-434900000.0,-48100000.0,-18700000.0,-1180600000.0,-496100000.0,,48600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q4,2018-10-01,2018-12-31,,38300000.0,160200000.0,76900000.0,5500000.0,,-5100000.0,114400000.0,,560000000.0,-141400000.0,2700000.0,264400000.0,-141400000.0,2700000.0,264400000.0,120600000.0,-98800000.0,-98800000.0,205000000.0,48500000.0,-92700000.0,-14000000.0,-5200000.0,-579100000.0,-78100000.0,,21900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 16:30:52+00:00,76500000.0,,,16500000.0,0.0,-5000000.0,-118500000.0,,590000000.0,-841700000.0,-20900000.0,876200000.0,-841700000.0,-20900000.0,876200000.0,8600000.0,631100000.0,631100000.0,270600000.0,-70000000.0,-342200000.0,-34100000.0,-13500000.0,-601500000.0,-418000000.0,,26700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3TTM,2017-10-01,2018-09-30,,97800000.0,165000000.0,82100000.0,21900000.0,,-800000.0,24000000.0,-33700000.0,690000000.0,-1159900000.0,-12000000.0,1246100000.0,-1159900000.0,-12000000.0,1246100000.0,73400000.0,1024900000.0,1024900000.0,77500000.0,-123100000.0,-438700000.0,-49400000.0,-18100000.0,-761500000.0,-492900000.0,,55500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3,2018-07-01,2018-09-30,,30100000.0,,,5300000.0,,-2300000.0,50700000.0,,25000000.0,-245900000.0,4600000.0,298900000.0,-245900000.0,4600000.0,298900000.0,55300000.0,201800000.0,201800000.0,11000000.0,-6900000.0,-104300000.0,-8400000.0,-3200000.0,-61500000.0,-98200000.0,,16200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:21:28+00:00,46400000.0,,,11200000.0,0.0,-2700000.0,-169200000.0,,565000000.0,-595800000.0,-25500000.0,577300000.0,-595800000.0,-25500000.0,577300000.0,-46700000.0,429300000.0,429300000.0,259600000.0,-63100000.0,-237900000.0,-25700000.0,-10300000.0,-540000000.0,-319800000.0,,10500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2TTM,2017-07-01,2018-06-30,,88900000.0,165000000.0,82100000.0,21400000.0,,5500000.0,35700000.0,-29500000.0,905000000.0,-1268300000.0,-12700000.0,1303700000.0,-1268300000.0,-12700000.0,1303700000.0,28200000.0,1040000000.0,1040000000.0,117700000.0,-149100000.0,-433800000.0,-49600000.0,-21600000.0,-1060000000.0,-500900000.0,,58500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2,2018-04-01,2018-06-30,,23200000.0,,,5700000.0,,-9400000.0,55200000.0,,125000000.0,-282700000.0,-21600000.0,372300000.0,-282700000.0,-21600000.0,372300000.0,58600000.0,205300000.0,205300000.0,82900000.0,-43900000.0,-109100000.0,-20700000.0,-4800000.0,-105000000.0,-149700000.0,,3900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:39:30+00:00,23200000.0,,,5500000.0,0.0,6700000.0,-224400000.0,,440000000.0,-313100000.0,-3900000.0,205000000.0,-313100000.0,-3900000.0,205000000.0,-105300000.0,224000000.0,224000000.0,176700000.0,-19200000.0,-128800000.0,-5000000.0,-5500000.0,-435000000.0,-170100000.0,,6600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q1TTM,2017-04-01,2018-03-31,,87700000.0,165000000.0,82100000.0,20600000.0,,19100000.0,22900000.0,-20300000.0,910000000.0,-1225400000.0,-6400000.0,1253300000.0,-1225400000.0,-6400000.0,1253300000.0,40600000.0,1039100000.0,1039100000.0,83000000.0,-171100000.0,-422600000.0,-61900000.0,-19900000.0,-1080000000.0,-441400000.0,,75400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q4,2019-10-01,2019-12-31,,72500000.0,102700000.0,84100000.0,4600000.0,88900000.0,11600000.0,66900000.0,,,-300500000.0,115500000.0,312500000.0,-300500000.0,115500000.0,312500000.0,139100000.0,95800000.0,95800000.0,72700000.0,-80800000.0,-87000000.0,-10000000.0,-3200000.0,,-132700000.0,,39800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:14:23+00:00,144500000.0,102700000.0,84100000.0,21300000.0,117700000.0,8700000.0,-123300000.0,,470700000.0,-934700000.0,-24400000.0,929100000.0,-934700000.0,-24400000.0,929100000.0,-21300000.0,305100000.0,305100000.0,581500000.0,-126100000.0,-413200000.0,-205400000.0,-9600000.0,-510000000.0,-356100000.0,,72900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3TTM,2018-10-01,2019-09-30,,110300000.0,160200000.0,76900000.0,22200000.0,28800000.0,-8000000.0,-75800000.0,,1030700000.0,-775600000.0,-137200000.0,881000000.0,-775600000.0,-137200000.0,881000000.0,-39800000.0,110500000.0,110500000.0,713800000.0,3200000.0,-418900000.0,-209400000.0,-11600000.0,-1089100000.0,-301500000.0,,55000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3,2019-07-01,2019-09-30,,21100000.0,,,6100000.0,,-4200000.0,49900000.0,,50000000.0,-163800000.0,-96900000.0,307400000.0,-163800000.0,-96900000.0,307400000.0,42500000.0,162100000.0,162100000.0,68200000.0,17900000.0,-100100000.0,-104900000.0,-100000.0,-50000000.0,-81600000.0,,8100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 16:30:52+00:00,72000000.0,,,16700000.0,28800000.0,-2900000.0,-190200000.0,,470700000.0,-634200000.0,-139900000.0,616600000.0,-634200000.0,-139900000.0,616600000.0,-160400000.0,209300000.0,209300000.0,508800000.0,-45300000.0,-326200000.0,-195400000.0,-6400000.0,-510000000.0,-223400000.0,,33100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-31 16:27:13+00:00,50900000.0,,,10600000.0,28800000.0,1300000.0,-240100000.0,,420700000.0,-470400000.0,-43000000.0,309200000.0,-470400000.0,-43000000.0,309200000.0,-202900000.0,47200000.0,47200000.0,440600000.0,-63200000.0,-226100000.0,-90500000.0,-6300000.0,-460000000.0,-141800000.0,,25000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2TTM,2018-07-01,2019-06-30,,119300000.0,160200000.0,76900000.0,21400000.0,28800000.0,-6100000.0,-75000000.0,,1005700000.0,-857700000.0,-35700000.0,872500000.0,-857700000.0,-35700000.0,872500000.0,-27000000.0,150200000.0,150200000.0,656600000.0,-21600000.0,-423100000.0,-112900000.0,-14700000.0,-1100600000.0,-318100000.0,,63100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2,2019-04-01,2019-06-30,,21300000.0,,,5400000.0,,-2700000.0,64800000.0,,84400000.0,-226700000.0,-42900000.0,327100000.0,-226700000.0,-42900000.0,327100000.0,54800000.0,180200000.0,180200000.0,55400000.0,-60800000.0,-104500000.0,-47700000.0,-3300000.0,-75000000.0,-70800000.0,,8100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:24:45+00:00,29600000.0,,,5200000.0,28800000.0,4000000.0,-304900000.0,,336300000.0,-243700000.0,-100000.0,-17900000.0,-243700000.0,-100000.0,-17900000.0,-257700000.0,-133000000.0,-133000000.0,385200000.0,-2400000.0,-121600000.0,-42800000.0,-3000000.0,-385000000.0,-71000000.0,,16900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q1TTM,2018-04-01,2019-03-31,,121200000.0,160200000.0,76900000.0,21700000.0,28800000.0,-12800000.0,-84600000.0,,1046300000.0,-913700000.0,-14400000.0,917700000.0,-913700000.0,-14400000.0,917700000.0,-23200000.0,175300000.0,175300000.0,684100000.0,-4700000.0,-427700000.0,-85900000.0,-16200000.0,-1130600000.0,-397000000.0,,58900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2TTM,2019-07-01,2020-06-30,,195100000.0,102700000.0,84100000.0,20800000.0,88900000.0,-2800000.0,-38600000.0,,649800000.0,-690600000.0,21700000.0,995300000.0,-690600000.0,21700000.0,995300000.0,323600000.0,361300000.0,361300000.0,456700000.0,-238200000.0,-374600000.0,-140800000.0,-7800000.0,-400000000.0,-327600000.0,,81400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2,2020-04-01,2020-06-30,,80900000.0,,,5000000.0,,1000000.0,76100000.0,,349800000.0,-188600000.0,-12800000.0,289800000.0,-188600000.0,-12800000.0,289800000.0,89400000.0,63400000.0,63400000.0,64400000.0,-82700000.0,-72600000.0,-13300000.0,-1900000.0,-350000000.0,-33100000.0,,2400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-31 16:27:13+00:00,101500000.0,,,10100000.0,0.0,-10200000.0,-155400000.0,,599800000.0,-226300000.0,3100000.0,375400000.0,-226300000.0,3100000.0,375400000.0,142000000.0,103400000.0,103400000.0,315800000.0,-175300000.0,-187500000.0,-25900000.0,-4500000.0,-350000000.0,-113300000.0,,33500000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q1TTM,2019-04-01,2020-03-31,,135500000.0,102700000.0,84100000.0,21200000.0,88900000.0,-6500000.0,-49900000.0,,384400000.0,-728700000.0,-8400000.0,1032600000.0,-728700000.0,-8400000.0,1032600000.0,289000000.0,478100000.0,478100000.0,447700000.0,-216300000.0,-406500000.0,-175200000.0,-9200000.0,-125000000.0,-365300000.0,,87100000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:24:45+00:00,20600000.0,,,5100000.0,0.0,-11200000.0,-231500000.0,,250000000.0,-37700000.0,15900000.0,85600000.0,-37700000.0,15900000.0,85600000.0,52600000.0,40000000.0,40000000.0,251400000.0,-92600000.0,-114900000.0,-12600000.0,-2600000.0,0.0,-80200000.0,,31100000.0
