company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:21:24+00:00,110200000.0,8.73,8.73,,19500000.0,8.57,235600000.0,,91700000.0,739000000.0,739000000.0,472800000.0,266200000.0,-91700000.0,,2523400000.0,46400000.0,,,441400000.0,,,932400000.0,91700000.0,,1503500000.0,2523400000.0,974600000.0,2431700000.0,54200000.0,54200000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q4,2016-10-01,2016-12-31,,28100000.0,2.75,2.75,,4500000.0,2.67,76000000.0,,91700000.0,206000000.0,206000000.0,150300000.0,55700000.0,-91700000.0,,2322700000.0,86100000.0,,,128900000.0,-1644200000.0,,229400000.0,91700000.0,,390900000.0,678500000.0,282000000.0,586800000.0,54200000.0,54200000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 16:52:58+00:00,26900000.0,2.04,2.04,0.0,5000000.0,2.02,50300000.0,,,175900000.0,175900000.0,110200000.0,65700000.0,,,67500000.0,-12300000.0,,,97600000.0,544700000.0,,244200000.0,,,373700000.0,612200000.0,226200000.0,612200000.0,54000000.0,53900000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3YTD,2016-01-01,2016-09-30,,82100000.0,5.98,5.98,,15000000.0,5.9,159600000.0,,,533000000.0,533000000.0,322500000.0,210500000.0,,,200700000.0,-39700000.0,,,312500000.0,1644200000.0,,703000000.0,,,1112600000.0,1844900000.0,692600000.0,1844900000.0,54000000.0,53900000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q3TTM,2015-10-01,2016-09-30,,111100000.0,8.66,8.66,,20300000.0,8.52,223200000.0,,,758600000.0,758600000.0,467600000.0,291000000.0,,,318500000.0,-61500000.0,,,435800000.0,2234000000.0,,942000000.0,,,1509200000.0,2552500000.0,981800000.0,2552500000.0,54000000.0,53900000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:33:55+00:00,28600000.0,2.01,2.01,0.0,5000000.0,1.98,52300000.0,,,183600000.0,183600000.0,108300000.0,75300000.0,,,65200000.0,-11100000.0,,,106600000.0,554100000.0,,232100000.0,,,372300000.0,619300000.0,235900000.0,619300000.0,53900000.0,53800000.0,56700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2YTD,2016-01-01,2016-06-30,,55200000.0,3.94,3.94,,10000000.0,3.88,109300000.0,,,357100000.0,357100000.0,212300000.0,144800000.0,,,133200000.0,-27400000.0,,,214900000.0,1099500000.0,,458800000.0,,,738900000.0,1232700000.0,466400000.0,1232700000.0,53900000.0,53800000.0,56700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q2TTM,2015-07-01,2016-06-30,,114700000.0,8.61,8.61,,19800000.0,8.46,231000000.0,,,773700000.0,773700000.0,465100000.0,308600000.0,,,308900000.0,-73200000.0,,,457400000.0,2302400000.0,,941500000.0,,,1533400000.0,2611300000.0,1004700000.0,2611300000.0,53900000.0,53800000.0,56700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:18:40+00:00,26600000.0,1.93,1.93,0.0,5000000.0,1.9,57000000.0,,,173500000.0,173500000.0,104000000.0,69500000.0,,,68000000.0,-16300000.0,,,108300000.0,545400000.0,,226700000.0,,,366600000.0,613400000.0,230500000.0,613400000.0,53900000.0,54000000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2016.0,Q1TTM,2015-04-01,2016-03-31,,114200000.0,8.96,8.96,,19400000.0,8.79,250800000.0,,,780000000.0,780000000.0,485500000.0,294500000.0,,,303800000.0,-55400000.0,,,477300000.0,2394900000.0,,1001600000.0,,,1612500000.0,2698700000.0,1030800000.0,2698700000.0,53900000.0,54000000.0,56600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:14:23+00:00,86400000.0,12.3,12.3,0.8,,12.03,58400000.0,,,1008700000.0,1008700000.0,689500000.0,319200000.0,,,302200000.0,64500000.0,,2305000000.0,518900000.0,,20300000.0,979000000.0,,,1604600000.0,2607200000.0,1067100000.0,2607200000.0,56100000.0,56000000.0,58600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q4,2017-10-01,2017-12-31,,21300000.0,5.65,5.65,-0.6,-14900000.0,5.46,-129900000.0,,-67700000.0,393900000.0,393900000.0,315300000.0,78600000.0,67700000.0,,-515100000.0,17700000.0,,2305000000.0,213300000.0,-1115200000.0,20300000.0,256100000.0,-67700000.0,,496100000.0,674700000.0,264000000.0,742400000.0,56100000.0,56000000.0,58600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:50:03+00:00,21200000.0,2.25,2.25,0.2,4800000.0,2.22,66100000.0,,22100000.0,216800000.0,216800000.0,125400000.0,91400000.0,-22100000.0,,656400000.0,16100000.0,,,102800000.0,,,238700000.0,22100000.0,,367500000.0,656400000.0,282900000.0,634300000.0,55700000.0,55800000.0,58300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3YTD,2017-01-01,2017-09-30,,65100000.0,6.65,6.65,0.6,14900000.0,6.57,188300000.0,,67700000.0,614800000.0,614800000.0,374200000.0,240600000.0,-67700000.0,,817300000.0,46800000.0,,,305600000.0,1115200000.0,,722900000.0,67700000.0,,1108500000.0,1932500000.0,803100000.0,1864800000.0,55700000.0,55800000.0,58300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q3TTM,2016-10-01,2017-09-30,,93200000.0,9.4,9.4,0.6,19400000.0,9.24,264300000.0,,159400000.0,820800000.0,820800000.0,524500000.0,296300000.0,-159400000.0,,3140000000.0,132900000.0,,,434500000.0,-529000000.0,,952300000.0,159400000.0,,1499400000.0,2611000000.0,1085100000.0,2451600000.0,55700000.0,55800000.0,58300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 16:21:11+00:00,22000000.0,2.24,2.24,0.2,4900000.0,2.22,62500000.0,,23100000.0,204400000.0,204400000.0,126300000.0,78100000.0,-23100000.0,,75000000.0,15900000.0,,,102700000.0,570900000.0,,242200000.0,23100000.0,,371800000.0,645900000.0,266900000.0,622800000.0,56400000.0,56300000.0,58700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2YTD,2017-01-01,2017-06-30,,43900000.0,4.4,4.4,0.4,10100000.0,4.35,122200000.0,,45600000.0,398000000.0,398000000.0,248800000.0,149200000.0,-45600000.0,,160900000.0,30700000.0,,,202800000.0,1115200000.0,,484200000.0,45600000.0,,741000000.0,1276100000.0,520200000.0,1230500000.0,56400000.0,56300000.0,58700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q2TTM,2016-07-01,2017-06-30,,98900000.0,9.19,9.19,0.4,19600000.0,9.04,248500000.0,,137300000.0,779900000.0,779900000.0,509300000.0,270600000.0,-137300000.0,,2551100000.0,104500000.0,,,429300000.0,15700000.0,,957800000.0,137300000.0,,1505600000.0,2566800000.0,1028400000.0,2429500000.0,56400000.0,56300000.0,58700000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:18:23+00:00,21900000.0,2.16,2.16,0.2,5200000.0,2.13,59700000.0,,22500000.0,193600000.0,193600000.0,122500000.0,71100000.0,-22500000.0,,85900000.0,14800000.0,,,100100000.0,544300000.0,,242000000.0,22500000.0,,369200000.0,630200000.0,253300000.0,607700000.0,56700000.0,56700000.0,59200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2017.0,Q1TTM,2016-04-01,2017-03-31,,105500000.0,8.96,8.96,0.2,19700000.0,8.8,238300000.0,,114200000.0,759100000.0,759100000.0,491300000.0,267800000.0,-114200000.0,,2541300000.0,77500000.0,,,433200000.0,-1100000.0,,947700000.0,114200000.0,,1506100000.0,2540200000.0,997400000.0,2426000000.0,56700000.0,56700000.0,59200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:14:23+00:00,114800000.0,4.55,4.55,1.2,,4.52,181300000.0,,,532300000.0,532300000.0,243600000.0,288700000.0,,,-200000.0,27400000.0,,2378400000.0,568000000.0,,22000000.0,987200000.0,,,1692000000.0,2378200000.0,713600000.0,2378200000.0,53500000.0,53600000.0,53800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q4,2018-10-01,2018-12-31,,38300000.0,-2.77,-2.77,,-16500000.0,-2.75,35200000.0,,-62600000.0,-98800000.0,-98800000.0,-151300000.0,52500000.0,62600000.0,,-2005300000.0,-9300000.0,,2378400000.0,220300000.0,,22000000.0,225900000.0,-62600000.0,,490000000.0,373100000.0,-63600000.0,435700000.0,53500000.0,53600000.0,53800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 16:30:52+00:00,30100000.0,2.35,2.35,,5300000.0,2.34,48500000.0,,19600000.0,201900000.0,201900000.0,124900000.0,77000000.0,-19600000.0,,661000000.0,11000000.0,,,113000000.0,,,253600000.0,19600000.0,,402000000.0,661000000.0,250400000.0,641400000.0,53100000.0,53100000.0,55400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3YTD,2018-01-01,2018-09-30,,76500000.0,7.32,7.32,,16500000.0,7.27,146100000.0,,62600000.0,631100000.0,631100000.0,394900000.0,236200000.0,-62600000.0,,2005100000.0,36700000.0,,,347700000.0,,,761300000.0,62600000.0,,1202000000.0,2005100000.0,777200000.0,1942500000.0,53100000.0,53100000.0,55400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q3TTM,2017-10-01,2018-09-30,,97800000.0,12.97,12.97,-0.6,1600000.0,12.73,16200000.0,,-5100000.0,1025000000.0,1025000000.0,710200000.0,314800000.0,5100000.0,,1490000000.0,54400000.0,,2305000000.0,561000000.0,-1115200000.0,20300000.0,1017400000.0,-5100000.0,,1698100000.0,2679800000.0,1041200000.0,2684900000.0,53100000.0,53100000.0,55400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:21:28+00:00,23200000.0,2.17,2.17,,5700000.0,2.16,34100000.0,,21400000.0,205200000.0,205200000.0,117000000.0,88200000.0,-21400000.0,,635400000.0,11500000.0,,,116300000.0,,,241000000.0,21400000.0,,386200000.0,635400000.0,239300000.0,614000000.0,53900000.0,54000000.0,54200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2YTD,2018-01-01,2018-06-30,,46400000.0,4.97,4.97,,11200000.0,4.93,97600000.0,,43000000.0,429200000.0,429200000.0,270000000.0,159200000.0,-43000000.0,,1344100000.0,25700000.0,,,234700000.0,,,507700000.0,43000000.0,,800000000.0,1344100000.0,526800000.0,1301100000.0,53900000.0,54000000.0,54200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q2TTM,2017-07-01,2018-06-30,,88900000.0,12.87,12.87,-0.4,1100000.0,12.61,33800000.0,,-2600000.0,1039900000.0,1039900000.0,710700000.0,329200000.0,2600000.0,,1485400000.0,59500000.0,,2305000000.0,550800000.0,-1115200000.0,20300000.0,1002500000.0,-2600000.0,,1663600000.0,2675200000.0,1073700000.0,2677800000.0,53900000.0,54000000.0,54200000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:39:30+00:00,23200000.0,2.8,2.8,0.3,5500000.0,2.77,63500000.0,,21600000.0,224000000.0,224000000.0,153000000.0,71000000.0,-21600000.0,,708700000.0,14200000.0,,,118400000.0,,,266700000.0,21600000.0,,413800000.0,708700000.0,287500000.0,687100000.0,54600000.0,54600000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2018.0,Q1TTM,2017-04-01,2018-03-31,,87700000.0,12.94,12.94,-0.2,300000.0,12.67,62200000.0,,-900000.0,1039100000.0,1039100000.0,720000000.0,319100000.0,900000.0,,925000000.0,63900000.0,,2305000000.0,537200000.0,-544300000.0,20300000.0,1003700000.0,-900000.0,,1649200000.0,2685700000.0,1101300000.0,2686600000.0,54600000.0,54600000.0,57000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q4,2019-10-01,2019-12-31,,72600000.0,2.47,0.36,,-16700000.0,0.36,-1500000.0,-591900000.0,-57400000.0,95800000.0,95800000.0,22500000.0,73300000.0,-534500000.0,29400000.0,9800000.0,10500000.0,,1147500000.0,190400000.0,,28500000.0,234800000.0,-57400000.0,-591900000.0,539000000.0,1157300000.0,94300000.0,622800000.0,50600000.0,50500000.0,50600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:14:23+00:00,144500000.0,0.31,0.31,1.28,,0.31,2900000.0,,,305100000.0,305100000.0,15700000.0,289400000.0,,,-338000000.0,25200000.0,,2239600000.0,510000000.0,,21300000.0,943000000.0,,,1618800000.0,1901600000.0,308000000.0,1901600000.0,50600000.0,50500000.0,50600000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3YTD,2019-01-01,2019-09-30,,71900000.0,-2.16,-0.05,,16700000.0,-0.05,4400000.0,591900000.0,57400000.0,209300000.0,209300000.0,-6800000.0,216100000.0,534500000.0,-29400000.0,-347800000.0,14700000.0,,1092100000.0,319600000.0,,-7200000.0,708200000.0,57400000.0,591900000.0,1079800000.0,744300000.0,213700000.0,1278800000.0,50500000.0,50400000.0,50400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3TTM,2018-10-01,2019-09-30,,110200000.0,-4.93,-2.82,,200000.0,-2.8,39600000.0,591900000.0,-5200000.0,110500000.0,110500000.0,-158100000.0,268600000.0,597100000.0,-29400000.0,-2353100000.0,5400000.0,,3470500000.0,539900000.0,,14800000.0,934100000.0,-5200000.0,591900000.0,1569800000.0,1117400000.0,150100000.0,1714500000.0,50500000.0,50400000.0,50400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 16:30:52+00:00,21100000.0,1.71,1.71,,6200000.0,1.71,30500000.0,,19500000.0,162100000.0,162100000.0,86300000.0,75800000.0,-19500000.0,,10300000.0,6700000.0,,549000000.0,104600000.0,,,222000000.0,19500000.0,,353900000.0,559300000.0,192600000.0,539800000.0,50500000.0,50400000.0,50400000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2,2019-04-01,2019-06-30,2020-07-31 16:27:13+00:00,21200000.0,,2.11,,5300000.0,2.11,35700000.0,591900000.0,19700000.0,180200000.0,180200000.0,107700000.0,72500000.0,572200000.0,-29400000.0,,,,,108400000.0,,-7200000.0,258000000.0,19700000.0,591900000.0,356300000.0,,215900000.0,572200000.0,,51000000.0,51000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2YTD,2019-01-01,2019-06-30,,50800000.0,-3.87,-1.76,,10500000.0,-1.76,-26100000.0,591900000.0,37900000.0,47200000.0,47200000.0,-93100000.0,140300000.0,554000000.0,-29400000.0,-358100000.0,8000000.0,,543100000.0,215000000.0,,-7200000.0,486200000.0,37900000.0,591900000.0,725900000.0,185000000.0,21100000.0,739000000.0,,51000000.0,51000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q2TTM,2018-07-01,2019-06-30,,119200000.0,-4.29,-2.18,,-700000.0,-2.17,57600000.0,591900000.0,-5100000.0,150300000.0,150300000.0,-119500000.0,269800000.0,597000000.0,-29400000.0,-1702400000.0,9700000.0,,2921500000.0,548300000.0,,14800000.0,965700000.0,-5100000.0,591900000.0,1617900000.0,1219100000.0,207900000.0,1816100000.0,,51000000.0,51000000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:24:45+00:00,29600000.0,-3.87,-3.87,0.32,5200000.0,-3.87,-61800000.0,,18200000.0,-133000000.0,-133000000.0,-200800000.0,67800000.0,-18200000.0,,-358100000.0,8000000.0,,543100000.0,106600000.0,,,228200000.0,18200000.0,,369600000.0,185000000.0,-194800000.0,166800000.0,51900000.0,51900000.0,51900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2019.0,Q1TTM,2018-04-01,2019-03-31,,121200000.0,-2.12,-2.12,,-300000.0,-2.12,56000000.0,,-3400000.0,175300000.0,175300000.0,-110200000.0,285500000.0,3400000.0,,-1067000000.0,21200000.0,,2921500000.0,556200000.0,,22000000.0,948700000.0,-3400000.0,,1647800000.0,1854500000.0,231300000.0,1857900000.0,51900000.0,51900000.0,51900000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2YTD,2020-01-01,2020-06-30,,101500000.0,-0.33,0.32,,10100000.0,0.32,5500000.0,471100000.0,41800000.0,103500000.0,103500000.0,15100000.0,88400000.0,429300000.0,-17400000.0,-113200000.0,2400000.0,,507300000.0,186200000.0,,12100000.0,424300000.0,41800000.0,471100000.0,716800000.0,394100000.0,109000000.0,823400000.0,,47200000.0,47300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2TTM,2019-07-01,2020-06-30,,195200000.0,3.85,2.39,,-400000.0,2.39,34500000.0,-120800000.0,3900000.0,361400000.0,361400000.0,123900000.0,237500000.0,-124700000.0,12000000.0,-93100000.0,19600000.0,,2203800000.0,481200000.0,,40600000.0,881100000.0,3900000.0,-120800000.0,1609700000.0,2110700000.0,395900000.0,1986000000.0,,47200000.0,47300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q2,2020-04-01,2020-06-30,2020-07-31 16:27:13+00:00,80900000.0,,0.65,,5000000.0,0.65,3300000.0,471100000.0,22300000.0,63500000.0,63500000.0,30700000.0,32800000.0,448800000.0,-17400000.0,,,,,84900000.0,,12100000.0,216500000.0,22300000.0,471100000.0,382000000.0,,66800000.0,448800000.0,,47200000.0,47300000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q1TTM,2019-04-01,2020-03-31,,135500000.0,3.85,3.85,,-100000.0,3.85,66900000.0,,1300000.0,478100000.0,478100000.0,200900000.0,277200000.0,-1300000.0,,-93100000.0,19600000.0,,2203800000.0,504700000.0,,21300000.0,922600000.0,1300000.0,,1584000000.0,2110700000.0,545000000.0,2109400000.0,47300000.0,47800000.0,47800000.0
Affiliated Managers Group Inc,AMG,2JE75BUE3T1BLCYYGK54,1004434,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:24:45+00:00,20600000.0,-0.33,-0.33,0.32,5100000.0,-0.33,2200000.0,,19500000.0,40000000.0,40000000.0,-15600000.0,55600000.0,-19500000.0,,-113200000.0,2400000.0,,507300000.0,101300000.0,,,207800000.0,19500000.0,,334800000.0,394100000.0,42200000.0,374600000.0,47300000.0,47800000.0,47800000.0
