company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q3,2015-07-01,2015-09-30,,10852000.0,38043000.0,103708000.0,13874000.0,2095000.0,200000000.0,-155564000.0,13998000.0,176647000.0,-155564000.0,13998000.0,176647000.0,35081000.0,690000.0,81084000.0,81084000.0,-22019000.0,-1381000.0,,-113722000.0,-71827000.0,-39098000.0,-243246000.0,,,69811000.0,55112000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 15:12:16+00:00,10829000.0,112582000.0,154724000.0,-38440000.0,13472000.0,1125000000.0,151996000.0,-479481000.0,285995000.0,151996000.0,-479481000.0,285995000.0,-41490000.0,1315000.0,440348000.0,440348000.0,-270637000.0,62588000.0,,-227023000.0,-838824000.0,-72642000.0,-823356000.0,,,248653000.0,183332000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q2TTM,2014-07-01,2015-06-30,,23656000.0,217736000.0,298521000.0,-96772000.0,25010000.0,997640000.0,-454795000.0,-180797000.0,589241000.0,-454795000.0,-180797000.0,589241000.0,-46351000.0,1315000.0,688418000.0,688418000.0,-300926000.0,61304000.0,,-440138000.0,-1034583000.0,-151562000.0,-1099926000.0,,,371005000.0,634343000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q2,2015-04-01,2015-06-30,,6774000.0,75018000.0,80155000.0,-43020000.0,3214000.0,85000000.0,-326025000.0,127975000.0,122905000.0,-326025000.0,127975000.0,122905000.0,-75145000.0,48000.0,127609000.0,127609000.0,-41839000.0,-33749000.0,,-113623000.0,-79343000.0,-42754000.0,-266915000.0,,,147777000.0,102295000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 12:06:44+00:00,4055000.0,37564000.0,74569000.0,4580000.0,10258000.0,1040000000.0,478021000.0,-607456000.0,163090000.0,478021000.0,-607456000.0,163090000.0,33655000.0,1267000.0,312739000.0,312739000.0,-228798000.0,96337000.0,,-113400000.0,-759481000.0,-29888000.0,-556441000.0,,,100876000.0,81037000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2015.0,Q1TTM,2014-04-01,2015-03-31,,36914000.0,276175000.0,285996000.0,-82680000.0,30829000.0,1423412000.0,-183929000.0,-474925000.0,610920000.0,-183929000.0,-474925000.0,610920000.0,-47934000.0,1267000.0,652759000.0,652759000.0,-245155000.0,88986000.0,,-434511000.0,-1250834000.0,-139693000.0,-1293912000.0,,,293153000.0,622449000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 15:48:43+00:00,6090000.0,252482000.0,355320000.0,-56334000.0,307395000.0,1426445000.0,-804527000.0,165383000.0,592096000.0,-804527000.0,165383000.0,592096000.0,-47048000.0,,386138000.0,386138000.0,-93028000.0,-36906000.0,,-474045000.0,-416689000.0,-143489000.0,-2027416000.0,0.0,0.0,420961000.0,304600000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q4,2016-10-01,2016-12-31,,-28206000.0,58248000.0,90884000.0,-23350000.0,586000.0,549998000.0,-92769000.0,-82860000.0,147570000.0,-92769000.0,-82860000.0,147570000.0,-28059000.0,-1240000.0,80686000.0,80686000.0,-650000.0,-19683000.0,,-119933000.0,-88754000.0,-41405000.0,-502497000.0,,,5407000.0,41892000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 14:06:52+00:00,34296000.0,194234000.0,264436000.0,-32984000.0,306809000.0,876447000.0,-711758000.0,248243000.0,444526000.0,-711758000.0,248243000.0,444526000.0,-18989000.0,1240000.0,305452000.0,305452000.0,-92378000.0,-17223000.0,,-354112000.0,-327935000.0,-102084000.0,-1524919000.0,,0.0,415554000.0,262708000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q3TTM,2015-10-01,2016-09-30,,112981000.0,276559000.0,350531000.0,-115599000.0,309950000.0,1051477000.0,-1221044000.0,735091000.0,475585000.0,-1221044000.0,735091000.0,475585000.0,-10368000.0,1351000.0,684163000.0,684163000.0,-443510000.0,-47046000.0,,-469200000.0,-394708000.0,-157014000.0,-1892576000.0,,-175000000.0,825519000.0,461294000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q3,2016-07-01,2016-09-30,,-60343000.0,82473000.0,96827000.0,73423000.0,150296000.0,626428000.0,-332843000.0,-63106000.0,228679000.0,-332843000.0,-63106000.0,228679000.0,-167270000.0,277000.0,-41548000.0,-41548000.0,99977000.0,-9954000.0,,-118654000.0,-135190000.0,-31751000.0,-981236000.0,,,55985000.0,47850000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 14:48:03+00:00,94639000.0,111761000.0,167609000.0,-106407000.0,156513000.0,250019000.0,-378915000.0,311349000.0,215847000.0,-378915000.0,311349000.0,215847000.0,148281000.0,963000.0,347000000.0,347000000.0,-192355000.0,-7269000.0,,-235458000.0,-192745000.0,-70333000.0,-543683000.0,,,359569000.0,214858000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q2TTM,2015-07-01,2016-06-30,,184176000.0,232129000.0,357412000.0,-175148000.0,161749000.0,625049000.0,-1043765000.0,812195000.0,423553000.0,-1043765000.0,812195000.0,423553000.0,191983000.0,1764000.0,806795000.0,806795000.0,-565506000.0,-38473000.0,,-464268000.0,-331345000.0,-164361000.0,-1154586000.0,,-175000000.0,839345000.0,468556000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q2,2016-04-01,2016-06-30,,70679000.0,72253000.0,82753000.0,-87521000.0,45102000.0,70019000.0,-146623000.0,183547000.0,78891000.0,-146623000.0,183547000.0,78891000.0,115815000.0,369000.0,204846000.0,204846000.0,-121187000.0,-7178000.0,,-118428000.0,-145386000.0,-37467000.0,-136507000.0,,,230787000.0,135613000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 13:55:19+00:00,23960000.0,39508000.0,84856000.0,-18886000.0,111411000.0,180000000.0,-232292000.0,127802000.0,136956000.0,-232292000.0,127802000.0,136956000.0,32466000.0,594000.0,142154000.0,142154000.0,-71168000.0,-91000.0,,-117030000.0,-47359000.0,-32866000.0,-407176000.0,,,128782000.0,79245000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2016.0,Q1TTM,2015-04-01,2016-03-31,,120271000.0,234894000.0,354814000.0,-130647000.0,119861000.0,640030000.0,-1223167000.0,756623000.0,467567000.0,-1223167000.0,756623000.0,467567000.0,1023000.0,1443000.0,729558000.0,729558000.0,-486158000.0,-65044000.0,,-459463000.0,-265302000.0,-169648000.0,-1284994000.0,,-175000000.0,756335000.0,435238000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q4,2017-10-01,2017-12-31,,-14456000.0,73419000.0,85024000.0,-62020000.0,222196000.0,,-22432000.0,-16008000.0,120365000.0,-22432000.0,-16008000.0,120365000.0,81925000.0,,84566000.0,84566000.0,12795000.0,-1499000.0,-58189000.0,-124990000.0,-90048000.0,-70266000.0,-118139000.0,,,98043000.0,104452000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-26 13:42:10+00:00,,118736000.0,275787000.0,480000.0,218750000.0,1456000000.0,-201442000.0,-278272000.0,493816000.0,-201442000.0,-278272000.0,493816000.0,14102000.0,,355105000.0,355105000.0,-137556000.0,-116072000.0,,-381182000.0,-279852000.0,-136534000.0,-1153938000.0,0.0,-225000000.0,61245000.0,76869000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q3TTM,2016-10-01,2017-09-30,,-28206000.0,176984000.0,366671000.0,-22870000.0,219336000.0,2005998000.0,-294211000.0,-361132000.0,641386000.0,-294211000.0,-361132000.0,641386000.0,-13957000.0,-1240000.0,435791000.0,435791000.0,-138206000.0,-135755000.0,,-501115000.0,-368606000.0,-177939000.0,-1656435000.0,,-225000000.0,66652000.0,118761000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q3,2017-07-01,2017-09-30,,,22430000.0,88443000.0,30794000.0,217777000.0,606042000.0,-49464000.0,-130829000.0,193782000.0,-49464000.0,-130829000.0,193782000.0,13489000.0,,122216000.0,122216000.0,-47671000.0,-88365000.0,,-128389000.0,-88982000.0,-55254000.0,-431529000.0,,-225000000.0,3341000.0,10066000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 11:42:29+00:00,,96306000.0,187344000.0,-30314000.0,973000.0,849958000.0,-151978000.0,-147443000.0,300034000.0,-151978000.0,-147443000.0,300034000.0,613000.0,,232889000.0,232889000.0,-89885000.0,-27707000.0,,-252793000.0,-190870000.0,-81280000.0,-722409000.0,0.0,,57904000.0,66803000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q2TTM,2016-07-01,2017-06-30,,-88549000.0,237027000.0,375055000.0,19759000.0,151855000.0,2026384000.0,-577590000.0,-293409000.0,676283000.0,-577590000.0,-293409000.0,676283000.0,-194716000.0,-963000.0,272027000.0,272027000.0,9442000.0,-57344000.0,,-491380000.0,-414814000.0,-154436000.0,-2206142000.0,,,119296000.0,156545000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q2,2017-04-01,2017-06-30,,,72020000.0,95270000.0,-22865000.0,412000.0,449958000.0,-85269000.0,-82068000.0,142982000.0,-85269000.0,-82068000.0,142982000.0,-24355000.0,-316000.0,154674000.0,154674000.0,-84097000.0,-15710000.0,,-126478000.0,-81048000.0,-51227000.0,-393135000.0,,,39902000.0,10305000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 10:10:42+00:00,,24286000.0,92074000.0,-7449000.0,561000.0,400000000.0,-66709000.0,-65375000.0,157052000.0,-66709000.0,-65375000.0,157052000.0,24968000.0,316000.0,78215000.0,78215000.0,-5788000.0,-11997000.0,,-126315000.0,-109822000.0,-30053000.0,-329274000.0,0.0,,18002000.0,56498000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2017.0,Q1TTM,2016-04-01,2017-03-31,,-17870000.0,237260000.0,362538000.0,-44897000.0,196545000.0,1646445000.0,-638944000.0,-27794000.0,612192000.0,-638944000.0,-27794000.0,612192000.0,-54546000.0,-278000.0,322199000.0,322199000.0,-27648000.0,-48812000.0,,-483330000.0,-479152000.0,-140676000.0,-1949514000.0,,,310181000.0,281853000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2018.0,Q4,2018-10-01,2018-12-31,,514000.0,58330000.0,74266000.0,-127225000.0,104000.0,-9394000.0,-147300000.0,22890000.0,121605000.0,-147300000.0,22890000.0,121605000.0,-2805000.0,,87947000.0,87947000.0,86617000.0,-377000.0,-108226000.0,-132524000.0,-71948000.0,-97429000.0,-5109000.0,,,142264000.0,158229000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2018.0,Q3TTM,2017-10-01,2018-09-30,,-14456000.0,214790000.0,321138000.0,4810000.0,255797000.0,152620000.0,-861645000.0,214747000.0,636696000.0,-861645000.0,214747000.0,636696000.0,-10202000.0,,495082000.0,495082000.0,-184334000.0,-13422000.0,-58189000.0,-522222000.0,-301795000.0,-263711000.0,-659292000.0,-75126000.0,,137488000.0,700954000.0
Kimco Realty Corp,KIM,549300EA7I6T15IBYS12,879101,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:39:17+00:00,,27026000.0,71561000.0,-28258000.0,681000.0,3300000.0,-139624000.0,-15542000.0,155258000.0,-139624000.0,-15542000.0,155258000.0,92000.0,,116678000.0,116678000.0,-4723000.0,-3952000.0,,-132521000.0,-38900000.0,-51345000.0,-7132000.0,,,2634000.0,72069000.0
