company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Gartner Inc,IT,,749251,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 06:04:01+00:00,-800000.0,411000.0,,,15017000.0,,-62579000.0,2580000.0,70000000.0,22093000.0,-7360000.0,13331000.0,22093000.0,-7360000.0,13331000.0,28064000.0,44987000.0,44987000.0,15495000.0,,,-6560000.0,-5000000.0,-45487000.0
Gartner Inc,IT,,749251,2016.0,Q1TTM,2015-04-01,2016-03-31,,-197029000.0,1086000.0,83500000.0,21200000.0,52020000.0,,69241000.0,8003000.0,245000000.0,8813000.0,-238085000.0,353229000.0,8813000.0,-238085000.0,353229000.0,123957000.0,192271000.0,192271000.0,38611000.0,6304000.0,,-41056000.0,-20000000.0,-230494000.0
Gartner Inc,IT,,749251,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 16:53:40+00:00,-2641780000.0,15062000.0,76100000.0,98500000.0,240171000.0,0.0,-82938000.0,11711000.0,3025000000.0,2539830000.0,-2752545000.0,254517000.0,2539830000.0,-2752545000.0,254517000.0,41802000.0,3279000.0,3279000.0,78943000.0,,,-110765000.0,-455609000.0,-41272000.0
Gartner Inc,IT,,749251,2017.0,Q4,2017-10-01,2017-12-31,,-10000.0,1826000.0,76100000.0,98500000.0,71520000.0,,-169416000.0,3161000.0,,-65737000.0,-35156000.0,22250000.0,-65737000.0,-35156000.0,22250000.0,-78643000.0,107307000.0,107307000.0,11013000.0,,,-35146000.0,-64814000.0,-4084000.0
Gartner Inc,IT,,749251,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 06:08:07+00:00,-2641770000.0,13236000.0,,,168651000.0,0.0,86478000.0,8550000.0,3025000000.0,2605567000.0,-2717389000.0,232267000.0,2605567000.0,-2717389000.0,232267000.0,120445000.0,-104028000.0,-104028000.0,67930000.0,,,-75619000.0,-390795000.0,-37188000.0
Gartner Inc,IT,,749251,2017.0,Q3TTM,2016-10-01,2017-09-30,,-2660603000.0,13707000.0,86300000.0,23400000.0,184616000.0,,78893000.0,10869000.0,2992500000.0,2561814000.0,-2749208000.0,315636000.0,2561814000.0,-2749208000.0,315636000.0,128242000.0,-37543000.0,-37543000.0,75963000.0,,,-88605000.0,-398295000.0,-43260000.0
Gartner Inc,IT,,749251,2017.0,Q3,2017-07-01,2017-09-30,,-37592000.0,3761000.0,,,68564000.0,,111047000.0,2888000.0,140000000.0,-80327000.0,-71584000.0,149549000.0,-80327000.0,-71584000.0,149549000.0,-2362000.0,-48180000.0,-48180000.0,14357000.0,,,-33992000.0,-219813000.0,-3402000.0
Gartner Inc,IT,,749251,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 06:07:21+00:00,-2604178000.0,9475000.0,,,100087000.0,0.0,-24569000.0,5662000.0,2885000000.0,2685894000.0,-2645805000.0,82718000.0,2685894000.0,-2645805000.0,82718000.0,122807000.0,-55848000.0,-55848000.0,53573000.0,,0.0,-41627000.0,-170982000.0,-33786000.0
Gartner Inc,IT,,749251,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2622478000.0,10399000.0,86300000.0,23400000.0,131804000.0,,32117000.0,10210000.0,2770000000.0,2553448000.0,-2688631000.0,286567000.0,2553448000.0,-2688631000.0,286567000.0,151384000.0,41120000.0,41120000.0,71127000.0,,,-66153000.0,-185982000.0,-40780000.0
Gartner Inc,IT,,749251,2017.0,Q2,2017-04-01,2017-06-30,,-2493013000.0,9007000.0,,,83557000.0,,81043000.0,2640000.0,1930000000.0,1768623000.0,-2523940000.0,112323000.0,1768623000.0,-2523940000.0,112323000.0,-642994000.0,-92281000.0,-92281000.0,30997000.0,,,-30927000.0,-152209000.0,-11808000.0
Gartner Inc,IT,,749251,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 06:06:50+00:00,-111165000.0,468000.0,,,16530000.0,,-105612000.0,3022000.0,955000000.0,917271000.0,-121865000.0,-29605000.0,917271000.0,-121865000.0,-29605000.0,765801000.0,36433000.0,36433000.0,22576000.0,,0.0,-10700000.0,-18773000.0,-21978000.0
Gartner Inc,IT,,749251,2017.0,Q1TTM,2016-04-01,2017-03-31,,-158561000.0,3139000.0,86300000.0,23400000.0,63482000.0,,19805000.0,9692000.0,1600000000.0,720492000.0,-212564000.0,322696000.0,720492000.0,-212564000.0,322696000.0,830624000.0,185028000.0,185028000.0,51242000.0,,,-54003000.0,-853748000.0,-35452000.0
Gartner Inc,IT,,749251,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 16:53:40+00:00,-15855000.0,13815000.0,95800000.0,117500000.0,255601000.0,526779000.0,58561000.0,14689000.0,0.0,-1257115000.0,384051000.0,471158000.0,-1257115000.0,384051000.0,471158000.0,-401906000.0,122456000.0,122456000.0,20725000.0,,,-126873000.0,-1010972000.0,-260832000.0
Gartner Inc,IT,,749251,2018.0,Q4,2018-10-01,2018-12-31,,45000.0,1610000.0,95800000.0,117500000.0,52520000.0,6079000.0,-96210000.0,3555000.0,,-43559000.0,-56118000.0,45147000.0,-43559000.0,-56172000.0,45147000.0,-54584000.0,84020000.0,84020000.0,3207000.0,,,-62242000.0,109318000.0,-156432000.0
Gartner Inc,IT,,749251,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 06:31:26+00:00,-15900000.0,12205000.0,,,203081000.0,520700000.0,154771000.0,11134000.0,0.0,-1213556000.0,440169000.0,426011000.0,-1213556000.0,440223000.0,426011000.0,-347322000.0,38436000.0,38436000.0,17518000.0,,,-64631000.0,-1120290000.0,-104400000.0
Gartner Inc,IT,,749251,2018.0,Q3TTM,2017-10-01,2018-09-30,,-15910000.0,14031000.0,76100000.0,98500000.0,274601000.0,520700000.0,-14645000.0,14295000.0,,-1279293000.0,405013000.0,448261000.0,-1279293000.0,405067000.0,448261000.0,-425965000.0,145743000.0,145743000.0,28531000.0,,,-99777000.0,-1185104000.0,-108484000.0
Gartner Inc,IT,,749251,2018.0,Q3,2018-07-01,2018-09-30,,-15900000.0,1604000.0,,,68187000.0,114158000.0,170042000.0,3507000.0,,-266303000.0,73753000.0,249264000.0,-266303000.0,73807000.0,249264000.0,56768000.0,11753000.0,11753000.0,-2322000.0,,,-24505000.0,-261681000.0,-8129000.0
Gartner Inc,IT,,749251,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 06:12:55+00:00,,10601000.0,,,134894000.0,406542000.0,-15271000.0,7627000.0,0.0,-947253000.0,366416000.0,176747000.0,-947253000.0,366416000.0,176747000.0,-404090000.0,26683000.0,26683000.0,19840000.0,,0.0,-40126000.0,-858609000.0,-96271000.0
Gartner Inc,IT,,749251,2018.0,Q2TTM,2017-07-01,2018-06-30,,-37602000.0,16188000.0,76100000.0,98500000.0,274978000.0,406542000.0,-73640000.0,13676000.0,140000000.0,-1093317000.0,259676000.0,348546000.0,-1093317000.0,259676000.0,348546000.0,-485095000.0,85810000.0,85810000.0,45210000.0,,,-109264000.0,-1143236000.0,-103757000.0
Gartner Inc,IT,,749251,2018.0,Q2,2018-04-01,2018-06-30,,,8733000.0,,,66838000.0,406542000.0,63300000.0,3503000.0,,-618170000.0,383095000.0,174023000.0,-618170000.0,383095000.0,174023000.0,-61052000.0,46270000.0,46270000.0,-11118000.0,,-1000000.0,-22447000.0,-553796000.0,-67877000.0
Gartner Inc,IT,,749251,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 06:07:50+00:00,,1868000.0,,,68056000.0,,-78571000.0,4124000.0,0.0,-329083000.0,-16679000.0,2724000.0,-329083000.0,-16679000.0,2724000.0,-343038000.0,-19587000.0,-19587000.0,30958000.0,,1000000.0,-17679000.0,-304813000.0,-28394000.0
Gartner Inc,IT,,749251,2018.0,Q1TTM,2017-04-01,2018-03-31,,-2530615000.0,16462000.0,76100000.0,98500000.0,291697000.0,,-55897000.0,12813000.0,2070000000.0,1293476000.0,-2647359000.0,286846000.0,1293476000.0,-2647359000.0,286846000.0,-1067037000.0,-52741000.0,-52741000.0,87325000.0,,1000000.0,-117744000.0,-741649000.0,-47688000.0
Gartner Inc,IT,,749251,2019.0,Q4,2019-10-01,2019-12-31,,-23689000.0,-62060000.0,119156000.0,102298000.0,53660000.0,14120000.0,-74047000.0,4394000.0,,-53179000.0,-62884000.0,82835000.0,-53179000.0,-62889000.0,82835000.0,-33233000.0,67701000.0,67701000.0,97581000.0,,,-53315000.0,33000.0,-57606000.0
Gartner Inc,IT,,749251,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 16:53:40+00:00,-25989000.0,6497000.0,119156000.0,102298000.0,211779000.0,14120000.0,-43679000.0,17629000.0,5000000.0,-285992000.0,-160885000.0,565436000.0,-285992000.0,-160885000.0,565436000.0,118559000.0,233290000.0,233290000.0,157549000.0,,,-149016000.0,-109579000.0,-199042000.0
Gartner Inc,IT,,749251,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2255000.0,70167000.0,95800000.0,117500000.0,210639000.0,6079000.0,-65842000.0,16790000.0,5000000.0,-276372000.0,-154119000.0,527748000.0,-276372000.0,-154168000.0,527748000.0,97208000.0,249609000.0,249609000.0,63175000.0,,,-157943000.0,-294000.0,-297868000.0
Gartner Inc,IT,,749251,2019.0,Q3,2019-07-01,2019-09-30,,-2300000.0,22763000.0,,,52398000.0,,90020000.0,4158000.0,,-90685000.0,-36227000.0,219523000.0,-90685000.0,-36222000.0,219523000.0,92616000.0,41388000.0,41388000.0,12954000.0,,2295000.0,-36222000.0,35000.0,-94878000.0
Gartner Inc,IT,,749251,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 06:31:26+00:00,-2300000.0,68557000.0,,,158119000.0,0.0,30368000.0,13235000.0,5000000.0,-232813000.0,-98001000.0,482601000.0,-232813000.0,-97996000.0,482601000.0,151792000.0,165589000.0,165589000.0,59968000.0,,,-95701000.0,-109612000.0,-141436000.0
Gartner Inc,IT,,749251,2019.0,Q2TTM,2018-07-01,2019-06-30,,-15855000.0,49008000.0,95800000.0,117500000.0,226428000.0,120237000.0,14180000.0,16139000.0,5000000.0,-451990000.0,-44139000.0,557489000.0,-451990000.0,-44139000.0,557489000.0,61360000.0,219974000.0,219974000.0,47899000.0,,-2295000.0,-146226000.0,-262010000.0,-211119000.0
Gartner Inc,IT,,749251,2019.0,Q2,2019-04-01,2019-06-30,,2295000.0,44178000.0,,,52263000.0,,35454000.0,3994000.0,-30000000.0,-118690000.0,-39419000.0,227482000.0,-118690000.0,-39419000.0,227482000.0,69373000.0,103406000.0,103406000.0,-7819000.0,,-2295000.0,-39419000.0,-90965000.0,-1719000.0
Gartner Inc,IT,,749251,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 06:12:55+00:00,,45794000.0,,,105721000.0,0.0,-59652000.0,9077000.0,5000000.0,-142128000.0,-61774000.0,263078000.0,-142128000.0,-61774000.0,263078000.0,59176000.0,124201000.0,124201000.0,47014000.0,,-2295000.0,-59479000.0,-109647000.0,-46558000.0
Gartner Inc,IT,,749251,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 06:17:49+00:00,-2295000.0,1616000.0,,,53458000.0,,-95106000.0,5083000.0,35000000.0,-23438000.0,-22355000.0,35596000.0,-23438000.0,-22355000.0,35596000.0,-10197000.0,20795000.0,20795000.0,54833000.0,,,-20060000.0,-18682000.0,-44839000.0
Gartner Inc,IT,,749251,2019.0,Q1TTM,2018-04-01,2019-03-31,,-18150000.0,13563000.0,95800000.0,117500000.0,241003000.0,526779000.0,42026000.0,15648000.0,35000000.0,-951470000.0,378375000.0,504030000.0,-951470000.0,378375000.0,504030000.0,-69065000.0,162838000.0,162838000.0,44600000.0,,-1000000.0,-129254000.0,-724841000.0,-277277000.0
Gartner Inc,IT,,749251,2020.0,Q1TTM,2019-04-01,2020-03-31,,-23694000.0,6518000.0,119156000.0,102298000.0,213017000.0,14120000.0,-72245000.0,18187000.0,-30000000.0,-331044000.0,-163066000.0,585589000.0,-331044000.0,-163066000.0,585589000.0,91479000.0,287592000.0,287592000.0,150707000.0,,,-153492000.0,-91864000.0,-227367000.0
Gartner Inc,IT,,749251,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 06:17:49+00:00,0.0,1637000.0,,,54696000.0,,-123672000.0,5641000.0,0.0,-68490000.0,-24536000.0,55749000.0,-68490000.0,-24536000.0,55749000.0,-37277000.0,75097000.0,75097000.0,47991000.0,,,-24536000.0,-967000.0,-73164000.0
