company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Martin Marietta Materials Inc,MLM,,916076,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 16:38:50+00:00,-174522000.0,,,285253000.0,6476000.0,-24625000.0,44000.0,560000000.0,-252291000.0,-555020000.0,688940000.0,-252291000.0,-555020000.0,688940000.0,-118371000.0,425444000.0,425444000.0,2868000.0,17534000.0,0.0,-105436000.0,,-387267000.0,-465205000.0,-259228000.0,293000.0
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q4,2016-10-01,2016-12-31,,4167000.0,,,73256000.0,-2986000.0,91834000.0,44000.0,200000000.0,-177561000.0,-100312000.0,267227000.0,-177561000.0,-100312000.0,267227000.0,-10646000.0,98797000.0,98797000.0,3340000.0,2791000.0,,-27141000.0,,-101786000.0,-284027000.0,-69228000.0,293000.0
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 16:41:53+00:00,-178689000.0,,,211997000.0,9462000.0,-116459000.0,,360000000.0,-74730000.0,-454708000.0,421713000.0,-74730000.0,-454708000.0,421713000.0,-107725000.0,326647000.0,326647000.0,-472000.0,14743000.0,0.0,-78295000.0,,-285481000.0,-181178000.0,-190000000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q3TTM,2015-10-01,2016-09-30,,-211156000.0,-30896000.0,-47069000.0,275649000.0,35602000.0,7713000.0,-33892000.0,370052000.0,-491766000.0,-566713000.0,682734000.0,-491766000.0,-566713000.0,682734000.0,-375745000.0,409870000.0,409870000.0,-10498000.0,44372000.0,107000.0,-104863000.0,,-391266000.0,-315147000.0,-452288000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q3,2016-07-01,2016-09-30,,-55689000.0,,,72380000.0,1542000.0,-12744000.0,,80000000.0,-50712000.0,-129069000.0,211869000.0,-50712000.0,-129069000.0,211869000.0,32088000.0,159478000.0,159478000.0,-7245000.0,2219000.0,,-26828000.0,,-74922000.0,-106103000.0,,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 15:59:46+00:00,-123000000.0,,,139617000.0,7920000.0,-103715000.0,,280000000.0,-24018000.0,-325639000.0,209844000.0,-24018000.0,-325639000.0,209844000.0,-139813000.0,167169000.0,167169000.0,6773000.0,12524000.0,,-51467000.0,,-210559000.0,-75075000.0,-190000000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q2TTM,2015-07-01,2016-06-30,,-155502000.0,-24334000.0,-35447000.0,268246000.0,454133000.0,4952000.0,-27760000.0,440052000.0,-576778000.0,-102170000.0,663375000.0,-576778000.0,-102170000.0,663375000.0,-15573000.0,367969000.0,367969000.0,22208000.0,42098000.0,,-104969000.0,,-400801000.0,-316237000.0,-609962000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q2,2016-04-01,2016-06-30,,,,,71207000.0,1059000.0,-53470000.0,-4720000.0,70000000.0,-24906000.0,-115272000.0,141532000.0,-24906000.0,-115272000.0,141532000.0,1354000.0,122114000.0,122114000.0,1681000.0,13104000.0,,-25620000.0,,-116331000.0,-37670000.0,-40000000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 16:23:59+00:00,-123000000.0,,,68410000.0,6861000.0,-50245000.0,4720000.0,210000000.0,888000.0,-210367000.0,68312000.0,888000.0,-210367000.0,68312000.0,-141167000.0,45055000.0,45055000.0,5092000.0,-580000.0,,-25847000.0,,-94228000.0,-37405000.0,-150000000.0,
Martin Marietta Materials Inc,MLM,,916076,2016.0,Q1TTM,2015-04-01,2016-03-31,,-155626000.0,-18678000.0,-11417000.0,264729000.0,453571000.0,-3164000.0,-5222000.0,450052000.0,-584481000.0,-58430000.0,613787000.0,-584481000.0,-58430000.0,613787000.0,-29124000.0,327834000.0,327834000.0,24388000.0,28940000.0,,-105280000.0,,-356375000.0,-283009000.0,-669962000.0,
Martin Marietta Materials Inc,MLM,,916076,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:57:43+00:00,-12100000.0,,,297200000.0,36000000.0,-350700000.0,200000.0,2408800000.0,1124900000.0,-386100000.0,657600000.0,1124900000.0,-386100000.0,657600000.0,1396400000.0,713400000.0,713400000.0,-2300000.0,-4500000.0,300000.0,-108900000.0,,-410300000.0,-1070700000.0,-100000000.0,
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q4,2017-10-01,2017-12-31,,-4900000.0,,,75782000.0,2862000.0,-215483000.0,-11000.0,1396509000.0,1273286000.0,-101545000.0,239478000.0,1273286000.0,-101545000.0,239478000.0,1411219000.0,377313000.0,377313000.0,1866000.0,-4304000.0,2324000.0,-27939000.0,,-101555000.0,-90968000.0,-1000.0,-276000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 15:00:15+00:00,-7200000.0,,,221418000.0,33138000.0,-135217000.0,211000.0,1012291000.0,-148386000.0,-284555000.0,418122000.0,-148386000.0,-284555000.0,418122000.0,-14819000.0,336087000.0,336087000.0,-4166000.0,-196000.0,-2024000.0,-80961000.0,,-308745000.0,-979732000.0,-99999000.0,276000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q3TTM,2016-10-01,2017-09-30,,-3033000.0,,,294674000.0,30152000.0,-43383000.0,255000.0,1212291000.0,-325947000.0,-384867000.0,685349000.0,-325947000.0,-384867000.0,685349000.0,-25465000.0,434884000.0,434884000.0,-826000.0,2595000.0,-2024000.0,-108102000.0,,-410531000.0,-1263759000.0,-169227000.0,569000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q3,2017-07-01,2017-09-30,,-5000000.0,,,75316000.0,1049000.0,-38346000.0,,67252000.0,-91671000.0,-98631000.0,188799000.0,-91671000.0,-98631000.0,188799000.0,-1503000.0,151539000.0,151539000.0,290000.0,805000.0,-2024000.0,-27826000.0,,-92656000.0,-131902000.0,,
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 14:31:41+00:00,-2200000.0,,,146102000.0,32089000.0,-96871000.0,211000.0,945039000.0,-56715000.0,-185924000.0,229323000.0,-56715000.0,-185924000.0,229323000.0,-13316000.0,184548000.0,184548000.0,-4456000.0,-1001000.0,0.0,-53135000.0,,-216089000.0,-847830000.0,-99999000.0,276000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q2TTM,2016-07-01,2017-06-30,,-53722000.0,,,291738000.0,30645000.0,-17781000.0,255000.0,1225039000.0,-284988000.0,-415305000.0,708419000.0,-284988000.0,-415305000.0,708419000.0,8126000.0,442823000.0,442823000.0,-8361000.0,4009000.0,,-107104000.0,,-392797000.0,-1237960000.0,-169227000.0,569000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q2,2017-04-01,2017-06-30,,-2200000.0,,,75726000.0,31550000.0,-47884000.0,211000.0,740039000.0,-89605000.0,-84549000.0,155458000.0,-89605000.0,-84549000.0,155458000.0,-18696000.0,142241000.0,142241000.0,-14625000.0,-1223000.0,,-26575000.0,,-113994000.0,-802057000.0,,95000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:42:00+00:00,,,,70376000.0,539000.0,-48987000.0,,205000000.0,32890000.0,-101375000.0,73865000.0,32890000.0,-101375000.0,73865000.0,5380000.0,42307000.0,42307000.0,10169000.0,222000.0,0.0,-26560000.0,,-102095000.0,-45773000.0,-99999000.0,181000.0
Martin Marietta Materials Inc,MLM,,916076,2017.0,Q1TTM,2016-04-01,2017-03-31,,-51522000.0,,,287219000.0,154000.0,-23367000.0,-4676000.0,555000000.0,-220289000.0,-446028000.0,694493000.0,-220289000.0,-446028000.0,694493000.0,28176000.0,422696000.0,422696000.0,7945000.0,18336000.0,,-106149000.0,,-395134000.0,-473573000.0,-209227000.0,474000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:57:43+00:00,-1642100000.0,,,344000000.0,69100000.0,-107300000.0,,1000000000.0,-158400000.0,-1948200000.0,705100000.0,-158400000.0,-1948200000.0,705100000.0,-1401500000.0,470400000.0,470400000.0,-2000000.0,-24100000.0,800000.0,-116400000.0,,-376000000.0,-917500000.0,-100400000.0,
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q4,2018-10-01,2018-12-31,,-1402000.0,,,90800000.0,5640000.0,66068000.0,,125000000.0,-163081000.0,-109578000.0,263562000.0,-163081000.0,-109578000.0,263562000.0,-9097000.0,94504000.0,94504000.0,12190000.0,-1170000.0,800000.0,-30210000.0,,-113845000.0,-216678000.0,-40023000.0,-771000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 13:23:29+00:00,-1640698000.0,,,253200000.0,63460000.0,-173368000.0,,875000000.0,4681000.0,-1838622000.0,441538000.0,4681000.0,-1838622000.0,441538000.0,-1392403000.0,375896000.0,375896000.0,-14190000.0,-22930000.0,0.0,-86190000.0,,-262155000.0,-700822000.0,-60377000.0,771000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1645598000.0,,,328982000.0,66322000.0,-388851000.0,-11000.0,2271509000.0,1277967000.0,-1940167000.0,681016000.0,1277967000.0,-1940167000.0,681016000.0,18816000.0,753209000.0,753209000.0,-12324000.0,-27234000.0,2324000.0,-114129000.0,,-363710000.0,-791790000.0,-60378000.0,495000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q3,2018-07-01,2018-09-30,,5000000.0,,,89655000.0,5247000.0,-73499000.0,,210000000.0,-120032000.0,-63291000.0,203505000.0,-120032000.0,-63291000.0,203505000.0,20182000.0,180353000.0,180353000.0,6996000.0,-18382000.0,,-30395000.0,,-73885000.0,-220878000.0,-60377000.0,347000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 15:01:23+00:00,-1645698000.0,,,163545000.0,58213000.0,-99869000.0,,665000000.0,124713000.0,-1775331000.0,238033000.0,124713000.0,-1775331000.0,238033000.0,-1412585000.0,195543000.0,195543000.0,-21186000.0,-4548000.0,0.0,-55795000.0,,-188270000.0,-479944000.0,,424000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1655598000.0,,,314643000.0,62124000.0,-353698000.0,-11000.0,2128761000.0,1306328000.0,-1975507000.0,666310000.0,1306328000.0,-1975507000.0,666310000.0,-2869000.0,724395000.0,724395000.0,-19030000.0,-8047000.0,300000.0,-111560000.0,,-382481000.0,-702814000.0,-1000.0,148000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q2,2018-04-01,2018-06-30,,-1645698000.0,,,86724000.0,55685000.0,-111480000.0,-129000.0,665000000.0,160084000.0,-1681699000.0,133021000.0,160084000.0,-1681699000.0,133021000.0,-1388594000.0,185503000.0,185503000.0,-27726000.0,-969000.0,,-27910000.0,,-92011000.0,-475908000.0,,325000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:50:50+00:00,,,,76821000.0,2528000.0,11611000.0,129000.0,,-35371000.0,-93632000.0,105012000.0,-35371000.0,-93632000.0,105012000.0,-23991000.0,10040000.0,10040000.0,6540000.0,-3579000.0,0.0,-27885000.0,,-96259000.0,-4036000.0,,99000.0
Martin Marietta Materials Inc,MLM,,916076,2018.0,Q1TTM,2017-04-01,2018-03-31,,-12100000.0,,,303645000.0,37989000.0,-290102000.0,329000.0,2203800000.0,1056639000.0,-378357000.0,688747000.0,1056639000.0,-378357000.0,688747000.0,1367029000.0,681133000.0,681133000.0,-5929000.0,-8301000.0,300000.0,-110225000.0,,-404464000.0,-1028963000.0,-1000.0,-82000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q4,2019-10-01,2019-12-31,,,,,94526000.0,1419000.0,85980000.0,,380000000.0,-235169000.0,-109228000.0,316302000.0,-235169000.0,-109228000.0,316302000.0,-28095000.0,131082000.0,131082000.0,4714000.0,-9626000.0,414000.0,-34573000.0,,-110502000.0,-530058000.0,-40912000.0,-559000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:57:43+00:00,,,,371500000.0,8400000.0,-57000000.0,,625000000.0,-604100000.0,-385900000.0,966100000.0,-604100000.0,-385900000.0,966100000.0,-23900000.0,612000000.0,612000000.0,39600000.0,-25400000.0,-800000.0,-130400000.0,,-393500000.0,-975100000.0,-98200000.0,
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1402000.0,,,367774000.0,12621000.0,-76912000.0,,370000000.0,-532012000.0,-386250000.0,913360000.0,-532012000.0,-386250000.0,913360000.0,-4902000.0,575422000.0,575422000.0,47076000.0,-16944000.0,-414000.0,-126037000.0,,-396843000.0,-661720000.0,-97311000.0,-212000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q3,2019-07-01,2019-09-30,,,,,94988000.0,984000.0,-29214000.0,,80000000.0,-245788000.0,-74787000.0,316067000.0,-245788000.0,-74787000.0,316067000.0,-4508000.0,248622000.0,248622000.0,1671000.0,-8874000.0,-257000.0,-34612000.0,,-75546000.0,-275014000.0,-7288000.0,32000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 13:23:29+00:00,,,,276974000.0,6981000.0,-142980000.0,,245000000.0,-368931000.0,-276672000.0,649798000.0,-368931000.0,-276672000.0,649798000.0,4195000.0,480918000.0,480918000.0,34886000.0,-15774000.0,-1214000.0,-95827000.0,,-282998000.0,-445042000.0,-57288000.0,559000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q2TTM,2018-07-01,2019-06-30,,3598000.0,,,362441000.0,16884000.0,-121197000.0,,500000000.0,-406256000.0,-374754000.0,800798000.0,-406256000.0,-374754000.0,800798000.0,19788000.0,507153000.0,507153000.0,52401000.0,-26452000.0,-157000.0,-121820000.0,,-395182000.0,-607584000.0,-150400000.0,103000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q2,2019-04-01,2019-06-30,,,,,92786000.0,2997000.0,-87966000.0,,40000000.0,-125243000.0,-74385000.0,215831000.0,-125243000.0,-74385000.0,215831000.0,16203000.0,189396000.0,189396000.0,21615000.0,600000.0,-557000.0,-30815000.0,,-77352000.0,-85028000.0,-50000000.0,527000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 15:01:23+00:00,,,,181986000.0,5997000.0,-113766000.0,,165000000.0,-123143000.0,-201885000.0,333731000.0,-123143000.0,-201885000.0,333731000.0,8703000.0,232296000.0,232296000.0,33215000.0,-6900000.0,-957000.0,-61215000.0,,-207452000.0,-170028000.0,-50000000.0,527000.0
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:23:11+00:00,,,,89200000.0,3000000.0,-25800000.0,,125000000.0,2100000.0,-127500000.0,117900000.0,2100000.0,-127500000.0,117900000.0,-7500000.0,42900000.0,42900000.0,11600000.0,-7500000.0,-400000.0,-30400000.0,,-130100000.0,-85000000.0,,
Martin Marietta Materials Inc,MLM,,916076,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1642100000.0,,,356379000.0,69572000.0,-144711000.0,-129000.0,1125000000.0,-120929000.0,-1982068000.0,717988000.0,-120929000.0,-1982068000.0,717988000.0,-1385009000.0,503260000.0,503260000.0,3060000.0,-28021000.0,400000.0,-118915000.0,,-409841000.0,-998464000.0,-100400000.0,-99000.0
Martin Marietta Materials Inc,MLM,,916076,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,377300000.0,21300000.0,-56000000.0,,1118000000.0,-214400000.0,-353900000.0,954900000.0,-214400000.0,-353900000.0,954900000.0,386600000.0,595000000.0,595000000.0,38600000.0,-31200000.0,-7700000.0,-134800000.0,,-367500000.0,-1018200000.0,-148200000.0,
Martin Marietta Materials Inc,MLM,,916076,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:23:11+00:00,,,,95000000.0,15900000.0,-24800000.0,,618000000.0,391800000.0,-95500000.0,106700000.0,391800000.0,-95500000.0,106700000.0,403000000.0,25900000.0,25900000.0,10600000.0,-13300000.0,-7300000.0,-34800000.0,,-104100000.0,-128100000.0,-50000000.0,
