company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,FY,2015-06-28,2016-06-25,2018-08-17 16:28:11+00:00,0.0,43898000.0,29381000.0,244637000.0,105000000.0,58528000.0,33975000.0,250000000.0,-230343000.0,62722000.0,780829000.0,,-58944000.0,-230343000.0,62722000.0,721885000.0,554264000.0,227475000.0,227475000.0,250189000.0,89158000.0,2380000.0,-342023000.0,-110431000.0,-69369000.0,-283000.0,-261170000.0,50000000.0,85142000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q4,2016-03-27,2016-06-25,,,16971000.0,6250000.0,46414000.0,,68114000.0,19625000.0,250000000.0,105169000.0,35649000.0,313015000.0,,-58944000.0,105169000.0,35649000.0,254071000.0,394889000.0,92339000.0,92339000.0,106148000.0,14162000.0,,-85210000.0,-26554000.0,-22488000.0,-283000.0,-93125000.0,50000000.0,34691000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q3YTD,2015-06-28,2016-03-26,2017-04-21 17:14:26+00:00,,26927000.0,23131000.0,198223000.0,105000000.0,-9586000.0,14350000.0,,-335512000.0,27073000.0,467814000.0,,,-335512000.0,27073000.0,467814000.0,159375000.0,135136000.0,135136000.0,144041000.0,74996000.0,2380000.0,-256813000.0,-83877000.0,-46881000.0,,-168045000.0,0.0,50451000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q3TTM,2015-03-29,2016-03-26,,,28782000.0,29391000.0,290862000.0,140550000.0,21307000.0,36648000.0,,-421465000.0,50004000.0,728797000.0,,-35849000.0,-421465000.0,50004000.0,689604000.0,318143000.0,233795000.0,233795000.0,182833000.0,86830000.0,2380000.0,-336371000.0,-83877000.0,-62241000.0,,-208572000.0,,53192000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q3,2015-12-27,2016-03-26,,,26927000.0,23131000.0,47088000.0,105000000.0,20044000.0,,,-166988000.0,60824000.0,167986000.0,,,-166988000.0,60824000.0,167986000.0,61822000.0,139810000.0,139810000.0,-38956000.0,11380000.0,,-85714000.0,-26782000.0,-17530000.0,,-92654000.0,,136000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q2YTD,2015-06-28,2015-12-26,2017-01-27 16:18:46+00:00,,,,151135000.0,0.0,-29630000.0,14350000.0,,-168524000.0,-33751000.0,299828000.0,,,-168524000.0,-33751000.0,299828000.0,97553000.0,-4674000.0,-4674000.0,182997000.0,63616000.0,2380000.0,-171099000.0,-57095000.0,-29351000.0,,-75391000.0,0.0,50315000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q2TTM,2014-12-28,2015-12-26,,,19217000.0,14698000.0,315213000.0,35550000.0,14785000.0,36648000.0,,-341944000.0,-19090000.0,742875000.0,,-35849000.0,-341944000.0,-19090000.0,703682000.0,342648000.0,173418000.0,173418000.0,239459000.0,112545000.0,2880000.0,-330076000.0,-57295000.0,-54896000.0,,-161061000.0,,54671000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q2,2015-09-27,2015-12-26,,,-7021000.0,-8438000.0,49082000.0,,54006000.0,14350000.0,,-49837000.0,7519000.0,182489000.0,,,-49837000.0,7519000.0,182489000.0,140171000.0,67469000.0,67469000.0,11932000.0,52397000.0,2380000.0,-85712000.0,-31040000.0,-13530000.0,,-30872000.0,,49709000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q1,2015-06-28,2015-09-26,2016-10-21 16:05:08+00:00,,7021000.0,8438000.0,102053000.0,0.0,-83636000.0,,,-118687000.0,-41270000.0,117339000.0,,,-118687000.0,-41270000.0,117339000.0,-42618000.0,-72143000.0,-72143000.0,171065000.0,11219000.0,,-85387000.0,-26055000.0,-15821000.0,,-44519000.0,0.0,606000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2016.0,Q1TTM,2014-09-28,2015-09-26,,,38940000.0,29396000.0,337756000.0,35550000.0,-30401000.0,40951000.0,,-408857000.0,-20727000.0,733241000.0,,-35849000.0,-408857000.0,-20727000.0,694048000.0,264464000.0,33915000.0,33915000.0,391971000.0,70402000.0,500000.0,-323533000.0,-26255000.0,-59951000.0,,-196677000.0,,29429000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,FY,2016-06-26,2017-06-24,2019-08-21 17:25:03+00:00,0.0,76243000.0,29375000.0,164292000.0,42199000.0,18076000.0,34269000.0,500000000.0,-307369000.0,-325396000.0,803475000.0,,-26620000.0,-307369000.0,-325396000.0,773657000.0,140892000.0,571613000.0,571613000.0,49494000.0,63003000.0,0.0,-373971000.0,-452960000.0,-51421000.0,-253688000.0,-276982000.0,125994000.0,10792000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q3YTD,2016-06-26,2017-03-25,2018-04-27 16:26:43+00:00,,57952000.0,23125000.0,126098000.0,42199000.0,-41422000.0,14464000.0,,-665200000.0,-320031000.0,536729000.0,,,-665200000.0,-320031000.0,536729000.0,-448502000.0,408304000.0,408304000.0,43749000.0,44568000.0,,-280576000.0,-403069000.0,-38371000.0,-250000000.0,-193656000.0,75994000.0,3216000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q3TTM,2016-03-27,2017-03-25,,,74923000.0,29375000.0,172512000.0,42199000.0,26692000.0,34089000.0,250000000.0,-560031000.0,-284382000.0,849744000.0,,-58944000.0,-560031000.0,-284382000.0,790800000.0,-53613000.0,500643000.0,500643000.0,149897000.0,58730000.0,,-365786000.0,-429623000.0,-60859000.0,-250283000.0,-286781000.0,125994000.0,37907000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q3,2016-12-25,2017-03-25,,,9199000.0,8437000.0,40473000.0,,15902000.0,-3194000.0,,-144346000.0,-107059000.0,220697000.0,,,-144346000.0,-107059000.0,220697000.0,-30708000.0,140213000.0,140213000.0,24109000.0,17502000.0,,-93387000.0,-99560000.0,-8286000.0,,-65267000.0,,787000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q2YTD,2016-06-26,2016-12-24,2018-01-26 16:04:47+00:00,,48753000.0,14688000.0,85625000.0,42199000.0,-57324000.0,17658000.0,,-520854000.0,-212972000.0,316032000.0,,,-520854000.0,-212972000.0,316032000.0,-417794000.0,268091000.0,268091000.0,19640000.0,27066000.0,,-187189000.0,-303509000.0,-30085000.0,-250000000.0,-128389000.0,75994000.0,2429000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q2TTM,2015-12-27,2016-12-24,,,92651000.0,44069000.0,179127000.0,147199000.0,30834000.0,37283000.0,250000000.0,-582673000.0,-116499000.0,797033000.0,,-58944000.0,-582673000.0,-116499000.0,738089000.0,38917000.0,500240000.0,500240000.0,86832000.0,52608000.0,,-358113000.0,-356845000.0,-70103000.0,-250283000.0,-314168000.0,125994000.0,37256000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q2,2016-09-25,2016-12-24,,,14993000.0,14688000.0,42140000.0,,-2341000.0,17658000.0,,-384223000.0,-213045000.0,192630000.0,,,-384223000.0,-213045000.0,192630000.0,-404638000.0,130477000.0,130477000.0,22354000.0,7155000.0,,-93562000.0,-225948000.0,-15775000.0,-250000000.0,-65474000.0,26454000.0,2224000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q1,2016-06-26,2016-09-24,2017-10-20 16:52:36+00:00,,33760000.0,,43485000.0,42199000.0,-54983000.0,,,-136631000.0,73000.0,123402000.0,,,-136631000.0,73000.0,123402000.0,-13156000.0,137614000.0,137614000.0,-2714000.0,19911000.0,,-93627000.0,-77561000.0,-14310000.0,,-62915000.0,49540000.0,205000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2017.0,Q1TTM,2015-09-27,2016-09-24,,,70637000.0,20943000.0,186069000.0,147199000.0,87181000.0,33975000.0,250000000.0,-248287000.0,104065000.0,786892000.0,,-58944000.0,-248287000.0,104065000.0,727948000.0,583726000.0,437232000.0,437232000.0,76410000.0,97850000.0,2380000.0,-350263000.0,-161937000.0,-67858000.0,-283000.0,-279566000.0,99540000.0,84741000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,FY,2017-06-25,2018-06-30,2019-08-21 17:25:03+00:00,-57773000.0,189100000.0,46625000.0,144974000.0,0.0,126600000.0,36321000.0,0.0,-812035000.0,-710066000.0,819464000.0,,0.0,-812035000.0,-710066000.0,819464000.0,-702637000.0,467318000.0,467318000.0,80572000.0,28009000.0,0.0,-438087000.0,-1452874000.0,-65782000.0,0.0,-438278000.0,860540000.0,5823000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q4,2018-04-01,2018-06-30,,,171819000.0,14875000.0,35206000.0,,-102895000.0,21346000.0,,-231521000.0,-1247000.0,146659000.0,,,-231521000.0,-1247000.0,146659000.0,-86109000.0,194172000.0,194172000.0,20176000.0,1626000.0,,-117321000.0,-327227000.0,-12118000.0,,-137172000.0,338036000.0,62000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q3YTD,2017-06-25,2018-03-31,2019-05-01 16:05:52+00:00,-57773000.0,17281000.0,31750000.0,109768000.0,,229495000.0,14975000.0,,-580514000.0,-708819000.0,672805000.0,,,-580514000.0,-708819000.0,672805000.0,-616528000.0,273146000.0,273146000.0,60396000.0,26383000.0,0.0,-320766000.0,-1125647000.0,-53664000.0,0.0,-301106000.0,522504000.0,5761000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q3TTM,2017-03-26,2018-03-31,,-57773000.0,35572000.0,38000000.0,147962000.0,,288993000.0,34780000.0,500000000.0,-222683000.0,-714184000.0,939551000.0,,-26620000.0,-222683000.0,-714184000.0,909733000.0,-27134000.0,436455000.0,436455000.0,66141000.0,44818000.0,,-414161000.0,-1175538000.0,-66714000.0,-3688000.0,-384432000.0,572504000.0,13337000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q3,2017-12-31,2018-03-31,,-57773000.0,2424000.0,8437000.0,37201000.0,,-29368000.0,,,-247509000.0,22367000.0,223225000.0,,,-247509000.0,22367000.0,223225000.0,-1917000.0,193627000.0,193627000.0,21765000.0,7716000.0,,-117883000.0,-270071000.0,-16930000.0,,-137342000.0,364297000.0,2844000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q2YTD,2017-06-25,2017-12-30,2019-02-01 16:10:31+00:00,0.0,14857000.0,23313000.0,72567000.0,,258863000.0,14975000.0,,-333005000.0,-731186000.0,449580000.0,,,-333005000.0,-731186000.0,449580000.0,-614611000.0,79519000.0,79519000.0,38631000.0,18667000.0,,-202883000.0,-855576000.0,-36734000.0,0.0,-163764000.0,158207000.0,2917000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q2TTM,2016-12-25,2017-12-30,,,42347000.0,38000000.0,151234000.0,,334263000.0,31586000.0,500000000.0,-119520000.0,-843610000.0,937023000.0,,-26620000.0,-119520000.0,-843610000.0,907205000.0,-55925000.0,383041000.0,383041000.0,68485000.0,54604000.0,,-389665000.0,-1005027000.0,-58070000.0,-3688000.0,-312357000.0,208207000.0,11280000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q2,2017-09-24,2017-12-30,,,14355000.0,14875000.0,35813000.0,,247835000.0,14975000.0,,-155996000.0,-19529000.0,229875000.0,,,-155996000.0,-19529000.0,229875000.0,54350000.0,-75014000.0,-75014000.0,21241000.0,13507000.0,,-101421000.0,-138666000.0,-22413000.0,,-83057000.0,140106000.0,1444000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q1,2017-06-25,2017-09-23,2018-11-01 16:41:04+00:00,,502000.0,8438000.0,36754000.0,,11028000.0,,,-177009000.0,-711657000.0,219705000.0,,,-177009000.0,-711657000.0,219705000.0,-668961000.0,154533000.0,154533000.0,17390000.0,5160000.0,,-101462000.0,-716910000.0,-14321000.0,,-80707000.0,18101000.0,1473000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2018.0,Q1TTM,2016-09-25,2017-09-23,,,42985000.0,37813000.0,157561000.0,,84087000.0,34269000.0,500000000.0,-347747000.0,-1037126000.0,899778000.0,,-26620000.0,-347747000.0,-1037126000.0,869960000.0,-514913000.0,588532000.0,588532000.0,69598000.0,48252000.0,,-381806000.0,-1092309000.0,-51432000.0,-253688000.0,-294774000.0,94555000.0,12060000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q4,2019-03-31,2019-06-29,,,23719000.0,8625000.0,25569000.0,,-178039000.0,40175000.0,,-206212000.0,71524000.0,237467000.0,,,-206212000.0,71524000.0,237467000.0,102779000.0,367558000.0,367558000.0,22379000.0,-12275000.0,-60000.0,-125345000.0,-1500000.0,-30653000.0,,-108767000.0,103431000.0,306000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,FY,2018-07-01,2019-06-29,2019-08-21 17:25:03+00:00,-2949000.0,98104000.0,40376000.0,110745000.0,,-153332000.0,40175000.0,,-1518893000.0,856911000.0,875840000.0,,0.0,-1518893000.0,856911000.0,875840000.0,213858000.0,827486000.0,827486000.0,90941000.0,15348000.0,-600000.0,-505576000.0,-217763000.0,-82823000.0,-500000000.0,-568840000.0,1160706000.0,340000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q3YTD,2018-07-01,2019-03-30,2020-04-29 17:23:41+00:00,-2949000.0,74385000.0,31751000.0,85176000.0,,24707000.0,,,-1312681000.0,785387000.0,638373000.0,,,-1312681000.0,785387000.0,638373000.0,111079000.0,459928000.0,459928000.0,68562000.0,27623000.0,-540000.0,-380231000.0,-216263000.0,-52170000.0,-500000000.0,-460073000.0,1057275000.0,34000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q3TTM,2018-04-01,2019-03-30,,-2949000.0,246204000.0,46626000.0,120382000.0,,-78188000.0,21346000.0,,-1544202000.0,784140000.0,785032000.0,,,-1544202000.0,784140000.0,785032000.0,24970000.0,654100000.0,654100000.0,88738000.0,29249000.0,-540000.0,-497552000.0,-543490000.0,-64288000.0,-500000000.0,-597245000.0,1395311000.0,96000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q3,2018-12-30,2019-03-30,,,13439000.0,8438000.0,27182000.0,,26266000.0,-17689000.0,,-248048000.0,288933000.0,206938000.0,,,-248048000.0,288933000.0,206938000.0,247823000.0,130613000.0,130613000.0,22877000.0,21780000.0,-540000.0,-125566000.0,-770000.0,-21257000.0,,-126573000.0,311468000.0,32000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q2YTD,2018-07-01,2018-12-29,2020-01-29 16:07:50+00:00,-2949000.0,60946000.0,23313000.0,57994000.0,,-1559000.0,17689000.0,,-1064633000.0,496454000.0,431435000.0,,,-1064633000.0,496454000.0,431435000.0,-136744000.0,329315000.0,329315000.0,45685000.0,5843000.0,0.0,-254665000.0,-215493000.0,-30913000.0,-500000000.0,-333500000.0,745807000.0,2000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q2TTM,2017-12-31,2018-12-29,,-60722000.0,235189000.0,46625000.0,130401000.0,,-133822000.0,39035000.0,,-1543663000.0,517574000.0,801319000.0,,,-1543663000.0,517574000.0,801319000.0,-224770000.0,717114000.0,717114000.0,87626000.0,15185000.0,,-489869000.0,-812791000.0,-59961000.0,-500000000.0,-608014000.0,1448140000.0,2908000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q2,2018-09-30,2018-12-29,,,49958000.0,14875000.0,26803000.0,,40988000.0,17689000.0,,-815358000.0,399076000.0,224250000.0,,,-815358000.0,399076000.0,224250000.0,-192032000.0,131892000.0,131892000.0,24567000.0,7235000.0,,-126808000.0,-23863000.0,-12597000.0,-500000000.0,-213474000.0,435535000.0,1000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q1,2018-07-01,2018-09-29,2019-10-30 16:03:57+00:00,-2949000.0,10988000.0,8438000.0,31191000.0,,-42547000.0,0.0,,-249275000.0,97378000.0,207185000.0,,,-249275000.0,97378000.0,207185000.0,55288000.0,197423000.0,197423000.0,21118000.0,-1392000.0,0.0,-127857000.0,-191630000.0,-18316000.0,0.0,-120026000.0,310272000.0,1000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2019.0,Q1TTM,2017-09-24,2018-09-29,,-60722000.0,199586000.0,46625000.0,139411000.0,,73025000.0,36321000.0,,-884301000.0,98969000.0,806944000.0,,,-884301000.0,98969000.0,806944000.0,21612000.0,510208000.0,510208000.0,84300000.0,21457000.0,,-464482000.0,-927594000.0,-69777000.0,,-477597000.0,1152711000.0,4351000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q3TTM,2019-03-31,2020-03-28,,,108667000.0,8625000.0,97718000.0,,-191059000.0,40175000.0,,-955799000.0,113910000.0,825993000.0,,,-955799000.0,113910000.0,825993000.0,-15896000.0,814954000.0,814954000.0,104380000.0,14890000.0,-178000.0,-514449000.0,-1620000.0,-82022000.0,,-496415000.0,196983000.0,747000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q3,2019-12-29,2020-03-28,,,21256000.0,,24141000.0,,-2353000.0,-18535000.0,,-289835000.0,-1483000.0,209791000.0,,,-289835000.0,-1483000.0,209791000.0,-81527000.0,161190000.0,161190000.0,26813000.0,26345000.0,-50000.0,-129072000.0,-120000.0,-17068000.0,,-168573000.0,15485000.0,270000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q3YTD,2019-06-30,2020-03-28,2020-04-29 17:23:41+00:00,0.0,84948000.0,,72149000.0,,-13020000.0,,,-749587000.0,42386000.0,588526000.0,,,-749587000.0,42386000.0,588526000.0,-118675000.0,447396000.0,447396000.0,82001000.0,27165000.0,-118000.0,-389104000.0,-120000.0,-51369000.0,0.0,-387648000.0,93552000.0,441000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q2TTM,2018-12-30,2019-12-28,,,100850000.0,17063000.0,100759000.0,,-162440000.0,41021000.0,,-914012000.0,404326000.0,823140000.0,,,-914012000.0,404326000.0,823140000.0,313454000.0,784377000.0,784377000.0,100444000.0,10325000.0,-668000.0,-510943000.0,-2270000.0,-86211000.0,,-454415000.0,492966000.0,509000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q2,2019-09-29,2019-12-28,,,31536000.0,-8438000.0,24087000.0,,37187000.0,18535000.0,,-233517000.0,21055000.0,237465000.0,,,-233517000.0,21055000.0,237465000.0,25003000.0,146050000.0,146050000.0,30141000.0,-6662000.0,-33000.0,-129810000.0,,-13670000.0,,-115580000.0,34630000.0,128000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q2YTD,2019-06-30,2019-12-28,2020-01-29 16:07:50+00:00,0.0,63692000.0,,48008000.0,,-10667000.0,18535000.0,,-459752000.0,43869000.0,378735000.0,,,-459752000.0,43869000.0,378735000.0,-37148000.0,286206000.0,286206000.0,55188000.0,820000.0,-68000.0,-260032000.0,0.0,-34301000.0,0.0,-219075000.0,78067000.0,171000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q1,2019-06-30,2019-09-28,2019-10-30 16:03:57+00:00,0.0,32156000.0,8438000.0,23921000.0,,-47854000.0,0.0,,-226235000.0,22814000.0,141270000.0,,,-226235000.0,22814000.0,141270000.0,-62151000.0,140156000.0,140156000.0,25047000.0,7482000.0,-35000.0,-130222000.0,0.0,-20631000.0,0.0,-103495000.0,43437000.0,43000.0
Maxim Integrated Products Inc,MXIM,SO0H5YEO14Y4PVKQH532,743316,2020.0,Q1TTM,2018-09-30,2019-09-28,,,119272000.0,40376000.0,103475000.0,,-158639000.0,40175000.0,,-1495853000.0,782347000.0,809925000.0,,,-1495853000.0,782347000.0,809925000.0,96419000.0,770219000.0,770219000.0,94870000.0,24222000.0,-635000.0,-507941000.0,-26133000.0,-85138000.0,-500000000.0,-552309000.0,893871000.0,382000.0
