company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2014.0,Q3,,2014-03-31,2014-04-24 19:15:12+00:00,120771000.0,557661000.0,-31350000.0,776223000.0,0.0,1206377000.0,219774000.0,182899000.0,335246000.0,31988000.0,747783000.0,680919000.0,326049000.0,,117583000.0,,,58408000.0,94026000.0,547102000.0,,251239000.0,35502000.0,2464901000.0,,2250601000.0,5486851000.0,3639928000.0,4542329000.0,887647000.0,3639928000.0,3639928000.0,1846923000.0,5486851000.0,618473000.0,959276000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2014.0,Q2,,2013-12-31,2014-01-23 18:46:36+00:00,141545000.0,573077000.0,-30248000.0,793382000.0,0.0,1193654000.0,291232000.0,200614000.0,326578000.0,26098000.0,747647000.0,663040000.0,325856000.0,,121430000.0,,,57621000.0,120142000.0,495222000.0,,254668000.0,35830000.0,2386801000.0,,2157279000.0,5440734000.0,3550207000.0,4507534000.0,927999000.0,3550207000.0,3550207000.0,1890527000.0,5440734000.0,607344000.0,962528000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2014.0,Q1,,2013-09-30,2013-10-24 18:17:39+00:00,114716000.0,440674000.0,-31891000.0,904949000.0,0.0,1178784000.0,220294000.0,191449000.0,326556000.0,30022000.0,747511000.0,660276000.0,319837000.0,,113913000.0,,,59578000.0,110464000.0,500100000.0,,252399000.0,36277000.0,2344270000.0,,2046926000.0,5283552000.0,3491163000.0,4354738000.0,835110000.0,3491163000.0,3491163000.0,1792389000.0,5283552000.0,608977000.0,957279000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2015.0,FY,,2015-06-30,2016-08-05 17:00:53+00:00,103342000.0,585494000.0,-40573000.0,838025000.0,0.0,474374000.0,220026000.0,236253000.0,335263000.0,11895000.0,3173435000.0,617904000.0,314591000.0,,47145000.0,78648000.0,,,77814000.0,661414000.0,,181039000.0,182230000.0,-12362000.0,16981000.0,1549086000.0,4826012000.0,421439000.0,3904576000.0,1001763000.0,421439000.0,421439000.0,4404573000.0,4826012000.0,606845000.0,3402810000.0,0.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2015.0,Q3,,2015-03-31,2015-04-23 18:05:32+00:00,103189000.0,631608000.0,-37807000.0,621892000.0,0.0,534330000.0,204650000.0,236563000.0,335291000.0,15548000.0,3199299000.0,632353000.0,321081000.0,,52500000.0,,,,126802000.0,631276000.0,,263189000.0,179865000.0,-2582000.0,37500000.0,1717893000.0,4902220000.0,493941000.0,3967111000.0,976615000.0,493941000.0,493941000.0,4408279000.0,4902220000.0,614028000.0,3431664000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2015.0,Q2,,2014-12-31,2015-01-22 18:05:05+00:00,108307000.0,632089000.0,-35753000.0,584865000.0,0.0,613122000.0,232343000.0,258392000.0,335273000.0,19551000.0,3208571000.0,662799000.0,323353000.0,,54900000.0,,,,126135000.0,564190000.0,,262941000.0,179416000.0,24770000.0,37500000.0,1781968000.0,4987366000.0,602139000.0,4046248000.0,942340000.0,602139000.0,602139000.0,4385227000.0,4987366000.0,617765000.0,3442887000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2015.0,Q1,,2014-09-30,2014-10-23 20:39:15+00:00,108287000.0,444048000.0,-36202000.0,669683000.0,,1235986000.0,142835000.0,232706000.0,335315000.0,23624000.0,748054000.0,676241000.0,329959000.0,,56003000.0,,,,73050000.0,553715000.0,0.0,244137000.0,162958000.0,2329936000.0,,2272809000.0,5301572000.0,3529720000.0,4368537000.0,804837000.0,3529720000.0,3529720000.0,1771852000.0,5301572000.0,603076000.0,967015000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2016.0,FY,,2016-06-30,2017-08-04 17:12:04+00:00,106517000.0,613233000.0,-48685000.0,1108488000.0,0.0,452974000.0,233698000.0,,335177000.0,4331000.0,3057936000.0,698635000.0,278014000.0,,56336000.0,302219000.0,,,64870000.0,662208000.0,,174659000.0,156623000.0,284825000.0,0.0,1382806000.0,4962432000.0,689114000.0,3868032000.0,1002423000.0,689114000.0,689114000.0,4273318000.0,4962432000.0,816386000.0,3270895000.0,0.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2016.0,Q3,,2016-03-31,2016-04-26 17:01:44+00:00,126322000.0,624818000.0,-43023000.0,925974000.0,0.0,424474000.0,245039000.0,216438000.0,335205000.0,5625000.0,3097306000.0,721493000.0,287874000.0,,51065000.0,,,,102414000.0,626331000.0,,246925000.0,159467000.0,95121000.0,0.0,1315336000.0,4782102000.0,476572000.0,3906473000.0,997692000.0,476572000.0,476572000.0,4305530000.0,4782102000.0,587755000.0,3307838000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2016.0,Q2,,2015-12-31,2016-01-28 17:29:44+00:00,122314000.0,427115000.0,-50519000.0,886591000.0,0.0,416144000.0,195435000.0,217473000.0,335205000.0,6934000.0,3131676000.0,691786000.0,292393000.0,,49360000.0,,,,106906000.0,540581000.0,,253279000.0,167525000.0,0.0,0.0,1354834000.0,4572516000.0,365625000.0,3684705000.0,858330000.0,365625000.0,365625000.0,4206891000.0,4572516000.0,595418000.0,3348561000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2016.0,Q1,,2015-09-30,2015-10-22 17:20:05+00:00,107363000.0,460813000.0,-46137000.0,763697000.0,0.0,385633000.0,197888000.0,231982000.0,335218000.0,8242000.0,3151046000.0,650496000.0,302868000.0,,44970000.0,,,,62680000.0,609990000.0,,249577000.0,165625000.0,-45055000.0,0.0,1505750000.0,4571323000.0,294441000.0,3675418000.0,915241000.0,294441000.0,294441000.0,4276882000.0,4571323000.0,593037000.0,3361641000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2017.0,FY,,2017-06-30,2018-08-06 16:48:30+00:00,147380000.0,571117000.0,-51323000.0,1153051000.0,0.0,529283000.0,246368000.0,,349526000.0,18963000.0,2680474000.0,732988000.0,283975000.0,,59713000.0,291967000.0,,,71221000.0,649431000.0,,195676000.0,172407000.0,848457000.0,249983000.0,1863689000.0,5532173000.0,1326417000.0,4392066000.0,1293162000.0,1326417000.0,1326417000.0,4205756000.0,5532173000.0,856132000.0,2912594000.0,0.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2017.0,Q3,,2017-03-31,2017-04-27 18:16:52+00:00,139452000.0,734717000.0,-48884000.0,955807000.0,0.0,493899000.0,241216000.0,,335236000.0,2038000.0,2704856000.0,696784000.0,285740000.0,,62515000.0,258005000.0,,,118315000.0,618547000.0,,190096000.0,160576000.0,702297000.0,249971000.0,1747707000.0,5324445000.0,1147312000.0,4253330000.0,1249186000.0,1147312000.0,1147312000.0,4177133000.0,5324445000.0,785375000.0,2927947000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2017.0,Q2,,2016-12-31,2017-01-26 18:01:59+00:00,116163000.0,663852000.0,-52156000.0,937033000.0,0.0,483077000.0,250692000.0,,335170000.0,2551000.0,2729239000.0,671172000.0,279966000.0,,62619000.0,259507000.0,,,103638000.0,570923000.0,,185623000.0,149766000.0,534175000.0,249958000.0,1655944000.0,5094456000.0,965096000.0,4031639000.0,1187736000.0,965096000.0,965096000.0,4129360000.0,5094456000.0,782851000.0,2941624000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2017.0,Q1,,2016-09-30,2016-10-20 17:06:56+00:00,105066000.0,654699000.0,-46633000.0,966325000.0,0.0,447018000.0,240481000.0,,335198000.0,3065000.0,3018567000.0,703262000.0,272351000.0,,60279000.0,267793000.0,,,76580000.0,629194000.0,,188529000.0,161002000.0,381124000.0,,1528296000.0,4996098000.0,781509000.0,3929162000.0,974741000.0,781509000.0,781509000.0,4214589000.0,4996098000.0,794585000.0,3239848000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2018.0,FY,,2018-06-30,2019-08-16 16:58:19+00:00,169354000.0,651678000.0,-53933000.0,1404382000.0,0.0,617999000.0,348836000.0,,354698000.0,19333000.0,2237402000.0,931845000.0,286306000.0,0.0,71997000.0,193200000.0,1197000.0,,85159000.0,696080000.0,,236082000.0,493242000.0,1056445000.0,0.0,1475936000.0,5638619000.0,1620511000.0,4549000000.0,1214270000.0,1620511000.0,1620511000.0,4018108000.0,5638619000.0,803313000.0,2803838000.0,0.0
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2018.0,Q3,,2018-03-31,2018-04-26 17:41:09+00:00,169459000.0,660455000.0,-54277000.0,1255682000.0,0.0,561677000.0,314283000.0,,349998000.0,15376000.0,2461914000.0,858924000.0,284496000.0,,70934000.0,193953000.0,,,131153000.0,716693000.0,,213847000.0,494758000.0,862743000.0,0.0,1634300000.0,5598184000.0,1370143000.0,4540514000.0,1200435000.0,1370143000.0,1370143000.0,4228041000.0,5598184000.0,773174000.0,3027606000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2018.0,Q2,,2017-12-31,2018-01-25 18:10:51+00:00,149844000.0,740903000.0,-52522000.0,1073394000.0,0.0,548691000.0,313085000.0,,350023000.0,16563000.0,2486426000.0,787971000.0,281634000.0,,67927000.0,193740000.0,,,66929000.0,703619000.0,,211315000.0,460742000.0,729456000.0,0.0,1684796000.0,5407268000.0,1225625000.0,4353993000.0,1166548000.0,1225625000.0,1225625000.0,4181643000.0,5407268000.0,771641000.0,3015095000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2019.0,FY,,2019-06-30,2020-05-06 16:26:18+00:00,202416000.0,990113000.0,-73029000.0,1015994000.0,0.0,2017312000.0,489017000.0,,2211858000.0,1560670000.0,3173383000.0,1262500000.0,448799000.0,18585000.0,98772000.0,206141000.0,702285000.0,,323077000.0,827054000.0,,265973000.0,587897000.0,714825000.0,249999000.0,723391000.0,9008516000.0,2659108000.0,4315075000.0,1768486000.0,2659108000.0,2677693000.0,6330823000.0,9008516000.0,4244642000.0,4562337000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2019.0,Q3,,2019-03-31,2019-05-08 08:48:30+00:00,206248000.0,958021000.0,-68907000.0,1092163000.0,0.0,1989914000.0,410864000.0,,2172902000.0,1694313000.0,3172649000.0,1317260000.0,411852000.0,36495000.0,90610000.0,205820000.0,762303000.0,,270079000.0,833747000.0,,260090000.0,575599000.0,928086000.0,249997000.0,805105000.0,9187605000.0,2849093000.0,4442628000.0,1700856000.0,2849093000.0,2885588000.0,6302017000.0,9187605000.0,4333125000.0,4601161000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2019.0,Q2,,2018-12-31,2019-01-29 16:51:12+00:00,152491000.0,658080000.0,-70447000.0,1793982000.0,0.0,619265000.0,365178000.0,,360480000.0,23818000.0,1988382000.0,1005990000.0,306351000.0,,90466000.0,225124000.0,,,127350000.0,714873000.0,,204000000.0,446279000.0,1048804000.0,249996000.0,900112000.0,5605287000.0,1597622000.0,4485514000.0,1482538000.0,1597622000.0,1597622000.0,4007665000.0,5605287000.0,813422000.0,2525127000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2019.0,Q1,,2018-09-30,2018-10-31 16:34:02+00:00,154930000.0,602210000.0,-56167000.0,1649514000.0,0.0,596166000.0,382681000.0,,360428000.0,25129000.0,2237890000.0,993527000.0,291232000.0,,80936000.0,222107000.0,,,144999000.0,773319000.0,,225169000.0,447984000.0,1027370000.0,,1130794000.0,5645109000.0,1567369000.0,4521044000.0,1310930000.0,1567369000.0,1567369000.0,4077740000.0,5645109000.0,832833000.0,2766810000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2020.0,Q3,,2020-03-31,2020-05-06 16:26:18+00:00,243234000.0,1119263000.0,-88294000.0,946175000.0,0.0,2019071000.0,550621000.0,,2043129000.0,1437844000.0,3443937000.0,1264130000.0,497743000.0,17763000.0,100375000.0,207958000.0,647220000.0,,300541000.0,859419000.0,,340807000.0,675944000.0,376656000.0,0.0,688356000.0,8845946000.0,2307433000.0,4318465000.0,1653274000.0,2307433000.0,2325196000.0,6520750000.0,8845946000.0,4029738000.0,4867476000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2020.0,Q2,,2019-12-31,2020-02-05 16:28:28+00:00,256646000.0,1191035000.0,-66758000.0,939864000.0,0.0,2017521000.0,451387000.0,,2299781000.0,1492450000.0,3399877000.0,1251400000.0,489980000.0,18206000.0,99969000.0,213255000.0,680929000.0,,257486000.0,1010210000.0,,377811000.0,663732000.0,719001000.0,0.0,737658000.0,9250720000.0,2669764000.0,4377443000.0,1718243000.0,2669764000.0,2687970000.0,6562750000.0,9250720000.0,4383297000.0,4844507000.0,
KLA-Tencor Corp,KLAC,549300H0BF5JCG96TJ81,319201,2020.0,Q1,,2019-09-30,2019-10-31 16:24:48+00:00,221388000.0,1066188000.0,-71855000.0,988348000.0,0.0,1999845000.0,478760000.0,,2263689000.0,1549201000.0,3174130000.0,1254240000.0,475210000.0,18456000.0,101001000.0,216629000.0,688170000.0,,283799000.0,993299000.0,,368921000.0,643032000.0,733173000.0,250000000.0,763174000.0,9229399000.0,2661163000.0,4355749000.0,1943447000.0,2661163000.0,2679619000.0,6549780000.0,9229399000.0,4398440000.0,4606333000.0,
