company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q2TTM,2014-09-01,2015-08-31,,-90386000.0,29136000.0,33701000.0,52000.0,74885000.0,,-50161000.0,234513000.0,79776000.0,789769000.0,218983000.0,-456841000.0,694245000.0,218983000.0,-456841000.0,694245000.0,406226000.0,195114000.0,195114000.0,160597000.0,-203953000.0,5690000.0,-852234000.0,-43737000.0,-1529000.0,-445080000.0,523826000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q2,2015-06-01,2015-08-31,,-3768000.0,8361000.0,,,18538000.0,,-3495000.0,369000.0,,,-77711000.0,-41199000.0,123090000.0,-77711000.0,-41199000.0,123090000.0,685000.0,51395000.0,51395000.0,44427000.0,-7246000.0,-1158000.0,-196613000.0,-10277000.0,-386000.0,-70079000.0,170617000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q1,2015-03-01,2015-05-31,2016-07-07 16:17:58+00:00,-3929000.0,7792000.0,,,18547000.0,,-8022000.0,96981000.0,,,-23453000.0,-240253000.0,215177000.0,-23453000.0,-240253000.0,215177000.0,-56551000.0,48086000.0,48086000.0,43771000.0,-23102000.0,-2000000.0,-406211000.0,-10696000.0,-351000.0,,182583000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2016.0,Q1TTM,2014-06-01,2015-05-31,,-153999000.0,23300000.0,33701000.0,52000.0,75886000.0,,-55568000.0,235795000.0,79776000.0,789769000.0,212266000.0,-408817000.0,678893000.0,212266000.0,-408817000.0,678893000.0,426774000.0,190542000.0,190542000.0,153370000.0,-199472000.0,5810000.0,-706188000.0,-47750000.0,-2778000.0,-455029000.0,493310000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,FY,2016-03-01,2017-02-28,2019-04-24 17:01:14+00:00,-40441000.0,34314000.0,56655000.0,2080000.0,85309000.0,0.0,,-133306000.0,18852000.0,,-504193000.0,-110133000.0,783717000.0,-504193000.0,-110133000.0,783717000.0,169391000.0,255390000.0,255390000.0,542010000.0,-62700000.0,-703000.0,-500849000.0,-69123000.0,-1684000.0,-458661000.0,500983000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q4,2016-12-01,2017-02-28,,-3062000.0,8149000.0,56655000.0,2080000.0,21577000.0,,8675000.0,-179045000.0,11697000.0,-829000.0,-131655000.0,-14788000.0,318259000.0,-131655000.0,-14788000.0,318259000.0,180491000.0,67490000.0,67490000.0,400088000.0,-2728000.0,-500000.0,-85053000.0,-18687000.0,-316000.0,-139479000.0,92514000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3YTD,2016-03-01,2016-11-30,2018-01-08 16:18:16+00:00,-37379000.0,26165000.0,,,63732000.0,,-8675000.0,45739000.0,7155000.0,829000.0,-372538000.0,-95345000.0,465458000.0,-372538000.0,-95345000.0,465458000.0,-11100000.0,187900000.0,187900000.0,141922000.0,-59972000.0,-203000.0,-415796000.0,-50436000.0,-1368000.0,-319182000.0,408469000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3TTM,2015-12-01,2016-11-30,,-42997000.0,34849000.0,63400000.0,2039000.0,82876000.0,750000.0,14331000.0,164903000.0,7155000.0,829000.0,-493228000.0,-245504000.0,715155000.0,-493228000.0,-245504000.0,715155000.0,-9246000.0,240936000.0,240936000.0,191591000.0,-65779000.0,-523000.0,-615163000.0,-62531000.0,-1859000.0,-433574000.0,474960000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3,2016-09-01,2016-11-30,,-2323000.0,8573000.0,,,21870000.0,,-22925000.0,-17754000.0,7155000.0,-84000.0,-143273000.0,-24052000.0,136359000.0,-143273000.0,-24052000.0,136359000.0,-53891000.0,67943000.0,67943000.0,55727000.0,-24564000.0,-92000.0,-118152000.0,-17244000.0,-462000.0,-125318000.0,113759000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2YTD,2016-03-01,2016-08-31,2017-10-05 16:37:02+00:00,-35056000.0,17592000.0,,,41862000.0,,14250000.0,63493000.0,,913000.0,-229265000.0,-71293000.0,329099000.0,-229265000.0,-71293000.0,329099000.0,42791000.0,119957000.0,119957000.0,86195000.0,-35408000.0,-111000.0,-297644000.0,-33192000.0,-906000.0,-193864000.0,294710000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2TTM,2015-09-01,2016-08-31,,-167782000.0,34611000.0,63400000.0,2039000.0,80865000.0,750000.0,25767000.0,202958000.0,,913000.0,-455898000.0,-301949000.0,727155000.0,-455898000.0,-301949000.0,727155000.0,-4925000.0,219841000.0,219841000.0,188880000.0,-68371000.0,-522000.0,-677755000.0,-53772000.0,-2012000.0,-386428000.0,597132000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2,2016-06-01,2016-08-31,,-32188000.0,8687000.0,,,21160000.0,,8587000.0,-37503000.0,,413000.0,-133143000.0,-33242000.0,96802000.0,-133143000.0,-33242000.0,96802000.0,-60996000.0,58773000.0,58773000.0,45685000.0,-5709000.0,,-163043000.0,-15539000.0,-461000.0,-127386000.0,177528000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q1,2016-03-01,2016-05-31,2017-07-06 16:21:33+00:00,-2868000.0,8905000.0,,,20702000.0,,5663000.0,100996000.0,,500000.0,-96122000.0,-38051000.0,232297000.0,-96122000.0,-38051000.0,232297000.0,103787000.0,61184000.0,61184000.0,40510000.0,-29699000.0,-111000.0,-134601000.0,-17653000.0,-445000.0,-66478000.0,117182000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q1TTM,2015-06-01,2016-05-31,,-139362000.0,34285000.0,63400000.0,2039000.0,78243000.0,750000.0,13685000.0,240830000.0,,500000.0,-400466000.0,-309906000.0,753443000.0,-400466000.0,-309906000.0,753443000.0,56756000.0,212463000.0,212463000.0,187622000.0,-69908000.0,-1680000.0,-711325000.0,-48510000.0,-1937000.0,-329121000.0,590221000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,FY,2017-03-01,2018-02-28,2019-04-24 17:01:14+00:00,-331801000.0,30806000.0,110865000.0,2062000.0,97138000.0,14204000.0,,-79588000.0,50097000.0,,-273099000.0,-76854000.0,923138000.0,-273099000.0,-76854000.0,923138000.0,573185000.0,261851000.0,261851000.0,612931000.0,-84611000.0,-189000.0,-299789000.0,-84967000.0,-1583000.0,-237002000.0,625688000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q4,2017-12-01,2018-02-28,,-234965000.0,7078000.0,110865000.0,2062000.0,25597000.0,14204000.0,,-127082000.0,16809000.0,,13517000.0,6226000.0,362063000.0,13517000.0,6226000.0,362063000.0,381806000.0,-12160000.0,-12160000.0,468630000.0,-2922000.0,-84000.0,-14016000.0,-16699000.0,-370000.0,,257786000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3YTD,2017-03-01,2017-11-30,2019-01-04 16:52:26+00:00,-96836000.0,23728000.0,,,71541000.0,0.0,,47494000.0,33288000.0,,-286616000.0,-83080000.0,561075000.0,-286616000.0,-83080000.0,561075000.0,191379000.0,274011000.0,274011000.0,144301000.0,-81689000.0,-105000.0,-285773000.0,-68268000.0,-1213000.0,-237002000.0,367902000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3TTM,2016-12-01,2017-11-30,,-99898000.0,31877000.0,56655000.0,2080000.0,93118000.0,,8675000.0,-131551000.0,44985000.0,-829000.0,-418271000.0,-97868000.0,879334000.0,-418271000.0,-97868000.0,879334000.0,371870000.0,341501000.0,341501000.0,544389000.0,-84417000.0,-605000.0,-370826000.0,-86955000.0,-1529000.0,-376481000.0,460416000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3,2017-09-01,2017-11-30,,-3426000.0,7743000.0,,,25588000.0,,,-26737000.0,10575000.0,,-126873000.0,89725000.0,160307000.0,-126873000.0,89725000.0,160307000.0,123159000.0,101609000.0,101609000.0,52104000.0,-37096000.0,84000.0,-26580000.0,-16587000.0,-352000.0,-100000000.0,136234000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2YTD,2017-03-01,2017-08-31,2018-10-09 16:25:04+00:00,-93410000.0,15985000.0,,,45953000.0,0.0,,74231000.0,22713000.0,,-159743000.0,-172805000.0,400768000.0,-159743000.0,-172805000.0,400768000.0,68220000.0,172402000.0,172402000.0,92197000.0,-44593000.0,-189000.0,-259193000.0,-51681000.0,-861000.0,-137002000.0,231668000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2TTM,2016-09-01,2017-08-31,,-98795000.0,32707000.0,56655000.0,2080000.0,89400000.0,,-14250000.0,-122568000.0,41565000.0,-913000.0,-434671000.0,-211645000.0,855386000.0,-434671000.0,-211645000.0,855386000.0,194820000.0,307835000.0,307835000.0,548012000.0,-71885000.0,-781000.0,-462398000.0,-87612000.0,-1639000.0,-401799000.0,437941000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2,2017-06-01,2017-08-31,,-91636000.0,8009000.0,,,24136000.0,,,-33855000.0,10952000.0,,-71032000.0,-121972000.0,142896000.0,-71032000.0,-121972000.0,142896000.0,-50108000.0,97088000.0,97088000.0,47518000.0,-6551000.0,-189000.0,-109669000.0,-25781000.0,-418000.0,-75015000.0,105303000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q1,2017-03-01,2017-05-31,2018-07-09 16:23:39+00:00,-1774000.0,7976000.0,,,21817000.0,0.0,,108086000.0,11761000.0,,-88711000.0,-50833000.0,257872000.0,-88711000.0,-50833000.0,257872000.0,118328000.0,75314000.0,75314000.0,44679000.0,-38042000.0,0.0,-149524000.0,-25900000.0,-443000.0,-61987000.0,126365000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q1TTM,2016-06-01,2017-05-31,,-39347000.0,33385000.0,56655000.0,2080000.0,86424000.0,,-5663000.0,-126216000.0,30613000.0,-500000.0,-496782000.0,-122915000.0,809292000.0,-496782000.0,-122915000.0,809292000.0,183932000.0,269520000.0,269520000.0,546179000.0,-71043000.0,-592000.0,-515772000.0,-77370000.0,-1682000.0,-454170000.0,510166000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q4,2018-12-01,2019-02-28,,-3416000.0,4376000.0,103158000.0,1656000.0,28551000.0,,,-268411000.0,18706000.0,,-181934000.0,123168000.0,397103000.0,-181934000.0,123168000.0,397103000.0,338337000.0,139494000.0,139494000.0,493093000.0,-4046000.0,-379000.0,,-16421000.0,-196594000.0,,143384000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,FY,2018-03-01,2019-02-28,2019-04-24 17:01:14+00:00,-22093000.0,20388000.0,103158000.0,1656000.0,109046000.0,1300000.0,,-169511000.0,62062000.0,,-919926000.0,109960000.0,1012782000.0,-919926000.0,109960000.0,1012782000.0,202816000.0,433988000.0,433988000.0,618871000.0,-129820000.0,-1365000.0,-217951000.0,-61266000.0,-439323000.0,-412845000.0,411335000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3TTM,2017-12-01,2018-11-30,,-253642000.0,23090000.0,110865000.0,2062000.0,106092000.0,15504000.0,,-28182000.0,60165000.0,,-724475000.0,-6982000.0,977742000.0,-724475000.0,-6982000.0,977742000.0,246285000.0,282334000.0,282334000.0,594408000.0,-128696000.0,-1070000.0,-231967000.0,-61544000.0,-243099000.0,-412845000.0,525737000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3,2018-09-01,2018-11-30,,-12553000.0,4318000.0,,,26775000.0,,,-44815000.0,14409000.0,,-34725000.0,-64266000.0,136728000.0,-34725000.0,-64266000.0,136728000.0,37737000.0,94450000.0,94450000.0,56000000.0,-32106000.0,,-99890000.0,-18229000.0,-4237000.0,-12791000.0,66406000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3YTD,2018-03-01,2018-11-30,2019-01-04 16:52:26+00:00,-18677000.0,16012000.0,,,80495000.0,1300000.0,,98900000.0,43356000.0,,-737992000.0,-13208000.0,615679000.0,-737992000.0,-13208000.0,615679000.0,-135521000.0,294494000.0,294494000.0,125778000.0,-125774000.0,-986000.0,-217951000.0,-44845000.0,-242729000.0,-412845000.0,267951000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2TTM,2017-09-01,2018-08-31,,-244515000.0,26515000.0,110865000.0,2062000.0,104905000.0,15504000.0,,-10104000.0,56331000.0,,-816623000.0,147009000.0,1001321000.0,-816623000.0,147009000.0,1001321000.0,331707000.0,289493000.0,289493000.0,590512000.0,-133686000.0,-986000.0,-158657000.0,-59902000.0,-239214000.0,-500054000.0,595565000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2,2018-06-01,2018-08-31,,-3258000.0,5113000.0,,,26666000.0,,,-116504000.0,13685000.0,,-466039000.0,87380000.0,132792000.0,-466039000.0,87380000.0,132792000.0,-245867000.0,86854000.0,86854000.0,130663000.0,-17449000.0,,-9725000.0,-13653000.0,-212240000.0,-250035000.0,114016000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2YTD,2018-03-01,2018-08-31,2018-10-09 16:25:04+00:00,-6124000.0,11694000.0,,,53720000.0,1300000.0,,143715000.0,28947000.0,,-703267000.0,51058000.0,478951000.0,-703267000.0,51058000.0,478951000.0,-173258000.0,200044000.0,200044000.0,69778000.0,-93668000.0,-986000.0,-118061000.0,-26616000.0,-238492000.0,-400054000.0,201545000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q1,2018-03-01,2018-05-31,2019-06-28 16:28:38+00:00,-2866000.0,6581000.0,,,27054000.0,1300000.0,,260219000.0,15262000.0,,-237228000.0,-36322000.0,346159000.0,-237228000.0,-36322000.0,346159000.0,72609000.0,113190000.0,113190000.0,-60885000.0,-76219000.0,-986000.0,-108336000.0,-12963000.0,-26252000.0,-150019000.0,87529000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q1TTM,2017-06-01,2018-05-31,,-332893000.0,29411000.0,110865000.0,2062000.0,102375000.0,15504000.0,,72545000.0,53598000.0,,-421616000.0,-62343000.0,1011425000.0,-421616000.0,-62343000.0,1011425000.0,527466000.0,299727000.0,299727000.0,507367000.0,-122788000.0,-1175000.0,-258601000.0,-72030000.0,-27392000.0,-325034000.0,586852000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2020.0,Q1TTM,2018-06-01,2019-05-31,,-23361000.0,15963000.0,103158000.0,1656000.0,118746000.0,,,-26392000.0,54301000.0,26000.0,-858239000.0,293841000.0,1126577000.0,-858239000.0,293841000.0,1126577000.0,562179000.0,461918000.0,461918000.0,556342000.0,-134506000.0,-503000.0,-109615000.0,-71816000.0,-515234000.0,-262826000.0,499136000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2020.0,Q1,2019-03-01,2019-05-31,2019-06-28 16:28:38+00:00,-4134000.0,2156000.0,,,36754000.0,0.0,,403338000.0,7501000.0,26000.0,-175541000.0,147559000.0,459954000.0,-175541000.0,147559000.0,459954000.0,431972000.0,141120000.0,141120000.0,-123414000.0,-80905000.0,-124000.0,0.0,-23513000.0,-102163000.0,0.0,175330000.0
