company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q4,2016-12-01,2017-02-28,,0.37,0.37,0.38,26013000.0,270608000.0,67491000.0,67491000.0,67491000.0,92206000.0,628839000.0,-303000.0,,121918000.0,,48052000.0,92206000.0,536633000.0,6001000.0,3753000.0,440578000.0,96055000.0,-2551000.0,93504000.0,628839000.0,179900000.0,179642000.0,182961000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3,2016-09-01,2016-11-30,2018-01-08 16:18:16+00:00,0.38,0.38,0.37,8775000.0,267080000.0,67943000.0,67943000.0,67943000.0,90453000.0,615260000.0,-1392000.0,,122469000.0,,54485000.0,90453000.0,524807000.0,6009000.0,3346000.0,444034000.0,80773000.0,-4055000.0,76718000.0,615260000.0,178800000.0,179233000.0,182682000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3YTD,2016-03-01,2016-11-30,,1.05,1.05,1.02,40607000.0,763583000.0,187899000.0,187899000.0,187899000.0,262172000.0,1782964000.0,-1861000.0,,358750000.0,,160439000.0,262172000.0,1520792000.0,17821000.0,10168000.0,1282772000.0,238020000.0,-9514000.0,228506000.0,1782964000.0,178800000.0,179233000.0,182682000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q3TTM,2015-12-01,2016-11-30,,1.34,1.34,1.3,56339000.0,992776000.0,240935000.0,240935000.0,240935000.0,343392000.0,2326465000.0,-2197000.0,,467247000.0,,213259000.0,343392000.0,1983073000.0,23677000.0,13357000.0,1673282000.0,309791000.0,-12517000.0,297274000.0,2326465000.0,178800000.0,179233000.0,182682000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2,2016-06-01,2016-08-31,2017-10-05 16:37:02+00:00,0.33,0.33,0.32,20663000.0,253255000.0,58772000.0,58772000.0,58772000.0,87671000.0,599805000.0,84000.0,,121265000.0,,55730000.0,87671000.0,512134000.0,5925000.0,3392000.0,430250000.0,81884000.0,-2449000.0,79435000.0,599805000.0,178100000.0,180322000.0,183346000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2YTD,2016-03-01,2016-08-31,,0.67,0.67,0.65,31832000.0,496503000.0,119956000.0,119956000.0,119956000.0,171719000.0,1167704000.0,-469000.0,,236281000.0,,105954000.0,171719000.0,995985000.0,11812000.0,6822000.0,838738000.0,157247000.0,-5459000.0,151788000.0,1167704000.0,178100000.0,180322000.0,183346000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q2TTM,2015-09-01,2016-08-31,,1.22,1.22,1.18,66699000.0,941480000.0,219840000.0,219840000.0,219840000.0,333987000.0,2234785000.0,-756000.0,,449684000.0,,211739000.0,333987000.0,1900798000.0,23485000.0,12885000.0,1602903000.0,297895000.0,-11356000.0,286539000.0,2234785000.0,178100000.0,180322000.0,183346000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q1,2016-03-01,2016-05-31,2017-07-06 16:21:33+00:00,0.34,0.34,0.33,11169000.0,243248000.0,61184000.0,61184000.0,61184000.0,84048000.0,567899000.0,-553000.0,,115016000.0,,50224000.0,84048000.0,483851000.0,5887000.0,3430000.0,408488000.0,75363000.0,-3010000.0,72353000.0,567899000.0,180000000.0,181168000.0,184187000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2017.0,Q1TTM,2015-06-01,2016-05-31,,1.17,1.17,1.14,67028000.0,893326000.0,212463000.0,212463000.0,212463000.0,322280000.0,2139128000.0,-2085000.0,,430907000.0,,200134000.0,322280000.0,1816848000.0,23293000.0,12388000.0,1524367000.0,292481000.0,-12990000.0,279491000.0,2139128000.0,180000000.0,181168000.0,184187000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,FY,2017-03-01,2018-02-28,2019-04-24 17:01:14+00:00,1.48,1.48,1.42,216140000.0,1195286000.0,261851000.0,261851000.0,261851000.0,431797000.0,2920461000.0,8335000.0,,578330000.0,,239316000.0,431797000.0,2488664000.0,24569000.0,18493000.0,2012932000.0,475732000.0,2259000.0,477991000.0,2920461000.0,176900000.0,177150000.0,184602000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q4,2017-12-01,2018-02-28,,-0.06,-0.06,-0.07,154809000.0,314563000.0,-12160000.0,-12160000.0,-12160000.0,112625000.0,772332000.0,11368000.0,,153778000.0,,58886000.0,112625000.0,659707000.0,6223000.0,5024000.0,527227000.0,132480000.0,10169000.0,142649000.0,772332000.0,176900000.0,177150000.0,184602000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3,2017-09-01,2017-11-30,2019-01-04 16:52:26+00:00,0.57,0.57,0.55,14606000.0,308083000.0,101609000.0,101609000.0,101609000.0,111759000.0,747978000.0,-1187000.0,,145580000.0,,63838000.0,111759000.0,636219000.0,6180000.0,4864000.0,517501000.0,118718000.0,-2503000.0,116215000.0,747978000.0,178300000.0,177063000.0,186160000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3YTD,2017-03-01,2017-11-30,,1.54,1.54,1.49,61331000.0,880723000.0,274011000.0,274011000.0,274011000.0,319172000.0,2148129000.0,-3033000.0,,424552000.0,,180430000.0,319172000.0,1828957000.0,18346000.0,13469000.0,1485705000.0,343252000.0,-7910000.0,335342000.0,2148129000.0,178300000.0,177063000.0,186160000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q3TTM,2016-12-01,2017-11-30,,1.91,1.91,1.87,87344000.0,1151331000.0,341502000.0,341502000.0,341502000.0,411378000.0,2776968000.0,-3336000.0,,546470000.0,,228482000.0,411378000.0,2365590000.0,24347000.0,17222000.0,1926283000.0,439307000.0,-10461000.0,428846000.0,2776968000.0,178300000.0,177063000.0,186160000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2,2017-06-01,2017-08-31,2018-10-09 16:25:04+00:00,0.55,0.55,0.53,34973000.0,278317000.0,97088000.0,97088000.0,97088000.0,106717000.0,723355000.0,-1260000.0,,141809000.0,,61722000.0,106717000.0,616638000.0,6081000.0,4612000.0,481848000.0,134790000.0,-2729000.0,132061000.0,723355000.0,176500000.0,177257000.0,183021000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2YTD,2017-03-01,2017-08-31,,0.97,0.97,0.94,46725000.0,572640000.0,172402000.0,172402000.0,172402000.0,207413000.0,1400151000.0,-1846000.0,,278972000.0,,116592000.0,207413000.0,1192738000.0,12166000.0,8605000.0,968204000.0,224534000.0,-5407000.0,219127000.0,1400151000.0,176500000.0,177257000.0,183021000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q2TTM,2016-09-01,2017-08-31,,1.72,1.72,1.69,81513000.0,1110328000.0,307836000.0,307836000.0,307836000.0,390072000.0,2644250000.0,-3541000.0,,523359000.0,,219129000.0,390072000.0,2254178000.0,24176000.0,15704000.0,1852816000.0,401362000.0,-12013000.0,389349000.0,2644250000.0,176500000.0,177257000.0,183021000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q1,2017-03-01,2017-05-31,2018-07-09 16:23:39+00:00,0.42,0.42,0.41,11752000.0,294323000.0,75314000.0,75314000.0,75314000.0,100696000.0,676796000.0,-586000.0,,137163000.0,,54870000.0,100696000.0,576100000.0,6085000.0,3993000.0,486356000.0,89744000.0,-2678000.0,87066000.0,676796000.0,179300000.0,177243000.0,181810000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2018.0,Q1TTM,2016-06-01,2017-05-31,,1.5,1.5,1.48,67203000.0,1085266000.0,269520000.0,269520000.0,269520000.0,371026000.0,2520700000.0,-2197000.0,,502815000.0,,213137000.0,371026000.0,2149674000.0,24020000.0,14484000.0,1801218000.0,348456000.0,-11733000.0,336723000.0,2520700000.0,179300000.0,177243000.0,181810000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q4,2018-12-01,2019-02-28,,0.79,0.79,0.77,20409000.0,341491000.0,139494000.0,139494000.0,139494000.0,132505000.0,878997000.0,245000.0,,171461000.0,,76978000.0,132505000.0,746492000.0,4412000.0,7508000.0,589930000.0,156562000.0,3341000.0,159903000.0,878997000.0,176400000.0,176773000.0,186321000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,FY,2018-03-01,2019-02-28,2019-04-24 17:01:14+00:00,2.46,2.46,2.33,84067000.0,1378278000.0,433988000.0,433988000.0,433988000.0,498251000.0,3362069000.0,-4870000.0,,668542000.0,,304766000.0,498251000.0,2863818000.0,19838000.0,30531000.0,2351586000.0,512232000.0,5823000.0,518055000.0,3362069000.0,176400000.0,176773000.0,186321000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3YTD,2018-03-01,2018-11-30,,1.67,1.67,1.56,63658000.0,1036787000.0,294494000.0,294494000.0,294494000.0,365746000.0,2483072000.0,-5115000.0,,497081000.0,,227788000.0,365746000.0,2117326000.0,15426000.0,23023000.0,1761656000.0,355670000.0,2482000.0,358152000.0,2483072000.0,174900000.0,176231000.0,186062000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3TTM,2017-12-01,2018-11-30,,1.61,1.61,1.49,218467000.0,1351350000.0,282334000.0,282334000.0,282334000.0,478371000.0,3255404000.0,6253000.0,,650859000.0,,286674000.0,478371000.0,2777033000.0,21649000.0,28047000.0,2288883000.0,488150000.0,12651000.0,500801000.0,3255404000.0,174900000.0,176231000.0,186062000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q3,2018-09-01,2018-11-30,2019-01-04 16:52:26+00:00,0.54,0.54,0.51,17079000.0,353592000.0,94450000.0,94450000.0,94450000.0,124117000.0,846795000.0,-464000.0,,164267000.0,,95861000.0,124117000.0,722678000.0,4299000.0,7334000.0,613720000.0,108958000.0,2571000.0,111529000.0,846795000.0,174900000.0,176231000.0,186062000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2YTD,2018-03-01,2018-08-31,,1.13,1.13,1.05,46579000.0,683195000.0,200044000.0,200044000.0,200044000.0,241629000.0,1636277000.0,-4651000.0,,332814000.0,,131927000.0,241629000.0,1394648000.0,11127000.0,15689000.0,1147936000.0,246712000.0,-89000.0,246623000.0,1636277000.0,177300000.0,176746000.0,186936000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2TTM,2017-09-01,2018-08-31,,1.64,1.64,1.53,215994000.0,1305841000.0,289493000.0,289493000.0,289493000.0,466013000.0,3156587000.0,5530000.0,,632172000.0,,254651000.0,466013000.0,2690574000.0,23530000.0,25577000.0,2192664000.0,497910000.0,7577000.0,505487000.0,3156587000.0,177300000.0,176746000.0,186936000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q2,2018-06-01,2018-08-31,2018-10-09 16:25:04+00:00,0.49,0.49,0.46,48292000.0,334380000.0,86854000.0,86854000.0,86854000.0,118930000.0,822747000.0,-2457000.0,,166308000.0,,68573000.0,118930000.0,703817000.0,4808000.0,7855000.0,569261000.0,134556000.0,590000.0,135146000.0,822747000.0,177300000.0,176746000.0,186936000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q1,2018-03-01,2018-05-31,2019-06-28 16:28:38+00:00,0.64,0.64,0.59,-1713000.0,348815000.0,113190000.0,113190000.0,113190000.0,122699000.0,813530000.0,-2194000.0,,166506000.0,,63354000.0,122699000.0,690831000.0,6319000.0,7834000.0,578675000.0,112156000.0,-679000.0,111477000.0,813530000.0,176900000.0,177302000.0,190739000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2019.0,Q1TTM,2017-06-01,2018-05-31,,1.7,1.7,1.6,202675000.0,1249778000.0,299727000.0,299727000.0,299727000.0,453800000.0,3057195000.0,6727000.0,,607673000.0,,247800000.0,453800000.0,2603395000.0,24803000.0,22334000.0,2105251000.0,498144000.0,4258000.0,502402000.0,3057195000.0,176900000.0,177302000.0,190739000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2020.0,Q1TTM,2018-06-01,2019-05-31,,2.62,2.62,2.5,83307000.0,1423664000.0,461918000.0,461918000.0,461918000.0,519835000.0,3482650000.0,-3442000.0,,684997000.0,,321960000.0,519835000.0,2962815000.0,15478000.0,31951000.0,2430621000.0,532194000.0,13031000.0,545225000.0,3482650000.0,176400000.0,177400000.0,186635000.0
Red Hat Inc,RHT,08C2IQ0VM1B2PBTVHC56,1087423,2020.0,Q1,2019-03-01,2019-05-31,2019-06-28 16:28:38+00:00,0.8,0.8,0.76,-2473000.0,394201000.0,141120000.0,141120000.0,141120000.0,144283000.0,934111000.0,-766000.0,,182961000.0,,80548000.0,144283000.0,789828000.0,1959000.0,9254000.0,657710000.0,132118000.0,6529000.0,138647000.0,934111000.0,176400000.0,177400000.0,186635000.0
