company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,goodwill,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2016.0,Q2,,2016-07-02,2016-07-28 10:31:44+00:00,1218000000.0,1144000000.0,2202000000.0,-1333000000.0,743000000.0,1679000000.0,2118000000.0,2582000000.0,3634000000.0,4595000000.0,2582000000.0,,985000000.0,370000000.0,,,,2497000000.0,2516000000.0,5614000000.0,278000000.0,15034000000.0,5186000000.0,6852000000.0,3698000000.0,5186000000.0,5186000000.0,9848000000.0,15034000000.0,5600000000.0,6150000000.0,,-774000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2016.0,Q1,,2016-04-02,2016-04-28 06:03:01+00:00,1227000000.0,1209000000.0,2341000000.0,-1332000000.0,778000000.0,1653000000.0,2114000000.0,2560000000.0,3688000000.0,4477000000.0,2560000000.0,,1066000000.0,328000000.0,,,,2567000000.0,2545000000.0,5442000000.0,309000000.0,15099000000.0,4989000000.0,6792000000.0,3877000000.0,4989000000.0,4989000000.0,10110000000.0,15099000000.0,5747000000.0,6233000000.0,,-774000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2017.0,FY,,2017-12-30,2019-02-14 06:09:26+00:00,1205000000.0,1363000000.0,,-1375000000.0,1262000000.0,1702000000.0,2364000000.0,2721000000.0,3898000000.0,4150000000.0,2721000000.0,,819000000.0,435000000.0,,,,2226000000.0,4576000000.0,5368000000.0,14000000.0,15340000000.0,5647000000.0,7210000000.0,1219000000.0,5647000000.0,5647000000.0,9693000000.0,15340000000.0,5409000000.0,8474000000.0,,-48000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2017.0,Q3,,2017-09-30,2017-10-27 11:07:57+00:00,1173000000.0,1344000000.0,2504000000.0,-1419000000.0,1294000000.0,1745000000.0,2354000000.0,2701000000.0,3919000000.0,4518000000.0,2701000000.0,,824000000.0,408000000.0,,,,2432000000.0,2097000000.0,5943000000.0,364000000.0,15875000000.0,5818000000.0,7564000000.0,4041000000.0,5818000000.0,5818000000.0,10057000000.0,15875000000.0,5610000000.0,6016000000.0,,-451000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2017.0,Q2,,2017-07-01,2017-07-27 09:22:43+00:00,1200000000.0,1236000000.0,2443000000.0,-1486000000.0,1129000000.0,1708000000.0,2340000000.0,2669000000.0,3642000000.0,4655000000.0,2669000000.0,,840000000.0,357000000.0,,,,2549000000.0,2446000000.0,5789000000.0,362000000.0,15775000000.0,5682000000.0,7377000000.0,4005000000.0,5682000000.0,5682000000.0,10093000000.0,15775000000.0,5729000000.0,6088000000.0,,-329000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2018.0,FY,,2018-12-29,2020-02-25 16:11:56+00:00,1099000000.0,1024000000.0,,-1762000000.0,1107000000.0,1676000000.0,2218000000.0,2615000000.0,3526000000.0,3818000000.0,2615000000.0,,760000000.0,785000000.0,,,,1937000000.0,4189000000.0,5407000000.0,258000000.0,14264000000.0,5192000000.0,6734000000.0,1357000000.0,5192000000.0,5192000000.0,9072000000.0,14264000000.0,4915000000.0,7715000000.0,,-129000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2018.0,Q3,,2018-09-29,2018-10-25 14:38:04+00:00,1104000000.0,1026000000.0,,-1297000000.0,1293000000.0,1852000000.0,2209000000.0,2593000000.0,3857000000.0,4030000000.0,2593000000.0,,786000000.0,706000000.0,2310000000.0,,,2026000000.0,1846000000.0,6419000000.0,9000000.0,14669000000.0,5543000000.0,7055000000.0,3423000000.0,5543000000.0,5543000000.0,9126000000.0,14669000000.0,5021000000.0,5703000000.0,,-1431000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2018.0,Q2,,2018-06-30,2018-07-26 08:56:12+00:00,1147000000.0,1121000000.0,,-1343000000.0,731000000.0,1807000000.0,2207000000.0,2608000000.0,3879000000.0,3925000000.0,2608000000.0,,763000000.0,763000000.0,,407000000.0,66000000.0,2033000000.0,4095000000.0,5861000000.0,9000000.0,14558000000.0,5362000000.0,6947000000.0,1222000000.0,5362000000.0,5362000000.0,9196000000.0,14558000000.0,5003000000.0,7974000000.0,,-963000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2018.0,Q1,,2018-03-31,2018-04-25 15:54:08+00:00,1229000000.0,1110000000.0,,-1301000000.0,836000000.0,1743000000.0,2368000000.0,2711000000.0,3902000000.0,4090000000.0,2711000000.0,,781000000.0,933000000.0,2104000000.0,,,2139000000.0,2025000000.0,5642000000.0,16000000.0,14968000000.0,5692000000.0,6969000000.0,3349000000.0,5692000000.0,5692000000.0,9276000000.0,14968000000.0,5288000000.0,5927000000.0,,-392000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2019.0,FY,,2020-01-04,2020-05-01 10:31:43+00:00,1378000000.0,921000000.0,,-1847000000.0,1357000000.0,1703000000.0,2150000000.0,2527000000.0,3249000000.0,4069000000.0,2527000000.0,,682000000.0,894000000.0,,,,2418000000.0,4312000000.0,5682000000.0,561000000.0,15018000000.0,5518000000.0,7241000000.0,1939000000.0,5518000000.0,5518000000.0,9500000000.0,15018000000.0,5250000000.0,7561000000.0,,-20000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2019.0,Q3,,2019-09-28,2019-10-23 14:06:56+00:00,1226000000.0,1018000000.0,,-1729000000.0,1053000000.0,1771000000.0,2142000000.0,2497000000.0,3604000000.0,4436000000.0,2497000000.0,,730000000.0,856000000.0,,,,2330000000.0,4212000000.0,6009000000.0,568000000.0,15062000000.0,5452000000.0,7363000000.0,1794000000.0,5452000000.0,5452000000.0,9610000000.0,15062000000.0,5202000000.0,7816000000.0,,-599000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2019.0,Q1,,2019-03-30,2019-04-24 15:34:41+00:00,1147000000.0,1059000000.0,,-1736000000.0,742000000.0,1719000000.0,2141000000.0,2523000000.0,3523000000.0,4047000000.0,2523000000.0,,756000000.0,835000000.0,,,,2377000000.0,4214000000.0,5581000000.0,363000000.0,14480000000.0,5233000000.0,6683000000.0,1510000000.0,5233000000.0,5233000000.0,9247000000.0,14480000000.0,5274000000.0,7737000000.0,,-331000000.0
Textron Inc,TXT,3PPKBHUG1HD6BO7RNR87,217346,2020.0,Q1,,2020-04-04,2020-05-01 10:31:43+00:00,1322000000.0,870000000.0,,-1859000000.0,2446000000.0,1740000000.0,2150000000.0,2483000000.0,3638000000.0,4385000000.0,2483000000.0,,681000000.0,984000000.0,,,,1947000000.0,4056000000.0,5727000000.0,1396000000.0,15946000000.0,5534000000.0,8685000000.0,2718000000.0,5534000000.0,5534000000.0,10412000000.0,15946000000.0,4778000000.0,7694000000.0,,-74000000.0
