company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q3TTM,2009-10-01,2010-09-30,,5.24,5.24,1.42,2687000000.0,5.23,294000000.0,,3195000000.0,,4330000000.0,4618000000.0,-288000000.0,4256000000.0,74000000.0,5740000000.0,17940000000.0,461000000.0,266000000.0,,6000000.0,,,1217000000.0,6201000000.0,11739000000.0,126000000.0,118000000.0,4204000000.0,7535000000.0,-8000000.0,7547000000.0,17940000000.0,815800000.0,815800000.0,815800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 13:23:36+00:00,1.31,1.31,0.38,,1.31,69000000.0,0.0,809000000.0,,1075000000.0,1089000000.0,-14000000.0,1063000000.0,12000000.0,2292000000.0,4643000000.0,125000000.0,59000000.0,,6000000.0,,,282000000.0,2417000000.0,2226000000.0,30000000.0,,357000000.0,1869000000.0,-30000000.0,1839000000.0,4643000000.0,811500000.0,811500000.0,811500000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q2YTD,2010-01-01,2010-06-30,,2.62,2.62,0.71,,2.62,125000000.0,,1555000000.0,,2163000000.0,2210000000.0,-47000000.0,2127000000.0,36000000.0,4565000000.0,9280000000.0,246000000.0,124000000.0,,5000000.0,,,631000000.0,4811000000.0,4469000000.0,67000000.0,,761000000.0,3708000000.0,-67000000.0,3641000000.0,9280000000.0,811500000.0,811500000.0,811500000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.92,4.92,1.37,2687000000.0,4.91,267000000.0,,2922000000.0,,4058000000.0,4336000000.0,-278000000.0,3992000000.0,66000000.0,5547000000.0,17276000000.0,456000000.0,263000000.0,,22000000.0,,,1299000000.0,6003000000.0,11273000000.0,141000000.0,118000000.0,4275000000.0,6998000000.0,-23000000.0,6995000000.0,17276000000.0,811500000.0,811500000.0,811500000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 18:54:56+00:00,1.31,1.31,0.33,,1.31,56000000.0,0.0,746000000.0,,1088000000.0,1121000000.0,-33000000.0,1064000000.0,24000000.0,2273000000.0,4637000000.0,121000000.0,65000000.0,,-1000000.0,,,349000000.0,2394000000.0,2243000000.0,37000000.0,,404000000.0,1839000000.0,-37000000.0,1802000000.0,4637000000.0,812200000.0,812200000.0,812200000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2010.0,Q1TTM,2009-04-01,2010-03-31,,4.45,4.45,1.32,2687000000.0,4.44,252000000.0,,2568000000.0,,3677000000.0,3943000000.0,-266000000.0,3611000000.0,66000000.0,5314000000.0,16348000000.0,441000000.0,250000000.0,,9000000.0,,,1379000000.0,5755000000.0,10593000000.0,143000000.0,118000000.0,4327000000.0,6266000000.0,-25000000.0,6261000000.0,16348000000.0,812200000.0,812200000.0,812200000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q4,2011-10-01,2011-12-31,,2.02,2.02,0.46,3591000000.0,2.02,73000000.0,,949000000.0,,1634000000.0,1641000000.0,-7000000.0,1634000000.0,,-740000000.0,6003000000.0,140000000.0,81000000.0,-22000000.0,,,,452000000.0,-600000000.0,6603000000.0,31000000.0,75000000.0,4116000000.0,2487000000.0,22000000.0,2509000000.0,6003000000.0,812100000.0,812100000.0,812100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,FY,2011-01-01,2011-12-31,2014-03-03 14:00:57+00:00,8.32,8.32,1.84,3591000000.0,8.32,258000000.0,,4201000000.0,,6771000000.0,6640000000.0,131000000.0,6771000000.0,,7385000000.0,23939000000.0,605000000.0,382000000.0,,,,,1523000000.0,7990000000.0,15949000000.0,298000000.0,180000000.0,5372000000.0,10577000000.0,-118000000.0,10459000000.0,23939000000.0,812100000.0,812100000.0,812100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 13:26:38+00:00,2.17,2.17,0.46,,2.17,39000000.0,0.0,1087000000.0,,1771000000.0,1775000000.0,-4000000.0,1771000000.0,0.0,2879000000.0,6006000000.0,152000000.0,123000000.0,,0.0,,,242000000.0,3031000000.0,2975000000.0,25000000.0,70000000.0,281000000.0,2694000000.0,45000000.0,2739000000.0,6006000000.0,816100000.0,816100000.0,816100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q3YTD,2011-01-01,2011-09-30,,6.3,6.3,1.38,,6.3,185000000.0,,3252000000.0,,5137000000.0,4999000000.0,138000000.0,5137000000.0,,8125000000.0,17936000000.0,465000000.0,301000000.0,22000000.0,,,,1071000000.0,8590000000.0,9346000000.0,267000000.0,105000000.0,1256000000.0,8090000000.0,-140000000.0,7950000000.0,17936000000.0,816100000.0,816100000.0,816100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q3TTM,2010-10-01,2011-09-30,,7.79,7.79,1.76,3153000000.0,7.78,239000000.0,275000000.0,3870000000.0,,6363000000.0,6205000000.0,158000000.0,6349000000.0,14000000.0,7349000000.0,22911000000.0,593000000.0,385000000.0,22000000.0,1000000.0,,,1559000000.0,7942000000.0,14969000000.0,291000000.0,217000000.0,5227000000.0,9742000000.0,-52000000.0,9690000000.0,22911000000.0,816100000.0,816100000.0,816100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 13:53:35+00:00,2.23,2.23,0.46,,2.23,62000000.0,0.0,1111000000.0,,1817000000.0,1819000000.0,-2000000.0,1817000000.0,0.0,2720000000.0,6173000000.0,162000000.0,81000000.0,,0.0,,,388000000.0,2882000000.0,3291000000.0,27000000.0,35000000.0,450000000.0,2841000000.0,8000000.0,2849000000.0,6173000000.0,814800000.0,814800000.0,814800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q2YTD,2011-01-01,2011-06-30,,4.13,4.13,0.92,,4.13,146000000.0,,2165000000.0,,3366000000.0,3224000000.0,142000000.0,3366000000.0,,5246000000.0,11930000000.0,313000000.0,178000000.0,22000000.0,,,,829000000.0,5559000000.0,6371000000.0,242000000.0,35000000.0,975000000.0,5396000000.0,-185000000.0,5211000000.0,11930000000.0,814800000.0,814800000.0,814800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q2TTM,2010-07-01,2011-06-30,,7.08,7.08,1.68,3153000000.0,7.07,283000000.0,275000000.0,3605000000.0,,5805000000.0,5655000000.0,150000000.0,5769000000.0,36000000.0,6793000000.0,21695000000.0,551000000.0,331000000.0,22000000.0,-5000000.0,,,1594000000.0,7344000000.0,14351000000.0,291000000.0,147000000.0,5300000000.0,9051000000.0,-122000000.0,8929000000.0,21695000000.0,814800000.0,814800000.0,814800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 18:45:48+00:00,1.9,1.9,0.46,,1.9,84000000.0,0.0,1054000000.0,,1549000000.0,1405000000.0,144000000.0,1549000000.0,0.0,2526000000.0,5757000000.0,151000000.0,97000000.0,22000000.0,0.0,,,441000000.0,2677000000.0,3080000000.0,215000000.0,,525000000.0,2555000000.0,-193000000.0,2362000000.0,5757000000.0,815300000.0,815300000.0,815300000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2011.0,Q1TTM,2010-04-01,2011-03-31,,6.16,6.16,1.6,3153000000.0,6.15,290000000.0,275000000.0,3303000000.0,,5063000000.0,4925000000.0,138000000.0,5015000000.0,48000000.0,6365000000.0,20165000000.0,514000000.0,309000000.0,22000000.0,1000000.0,,,1488000000.0,6879000000.0,13286000000.0,294000000.0,112000000.0,5207000000.0,8079000000.0,-160000000.0,7919000000.0,20165000000.0,815300000.0,815300000.0,815300000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q4,2012-10-01,2012-12-31,,0.42,0.42,0.54,3585000000.0,0.42,-66000000.0,1710000000.0,-210000000.0,,336000000.0,-442000000.0,778000000.0,336000000.0,,-2656000000.0,2179000000.0,,70000000.0,,,,,203000000.0,-2656000000.0,4835000000.0,60000000.0,-65000000.0,5432000000.0,-597000000.0,-125000000.0,-722000000.0,2179000000.0,809300000.0,809300000.0,809300000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 16:23:58+00:00,5.67,5.67,2.16,3585000000.0,5.67,197000000.0,1710000000.0,2659000000.0,,4598000000.0,3829000000.0,769000000.0,4598000000.0,,6530000000.0,20180000000.0,513000000.0,363000000.0,,,,,1366000000.0,7043000000.0,13137000000.0,154000000.0,,6858000000.0,6279000000.0,-154000000.0,6125000000.0,20180000000.0,809300000.0,809300000.0,809300000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 13:17:11+00:00,1.69,1.69,0.54,,1.69,69000000.0,0.0,855000000.0,,1375000000.0,1379000000.0,-4000000.0,1375000000.0,0.0,3176000000.0,5965000000.0,172000000.0,90000000.0,,0.0,,,394000000.0,3348000000.0,2617000000.0,36000000.0,26000000.0,463000000.0,2154000000.0,-10000000.0,2144000000.0,5965000000.0,813600000.0,813600000.0,813600000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3YTD,2012-01-01,2012-09-30,,5.25,5.25,1.62,,5.25,263000000.0,,2869000000.0,,4262000000.0,4271000000.0,-9000000.0,4262000000.0,,9186000000.0,18001000000.0,513000000.0,293000000.0,,,,,1163000000.0,9699000000.0,8302000000.0,94000000.0,65000000.0,1426000000.0,6876000000.0,-29000000.0,6847000000.0,18001000000.0,813600000.0,813600000.0,813600000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q3TTM,2011-10-01,2012-09-30,,7.27,7.27,2.08,3591000000.0,7.27,336000000.0,,3818000000.0,,5896000000.0,5912000000.0,-16000000.0,5896000000.0,,8446000000.0,24004000000.0,653000000.0,374000000.0,-22000000.0,,,,1615000000.0,9099000000.0,14905000000.0,125000000.0,140000000.0,5542000000.0,9363000000.0,-7000000.0,9356000000.0,24004000000.0,813600000.0,813600000.0,813600000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2,2012-04-01,2012-06-30,2013-08-05 16:05:26+00:00,1.64,1.64,0.54,,1.64,96000000.0,0.0,875000000.0,,1328000000.0,1332000000.0,-4000000.0,1328000000.0,0.0,3060000000.0,5768000000.0,167000000.0,101000000.0,,0.0,,,335000000.0,3227000000.0,2541000000.0,28000000.0,24000000.0,431000000.0,2110000000.0,-4000000.0,2106000000.0,5768000000.0,809800000.0,809800000.0,809800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2YTD,2012-01-01,2012-06-30,,3.56,3.56,1.08,,3.56,194000000.0,,2014000000.0,,2887000000.0,2892000000.0,-5000000.0,2887000000.0,,6010000000.0,12036000000.0,341000000.0,203000000.0,,,,,769000000.0,6351000000.0,5685000000.0,58000000.0,39000000.0,963000000.0,4722000000.0,-19000000.0,4703000000.0,12036000000.0,809800000.0,809800000.0,809800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q2TTM,2011-07-01,2012-06-30,,7.75,7.75,2.0,3591000000.0,7.75,306000000.0,,4050000000.0,,6292000000.0,6308000000.0,-16000000.0,6292000000.0,,8149000000.0,24045000000.0,633000000.0,407000000.0,-22000000.0,,,,1463000000.0,8782000000.0,15263000000.0,114000000.0,184000000.0,5360000000.0,9903000000.0,48000000.0,9951000000.0,24045000000.0,809800000.0,809800000.0,809800000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 13:48:20+00:00,1.92,1.92,0.54,,1.92,98000000.0,0.0,1139000000.0,,1559000000.0,1560000000.0,-1000000.0,1559000000.0,0.0,2950000000.0,6268000000.0,174000000.0,102000000.0,,0.0,,,434000000.0,3124000000.0,3144000000.0,30000000.0,15000000.0,532000000.0,2612000000.0,-15000000.0,2597000000.0,6268000000.0,812000000.0,812000000.0,812000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2012.0,Q1TTM,2011-04-01,2012-03-31,,8.34,8.34,1.92,3591000000.0,8.34,272000000.0,,4286000000.0,,6781000000.0,6795000000.0,-14000000.0,6781000000.0,,7809000000.0,24450000000.0,628000000.0,387000000.0,-22000000.0,,,,1516000000.0,8437000000.0,16013000000.0,113000000.0,195000000.0,5379000000.0,10634000000.0,60000000.0,10694000000.0,24450000000.0,812000000.0,812000000.0,812000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 12:08:12+00:00,7.33,7.33,2.56,4203000000.0,7.32,140000000.0,621000000.0,3214000000.0,,5903000000.0,4932000000.0,971000000.0,5903000000.0,,6497000000.0,21452000000.0,564000000.0,395000000.0,,,,,1544000000.0,7061000000.0,14391000000.0,132000000.0,,6508000000.0,7883000000.0,-132000000.0,7751000000.0,21452000000.0,804100000.0,804100000.0,804100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q4,2013-10-01,2013-12-31,,2.05,2.05,0.64,4203000000.0,2.04,-56000000.0,621000000.0,432000000.0,,1643000000.0,658000000.0,985000000.0,1643000000.0,,-3034000000.0,3169000000.0,-4000000.0,107000000.0,,,,,197000000.0,-3038000000.0,6207000000.0,39000000.0,-220000000.0,4965000000.0,1242000000.0,-259000000.0,983000000.0,3169000000.0,804100000.0,804100000.0,804100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3,2013-07-01,2013-09-30,2013-10-30 13:17:11+00:00,1.96,1.96,0.64,,1.96,68000000.0,0.0,1037000000.0,,1583000000.0,1588000000.0,-5000000.0,1583000000.0,0.0,3214000000.0,6449000000.0,186000000.0,106000000.0,,0.0,,,459000000.0,3400000000.0,3049000000.0,29000000.0,26000000.0,527000000.0,2522000000.0,-3000000.0,2519000000.0,6449000000.0,807700000.0,807700000.0,807700000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3YTD,2013-01-01,2013-09-30,,5.28,5.28,1.92,,5.28,196000000.0,,2782000000.0,,4260000000.0,4274000000.0,-14000000.0,4260000000.0,,9531000000.0,18283000000.0,568000000.0,288000000.0,,,,,1347000000.0,10099000000.0,8184000000.0,93000000.0,220000000.0,1543000000.0,6641000000.0,127000000.0,6768000000.0,18283000000.0,807700000.0,807700000.0,807700000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q3TTM,2012-10-01,2013-09-30,,5.7,5.7,2.46,3585000000.0,5.7,130000000.0,1710000000.0,2572000000.0,,4596000000.0,3832000000.0,764000000.0,4596000000.0,,6875000000.0,20462000000.0,568000000.0,358000000.0,,,,,1550000000.0,7443000000.0,13019000000.0,153000000.0,155000000.0,6975000000.0,6044000000.0,2000000.0,6046000000.0,20462000000.0,807700000.0,807700000.0,807700000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2,2013-04-01,2013-06-30,2013-08-05 16:05:26+00:00,1.64,1.64,0.64,,1.64,78000000.0,0.0,901000000.0,,1322000000.0,1327000000.0,-5000000.0,1322000000.0,0.0,3180000000.0,5962000000.0,196000000.0,86000000.0,,0.0,,,495000000.0,3376000000.0,2586000000.0,30000000.0,159000000.0,573000000.0,2013000000.0,129000000.0,2142000000.0,5962000000.0,806100000.0,806100000.0,806100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.32,3.32,1.28,,3.32,128000000.0,,1745000000.0,,2677000000.0,2686000000.0,-9000000.0,2677000000.0,,6317000000.0,11834000000.0,382000000.0,182000000.0,,,,,888000000.0,6699000000.0,5135000000.0,64000000.0,194000000.0,1016000000.0,4119000000.0,130000000.0,4249000000.0,11834000000.0,806100000.0,806100000.0,806100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q2TTM,2012-07-01,2013-06-30,,5.43,5.43,2.36,3585000000.0,5.43,131000000.0,1710000000.0,2390000000.0,,4388000000.0,3623000000.0,765000000.0,4388000000.0,,6837000000.0,19978000000.0,554000000.0,342000000.0,,,,,1485000000.0,7391000000.0,12587000000.0,160000000.0,155000000.0,6911000000.0,5676000000.0,-5000000.0,5671000000.0,19978000000.0,806100000.0,806100000.0,806100000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q1,2013-01-01,2013-03-31,2013-05-01 13:48:20+00:00,1.68,1.68,0.64,,1.68,50000000.0,0.0,844000000.0,,1355000000.0,1359000000.0,-4000000.0,1355000000.0,0.0,3137000000.0,5872000000.0,186000000.0,96000000.0,,0.0,,,393000000.0,3323000000.0,2549000000.0,34000000.0,35000000.0,443000000.0,2106000000.0,1000000.0,2107000000.0,5872000000.0,806500000.0,806500000.0,806500000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.43,5.43,2.26,3585000000.0,5.43,149000000.0,1710000000.0,2364000000.0,,4394000000.0,3628000000.0,766000000.0,4394000000.0,,26501000000.0,39568000000.0,525000000.0,357000000.0,,,,,1325000000.0,7242000000.0,12542000000.0,158000000.0,20000000.0,6769000000.0,5773000000.0,-138000000.0,5635000000.0,39568000000.0,1613000000.0,1613000000.0,1613000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 09:54:15+00:00,0.79,0.79,2.88,4261000000.0,0.79,150000000.0,7379000000.0,1685000000.0,,630000000.0,-130000000.0,760000000.0,616000000.0,14000000.0,6803000000.0,19442000000.0,550000000.0,331000000.0,,,,,1503000000.0,7353000000.0,12089000000.0,77000000.0,2505000000.0,13293000000.0,-1204000000.0,2428000000.0,1224000000.0,19442000000.0,781100000.0,781100000.0,781100000.0
