company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:21:22+00:00,-4000000.0,977000000.0,,-127000000.0,13000000.0,,-1385000000.0,-1894000000.0,2042000000.0,,-479000000.0,655000000.0,-1385000000.0,-2373000000.0,2697000000.0,-1061000000.0,1392000000.0,1137000000.0,255000000.0,55000000.0,,-96000000.0,,-391000000.0,,-1794000000.0,-61000000.0,-946000000.0,,,
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 17:19:51+00:00,-109000000.0,4544000000.0,,-2902000000.0,37000000.0,1478000000.0,1484000000.0,-5423000000.0,3254000000.0,,,97000000.0,1484000000.0,-5423000000.0,3351000000.0,-588000000.0,-7829000000.0,-8146000000.0,317000000.0,9758000000.0,2826000000.0,-861000000.0,,-2264000000.0,,-5272000000.0,,-593000000.0,,,819000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q4,2015-10-01,2015-12-31,,-57000000.0,1276000000.0,,-1048000000.0,3000000.0,,-6000000.0,-305000000.0,851000000.0,,,114000000.0,-6000000.0,-305000000.0,965000000.0,654000000.0,-5178000000.0,-5505000000.0,327000000.0,6128000000.0,572000000.0,164000000.0,,-574000000.0,,-1080000000.0,,-7000000.0,,,668000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 16:07:24+00:00,-52000000.0,3268000000.0,,-1854000000.0,34000000.0,1478000000.0,1490000000.0,-5118000000.0,2403000000.0,,,-17000000.0,1490000000.0,-5118000000.0,2386000000.0,-1242000000.0,-2651000000.0,-2641000000.0,-10000000.0,3630000000.0,2254000000.0,-1025000000.0,,-1690000000.0,,-4192000000.0,,-586000000.0,,,151000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1387000000.0,4472000000.0,,-2131000000.0,422000000.0,-120000000.0,1032000000.0,-6193000000.0,4884000000.0,124000000.0,-565000000.0,368000000.0,1156000000.0,-6758000000.0,5252000000.0,-350000000.0,-6058000000.0,-6067000000.0,9000000.0,8610000000.0,4335000000.0,-584000000.0,,-2602000000.0,,-7163000000.0,,-1003000000.0,,,2941000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q3,2015-07-01,2015-09-30,,-9000000.0,1123000000.0,,-732000000.0,11000000.0,-1000000.0,,-1229000000.0,1026000000.0,,,-6000000.0,,-1229000000.0,1020000000.0,-209000000.0,-2609000000.0,-2606000000.0,-3000000.0,3241000000.0,617000000.0,-186000000.0,,-577000000.0,,-1127000000.0,,-50000000.0,,,93000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 17:11:09+00:00,-43000000.0,2145000000.0,,-1122000000.0,23000000.0,1479000000.0,1490000000.0,-3889000000.0,1377000000.0,,,-11000000.0,1490000000.0,-3889000000.0,1366000000.0,-1033000000.0,-42000000.0,-35000000.0,-7000000.0,389000000.0,1637000000.0,-839000000.0,,-1113000000.0,,-3065000000.0,,-536000000.0,,,58000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1423000000.0,4405000000.0,,-1437000000.0,415000000.0,1480000000.0,1642000000.0,-7087000000.0,5932000000.0,124000000.0,-1184000000.0,938000000.0,1766000000.0,-8271000000.0,6870000000.0,365000000.0,-2238000000.0,-2463000000.0,225000000.0,5427000000.0,3718000000.0,-457000000.0,,-2511000000.0,,-8071000000.0,,-1460000000.0,,,2864000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q2,2015-04-01,2015-06-30,,-37000000.0,1116000000.0,,-504000000.0,4000000.0,1479000000.0,1481000000.0,-1683000000.0,811000000.0,,,-6000000.0,1481000000.0,-1683000000.0,805000000.0,603000000.0,176000000.0,180000000.0,-4000000.0,19000000.0,883000000.0,-294000000.0,,-556000000.0,,-1390000000.0,,-329000000.0,,,38000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 17:07:37+00:00,-6000000.0,1029000000.0,,-618000000.0,19000000.0,,9000000.0,-2206000000.0,566000000.0,,,-5000000.0,9000000.0,-2206000000.0,561000000.0,-1636000000.0,-218000000.0,-215000000.0,-3000000.0,370000000.0,754000000.0,-545000000.0,,-557000000.0,,-1675000000.0,,-207000000.0,,,20000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2015.0,Q1TTM,2014-04-01,2015-03-31,,-1686000000.0,4024000000.0,,-946000000.0,414000000.0,2000000.0,-932000000.0,-8450000000.0,6733000000.0,124000000.0,-2226000000.0,2199000000.0,-808000000.0,-10676000000.0,8932000000.0,-179000000.0,-980000000.0,-1740000000.0,760000000.0,5389000000.0,2773000000.0,-2625000000.0,2373000000.0,-2253000000.0,,-8336000000.0,-107000000.0,-1761000000.0,,,4197000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 17:29:15+00:00,-2044000000.0,4268000000.0,,-1361000000.0,36000000.0,4203000000.0,-802000000.0,-4743000000.0,2520000000.0,,,864000000.0,-802000000.0,-4743000000.0,3384000000.0,-2161000000.0,-574000000.0,-1002000000.0,428000000.0,615000000.0,,-284000000.0,,-2309000000.0,,-2717000000.0,-2710000000.0,-22000000.0,,,302000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q4,2016-10-01,2016-12-31,,-1962000000.0,1050000000.0,,-426000000.0,4000000.0,1485000000.0,-289000000.0,-2767000000.0,922000000.0,,,-6000000.0,-289000000.0,-2767000000.0,916000000.0,-2140000000.0,-272000000.0,-268000000.0,-4000000.0,566000000.0,-1193000000.0,88000000.0,,-585000000.0,,-872000000.0,,,,,-21000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 16:24:43+00:00,-82000000.0,3218000000.0,,-935000000.0,32000000.0,2718000000.0,-513000000.0,-1976000000.0,1598000000.0,,,870000000.0,-513000000.0,-1976000000.0,2468000000.0,-21000000.0,-302000000.0,-734000000.0,432000000.0,49000000.0,1193000000.0,-372000000.0,,-1724000000.0,,-1845000000.0,-2710000000.0,-22000000.0,,,323000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q3TTM,2015-10-01,2016-09-30,,-139000000.0,4494000000.0,,-1983000000.0,35000000.0,2718000000.0,-519000000.0,-2281000000.0,2449000000.0,,,984000000.0,-519000000.0,-2281000000.0,3433000000.0,633000000.0,-5480000000.0,-6239000000.0,759000000.0,6177000000.0,1765000000.0,-208000000.0,,-2298000000.0,,-2925000000.0,-2710000000.0,-29000000.0,,,991000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q3,2016-07-01,2016-09-30,,-48000000.0,1046000000.0,,-196000000.0,3000000.0,,-579000000.0,-642000000.0,656000000.0,,,-6000000.0,-579000000.0,-642000000.0,650000000.0,-571000000.0,-241000000.0,-238000000.0,-3000000.0,44000000.0,,-59000000.0,,-575000000.0,,-598000000.0,,-7000000.0,,,63000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:24:04+00:00,-34000000.0,2172000000.0,,-739000000.0,29000000.0,2718000000.0,66000000.0,-1334000000.0,942000000.0,,,876000000.0,66000000.0,-1334000000.0,1818000000.0,550000000.0,-61000000.0,-496000000.0,435000000.0,5000000.0,1193000000.0,-313000000.0,,-1149000000.0,,-1247000000.0,-2710000000.0,-15000000.0,,,260000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q2TTM,2015-07-01,2016-06-30,,-100000000.0,4571000000.0,,-2519000000.0,43000000.0,2717000000.0,60000000.0,-2868000000.0,2819000000.0,,,984000000.0,60000000.0,-2868000000.0,3803000000.0,995000000.0,-7848000000.0,-8607000000.0,759000000.0,9374000000.0,2382000000.0,-335000000.0,,-2300000000.0,,-3454000000.0,-2710000000.0,-72000000.0,,,1021000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q2,2016-04-01,2016-06-30,,-10000000.0,1070000000.0,,-133000000.0,18000000.0,2718000000.0,143000000.0,-697000000.0,803000000.0,,,326000000.0,143000000.0,-697000000.0,1129000000.0,575000000.0,-139000000.0,-136000000.0,-3000000.0,2000000.0,,-61000000.0,,-575000000.0,,-601000000.0,-2010000000.0,-8000000.0,,,-25000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 17:05:27+00:00,-24000000.0,1102000000.0,,-606000000.0,11000000.0,,-77000000.0,-637000000.0,139000000.0,,,550000000.0,-77000000.0,-637000000.0,689000000.0,-25000000.0,78000000.0,-360000000.0,438000000.0,3000000.0,1193000000.0,-252000000.0,,-574000000.0,,-646000000.0,-700000000.0,-7000000.0,,,285000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2016.0,Q1TTM,2015-04-01,2016-03-31,,-127000000.0,4617000000.0,,-2890000000.0,29000000.0,1478000000.0,1398000000.0,-3854000000.0,2827000000.0,,,652000000.0,1398000000.0,-3854000000.0,3479000000.0,1023000000.0,-7533000000.0,-8291000000.0,758000000.0,9391000000.0,3265000000.0,-568000000.0,,-2281000000.0,,-4243000000.0,-700000000.0,-393000000.0,,,1084000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 21:59:03+00:00,-1064000000.0,4002000000.0,59000000.0,-532000000.0,28000000.0,0.0,-2343000000.0,-3079000000.0,4861000000.0,0.0,0.0,0.0,-2343000000.0,-3079000000.0,4861000000.0,-561000000.0,1311000000.0,1311000000.0,0.0,80000000.0,,122000000.0,,-2346000000.0,,-3599000000.0,0.0,-25000000.0,,,1403000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q4,2017-10-01,2017-12-31,,-4000000.0,1076000000.0,59000000.0,-698000000.0,3000000.0,,-602000000.0,-953000000.0,1421000000.0,,,,-602000000.0,-953000000.0,1421000000.0,-134000000.0,497000000.0,497000000.0,,546000000.0,,42000000.0,,-592000000.0,,-1160000000.0,,-13000000.0,,,110000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 16:27:58+00:00,-1060000000.0,2926000000.0,,166000000.0,25000000.0,0.0,-1741000000.0,-2126000000.0,3440000000.0,,,,-1741000000.0,-2126000000.0,3440000000.0,-427000000.0,814000000.0,814000000.0,,-466000000.0,,80000000.0,,-1754000000.0,,-2439000000.0,0.0,-12000000.0,,,1293000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q3TTM,2016-10-01,2017-09-30,,-3022000000.0,3976000000.0,,-260000000.0,29000000.0,1485000000.0,-2030000000.0,-4893000000.0,4362000000.0,,,-6000000.0,-2030000000.0,-4893000000.0,4356000000.0,-2567000000.0,542000000.0,546000000.0,-4000000.0,100000000.0,-1193000000.0,168000000.0,,-2339000000.0,,-3311000000.0,,-12000000.0,,,1272000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q3,2017-07-01,2017-09-30,,-683000000.0,995000000.0,,-85000000.0,9000000.0,,-583000000.0,-915000000.0,1086000000.0,,,,-583000000.0,-915000000.0,1086000000.0,-412000000.0,190000000.0,190000000.0,,-14000000.0,,31000000.0,,-586000000.0,,-947000000.0,,-6000000.0,,,684000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 16:54:25+00:00,-377000000.0,1931000000.0,,251000000.0,16000000.0,,-1158000000.0,-1211000000.0,2354000000.0,,,,-1158000000.0,-1211000000.0,2354000000.0,-15000000.0,624000000.0,624000000.0,,-452000000.0,,49000000.0,,-1168000000.0,,-1492000000.0,,-6000000.0,,,609000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2387000000.0,4027000000.0,,-371000000.0,23000000.0,1485000000.0,-2026000000.0,-4620000000.0,3932000000.0,,,-12000000.0,-2026000000.0,-4620000000.0,3920000000.0,-2726000000.0,111000000.0,118000000.0,-7000000.0,158000000.0,-1193000000.0,78000000.0,,-2328000000.0,,-2962000000.0,,-13000000.0,,,651000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q2,2017-04-01,2017-06-30,,-358000000.0,989000000.0,,902000000.0,4000000.0,,-586000000.0,-539000000.0,1849000000.0,,,,-586000000.0,-539000000.0,1849000000.0,724000000.0,507000000.0,507000000.0,,-549000000.0,,-20000000.0,,-584000000.0,,-770000000.0,,-6000000.0,,,609000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:25:29+00:00,-19000000.0,942000000.0,,-651000000.0,12000000.0,,-572000000.0,-672000000.0,505000000.0,,,,-572000000.0,-672000000.0,505000000.0,-739000000.0,117000000.0,117000000.0,,97000000.0,,69000000.0,,-584000000.0,,-722000000.0,,,,,
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2039000000.0,4108000000.0,,-1406000000.0,37000000.0,4203000000.0,-1297000000.0,-4778000000.0,2886000000.0,,,314000000.0,-1297000000.0,-4778000000.0,3200000000.0,-2875000000.0,-535000000.0,-525000000.0,-10000000.0,709000000.0,-1193000000.0,37000000.0,,-2319000000.0,,-2793000000.0,-2010000000.0,-15000000.0,,,17000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 21:59:03+00:00,-1110000000.0,3977000000.0,,-73000000.0,33000000.0,987000000.0,-3102000000.0,-3206000000.0,7669000000.0,0.0,0.0,0.0,-3102000000.0,-3206000000.0,7669000000.0,1361000000.0,4131000000.0,4131000000.0,0.0,-366000000.0,-500000000.0,55000000.0,,-2374000000.0,,-4975000000.0,,-1248000000.0,,,2824000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q4,2018-10-01,2018-12-31,,-296000000.0,1086000000.0,,446000000.0,16000000.0,3000000.0,-915000000.0,-1506000000.0,2500000000.0,,,,-915000000.0,-1506000000.0,2500000000.0,79000000.0,706000000.0,706000000.0,,262000000.0,-500000000.0,48000000.0,,-594000000.0,,-1337000000.0,500000000.0,-340000000.0,,,79000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 17:09:33+00:00,-814000000.0,2891000000.0,,-519000000.0,17000000.0,984000000.0,-2187000000.0,-1700000000.0,5169000000.0,0.0,0.0,0.0,-2187000000.0,-1700000000.0,5169000000.0,1282000000.0,3425000000.0,3425000000.0,0.0,-628000000.0,,7000000.0,,-1780000000.0,,-3638000000.0,-500000000.0,-908000000.0,,,2745000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q3TTM,2017-10-01,2018-09-30,,-818000000.0,3967000000.0,59000000.0,-1217000000.0,20000000.0,984000000.0,-2789000000.0,-2653000000.0,6590000000.0,,,,-2789000000.0,-2653000000.0,6590000000.0,1148000000.0,3922000000.0,3922000000.0,,-82000000.0,,49000000.0,,-2372000000.0,,-4798000000.0,-500000000.0,-921000000.0,,,2855000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q3,2018-07-01,2018-09-30,,-572000000.0,1023000000.0,,230000000.0,4000000.0,4000000.0,-1398000000.0,586000000.0,2404000000.0,,,,-1398000000.0,586000000.0,2404000000.0,1592000000.0,1869000000.0,1869000000.0,,-718000000.0,,62000000.0,,-595000000.0,,-1319000000.0,,-811000000.0,,,2415000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 17:04:40+00:00,-242000000.0,1868000000.0,,-749000000.0,13000000.0,980000000.0,-789000000.0,-2286000000.0,2765000000.0,,,,-789000000.0,-2286000000.0,2765000000.0,-310000000.0,1556000000.0,1556000000.0,,90000000.0,,-55000000.0,,-1185000000.0,,-2319000000.0,-500000000.0,-97000000.0,,,330000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q2TTM,2017-07-01,2018-06-30,,-929000000.0,3939000000.0,59000000.0,-1532000000.0,25000000.0,980000000.0,-1974000000.0,-4154000000.0,5272000000.0,,,,-1974000000.0,-4154000000.0,5272000000.0,-856000000.0,2243000000.0,2243000000.0,,622000000.0,,18000000.0,,-2363000000.0,,-4426000000.0,-500000000.0,-116000000.0,,,1124000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q2,2018-04-01,2018-06-30,,-65000000.0,947000000.0,,-155000000.0,3000000.0,2000000.0,-685000000.0,-1315000000.0,1756000000.0,,,,-685000000.0,-1315000000.0,1756000000.0,-244000000.0,848000000.0,848000000.0,,116000000.0,,-18000000.0,,-593000000.0,,-1287000000.0,,-97000000.0,,,55000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 17:04:39+00:00,-177000000.0,921000000.0,,-594000000.0,10000000.0,978000000.0,-104000000.0,-971000000.0,1009000000.0,,,,-104000000.0,-971000000.0,1009000000.0,-66000000.0,708000000.0,708000000.0,,-26000000.0,,-37000000.0,,-592000000.0,,-1032000000.0,-500000000.0,0.0,,,275000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1222000000.0,3981000000.0,59000000.0,-475000000.0,26000000.0,978000000.0,-1875000000.0,-3378000000.0,5365000000.0,,,,-1875000000.0,-3378000000.0,5365000000.0,112000000.0,1902000000.0,1902000000.0,,-43000000.0,,16000000.0,,-2354000000.0,,-3909000000.0,-500000000.0,-25000000.0,,,1678000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q4,2019-10-01,2019-12-31,,-313000000.0,2271000000.0,,-412000000.0,18000000.0,448000000.0,-2497000000.0,-1272000000.0,1764000000.0,-2000000.0,-29000000.0,245000000.0,-2499000000.0,-1301000000.0,2009000000.0,-1791000000.0,-1036000000.0,-1036000000.0,,941000000.0,,-122000000.0,,-988000000.0,,-2171000000.0,-1975000000.0,,,,1334000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 21:59:03+00:00,-28379000000.0,5981000000.0,,44000000.0,10028000000.0,23245000000.0,22196000000.0,-28873000000.0,7203000000.0,-3000000.0,-154000000.0,172000000.0,22193000000.0,-29027000000.0,7375000000.0,541000000.0,-522000000.0,-507000000.0,-15000000.0,1685000000.0,,-282000000.0,,-2881000000.0,,-6355000000.0,-7959000000.0,-237000000.0,,,6143000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 17:09:33+00:00,-28066000000.0,3710000000.0,,456000000.0,10010000000.0,22797000000.0,24693000000.0,-27601000000.0,5439000000.0,-1000000.0,-125000000.0,-73000000.0,24692000000.0,-27726000000.0,5366000000.0,2332000000.0,514000000.0,529000000.0,-15000000.0,744000000.0,,-160000000.0,,-1893000000.0,,-4184000000.0,-5984000000.0,-237000000.0,,,4809000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q3TTM,2018-10-01,2019-09-30,,-28362000000.0,4796000000.0,,902000000.0,10026000000.0,22800000000.0,23778000000.0,-29107000000.0,7939000000.0,-1000000.0,-125000000.0,-73000000.0,23777000000.0,-29232000000.0,7866000000.0,2411000000.0,1220000000.0,1235000000.0,-15000000.0,1006000000.0,-500000000.0,-112000000.0,,-2487000000.0,,-5521000000.0,-5484000000.0,-577000000.0,,,4888000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q3,2019-07-01,2019-09-30,,-27990000000.0,1706000000.0,,1051000000.0,9973000000.0,22797000000.0,26233000000.0,-24898000000.0,2478000000.0,-1000000.0,-125000000.0,-73000000.0,26232000000.0,-25023000000.0,2405000000.0,3614000000.0,-752000000.0,-737000000.0,-15000000.0,458000000.0,,29000000.0,,-715000000.0,,-1714000000.0,-5872000000.0,50000000.0,,,4777000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q2TTM,2018-07-01,2019-06-30,,-944000000.0,4113000000.0,,81000000.0,57000000.0,7000000.0,-3853000000.0,-3623000000.0,7865000000.0,,,,-3853000000.0,-3623000000.0,7865000000.0,389000000.0,3841000000.0,3841000000.0,,-170000000.0,-500000000.0,-79000000.0,,-2367000000.0,,-5126000000.0,388000000.0,-1438000000.0,,,2526000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q2,2019-04-01,2019-06-30,,-7000000.0,1031000000.0,,279000000.0,21000000.0,,-726000000.0,-1288000000.0,2013000000.0,,,,-726000000.0,-1288000000.0,2013000000.0,-1000000.0,635000000.0,635000000.0,,68000000.0,,-86000000.0,,-587000000.0,,-1211000000.0,-110000000.0,-50000000.0,,,16000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 17:04:40+00:00,-76000000.0,2004000000.0,,-595000000.0,37000000.0,,-1540000000.0,-2703000000.0,2961000000.0,,,,-1540000000.0,-2703000000.0,2961000000.0,-1282000000.0,1266000000.0,1266000000.0,,286000000.0,,-189000000.0,,-1178000000.0,,-2470000000.0,-112000000.0,-287000000.0,,,32000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 08:58:13+00:00,-69000000.0,973000000.0,,-874000000.0,16000000.0,,-814000000.0,-1415000000.0,948000000.0,,0.0,0.0,-814000000.0,-1415000000.0,948000000.0,-1281000000.0,631000000.0,631000000.0,,218000000.0,,-103000000.0,,-591000000.0,,-1259000000.0,-2000000.0,-237000000.0,,,16000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2019.0,Q1TTM,2018-04-01,2019-03-31,,-1002000000.0,4029000000.0,,-353000000.0,39000000.0,9000000.0,-3812000000.0,-3650000000.0,7608000000.0,,,,-3812000000.0,-3650000000.0,7608000000.0,146000000.0,4054000000.0,4054000000.0,,-122000000.0,-500000000.0,-11000000.0,,-2373000000.0,,-5202000000.0,498000000.0,-1485000000.0,,,2565000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2020.0,Q1TTM,2019-04-01,2020-03-31,,-28345000000.0,7250000000.0,,510000000.0,10102000000.0,23245000000.0,21991000000.0,-28967000000.0,7479000000.0,-3000000.0,-175000000.0,287000000.0,21988000000.0,-29142000000.0,7766000000.0,612000000.0,-3166000000.0,-3151000000.0,-15000000.0,2870000000.0,,-472000000.0,,-3203000000.0,,-6389000000.0,-8153000000.0,,,,6239000000.0
Occidental Petroleum Corp,OXY,IM7X0T3ECJW4C1T7ON55,797468,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 08:58:13+00:00,-35000000.0,2242000000.0,,-408000000.0,90000000.0,,-1019000000.0,-1509000000.0,1224000000.0,,-21000000.0,115000000.0,-1019000000.0,-1530000000.0,1339000000.0,-1210000000.0,-2013000000.0,-2013000000.0,,1403000000.0,,-293000000.0,,-913000000.0,,-1293000000.0,-196000000.0,0.0,,,112000000.0
