company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q3,2014-07-01,2014-09-30,,-72000000.0,4167000000.0,120000000.0,-156000000.0,,1051000000.0,-2827000000.0,-4084000000.0,8353000000.0,,,,-2827000000.0,-4084000000.0,8353000000.0,1442000000.0,3794000000.0,3794000000.0,548000000.0,,-1000000.0,-2070000000.0,,-4131000000.0,-1808000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q2TTM,2013-07-01,2014-06-30,,-587000000.0,16635000000.0,4478000000.0,1768000000.0,45000000.0,69690000000.0,-19142000000.0,-13344000000.0,36474000000.0,,,,-19142000000.0,-13344000000.0,36474000000.0,3988000000.0,23804000000.0,23804000000.0,-5733000000.0,2804000000.0,823000000.0,-68609000000.0,21000000.0,-18079000000.0,-22919000000.0,-153000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q2,2014-04-01,2014-06-30,,-58000000.0,4161000000.0,2367000000.0,-1396000000.0,,3320000000.0,-2981000000.0,-1815000000.0,7665000000.0,,,,-2981000000.0,-1815000000.0,7665000000.0,2869000000.0,4324000000.0,4324000000.0,576000000.0,,242000000.0,-2066000000.0,,-4366000000.0,-4235000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-28 14:40:27+00:00,-271000000.0,8298000000.0,2367000000.0,-2998000000.0,34000000.0,20524000000.0,-56210000000.0,-6346000000.0,14804000000.0,,,,-56210000000.0,-6346000000.0,14804000000.0,-47752000000.0,10310000000.0,10310000000.0,-806000000.0,,231000000.0,-62469000000.0,,-8673000000.0,-14299000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q1,2014-01-01,2014-03-31,2014-04-29 14:18:02+00:00,-213000000.0,4137000000.0,,-1602000000.0,34000000.0,17204000000.0,-53229000000.0,-4531000000.0,7139000000.0,,,,-53229000000.0,-4531000000.0,7139000000.0,-50621000000.0,5986000000.0,5986000000.0,-1382000000.0,,-11000000.0,-60403000000.0,,-4307000000.0,-10064000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q1TTM,2013-04-01,2014-03-31,,-676000000.0,16625000000.0,2111000000.0,3235000000.0,63000000.0,65789000000.0,-25229000000.0,-15765000000.0,38426000000.0,,,,-25229000000.0,-15765000000.0,38426000000.0,-2568000000.0,24678000000.0,24678000000.0,-6112000000.0,-347000000.0,600000000.0,-68017000000.0,,-17782000000.0,-22564000000.0,-153000000.0,-18000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 13:15:54+00:00,-13487000000.0,16017000000.0,48000000.0,4849000000.0,,8244000000.0,-15112000000.0,-30043000000.0,38977000000.0,,,,-15112000000.0,-30043000000.0,39027000000.0,-6128000000.0,18375000000.0,18375000000.0,-264000000.0,,1171000000.0,-8538000000.0,,-17775000000.0,-9684000000.0,-5134000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q4,2015-10-01,2015-12-31,,-471000000.0,4039000000.0,48000000.0,3681000000.0,-31000000.0,-152000000.0,-4559000000.0,-5447000000.0,10551000000.0,,,,-4559000000.0,-5447000000.0,10601000000.0,595000000.0,5513000000.0,5513000000.0,-2682000000.0,,211000000.0,-2165000000.0,,-5235000000.0,-2211000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 09:32:53+00:00,-13016000000.0,11978000000.0,,1168000000.0,31000000.0,8396000000.0,-10553000000.0,-24596000000.0,28426000000.0,,,,-10553000000.0,-24596000000.0,28426000000.0,-6723000000.0,12862000000.0,12862000000.0,2418000000.0,,960000000.0,-6373000000.0,,-12540000000.0,-7473000000.0,-5134000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q3TTM,2014-10-01,2015-09-30,,-13209000000.0,16046000000.0,,-1018000000.0,31000000.0,17788000000.0,-9221000000.0,-30022000000.0,35900000000.0,,,,-9221000000.0,-30022000000.0,35900000000.0,-3343000000.0,10714000000.0,10714000000.0,10158000000.0,,114000000.0,-8523000000.0,,-16927000000.0,-13383000000.0,-5134000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q3,2015-07-01,2015-09-30,,-114000000.0,4009000000.0,,299000000.0,31000000.0,-522000000.0,-4228000000.0,-4425000000.0,9520000000.0,,,,-4228000000.0,-4425000000.0,9520000000.0,867000000.0,4171000000.0,4171000000.0,1041000000.0,,76000000.0,-2107000000.0,,-4387000000.0,-1570000000.0,-60000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-29 14:00:12+00:00,-12902000000.0,7969000000.0,,869000000.0,,8918000000.0,-6325000000.0,-20171000000.0,18906000000.0,,,,-6325000000.0,-20171000000.0,18906000000.0,-7590000000.0,8691000000.0,8691000000.0,1377000000.0,,884000000.0,-4266000000.0,,-8153000000.0,-5903000000.0,-5074000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q2TTM,2014-07-01,2015-06-30,,-13167000000.0,16204000000.0,120000000.0,-1473000000.0,,19361000000.0,-7820000000.0,-29681000000.0,34733000000.0,,,,-7820000000.0,-29681000000.0,34733000000.0,-2768000000.0,10337000000.0,10337000000.0,9665000000.0,,37000000.0,-8486000000.0,,-16671000000.0,-13621000000.0,-5074000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q2,2015-04-01,2015-06-30,,-3345000000.0,3980000000.0,,-262000000.0,,-606000000.0,-3120000000.0,-6995000000.0,8737000000.0,,,,-3120000000.0,-6995000000.0,8737000000.0,-1378000000.0,4353000000.0,4353000000.0,666000000.0,,838000000.0,-2113000000.0,,-4488000000.0,-327000000.0,-74000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 12:22:25+00:00,-9557000000.0,3989000000.0,,1131000000.0,,9524000000.0,-3205000000.0,-13176000000.0,10169000000.0,,,,-3205000000.0,-13176000000.0,10169000000.0,-6212000000.0,4338000000.0,4338000000.0,711000000.0,,46000000.0,-2153000000.0,,-3665000000.0,-5576000000.0,-5000000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2015.0,Q1TTM,2014-04-01,2015-03-31,,-9880000000.0,16385000000.0,2487000000.0,-2607000000.0,,23287000000.0,-7681000000.0,-24501000000.0,33661000000.0,,,,-7681000000.0,-24501000000.0,33661000000.0,1479000000.0,10308000000.0,10308000000.0,9575000000.0,,-559000000.0,-8439000000.0,,-16549000000.0,-17529000000.0,-5000000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,FY,2016-01-01,2016-12-31,2019-02-15 13:42:40+00:00,-4299000000.0,15928000000.0,9882000000.0,-10917000000.0,,17950000000.0,-13376000000.0,-9874000000.0,21689000000.0,,,,-13376000000.0,-9874000000.0,21689000000.0,-1561000000.0,13608000000.0,13608000000.0,3070000000.0,,1602000000.0,-9262000000.0,,-17059000000.0,-22064000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q4,2016-10-01,2016-12-31,,-2926000000.0,3987000000.0,,-3297000000.0,,7204000000.0,-162000000.0,-7335000000.0,3965000000.0,,,,-162000000.0,-7335000000.0,3965000000.0,-3532000000.0,4600000000.0,4600000000.0,-1325000000.0,,1252000000.0,-2354000000.0,,-5661000000.0,-5012000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 12:37:49+00:00,-1373000000.0,11941000000.0,9882000000.0,-7620000000.0,,10746000000.0,-13214000000.0,-2539000000.0,17724000000.0,,,,-13214000000.0,-2539000000.0,17724000000.0,1971000000.0,9008000000.0,9008000000.0,4395000000.0,,350000000.0,-6908000000.0,,-11398000000.0,-17052000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q3TTM,2015-10-01,2016-09-30,,-1844000000.0,15980000000.0,9930000000.0,-3939000000.0,-31000000.0,10594000000.0,-17773000000.0,-7986000000.0,28275000000.0,,,,-17773000000.0,-7986000000.0,28325000000.0,2566000000.0,14521000000.0,14521000000.0,1713000000.0,,561000000.0,-9073000000.0,,-16633000000.0,-19263000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q3,2016-07-01,2016-09-30,,-913000000.0,3942000000.0,,-3545000000.0,,10136000000.0,3960000000.0,-5192000000.0,4816000000.0,,,,3960000000.0,-5192000000.0,4816000000.0,3584000000.0,3747000000.0,3747000000.0,672000000.0,,-154000000.0,-2303000000.0,,-4125000000.0,-3873000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 13:47:21+00:00,-460000000.0,7999000000.0,9882000000.0,-4075000000.0,,610000000.0,-17174000000.0,2653000000.0,12908000000.0,,,,-17174000000.0,2653000000.0,12908000000.0,-1613000000.0,5261000000.0,5261000000.0,3723000000.0,,504000000.0,-4605000000.0,,-7273000000.0,-13179000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1045000000.0,16047000000.0,9930000000.0,-95000000.0,,-64000000.0,-25961000000.0,-7219000000.0,32979000000.0,,,,-25961000000.0,-7219000000.0,33029000000.0,-151000000.0,14945000000.0,14945000000.0,2082000000.0,,791000000.0,-8877000000.0,,-16895000000.0,-16960000000.0,-60000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q2,2016-04-01,2016-06-30,,-168000000.0,3982000000.0,9882000000.0,-2387000000.0,,577000000.0,-14489000000.0,6089000000.0,5411000000.0,,,,-14489000000.0,6089000000.0,5411000000.0,-2989000000.0,831000000.0,831000000.0,2985000000.0,,261000000.0,-2303000000.0,,-3886000000.0,-12763000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 12:13:21+00:00,-292000000.0,4017000000.0,,-1688000000.0,,33000000.0,-2685000000.0,-3436000000.0,7497000000.0,,,,-2685000000.0,-3436000000.0,7497000000.0,1376000000.0,4430000000.0,4430000000.0,738000000.0,,243000000.0,-2302000000.0,,-3387000000.0,-416000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2016.0,Q1TTM,2015-04-01,2016-03-31,,-4222000000.0,16045000000.0,48000000.0,2030000000.0,,-1247000000.0,-14592000000.0,-20303000000.0,36305000000.0,,,,-14592000000.0,-20303000000.0,36355000000.0,1460000000.0,18467000000.0,18467000000.0,-237000000.0,,1368000000.0,-8687000000.0,,-17497000000.0,-4524000000.0,-134000000.0,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 11:20:18+00:00,-6463000000.0,16954000000.0,3614000000.0,-19725000000.0,,31997000000.0,-6151000000.0,-18456000000.0,24318000000.0,,,,-6151000000.0,-18456000000.0,24318000000.0,-289000000.0,30550000000.0,30550000000.0,-3461000000.0,,1640000000.0,-9472000000.0,,-17247000000.0,-28676000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q4,2017-10-01,2017-12-31,,253000000.0,4456000000.0,,-16512000000.0,,7204000000.0,-4554000000.0,-5469000000.0,7843000000.0,,,,-4554000000.0,-5469000000.0,7843000000.0,-2180000000.0,18783000000.0,18783000000.0,1116000000.0,,243000000.0,-2405000000.0,,-5965000000.0,-9353000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 11:47:34+00:00,-6716000000.0,12498000000.0,3614000000.0,-3213000000.0,,24793000000.0,-1597000000.0,-12987000000.0,16475000000.0,,,,-1597000000.0,-12987000000.0,16475000000.0,1891000000.0,11767000000.0,11767000000.0,-4577000000.0,,1397000000.0,-7067000000.0,,-11282000000.0,-19323000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q3TTM,2016-10-01,2017-09-30,,-9642000000.0,16485000000.0,3614000000.0,-6510000000.0,,31997000000.0,-1759000000.0,-20322000000.0,20440000000.0,,,,-1759000000.0,-20322000000.0,20440000000.0,-1641000000.0,16367000000.0,16367000000.0,-5902000000.0,,2649000000.0,-9421000000.0,,-16943000000.0,-24335000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q3,2017-07-01,2017-09-30,,-170000000.0,4272000000.0,102000000.0,-971000000.0,,5906000000.0,-3497000000.0,-3728000000.0,7169000000.0,,,,-3497000000.0,-3728000000.0,7169000000.0,-56000000.0,3736000000.0,3736000000.0,132000000.0,,611000000.0,-2357000000.0,,-4271000000.0,-7046000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 10:59:56+00:00,-6546000000.0,8226000000.0,3512000000.0,-2242000000.0,,18887000000.0,1900000000.0,-9259000000.0,9306000000.0,,,,1900000000.0,-9259000000.0,9306000000.0,1947000000.0,8031000000.0,8031000000.0,-4709000000.0,,786000000.0,-4710000000.0,,-7011000000.0,-12277000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2017.0,Q2TTM,2016-07-01,2017-06-30,,-10385000000.0,16155000000.0,3512000000.0,-9084000000.0,,36227000000.0,5698000000.0,-21786000000.0,18087000000.0,,,,5698000000.0,-21786000000.0,18087000000.0,1999000000.0,16378000000.0,16378000000.0,-5362000000.0,,1884000000.0,-9367000000.0,,-16797000000.0,-21162000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 11:20:18+00:00,-1659000000.0,17403000000.0,0.0,-569000000.0,,10777000000.0,-15377000000.0,-17934000000.0,34339000000.0,,,,-15377000000.0,-17934000000.0,34339000000.0,1028000000.0,16039000000.0,16039000000.0,1466000000.0,,383000000.0,-9772000000.0,,-16658000000.0,-16382000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q4,2018-10-01,2018-12-31,,-313000000.0,4352000000.0,,-1363000000.0,,1629000000.0,-2956000000.0,-4798000000.0,8095000000.0,,,,-2956000000.0,-4798000000.0,8095000000.0,341000000.0,2065000000.0,2065000000.0,3041000000.0,,147000000.0,-2489000000.0,,-4632000000.0,-2096000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 12:18:19+00:00,-1346000000.0,13051000000.0,0.0,794000000.0,,9148000000.0,-12421000000.0,-13136000000.0,26244000000.0,,,,-12421000000.0,-13136000000.0,26244000000.0,687000000.0,13974000000.0,13974000000.0,-1575000000.0,,236000000.0,-7283000000.0,,-12026000000.0,-14286000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1093000000.0,17507000000.0,,-15718000000.0,,16352000000.0,-16975000000.0,-18605000000.0,34087000000.0,,,,-16975000000.0,-18605000000.0,34087000000.0,-1493000000.0,32757000000.0,32757000000.0,-459000000.0,,479000000.0,-9688000000.0,,-17991000000.0,-23639000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q3,2018-07-01,2018-09-30,,-153000000.0,4377000000.0,,698000000.0,,2848000000.0,-4556000000.0,-4408000000.0,9811000000.0,,,,-4556000000.0,-4408000000.0,9811000000.0,847000000.0,5062000000.0,5062000000.0,-326000000.0,,-67000000.0,-2438000000.0,,-4188000000.0,-4966000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 13:04:24+00:00,-1193000000.0,8674000000.0,,96000000.0,,6300000000.0,-7865000000.0,-8728000000.0,16433000000.0,,,,-7865000000.0,-8728000000.0,16433000000.0,-160000000.0,8912000000.0,8912000000.0,-1249000000.0,,303000000.0,-4845000000.0,,-7838000000.0,-9320000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1110000000.0,17402000000.0,102000000.0,-17387000000.0,,19410000000.0,-15916000000.0,-17925000000.0,31445000000.0,,,,-15916000000.0,-17925000000.0,31445000000.0,-2396000000.0,31431000000.0,31431000000.0,-1000000.0,,1157000000.0,-9607000000.0,,-18074000000.0,-25719000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q2,2018-04-01,2018-06-30,,-191000000.0,4350000000.0,,1556000000.0,,1944000000.0,-6549000000.0,-3443000000.0,9785000000.0,,,,-6549000000.0,-3443000000.0,9785000000.0,-207000000.0,4246000000.0,4246000000.0,-367000000.0,,34000000.0,-2438000000.0,,-3286000000.0,-6055000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2018.0,Q1,2018-01-01,2018-03-31,2018-05-01 12:36:20+00:00,-1002000000.0,4324000000.0,,-1460000000.0,,4356000000.0,-1316000000.0,-5285000000.0,6648000000.0,,,,-1316000000.0,-5285000000.0,6648000000.0,47000000.0,4666000000.0,4666000000.0,-882000000.0,,269000000.0,-2407000000.0,,-4552000000.0,-3265000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q4,2019-10-01,2019-12-31,,-599000000.0,4105000000.0,1000000.0,-798000000.0,,6313000000.0,-3863000000.0,-5424000000.0,8998000000.0,,,,-3863000000.0,-5424000000.0,8998000000.0,-289000000.0,5217000000.0,5217000000.0,474000000.0,,781000000.0,-2542000000.0,,-5607000000.0,-7634000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 11:20:18+00:00,-927000000.0,16682000000.0,28000000.0,-2082000000.0,,18655000000.0,-18164000000.0,-17581000000.0,35746000000.0,,,,-18164000000.0,-17581000000.0,35746000000.0,1000000.0,19788000000.0,19788000000.0,1358000000.0,,1257000000.0,-10016000000.0,,-17939000000.0,-26803000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 12:18:19+00:00,-328000000.0,12577000000.0,27000000.0,-1284000000.0,,12342000000.0,-14301000000.0,-12157000000.0,26748000000.0,,,,-14301000000.0,-12157000000.0,26748000000.0,290000000.0,14571000000.0,14571000000.0,884000000.0,,476000000.0,-7474000000.0,,-12332000000.0,-19169000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q3TTM,2018-10-01,2019-09-30,,-641000000.0,16929000000.0,27000000.0,-2647000000.0,,13971000000.0,-17257000000.0,-16955000000.0,34843000000.0,,,,-17257000000.0,-16955000000.0,34843000000.0,631000000.0,16636000000.0,16636000000.0,3925000000.0,,623000000.0,-9963000000.0,,-16964000000.0,-21265000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q3,2019-07-01,2019-09-30,,-101000000.0,4114000000.0,27000000.0,771000000.0,,2123000000.0,-6258000000.0,-3568000000.0,10912000000.0,,,,-6258000000.0,-3568000000.0,10912000000.0,1086000000.0,5337000000.0,5337000000.0,690000000.0,,871000000.0,-2493000000.0,,-4365000000.0,-5888000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 13:04:24+00:00,-227000000.0,8463000000.0,,-2055000000.0,,10219000000.0,-8043000000.0,-8589000000.0,15836000000.0,,,,-8043000000.0,-8589000000.0,15836000000.0,-796000000.0,9234000000.0,9234000000.0,194000000.0,,-395000000.0,-4981000000.0,,-7967000000.0,-13281000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q2TTM,2018-07-01,2019-06-30,,-693000000.0,17192000000.0,,-2720000000.0,,14696000000.0,-15555000000.0,-17795000000.0,33742000000.0,,,,-15555000000.0,-17795000000.0,33742000000.0,392000000.0,16361000000.0,16361000000.0,2909000000.0,,-315000000.0,-9908000000.0,,-16787000000.0,-20343000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q2,2019-04-01,2019-06-30,,-98000000.0,4232000000.0,,100000000.0,,6611000000.0,-5386000000.0,-3786000000.0,8755000000.0,,,,-5386000000.0,-3786000000.0,8755000000.0,-417000000.0,4074000000.0,4074000000.0,349000000.0,2963000000.0,11000000.0,-2492000000.0,,-3699000000.0,-12468000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 11:29:02+00:00,-129000000.0,4231000000.0,,-2155000000.0,,3608000000.0,-2657000000.0,-4803000000.0,7081000000.0,,,,-2657000000.0,-4803000000.0,7081000000.0,-379000000.0,5160000000.0,5160000000.0,-155000000.0,-2963000000.0,-406000000.0,-2489000000.0,,-4268000000.0,-813000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2019.0,Q1TTM,2018-04-01,2019-03-31,,-786000000.0,17310000000.0,,-1264000000.0,,10029000000.0,-16718000000.0,-17452000000.0,34772000000.0,,,,-16718000000.0,-17452000000.0,34772000000.0,602000000.0,16533000000.0,16533000000.0,2193000000.0,-2963000000.0,-292000000.0,-9854000000.0,,-16374000000.0,-13930000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2020.0,Q1TTM,2019-04-01,2020-03-31,,-1008000000.0,16601000000.0,28000000.0,-118000000.0,,24086000000.0,-12944000000.0,-19758000000.0,37489000000.0,,,,-12944000000.0,-19758000000.0,37489000000.0,4787000000.0,18915000000.0,18915000000.0,2091000000.0,1263000000.0,167000000.0,-10074000000.0,,-18945000000.0,-28219000000.0,,
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 11:29:02+00:00,-210000000.0,4150000000.0,,-191000000.0,,9039000000.0,2563000000.0,-6980000000.0,8824000000.0,,,,2563000000.0,-6980000000.0,8824000000.0,4407000000.0,4287000000.0,4287000000.0,578000000.0,-1700000000.0,-1496000000.0,-2547000000.0,,-5274000000.0,-2229000000.0,,
