company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.57,1.57,1.48,12316000000.0,1.57,,,1875000000.0,10410000000.0,10410000000.0,,4427000000.0,5983000000.0,33785000000.0,82439000000.0,70000000.0,22346000000.0,33785000000.0,48654000000.0,2124000000.0,347000000.0,34662000000.0,13992000000.0,-1707000000.0,12285000000.0,82439000000.0,2814300000.0,2834000000.0,2839000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.5,2.5,1.96,16399000000.0,2.5,,,3227000000.0,15058000000.0,15058000000.0,,7066000000.0,7992000000.0,44395000000.0,108834000000.0,113000000.0,27637000000.0,44395000000.0,64439000000.0,2691000000.0,460000000.0,44036000000.0,20403000000.0,-2118000000.0,18285000000.0,108834000000.0,2814300000.0,2834000000.0,2839000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 16:57:14+00:00,0.49,0.49,0.5,4179000000.0,0.49,,,556000000.0,3542000000.0,3542000000.0,,1379000000.0,2163000000.0,11398000000.0,27913000000.0,24000000.0,7689000000.0,11398000000.0,16515000000.0,698000000.0,125000000.0,11868000000.0,4647000000.0,-549000000.0,4098000000.0,27913000000.0,2814300000.0,2834000000.0,2839000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.08,1.08,0.98,8137000000.0,1.08,,,1319000000.0,6868000000.0,6868000000.0,,3048000000.0,3820000000.0,22387000000.0,54526000000.0,46000000.0,14657000000.0,22387000000.0,32139000000.0,1426000000.0,222000000.0,22794000000.0,9345000000.0,-1158000000.0,8187000000.0,54526000000.0,2822800000.0,2832000000.0,2838000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.24,2.24,1.95,16243000000.0,2.24,,,2849000000.0,14214000000.0,14214000000.0,,6346000000.0,7868000000.0,43668000000.0,107405000000.0,38000000.0,28355000000.0,43668000000.0,63737000000.0,2590000000.0,476000000.0,44598000000.0,19139000000.0,-2076000000.0,17063000000.0,107405000000.0,2822800000.0,2832000000.0,2838000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q2,2011-04-01,2011-06-30,2012-07-30 16:47:39+00:00,0.57,0.57,0.4875,4113000000.0,0.57,,,702000000.0,3604000000.0,3604000000.0,,1609000000.0,1995000000.0,11158000000.0,27536000000.0,10000000.0,7373000000.0,11158000000.0,16378000000.0,717000000.0,121000000.0,11486000000.0,4892000000.0,-586000000.0,4306000000.0,27536000000.0,2822800000.0,2832000000.0,2838000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.25,1.25,1.94,16307000000.0,1.25,,,1462000000.0,11163000000.0,11163000000.0,,3545000000.0,7618000000.0,44726000000.0,106642000000.0,44000000.0,30952000000.0,44726000000.0,61916000000.0,2552000000.0,476000000.0,47259000000.0,14657000000.0,-2032000000.0,12625000000.0,106642000000.0,2821600000.0,2830000000.0,2834000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 16:46:37+00:00,0.51,0.51,0.4875,4024000000.0,0.51,,,617000000.0,3264000000.0,3264000000.0,,1439000000.0,1825000000.0,11229000000.0,26990000000.0,36000000.0,7284000000.0,11229000000.0,15761000000.0,709000000.0,101000000.0,11308000000.0,4453000000.0,-572000000.0,3881000000.0,26990000000.0,2821600000.0,2830000000.0,2834000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q4,2012-10-01,2012-12-31,,-1.48,-1.48,0.51,4137000000.0,-1.48,,,-2810000000.0,-1926000000.0,-1926000000.0,,-4229000000.0,2303000000.0,13069000000.0,30045000000.0,-1079000000.0,16008000000.0,13069000000.0,16976000000.0,575000000.0,87000000.0,20145000000.0,-3169000000.0,-1567000000.0,-4736000000.0,30045000000.0,2822600000.0,2853000000.0,2862000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 13:10:04+00:00,0.31,0.31,2.03,16460000000.0,0.31,,,-660000000.0,10557000000.0,10557000000.0,,875000000.0,9682000000.0,46275000000.0,115846000000.0,-1016000000.0,39951000000.0,46275000000.0,69571000000.0,2571000000.0,324000000.0,56411000000.0,13160000000.0,-3263000000.0,9897000000.0,115846000000.0,2822600000.0,2853000000.0,2862000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.79,1.79,1.52,12323000000.0,1.79,,,2150000000.0,12483000000.0,12483000000.0,,5104000000.0,7379000000.0,33206000000.0,85801000000.0,63000000.0,23943000000.0,33206000000.0,52595000000.0,1996000000.0,237000000.0,36266000000.0,16329000000.0,-1696000000.0,14633000000.0,85801000000.0,2844600000.0,2857000000.0,2866000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.07,1.07,2.02,16503000000.0,1.07,,,560000000.0,12271000000.0,12271000000.0,,3081000000.0,9190000000.0,45296000000.0,114237000000.0,-21000000.0,37221000000.0,45296000000.0,68941000000.0,2699000000.0,334000000.0,53724000000.0,15217000000.0,-2386000000.0,12831000000.0,114237000000.0,2844600000.0,2857000000.0,2866000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q3,2012-07-01,2012-09-30,2013-10-24 16:34:32+00:00,0.56,0.56,0.515,4167000000.0,0.56,,,631000000.0,4292000000.0,4292000000.0,,1593000000.0,2699000000.0,10991000000.0,29007000000.0,10000000.0,8366000000.0,10991000000.0,18016000000.0,632000000.0,62000000.0,12533000000.0,5483000000.0,-560000000.0,4923000000.0,29007000000.0,2844600000.0,2857000000.0,2866000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.23,1.23,1.0,8156000000.0,1.23,,,1519000000.0,8191000000.0,8191000000.0,,3511000000.0,4680000000.0,22215000000.0,56794000000.0,53000000.0,15577000000.0,22215000000.0,34579000000.0,1364000000.0,175000000.0,23733000000.0,10846000000.0,-1136000000.0,9710000000.0,56794000000.0,2851600000.0,2849000000.0,2858000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.0,1.0,2.0,16515000000.0,1.0,,,485000000.0,11521000000.0,11521000000.0,,2867000000.0,8654000000.0,45703000000.0,113143000000.0,-7000000.0,36544000000.0,45703000000.0,67440000000.0,2765000000.0,397000000.0,53059000000.0,14381000000.0,-2375000000.0,12006000000.0,113143000000.0,2851600000.0,2849000000.0,2858000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 15:16:33+00:00,0.64,0.64,0.5,4128000000.0,0.64,,,793000000.0,4285000000.0,4285000000.0,,1825000000.0,2460000000.0,10896000000.0,28552000000.0,34000000.0,7877000000.0,10896000000.0,17656000000.0,679000000.0,72000000.0,12005000000.0,5651000000.0,-573000000.0,5078000000.0,28552000000.0,2851600000.0,2849000000.0,2858000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.93,0.93,1.99,16500000000.0,0.93,,,394000000.0,10840000000.0,10840000000.0,,2651000000.0,8189000000.0,45965000000.0,112127000000.0,-31000000.0,36040000000.0,45965000000.0,66162000000.0,2803000000.0,446000000.0,52540000000.0,13622000000.0,-2388000000.0,11234000000.0,112127000000.0,2857600000.0,2842000000.0,2849000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2012.0,Q1,2012-01-01,2012-03-31,2013-04-25 12:07:57+00:00,0.59,0.59,0.5,4028000000.0,0.59,,,726000000.0,3906000000.0,3906000000.0,,1686000000.0,2220000000.0,11319000000.0,28242000000.0,19000000.0,7700000000.0,11319000000.0,16923000000.0,685000000.0,103000000.0,11728000000.0,5195000000.0,-563000000.0,4632000000.0,28242000000.0,2857600000.0,2842000000.0,2849000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 15:09:48+00:00,4.01,4.01,2.09,16606000000.0,4.0,,,5730000000.0,23547000000.0,23547000000.0,,11497000000.0,12050000000.0,44887000000.0,120550000000.0,-166000000.0,27089000000.0,44887000000.0,75663000000.0,2667000000.0,142000000.0,43695000000.0,31968000000.0,-2691000000.0,29277000000.0,120550000000.0,2867100000.0,2866000000.0,2874000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q4,2013-10-01,2013-12-31,,1.77,1.77,0.53,4183000000.0,1.76,,,2844000000.0,7916000000.0,7916000000.0,,5067000000.0,2849000000.0,11962000000.0,31065000000.0,-250000000.0,2857000000.0,11962000000.0,19103000000.0,1061000000.0,8000000.0,7040000000.0,12063000000.0,-1303000000.0,10760000000.0,31065000000.0,2867100000.0,2866000000.0,2874000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.24,2.24,1.56,12423000000.0,2.24,,,2886000000.0,15631000000.0,15631000000.0,,6430000000.0,9201000000.0,32925000000.0,89485000000.0,84000000.0,24232000000.0,32925000000.0,56560000000.0,1606000000.0,134000000.0,36655000000.0,19905000000.0,-1388000000.0,18517000000.0,89485000000.0,2861500000.0,2866000000.0,2874000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.76,0.76,2.07,16560000000.0,0.76,,,76000000.0,13705000000.0,13705000000.0,,2201000000.0,11504000000.0,45994000000.0,119530000000.0,-995000000.0,40240000000.0,45994000000.0,73536000000.0,2181000000.0,221000000.0,56800000000.0,16736000000.0,-2955000000.0,13781000000.0,119530000000.0,2861500000.0,2866000000.0,2874000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q3,2013-07-01,2013-09-30,2014-10-28 11:37:32+00:00,0.78,0.78,0.53,4154000000.0,0.78,,,1034000000.0,5578000000.0,5578000000.0,,2232000000.0,3346000000.0,10960000000.0,30279000000.0,20000000.0,8037000000.0,10960000000.0,19319000000.0,555000000.0,19000000.0,12191000000.0,7128000000.0,-516000000.0,6612000000.0,30279000000.0,2861500000.0,2866000000.0,2874000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.46,1.46,1.03,8269000000.0,1.46,,,1852000000.0,10053000000.0,10053000000.0,,4198000000.0,5855000000.0,21965000000.0,59206000000.0,64000000.0,16195000000.0,21965000000.0,37241000000.0,1051000000.0,115000000.0,24464000000.0,12777000000.0,-872000000.0,11905000000.0,59206000000.0,2879500000.0,2865000000.0,2872000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.54,0.54,2.06,16573000000.0,0.54,,,-327000000.0,12419000000.0,12419000000.0,,1562000000.0,10857000000.0,46025000000.0,118258000000.0,-1005000000.0,40569000000.0,46025000000.0,72233000000.0,2258000000.0,264000000.0,57142000000.0,15091000000.0,-2999000000.0,12092000000.0,118258000000.0,2879500000.0,2865000000.0,2872000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q2,2013-04-01,2013-06-30,2014-07-29 14:00:38+00:00,0.78,0.78,0.515,4151000000.0,0.78,,,988000000.0,5198000000.0,5198000000.0,,2246000000.0,2952000000.0,11033000000.0,29786000000.0,25000000.0,8047000000.0,11033000000.0,18753000000.0,514000000.0,120000000.0,12198000000.0,6555000000.0,-369000000.0,6186000000.0,29786000000.0,2879500000.0,2865000000.0,2872000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.4,0.4,2.05,16550000000.0,0.4,,,-522000000.0,11506000000.0,11506000000.0,,1141000000.0,10365000000.0,45888000000.0,117024000000.0,-996000000.0,40399000000.0,45888000000.0,71136000000.0,2423000000.0,216000000.0,56949000000.0,14187000000.0,-3203000000.0,10984000000.0,117024000000.0,2870600000.0,2866000000.0,2872000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 14:18:02+00:00,0.68,0.68,0.515,4118000000.0,0.68,,,864000000.0,4855000000.0,4855000000.0,,1952000000.0,2903000000.0,10932000000.0,29420000000.0,39000000.0,8148000000.0,10932000000.0,18488000000.0,537000000.0,-5000000.0,12266000000.0,6222000000.0,-503000000.0,5719000000.0,29420000000.0,2870600000.0,2866000000.0,2872000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 15:21:12+00:00,2.42,2.42,2.16,16533000000.0,2.42,,,3314000000.0,11956000000.0,11956000000.0,,9625000000.0,2331000000.0,49931000000.0,127079000000.0,-1194000000.0,41016000000.0,49931000000.0,77148000000.0,4915000000.0,1780000000.0,57549000000.0,19599000000.0,-4329000000.0,15270000000.0,127079000000.0,3977300000.0,3974000000.0,3981000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q4,2014-10-01,2014-12-31,,-0.64,-0.64,0.55,4068000000.0,-0.63,,,-1738000000.0,-2148000000.0,-2148000000.0,,-2231000000.0,83000000.0,14403000000.0,33192000000.0,-437000000.0,16857000000.0,14403000000.0,18789000000.0,1282000000.0,-31000000.0,20925000000.0,-2136000000.0,-1750000000.0,-3886000000.0,33192000000.0,3977300000.0,3974000000.0,3981000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q3,2014-07-01,2014-09-30,2015-10-27 14:55:42+00:00,0.89,0.89,0.55,4167000000.0,0.89,,,1864000000.0,3794000000.0,3794000000.0,,3695000000.0,99000000.0,12252000000.0,31586000000.0,71000000.0,8277000000.0,12252000000.0,19334000000.0,1255000000.0,-48000000.0,12444000000.0,6890000000.0,-1232000000.0,5658000000.0,31586000000.0,4151700000.0,4152000000.0,4159000000.0
Verizon Communications Inc,VZ,2S72QS2UO2OESLG6Y829,732712,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.06,3.06,1.61,12465000000.0,3.05,,,5052000000.0,14104000000.0,14104000000.0,,11856000000.0,2248000000.0,35528000000.0,93887000000.0,-757000000.0,24159000000.0,35528000000.0,58359000000.0,3633000000.0,1811000000.0,36624000000.0,21735000000.0,-2579000000.0,19156000000.0,93887000000.0,4151700000.0,4152000000.0,4159000000.0
