company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.19,1.19,-0.15,1.17,36300000.0,250800000.0,90700000.0,170300000.0,308700000.0,-138400000.0,184600000.0,-65900000.0,4065000000.0,5166400000.0,,-69200000.0,-2900000.0,-31600000.0,-16700000.0,51600000.0,,220700000.0,4065000000.0,1101400000.0,170400000.0,,459500000.0,641900000.0,-173300000.0,468600000.0,5166400000.0,151100000.0,153040000.0,153653000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 15:12:20+00:00,-0.55,-0.55,,-0.54,,,29600000.0,-70700000.0,69700000.0,-140400000.0,-83100000.0,-400000.0,425500000.0,615500000.0,,-300000.0,800000.0,13300000.0,,12800000.0,,37500000.0,425500000.0,190000000.0,40400000.0,,50800000.0,139200000.0,-39600000.0,99600000.0,615500000.0,151100000.0,153040000.0,153653000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 12:07:00+00:00,-5.14,-5.14,,-5.13,,,169300000.0,-748400000.0,143700000.0,-892100000.0,-787700000.0,900000.0,1776800000.0,2013300000.0,,-100000.0,-2600000.0,-24800000.0,,38400000.0,,110000000.0,1776800000.0,236500000.0,-164400000.0,,85200000.0,151300000.0,161800000.0,313100000.0,2013300000.0,153200000.0,153200000.0,153600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q4,2015-10-01,2015-12-31,,-0.39,-0.39,,-1.16,,,-600000.0,-57900000.0,-34800000.0,-23100000.0,-60300000.0,2400000.0,432700000.0,476000000.0,,,400000.0,-8900000.0,,,,27700000.0,432700000.0,43300000.0,60300000.0,,18800000.0,24500000.0,-59900000.0,-35400000.0,476000000.0,153200000.0,153200000.0,153600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 13:39:20+00:00,-0.1,-0.1,,-0.1,,,-3400000.0,6000000.0,49900000.0,-43900000.0,-15000000.0,-4600000.0,538100000.0,593200000.0,,-100000.0,-100000.0,3500000.0,,25600000.0,,22400000.0,538100000.0,55100000.0,-17500000.0,,25900000.0,29200000.0,17400000.0,46600000.0,593200000.0,150000000.0,153200000.0,153200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3YTD,2015-01-01,2015-09-30,,-4.75,-4.75,,-3.97,,,169900000.0,-690500000.0,178500000.0,-869000000.0,-727400000.0,-1500000.0,1344100000.0,1537300000.0,,-100000.0,-3000000.0,-15900000.0,,38400000.0,,82300000.0,1344100000.0,193200000.0,-224700000.0,,66400000.0,126800000.0,221700000.0,348500000.0,1537300000.0,150000000.0,153200000.0,153200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3TTM,2014-10-01,2015-09-30,,-13.22,-13.22,-0.3,-12.44,,258500000.0,-37400000.0,-2058700000.0,348500000.0,-2407200000.0,-2025400000.0,-84500000.0,2118400000.0,2567600000.0,,-200000.0,-2400000.0,-39400000.0,,51200000.0,,108900000.0,2118400000.0,449200000.0,-192500000.0,,328000000.0,121200000.0,190100000.0,311300000.0,2567600000.0,150000000.0,153200000.0,153200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 13:20:01+00:00,0.39,0.39,,0.39,,,-1800000.0,65200000.0,-38200000.0,103400000.0,60200000.0,5000000.0,440800000.0,498100000.0,,,-2100000.0,800000.0,,0.0,,30800000.0,440800000.0,57300000.0,63600000.0,,31600000.0,25700000.0,-65700000.0,-40000000.0,498100000.0,154400000.0,153232000.0,153232000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2YTD,2015-01-01,2015-06-30,,-4.65,-4.65,,-3.87,,,173300000.0,-696500000.0,128600000.0,-825100000.0,-712400000.0,3100000.0,806000000.0,944100000.0,,,-2900000.0,-19400000.0,,12800000.0,,59900000.0,806000000.0,138100000.0,-207200000.0,,40500000.0,97600000.0,204300000.0,301900000.0,944100000.0,154400000.0,153232000.0,153232000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2TTM,2014-07-01,2015-06-30,,-51.61,-51.61,-0.15,-50.83,,635500000.0,50100000.0,-8951900000.0,24400000.0,-8976300000.0,-7902800000.0,-1087500000.0,2303800000.0,2954100000.0,,-9300000.0,5400000.0,-70600000.0,,38400000.0,,136200000.0,2303800000.0,650300000.0,-129200000.0,,701100000.0,-50800000.0,134600000.0,83800000.0,2954100000.0,154400000.0,153232000.0,153232000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 12:38:08+00:00,-5.04,-5.04,,-4.26,,,175100000.0,-761700000.0,166800000.0,-928500000.0,-772600000.0,-1900000.0,365200000.0,446000000.0,,,-800000.0,-20200000.0,,12800000.0,,29100000.0,365200000.0,80800000.0,-270800000.0,,8900000.0,71900000.0,270000000.0,341900000.0,446000000.0,153300000.0,153185000.0,178696000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q1TTM,2014-04-01,2015-03-31,,-52.01,-52.01,,-51.24,,635500000.0,59500000.0,-9002600000.0,153500000.0,-9156100000.0,-7964900000.0,-1088900000.0,2427200000.0,3203700000.0,,-9600000.0,9100000.0,-68100000.0,,51200000.0,,146300000.0,2427200000.0,776500000.0,-150700000.0,,713700000.0,62800000.0,159800000.0,222600000.0,3203700000.0,153300000.0,153185000.0,178696000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 12:17:54+00:00,0.88,0.88,0.0,0.87,,,-12200000.0,199300000.0,122600000.0,,174100000.0,25200000.0,1274400000.0,1554500000.0,76700000.0,,7300000.0,33600000.0,,,,115800000.0,1274400000.0,280100000.0,27600000.0,,149400000.0,130700000.0,-20300000.0,110400000.0,1554500000.0,197800000.0,197700000.0,200100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q4,2016-10-01,2016-12-31,,0.31,0.31,,0.3,,,-10500000.0,80800000.0,3500000.0,600000.0,79100000.0,1700000.0,127200000.0,199500000.0,76700000.0,,6900000.0,16700000.0,,,,34000000.0,127200000.0,72300000.0,35500000.0,,50700000.0,21600000.0,-28600000.0,-7000000.0,199500000.0,197800000.0,197700000.0,200100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3,2016-07-01,2016-09-30,2017-10-23 16:21:51+00:00,-0.12,-0.12,,-0.12,,,-7100000.0,-27800000.0,-25100000.0,-2700000.0,-25800000.0,-2000000.0,467900000.0,553300000.0,,,100000.0,19600000.0,,,,31100000.0,467900000.0,85400000.0,67000000.0,,50700000.0,34700000.0,-66900000.0,-32200000.0,553300000.0,215000000.0,206300000.0,206300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.57,0.57,,0.57,,,-1700000.0,118500000.0,119100000.0,-600000.0,95000000.0,23500000.0,1147200000.0,1355000000.0,,,400000.0,16900000.0,,,,81800000.0,1147200000.0,207800000.0,-7900000.0,,98700000.0,109100000.0,8300000.0,117400000.0,1355000000.0,215000000.0,206300000.0,206300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.18,0.18,,-0.59,,,-2300000.0,60600000.0,84300000.0,-23700000.0,34700000.0,25900000.0,1579900000.0,1831000000.0,,,800000.0,8000000.0,,,,109500000.0,1579900000.0,251100000.0,52400000.0,,117500000.0,133600000.0,-51600000.0,82000000.0,1831000000.0,215000000.0,206300000.0,206300000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 12:25:48+00:00,0.07,0.07,,0.07,,,-2100000.0,29500000.0,29900000.0,-400000.0,12800000.0,16700000.0,404700000.0,496200000.0,,,200000.0,-5700000.0,,,,22500000.0,404700000.0,91500000.0,47100000.0,,16800000.0,74700000.0,-46900000.0,27800000.0,496200000.0,182900000.0,182300000.0,184600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.69,0.69,,0.69,,,5400000.0,146300000.0,144200000.0,2100000.0,120800000.0,25500000.0,679300000.0,801700000.0,,,300000.0,-2700000.0,,,,50700000.0,679300000.0,122400000.0,-74900000.0,,48000000.0,74400000.0,75200000.0,149600000.0,801700000.0,182900000.0,182300000.0,184600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.2,0.2,,-0.57,,,1400000.0,94400000.0,159300000.0,-64900000.0,45500000.0,23300000.0,1650100000.0,1870900000.0,,-100000.0,600000.0,-8100000.0,,25600000.0,,100800000.0,1650100000.0,220800000.0,-32100000.0,,92700000.0,128100000.0,32700000.0,160800000.0,1870900000.0,182900000.0,182300000.0,184600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 13:52:47+00:00,0.62,0.62,,0.62,,,7500000.0,116800000.0,114300000.0,2500000.0,108000000.0,8800000.0,274600000.0,305500000.0,,,100000.0,3000000.0,,,,28200000.0,274600000.0,30900000.0,-122000000.0,,31200000.0,-300000.0,122100000.0,121800000.0,305500000.0,174200000.0,171700000.0,172000000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.52,0.52,,-0.25,,,1700000.0,130100000.0,91200000.0,38900000.0,92900000.0,11600000.0,1686200000.0,1872800000.0,,-100000.0,-1700000.0,-1600000.0,,25600000.0,,109100000.0,1686200000.0,186600000.0,-15600000.0,,107500000.0,79100000.0,13900000.0,93000000.0,1872800000.0,174200000.0,171700000.0,172000000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:26:49+00:00,1.28,1.28,0.0,1.26,,,-252400000.0,363100000.0,360600000.0,2500000.0,367000000.0,-3900000.0,1398400000.0,1866000000.0,,,10200000.0,-25500000.0,,,,102900000.0,1398400000.0,467600000.0,165400000.0,-126800000.0,77400000.0,390200000.0,-282000000.0,108200000.0,1866000000.0,286700000.0,288435000.0,292961000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q4,2017-10-01,2017-12-31,,1.11,1.11,,1.09,,,-242300000.0,309900000.0,284800000.0,25100000.0,309900000.0,,267600000.0,336400000.0,,,2600000.0,-22200000.0,,,,24800000.0,267600000.0,68800000.0,-100500000.0,-126800000.0,2600000.0,66200000.0,-23700000.0,42500000.0,336400000.0,286700000.0,288435000.0,292961000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3,2017-07-01,2017-09-30,2018-10-19 11:32:58+00:00,0.18,0.18,,0.18,,,-7200000.0,52900000.0,22300000.0,30600000.0,53400000.0,-500000.0,438900000.0,596700000.0,,,2600000.0,5300000.0,,,,23800000.0,438900000.0,157800000.0,116200000.0,,29100000.0,128700000.0,-113600000.0,15100000.0,596700000.0,296700000.0,296100000.0,301100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.17,0.17,,0.17,,,-10100000.0,53200000.0,75800000.0,-22600000.0,57100000.0,-3900000.0,1130800000.0,1529600000.0,,,7600000.0,-3300000.0,,,,78100000.0,1130800000.0,398800000.0,265900000.0,,74800000.0,324000000.0,-258300000.0,65700000.0,1529600000.0,296700000.0,296100000.0,301100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.48,0.48,,0.47,,,-20600000.0,134000000.0,79300000.0,-22000000.0,136200000.0,-2200000.0,1258000000.0,1729100000.0,76700000.0,,14500000.0,13400000.0,,,,112100000.0,1258000000.0,471100000.0,301400000.0,,125500000.0,345600000.0,-286900000.0,58700000.0,1729100000.0,296700000.0,296100000.0,301100000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2,2017-04-01,2017-06-30,2018-07-24 13:40:12+00:00,0.1,0.1,,0.1,,,-1100000.0,30100000.0,83800000.0,-53700000.0,31800000.0,-1700000.0,326600000.0,471300000.0,,,2500000.0,2900000.0,,,,26600000.0,326600000.0,144700000.0,35000000.0,,29500000.0,115200000.0,-32500000.0,82700000.0,471300000.0,318000000.0,296100000.0,300700000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.01,-0.01,,-0.01,,,-2900000.0,300000.0,53500000.0,-53200000.0,3700000.0,-3400000.0,691900000.0,932900000.0,,,5000000.0,-8600000.0,,,,54300000.0,691900000.0,241000000.0,149700000.0,,45700000.0,195300000.0,-144700000.0,50600000.0,932900000.0,318000000.0,296100000.0,300700000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.18,0.18,,0.17,,,-20500000.0,53300000.0,31900000.0,-55300000.0,57000000.0,-3700000.0,1287000000.0,1685700000.0,76700000.0,,12000000.0,27700000.0,,,,119400000.0,1287000000.0,398700000.0,252200000.0,,147100000.0,251600000.0,-240200000.0,11400000.0,1685700000.0,318000000.0,296100000.0,300700000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 09:46:32+00:00,-0.11,-0.11,,-0.11,,,-1800000.0,-29800000.0,-30300000.0,500000.0,-28100000.0,-1700000.0,365300000.0,461600000.0,,,2500000.0,-11500000.0,,,,27700000.0,365300000.0,96300000.0,114700000.0,,16200000.0,80100000.0,-112200000.0,-32100000.0,461600000.0,255500000.0,265164000.0,265164000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.15,0.15,,0.14,,,-21500000.0,52700000.0,-22000000.0,-2000000.0,38000000.0,14700000.0,1365100000.0,1710600000.0,76700000.0,,9700000.0,19100000.0,,,,115300000.0,1365100000.0,345500000.0,264300000.0,,134400000.0,211100000.0,-254600000.0,-43500000.0,1710600000.0,255500000.0,265164000.0,265164000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:26:49+00:00,3.8,3.8,0.05,3.71,,,-475200000.0,1128100000.0,1039900000.0,88200000.0,1128100000.0,0.0,1522800000.0,2332400000.0,,,17200000.0,22900000.0,,,,113500000.0,1522800000.0,809600000.0,6800000.0,-118900000.0,136400000.0,673200000.0,-108500000.0,564700000.0,2332400000.0,296900000.0,297176000.0,304141000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q4,2018-10-01,2018-12-31,,2.07,2.07,,2.04,,,-489600000.0,609500000.0,624100000.0,88200000.0,609500000.0,,494300000.0,696300000.0,-102800000.0,,4100000.0,5700000.0,,,,33100000.0,494300000.0,202000000.0,-56600000.0,-89400000.0,38800000.0,163200000.0,-28700000.0,134500000.0,696300000.0,296900000.0,297176000.0,304141000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3,2018-07-01,2018-09-30,2019-10-23 10:42:00+00:00,1.47,1.47,,1.41,,,500000.0,437800000.0,199800000.0,,437800000.0,,480200000.0,741800000.0,238000000.0,,4300000.0,7000000.0,,,,29100000.0,480200000.0,261600000.0,0.0,-29500000.0,36100000.0,225500000.0,-25200000.0,200300000.0,741800000.0,297800000.0,297878000.0,310203000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.73,1.73,,1.67,,,14400000.0,518600000.0,415800000.0,,518600000.0,,1028500000.0,1636100000.0,102800000.0,,13100000.0,17200000.0,,,,80400000.0,1028500000.0,607600000.0,63400000.0,-29500000.0,97600000.0,510000000.0,-79800000.0,430200000.0,1636100000.0,297800000.0,297878000.0,310203000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3TTM,2017-10-01,2018-09-30,,2.84,2.84,,2.76,,,-227900000.0,828500000.0,700600000.0,25100000.0,828500000.0,,1296100000.0,1972500000.0,102800000.0,,15700000.0,-5000000.0,,,,105200000.0,1296100000.0,676400000.0,-37100000.0,-156300000.0,100200000.0,576200000.0,-103500000.0,472700000.0,1972500000.0,297800000.0,297878000.0,310203000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2,2018-04-01,2018-06-30,2019-07-19 10:29:30+00:00,0.55,0.55,,0.55,,,-1800000.0,165100000.0,229400000.0,,165100000.0,,429800000.0,714300000.0,-64300000.0,,4400000.0,4100000.0,,,,26200000.0,429800000.0,284500000.0,31000000.0,,30300000.0,254200000.0,-26600000.0,227600000.0,714300000.0,300200000.0,297618000.0,301275000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.26,0.26,,0.26,,,13900000.0,80800000.0,216000000.0,,80800000.0,,548300000.0,894300000.0,-135200000.0,,8800000.0,10200000.0,,,,51300000.0,548300000.0,346000000.0,63400000.0,,61500000.0,284500000.0,-54600000.0,229900000.0,894300000.0,300200000.0,297618000.0,301275000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.55,1.55,,1.53,,,-235600000.0,443600000.0,523100000.0,55700000.0,444100000.0,-500000.0,1254800000.0,1827400000.0,-135200000.0,,14000000.0,-6700000.0,,,,99900000.0,1254800000.0,572600000.0,79100000.0,-126800000.0,93200000.0,479400000.0,-191900000.0,287500000.0,1827400000.0,300200000.0,297618000.0,301275000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.1,1.1,,1.08,,,-234900000.0,308600000.0,377500000.0,2000000.0,310800000.0,-2200000.0,1151600000.0,1584400000.0,-70900000.0,,12100000.0,-7900000.0,,,,100300000.0,1151600000.0,432800000.0,83100000.0,-126800000.0,92400000.0,340400000.0,-197800000.0,142600000.0,1584400000.0,290700000.0,297266000.0,297266000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 10:55:33+00:00,-0.29,-0.29,,-0.29,,,15700000.0,-84300000.0,-13400000.0,,-84300000.0,,118500000.0,180000000.0,-70900000.0,,4400000.0,6100000.0,,,,25100000.0,118500000.0,61500000.0,32400000.0,,31200000.0,30300000.0,-28000000.0,2300000.0,180000000.0,290700000.0,297266000.0,297266000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q4,2019-10-01,2019-12-31,,0.8,0.21,0.21,0.21,,,-5500000.0,63200000.0,63400000.0,-1100000.0,63200000.0,,407200000.0,534100000.0,900000.0,,1200000.0,8000000.0,,,,37200000.0,407200000.0,126900000.0,300000.0,-24700000.0,45200000.0,81700000.0,-23800000.0,57900000.0,534100000.0,276200000.0,276761000.0,284480000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:26:49+00:00,1.06,1.06,0.26,1.03,,,17600000.0,292800000.0,294500000.0,-1700000.0,292800000.0,0.0,1414200000.0,1989900000.0,,,2200000.0,27000000.0,,,,119400000.0,1414200000.0,575700000.0,18200000.0,-101200000.0,146400000.0,429300000.0,-117200000.0,312100000.0,1989900000.0,276200000.0,276761000.0,284480000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 10:42:00+00:00,0.34,0.34,,0.33,,,4800000.0,90900000.0,91800000.0,,90900000.0,,400700000.0,555600000.0,-900000.0,,300000.0,7800000.0,,,,25500000.0,400700000.0,154900000.0,0.0,-25300000.0,33300000.0,121600000.0,-25000000.0,96600000.0,555600000.0,267400000.0,269960000.0,276578000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.26,0.85,0.05,0.82,,,23100000.0,229600000.0,231100000.0,-600000.0,229600000.0,,1007000000.0,1455800000.0,-900000.0,,1000000.0,19000000.0,,,,82200000.0,1007000000.0,448800000.0,17900000.0,-76500000.0,101200000.0,347600000.0,-93400000.0,254200000.0,1455800000.0,267400000.0,269960000.0,276578000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.33,2.92,0.1,2.86,,,-466500000.0,839100000.0,855200000.0,87600000.0,839100000.0,,1501300000.0,2152100000.0,-103700000.0,,5100000.0,24700000.0,,,,115300000.0,1501300000.0,650800000.0,-38700000.0,-165900000.0,140000000.0,510800000.0,-122100000.0,388700000.0,2152100000.0,267400000.0,269960000.0,276578000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2,2019-04-01,2019-06-30,2020-07-30 12:45:33+00:00,,0.59,,0.57,,,22000000.0,160800000.0,161400000.0,-600000.0,160800000.0,0.0,480200000.0,743200000.0,,,600000.0,6800000.0,,,0.0,29400000.0,480200000.0,263000000.0,17900000.0,-26100000.0,36200000.0,226800000.0,-43400000.0,183400000.0,743200000.0,,275769000.0,285479000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.08,0.51,0.05,0.49,,,18300000.0,138700000.0,139300000.0,-600000.0,138700000.0,,606300000.0,900200000.0,,,700000.0,11200000.0,,,,56700000.0,606300000.0,293900000.0,17900000.0,-51200000.0,67900000.0,226000000.0,-68400000.0,157600000.0,900200000.0,,275769000.0,285479000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.46,4.05,0.1,3.94,,,-470800000.0,1186000000.0,963200000.0,87600000.0,1186000000.0,,1580800000.0,2338300000.0,135200000.0,,9100000.0,23900000.0,,,,118900000.0,1580800000.0,757500000.0,-38700000.0,-170100000.0,142800000.0,614700000.0,-122300000.0,492400000.0,2338300000.0,,275769000.0,285479000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 11:39:06+00:00,-0.08,-0.08,0.05,-0.08,,,-3700000.0,-22100000.0,-22100000.0,0.0,-22100000.0,0.0,126100000.0,157000000.0,,,100000.0,4400000.0,,,0.0,27300000.0,126100000.0,30900000.0,,-25100000.0,31700000.0,-800000.0,-25000000.0,-25800000.0,157000000.0,276300000.0,289525000.0,289525000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.01,4.01,0.1,3.92,,,-494600000.0,1190300000.0,1031200000.0,88200000.0,1190300000.0,,1530400000.0,2309400000.0,70900000.0,,12900000.0,21200000.0,,,,115700000.0,1530400000.0,779000000.0,-25600000.0,-144000000.0,136900000.0,642100000.0,-105500000.0,536600000.0,2309400000.0,276300000.0,289525000.0,289525000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q2YTD,2020-01-01,2020-06-30,,-0.18,-0.49,0.06,-0.49,,,-76100000.0,-156700000.0,-157000000.0,300000.0,-176000000.0,19300000.0,1563500000.0,1451800000.0,,,24400000.0,26400000.0,,,60900000.0,88200000.0,1563500000.0,-111700000.0,-129400000.0,-99700000.0,175500000.0,-287200000.0,54100000.0,-233100000.0,1451800000.0,,399088000.0,399088000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q2TTM,2019-07-01,2020-06-30,,0.96,0.06,0.27,0.05,,,-76800000.0,-2600000.0,-1800000.0,-800000.0,-21900000.0,19300000.0,2371400000.0,2541500000.0,,,25900000.0,42200000.0,,,60900000.0,150900000.0,2371400000.0,170100000.0,-129100000.0,-149700000.0,254000000.0,-83900000.0,5300000.0,-78600000.0,2541500000.0,,399088000.0,399088000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q1TTM,2019-04-01,2020-03-31,,0.96,0.96,0.27,0.93,,,-30100000.0,266300000.0,267400000.0,-1100000.0,262800000.0,3500000.0,1644100000.0,2192000000.0,,,11300000.0,35900000.0,,,42500000.0,118200000.0,1644100000.0,547900000.0,18200000.0,-107100000.0,196600000.0,351300000.0,-114000000.0,237300000.0,2192000000.0,289400000.0,297515000.0,297515000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 11:39:06+00:00,-0.18,-0.18,0.06,-0.18,,,-51400000.0,-48600000.0,-49200000.0,600000.0,-52100000.0,3500000.0,356000000.0,359100000.0,,,9200000.0,13300000.0,,,42500000.0,26100000.0,356000000.0,3100000.0,,-31000000.0,81900000.0,-78800000.0,-21800000.0,-100600000.0,359100000.0,289400000.0,297515000.0,297515000.0
