company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 15:12:20+00:00,,,141100000.0,,3300000.0,-155600000.0,,233700000.0,,197900000.0,-90700000.0,-82000000.0,197900000.0,-90700000.0,-82000000.0,28500000.0,-70700000.0,-70700000.0,,3200000.0,,12600000.0,,-35800000.0,,-103300000.0,0.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 12:07:00+00:00,,,134000000.0,,-1400000.0,239200000.0,0.0,813300000.0,,61000000.0,-103200000.0,37900000.0,61000000.0,-103200000.0,37900000.0,-5700000.0,-748400000.0,-748400000.0,,413100000.0,-45400000.0,-22400000.0,,-91800000.0,,-80800000.0,-389200000.0,0.0,-225900000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q4,2015-10-01,2015-12-31,,,,34900000.0,,800000.0,98500000.0,,,,-37200000.0,-46000000.0,97400000.0,-37200000.0,-46000000.0,97400000.0,15000000.0,-57900000.0,-57900000.0,,21900000.0,-45400000.0,-23100000.0,,-21700000.0,,-22900000.0,29900000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 13:39:20+00:00,,,99100000.0,,-2200000.0,140700000.0,0.0,813300000.0,,98200000.0,-57200000.0,-59500000.0,98200000.0,-57200000.0,-59500000.0,-20700000.0,-690500000.0,-690500000.0,,391200000.0,,700000.0,,-70100000.0,,-57900000.0,-419100000.0,,-225900000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,172700000.0,,-8800000.0,19000000.0,,1114300000.0,,-207500000.0,47100000.0,195400000.0,-207500000.0,47100000.0,195400000.0,26200000.0,-2058700000.0,-2058700000.0,,2062400000.0,-46600000.0,155900000.0,,-105900000.0,,-108800000.0,-914600000.0,,-254700000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q3,2015-07-01,2015-09-30,,,,35600000.0,,-1300000.0,214500000.0,,,,-170200000.0,-23200000.0,188700000.0,-170200000.0,-23200000.0,188700000.0,-6000000.0,6000000.0,6000000.0,,-67400000.0,,300000.0,,-27400000.0,,-23500000.0,-50200000.0,,-92600000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 13:20:01+00:00,,,63500000.0,,-900000.0,-73800000.0,,813300000.0,,268400000.0,-34000000.0,-248200000.0,268400000.0,-34000000.0,-248200000.0,-14700000.0,-696500000.0,-696500000.0,,458600000.0,,400000.0,,-42700000.0,,-34400000.0,-368900000.0,,-133300000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,281100000.0,,-18400000.0,-950100000.0,,1302400000.0,,-310600000.0,10700000.0,234600000.0,-310600000.0,10700000.0,234600000.0,-83700000.0,-8951900000.0,-8951900000.0,,9855500000.0,-46600000.0,164900000.0,,-114800000.0,,-154200000.0,-1289500000.0,,-162100000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q2,2015-04-01,2015-06-30,,,,30500000.0,,400000.0,-3700000.0,,14800000.0,,-41600000.0,-18300000.0,-20000000.0,-41600000.0,-18300000.0,-20000000.0,-79500000.0,65200000.0,65200000.0,,-112000000.0,,200000.0,,-29900000.0,,-18500000.0,-26500000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 12:38:08+00:00,,,33000000.0,,-1300000.0,-70100000.0,,798500000.0,,310000000.0,-15700000.0,-228200000.0,310000000.0,-15700000.0,-228200000.0,64800000.0,-761700000.0,-761700000.0,,570600000.0,,200000.0,,-12800000.0,,-15900000.0,-342400000.0,,-133300000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,395900000.0,,-16200000.0,-1169700000.0,,1784300000.0,,-176200000.0,-28600000.0,212700000.0,-176200000.0,-28600000.0,212700000.0,-8300000.0,-9002600000.0,-9002600000.0,,9989100000.0,-46600000.0,168100000.0,,-120700000.0,,-196700000.0,-1631100000.0,,-162100000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 12:17:54+00:00,,,115400000.0,,-500000.0,127100000.0,287400000.0,105000000.0,,-206400000.0,-57900000.0,303000000.0,-206400000.0,-57900000.0,303000000.0,73500000.0,199300000.0,199300000.0,,-138800000.0,-95600000.0,-50500000.0,35300000.0,-59900000.0,,-7400000.0,-137900000.0,0.0,-305400000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q4,2016-10-01,2016-12-31,,,,26500000.0,,-900000.0,104100000.0,-200000.0,,,-20400000.0,-18400000.0,230900000.0,-20400000.0,-18400000.0,230900000.0,226500000.0,80800000.0,80800000.0,,19500000.0,-95600000.0,-56800000.0,35300000.0,-7400000.0,,38400000.0,87200000.0,,-4400000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-23 16:21:51+00:00,,,88900000.0,,400000.0,23000000.0,287600000.0,105000000.0,,-186000000.0,-39500000.0,72100000.0,-186000000.0,-39500000.0,72100000.0,-153000000.0,118500000.0,118500000.0,,-158300000.0,,6300000.0,,-52500000.0,,-45800000.0,-225100000.0,0.0,-301000000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,123800000.0,,1200000.0,121500000.0,287600000.0,105000000.0,,-223200000.0,-85500000.0,169500000.0,-223200000.0,-85500000.0,169500000.0,-138000000.0,60600000.0,60600000.0,,-136400000.0,-45400000.0,-16800000.0,,-74200000.0,,-68700000.0,-195200000.0,,-301000000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q3,2016-07-01,2016-09-30,,,,26800000.0,,1300000.0,69400000.0,287600000.0,,,-43500000.0,-25200000.0,91400000.0,-43500000.0,-25200000.0,91400000.0,24000000.0,-27800000.0,-27800000.0,,23000000.0,,400000.0,,-24400000.0,,-25600000.0,-5700000.0,,-301000000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 12:25:48+00:00,,,62100000.0,,-900000.0,-46400000.0,0.0,105000000.0,,-142500000.0,-14300000.0,-19300000.0,-142500000.0,-14300000.0,-19300000.0,-177000000.0,146300000.0,146300000.0,,-181300000.0,,5900000.0,,-28100000.0,,-20200000.0,-219400000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,132600000.0,,-1400000.0,266600000.0,,105000000.0,,-349900000.0,-83500000.0,266800000.0,-349900000.0,-83500000.0,266800000.0,-168000000.0,94400000.0,94400000.0,,-226800000.0,-45400000.0,-16900000.0,,-77200000.0,,-66600000.0,-239700000.0,,-92600000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q2,2016-04-01,2016-06-30,,,,26900000.0,,-400000.0,68000000.0,,105000000.0,,-49100000.0,-9400000.0,107200000.0,-49100000.0,-9400000.0,107200000.0,48300000.0,29500000.0,29500000.0,,-17200000.0,,400000.0,,-17000000.0,,-9800000.0,-137100000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 13:52:47+00:00,,,35200000.0,,-500000.0,-114400000.0,0.0,,,-93400000.0,-4900000.0,-126500000.0,-93400000.0,-4900000.0,-126500000.0,-225300000.0,116800000.0,116800000.0,,-164100000.0,,5500000.0,,-11100000.0,,-10400000.0,-82300000.0,,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,136200000.0,,-600000.0,194900000.0,,14800000.0,,-342400000.0,-92400000.0,139600000.0,-342400000.0,-92400000.0,139600000.0,-295800000.0,130100000.0,130100000.0,,-321600000.0,-45400000.0,-17100000.0,,-90100000.0,,-75300000.0,-129100000.0,,-92600000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 11:26:49+00:00,,,87700000.0,,3300000.0,-319500000.0,661300000.0,1771500000.0,,498900000.0,-156000000.0,338100000.0,498900000.0,-156000000.0,338100000.0,665500000.0,363100000.0,363100000.0,,206800000.0,,-21100000.0,-18800000.0,-52900000.0,,-134900000.0,-1776000000.0,-105000000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q4,2017-10-01,2017-12-31,,,,21400000.0,,-400000.0,-253500000.0,,713700000.0,,687500000.0,-71600000.0,131400000.0,687500000.0,-71600000.0,131400000.0,751200000.0,309900000.0,309900000.0,,53600000.0,,-13400000.0,4300000.0,100000.0,,-56000000.0,-1747000000.0,,1720700000.0,,-2200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-19 11:32:58+00:00,,,66300000.0,,3700000.0,-66000000.0,661300000.0,1057800000.0,,-188600000.0,-84400000.0,206700000.0,-188600000.0,-84400000.0,206700000.0,-85700000.0,53200000.0,53200000.0,,153200000.0,,-7700000.0,-23100000.0,-53000000.0,,-78900000.0,-29000000.0,-105000000.0,-1720700000.0,,2200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,92800000.0,,2800000.0,38100000.0,661100000.0,1057800000.0,,-209000000.0,-102800000.0,437600000.0,-209000000.0,-102800000.0,437600000.0,140800000.0,134000000.0,134000000.0,,172700000.0,-95600000.0,-64500000.0,12200000.0,-60400000.0,,-40500000.0,58200000.0,-105000000.0,-1725100000.0,,2200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q3,2017-07-01,2017-09-30,,,,21500000.0,,1300000.0,28400000.0,,557800000.0,,-164800000.0,-36100000.0,138900000.0,-164800000.0,-36100000.0,138900000.0,-43300000.0,52900000.0,52900000.0,,36100000.0,,-8800000.0,17400000.0,-44300000.0,,-29500000.0,-6600000.0,-105000000.0,-566700000.0,,2200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-24 13:40:12+00:00,,,44800000.0,,2400000.0,-94400000.0,661300000.0,500000000.0,,-23800000.0,-48300000.0,67800000.0,-23800000.0,-48300000.0,67800000.0,-42400000.0,300000.0,300000.0,,117100000.0,,1100000.0,-40500000.0,-8700000.0,,-49400000.0,-22400000.0,,-1154000000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,98100000.0,,2800000.0,79100000.0,948700000.0,500000000.0,,-87700000.0,-91900000.0,390100000.0,-87700000.0,-91900000.0,390100000.0,208100000.0,53300000.0,53300000.0,,159600000.0,-95600000.0,-55300000.0,-5200000.0,-40500000.0,,-36600000.0,59100000.0,,-1459400000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q2,2017-04-01,2017-06-30,,,,21600000.0,,1000000.0,-20900000.0,,,,-46800000.0,-20900000.0,92900000.0,-46800000.0,-20900000.0,92900000.0,-14300000.0,30100000.0,30100000.0,,62100000.0,,26500000.0,-40500000.0,,,-47400000.0,-8300000.0,,-38500000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 09:46:32+00:00,,,23200000.0,,1400000.0,-73500000.0,661300000.0,500000000.0,,23000000.0,-27400000.0,-25100000.0,23000000.0,-27400000.0,-25100000.0,-28100000.0,-29800000.0,-29800000.0,,55000000.0,,-25400000.0,,-8700000.0,,-2000000.0,-14100000.0,,-1115500000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,103400000.0,,1400000.0,168000000.0,948700000.0,605000000.0,,-90000000.0,-80400000.0,404400000.0,-90000000.0,-80400000.0,404400000.0,270700000.0,52700000.0,52700000.0,,80300000.0,-95600000.0,-81400000.0,35300000.0,-57500000.0,,1000000.0,-69700000.0,,-1420900000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 11:26:49+00:00,,,89000000.0,,-2300000.0,-427800000.0,0.0,0.0,,-375200000.0,-273100000.0,478500000.0,-375200000.0,-273100000.0,478500000.0,-155100000.0,1128100000.0,1128100000.0,,-310800000.0,,-64500000.0,17000000.0,-44200000.0,,-208600000.0,-283500000.0,-47500000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q4,2018-10-01,2018-12-31,,,,20400000.0,,,-388300000.0,,,,-267500000.0,-99400000.0,289800000.0,-267500000.0,-99400000.0,289800000.0,-73900000.0,609500000.0,609500000.0,,48200000.0,,-2200000.0,3200000.0,,,-97200000.0,-220000000.0,-47500000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 10:42:00+00:00,,,68600000.0,,-2300000.0,-39500000.0,,0.0,,-107700000.0,-173700000.0,188700000.0,-107700000.0,-173700000.0,188700000.0,-81200000.0,518600000.0,518600000.0,,-359000000.0,,-62300000.0,13800000.0,-44200000.0,,-111400000.0,-63500000.0,0.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,90000000.0,,-2700000.0,-293000000.0,,713700000.0,,579800000.0,-245300000.0,320100000.0,579800000.0,-245300000.0,320100000.0,670000000.0,828500000.0,828500000.0,,-305400000.0,,-75700000.0,18100000.0,-44100000.0,,-167400000.0,-1810500000.0,,1720700000.0,,-2200000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q3,2018-07-01,2018-09-30,,,,19200000.0,,-1300000.0,28900000.0,,,,-82000000.0,-73900000.0,238000000.0,-82000000.0,-73900000.0,238000000.0,94600000.0,437800000.0,437800000.0,,-247900000.0,,10000000.0,13800000.0,-44200000.0,,-69300000.0,-37800000.0,,,,-14600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-19 10:29:30+00:00,,,49400000.0,,-1000000.0,-68400000.0,,0.0,,-25700000.0,-99800000.0,-49300000.0,-25700000.0,-99800000.0,-49300000.0,-175800000.0,80800000.0,80800000.0,,-111100000.0,,-72300000.0,0.0,0.0,,-42100000.0,-25700000.0,0.0,,,14600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2,2018-04-01,2018-06-30,,,,25500000.0,,-1200000.0,-800000.0,,,,-18700000.0,-28400000.0,93600000.0,-18700000.0,-28400000.0,93600000.0,45300000.0,165100000.0,165100000.0,,-96200000.0,,-59900000.0,,,,16900000.0,-18700000.0,,,,14600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,92300000.0,,-100000.0,-293500000.0,,1271500000.0,,497000000.0,-207500000.0,221000000.0,497000000.0,-207500000.0,221000000.0,532100000.0,443600000.0,443600000.0,,-21400000.0,,-94500000.0,21700000.0,-44200000.0,,-127600000.0,-1779300000.0,-105000000.0,1154000000.0,,14600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,88400000.0,,2100000.0,-313600000.0,,1271500000.0,,468900000.0,-200000000.0,220300000.0,468900000.0,-200000000.0,220300000.0,472500000.0,308600000.0,308600000.0,,136900000.0,,-8100000.0,-18800000.0,-44200000.0,,-191900000.0,-1768900000.0,-105000000.0,1115500000.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 10:55:33+00:00,,,23900000.0,,200000.0,-67600000.0,,,,-7000000.0,-71400000.0,-142900000.0,-7000000.0,-71400000.0,-142900000.0,-221100000.0,-84300000.0,-84300000.0,,-14900000.0,,-12400000.0,0.0,0.0,,-59000000.0,-7000000.0,0.0,0.0,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q4,2019-10-01,2019-12-31,,,,22000000.0,,,74800000.0,,,,-27200000.0,-194900000.0,174400000.0,-27200000.0,-194900000.0,174400000.0,-46700000.0,63200000.0,63200000.0,,14400000.0,,-3800000.0,1000000.0,-27000000.0,,-191100000.0,-200000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 11:26:49+00:00,,,85100000.0,,0.0,54200000.0,0.0,720900000.0,,-394100000.0,-644400000.0,562500000.0,-394100000.0,-644400000.0,562500000.0,-470600000.0,292800000.0,292800000.0,,130400000.0,,-5400000.0,5400000.0,-116300000.0,,-639000000.0,-745800000.0,-252900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 10:42:00+00:00,,,63100000.0,,0.0,-20600000.0,,720900000.0,,-366900000.0,-449500000.0,388100000.0,-366900000.0,-449500000.0,388100000.0,-423900000.0,229600000.0,229600000.0,,116000000.0,,-1600000.0,4400000.0,-89300000.0,,-447900000.0,-745600000.0,-252900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,83500000.0,,,-408900000.0,,720900000.0,,-634400000.0,-548900000.0,677900000.0,-634400000.0,-548900000.0,677900000.0,-497800000.0,839100000.0,839100000.0,,164200000.0,,-3800000.0,7600000.0,-89300000.0,,-545100000.0,-965600000.0,-300400000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q3,2019-07-01,2019-09-30,,,,22200000.0,,,27300000.0,,,,-59000000.0,-157100000.0,237000000.0,-59000000.0,-157100000.0,237000000.0,22100000.0,90900000.0,90900000.0,,96600000.0,,-10100000.0,1200000.0,-60400000.0,,-147000000.0,1400000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2YTD,2019-01-01,2019-06-30,2020-07-30 12:45:33+00:00,0.0,0.0,40900000.0,,,-47900000.0,,720900000.0,,-307900000.0,-292400000.0,151100000.0,-307900000.0,-292400000.0,151100000.0,-446000000.0,138700000.0,138700000.0,,19400000.0,,8500000.0,3200000.0,-28900000.0,,-300900000.0,-747000000.0,-252900000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,80500000.0,,-1300000.0,-407300000.0,,720900000.0,,-657400000.0,-465700000.0,678900000.0,-657400000.0,-465700000.0,678900000.0,-425300000.0,1186000000.0,1186000000.0,,-180300000.0,,16300000.0,20200000.0,-73100000.0,,-467400000.0,-1004800000.0,-300400000.0,,,-14600000.0
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q2,2019-04-01,2019-06-30,,,,21000000.0,,,69300000.0,,720900000.0,,-150100000.0,-166800000.0,262300000.0,-150100000.0,-166800000.0,262300000.0,-53000000.0,160800000.0,160800000.0,,11200000.0,,,1600000.0,-14100000.0,,-166800000.0,-728300000.0,-128600000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 11:39:06+00:00,0.0,,19900000.0,,,-117200000.0,,0.0,,-157800000.0,-125600000.0,-111200000.0,-157800000.0,-125600000.0,-111200000.0,-393000000.0,-22100000.0,-22100000.0,,8200000.0,,8500000.0,1600000.0,-14800000.0,,-134100000.0,-18700000.0,-124300000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,85000000.0,,-2500000.0,-477400000.0,,,,-526000000.0,-327300000.0,510200000.0,-526000000.0,-327300000.0,510200000.0,-327000000.0,1190300000.0,1190300000.0,,-287700000.0,,-43600000.0,18600000.0,-59000000.0,,-283700000.0,-295200000.0,-171800000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q2TTM,2019-07-01,2020-06-30,,-869300000.0,59400000.0,155700000.0,,,-58700000.0,,2562900000.0,,1084900000.0,-1504400000.0,112200000.0,1084900000.0,-1504400000.0,112200000.0,-303500000.0,-2600000.0,-2600000.0,,-41600000.0,,-14100000.0,3800000.0,-128200000.0,,-621000000.0,-1349800000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q2,2020-04-01,2020-06-30,,,59400000.0,77100000.0,,,-14100000.0,,1046700000.0,,166000000.0,-144900000.0,-138700000.0,166000000.0,-144900000.0,-138700000.0,-113200000.0,-108100000.0,-108100000.0,,-153000000.0,,-100000.0,4400000.0,-23900000.0,,-144800000.0,-856800000.0,,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q2YTD,2020-01-01,2020-06-30,2020-07-30 12:45:33+00:00,-869300000.0,59400000.0,111500000.0,,,-160800000.0,,2562900000.0,,1171100000.0,-1152400000.0,-299200000.0,1171100000.0,-1152400000.0,-299200000.0,-278900000.0,-156700000.0,-156700000.0,,-152600000.0,,-200000.0,1600000.0,-40800000.0,,-282900000.0,-1351000000.0,0.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q1TTM,2019-04-01,2020-03-31,,-869300000.0,,99600000.0,,,24700000.0,,2237100000.0,,768800000.0,-1526300000.0,513200000.0,768800000.0,-1526300000.0,513200000.0,-243300000.0,266300000.0,266300000.0,,122600000.0,,-14000000.0,1000000.0,-118400000.0,,-643000000.0,-1221300000.0,-128600000.0,,,
Cleveland-Cliffs Inc,CLF,549300TM2WLI2BJMDD86,764065,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 11:39:06+00:00,-869300000.0,,34400000.0,,,-146700000.0,,1516200000.0,,1005100000.0,-1007500000.0,-160500000.0,1005100000.0,-1007500000.0,-160500000.0,-165700000.0,-48600000.0,-48600000.0,,400000.0,,-100000.0,-2800000.0,-16900000.0,,-138100000.0,-494200000.0,0.0,,,
