company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q4,2018-10-01,2018-12-31,,0.69,0.69,145412000.0,0.68,,-3933000.0,154634000.0,154634000.0,154634000.0,,817258000.0,1381193000.0,,9299000.0,208943000.0,817258000.0,563935000.0,,-68178000.0,354355000.0,209580000.0,-58881000.0,150701000.0,1381193000.0,223100000.0,223001739.0,224419205.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 14:59:36+00:00,2.12,2.12,143700000.0,2.11,,10456000.0,470378000.0,470378000.0,470378000.0,,928944000.0,1858356000.0,,98000.0,235436000.0,928944000.0,929412000.0,,-69540000.0,379136000.0,550276000.0,-69440000.0,480834000.0,1858356000.0,221900000.0,221511630.0,222752738.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.59,3.59,415648000.0,3.57,,18400000.0,800209000.0,800209000.0,800209000.0,,2559818000.0,4673933000.0,,11354000.0,688986000.0,2559818000.0,2114115000.0,,-202226000.0,1104634000.0,1009481000.0,-190870000.0,818609000.0,4673933000.0,221900000.0,221511630.0,222752738.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.02,4.02,548727000.0,4.0,,13773000.0,899006000.0,899006000.0,899006000.0,,3442804000.0,5923486000.0,-129547000.0,12639000.0,874827000.0,3313257000.0,2610229000.0,-52960000.0,-339495000.0,1423554000.0,1186675000.0,-273894000.0,912779000.0,5923486000.0,221900000.0,221511630.0,222752738.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:50:15+00:00,1.02,1.02,140704000.0,1.01,,5410000.0,226676000.0,226676000.0,226676000.0,,862783000.0,1522174000.0,,12922000.0,226535000.0,862783000.0,659391000.0,,-72988000.0,367239000.0,292152000.0,-60066000.0,232086000.0,1522174000.0,222200000.0,223308350.0,224390879.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.47,1.47,271948000.0,1.46,,7944000.0,329831000.0,329831000.0,329831000.0,,1630874000.0,2815577000.0,,11256000.0,453550000.0,1630874000.0,1184703000.0,,-132686000.0,725498000.0,459205000.0,-121430000.0,337775000.0,2815577000.0,222200000.0,223308350.0,224390879.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.66,3.66,539559000.0,3.63,,9844000.0,829320000.0,829320000.0,829320000.0,,3352025000.0,5716868000.0,-129547000.0,9279000.0,841612000.0,3222478000.0,2494390000.0,-52960000.0,-336294000.0,1381171000.0,1113219000.0,-274055000.0,839164000.0,5716868000.0,222200000.0,223308350.0,224390879.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 14:39:06+00:00,0.45,0.45,131244000.0,0.45,,2534000.0,103155000.0,103155000.0,103155000.0,,768091000.0,1293403000.0,,-1666000.0,227015000.0,768091000.0,525312000.0,,-59698000.0,358259000.0,167053000.0,-61364000.0,105689000.0,1293403000.0,229200000.0,227343577.0,229187628.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.51,3.51,521996000.0,3.49,,11227000.0,801117000.0,801117000.0,801117000.0,,3241484000.0,5538797000.0,-129547000.0,-9252000.0,808726000.0,3111937000.0,2426860000.0,-52960000.0,-327502000.0,1330722000.0,1096138000.0,-283794000.0,812344000.0,5538797000.0,229200000.0,227343577.0,229187628.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q4,2019-10-01,2019-12-31,,0.58,0.58,163961000.0,0.56,,-2406000.0,121297000.0,121297000.0,121297000.0,,887422000.0,1480618000.0,,-7278000.0,229859000.0,887422000.0,593196000.0,,-73207000.0,393820000.0,199376000.0,-80485000.0,118891000.0,1480618000.0,214800000.0,214929977.0,216475076.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:05:58+00:00,4.33,4.33,646188000.0,4.3,,-18863000.0,930228000.0,930228000.0,930228000.0,,3663261000.0,6462376000.0,,6155000.0,974850000.0,3663261000.0,2799115000.0,,-272867000.0,1621038000.0,1178077000.0,-266712000.0,911365000.0,6462376000.0,214800000.0,214929977.0,216475076.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 14:59:36+00:00,2.1,2.1,156215000.0,2.09,,11203000.0,450584000.0,450584000.0,450584000.0,,990764000.0,1913851000.0,,10251000.0,255148000.0,990764000.0,923087000.0,,-60188000.0,411363000.0,511724000.0,-49937000.0,461787000.0,1913851000.0,214600000.0,214207716.0,215499462.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3YTD,2019-01-01,2019-09-30,,3.75,3.75,482227000.0,3.74,,-16457000.0,808931000.0,808931000.0,808931000.0,,2775839000.0,4981758000.0,,13433000.0,744991000.0,2775839000.0,2205919000.0,,-199660000.0,1227218000.0,978701000.0,-186227000.0,792474000.0,4981758000.0,214600000.0,214207716.0,215499462.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.44,4.44,627639000.0,4.42,,-20390000.0,963565000.0,963565000.0,963565000.0,,3593097000.0,6362951000.0,,22732000.0,953934000.0,3593097000.0,2769854000.0,,-267838000.0,1581573000.0,1188281000.0,-245108000.0,943175000.0,6362951000.0,214600000.0,214207716.0,215499462.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:50:15+00:00,1.11,1.11,156271000.0,1.11,,6138000.0,240190000.0,240190000.0,240190000.0,,958424000.0,1664277000.0,,3616000.0,240901000.0,958424000.0,705853000.0,,-65969000.0,397172000.0,308681000.0,-62353000.0,246328000.0,1664277000.0,216400000.0,215426441.0,216810766.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.65,1.65,326012000.0,1.65,,-27660000.0,358347000.0,358347000.0,358347000.0,,1785075000.0,3067907000.0,,3182000.0,489843000.0,1785075000.0,1282832000.0,,-139472000.0,815855000.0,466977000.0,-136290000.0,330687000.0,3067907000.0,216400000.0,215426441.0,216810766.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.46,4.46,615124000.0,4.44,,-21137000.0,983359000.0,983359000.0,983359000.0,,3531277000.0,6307456000.0,,12579000.0,934222000.0,3531277000.0,2776179000.0,,-277190000.0,1549346000.0,1226833000.0,-264611000.0,962222000.0,6307456000.0,216400000.0,215426441.0,216810766.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-15 16:48:01+00:00,0.54,0.54,169741000.0,0.54,,-33798000.0,118157000.0,118157000.0,118157000.0,,826651000.0,1403630000.0,,-434000.0,248942000.0,826651000.0,576979000.0,,-73503000.0,418683000.0,158296000.0,-73937000.0,84359000.0,1403630000.0,218800000.0,217241473.0,218873272.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.37,4.37,599557000.0,4.34,,-21865000.0,969845000.0,969845000.0,969845000.0,,3435636000.0,6165353000.0,,21885000.0,919856000.0,3435636000.0,2729717000.0,,-284209000.0,1519413000.0,1210304000.0,-262324000.0,947980000.0,6165353000.0,218800000.0,217241473.0,218873272.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2020.0,Q1TTM,2019-04-01,2020-03-31,,-5.01,-5.01,674644000.0,-5.04,1607797000.0,8762000.0,-1068901000.0,-1068901000.0,-1068901000.0,,3830870000.0,6305628000.0,,12412000.0,996597000.0,3830870000.0,2474758000.0,,-268271000.0,3279038000.0,-804280000.0,-255859000.0,-1060139000.0,6305628000.0,213700000.0,213630798.0,213630798.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-15 16:48:01+00:00,-8.8,-8.8,198197000.0,-8.8,1607797000.0,-6173000.0,-1880972000.0,-1880972000.0,-1880972000.0,,994260000.0,1246882000.0,,5823000.0,270689000.0,994260000.0,252622000.0,,-68907000.0,2076683000.0,-1824061000.0,-63084000.0,-1887145000.0,1246882000.0,213700000.0,213630798.0,213630798.0
