company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q2,2018-04-01,2018-06-30,,,,140296000.0,240942000.0,13065000.0,1154474000.0,302731000.0,-1043514000.0,643040000.0,302731000.0,-1042512000.0,643040000.0,-96741000.0,226676000.0,226676000.0,35126000.0,-1244000.0,-750000.0,,,-1107560000.0,-663564000.0,-200000000.0,64796000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-10 14:39:06+00:00,,,134546000.0,343692000.0,5961000.0,290878000.0,-341578000.0,-143625000.0,610761000.0,-341578000.0,-143625000.0,610761000.0,125558000.0,103155000.0,103155000.0,29368000.0,-12171000.0,249000.0,,,-143874000.0,-362741000.0,-263505000.0,0.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,534437000.0,369957000.0,26527000.0,1871268000.0,-264359000.0,-1430746000.0,1782228000.0,-264359000.0,-1430746000.0,1777064000.0,81959000.0,801117000.0,801117000.0,78101000.0,-18513000.0,913000.0,,-35694000.0,-1398311000.0,-1884686000.0,-258955000.0,2346000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q4,2019-10-01,2019-12-31,,,,164605000.0,31483000.0,13734000.0,1470297000.0,539034000.0,-1035267000.0,343203000.0,539034000.0,-1035267000.0,341851000.0,-154382000.0,121297000.0,121297000.0,25818000.0,-4000.0,32447000.0,,-46529000.0,-1021185000.0,-944993000.0,,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:05:58+00:00,,,647102000.0,139025000.0,31937000.0,4122297000.0,-53388000.0,-1680192000.0,1826757000.0,-53388000.0,-1680192000.0,1822605000.0,89025000.0,930228000.0,930228000.0,110402000.0,-20939000.0,3774000.0,,-47085000.0,-1637170000.0,-3836823000.0,-349860000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 14:59:36+00:00,,,482497000.0,107542000.0,18203000.0,2652000000.0,-592422000.0,-644925000.0,1483554000.0,-592422000.0,-644925000.0,1480754000.0,243407000.0,808931000.0,808931000.0,84584000.0,-20935000.0,-28673000.0,,-556000.0,-615985000.0,-2891830000.0,-349860000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,629315000.0,132867000.0,20380000.0,3065513000.0,-863521000.0,-851506000.0,1838624000.0,-863521000.0,-851506000.0,1835824000.0,120797000.0,963565000.0,963565000.0,112877000.0,-20950000.0,-28417000.0,,-2275000.0,-821103000.0,-3377298000.0,-551166000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q3,2019-07-01,2019-09-30,,,,156026000.0,-209245000.0,6835000.0,,-216827000.0,-216820000.0,420970000.0,-216827000.0,-216820000.0,420980000.0,-12667000.0,450584000.0,450584000.0,23605000.0,-105000.0,-14167000.0,,-556000.0,-202097000.0,-73768000.0,-149789000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:50:15+00:00,,,326471000.0,316787000.0,11368000.0,2652000000.0,-375595000.0,-428105000.0,1062584000.0,-375595000.0,-428105000.0,1059774000.0,256074000.0,358347000.0,358347000.0,60979000.0,-20830000.0,-14506000.0,,,-413888000.0,-2818062000.0,-200071000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,618601000.0,163147000.0,21161000.0,3111513000.0,-921550000.0,-743674000.0,1883954000.0,-921550000.0,-744676000.0,1881144000.0,214918000.0,983359000.0,983359000.0,118847000.0,-21270000.0,-12994000.0,,-1719000.0,-729250000.0,-3631577000.0,-401377000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-15 16:48:01+00:00,,,169714000.0,210571000.0,7744000.0,2392000000.0,-172602000.0,-214011000.0,527470000.0,-172602000.0,-214011000.0,527470000.0,140857000.0,118157000.0,118157000.0,29028000.0,-18850000.0,259000.0,,,-214559000.0,-2353500000.0,-199996000.0,289000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,602140000.0,297873000.0,30602000.0,4005987000.0,-415826000.0,-1573094000.0,1991880000.0,-415826000.0,-1573094000.0,1991880000.0,2960000.0,969845000.0,969845000.0,122022000.0,-20534000.0,1021000.0,,-1719000.0,-1637481000.0,-3830579000.0,-601302000.0,65085000.0
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,672583000.0,-86011000.0,28293000.0,3738167000.0,1921686000.0,-2104074000.0,1246586000.0,1921686000.0,-2104074000.0,1242434000.0,1060046000.0,-1068901000.0,-1068901000.0,1728915000.0,-17064000.0,4383000.0,,-75691000.0,-2032766000.0,-1677846000.0,-149864000.0,
Norwegian Cruise Line Holdings Ltd,NCLH,UNZWILHE4KMRP9K2L524,1513761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-15 16:48:01+00:00,,,195195000.0,-14465000.0,4100000.0,2007870000.0,1802472000.0,-637893000.0,-52701000.0,1802472000.0,-637893000.0,-52701000.0,1111878000.0,-1880972000.0,-1880972000.0,1647541000.0,-14975000.0,868000.0,,-28606000.0,-610155000.0,-194523000.0,,
