company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cablevision Systems Corp ,CVC,,1053112,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:24:51+00:00,0.34,0.34,0.15,214285000.0,0.33,-26939000.0,89700000.0,90134000.0,-434000.0,89763000.0,-63000.0,772983000.0,1575586000.0,,39380000.0,1015000.0,380220000.0,772983000.0,802603000.0,611000.0,-182657000.0,595520000.0,207083000.0,-143888000.0,63195000.0,1575586000.0,264000000.0,262328000.0,268224000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q4,2015-10-01,2015-12-31,,0.11,0.11,,215135000.0,0.12,23782000.0,32148000.0,33781000.0,-1633000.0,32118000.0,30000.0,795831000.0,1628978000.0,,17242000.0,-632000.0,421504000.0,795831000.0,833147000.0,585764000.0,428945000.0,636007000.0,197140000.0,-139577000.0,57563000.0,1628978000.0,269900000.0,269388000.0,276339000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,FY,2015-01-01,2015-12-31,2016-02-25 08:46:05+00:00,0.65,0.65,0.45,865252000.0,0.63,154872000.0,175248000.0,187789000.0,-12541000.0,175449000.0,-201000.0,3198194000.0,6509743000.0,,110972000.0,-1649000.0,1599475000.0,3198194000.0,3311549000.0,587499000.0,-29283000.0,2463078000.0,848471000.0,-505810000.0,342661000.0,6509743000.0,269900000.0,269388000.0,276339000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.54,0.54,0.45,650117000.0,0.51,131090000.0,143100000.0,154008000.0,-10908000.0,143331000.0,-231000.0,2402363000.0,4880765000.0,,93730000.0,-1017000.0,1177971000.0,2402363000.0,2478402000.0,1735000.0,-458228000.0,1827071000.0,651331000.0,-366233000.0,285098000.0,4880765000.0,256700000.0,270024000.0,277266000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.75,0.75,0.6,872177000.0,0.72,163136000.0,199244000.0,210327000.0,-11083000.0,199306000.0,-62000.0,3190243000.0,6511801000.0,,30600000.0,933000.0,1591281000.0,3190243000.0,3321558000.0,577626000.0,63322000.0,2464391000.0,857167000.0,-483704000.0,373463000.0,6511801000.0,256700000.0,270024000.0,277266000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q3,2015-07-01,2015-09-30,2015-11-03 16:31:39+00:00,0.09,0.09,0.15,217288000.0,0.08,14541000.0,23025000.0,23431000.0,-406000.0,23103000.0,-78000.0,800879000.0,1612601000.0,,67943000.0,-481000.0,411799000.0,800879000.0,811722000.0,0.0,-213087000.0,628606000.0,183116000.0,-145144000.0,37972000.0,1612601000.0,256700000.0,270024000.0,277266000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.45,0.45,0.3,432829000.0,0.43,116549000.0,120075000.0,130577000.0,-10502000.0,120228000.0,-153000.0,1601484000.0,3268164000.0,,25787000.0,-536000.0,766172000.0,1601484000.0,1666680000.0,1735000.0,-245141000.0,1198465000.0,468215000.0,-221089000.0,247126000.0,3268164000.0,270000000.0,269301000.0,275228000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.93,0.93,0.6,863958000.0,0.9,197408000.0,248041000.0,258797000.0,-10756000.0,247694000.0,347000.0,3176992000.0,6525387000.0,,-22853000.0,1277000.0,1556663000.0,3176992000.0,3348395000.0,579557000.0,132118000.0,2421898000.0,926497000.0,-470292000.0,456205000.0,6525387000.0,270000000.0,269301000.0,275228000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q2,2015-04-01,2015-06-30,2015-08-07 16:38:25+00:00,0.28,0.28,0.15,213929000.0,0.27,78609000.0,75676000.0,75676000.0,0.0,75595000.0,81000.0,805596000.0,1653393000.0,,-21386000.0,-4000.0,389408000.0,805596000.0,847797000.0,1735000.0,-67058000.0,603333000.0,244464000.0,-90179000.0,154285000.0,1653393000.0,270000000.0,269301000.0,275228000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 09:09:18+00:00,0.17,0.17,0.15,218900000.0,0.16,37940000.0,44399000.0,54901000.0,-10502000.0,44633000.0,-234000.0,795888000.0,1614771000.0,,47173000.0,-532000.0,376764000.0,795888000.0,818883000.0,,-178083000.0,595132000.0,223751000.0,-130910000.0,92841000.0,1614771000.0,262500000.0,267919000.0,274370000.0
Cablevision Systems Corp ,CVC,,1053112,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.01,1.01,0.6,871117000.0,0.98,180647000.0,266903000.0,274149000.0,-7246000.0,266309000.0,594000.0,3159713000.0,6500131000.0,,-32274000.0,933000.0,1530442000.0,3159713000.0,3340418000.0,585509000.0,134653000.0,2402492000.0,937926000.0,-483130000.0,454796000.0,6500131000.0,262500000.0,267919000.0,274370000.0
Cablevision Systems Corp ,CVC,,1053112,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.83,0.83,0.3,858805000.0,0.81,179718000.0,225160000.0,227199000.0,-2039000.0,225193000.0,-33000.0,3213267000.0,6535729000.0,,17758000.0,-80000.0,1587762000.0,3213267000.0,3322462000.0,587499000.0,100683000.0,2446487000.0,875975000.0,-469058000.0,406917000.0,6535729000.0,269600000.0,271092000.0,279013000.0
Cablevision Systems Corp ,CVC,,1053112,2016.0,Q1,2016-01-01,2016-03-31,2016-05-05 09:09:18+00:00,0.35,0.35,0.0,212453000.0,0.34,62786000.0,94311000.0,94311000.0,0.0,94377000.0,-66000.0,810961000.0,1640757000.0,,-46041000.0,1037000.0,365051000.0,810961000.0,829796000.0,,-48117000.0,578541000.0,251255000.0,-94158000.0,157097000.0,1640757000.0,269600000.0,271092000.0,279013000.0
