company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.73,1.73,,95243000.0,1.73,87007000.0,28184000.0,148992000.0,148992000.0,148992000.0,1528315000.0,1978261000.0,-1173000.0,23664000.0,52486000.0,1528315000.0,449946000.0,13410000.0,213000.0,199577000.0,250369000.0,-14370000.0,235999000.0,1978261000.0,86400000.0,86164986.0,86164986.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:21:33+00:00,0.36,0.36,,25544000.0,0.36,20302000.0,7683000.0,31095000.0,31095000.0,31095000.0,389646000.0,497140000.0,346000.0,5897000.0,14152000.0,389646000.0,107494000.0,3219000.0,52000.0,53276000.0,54218000.0,-2821000.0,51397000.0,497140000.0,86400000.0,86164986.0,86164986.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 12:08:12+00:00,2.39,2.39,,127072000.0,2.39,122573000.0,30910000.0,206113000.0,206113000.0,206113000.0,1757150000.0,2337648000.0,-279000.0,14313000.0,69765000.0,1757150000.0,580498000.0,9620000.0,147000.0,242060000.0,338438000.0,-9752000.0,328686000.0,2337648000.0,86200000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q4,2013-10-01,2013-12-31,,0.55,0.55,,33807000.0,0.55,27915000.0,7643000.0,47156000.0,47156000.0,47156000.0,457445000.0,592470000.0,518000.0,676000.0,16054000.0,457445000.0,135025000.0,2338000.0,46000.0,58180000.0,76845000.0,-1774000.0,75071000.0,592470000.0,86200000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.84,1.84,,93265000.0,1.84,94658000.0,23267000.0,158957000.0,158957000.0,158957000.0,1299705000.0,1745178000.0,-797000.0,13637000.0,53711000.0,1299705000.0,445473000.0,7282000.0,101000.0,183880000.0,261593000.0,-7978000.0,253615000.0,1745178000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.3,2.3,,123213000.0,2.3,119456000.0,29277000.0,198438000.0,198438000.0,198438000.0,1716467000.0,2284654000.0,-1285000.0,18565000.0,68023000.0,1716467000.0,568187000.0,10037000.0,107000.0,239078000.0,329109000.0,-11215000.0,317894000.0,2284654000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 15:20:06+00:00,,0.7,,32914000.0,0.7,35104000.0,8395000.0,60149000.0,60149000.0,60149000.0,453026000.0,616458000.0,-389000.0,5736000.0,18311000.0,453026000.0,163432000.0,2479000.0,45000.0,65356000.0,98076000.0,-2823000.0,95253000.0,616458000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.15,1.15,,60351000.0,1.15,59554000.0,14872000.0,98808000.0,98808000.0,98808000.0,846679000.0,1128720000.0,-408000.0,7901000.0,35400000.0,846679000.0,282041000.0,4803000.0,56000.0,118524000.0,163517000.0,-5155000.0,158362000.0,1128720000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.2,2.2,,119026000.0,2.2,111669000.0,29218000.0,189333000.0,189333000.0,189333000.0,1675517000.0,2218707000.0,-607000.0,18762000.0,64219000.0,1675517000.0,543190000.0,10440000.0,84000.0,231225000.0,311965000.0,-10963000.0,301002000.0,2218707000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 12:20:56+00:00,,0.68,,30517000.0,0.68,36623000.0,7602000.0,58255000.0,58255000.0,58255000.0,433847000.0,590304000.0,-334000.0,3126000.0,17639000.0,433847000.0,156457000.0,2403000.0,42000.0,58884000.0,97573000.0,-2695000.0,94878000.0,590304000.0,,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.08,2.08,,115033000.0,2.08,106275000.0,29268000.0,178910000.0,178910000.0,178910000.0,1650299000.0,2175855000.0,-1148000.0,21758000.0,62517000.0,1650299000.0,525556000.0,10722000.0,75000.0,228576000.0,296980000.0,-11795000.0,285185000.0,2175855000.0,86300000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 15:21:58+00:00,0.47,0.47,,29834000.0,0.47,22931000.0,7270000.0,40553000.0,40553000.0,40553000.0,412832000.0,538416000.0,-74000.0,4775000.0,17761000.0,412832000.0,125584000.0,2400000.0,14000.0,59640000.0,65944000.0,-2460000.0,63484000.0,538416000.0,86300000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:50:23+00:00,3.1,3.1,,146466000.0,3.1,165000000.0,36145000.0,267514000.0,267514000.0,267514000.0,2052188000.0,2787897000.0,-2291000.0,28626000.0,83165000.0,2052188000.0,735709000.0,6610000.0,108000.0,294402000.0,441307000.0,-8793000.0,432514000.0,2787897000.0,86300000.0,86162137.0,86162137.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q4,2014-10-01,2014-12-31,,0.81,0.81,,39546000.0,0.81,40480000.0,8218000.0,69869000.0,69869000.0,69869000.0,532352000.0,721048000.0,-530000.0,7424000.0,21210000.0,532352000.0,188696000.0,1449000.0,30000.0,76398000.0,112298000.0,-1949000.0,110349000.0,721048000.0,86300000.0,86162137.0,86162137.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3,2014-07-01,2014-09-30,2015-11-09 12:10:57+00:00,0.9,0.9,,37707000.0,0.9,45958000.0,10118000.0,77909000.0,77909000.0,77909000.0,537338000.0,743586000.0,-951000.0,10230000.0,21931000.0,537338000.0,206248000.0,1463000.0,19000.0,79986000.0,126262000.0,-2395000.0,123867000.0,743586000.0,86600000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.29,2.29,,106920000.0,2.29,124520000.0,27927000.0,197645000.0,197645000.0,197645000.0,1519836000.0,2066849000.0,-1761000.0,21202000.0,61955000.0,1519836000.0,547013000.0,5161000.0,78000.0,218004000.0,329009000.0,-6844000.0,322165000.0,2066849000.0,86600000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.84,2.84,,140727000.0,2.84,152435000.0,35570000.0,244801000.0,244801000.0,244801000.0,1977281000.0,2659319000.0,-1243000.0,21878000.0,78009000.0,1977281000.0,682038000.0,7499000.0,124000.0,276184000.0,405854000.0,-8618000.0,397236000.0,2659319000.0,86600000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.39,1.39,,69213000.0,1.39,78562000.0,17809000.0,119736000.0,119736000.0,119736000.0,982498000.0,1323263000.0,-810000.0,10972000.0,40024000.0,982498000.0,340765000.0,3698000.0,59000.0,138018000.0,202747000.0,-4449000.0,198298000.0,1323263000.0,85900000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.63,2.63,,135934000.0,2.63,141581000.0,33847000.0,227041000.0,227041000.0,227041000.0,1892969000.0,2532191000.0,-681000.0,17384000.0,74389000.0,1892969000.0,639222000.0,8515000.0,150000.0,261554000.0,377668000.0,-9046000.0,368622000.0,2532191000.0,85900000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:39:25+00:00,0.86,0.86,,35121000.0,0.86,47215000.0,9836000.0,73849000.0,73849000.0,73849000.0,510103000.0,702987000.0,-35000.0,4343000.0,20889000.0,510103000.0,192884000.0,1622000.0,26000.0,70189000.0,122695000.0,-1631000.0,121064000.0,702987000.0,85900000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.45,2.45,,131330000.0,2.45,130989000.0,31613000.0,211447000.0,211447000.0,211447000.0,1816713000.0,2419508000.0,-980000.0,16167000.0,71139000.0,1816713000.0,602795000.0,9296000.0,166000.0,250249000.0,352546000.0,-10110000.0,342436000.0,2419508000.0,86600000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 10:46:42+00:00,0.53,0.53,,34092000.0,0.53,31347000.0,7973000.0,45887000.0,45887000.0,45887000.0,472395000.0,620276000.0,-775000.0,6629000.0,19135000.0,472395000.0,147881000.0,2076000.0,33000.0,67829000.0,80052000.0,-2818000.0,77234000.0,620276000.0,86600000.0,86164917.0,86164917.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 12:54:04+00:00,3.57,3.57,0.0,165343000.0,3.57,185327000.0,37368000.0,304690000.0,304690000.0,304690000.0,2160185000.0,2972442000.0,-3222000.0,21998000.0,89308000.0,2160185000.0,812257000.0,5210000.0,209000.0,314017000.0,498240000.0,-8223000.0,490017000.0,2972442000.0,85300000.0,85378480.0,85378480.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q4,2015-10-01,2015-12-31,,2.84,0.85,,44223000.0,0.85,39733000.0,6197000.0,72224000.0,72224000.0,72224000.0,544663000.0,734572000.0,-678000.0,5434000.0,20133000.0,544663000.0,189909000.0,1309000.0,22000.0,75987000.0,113922000.0,-1965000.0,111957000.0,734572000.0,85300000.0,85378480.0,85378480.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 10:40:27+00:00,,0.99,,42561000.0,0.99,52490000.0,10808000.0,84368000.0,84368000.0,84368000.0,556280000.0,779474000.0,-1866000.0,5621000.0,24350000.0,556280000.0,223194000.0,1163000.0,33000.0,83340000.0,139854000.0,-2996000.0,136858000.0,779474000.0,,85247467.0,85247467.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.73,2.72,,121120000.0,2.72,145594000.0,31171000.0,232466000.0,232466000.0,232466000.0,1615522000.0,2237870000.0,-2544000.0,16564000.0,69175000.0,1615522000.0,622348000.0,3901000.0,187000.0,238030000.0,384318000.0,-6258000.0,378060000.0,2237870000.0,,85247467.0,85247467.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.54,3.53,,160666000.0,3.53,186074000.0,39389000.0,302335000.0,302335000.0,302335000.0,2147874000.0,2958918000.0,-3074000.0,23988000.0,90385000.0,2147874000.0,811044000.0,5350000.0,217000.0,314428000.0,496616000.0,-8207000.0,488409000.0,2958918000.0,,85247467.0,85247467.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 16:46:25+00:00,,1.0,,39771000.0,1.0,53798000.0,10321000.0,85574000.0,85574000.0,85574000.0,543554000.0,762151000.0,-441000.0,4073000.0,23533000.0,543554000.0,218597000.0,1169000.0,83000.0,77698000.0,140899000.0,-1527000.0,139372000.0,762151000.0,,85726933.0,85726933.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.73,1.73,,78559000.0,1.73,93104000.0,20363000.0,148098000.0,148098000.0,148098000.0,1059242000.0,1458396000.0,-678000.0,10943000.0,44825000.0,1059242000.0,399154000.0,2738000.0,154000.0,154690000.0,244464000.0,-3262000.0,241202000.0,1458396000.0,,85726933.0,85726933.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.45,3.45,,155812000.0,3.45,179542000.0,38699000.0,295876000.0,295876000.0,295876000.0,2128932000.0,2923030000.0,-2159000.0,28597000.0,87966000.0,2128932000.0,794098000.0,5650000.0,203000.0,311074000.0,483024000.0,-7606000.0,475418000.0,2923030000.0,,85726933.0,85726933.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 14:05:41+00:00,0.73,0.73,,38788000.0,0.73,39306000.0,10042000.0,62524000.0,62524000.0,62524000.0,515688000.0,696245000.0,-237000.0,6870000.0,21292000.0,515688000.0,180557000.0,1569000.0,71000.0,76992000.0,103565000.0,-1735000.0,101830000.0,696245000.0,85600000.0,85970829.0,85970829.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.31,3.31,,151162000.0,3.31,172959000.0,38214000.0,284151000.0,284151000.0,284151000.0,2095481000.0,2863866000.0,-1753000.0,28867000.0,85322000.0,2095481000.0,768385000.0,6103000.0,146000.0,303565000.0,464820000.0,-7710000.0,457110000.0,2863866000.0,85600000.0,85970829.0,85970829.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 11:40:36+00:00,3.56,3.56,,189867000.0,3.56,181822000.0,37861000.0,295765000.0,295765000.0,295765000.0,1846436000.0,2991517000.0,-1974000.0,7920000.0,425598000.0,1846436000.0,1145081000.0,4332000.0,58000.0,661246000.0,483835000.0,-6248000.0,477587000.0,2991517000.0,83100000.0,83112012.0,83153659.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q4,2016-10-01,2016-12-31,,1.55,0.83,,49574000.0,0.83,42810000.0,8069000.0,68511000.0,68511000.0,68511000.0,226859000.0,745738000.0,-1192000.0,-11879000.0,359668000.0,226859000.0,518879000.0,954000.0,20000.0,405432000.0,113447000.0,-2126000.0,111321000.0,745738000.0,83100000.0,83112012.0,83153659.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 17:38:15+00:00,1.03,1.03,0.0,49041000.0,1.03,50696000.0,10185000.0,85581000.0,85581000.0,85581000.0,556919000.0,782611000.0,-6000.0,7052000.0,22010000.0,556919000.0,225692000.0,1131000.0,10000.0,88288000.0,137404000.0,-1127000.0,136277000.0,782611000.0,83100000.0,82742070.0,82811371.0
