company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Old Dominion Freight Line Inc,ODFL,,878927,2011.0,Q2,2011-04-01,2011-06-30,,,,,,22013000.0,-16289000.0,,1514000.0,-23674000.0,-81178000.0,45373000.0,-23674000.0,-81178000.0,45373000.0,-59479000.0,39383000.0,39383000.0,266000.0,,,,,-83995000.0,-25188000.0,,,2817000.0
Old Dominion Freight Line Inc,ODFL,,878927,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-09 14:16:32+00:00,,,,,43134000.0,14307000.0,48400000.0,96514000.0,42425000.0,-138391000.0,119180000.0,42425000.0,-138391000.0,119180000.0,23214000.0,60956000.0,60956000.0,783000.0,,,,,-142445000.0,-102489000.0,,,4054000.0
Old Dominion Freight Line Inc,ODFL,,878927,2011.0,Q1TTM,2010-04-01,2011-03-31,,,,44893000.0,13561000.0,79932000.0,8386000.0,48400000.0,81230000.0,26794000.0,-127407000.0,179287000.0,26794000.0,-127407000.0,179287000.0,78674000.0,89523000.0,89523000.0,1446000.0,-2000.0,6450000.0,,,-137344000.0,-102834000.0,,,3487000.0
Old Dominion Freight Line Inc,ODFL,,878927,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 13:04:28+00:00,,,,,21121000.0,30596000.0,48400000.0,95000000.0,66099000.0,-57213000.0,73807000.0,66099000.0,-57213000.0,73807000.0,82693000.0,21573000.0,21573000.0,517000.0,,,,,-58450000.0,-77301000.0,,,1237000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q4,2012-10-01,2012-12-31,,,,74932000.0,13728000.0,29948000.0,36600000.0,,-39380000.0,-42404000.0,-56959000.0,105318000.0,-42404000.0,-56959000.0,105318000.0,5955000.0,39481000.0,39481000.0,-711000.0,,,,,-63532000.0,-3024000.0,,,6573000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 12:11:44+00:00,,,74932000.0,13728000.0,110743000.0,47783000.0,,10412000.0,-29874000.0,-361175000.0,328056000.0,-29874000.0,-361175000.0,328056000.0,-62993000.0,169452000.0,169452000.0,78000.0,-2000.0,,,,-373193000.0,-40284000.0,0.0,,12018000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q3TTM,2011-10-01,2012-09-30,,,,34579000.0,14011000.0,105085000.0,24232000.0,,49792000.0,9175000.0,-343963000.0,300323000.0,9175000.0,-344858000.0,300323000.0,-35360000.0,169854000.0,169854000.0,1152000.0,-2000.0,895000.0,,,-350529000.0,-40615000.0,,,5671000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q3,2012-07-01,2012-09-30,,,,,,28727000.0,-1400000.0,,15350000.0,14866000.0,-97295000.0,78316000.0,14866000.0,-97295000.0,78316000.0,-4113000.0,51044000.0,51044000.0,-55000.0,-2000.0,,,,-99642000.0,-482000.0,,,2347000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 15:43:55+00:00,,,,,80795000.0,11183000.0,,49792000.0,12530000.0,-304216000.0,222738000.0,12530000.0,-304216000.0,222738000.0,-68948000.0,129971000.0,129971000.0,789000.0,-2000.0,,,,-309661000.0,-37260000.0,,,5445000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q2TTM,2011-07-01,2012-06-30,,,,34579000.0,14011000.0,99754000.0,44657000.0,,33938000.0,-6963000.0,-312967000.0,303176000.0,-6963000.0,-313862000.0,303176000.0,-17649000.0,157441000.0,157441000.0,1324000.0,,895000.0,,,-318342000.0,-40901000.0,,,4480000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q2,2012-04-01,2012-06-30,,,,,,26524000.0,-8631000.0,,34436000.0,8857000.0,-118156000.0,66095000.0,8857000.0,-118156000.0,66095000.0,-43204000.0,47832000.0,47832000.0,370000.0,,,,,-120626000.0,-25579000.0,,,2470000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 15:07:47+00:00,,,,,52068000.0,12583000.0,,34442000.0,-2336000.0,-206921000.0,144422000.0,-2336000.0,-206921000.0,144422000.0,-64835000.0,78927000.0,78927000.0,844000.0,,,,,-210019000.0,-36778000.0,,,3098000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q1TTM,2011-04-01,2012-03-31,,,,34579000.0,14011000.0,95243000.0,36999000.0,,1016000.0,-39494000.0,-275989000.0,282454000.0,-39494000.0,-276884000.0,282454000.0,-33924000.0,148992000.0,148992000.0,1220000.0,,895000.0,,,-281711000.0,-40510000.0,,,4827000.0
Old Dominion Freight Line Inc,ODFL,,878927,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:21:33+00:00,,,,,25544000.0,21214000.0,,6000.0,-11193000.0,-88765000.0,78327000.0,-11193000.0,-88765000.0,78327000.0,-21631000.0,31095000.0,31095000.0,474000.0,,,,,-89393000.0,-11199000.0,,,628000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,FY,2013-01-01,2013-12-31,2016-02-29 12:08:12+00:00,,,102448000.0,11585000.0,127072000.0,23224000.0,,,-48978000.0,-284371000.0,350666000.0,-48978000.0,-284371000.0,350666000.0,17317000.0,206113000.0,206113000.0,-5743000.0,,,,,-295606000.0,-48978000.0,0.0,,11235000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q4,2013-10-01,2013-12-31,,,,102448000.0,11585000.0,33807000.0,19866000.0,,-1996000.0,-14684000.0,-64526000.0,97280000.0,-14684000.0,-64526000.0,97280000.0,18070000.0,47156000.0,47156000.0,-3549000.0,,,,,-66407000.0,-12688000.0,,,1881000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 15:20:06+00:00,,,,,93265000.0,3358000.0,,1996000.0,-34294000.0,-219845000.0,253386000.0,-34294000.0,-219845000.0,253386000.0,-753000.0,158957000.0,158957000.0,-2194000.0,,,,,-229199000.0,-36290000.0,,,9354000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,74932000.0,13728000.0,123213000.0,39958000.0,,-37384000.0,-76698000.0,-276804000.0,358704000.0,-76698000.0,-276804000.0,358704000.0,5202000.0,198438000.0,198438000.0,-2905000.0,,,,,-292731000.0,-39314000.0,,,15927000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q3,2013-07-01,2013-09-30,,,,,,32914000.0,6321000.0,,-22684000.0,-22684000.0,-72104000.0,99522000.0,-22684000.0,-72104000.0,99522000.0,4734000.0,60149000.0,60149000.0,138000.0,,,,,-72845000.0,,,,741000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 12:20:56+00:00,,,,,60351000.0,-2963000.0,,24680000.0,-11610000.0,-147741000.0,153864000.0,-11610000.0,-147741000.0,153864000.0,-5487000.0,98808000.0,98808000.0,-2332000.0,,,,,-156354000.0,-36290000.0,,,8613000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,74932000.0,13728000.0,119026000.0,32237000.0,,650000.0,-39148000.0,-301995000.0,337498000.0,-39148000.0,-301995000.0,337498000.0,-3645000.0,189333000.0,189333000.0,-3098000.0,-2000.0,,,,-319528000.0,-39796000.0,,,17533000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q2,2013-04-01,2013-06-30,,,,,,30517000.0,3937000.0,,24680000.0,9464000.0,-121607000.0,90330000.0,9464000.0,-121607000.0,90330000.0,-21813000.0,58255000.0,58255000.0,-2379000.0,,,,,-129405000.0,-15216000.0,,,7798000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 15:21:58+00:00,,,,,29834000.0,-6900000.0,,,-21074000.0,-26134000.0,63534000.0,-21074000.0,-26134000.0,63534000.0,16326000.0,40553000.0,40553000.0,47000.0,,,,,-26949000.0,-21074000.0,,,815000.0
Old Dominion Freight Line Inc,ODFL,,878927,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,74932000.0,13728000.0,115033000.0,19669000.0,,10406000.0,-39755000.0,-298544000.0,313263000.0,-39755000.0,-298544000.0,313263000.0,-25036000.0,178910000.0,178910000.0,-349000.0,-2000.0,,,,-310749000.0,-50159000.0,,,12205000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 16:50:23+00:00,,,176221000.0,9710000.0,146466000.0,-21590000.0,,0.0,-41247000.0,-345814000.0,391674000.0,-41247000.0,-345814000.0,391674000.0,4613000.0,267514000.0,267514000.0,-716000.0,,,,,-367680000.0,-35715000.0,-5532000.0,,21866000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q4,2014-10-01,2014-12-31,,,,176221000.0,9710000.0,39546000.0,2660000.0,,-28203000.0,-33735000.0,-53306000.0,113659000.0,-33735000.0,-53306000.0,113659000.0,26618000.0,69869000.0,69869000.0,1584000.0,,,,,-55687000.0,,-5532000.0,,2381000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-09 12:10:57+00:00,,,,,106920000.0,-24250000.0,,28203000.0,-7512000.0,-292508000.0,278015000.0,-7512000.0,-292508000.0,278015000.0,-22005000.0,197645000.0,197645000.0,-2300000.0,,,,,-311993000.0,-35715000.0,0.0,,19485000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3TTM,2013-10-01,2014-09-30,,,,102448000.0,11585000.0,140727000.0,-4384000.0,,26207000.0,-22196000.0,-357034000.0,375295000.0,-22196000.0,-357034000.0,375295000.0,-3935000.0,244801000.0,244801000.0,-5849000.0,,,,,-378400000.0,-48403000.0,,,21366000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q3,2014-07-01,2014-09-30,,,,,,37707000.0,-19370000.0,,-15797000.0,-15797000.0,-92165000.0,96342000.0,-15797000.0,-92165000.0,96342000.0,-11620000.0,77909000.0,77909000.0,96000.0,,,,,-93425000.0,,,,1260000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2TTM,2013-07-01,2014-06-30,,,,102448000.0,11585000.0,135934000.0,21307000.0,,19320000.0,-29083000.0,-336973000.0,378475000.0,-29083000.0,-336973000.0,378475000.0,12419000.0,227041000.0,227041000.0,-5807000.0,,,,,-357820000.0,-48403000.0,,,20847000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2,2014-04-01,2014-06-30,,,,,,35121000.0,-23621000.0,,44000000.0,19000000.0,-122560000.0,82105000.0,19000000.0,-122560000.0,82105000.0,-21455000.0,73849000.0,73849000.0,-3244000.0,,,,,-138750000.0,-25000000.0,,,16190000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:39:25+00:00,,,,,69213000.0,-4880000.0,,44000000.0,8285000.0,-200343000.0,181673000.0,8285000.0,-200343000.0,181673000.0,-10385000.0,119736000.0,119736000.0,-2396000.0,,,,,-218568000.0,-35715000.0,0.0,,18225000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q1TTM,2013-04-01,2014-03-31,,,,102448000.0,11585000.0,131330000.0,48865000.0,,,-38619000.0,-336020000.0,386700000.0,-38619000.0,-336020000.0,386700000.0,12061000.0,211447000.0,211447000.0,-4942000.0,,,,,-348475000.0,-38619000.0,,,12455000.0
Old Dominion Freight Line Inc,ODFL,,878927,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 10:46:42+00:00,,,,,34092000.0,18741000.0,,,-10715000.0,-77783000.0,99568000.0,-10715000.0,-77783000.0,99568000.0,11070000.0,45887000.0,45887000.0,848000.0,,,,,-79818000.0,-10715000.0,0.0,,2035000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 12:54:04+00:00,,,130058000.0,8414000.0,165343000.0,87439000.0,,12317000.0,-139578000.0,-437617000.0,553880000.0,-139578000.0,-437617000.0,553880000.0,-23315000.0,304690000.0,304690000.0,-3592000.0,,0.0,,,-462059000.0,-37778000.0,-114117000.0,,24442000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q4,2015-10-01,2015-12-31,,,,130058000.0,8414000.0,44223000.0,66574000.0,,-50683000.0,-86572000.0,-94974000.0,181606000.0,-86572000.0,-94974000.0,181606000.0,60000.0,72224000.0,72224000.0,-1415000.0,,,,,-100044000.0,-889000.0,-35000000.0,,5070000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 10:40:27+00:00,,,,,121120000.0,20865000.0,,63000000.0,-53006000.0,-342643000.0,372274000.0,-53006000.0,-342643000.0,372274000.0,-23375000.0,232466000.0,232466000.0,-2177000.0,0.0,,,,-362015000.0,-36889000.0,-79117000.0,,19372000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,176221000.0,9710000.0,160666000.0,23525000.0,,34797000.0,-86741000.0,-395949000.0,485933000.0,-86741000.0,-395949000.0,485933000.0,3243000.0,302335000.0,302335000.0,-593000.0,,,,,-417702000.0,-36889000.0,-84649000.0,,21753000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q3,2015-07-01,2015-09-30,,,,,,42561000.0,-8403000.0,,40000000.0,2315000.0,-121741000.0,118049000.0,2315000.0,-121741000.0,118049000.0,-1377000.0,84368000.0,84368000.0,-477000.0,,,,,-130762000.0,-967000.0,-36718000.0,,9021000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 16:46:25+00:00,,,,,78559000.0,29268000.0,,23000000.0,-55321000.0,-220902000.0,254225000.0,-55321000.0,-220902000.0,254225000.0,-21998000.0,148098000.0,148098000.0,-1700000.0,0.0,,,,-231253000.0,-35922000.0,-42399000.0,,10351000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,176221000.0,9710000.0,155812000.0,12558000.0,,-21000000.0,-104853000.0,-366373000.0,464226000.0,-104853000.0,-366373000.0,464226000.0,-7000000.0,295876000.0,295876000.0,-20000.0,,,,,-380365000.0,-35922000.0,-47931000.0,,13992000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q2,2015-04-01,2015-06-30,,,,,,39771000.0,-42047000.0,,23000000.0,-31280000.0,-150600000.0,81631000.0,-31280000.0,-150600000.0,81631000.0,-100249000.0,85574000.0,85574000.0,-1667000.0,,,,,-159100000.0,-25208000.0,-29072000.0,,8500000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 14:05:41+00:00,,,,,38788000.0,71315000.0,,,-24041000.0,-70302000.0,172594000.0,-24041000.0,-70302000.0,172594000.0,78251000.0,62524000.0,62524000.0,-33000.0,,,,,-72153000.0,-10714000.0,-13327000.0,,1851000.0
Old Dominion Freight Line Inc,ODFL,,878927,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,176221000.0,9710000.0,151162000.0,30984000.0,,,-54573000.0,-338333000.0,464700000.0,-54573000.0,-338333000.0,464700000.0,71794000.0,284151000.0,284151000.0,-1597000.0,,,,,-360015000.0,-35714000.0,-18859000.0,,21682000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 11:40:36+00:00,,,123395000.0,6417000.0,189867000.0,78373000.0,,,-159484000.0,-407400000.0,565583000.0,-159484000.0,-407400000.0,565583000.0,-1301000.0,295765000.0,295765000.0,1578000.0,,,,,-417941000.0,-29168000.0,-130316000.0,,10541000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q4,2016-10-01,2016-12-31,,,,123395000.0,6417000.0,49574000.0,37278000.0,,-85812000.0,-99448000.0,-60850000.0,155455000.0,-99448000.0,-60850000.0,155455000.0,-4843000.0,68511000.0,68511000.0,92000.0,,,,,-66820000.0,-2342000.0,-11294000.0,,5970000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 17:38:15+00:00,,,,,140293000.0,41095000.0,,85812000.0,-60036000.0,-346550000.0,410128000.0,-60036000.0,-346550000.0,410128000.0,3542000.0,227254000.0,227254000.0,1486000.0,,0.0,0.0,,-351121000.0,-26826000.0,-119022000.0,,4571000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,130058000.0,8414000.0,184516000.0,107669000.0,,35129000.0,-146608000.0,-441524000.0,591734000.0,-146608000.0,-441524000.0,591734000.0,3602000.0,299478000.0,299478000.0,71000.0,,,,,-451165000.0,-27715000.0,-154022000.0,,9641000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3,2016-07-01,2016-09-30,,,,,,49041000.0,-17265000.0,,-25203000.0,-59542000.0,-54014000.0,117897000.0,-59542000.0,-54014000.0,117897000.0,4341000.0,85581000.0,85581000.0,540000.0,,,,,-55588000.0,,-34339000.0,,1574000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 15:36:12+00:00,,,,,91252000.0,58360000.0,,111015000.0,-494000.0,-292536000.0,292231000.0,-494000.0,-292536000.0,292231000.0,-799000.0,141673000.0,141673000.0,946000.0,,,0.0,,-295533000.0,-26826000.0,-84683000.0,,2997000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,130058000.0,8414000.0,178036000.0,116531000.0,,100332000.0,-84751000.0,-509251000.0,591886000.0,-84751000.0,-509251000.0,591886000.0,-2116000.0,298265000.0,298265000.0,-946000.0,,,,,-526339000.0,-28682000.0,-156401000.0,,17088000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2,2016-04-01,2016-06-30,,,,,,46480000.0,-4776000.0,,111015000.0,52635000.0,-172933000.0,123838000.0,52635000.0,-172933000.0,123838000.0,3540000.0,81388000.0,81388000.0,746000.0,,,,,-175239000.0,-18343000.0,-40037000.0,,2306000.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 12:31:58+00:00,,,,,44772000.0,63136000.0,,,-53129000.0,-119603000.0,168393000.0,-53129000.0,-119603000.0,168393000.0,-4339000.0,60285000.0,60285000.0,200000.0,,,0.0,,-120294000.0,-8483000.0,-44646000.0,,691000.0
