company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,restructuringcharge,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.56,1.56,0.04,340655000.0,1.56,15400000.0,-1108000.0,151358000.0,382377000.0,629233000.0,605404000.0,23829000.0,589437000.0,19936000.0,-231019000.0,,26098000.0,,,33490000.0,1400435000.0,303802000.0,2516000.0,,19860000.0,,32633000.0,382377000.0,151358000.0,659857000.0,1435584000.0,570806000.0,1204565000.0,405800000.0,407081000.0,408646000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q3,2011-07-01,2011-09-30,2012-10-30 08:36:04+00:00,0.41,0.41,0.48,86672000.0,0.41,15400000.0,5000.0,577000.0,103459000.0,175471000.0,174662000.0,809000.0,166367000.0,3822000.0,-102882000.0,,-772000.0,,,17050000.0,428184000.0,77309000.0,494000.0,,5282000.0,,11974000.0,103459000.0,577000.0,179381000.0,440652000.0,157617000.0,337770000.0,405800000.0,407081000.0,408646000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.72,0.72,0.96,180996000.0,0.72,,285000.0,98622000.0,213705000.0,308236000.0,307558000.0,678000.0,286868000.0,10802000.0,-115083000.0,,17827000.0,,,15748000.0,716180000.0,150284000.0,1111000.0,,10566000.0,,3340000.0,213705000.0,98622000.0,331280000.0,720631000.0,292095000.0,605548000.0,405400000.0,406193000.0,411710000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.2,1.2,0.03,332296000.0,1.2,,-246000.0,187363000.0,350516000.0,479935000.0,452170000.0,27765000.0,440065000.0,20010000.0,-163153000.0,,33527000.0,,,-55044000.0,1236284000.0,306509000.0,3179000.0,,19860000.0,,35936000.0,350516000.0,187363000.0,638805000.0,1275399000.0,506968000.0,1112246000.0,405400000.0,406193000.0,411710000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q2,2011-04-01,2011-06-30,2012-07-31 08:34:19+00:00,0.55,0.55,0.48,89814000.0,0.55,,248000.0,60526000.0,105129000.0,234252000.0,233915000.0,337000.0,222993000.0,5976000.0,-44603000.0,,7518000.0,,,14950000.0,426260000.0,81487000.0,504000.0,,5283000.0,,835000.0,105129000.0,60526000.0,171301000.0,427599000.0,219213000.0,382996000.0,405400000.0,406193000.0,411710000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q1TTM,2010-04-01,2011-03-31,,0.92,0.92,0.01,320182000.0,0.92,,77000.0,162993000.0,318132000.0,334278000.0,305842000.0,28436000.0,296537000.0,17528000.0,-155139000.0,,26190000.0,,,-67508000.0,1074455000.0,290963000.0,3965000.0,,20213000.0,,35101000.0,318132000.0,162993000.0,611145000.0,1113521000.0,373427000.0,958382000.0,375700000.0,372116000.0,373960000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 08:33:09+00:00,0.17,0.17,0.48,91182000.0,0.17,,37000.0,38096000.0,108576000.0,73984000.0,73643000.0,341000.0,63875000.0,4826000.0,-70480000.0,,10309000.0,,,798000.0,289920000.0,68797000.0,607000.0,,5283000.0,,2505000.0,108576000.0,38096000.0,159979000.0,293032000.0,72882000.0,222552000.0,375700000.0,372116000.0,373960000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 08:38:40+00:00,1.9,1.9,,353704000.0,1.9,7878000.0,-1654000.0,24536000.0,416172000.0,846842000.0,801190000.0,45652000.0,812289000.0,14302000.0,-391636000.0,,2976000.0,-3245000.0,,54455000.0,1714466000.0,349130000.0,1895000.0,,17006000.0,10981000.0,139073000.0,416172000.0,24536000.0,721693000.0,1855434000.0,745081000.0,1463798000.0,427500000.0,427047000.0,428316000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.37,1.37,-1.5,257323000.0,1.36,7878000.0,-1140000.0,12313000.0,309461000.0,600582000.0,591456000.0,9126000.0,572353000.0,11223000.0,-297148000.0,,2234000.0,,,42803000.0,1262748000.0,264367000.0,1423000.0,,17006000.0,,107824000.0,309461000.0,12313000.0,529568000.0,1371995000.0,547513000.0,1074847000.0,425300000.0,429557000.0,430778000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.53,1.53,-2.94,335710000.0,1.52,7878000.0,-129000.0,12978000.0,407752000.0,671369000.0,645366000.0,26003000.0,634420000.0,14661000.0,-394774000.0,,-1888000.0,,,56755000.0,1661774000.0,476534000.0,1891000.0,,22288000.0,,141601000.0,407752000.0,12978000.0,820122000.0,1805266000.0,588482000.0,1410492000.0,425300000.0,429557000.0,430778000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 07:01:34+00:00,0.46,0.46,-0.5,87170000.0,0.45,7878000.0,-602000.0,10278000.0,103355000.0,199043000.0,192363000.0,6680000.0,195629000.0,3414000.0,-93077000.0,,770000.0,,,13396000.0,421252000.0,92068000.0,460000.0,,,,36076000.0,103355000.0,10278000.0,187116000.0,457788000.0,178365000.0,364711000.0,425300000.0,429557000.0,430778000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.91,0.91,-1.0,170153000.0,0.91,,-538000.0,2035000.0,206106000.0,401539000.0,399093000.0,2446000.0,376724000.0,7809000.0,-204071000.0,,1464000.0,,,29407000.0,841496000.0,172299000.0,963000.0,,17006000.0,,71748000.0,206106000.0,2035000.0,342452000.0,914207000.0,369148000.0,710136000.0,419700000.0,420468000.0,421671000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.48,1.48,-1.96,335212000.0,1.48,15400000.0,478000.0,3277000.0,407856000.0,647797000.0,627665000.0,20132000.0,605158000.0,15069000.0,-404579000.0,,-3430000.0,,,60409000.0,1668706000.0,461775000.0,1925000.0,,27570000.0,,117499000.0,407856000.0,3277000.0,812387000.0,1788130000.0,567734000.0,1383551000.0,419700000.0,420468000.0,421671000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 08:31:42+00:00,0.48,0.48,-0.5,84873000.0,0.48,,171000.0,1216000.0,102354000.0,204975000.0,204900000.0,75000.0,201467000.0,3508000.0,-101138000.0,,1028000.0,,,15732000.0,423160000.0,84877000.0,470000.0,,,,35569000.0,102354000.0,1216000.0,169750000.0,459199000.0,189339000.0,358061000.0,419700000.0,420468000.0,421671000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.55,1.55,-0.98,340153000.0,1.55,15400000.0,555000.0,62587000.0,410631000.0,677074000.0,656680000.0,20394000.0,626684000.0,17537000.0,-348044000.0,,3060000.0,,,59627000.0,1671806000.0,458385000.0,1959000.0,,32853000.0,,82765000.0,410631000.0,62587000.0,813938000.0,1756530000.0,597608000.0,1408486000.0,407600000.0,410018000.0,411661000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 09:01:42+00:00,0.43,0.43,-0.5,85280000.0,0.43,,-709000.0,819000.0,103752000.0,196564000.0,194193000.0,2371000.0,175257000.0,4301000.0,-102933000.0,,436000.0,,,13675000.0,418336000.0,87422000.0,493000.0,,17006000.0,,36179000.0,103752000.0,819000.0,172702000.0,455008000.0,179809000.0,352075000.0,407600000.0,410018000.0,411661000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,FY,2013-01-01,2013-12-31,2016-02-09 09:32:28+00:00,2.13,2.13,,423312000.0,2.13,,5815000.0,,,985006000.0,910633000.0,74373000.0,969103000.0,14169000.0,,,18216000.0,-1734000.0,,64433000.0,1951743000.0,836576000.0,1847000.0,,,6191000.0,146288000.0,,,1266079000.0,2099878000.0,852015000.0,2099878000.0,455000000.0,455002000.0,455702000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q4,2013-10-01,2013-12-31,,0.64,0.64,0.53,106140000.0,0.64,,2261000.0,-68611000.0,-325650000.0,297639000.0,238151000.0,59488000.0,292691000.0,3688000.0,257039000.0,,1184000.0,-1260000.0,,20155000.0,560688000.0,524542000.0,441000.0,,,6191000.0,37778000.0,-325650000.0,-68611000.0,636873000.0,598907000.0,220257000.0,855946000.0,455000000.0,455002000.0,455702000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.49,1.49,-0.53,317172000.0,1.49,,3554000.0,68611000.0,325650000.0,687367000.0,672482000.0,14885000.0,676412000.0,10481000.0,-257039000.0,,17032000.0,-474000.0,,44278000.0,1391055000.0,312034000.0,1406000.0,,,,108510000.0,325650000.0,68611000.0,629206000.0,1500971000.0,631758000.0,1243932000.0,457400000.0,455345000.0,456078000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.02,2.02,0.98,413553000.0,2.03,,3040000.0,80834000.0,432361000.0,933627000.0,882216000.0,51411000.0,916348000.0,13560000.0,-351527000.0,,17774000.0,-3719000.0,,55930000.0,1842773000.0,396797000.0,1878000.0,,,10981000.0,139759000.0,432361000.0,80834000.0,821331000.0,1984410000.0,829326000.0,1632883000.0,457400000.0,455345000.0,456078000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 08:34:06+00:00,0.51,0.51,0.525,104783000.0,0.51,,1034000.0,42078000.0,108088000.0,236858000.0,227033000.0,9825000.0,233282000.0,3102000.0,-66010000.0,,1632000.0,-474000.0,,13892000.0,467245000.0,120743000.0,464000.0,,,,36370000.0,108088000.0,42078000.0,225526000.0,504079000.0,214175000.0,438069000.0,457400000.0,455345000.0,456078000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.98,0.98,-1.05,212389000.0,0.98,,2520000.0,26533000.0,217562000.0,450509000.0,445449000.0,5060000.0,443130000.0,7379000.0,-191029000.0,,15400000.0,,,30386000.0,923810000.0,191291000.0,942000.0,,,,72140000.0,217562000.0,26533000.0,403680000.0,996892000.0,417583000.0,805863000.0,453200000.0,454618000.0,455431000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.97,1.97,-0.05,395940000.0,1.97,7878000.0,1404000.0,49034000.0,427628000.0,895812000.0,847546000.0,48266000.0,878695000.0,13872000.0,-378594000.0,,16912000.0,-3245000.0,,55434000.0,1796780000.0,368122000.0,1874000.0,,,10981000.0,139465000.0,427628000.0,49034000.0,782921000.0,1938119000.0,793516000.0,1559525000.0,453200000.0,454618000.0,455431000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 08:34:32+00:00,0.47,0.47,-0.525,109210000.0,0.47,,1604000.0,14147000.0,108452000.0,216725000.0,213897000.0,2828000.0,213023000.0,3702000.0,-94305000.0,,3288000.0,,,15585000.0,461199000.0,97949000.0,499000.0,,,,36394000.0,108452000.0,14147000.0,207159000.0,498092000.0,199916000.0,403787000.0,453200000.0,454618000.0,455431000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.98,1.98,-0.03,371603000.0,1.98,7878000.0,-29000.0,36103000.0,421530000.0,884062000.0,838549000.0,45513000.0,867139000.0,13678000.0,-385427000.0,,14652000.0,-3245000.0,,55581000.0,1758741000.0,355050000.0,1845000.0,,,10981000.0,138640000.0,421530000.0,36103000.0,745512000.0,1899226000.0,782939000.0,1513799000.0,451200000.0,453651000.0,454613000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 08:34:02+00:00,0.51,0.51,-0.525,103179000.0,0.51,,916000.0,12386000.0,109110000.0,233784000.0,231552000.0,2232000.0,230107000.0,3677000.0,-96724000.0,,12112000.0,,,14801000.0,462611000.0,93342000.0,443000.0,,,,35746000.0,109110000.0,12386000.0,196521000.0,498800000.0,217667000.0,402076000.0,451200000.0,453651000.0,454613000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,FY,2014-01-01,2014-12-31,2017-02-13 08:39:36+00:00,2.01,2.01,,455016000.0,2.0,,3099000.0,,,936591000.0,271315000.0,665276000.0,919796000.0,14358000.0,,,12540000.0,-2437000.0,,,1394868000.0,902801000.0,,,,17142000.0,241965000.0,,,1374959000.0,1636833000.0,274414000.0,1636833000.0,457600000.0,458425000.0,458796000.0
Healthpeak Properties Inc,PEAK,PZ9HF5U52KPF0MH0QN75,765880,2014.0,Q4,2014-10-01,2014-12-31,,0.43,0.43,,111520000.0,0.42,,259000.0,-51150000.0,-324755000.0,199630000.0,-435900000.0,635530000.0,196145000.0,3047000.0,273605000.0,,8720000.0,-927000.0,-489000.0,-39388000.0,-77188000.0,586594000.0,-1340000.0,1930000.0,,3766000.0,103760000.0,-324755000.0,-51150000.0,703810000.0,25232000.0,-396253000.0,298837000.0,457600000.0,458425000.0,458796000.0
