company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2YTD,2013-01-01,2013-06-30,,1856000.0,0.34,0.34,,21636000.0,0.34,32738000.0,41526000.0,311270000.0,24891000.0,8068000.0,90205000.0,89774000.0,431000.0,81811000.0,5656000.0,321401000.0,56936000.0,-327000.0,543000.0,172808000.0,120356000.0,57390000.0,2738000.0,11048000.0,30000000.0,269684000.0,2462000.0,48989000.0,370390000.0,467948000.0,299059000.0,122512000.0,620460000.0,17051000.0,69188000.0,240300000.0,239248000.0,240891000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q2TTM,2012-07-01,2013-06-30,,3814000.0,0.61,0.61,,47248000.0,0.61,25084000.0,87699000.0,644671000.0,49160000.0,25507000.0,162469000.0,161942000.0,527000.0,148299000.0,11432000.0,665464000.0,115024000.0,-5027000.0,1379000.0,363529000.0,246787000.0,108012000.0,2738000.0,25879000.0,85000000.0,585467000.0,5233000.0,101641000.0,767105000.0,1002478000.0,609040000.0,187026000.0,1274504000.0,33356000.0,142526000.0,240300000.0,239248000.0,240891000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q1TTM,2012-04-01,2013-03-31,,3865000.0,-0.06,-0.06,,51177000.0,-0.06,-78102000.0,93006000.0,654933000.0,49325000.0,21386000.0,-4697000.0,-5710000.0,1013000.0,-17318000.0,11433000.0,678120000.0,115552000.0,389000.0,1702000.0,369531000.0,529218000.0,111473000.0,1188000.0,27643000.0,85000000.0,604583000.0,5227000.0,105729000.0,783849000.0,1302247000.0,625315000.0,-83812000.0,1303435000.0,34208000.0,143922000.0,241000000.0,240870000.0,242799000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:07:54+00:00,928000.0,0.17,0.17,,11320000.0,0.17,17730000.0,20862000.0,156787000.0,12391000.0,3947000.0,44969000.0,44539000.0,430000.0,40968000.0,2813000.0,161382000.0,28712000.0,24000.0,469000.0,94008000.0,61758000.0,28411000.0,1188000.0,6011000.0,15000000.0,139184000.0,1306000.0,25017000.0,186399000.0,240540000.0,156427000.0,62269000.0,317809000.0,8281000.0,33984000.0,241000000.0,240870000.0,242799000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:18:09+00:00,4170000.0,0.92,0.92,0.2,26806000.0,0.91,84185000.0,93520000.0,582968000.0,49960000.0,18683000.0,234046000.0,234046000.0,,216319000.0,11527000.0,627718000.0,119229000.0,2872000.0,770000.0,216989000.0,179919000.0,190455000.0,6200000.0,32371000.0,27000000.0,478159000.0,4765000.0,81531000.0,709249000.0,832531000.0,550044000.0,318231000.0,1177762000.0,31991000.0,139728000.0,235100000.0,234997000.0,236735000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q4,2014-10-01,2014-12-31,,1225000.0,0.2,0.2,0.1,6102000.0,0.2,13699000.0,23284000.0,147239000.0,13096000.0,4077000.0,51640000.0,51640000.0,,47110000.0,2980000.0,159050000.0,28017000.0,,463000.0,-17460000.0,37482000.0,101075000.0,1550000.0,17979000.0,6000000.0,118529000.0,1200000.0,20398000.0,179448000.0,207309000.0,119598000.0,65339000.0,278648000.0,8462000.0,35983000.0,235100000.0,234997000.0,236735000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3YTD,2014-01-01,2014-09-30,,2945000.0,0.72,0.72,0.1,20704000.0,0.71,70486000.0,70236000.0,435729000.0,36864000.0,14606000.0,182406000.0,182406000.0,,169209000.0,8547000.0,468668000.0,91212000.0,2872000.0,307000.0,234449000.0,142437000.0,89380000.0,4650000.0,14392000.0,21000000.0,359630000.0,3565000.0,61133000.0,529801000.0,625222000.0,430446000.0,252892000.0,899114000.0,23529000.0,103745000.0,230400000.0,235329000.0,236862000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3TTM,2013-10-01,2014-09-30,,4073000.0,0.93,0.93,0.1,29139000.0,0.92,36673000.0,91581000.0,584395000.0,49208000.0,19291000.0,236294000.0,236300000.0,-6000.0,218613000.0,11481000.0,625803000.0,121558000.0,5051000.0,599000.0,301591000.0,231754000.0,119312000.0,6200000.0,18869000.0,36000000.0,486774000.0,4704000.0,83051000.0,708854000.0,882319000.0,565489000.0,272973000.0,1191292000.0,32279000.0,139535000.0,230400000.0,235329000.0,236862000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:08:14+00:00,982000.0,0.2,0.2,0.05,5825000.0,0.19,16842000.0,23320000.0,147938000.0,12227000.0,4386000.0,50498000.0,50498000.0,,46073000.0,2875000.0,159541000.0,28599000.0,-862000.0,-137000.0,92695000.0,81575000.0,30657000.0,1550000.0,7732000.0,6000000.0,120742000.0,1265000.0,19317000.0,178858000.0,244016000.0,157815000.0,67340000.0,317356000.0,7737000.0,35325000.0,230400000.0,235329000.0,236862000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2YTD,2014-01-01,2014-06-30,,1963000.0,0.52,0.52,0.05,14879000.0,0.52,53644000.0,46916000.0,287791000.0,24637000.0,10220000.0,131908000.0,131908000.0,,123136000.0,5672000.0,309127000.0,62613000.0,3734000.0,444000.0,141754000.0,60862000.0,58723000.0,3100000.0,6660000.0,15000000.0,238888000.0,2300000.0,41816000.0,350943000.0,381206000.0,272631000.0,185552000.0,581758000.0,15792000.0,68420000.0,234900000.0,235797000.0,237250000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2TTM,2013-07-01,2014-06-30,,4019000.0,0.28,0.28,0.05,33273000.0,0.28,-11263000.0,89177000.0,589213000.0,49691000.0,20391000.0,82770000.0,82653000.0,117000.0,65089000.0,11481000.0,625100000.0,123195000.0,5932000.0,927000.0,291199000.0,410241000.0,120880000.0,6200000.0,15768000.0,40000000.0,498245000.0,4542000.0,87506000.0,712606000.0,1071859000.0,558149000.0,71390000.0,1183249000.0,33289000.0,140138000.0,234900000.0,235797000.0,237250000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 16:08:16+00:00,981000.0,0.33,0.33,0.05,6893000.0,0.33,33578000.0,23716000.0,145919000.0,12503000.0,4312000.0,81929000.0,81929000.0,,77520000.0,2859000.0,156768000.0,28190000.0,-1923000.0,37000.0,59853000.0,7351000.0,33751000.0,1550000.0,2669000.0,5000000.0,119659000.0,1195000.0,20591000.0,177359000.0,163162000.0,126901000.0,115507000.0,283669000.0,7687000.0,35220000.0,234900000.0,235797000.0,237250000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q1TTM,2013-04-01,2014-03-31,,3966000.0,0.12,0.12,,36696000.0,0.12,-29833000.0,86125000.0,597777000.0,49688000.0,20200000.0,46077000.0,45959000.0,118000.0,28412000.0,11465000.0,628351000.0,123229000.0,7504000.0,964000.0,310146000.0,461488000.0,116108000.0,6200000.0,18136000.0,50000000.0,509086000.0,4503000.0,90887000.0,719238000.0,1136105000.0,573880000.0,16126000.0,1202231000.0,34372000.0,140122000.0,240100000.0,235183000.0,237401000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:44:04+00:00,982000.0,0.19,0.19,,7986000.0,0.19,20066000.0,23200000.0,141872000.0,12134000.0,5908000.0,49979000.0,49979000.0,,45616000.0,2813000.0,152359000.0,34423000.0,5657000.0,407000.0,81901000.0,53511000.0,24972000.0,1550000.0,3991000.0,10000000.0,119229000.0,1105000.0,21225000.0,173584000.0,218044000.0,145730000.0,70045000.0,298089000.0,8105000.0,33200000.0,240100000.0,235183000.0,237401000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:29:27+00:00,5253000.0,0.34,0.34,0.24,25150000.0,0.34,10941000.0,93909000.0,605770000.0,54363000.0,19187000.0,97313000.0,97313000.0,,79679000.0,11434000.0,653720000.0,121242000.0,1378000.0,1652000.0,246063000.0,362162000.0,129464000.0,6200000.0,34314000.0,9000000.0,511633000.0,3172000.0,82685000.0,736405000.0,1053791000.0,517325000.0,108254000.0,1171045000.0,35074000.0,140420000.0,234400000.0,234189000.0,236266000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q4,2015-10-01,2015-12-31,,1359000.0,0.2,0.2,0.06,6455000.0,0.2,2715000.0,24356000.0,153883000.0,13777000.0,5273000.0,51429000.0,51429000.0,,47031000.0,2848000.0,166652000.0,32182000.0,1439000.0,415000.0,65411000.0,59227000.0,29558000.0,1550000.0,9699000.0,1000000.0,136000000.0,736000.0,20968000.0,187620000.0,243740000.0,132232000.0,54144000.0,298884000.0,8966000.0,35824000.0,234400000.0,234189000.0,236266000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:08:37+00:00,1298000.0,0.25,0.25,0.06,5889000.0,0.25,8897000.0,23299000.0,151866000.0,13572000.0,4832000.0,63332000.0,63332000.0,,58805000.0,2977000.0,163562000.0,30505000.0,-345000.0,466000.0,55939000.0,54427000.0,34008000.0,1550000.0,8155000.0,1000000.0,116219000.0,664000.0,20125000.0,183687000.0,215436000.0,125103000.0,72229000.0,288665000.0,8056000.0,35501000.0,235200000.0,233111000.0,235058000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3YTD,2015-01-01,2015-09-30,,3894000.0,0.14,0.14,0.18,18695000.0,0.14,8226000.0,69553000.0,451887000.0,40586000.0,13914000.0,45884000.0,45884000.0,,32648000.0,8586000.0,487068000.0,89060000.0,-61000.0,1237000.0,180652000.0,302935000.0,99906000.0,4650000.0,24615000.0,8000000.0,375633000.0,2436000.0,61717000.0,548785000.0,810051000.0,385093000.0,54110000.0,872161000.0,26108000.0,104596000.0,235200000.0,233111000.0,235058000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3TTM,2014-10-01,2015-09-30,,5119000.0,0.34,0.34,0.28,24797000.0,0.34,21925000.0,92837000.0,599126000.0,53682000.0,17991000.0,97524000.0,97524000.0,,79758000.0,11566000.0,646118000.0,117077000.0,-61000.0,1700000.0,163192000.0,340417000.0,200981000.0,6200000.0,42594000.0,14000000.0,494162000.0,3636000.0,82115000.0,728233000.0,1017360000.0,504691000.0,119449000.0,1150809000.0,34570000.0,140579000.0,235200000.0,233111000.0,235058000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2,2015-04-01,2015-06-30,2016-08-08 16:08:40+00:00,1298000.0,0.22,0.22,0.06,6228000.0,0.22,21590000.0,23354000.0,154633000.0,13436000.0,4349000.0,54957000.0,54957000.0,,50556000.0,2851000.0,166640000.0,29780000.0,8000.0,92000.0,59632000.0,45536000.0,34815000.0,1550000.0,9461000.0,2000000.0,127970000.0,726000.0,20390000.0,187030000.0,218394000.0,130301000.0,76547000.0,296941000.0,8951000.0,35846000.0,229800000.0,232800000.0,234669000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2YTD,2015-01-01,2015-06-30,,2596000.0,-0.11,-0.11,0.12,12806000.0,-0.11,-671000.0,46254000.0,300021000.0,27014000.0,9082000.0,-17448000.0,-17448000.0,,-26157000.0,5609000.0,323506000.0,58555000.0,284000.0,771000.0,124713000.0,248508000.0,65898000.0,3100000.0,16460000.0,7000000.0,259414000.0,1772000.0,41592000.0,365098000.0,594615000.0,259990000.0,-18119000.0,583496000.0,18052000.0,69095000.0,229800000.0,232800000.0,234669000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2TTM,2014-07-01,2015-06-30,,4803000.0,0.29,0.29,0.27,24733000.0,0.28,29870000.0,92858000.0,595198000.0,52337000.0,17545000.0,84690000.0,84690000.0,,67026000.0,11464000.0,642097000.0,115171000.0,-578000.0,1097000.0,199948000.0,367565000.0,197630000.0,6200000.0,42171000.0,19000000.0,498685000.0,4237000.0,81307000.0,723404000.0,1045940000.0,537403000.0,114560000.0,1179500000.0,34251000.0,140403000.0,229800000.0,232800000.0,234669000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:09:02+00:00,1298000.0,-0.33,-0.33,0.06,6578000.0,-0.33,-22261000.0,22900000.0,145388000.0,13578000.0,4733000.0,-72405000.0,-72405000.0,,-76713000.0,2758000.0,156866000.0,28775000.0,276000.0,679000.0,65081000.0,202972000.0,31083000.0,1550000.0,6999000.0,5000000.0,131444000.0,1046000.0,21202000.0,178068000.0,376221000.0,129689000.0,-94666000.0,286555000.0,9101000.0,33249000.0,232500000.0,232816000.0,232816000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q1TTM,2014-04-01,2015-03-31,,4486000.0,0.4,0.4,0.26,25398000.0,0.39,41858000.0,93220000.0,586484000.0,51404000.0,17508000.0,111662000.0,111662000.0,,93990000.0,11472000.0,632225000.0,113581000.0,-2509000.0,1042000.0,200169000.0,329380000.0,196566000.0,6200000.0,35379000.0,22000000.0,490374000.0,4706000.0,81508000.0,713733000.0,990708000.0,534003000.0,153520000.0,1166228000.0,32987000.0,139777000.0,232500000.0,232816000.0,232816000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 18:24:51+00:00,5198000.0,0.95,0.95,0.28,39986000.0,0.94,106810000.0,128239000.0,685423000.0,44103000.0,21612000.0,238511000.0,238511000.0,,220846000.0,11465000.0,729084000.0,120117000.0,1341000.0,4247000.0,283248000.0,171343000.0,131572000.0,6200000.0,43143000.0,11000000.0,563791000.0,4736000.0,88825000.0,817909000.0,925204000.0,552441000.0,345321000.0,1281525000.0,,136280000.0,232500000.0,232700000.0,235292000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q4,2016-10-01,2016-12-31,,1300000.0,0.24,0.24,0.07,11996000.0,0.23,24008000.0,55565000.0,186003000.0,11199000.0,6093000.0,57723000.0,57723000.0,,53294000.0,2879000.0,195551000.0,31690000.0,-132000.0,893000.0,55481000.0,48514000.0,34171000.0,1550000.0,12133000.0,,138167000.0,1151000.0,24346000.0,219897000.0,237897000.0,124077000.0,81731000.0,319628000.0,-22564000.0,34557000.0,232500000.0,232700000.0,235292000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:08:33+00:00,1299000.0,0.27,0.27,0.07,10027000.0,0.27,28547000.0,23852000.0,175484000.0,10496000.0,6065000.0,67635000.0,67635000.0,,63202000.0,2883000.0,185195000.0,29325000.0,-200000.0,843000.0,75745000.0,41295000.0,38894000.0,1550000.0,10471000.0,4000000.0,145103000.0,1254000.0,21777000.0,206972000.0,233558000.0,148545000.0,96182000.0,333740000.0,6793000.0,34106000.0,234100000.0,231856000.0,234092000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3YTD,2016-01-01,2016-09-30,,3898000.0,0.71,0.71,0.21,27990000.0,0.71,82802000.0,72674000.0,499420000.0,32904000.0,15519000.0,180788000.0,180788000.0,,167552000.0,8586000.0,533533000.0,88427000.0,1473000.0,3354000.0,227767000.0,122829000.0,97401000.0,4650000.0,31010000.0,11000000.0,425624000.0,3585000.0,64479000.0,598012000.0,687307000.0,428364000.0,263590000.0,961897000.0,22564000.0,101723000.0,234100000.0,231856000.0,234092000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3TTM,2015-10-01,2016-09-30,,5257000.0,0.91,0.91,0.27,34445000.0,0.91,85517000.0,97030000.0,653303000.0,46681000.0,20792000.0,232217000.0,232217000.0,,214583000.0,11434000.0,700185000.0,120609000.0,2912000.0,3769000.0,293178000.0,182056000.0,126959000.0,6200000.0,40709000.0,12000000.0,561624000.0,4321000.0,85447000.0,785632000.0,931047000.0,560596000.0,317734000.0,1260781000.0,31530000.0,137547000.0,234100000.0,231856000.0,234092000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 16:04:30+00:00,1299000.0,0.24,0.24,0.07,9146000.0,0.24,30016000.0,24151000.0,164252000.0,10763000.0,4481000.0,60940000.0,60940000.0,,56538000.0,2852000.0,176264000.0,30439000.0,99000.0,953000.0,81656000.0,36494000.0,29544000.0,1550000.0,10739000.0,4000000.0,143370000.0,1203000.0,21112000.0,197376000.0,226822000.0,145514000.0,90956000.0,321778000.0,8020000.0,34215000.0,235600000.0,231573000.0,233576000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2YTD,2016-01-01,2016-06-30,,2599000.0,0.44,0.44,0.14,17963000.0,0.44,54255000.0,48822000.0,323936000.0,22408000.0,9454000.0,113153000.0,113153000.0,,104350000.0,5703000.0,348338000.0,59102000.0,1673000.0,2511000.0,152022000.0,81534000.0,58507000.0,3100000.0,20539000.0,7000000.0,280521000.0,2331000.0,42702000.0,391040000.0,453749000.0,279819000.0,167408000.0,628157000.0,15771000.0,67617000.0,235600000.0,231573000.0,233576000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2TTM,2015-07-01,2016-06-30,,5256000.0,0.89,0.89,0.26,30307000.0,0.89,65867000.0,96477000.0,629685000.0,49757000.0,19559000.0,227914000.0,227914000.0,,210186000.0,11528000.0,678552000.0,121789000.0,2767000.0,3392000.0,273372000.0,195188000.0,122073000.0,6200000.0,38393000.0,9000000.0,532740000.0,3731000.0,83795000.0,762347000.0,912925000.0,537154000.0,293781000.0,1215706000.0,32793000.0,138942000.0,235600000.0,231573000.0,233576000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 17:03:15+00:00,1300000.0,0.2,0.2,0.07,8817000.0,0.2,24239000.0,24671000.0,159684000.0,11645000.0,4973000.0,52213000.0,52213000.0,,47812000.0,2851000.0,172074000.0,28663000.0,1574000.0,1558000.0,70366000.0,45040000.0,28963000.0,1550000.0,9800000.0,3000000.0,137151000.0,1128000.0,21590000.0,193664000.0,226927000.0,134305000.0,76452000.0,306379000.0,7751000.0,33402000.0,239100000.0,234651000.0,236666000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q1TTM,2015-04-01,2016-03-31,,5255000.0,0.87,0.87,0.25,27389000.0,0.87,57441000.0,95680000.0,620066000.0,52430000.0,19427000.0,221931000.0,221931000.0,,204204000.0,11527000.0,668928000.0,121130000.0,2676000.0,2531000.0,251348000.0,204230000.0,127344000.0,6200000.0,37115000.0,7000000.0,517340000.0,3254000.0,83073000.0,752001000.0,904497000.0,521941000.0,279372000.0,1190869000.0,33724000.0,140573000.0,239100000.0,234651000.0,236666000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 19:42:21+00:00,8728000.0,0.66,0.66,0.36,80111000.0,0.65,131892000.0,140601000.0,834323000.0,51505000.0,19214000.0,176980000.0,176980000.0,,159315000.0,11465000.0,842314000.0,128012000.0,592000.0,15006000.0,231749000.0,241348000.0,118866000.0,6200000.0,38894000.0,0.0,587465000.0,16000000.0,147616000.0,989930000.0,1023661000.0,490219000.0,308872000.0,1332533000.0,,139012000.0,241400000.0,241436000.0,244453000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q4,2017-10-01,2017-12-31,,3568000.0,-0.25,-0.25,0.09,24469000.0,-0.24,73989000.0,63274000.0,245143000.0,14369000.0,5313000.0,-48381000.0,-48381000.0,,-52841000.0,2910000.0,242088000.0,36036000.0,137000.0,3249000.0,59066000.0,114106000.0,36713000.0,1550000.0,10335000.0,3000000.0,177312000.0,6707000.0,45545000.0,287633000.0,346670000.0,133190000.0,25608000.0,375278000.0,-24033000.0,37274000.0,241400000.0,241436000.0,244453000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:45:45+00:00,1964000.0,0.29,0.29,0.09,20270000.0,0.28,13596000.0,25706000.0,211343000.0,13060000.0,5205000.0,71769000.0,71769000.0,,67336000.0,2883000.0,209817000.0,31050000.0,6000.0,2834000.0,59297000.0,53153000.0,18150000.0,1550000.0,8114000.0,0.0,137383000.0,4998000.0,38328000.0,248145000.0,236869000.0,112417000.0,85365000.0,322234000.0,8262000.0,34964000.0,232200000.0,233749000.0,236340000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3YTD,2017-01-01,2017-09-30,,5160000.0,0.91,0.91,0.27,55642000.0,0.89,57903000.0,77327000.0,589180000.0,37136000.0,13901000.0,225361000.0,225361000.0,,212156000.0,8555000.0,600226000.0,91976000.0,455000.0,11757000.0,172683000.0,127242000.0,82153000.0,4650000.0,28559000.0,-3000000.0,410153000.0,9293000.0,102071000.0,702297000.0,676991000.0,357029000.0,283264000.0,957255000.0,24033000.0,101738000.0,232200000.0,233749000.0,236340000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3TTM,2016-10-01,2017-09-30,,6460000.0,1.15,1.15,0.34,67638000.0,1.12,81911000.0,132892000.0,775183000.0,48335000.0,19994000.0,283084000.0,283084000.0,,265450000.0,11434000.0,795777000.0,123666000.0,323000.0,12650000.0,228164000.0,175756000.0,116324000.0,6200000.0,40692000.0,-3000000.0,548320000.0,10444000.0,126417000.0,922194000.0,914888000.0,481106000.0,364995000.0,1276883000.0,1469000.0,136295000.0,232200000.0,233749000.0,236340000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 16:10:58+00:00,1964000.0,0.39,0.39,0.09,19186000.0,0.38,17253000.0,25789000.0,196090000.0,12551000.0,4095000.0,95204000.0,95204000.0,,90802000.0,2852000.0,200701000.0,31360000.0,405000.0,4044000.0,59461000.0,32799000.0,32251000.0,1550000.0,9423000.0,-2000000.0,138276000.0,2903000.0,34640000.0,235341000.0,217917000.0,127673000.0,112457000.0,328374000.0,9418000.0,35556000.0,232800000.0,233482000.0,236263000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2YTD,2017-01-01,2017-06-30,,3196000.0,0.62,0.62,0.18,35372000.0,0.61,44307000.0,51621000.0,377837000.0,24076000.0,8696000.0,153592000.0,153592000.0,,144820000.0,5672000.0,390409000.0,60926000.0,449000.0,8923000.0,113386000.0,74089000.0,64003000.0,3100000.0,20445000.0,-3000000.0,272770000.0,4295000.0,63743000.0,454152000.0,440122000.0,244612000.0,197899000.0,635021000.0,15771000.0,66774000.0,232800000.0,233482000.0,236263000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2TTM,2016-07-01,2017-06-30,,5795000.0,1.13,1.13,0.32,57395000.0,1.11,96862000.0,131038000.0,739324000.0,45771000.0,20854000.0,278950000.0,278950000.0,,261316000.0,11434000.0,771155000.0,121941000.0,117000.0,10659000.0,244612000.0,163898000.0,137068000.0,6200000.0,43049000.0,1000000.0,556040000.0,6700000.0,109866000.0,881021000.0,911577000.0,517234000.0,375812000.0,1288389000.0,,135437000.0,232800000.0,233482000.0,236263000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:09:43+00:00,1232000.0,0.23,0.23,0.09,16186000.0,0.23,27054000.0,25832000.0,181747000.0,11525000.0,4601000.0,58388000.0,58388000.0,,54018000.0,2820000.0,189708000.0,29566000.0,44000.0,4879000.0,53925000.0,41290000.0,31752000.0,1550000.0,11022000.0,-1000000.0,134494000.0,1392000.0,29103000.0,218811000.0,222205000.0,116939000.0,85442000.0,306647000.0,6353000.0,31218000.0,234900000.0,233076000.0,236855000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q1TTM,2016-04-01,2017-03-31,,5130000.0,0.98,0.98,0.3,47355000.0,0.97,109625000.0,129400000.0,707486000.0,43983000.0,21240000.0,244686000.0,244686000.0,,227052000.0,11434000.0,746718000.0,121020000.0,-189000.0,7568000.0,266807000.0,167593000.0,134361000.0,6200000.0,44365000.0,7000000.0,561134000.0,5000000.0,96338000.0,843056000.0,920482000.0,535075000.0,354311000.0,1281793000.0,-1398000.0,134096000.0,234900000.0,233076000.0,236855000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 19:42:21+00:00,25855000.0,1.66,1.66,0.48,216551000.0,1.65,157602000.0,189585000.0,1331578000.0,72406000.0,24752000.0,556507000.0,556507000.0,,538842000.0,11465000.0,1220317000.0,180421000.0,212948000.0,24858000.0,186837000.0,289954000.0,159916000.0,6200000.0,42791000.0,7000000.0,658223000.0,36747000.0,325704000.0,1546021000.0,1221996000.0,722788000.0,714109000.0,1943105000.0,,163087000.0,324600000.0,324375000.0,327445000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q4,2018-10-01,2018-12-31,,6461000.0,0.3,0.3,0.12,73679000.0,0.3,24049000.0,62447000.0,343762000.0,18162000.0,7718000.0,100805000.0,100805000.0,,96345000.0,2910000.0,302512000.0,43981000.0,-28000.0,9385000.0,44718000.0,58853000.0,33203000.0,1550000.0,8679000.0,6000000.0,156240000.0,6833000.0,98674000.0,401186000.0,281932000.0,110274000.0,124854000.0,412786000.0,-14408000.0,32381000.0,324600000.0,324375000.0,327445000.0
