company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2,2014-04-01,2014-06-30,,,981000.0,26252000.0,30224000.0,12926000.0,,-85102000.0,,747092000.0,,206768000.0,-233832000.0,48085000.0,206768000.0,-233832000.0,48085000.0,21021000.0,-516256000.0,81929000.0,81929000.0,32351000.0,-1077000.0,-16345000.0,5000000.0,-530213000.0,-11699000.0,-4126000.0,-2520000.0,,308048000.0,32000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:08:16+00:00,,1963000.0,33830000.0,41626000.0,26019000.0,,112459000.0,,832247000.0,,-23272000.0,-102090000.0,390575000.0,-23272000.0,-102090000.0,390575000.0,265213000.0,-578136000.0,131908000.0,131908000.0,103226000.0,-226232000.0,-32665000.0,15000000.0,-876359000.0,-15451000.0,-13615000.0,-4871000.0,,789688000.0,32000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q1TTM,2013-04-01,2014-03-31,,,3966000.0,35263000.0,99504000.0,62170000.0,53293000.0,239459000.0,,87011000.0,,-1012585000.0,321416000.0,721574000.0,-1012585000.0,321416000.0,721574000.0,30405000.0,105178000.0,46077000.0,46077000.0,149902000.0,-225609000.0,-64939000.0,220000000.0,-1524494000.0,-25445000.0,-852837000.0,-61389000.0,,1817297000.0,765000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:44:04+00:00,,982000.0,7578000.0,11402000.0,13093000.0,,197561000.0,,85155000.0,,-230040000.0,131742000.0,342490000.0,-230040000.0,131742000.0,342490000.0,244192000.0,-61880000.0,49979000.0,49979000.0,70875000.0,-225155000.0,-16320000.0,10000000.0,-346146000.0,-3752000.0,-9489000.0,-2351000.0,,481640000.0,0.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 17:29:27+00:00,,5253000.0,48899000.0,90722000.0,55490000.0,,144361000.0,,495555000.0,,110668000.0,-518404000.0,367394000.0,110668000.0,-518404000.0,367394000.0,-40342000.0,1555280000.0,97313000.0,97313000.0,55977000.0,7219000.0,-71706000.0,9000000.0,-2297700000.0,-39947000.0,-1843032000.0,-32648000.0,,1778100000.0,41143000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q4,2015-10-01,2015-12-31,,,1359000.0,26991000.0,31113000.0,16529000.0,,73205000.0,,495555000.0,,702627000.0,-940205000.0,154763000.0,702627000.0,-940205000.0,154763000.0,-82815000.0,758499000.0,51429000.0,51429000.0,11241000.0,-97000.0,-18523000.0,1000000.0,-1170567000.0,-15002000.0,-520211000.0,-12596000.0,,244590000.0,774000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:08:37+00:00,,3894000.0,21908000.0,59609000.0,38961000.0,,71156000.0,,0.0,,-591959000.0,421801000.0,212631000.0,-591959000.0,421801000.0,212631000.0,42473000.0,796781000.0,45884000.0,45884000.0,44736000.0,7316000.0,-53183000.0,8000000.0,-1127133000.0,-24945000.0,-1322821000.0,-20052000.0,,1533510000.0,40369000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3TTM,2014-10-01,2015-09-30,,,5119000.0,47128000.0,87975000.0,52308000.0,413352000.0,99662000.0,,-44525000.0,,816645000.0,-939198000.0,326700000.0,816645000.0,-939198000.0,326700000.0,204147000.0,2286198000.0,97524000.0,97524000.0,58087000.0,8789000.0,-69374000.0,14000000.0,-2623316000.0,-34430000.0,-1329715000.0,-34728000.0,,1262603000.0,42593000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3,2015-07-01,2015-09-30,,,1298000.0,6834000.0,10875000.0,9001000.0,,-757000.0,,,,-97276000.0,-58671000.0,101539000.0,-97276000.0,-58671000.0,101539000.0,-54408000.0,190914000.0,63332000.0,63332000.0,27665000.0,2692000.0,-18360000.0,1000000.0,22646000.0,-9194000.0,-272501000.0,-21000.0,,-72123000.0,
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 16:08:40+00:00,,2596000.0,15074000.0,48734000.0,29960000.0,,71913000.0,,,,-494683000.0,480472000.0,111092000.0,-494683000.0,480472000.0,111092000.0,96881000.0,605867000.0,-17448000.0,-17448000.0,17071000.0,4624000.0,-34823000.0,7000000.0,-1149779000.0,-15751000.0,-1050320000.0,-20031000.0,,1605633000.0,40369000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2TTM,2014-07-01,2015-06-30,,,4803000.0,62970000.0,88259000.0,56665000.0,413352000.0,-33278000.0,,-343628000.0,,552751000.0,-902812000.0,425225000.0,552751000.0,-902812000.0,425225000.0,75164000.0,2082235000.0,84690000.0,84690000.0,297645000.0,349000.0,-67189000.0,14700000.0,-2834303000.0,-31704000.0,-1060277000.0,-58739000.0,,1505999000.0,43844000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2,2015-04-01,2015-06-30,,,1297000.0,4333000.0,35516000.0,16203000.0,,309547000.0,,,,-141892000.0,-99893000.0,252678000.0,-141892000.0,-99893000.0,252678000.0,10893000.0,36085000.0,54957000.0,54957000.0,-131326000.0,1262000.0,-18579000.0,2000000.0,-410355000.0,-5698000.0,-157396000.0,-3264000.0,,278640000.0,37520000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:09:02+00:00,,1299000.0,10741000.0,13218000.0,13757000.0,,-237634000.0,,,,-352791000.0,580365000.0,-141586000.0,-352791000.0,580365000.0,-141586000.0,85988000.0,569782000.0,-72405000.0,-72405000.0,148397000.0,3362000.0,-16244000.0,5000000.0,-739424000.0,-10053000.0,-892924000.0,-16767000.0,,1326993000.0,2849000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q1TTM,2014-04-01,2015-03-31,,,4487000.0,84889000.0,82967000.0,53388000.0,413352000.0,-427927000.0,,403464000.0,,901411000.0,-1036751000.0,220632000.0,901411000.0,-1036751000.0,220632000.0,85292000.0,1529894000.0,111662000.0,111662000.0,461322000.0,-1990000.0,-64955000.0,17700000.0,-2954161000.0,-37705000.0,-907007000.0,-57995000.0,,1535407000.0,6356000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 18:24:51+00:00,,5198000.0,15559000.0,92456000.0,59475000.0,0.0,-65417000.0,,10377000.0,,2292552000.0,-2465812000.0,179991000.0,2292552000.0,-2465812000.0,179991000.0,6731000.0,2705757000.0,238511000.0,238511000.0,-37376000.0,22479000.0,-81138000.0,-20400000.0,-3628136000.0,-62554000.0,-267527000.0,-97396000.0,,1213482000.0,11396000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q4,2016-10-01,2016-12-31,,,1300000.0,125000.0,29119000.0,15907000.0,,318252000.0,,-722581000.0,,355189000.0,-917204000.0,442301000.0,355189000.0,-917247000.0,442301000.0,-119757000.0,1098345000.0,57723000.0,57723000.0,48901000.0,3769000.0,-20821000.0,218000.0,-1175575000.0,-21250000.0,-2928000.0,-595000.0,,277861000.0,1760000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 16:08:33+00:00,,3898000.0,15434000.0,63337000.0,43568000.0,,-383669000.0,,732958000.0,,1937363000.0,-1548608000.0,-262310000.0,1937363000.0,-1548565000.0,-262310000.0,126488000.0,1607412000.0,180788000.0,180788000.0,-86277000.0,18710000.0,-60317000.0,-20618000.0,-2452561000.0,-41304000.0,-264599000.0,-96801000.0,,935621000.0,9636000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3TTM,2015-10-01,2016-09-30,,,5257000.0,42425000.0,94450000.0,60097000.0,,-310464000.0,,1228513000.0,,2639990000.0,-2488813000.0,-107547000.0,2639990000.0,-2488770000.0,-107547000.0,43673000.0,2365911000.0,232217000.0,232217000.0,-75036000.0,18613000.0,-78840000.0,-19618000.0,-3623128000.0,-56306000.0,-784810000.0,-109397000.0,,1180211000.0,10410000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3,2016-07-01,2016-09-30,,,1299000.0,1675000.0,15982000.0,16810000.0,,-163701000.0,,170287000.0,,1100007000.0,-909516000.0,-238890000.0,1100007000.0,-909516000.0,-238890000.0,-48399000.0,944166000.0,67635000.0,67635000.0,-164715000.0,17903000.0,-20585000.0,3782000.0,-1219954000.0,-14270000.0,-4661000.0,-7103000.0,,317858000.0,6850000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:04:30+00:00,,2599000.0,13759000.0,47355000.0,26758000.0,,-219968000.0,,562671000.0,,837356000.0,-639092000.0,-23420000.0,837356000.0,-639049000.0,-23420000.0,174887000.0,663246000.0,113153000.0,113153000.0,78438000.0,807000.0,-39732000.0,-24400000.0,-1232607000.0,-27034000.0,-259938000.0,-89698000.0,,617763000.0,2786000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2TTM,2015-07-01,2016-06-30,,,5256000.0,47584000.0,89343000.0,52288000.0,,-147520000.0,,1058226000.0,,1442707000.0,-1637968000.0,232882000.0,1442707000.0,-1637925000.0,232882000.0,37664000.0,1612659000.0,227914000.0,227914000.0,117344000.0,3402000.0,-76615000.0,-22400000.0,-2380528000.0,-51230000.0,-1052650000.0,-102315000.0,,790230000.0,3560000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2,2016-04-01,2016-06-30,,,1299000.0,10861000.0,36132000.0,13906000.0,,-19312000.0,,392478000.0,,406956000.0,-371531000.0,88313000.0,406956000.0,-371488000.0,88313000.0,123781000.0,302561000.0,60940000.0,60940000.0,58880000.0,650000.0,-21015000.0,-27400000.0,-724457000.0,-15144000.0,-253783000.0,-13935000.0,,366640000.0,1430000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 17:03:15+00:00,,1300000.0,2898000.0,11223000.0,12852000.0,,-200656000.0,,170193000.0,,430400000.0,-267561000.0,-111733000.0,430400000.0,-267561000.0,-111733000.0,51106000.0,360685000.0,52213000.0,52213000.0,19558000.0,157000.0,-18717000.0,3000000.0,-508150000.0,-11890000.0,-6155000.0,-75763000.0,,251123000.0,1356000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q1TTM,2015-04-01,2016-03-31,,,5254000.0,41056000.0,88727000.0,54585000.0,,181339000.0,,665748000.0,,893859000.0,-1366330000.0,397247000.0,893859000.0,-1366330000.0,397247000.0,-75224000.0,1346183000.0,221931000.0,221931000.0,-72862000.0,4014000.0,-74179000.0,7000000.0,-2066426000.0,-41784000.0,-956263000.0,-91644000.0,,702230000.0,39650000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 19:42:21+00:00,,36221000.0,62702000.0,140373000.0,34703000.0,0.0,-188833000.0,,2209183000.0,,1767652000.0,-1324602000.0,-28798000.0,1767652000.0,-1324602000.0,-28798000.0,414252000.0,-197158000.0,176980000.0,176980000.0,-67869000.0,6132000.0,-97538000.0,-20000000.0,-2825457000.0,-53046000.0,-147413000.0,-5554000.0,,1550485000.0,3416000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q4,2017-10-01,2017-12-31,,,31061000.0,16350000.0,47968000.0,-13270000.0,,398057000.0,,797373000.0,,1145883000.0,-1064067000.0,282475000.0,1145883000.0,-1064067000.0,282475000.0,364291000.0,375463000.0,-48381000.0,-48381000.0,-87992000.0,959000.0,-25515000.0,3000000.0,-1688931000.0,-22651000.0,-2128000.0,-269000.0,,646676000.0,839000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 16:45:45+00:00,,5160000.0,46352000.0,92405000.0,47973000.0,0.0,-586890000.0,,1411810000.0,,621769000.0,-260535000.0,-311273000.0,621769000.0,-260535000.0,-311273000.0,49961000.0,-572621000.0,225361000.0,225361000.0,20123000.0,5173000.0,-72023000.0,-23000000.0,-1136526000.0,-30395000.0,-145285000.0,-5285000.0,,903809000.0,2577000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3TTM,2016-10-01,2017-09-30,,,6460000.0,46477000.0,121524000.0,63880000.0,,-268638000.0,,689229000.0,,976958000.0,-1177739000.0,131028000.0,976958000.0,-1177782000.0,131028000.0,-69796000.0,525724000.0,283084000.0,283084000.0,69024000.0,8942000.0,-92844000.0,-22782000.0,-2312101000.0,-51645000.0,-148213000.0,-5880000.0,,1181670000.0,4337000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3,2017-07-01,2017-09-30,,,1964000.0,16347000.0,30497000.0,17068000.0,,-83292000.0,,494117000.0,,98715000.0,-224905000.0,134865000.0,98715000.0,-224905000.0,134865000.0,8675000.0,-233932000.0,71769000.0,71769000.0,127356000.0,2350000.0,-25442000.0,,-342406000.0,-9897000.0,-138046000.0,-332000.0,,126924000.0,474000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 16:10:58+00:00,,3196000.0,30005000.0,61908000.0,30905000.0,0.0,-503598000.0,,917693000.0,,523054000.0,-35630000.0,-446138000.0,523054000.0,-35630000.0,-446138000.0,41286000.0,-338689000.0,153592000.0,153592000.0,-107233000.0,2823000.0,-46581000.0,-23000000.0,-794120000.0,-20498000.0,-7239000.0,-4953000.0,,776885000.0,2103000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2TTM,2016-07-01,2017-06-30,,,5795000.0,31805000.0,107009000.0,63622000.0,,-349047000.0,,365399000.0,,1978250000.0,-1862350000.0,-242727000.0,1978250000.0,-1862393000.0,-242727000.0,-126870000.0,1703822000.0,278950000.0,278950000.0,-223047000.0,24495000.0,-87987000.0,-19000000.0,-3189649000.0,-56018000.0,-14828000.0,-12651000.0,,1372604000.0,10713000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2,2017-04-01,2017-06-30,,,1964000.0,20888000.0,40430000.0,16547000.0,,-358648000.0,,877517000.0,,-300619000.0,518351000.0,-374659000.0,-300619000.0,518351000.0,-374659000.0,-156927000.0,-1146330000.0,95204000.0,95204000.0,-107964000.0,778000.0,-25714000.0,-21762000.0,388119000.0,-11180000.0,-3933000.0,-2937000.0,,139327000.0,2085000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:09:43+00:00,,1232000.0,9117000.0,21478000.0,14358000.0,0.0,-144950000.0,,40176000.0,,823673000.0,-553981000.0,-71479000.0,823673000.0,-553981000.0,-71479000.0,198213000.0,807641000.0,58388000.0,58388000.0,731000.0,2045000.0,-20867000.0,-1238000.0,-1182239000.0,-9318000.0,-3306000.0,-2016000.0,,637558000.0,18000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q1TTM,2016-04-01,2017-03-31,,,5130000.0,21778000.0,102711000.0,60981000.0,,-9711000.0,,-119640000.0,,2685825000.0,-2752232000.0,220245000.0,2685825000.0,-2752232000.0,220245000.0,153838000.0,3152713000.0,244686000.0,244686000.0,-56203000.0,24367000.0,-83288000.0,-24638000.0,-4302225000.0,-59982000.0,-264678000.0,-23649000.0,,1599917000.0,10058000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 19:42:21+00:00,-27599000.0,11893000.0,91272000.0,307578000.0,47232000.0,,1072833000.0,,20477000.0,,-761398000.0,480372000.0,234305000.0,-761398000.0,480372000.0,234305000.0,-46721000.0,2092519000.0,556507000.0,556507000.0,-1461160000.0,4482000.0,-156371000.0,7000000.0,-611239000.0,-47986000.0,-2617737000.0,-104768000.0,,1136732000.0,30464000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q4,2018-10-01,2018-12-31,,,-7501000.0,76917000.0,99418000.0,21523000.0,,735267000.0,,14831000.0,,462160000.0,-865195000.0,365150000.0,462160000.0,-865195000.0,365150000.0,-37885000.0,1674907000.0,100805000.0,100805000.0,-490944000.0,39000.0,-43413000.0,6000000.0,-203007000.0,-15058000.0,-1103433000.0,-80771000.0,,-654800000.0,7670000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 16:27:29+00:00,-27599000.0,19394000.0,14355000.0,208160000.0,25709000.0,,337566000.0,,5646000.0,,-1223558000.0,1345567000.0,-130845000.0,-1223558000.0,1345567000.0,-130845000.0,-8836000.0,417612000.0,455702000.0,455702000.0,-970216000.0,4443000.0,-112958000.0,1000000.0,-408232000.0,-32928000.0,-1514304000.0,-23997000.0,,1791532000.0,22794000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3TTM,2017-10-01,2018-09-30,,-27599000.0,50455000.0,30705000.0,256128000.0,12439000.0,,735623000.0,,803019000.0,,-77675000.0,281500000.0,151630000.0,-77675000.0,281500000.0,151630000.0,355455000.0,793075000.0,407321000.0,407321000.0,-1058208000.0,5402000.0,-138473000.0,4000000.0,-2097163000.0,-55579000.0,-1516432000.0,-24266000.0,,2438208000.0,23633000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3,2018-07-01,2018-09-30,,,6460000.0,1028000.0,74369000.0,10893000.0,,-83854000.0,,-15319000.0,,-775795000.0,916713000.0,-174728000.0,-775795000.0,916713000.0,-174728000.0,-33810000.0,30218000.0,274716000.0,274716000.0,-384943000.0,23000.0,-43403000.0,2000000.0,-88758000.0,-7878000.0,-728107000.0,-19207000.0,,997121000.0,16228000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 16:16:13+00:00,-27599000.0,12934000.0,13327000.0,133791000.0,14816000.0,,421420000.0,,20965000.0,,-447763000.0,428854000.0,43883000.0,-447763000.0,428854000.0,43883000.0,24974000.0,387394000.0,180986000.0,180986000.0,-585273000.0,4420000.0,-69555000.0,-1000000.0,-319474000.0,-25050000.0,-786197000.0,-4790000.0,,794411000.0,6566000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2TTM,2017-07-01,2018-06-30,,-27599000.0,45959000.0,46024000.0,212256000.0,18614000.0,,736185000.0,,1312455000.0,,796835000.0,-860118000.0,461223000.0,796835000.0,-860118000.0,461223000.0,397940000.0,528925000.0,204374000.0,204374000.0,-545909000.0,7729000.0,-120512000.0,2000000.0,-2350811000.0,-57598000.0,-926371000.0,-5391000.0,,1568011000.0,7879000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2,2018-04-01,2018-06-30,,18000.0,12934000.0,9171000.0,82373000.0,-2023000.0,,325429000.0,,20806000.0,,635494000.0,-839766000.0,248261000.0,635494000.0,-839766000.0,248261000.0,43989000.0,158916000.0,85992000.0,85992000.0,-174071000.0,93000.0,-43769000.0,,-159523000.0,-7030000.0,502054000.0,-2606000.0,,-677178000.0,3947000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:08:11+00:00,-27617000.0,,4156000.0,51418000.0,16839000.0,,95991000.0,,159000.0,,-1083257000.0,1268620000.0,-204378000.0,-1083257000.0,1268620000.0,-204378000.0,-19015000.0,228478000.0,94994000.0,94994000.0,-411202000.0,4327000.0,-25786000.0,-1000000.0,-159951000.0,-18020000.0,-1288251000.0,-2184000.0,,1471589000.0,2619000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q1TTM,2017-04-01,2018-03-31,,-27617000.0,34989000.0,57741000.0,170313000.0,37184000.0,,52108000.0,,2169166000.0,,-139278000.0,497999000.0,-161697000.0,-139278000.0,497999000.0,-161697000.0,197024000.0,-776321000.0,213586000.0,213586000.0,-479802000.0,8414000.0,-102457000.0,-19762000.0,-1803169000.0,-61748000.0,-1432358000.0,-5722000.0,,2384516000.0,6017000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q4,2019-10-01,2019-12-31,,,2826000.0,37841000.0,107703000.0,9011000.0,,331851000.0,,-431825000.0,,-397913000.0,55404000.0,113213000.0,-397913000.0,55404000.0,113722000.0,-228787000.0,484874000.0,121283000.0,121283000.0,-361758000.0,872000.0,-48081000.0,10000000.0,-62881000.0,-20390000.0,-402981000.0,-772000.0,,132987000.0,5688000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 19:42:21+00:00,,21454000.0,98394000.0,410883000.0,43785000.0,0.0,1614725000.0,,2394026000.0,,1421116000.0,-2389842000.0,830294000.0,1421116000.0,-2389842000.0,830294000.0,-138432000.0,-253459000.0,452373000.0,452373000.0,-1349043000.0,9665000.0,-188741000.0,47000000.0,-4200035000.0,-49159000.0,-405562000.0,-134813000.0,,1839294000.0,20058000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3TTM,2018-10-01,2019-09-30,,,11127000.0,137470000.0,402598000.0,56297000.0,,2018141000.0,,2840682000.0,,2281189000.0,-3310441000.0,1082231000.0,2281189000.0,-3310441000.0,1081722000.0,52470000.0,936574000.0,431895000.0,431895000.0,-1478229000.0,8832000.0,-184073000.0,43000000.0,-4340161000.0,-43827000.0,-1106014000.0,-214812000.0,,1051507000.0,22040000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3,2019-07-01,2019-09-30,,,6206000.0,17969000.0,102555000.0,14752000.0,,562205000.0,,1659631000.0,,1223372000.0,-1346683000.0,369795000.0,1223372000.0,-1346683000.0,369286000.0,245975000.0,-363658000.0,113943000.0,113943000.0,-342311000.0,5329000.0,-48146000.0,15000000.0,-1808758000.0,-16282000.0,-1401000.0,-28383000.0,,472144000.0,6213000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 16:27:29+00:00,,18628000.0,60553000.0,303180000.0,34774000.0,0.0,1282874000.0,,2825851000.0,,1819029000.0,-2445246000.0,717081000.0,1819029000.0,-2445246000.0,716572000.0,90355000.0,-738333000.0,331090000.0,331090000.0,-987285000.0,8793000.0,-140660000.0,37000000.0,-4137154000.0,-28769000.0,-2581000.0,-134041000.0,,1706307000.0,14370000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2TTM,2018-07-01,2019-06-30,,,11381000.0,120529000.0,374412000.0,52438000.0,,1372082000.0,,1165732000.0,,282022000.0,-1047045000.0,537708000.0,282022000.0,-1047045000.0,537708000.0,-227315000.0,1330450000.0,592668000.0,592668000.0,-1520861000.0,3526000.0,-179330000.0,30000000.0,-2620161000.0,-35423000.0,-1832720000.0,-205636000.0,,1576484000.0,32055000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2,2019-04-01,2019-06-30,,,12422000.0,14054000.0,111851000.0,1148000.0,,331529000.0,,1071043000.0,,817871000.0,-1005833000.0,224797000.0,817871000.0,-1005833000.0,224797000.0,36835000.0,-154571000.0,113742000.0,113742000.0,-247044000.0,2944000.0,-49322000.0,13000000.0,-1796563000.0,-5492000.0,-1000.0,-52222000.0,,792145000.0,4077000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 16:16:13+00:00,0.0,12422000.0,42584000.0,200625000.0,20022000.0,,720669000.0,,1166220000.0,,595657000.0,-1098563000.0,347286000.0,595657000.0,-1098563000.0,347286000.0,-155620000.0,-374675000.0,217147000.0,217147000.0,-644974000.0,3464000.0,-92514000.0,22000000.0,-2328396000.0,-12487000.0,-1180000.0,-105658000.0,,1234163000.0,8157000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q1,2019-01-01,2019-03-31,2019-05-08 16:08:11+00:00,0.0,,28530000.0,88774000.0,18874000.0,0.0,389140000.0,,95177000.0,,-222214000.0,-92730000.0,122489000.0,-222214000.0,-92730000.0,122489000.0,-192455000.0,-220104000.0,103405000.0,103405000.0,-397930000.0,520000.0,-43192000.0,9000000.0,-531833000.0,-6995000.0,-1179000.0,-53436000.0,,442018000.0,4080000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q1TTM,2018-04-01,2019-03-31,,18000.0,11893000.0,115646000.0,344934000.0,49267000.0,,1365982000.0,,115495000.0,,99645000.0,-880978000.0,561172000.0,99645000.0,-880978000.0,561172000.0,-220161000.0,1643937000.0,564918000.0,564918000.0,-1447888000.0,675000.0,-173777000.0,17000000.0,-983121000.0,-36961000.0,-1330665000.0,-156020000.0,,107161000.0,31925000.0
