company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundspurchased,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,FY,,2015-12-31,2017-02-27 17:18:09+00:00,210242000.0,-214192000.0,300811000.0,1588420000.0,464166000.0,114479000.0,191307000.0,26215000.0,9043067000.0,602836000.0,17686502000.0,,1312677000.0,17476260000.0,275619000.0,295431000.0,10924411000.0,1637379000.0,,1309664000.0,874303000.0,499066000.0,26192637000.0,2248531000.0,2344155000.0,2639586000.0,23553051000.0,26192637000.0,95624000.0,5567731000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q3,,2015-09-30,2016-11-07 16:08:37+00:00,,-176676000.0,256342000.0,1524129000.0,520992000.0,64438000.0,145932000.0,25624000.0,8588234000.0,596689000.0,,,1339940000.0,,269332000.0,295431000.0,10276986000.0,18203176000.0,,1552114000.0,841737000.0,527562000.0,25386073000.0,2189190000.0,2284814000.0,2580245000.0,22805828000.0,25386073000.0,95624000.0,5824540000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q2,,2015-06-30,2016-08-08 16:08:40+00:00,221351000.0,-188248000.0,274256000.0,1517975000.0,556862000.0,77039000.0,145932000.0,26922000.0,8631795000.0,344944000.0,16936772000.0,,1555272000.0,16715421000.0,269507000.0,295431000.0,10042678000.0,1652528000.0,,1416469000.0,797123000.0,516411000.0,25237392000.0,2126850000.0,2222474000.0,2517905000.0,22719487000.0,25237392000.0,95624000.0,5730843000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2015.0,Q1,,2015-03-31,2016-05-06 16:09:02+00:00,,-169159000.0,282800000.0,1516648000.0,703352000.0,43052000.0,145932000.0,28220000.0,8638417000.0,438633000.0,,,1570646000.0,,301069000.0,295431000.0,10000137000.0,18299021000.0,,1742292000.0,760713000.0,559218000.0,25713319000.0,2108202000.0,2203826000.0,2499257000.0,23214062000.0,25713319000.0,95624000.0,6174592000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,FY,,2016-12-31,2018-02-28 17:29:27+00:00,202068000.0,-247654000.0,373274000.0,1532651000.0,414207000.0,50838000.0,191371000.0,21017000.0,10783330000.0,1060034000.0,19589520000.0,,1040656000.0,19387452000.0,289385000.0,295431000.0,11889033000.0,1602013000.0,,1165689000.0,1029032000.0,557232000.0,28555231000.0,2314029000.0,2409653000.0,2705084000.0,25850147000.0,28555231000.0,95624000.0,5579847000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q3,,2016-09-30,2016-11-07 16:08:37+00:00,,-160828000.0,327639000.0,1522091000.0,538284000.0,27097000.0,191371000.0,22317000.0,10078194000.0,219834000.0,,,1065651000.0,,279178000.0,295431000.0,11495986000.0,21061287000.0,,1322894000.0,992264000.0,1203631000.0,28449222000.0,2353527000.0,2449151000.0,2744582000.0,25704640000.0,28449222000.0,95624000.0,6320499000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q2,,2016-06-30,2016-08-08 16:08:40+00:00,199807000.0,-152334000.0,283648000.0,1507540000.0,508669000.0,40570000.0,191307000.0,23616000.0,9224817000.0,321743000.0,18589337000.0,,1076943000.0,18389530000.0,279676000.0,295431000.0,11405360000.0,1824737000.0,,1548795000.0,945663000.0,1084562000.0,27541070000.0,2300869000.0,2396493000.0,2691924000.0,24849146000.0,27541070000.0,95624000.0,6186243000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2016.0,Q1,,2016-03-31,2016-05-06 16:09:02+00:00,,-170441000.0,280625000.0,1516739000.0,588413000.0,34061000.0,191307000.0,24915000.0,9238775000.0,951920000.0,,,1323749000.0,,274347000.0,295431000.0,11089059000.0,19067502000.0,,1502399000.0,905595000.0,578339000.0,26963682000.0,2251893000.0,2347517000.0,2642948000.0,24320734000.0,26963682000.0,95624000.0,6139005000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,FY,,2017-12-31,2019-02-27 18:24:51+00:00,189555000.0,-322825000.0,639073000.0,3351824000.0,399820000.0,87364000.0,1386853000.0,184389000.0,14195586000.0,1185600000.0,27658929000.0,,1218097000.0,27469374000.0,532251000.0,295431000.0,16424776000.0,1916898000.0,,1272810000.0,1160434000.0,3331811000.0,41423388000.0,4189433000.0,4285057000.0,4580488000.0,36842900000.0,41423388000.0,95624000.0,8021586000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q3,,2017-09-30,2017-11-07 16:08:33+00:00,194867000.0,-232384000.0,347802000.0,1547754000.0,292650000.0,76316000.0,236335000.0,43157000.0,9704413000.0,604326000.0,20166091000.0,,1059507000.0,19971224000.0,293393000.0,295431000.0,12394841000.0,1604126000.0,,1089084000.0,1177126000.0,2198590000.0,29622636000.0,2492496000.0,2588120000.0,2883551000.0,26739085000.0,29622636000.0,95624000.0,6445957000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q2,,2017-06-30,2017-08-08 16:04:30+00:00,197257000.0,-237462000.0,387053000.0,1542133000.0,314892000.0,34036000.0,236335000.0,45121000.0,9981419000.0,573666000.0,19989319000.0,,1033329000.0,19792062000.0,292463000.0,295431000.0,12351930000.0,1642975000.0,,1044585000.0,1131162000.0,1816913000.0,29369956000.0,2435833000.0,2531457000.0,2826888000.0,26543068000.0,29369956000.0,95624000.0,6366245000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2017.0,Q1,,2017-03-31,2017-05-08 17:03:15+00:00,,-249958000.0,369290000.0,1537954000.0,504805000.0,31495000.0,191371000.0,19785000.0,10959446000.0,2106597000.0,,,1035036000.0,,290497000.0,295431000.0,12520395000.0,20547945000.0,,1351534000.0,1061409000.0,506924000.0,29618600000.0,2349405000.0,2445029000.0,2740460000.0,26878140000.0,29618600000.0,95624000.0,6061620000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,FY,,2018-12-31,2020-02-27 19:42:21+00:00,180424000.0,-376616000.0,781291000.0,3228533000.0,256567000.0,237591000.0,1432787000.0,155034000.0,16169849000.0,1277611000.0,27535532000.0,,1170963000.0,27355108000.0,494041000.0,295431000.0,16513143000.0,1948565000.0,,1049428000.0,1542408000.0,886928000.0,40832258000.0,4394325000.0,4489949000.0,4785380000.0,36046878000.0,40832258000.0,95624000.0,7150230000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3,,2018-09-30,2018-11-07 16:45:45+00:00,185959000.0,-437649000.0,642051000.0,3303566000.0,437474000.0,113722000.0,1409822000.0,161495000.0,15213207000.0,531681000.0,27350214000.0,,1200134000.0,27164255000.0,506453000.0,295431000.0,15794878000.0,2143983000.0,,1462939000.0,1484959000.0,1785361000.0,40635924000.0,4350876000.0,4446500000.0,4741931000.0,35893993000.0,40635924000.0,95624000.0,7962462000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2,,2018-06-30,2018-08-07 16:10:58+00:00,185462000.0,-412114000.0,602952000.0,3316739000.0,351655000.0,91303000.0,1409276000.0,167955000.0,14828000000.0,750634000.0,27701740000.0,,1227281000.0,27516278000.0,525175000.0,295431000.0,16149867000.0,2153917000.0,,1405500000.0,1254069000.0,2564743000.0,41076795000.0,4158694000.0,4254318000.0,4549749000.0,36527046000.0,41076795000.0,95624000.0,7859305000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q1,,2018-03-31,2018-05-08 16:09:43+00:00,187194000.0,-390085000.0,459820000.0,3359903000.0,392714000.0,62541000.0,1398501000.0,174415000.0,14612283000.0,309351000.0,27249793000.0,,1214967000.0,27062599000.0,531981000.0,295431000.0,16206668000.0,2187320000.0,,1453573000.0,1211655000.0,2010462000.0,40463195000.0,4181473000.0,4277097000.0,4572528000.0,35890667000.0,40463195000.0,95624000.0,8276667000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,FY,,2019-12-31,2020-02-27 19:42:21+00:00,200307000.0,-239608000.0,633728000.0,3126119000.0,548344000.0,46536000.0,1432787000.0,130200000.0,15283243000.0,482405000.0,31061111000.0,,791368000.0,30860804000.0,455006000.0,295431000.0,17146292000.0,2287405000.0,,1446140000.0,1798442000.0,3019505000.0,43310900000.0,4684953000.0,4780577000.0,5076008000.0,38234892000.0,43310900000.0,95624000.0,6982029000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3,,2019-09-30,2019-11-08 16:27:29+00:00,193149000.0,-240654000.0,749719000.0,3119796000.0,936837000.0,48747000.0,1432787000.0,136406000.0,15665267000.0,364412000.0,31260833000.0,,1195096000.0,31067684000.0,451600000.0,295431000.0,16279393000.0,2142598000.0,,1566841000.0,1725846000.0,3078207000.0,43717684000.0,4604988000.0,4700612000.0,4996043000.0,38721641000.0,43717684000.0,95624000.0,7323731000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2,,2019-06-30,2019-08-07 16:16:13+00:00,192749000.0,-262489000.0,596081000.0,3136995000.0,666007000.0,50705000.0,1432787000.0,142612000.0,15953903000.0,593180000.0,29712810000.0,,1186646000.0,29520061000.0,454271000.0,295431000.0,16354415000.0,2237497000.0,,1388694000.0,1660520000.0,1696024000.0,42171770000.0,4535026000.0,4630650000.0,4926081000.0,37245689000.0,42171770000.0,95624000.0,7144576000.0
