company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q3,2019-07-01,2019-09-30,2019-10-16 16:27:14+00:00,5.1,5.1,102000000.0,5.08,119000000.0,391000000.0,391000000.0,,391000000.0,1455000000.0,2488000000.0,1000000.0,2000000.0,273000000.0,1455000000.0,1033000000.0,,-147000000.0,377000000.0,656000000.0,-146000000.0,510000000.0,2488000000.0,76700000.0,76700000.0,77000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q3YTD,2019-01-01,2019-09-30,,10.76,10.76,311000000.0,10.71,245000000.0,836000000.0,836000000.0,,836000000.0,4190000000.0,6895000000.0,6000000.0,17000000.0,824000000.0,4190000000.0,2705000000.0,,-478000000.0,1152000000.0,1553000000.0,-472000000.0,1081000000.0,6895000000.0,76700000.0,76700000.0,77000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q3TTM,2018-10-01,2019-09-30,,14.57,14.57,406000000.0,14.47,360000000.0,1146000000.0,1146000000.0,,1146000000.0,5498000000.0,9201000000.0,10000000.0,55000000.0,1126000000.0,5498000000.0,3703000000.0,,-620000000.0,1587000000.0,2116000000.0,-610000000.0,1506000000.0,9201000000.0,76700000.0,76700000.0,77000000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q2,2019-04-01,2019-06-30,2019-07-17 16:35:53+00:00,3.45,3.45,105000000.0,3.44,81000000.0,270000000.0,270000000.0,,270000000.0,1379000000.0,2290000000.0,2000000.0,6000000.0,271000000.0,1379000000.0,911000000.0,,-180000000.0,382000000.0,529000000.0,-178000000.0,351000000.0,2290000000.0,78300000.0,78300000.0,78500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q2YTD,2019-01-01,2019-06-30,,5.66,5.66,209000000.0,5.63,126000000.0,445000000.0,445000000.0,,445000000.0,2735000000.0,4407000000.0,5000000.0,15000000.0,551000000.0,2735000000.0,1672000000.0,,-331000000.0,775000000.0,897000000.0,-326000000.0,571000000.0,4407000000.0,78300000.0,78300000.0,78500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q2TTM,2018-07-01,2019-06-30,,13.52,13.52,379000000.0,13.4,368000000.0,1088000000.0,1088000000.0,,1088000000.0,5221000000.0,8829000000.0,9000000.0,73000000.0,1118000000.0,5221000000.0,3608000000.0,,-591000000.0,1570000000.0,2038000000.0,-582000000.0,1456000000.0,8829000000.0,78300000.0,78300000.0,78500000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:26:52+00:00,2.21,2.21,104000000.0,2.19,45000000.0,175000000.0,175000000.0,,175000000.0,1356000000.0,2117000000.0,3000000.0,9000000.0,280000000.0,1356000000.0,761000000.0,,-151000000.0,393000000.0,368000000.0,-148000000.0,220000000.0,2117000000.0,79401000.0,79401000.0,79401000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2019.0,Q1TTM,2018-04-01,2019-03-31,,13.29,13.29,341000000.0,13.16,376000000.0,1088000000.0,1088000000.0,,1088000000.0,4951000000.0,8430000000.0,8000000.0,73000000.0,1086000000.0,4951000000.0,3479000000.0,,-523000000.0,1500000000.0,1979000000.0,-515000000.0,1464000000.0,8430000000.0,79401000.0,79401000.0,79401000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2020.0,Q1TTM,2019-04-01,2020-03-31,,15.3,15.3,403000000.0,15.25,348000000.0,1172000000.0,1172000000.0,,1172000000.0,5723000000.0,9359000000.0,11000000.0,12000000.0,1079000000.0,5723000000.0,3636000000.0,,-633000000.0,1494000000.0,2142000000.0,-622000000.0,1520000000.0,9359000000.0,74041000.0,74041000.0,74041000.0
United Rentals Inc,URI,5323X5O7RN0NKFCDRY08,1067701,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:26:52+00:00,2.33,2.33,100000000.0,2.33,53000000.0,173000000.0,173000000.0,,173000000.0,1398000000.0,2125000000.0,4000000.0,2000000.0,267000000.0,1398000000.0,727000000.0,,-136000000.0,369000000.0,358000000.0,-132000000.0,226000000.0,2125000000.0,74041000.0,74041000.0,74041000.0
