company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q4,2017-07-01,2017-09-30,,6469000.0,,,84800000.0,,-4862000.0,3850000.0,,144054000.0,-308951000.0,121529000.0,,144054000.0,-308951000.0,121529000.0,-43368000.0,35853000.0,35853000.0,-731000.0,,14134000.0,-48856000.0,-39268000.0,-324941000.0,189060000.0,,41124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-08-08 17:18:49+00:00,,,,234833000.0,,158778000.0,121428000.0,884911000.0,24037000.0,-887608000.0,745561000.0,140253000.0,24037000.0,-747355000.0,745561000.0,22243000.0,360568000.0,360568000.0,-8618000.0,-11326000.0,24997000.0,-143075000.0,-14329000.0,-898276000.0,-827901000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q3TTM,2016-07-01,2017-06-30,,5667000.0,,154748000.0,311259000.0,,206140000.0,129120000.0,1044256000.0,136654000.0,-1183941000.0,910605000.0,140253000.0,136654000.0,-1043688000.0,910605000.0,3571000.0,394808000.0,394808000.0,-7269000.0,-20666000.0,25726000.0,-187838000.0,-46880000.0,-1195538000.0,-828218000.0,,32751000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q3,2017-04-01,2017-06-30,,,,,80023000.0,,38226000.0,55044000.0,759911000.0,61501000.0,-237378000.0,193558000.0,6693000.0,61501000.0,-230685000.0,193558000.0,24374000.0,70808000.0,70808000.0,4501000.0,-36996000.0,21210000.0,-47761000.0,-5411000.0,-253177000.0,-668697000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-02 17:16:15+00:00,,,,154810000.0,,120552000.0,66384000.0,125000000.0,-37464000.0,-650230000.0,552003000.0,133560000.0,-37464000.0,-516670000.0,552003000.0,-2131000.0,289760000.0,289760000.0,-13119000.0,25670000.0,3787000.0,-95314000.0,-8918000.0,-645099000.0,-159204000.0,0.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q2TTM,2016-04-01,2017-03-31,,5667000.0,,154748000.0,304695000.0,,194594000.0,181595000.0,327882000.0,166325000.0,-1196438000.0,894038000.0,133560000.0,166325000.0,-1062878000.0,894038000.0,-2515000.0,395193000.0,395193000.0,-6111000.0,,5650000.0,-183631000.0,-39352000.0,-1196045000.0,-159521000.0,,33309000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q2,2017-01-01,2017-03-31,,,,,77667000.0,,200027000.0,7986000.0,-110936000.0,-309728000.0,-258093000.0,435040000.0,133560000.0,-309728000.0,-124533000.0,435040000.0,779000.0,164728000.0,164728000.0,-7382000.0,,1985000.0,-47574000.0,1345000.0,-261423000.0,-159204000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q1,2016-10-01,2016-12-31,2018-02-06 17:09:44+00:00,,,,77143000.0,,-79475000.0,58398000.0,235936000.0,272264000.0,-392137000.0,116963000.0,,272264000.0,-392137000.0,116963000.0,-2910000.0,125032000.0,125032000.0,-5737000.0,25670000.0,1802000.0,-47740000.0,-10263000.0,-383676000.0,,0.0,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q1TTM,2016-01-01,2016-12-31,,5667000.0,,154748000.0,299000000.0,,158299000.0,182521000.0,302511000.0,305485000.0,-1181576000.0,841812000.0,,305485000.0,-1181576000.0,841812000.0,-34279000.0,372275000.0,372275000.0,6571000.0,,5880000.0,-179230000.0,-40551000.0,-1180214000.0,-317000.0,,33309000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,FY,2017-10-01,2018-09-30,2019-11-12 12:40:29+00:00,7865000.0,,,361083000.0,,293132000.0,414655000.0,128035000.0,326266000.0,-1466566000.0,1124662000.0,3000000.0,326266000.0,-1463566000.0,1124662000.0,-12638000.0,603064000.0,603064000.0,-140482000.0,0.0,9350000.0,-214906000.0,-46401000.0,-1467591000.0,-1518000.0,,38076000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q4,2018-07-01,2018-09-30,,7865000.0,,,92657000.0,,-56936000.0,3713000.0,128035000.0,279817000.0,-376342000.0,89366000.0,,279817000.0,-376342000.0,89366000.0,-7159000.0,38747000.0,38747000.0,7033000.0,,3245000.0,-54899000.0,-38544000.0,-379119000.0,202968000.0,,38076000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-08-07 16:50:09+00:00,,,,268426000.0,,350068000.0,410942000.0,0.0,46449000.0,-1090224000.0,1035296000.0,3000000.0,46449000.0,-1087224000.0,1035296000.0,-5479000.0,564317000.0,564317000.0,-147515000.0,0.0,6105000.0,-160007000.0,-7857000.0,-1088472000.0,-204486000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3TTM,2017-07-01,2018-06-30,,6469000.0,,,353226000.0,,345206000.0,414792000.0,,190503000.0,-1399175000.0,1156825000.0,3000000.0,190503000.0,-1396175000.0,1156825000.0,-48847000.0,600170000.0,600170000.0,-148246000.0,,20239000.0,-208863000.0,-47125000.0,-1413413000.0,-15426000.0,,41124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3,2018-04-01,2018-06-30,,,,,90671000.0,,116157000.0,3948000.0,,65007000.0,-399080000.0,283929000.0,,65007000.0,-399080000.0,283929000.0,-50144000.0,71193000.0,71193000.0,5908000.0,,2096000.0,-54116000.0,-6682000.0,-394494000.0,115175000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-05-07 17:20:31+00:00,,,,177755000.0,,233911000.0,406994000.0,0.0,-18558000.0,-691144000.0,751367000.0,3000000.0,-18558000.0,-688144000.0,751367000.0,44665000.0,493124000.0,493124000.0,-153423000.0,0.0,4009000.0,-105891000.0,-1175000.0,-693978000.0,-319661000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2TTM,2017-04-01,2018-03-31,,6469000.0,,,342578000.0,,267275000.0,465888000.0,759911000.0,186997000.0,-1237473000.0,1066454000.0,9693000.0,186997000.0,-1227780000.0,1066454000.0,25671000.0,599785000.0,599785000.0,-149653000.0,-36996000.0,39353000.0,-202508000.0,-45854000.0,-1272096000.0,-799298000.0,,41124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2,2018-01-01,2018-03-31,,,,,89381000.0,,308210000.0,6235000.0,,-255033000.0,-309772000.0,578129000.0,3000000.0,-255033000.0,-306772000.0,578129000.0,16324000.0,178992000.0,178992000.0,1546000.0,,2008000.0,-54054000.0,-1040000.0,-310740000.0,-207214000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q1,2017-10-01,2017-12-31,2019-02-05 17:23:25+00:00,,,,88374000.0,,-74299000.0,400759000.0,0.0,236475000.0,-381372000.0,173238000.0,,236475000.0,-381372000.0,173238000.0,28341000.0,314132000.0,314132000.0,-154969000.0,,2001000.0,-51837000.0,-135000.0,-383238000.0,-112447000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q1TTM,2017-01-01,2017-12-31,,6469000.0,,,330864000.0,,159092000.0,467639000.0,648975000.0,132302000.0,-1185794000.0,923365000.0,140253000.0,132302000.0,-1045541000.0,923365000.0,10126000.0,585521000.0,585521000.0,-158581000.0,-36996000.0,39330000.0,-196028000.0,-43469000.0,-1222779000.0,-751288000.0,,41124000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q4,2019-07-01,2019-09-30,,9464000.0,,,100919000.0,,-424000.0,105567000.0,,306805000.0,-488259000.0,159841000.0,,306805000.0,-488259000.0,159841000.0,-21613000.0,58406000.0,58406000.0,-8524000.0,,4762000.0,-63735000.0,-25112000.0,-494278000.0,264973000.0,,26369000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,FY,2018-10-01,2019-09-30,2019-11-12 12:40:29+00:00,9464000.0,,,391456000.0,,55318000.0,713426000.0,1045221000.0,725670000.0,-1687660000.0,968769000.0,4000000.0,725670000.0,-1683660000.0,968769000.0,10779000.0,511406000.0,511406000.0,1125000.0,-90141000.0,8601000.0,-245717000.0,-29153000.0,-1693477000.0,-697119000.0,,26369000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-08-07 16:50:09+00:00,,,,290537000.0,,55742000.0,607859000.0,1045221000.0,418865000.0,-1199401000.0,808928000.0,4000000.0,418865000.0,-1195401000.0,808928000.0,32392000.0,453000000.0,453000000.0,9649000.0,-90141000.0,3839000.0,-181982000.0,-4041000.0,-1199199000.0,-962092000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3TTM,2018-07-01,2019-06-30,,7865000.0,,,383194000.0,,-1194000.0,611572000.0,1173256000.0,698682000.0,-1575743000.0,898294000.0,4000000.0,698682000.0,-1571743000.0,898294000.0,25233000.0,491747000.0,491747000.0,16682000.0,-90141000.0,7084000.0,-236881000.0,-42585000.0,-1578318000.0,-759124000.0,,38076000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3,2019-04-01,2019-06-30,,,,,97700000.0,,65618000.0,103430000.0,,116691000.0,-426980000.0,248099000.0,,116691000.0,-426980000.0,248099000.0,-62190000.0,80466000.0,80466000.0,4315000.0,,-549000.0,-61654000.0,-4041000.0,-421613000.0,74915000.0,,-777000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-05-06 17:09:13+00:00,,,,192837000.0,,-9876000.0,504429000.0,1045221000.0,302174000.0,-772421000.0,560829000.0,4000000.0,302174000.0,-768421000.0,560829000.0,94582000.0,372534000.0,372534000.0,5334000.0,-90141000.0,4388000.0,-120328000.0,,-777586000.0,-1037007000.0,,777000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2TTM,2018-04-01,2019-03-31,,7865000.0,,,376165000.0,,49345000.0,512090000.0,1173256000.0,646998000.0,-1547843000.0,934124000.0,4000000.0,646998000.0,-1543843000.0,934124000.0,37279000.0,482474000.0,482474000.0,18275000.0,-90141000.0,9729000.0,-229343000.0,-45226000.0,-1551199000.0,-718864000.0,,38853000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2,2019-01-01,2019-03-31,,,,,96772000.0,,85382000.0,5454000.0,448227000.0,-152861000.0,-357128000.0,396145000.0,4000000.0,-152861000.0,-353128000.0,396145000.0,-109844000.0,214888000.0,214888000.0,-897000.0,-90141000.0,2314000.0,-61606000.0,963000.0,-361182000.0,-454795000.0,,777000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q1,2018-10-01,2018-12-31,2020-02-04 16:48:36+00:00,,,,96065000.0,,-95258000.0,498975000.0,596994000.0,455035000.0,-415293000.0,164684000.0,,455035000.0,-415293000.0,164684000.0,204426000.0,157646000.0,157646000.0,6231000.0,,2074000.0,-58722000.0,-963000.0,-416404000.0,-582212000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q1TTM,2018-01-01,2018-12-31,,7865000.0,,,368774000.0,,272173000.0,512871000.0,725029000.0,544826000.0,-1500487000.0,1116108000.0,3000000.0,544826000.0,-1497487000.0,1116108000.0,163447000.0,446578000.0,446578000.0,20718000.0,,9423000.0,-221791000.0,-47229000.0,-1500757000.0,-471283000.0,,38076000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2TTM,2019-04-01,2020-03-31,,9464000.0,,,409597000.0,,62528000.0,475365000.0,799450000.0,1076507000.0,-1906476000.0,1041715000.0,,1076507000.0,-1906476000.0,1041715000.0,211746000.0,557191000.0,557191000.0,2935000.0,,8844000.0,-265466000.0,-30284000.0,-1910628000.0,67158000.0,,25592000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2,2020-01-01,2020-03-31,,,,,105916000.0,,108008000.0,3096000.0,,132499000.0,-463002000.0,461330000.0,,132499000.0,-463002000.0,461330000.0,130827000.0,239646000.0,239646000.0,7760000.0,,2078000.0,-70520000.0,471000.0,-465551000.0,199923000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-05-06 17:09:13+00:00,,,,210978000.0,,-2666000.0,266368000.0,799450000.0,653011000.0,-991237000.0,633775000.0,0.0,653011000.0,-991237000.0,633775000.0,295549000.0,418319000.0,418319000.0,7144000.0,0.0,4631000.0,-140077000.0,-1131000.0,-994737000.0,-272730000.0,,,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q1TTM,2019-01-01,2019-12-31,,9464000.0,,,400453000.0,,39902000.0,477723000.0,1247677000.0,791147000.0,-1800602000.0,976530000.0,4000000.0,791147000.0,-1796602000.0,976530000.0,-28925000.0,532433000.0,532433000.0,-5722000.0,-90141000.0,9080000.0,-256552000.0,-29792000.0,-1806259000.0,-587560000.0,,26369000.0,
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q1,2019-10-01,2019-12-31,2020-02-04 16:48:36+00:00,,,,105062000.0,,-110674000.0,263272000.0,799450000.0,520512000.0,-528235000.0,172445000.0,,520512000.0,-528235000.0,172445000.0,164722000.0,178673000.0,178673000.0,-616000.0,,2553000.0,-69557000.0,-1602000.0,-529186000.0,-472653000.0,,,
