company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q4,2017-07-01,2017-09-30,,0.32,0.32,-1.35,84800000.0,0.32,,19409000.0,35853000.0,35853000.0,-10994000.0,35853000.0,72561000.0,464880000.0,10994000.0,-10902000.0,54796000.0,152849000.0,72561000.0,392319000.0,33710000.0,292445000.0,99874000.0,-44612000.0,55262000.0,464880000.0,106300000.0,106100000.0,106100000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q3,2017-04-01,2017-06-30,2018-08-08 17:18:49+00:00,0.67,0.67,0.45,80023000.0,0.67,,41069000.0,70808000.0,70808000.0,,70808000.0,114176000.0,526501000.0,,-289000.0,62948000.0,128690000.0,114176000.0,412325000.0,28498000.0,271661000.0,140664000.0,-28787000.0,111877000.0,526501000.0,106364000.0,105700000.0,105700000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q3YTD,2016-10-01,2017-06-30,,3.41,3.41,1.35,234648000.0,3.41,,201974000.0,360568000.0,346858000.0,10994000.0,360568000.0,852975000.0,2294855000.0,2716000.0,-450000.0,185611000.0,385867000.0,852975000.0,1441880000.0,86472000.0,806126000.0,635754000.0,-86922000.0,548832000.0,2294855000.0,106364000.0,105700000.0,105700000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q2,2017-01-01,2017-03-31,2018-05-02 17:16:15+00:00,1.55,1.55,0.45,77667000.0,1.55,,97049000.0,164728000.0,162012000.0,,164728000.0,427494000.0,988186000.0,2716000.0,833000.0,65614000.0,132239000.0,427494000.0,560692000.0,26944000.0,275520000.0,285172000.0,-26111000.0,259061000.0,988186000.0,105935000.0,106300000.0,106300000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q2YTD,2016-10-01,2017-03-31,,2.74,2.74,0.9,154625000.0,2.74,,160905000.0,289760000.0,276050000.0,10994000.0,289760000.0,738799000.0,1768354000.0,2716000.0,-161000.0,122663000.0,257177000.0,738799000.0,1029555000.0,57974000.0,534465000.0,495090000.0,-58135000.0,436955000.0,1768354000.0,105935000.0,106300000.0,106300000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2017.0,Q1,2016-10-01,2016-12-31,2018-02-06 17:09:44+00:00,1.19,1.19,0.45,76958000.0,1.19,,63856000.0,125032000.0,114038000.0,10994000.0,125032000.0,311305000.0,780168000.0,,-994000.0,57049000.0,124938000.0,311305000.0,468863000.0,31030000.0,258945000.0,209918000.0,-32024000.0,177894000.0,780168000.0,105284000.0,105100000.0,105100000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,FY,2017-10-01,2018-09-30,2019-11-12 12:40:29+00:00,5.43,5.43,1.94,361083000.0,5.43,,8080000.0,603064000.0,603064000.0,,603064000.0,1167848000.0,3115546000.0,0.0,-10144000.0,263886000.0,594795000.0,1167848000.0,1947698000.0,106646000.0,1219764000.0,727934000.0,-116790000.0,611144000.0,3115546000.0,111100000.0,111012000.0,111012000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q4,2018-07-01,2018-09-30,,0.3,0.3,-1.46,92657000.0,0.3,,25308000.0,38747000.0,38747000.0,,38747000.0,43085000.0,444700000.0,,-2090000.0,55486000.0,162843000.0,43085000.0,401615000.0,24484000.0,310986000.0,90629000.0,-26574000.0,64055000.0,444700000.0,111100000.0,111012000.0,111012000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3,2018-04-01,2018-06-30,2019-08-07 16:50:09+00:00,0.64,0.64,0.485,90671000.0,0.64,,26448000.0,71193000.0,71193000.0,,71193000.0,130886000.0,562245000.0,,-3330000.0,72620000.0,143748000.0,130886000.0,431359000.0,23349000.0,307039000.0,124320000.0,-26679000.0,97641000.0,562245000.0,111200000.0,111851000.0,111851000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3YTD,2017-10-01,2018-06-30,,5.13,5.13,1.46,268426000.0,5.13,,-17228000.0,564317000.0,564317000.0,,564317000.0,1124763000.0,2670846000.0,,-8054000.0,208400000.0,431952000.0,1124763000.0,1546083000.0,82162000.0,908778000.0,637305000.0,-90216000.0,547089000.0,2670846000.0,111200000.0,111851000.0,111851000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q3TTM,2017-07-01,2018-06-30,,5.45,5.45,0.11,353226000.0,5.45,,2181000.0,600170000.0,600170000.0,-10994000.0,600170000.0,1197324000.0,3135726000.0,10994000.0,-18956000.0,263196000.0,584801000.0,1197324000.0,1938402000.0,115872000.0,1201223000.0,737179000.0,-134828000.0,602351000.0,3135726000.0,111200000.0,111851000.0,111851000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2,2018-01-01,2018-03-31,2019-05-07 17:20:31+00:00,1.6,1.6,0.485,89381000.0,1.6,,62439000.0,178992000.0,178992000.0,,178992000.0,626960000.0,1219409000.0,,-2167000.0,73007000.0,159159000.0,626960000.0,592449000.0,27304000.0,321547000.0,270902000.0,-29471000.0,241431000.0,1219409000.0,111900000.0,111706000.0,111706000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2YTD,2017-10-01,2018-03-31,,4.49,4.49,0.97,177755000.0,4.49,,-43676000.0,493124000.0,493124000.0,,493124000.0,993877000.0,2108601000.0,,-4724000.0,135780000.0,288204000.0,993877000.0,1114724000.0,58813000.0,601739000.0,512985000.0,-63537000.0,449448000.0,2108601000.0,111900000.0,111706000.0,111706000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q2TTM,2017-04-01,2018-03-31,,5.48,5.48,0.07,342578000.0,5.48,,16802000.0,599785000.0,599785000.0,-10994000.0,599785000.0,1180614000.0,3099982000.0,10994000.0,-15915000.0,253524000.0,569743000.0,1180614000.0,1919368000.0,121021000.0,1165845000.0,753523000.0,-136936000.0,616587000.0,3099982000.0,111900000.0,111706000.0,111706000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q1,2017-10-01,2017-12-31,2019-02-05 17:23:25+00:00,2.89,2.89,0.485,88374000.0,2.89,,-106115000.0,314132000.0,314132000.0,,314132000.0,366917000.0,889192000.0,,-2557000.0,62773000.0,129045000.0,366917000.0,522275000.0,31509000.0,280192000.0,242083000.0,-34066000.0,208017000.0,889192000.0,108700000.0,108564000.0,108564000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2018.0,Q1TTM,2017-01-01,2017-12-31,,5.43,5.43,0.03,330864000.0,5.43,,51412000.0,585521000.0,582805000.0,-10994000.0,585521000.0,981148000.0,2868759000.0,13710000.0,-12915000.0,246131000.0,542823000.0,981148000.0,1887611000.0,120661000.0,1119818000.0,767793000.0,-133576000.0,634217000.0,2868759000.0,108700000.0,108564000.0,108564000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q4,2019-07-01,2019-09-30,,0.47,0.47,-1.58,100919000.0,0.47,,11796000.0,58406000.0,58406000.0,,58406000.0,13670000.0,443683000.0,,9250000.0,61643000.0,177736000.0,13670000.0,430013000.0,28763000.0,340298000.0,89715000.0,-19513000.0,70202000.0,443683000.0,117300000.0,117200000.0,117461000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,FY,2018-10-01,2019-09-30,2019-11-12 12:40:29+00:00,4.36,4.36,2.1,391456000.0,4.35,,138903000.0,511406000.0,511406000.0,,511406000.0,858837000.0,2901848000.0,0.0,7404000.0,275189000.0,630308000.0,858837000.0,2043011000.0,103153000.0,1296953000.0,746058000.0,-95749000.0,650309000.0,2901848000.0,117300000.0,117200000.0,117461000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3,2019-04-01,2019-06-30,2019-08-07 16:50:09+00:00,0.68,0.68,0.525,97700000.0,0.68,,23789000.0,80466000.0,80466000.0,,80466000.0,31326000.0,485738000.0,,1645000.0,69965000.0,164545000.0,31326000.0,454412000.0,19592000.0,332210000.0,122202000.0,-17947000.0,104255000.0,485738000.0,118300000.0,118075000.0,118430000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3YTD,2018-10-01,2019-06-30,,3.89,3.89,1.58,290537000.0,3.88,,127107000.0,453000000.0,453000000.0,,453000000.0,845167000.0,2458165000.0,,-1846000.0,213546000.0,452572000.0,845167000.0,1612998000.0,74390000.0,956655000.0,656343000.0,-76236000.0,580107000.0,2458165000.0,118300000.0,118075000.0,118430000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q3TTM,2018-07-01,2019-06-30,,4.19,4.19,0.12,383194000.0,4.18,,152415000.0,491747000.0,491747000.0,,491747000.0,888252000.0,2902865000.0,,-3936000.0,269032000.0,615415000.0,888252000.0,2014613000.0,98874000.0,1267641000.0,746972000.0,-102810000.0,644162000.0,2902865000.0,118300000.0,118075000.0,118430000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2,2019-01-01,2019-03-31,2020-05-06 17:09:13+00:00,1.83,1.83,0.525,96772000.0,1.82,,60072000.0,214888000.0,214888000.0,,214888000.0,471676000.0,1094645000.0,,4232000.0,79093000.0,149427000.0,471676000.0,622969000.0,26949000.0,325292000.0,297677000.0,-22717000.0,274960000.0,1094645000.0,117400000.0,117581000.0,117756000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2YTD,2018-10-01,2019-03-31,,3.21,3.21,1.05,192837000.0,3.2,,103318000.0,372534000.0,372534000.0,,372534000.0,813841000.0,1972427000.0,,-3491000.0,143581000.0,288027000.0,813841000.0,1158586000.0,54798000.0,624445000.0,534141000.0,-58289000.0,475852000.0,1972427000.0,117400000.0,117581000.0,117756000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q2TTM,2018-04-01,2019-03-31,,4.15,4.15,0.08,376165000.0,4.14,,155074000.0,482474000.0,482474000.0,,482474000.0,987812000.0,2979372000.0,,-8911000.0,271687000.0,594618000.0,987812000.0,1991560000.0,102631000.0,1242470000.0,749090000.0,-111542000.0,637548000.0,2979372000.0,117400000.0,117581000.0,117756000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q1,2018-10-01,2018-12-31,2020-02-04 16:48:36+00:00,1.38,1.38,0.525,96065000.0,1.38,,43246000.0,157646000.0,157646000.0,,157646000.0,342165000.0,877782000.0,,-7723000.0,64488000.0,138600000.0,342165000.0,535617000.0,27849000.0,299153000.0,236464000.0,-35572000.0,200892000.0,877782000.0,114200000.0,113800000.0,113832000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2019.0,Q1TTM,2018-01-01,2018-12-31,,3.92,3.92,0.04,368774000.0,3.92,,157441000.0,446578000.0,446578000.0,,446578000.0,1143096000.0,3104136000.0,,-15310000.0,265601000.0,604350000.0,1143096000.0,1961040000.0,102986000.0,1238725000.0,722315000.0,-118296000.0,604019000.0,3104136000.0,114200000.0,113800000.0,113832000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2YTD,2019-10-01,2020-03-31,,3.42,3.42,1.15,210978000.0,3.42,,118398000.0,418319000.0,418319000.0,,418319000.0,614751000.0,1853228000.0,,1898000.0,143211000.0,300069000.0,614751000.0,1238477000.0,49400000.0,654258000.0,584219000.0,-47502000.0,536717000.0,1853228000.0,122900000.0,122916000.0,122997000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2TTM,2019-04-01,2020-03-31,,4.57,4.57,0.1,409597000.0,4.57,,153983000.0,557191000.0,557191000.0,,557191000.0,659747000.0,2782649000.0,,12793000.0,274819000.0,642350000.0,659747000.0,2122902000.0,97755000.0,1326766000.0,796136000.0,-84962000.0,711174000.0,2782649000.0,122900000.0,122916000.0,122997000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q2,2020-01-01,2020-03-31,2020-05-06 17:09:13+00:00,1.95,1.95,0.575,105916000.0,1.95,,66632000.0,239646000.0,239646000.0,,239646000.0,317883000.0,977665000.0,,-2989000.0,74604000.0,147824000.0,317883000.0,659782000.0,22171000.0,328344000.0,331438000.0,-25160000.0,306278000.0,977665000.0,122900000.0,122916000.0,122997000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q1TTM,2019-01-01,2019-12-31,,4.45,4.45,0.05,400453000.0,4.44,,147423000.0,532433000.0,532433000.0,,532433000.0,813540000.0,2899629000.0,,20014000.0,279308000.0,643953000.0,813540000.0,2086089000.0,102533000.0,1323714000.0,762375000.0,-82519000.0,679856000.0,2899629000.0,121500000.0,121113000.0,121359000.0
Atmos Energy Corp,ATO,QVLWEGTD2S8GJMO8D383,731802,2020.0,Q1,2019-10-01,2019-12-31,2020-02-04 16:48:36+00:00,1.47,1.47,0.575,105062000.0,1.47,,51766000.0,178673000.0,178673000.0,,178673000.0,296868000.0,875563000.0,,4887000.0,68607000.0,152245000.0,296868000.0,578695000.0,27229000.0,325914000.0,252781000.0,-22342000.0,230439000.0,875563000.0,121500000.0,121113000.0,121359000.0
