company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Phillips 66,PSX,,1534701,2017.0,Q2TTM,2016-07-01,2017-06-30,,1233000000.0,,21000000.0,892000000.0,505000000.0,4543000000.0,-1117000000.0,-1841000000.0,2866000000.0,,,,-1117000000.0,-1841000000.0,2866000000.0,-71000000.0,1874000000.0,1874000000.0,,-1133000000.0,,420000000.0,,-1444000000.0,,-2402000000.0,-3646000000.0,-1075000000.0,,141000000.0
Phillips 66,PSX,,1534701,2017.0,Q2,2017-04-01,2017-06-30,,320000000.0,,17000000.0,905000000.0,133000000.0,1891000000.0,-904000000.0,-453000000.0,1865000000.0,,,,-904000000.0,-453000000.0,1865000000.0,525000000.0,581000000.0,581000000.0,,59000000.0,,5000000.0,,-390000000.0,,-458000000.0,-2157000000.0,-381000000.0,,
Phillips 66,PSX,,1534701,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:30:24+00:00,315000000.0,,2000000.0,-804000000.0,44000000.0,712000000.0,-686000000.0,158000000.0,-549000000.0,,,,-686000000.0,158000000.0,-549000000.0,-1075000000.0,563000000.0,563000000.0,,-623000000.0,,628000000.0,,-350000000.0,,-470000000.0,-807000000.0,-285000000.0,,
Phillips 66,PSX,,1534701,2017.0,Q1TTM,2016-04-01,2017-03-31,,1203000000.0,,-24000000.0,619000000.0,1046000000.0,2752000000.0,-81000000.0,-2138000000.0,2156000000.0,,,,-81000000.0,-2138000000.0,2156000000.0,-87000000.0,1809000000.0,1809000000.0,,-1475000000.0,,275000000.0,,-1400000000.0,,-2564000000.0,-1543000000.0,-936000000.0,,151000000.0
Phillips 66,PSX,,1534701,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:05:37+00:00,1356000000.0,0.0,,-21000000.0,167000000.0,2184000000.0,-5167000000.0,-2471000000.0,7573000000.0,,,,-5167000000.0,-2471000000.0,7573000000.0,-100000000.0,5873000000.0,5873000000.0,,365000000.0,,112000000.0,-35000000.0,-1643000000.0,-1000000.0,-2639000000.0,-1230000000.0,-4645000000.0,0.0,57000000.0
Phillips 66,PSX,,1534701,2018.0,Q4,2018-10-01,2018-12-31,,337000000.0,,20000000.0,1356000000.0,14000000.0,590000000.0,-1098000000.0,-931000000.0,4139000000.0,,,,-1098000000.0,-931000000.0,4139000000.0,2095000000.0,2316000000.0,2316000000.0,,130000000.0,,6000000.0,-35000000.0,-428000000.0,,-994000000.0,-777000000.0,-497000000.0,,57000000.0
Phillips 66,PSX,,1534701,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 15:50:39+00:00,1019000000.0,,-20000000.0,-1377000000.0,153000000.0,1594000000.0,-4069000000.0,-1540000000.0,3434000000.0,,,,-4069000000.0,-1540000000.0,3434000000.0,-2195000000.0,3557000000.0,3557000000.0,,235000000.0,,106000000.0,,-1215000000.0,-1000000.0,-1645000000.0,-453000000.0,-4148000000.0,0.0,
Phillips 66,PSX,,1534701,2018.0,Q3TTM,2017-10-01,2018-09-30,,1365000000.0,318000000.0,-17000000.0,-3134000000.0,1199000000.0,2019000000.0,-3978000000.0,-2010000000.0,5365000000.0,,,,-3978000000.0,-2010000000.0,5365000000.0,-623000000.0,6812000000.0,6812000000.0,,322000000.0,,-547000000.0,17000000.0,-1605000000.0,-11000000.0,-2182000000.0,-980000000.0,-4611000000.0,326000000.0,86000000.0
Phillips 66,PSX,,1534701,2018.0,Q3,2018-07-01,2018-09-30,,346000000.0,,-4000000.0,-1383000000.0,56000000.0,85000000.0,-819000000.0,-719000000.0,582000000.0,,,,-819000000.0,-719000000.0,582000000.0,-960000000.0,1568000000.0,1568000000.0,,51000000.0,,60000000.0,,-420000000.0,,-779000000.0,-135000000.0,-405000000.0,,
Phillips 66,PSX,,1534701,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-26 15:24:11+00:00,673000000.0,,-16000000.0,6000000.0,97000000.0,1509000000.0,-3250000000.0,-821000000.0,2852000000.0,,,,-3250000000.0,-821000000.0,2852000000.0,-1235000000.0,1989000000.0,1989000000.0,,184000000.0,,46000000.0,,-795000000.0,-1000000.0,-866000000.0,-318000000.0,-3743000000.0,0.0,
Phillips 66,PSX,,1534701,2018.0,Q2TTM,2017-07-01,2018-06-30,,1356000000.0,318000000.0,-35000000.0,-1919000000.0,1160000000.0,2414000000.0,-3771000000.0,-1672000000.0,5184000000.0,,,,-3771000000.0,-1672000000.0,5184000000.0,-277000000.0,6093000000.0,6093000000.0,,-346000000.0,,-621000000.0,17000000.0,-1570000000.0,-11000000.0,-1770000000.0,-1108000000.0,-4667000000.0,326000000.0,86000000.0
Phillips 66,PSX,,1534701,2018.0,Q2,2018-04-01,2018-06-30,,337000000.0,,-17000000.0,720000000.0,78000000.0,,-841000000.0,-464000000.0,2364000000.0,,,,-841000000.0,-464000000.0,2364000000.0,1042000000.0,1404000000.0,1404000000.0,,-97000000.0,,75000000.0,,-423000000.0,-1000000.0,-538000000.0,-266000000.0,-230000000.0,,
Phillips 66,PSX,,1534701,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 15:48:19+00:00,336000000.0,,1000000.0,-714000000.0,19000000.0,1509000000.0,-2409000000.0,-357000000.0,488000000.0,,,,-2409000000.0,-357000000.0,488000000.0,-2277000000.0,585000000.0,585000000.0,,281000000.0,,-29000000.0,,-372000000.0,,-328000000.0,-52000000.0,-3513000000.0,,
Phillips 66,PSX,,1534701,2018.0,Q1TTM,2017-04-01,2018-03-31,,1339000000.0,318000000.0,-1000000.0,-1734000000.0,1215000000.0,4305000000.0,-3834000000.0,-1661000000.0,4685000000.0,,,,-3834000000.0,-1661000000.0,4685000000.0,-794000000.0,5270000000.0,5270000000.0,,-190000000.0,,-691000000.0,17000000.0,-1537000000.0,-10000000.0,-1690000000.0,-2999000000.0,-4818000000.0,326000000.0,86000000.0
Phillips 66,PSX,,1534701,2019.0,Q4,2019-10-01,2019-12-31,,340000000.0,,31000000.0,539000000.0,57000000.0,12000000.0,-1109000000.0,-1256000000.0,1694000000.0,,,,-1109000000.0,-1256000000.0,1694000000.0,-654000000.0,810000000.0,810000000.0,,5000000.0,,-132000000.0,-14000000.0,-463000000.0,-3000000.0,-1278000000.0,-303000000.0,-412000000.0,,157000000.0
Phillips 66,PSX,,1534701,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:05:37+00:00,1341000000.0,0.0,,-647000000.0,205000000.0,2052000000.0,-2511000000.0,-3688000000.0,4808000000.0,,,,-2511000000.0,-3688000000.0,4808000000.0,-1405000000.0,3377000000.0,3377000000.0,,737000000.0,,31000000.0,-14000000.0,-1811000000.0,-98000000.0,-3873000000.0,-1307000000.0,-1650000000.0,95000000.0,157000000.0
Phillips 66,PSX,,1534701,2019.0,Q3TTM,2018-10-01,2019-09-30,,1338000000.0,,-11000000.0,170000000.0,162000000.0,2630000000.0,-2500000000.0,-3363000000.0,7253000000.0,,,,-2500000000.0,-3363000000.0,7253000000.0,1344000000.0,4883000000.0,4883000000.0,,862000000.0,,169000000.0,-35000000.0,-1776000000.0,-95000000.0,-3589000000.0,-1781000000.0,-1735000000.0,95000000.0,57000000.0
Phillips 66,PSX,,1534701,2019.0,Q3,2019-07-01,2019-09-30,,336000000.0,,-36000000.0,-289000000.0,97000000.0,879000000.0,-331000000.0,-846000000.0,1662000000.0,,,,-331000000.0,-846000000.0,1662000000.0,449000000.0,793000000.0,793000000.0,,822000000.0,,21000000.0,,-461000000.0,,-867000000.0,-407000000.0,-439000000.0,,
Phillips 66,PSX,,1534701,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 15:50:39+00:00,1001000000.0,,-31000000.0,-1186000000.0,148000000.0,2040000000.0,-1402000000.0,-2432000000.0,3114000000.0,,,,-1402000000.0,-2432000000.0,3114000000.0,-751000000.0,2567000000.0,2567000000.0,,732000000.0,,163000000.0,,-1348000000.0,-95000000.0,-2595000000.0,-1004000000.0,-1238000000.0,95000000.0,
Phillips 66,PSX,,1534701,2019.0,Q2TTM,2018-07-01,2019-06-30,,1348000000.0,,21000000.0,-924000000.0,121000000.0,1836000000.0,-2988000000.0,-3236000000.0,6173000000.0,,,,-2988000000.0,-3236000000.0,6173000000.0,-65000000.0,5658000000.0,5658000000.0,,91000000.0,,208000000.0,-35000000.0,-1735000000.0,-95000000.0,-3501000000.0,-1509000000.0,-1701000000.0,95000000.0,57000000.0
Phillips 66,PSX,,1534701,2019.0,Q2,2019-04-01,2019-06-30,,334000000.0,,-3000000.0,325000000.0,11000000.0,129000000.0,-787000000.0,-574000000.0,1930000000.0,,,,-787000000.0,-574000000.0,1930000000.0,566000000.0,1504000000.0,1504000000.0,,-233000000.0,,160000000.0,,-467000000.0,-95000000.0,-631000000.0,-5000000.0,-455000000.0,74000000.0,-82000000.0
Phillips 66,PSX,,1534701,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-26 15:24:11+00:00,665000000.0,,5000000.0,-897000000.0,51000000.0,1161000000.0,-1071000000.0,-1586000000.0,1452000000.0,,,,-1071000000.0,-1586000000.0,1452000000.0,-1200000000.0,1774000000.0,1774000000.0,,-90000000.0,,142000000.0,,-887000000.0,-95000000.0,-1728000000.0,-597000000.0,-799000000.0,95000000.0,
Phillips 66,PSX,,1534701,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 15:00:34+00:00,331000000.0,,8000000.0,-1222000000.0,40000000.0,1032000000.0,-284000000.0,-1012000000.0,-478000000.0,,,,-284000000.0,-1012000000.0,-478000000.0,-1766000000.0,270000000.0,270000000.0,,143000000.0,,-18000000.0,,-420000000.0,0.0,-1097000000.0,-592000000.0,-344000000.0,21000000.0,82000000.0
Phillips 66,PSX,,1534701,2019.0,Q1TTM,2018-04-01,2019-03-31,,1351000000.0,,7000000.0,-529000000.0,188000000.0,1707000000.0,-3042000000.0,-3126000000.0,6607000000.0,,,,-3042000000.0,-3126000000.0,6607000000.0,411000000.0,5558000000.0,5558000000.0,,227000000.0,,123000000.0,-35000000.0,-1691000000.0,-1000000.0,-3408000000.0,-1770000000.0,-1476000000.0,21000000.0,139000000.0
Phillips 66,PSX,,1534701,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 15:00:34+00:00,342000000.0,,-9000000.0,-566000000.0,8000000.0,1199000000.0,276000000.0,-877000000.0,217000000.0,,,,276000000.0,-877000000.0,217000000.0,-393000000.0,-2427000000.0,-2427000000.0,,2868000000.0,,15000000.0,,-457000000.0,-8000000.0,-923000000.0,-31000000.0,-443000000.0,38000000.0,1000000.0
Phillips 66,PSX,,1534701,2020.0,Q1TTM,2019-04-01,2020-03-31,,1352000000.0,,-17000000.0,9000000.0,173000000.0,2219000000.0,-1951000000.0,-3553000000.0,5503000000.0,,,,-1951000000.0,-3553000000.0,5503000000.0,-32000000.0,680000000.0,680000000.0,,3462000000.0,,64000000.0,-14000000.0,-1848000000.0,-106000000.0,-3699000000.0,-746000000.0,-1749000000.0,112000000.0,76000000.0
