company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q3YTD,2014-01-01,2014-09-30,,,1.64,1.64,0.9,756645000.0,1.64,435998000.0,,824967000.0,824967000.0,,824967000.0,5861492000.0,8701163000.0,,4687000.0,582490000.0,56344000.0,,,5861492000.0,2896015000.0,392104000.0,91502000.0,1339135000.0,1556880000.0,-295915000.0,1260965000.0,8757507000.0,504900000.0,506082000.0,506365000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q3TTM,2013-10-01,2014-09-30,,,1.94,1.94,1.18,1013377000.0,1.94,509298000.0,,975022000.0,975195000.0,-173000.0,975022000.0,7841827000.0,11411614000.0,,3728000.0,750663000.0,76715000.0,,,7841827000.0,3646502000.0,525376000.0,123679000.0,1764040000.0,1882462000.0,-397969000.0,1484493000.0,11488329000.0,504900000.0,506082000.0,506365000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 15:11:48+00:00,,0.39,0.39,0.3,255307000.0,0.39,104258000.0,,195164000.0,195164000.0,,195164000.0,1845469000.0,2666765000.0,,82000.0,187112000.0,18331000.0,,,1845469000.0,839627000.0,129287000.0,31419000.0,442419000.0,397208000.0,-97786000.0,299422000.0,2685096000.0,500400000.0,503272000.0,503456000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q2YTD,2014-01-01,2014-06-30,,,0.91,0.91,0.6,501250000.0,0.91,240029000.0,,456385000.0,456385000.0,,456385000.0,4105890000.0,5848163000.0,,3283000.0,389360000.0,39537000.0,,,4105890000.0,1781810000.0,258833000.0,60764000.0,890610000.0,891200000.0,-194786000.0,696414000.0,5887700000.0,500400000.0,503272000.0,503456000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q2TTM,2013-07-01,2014-06-30,,,1.94,1.94,1.16,986473000.0,1.94,506678000.0,,971192000.0,971149000.0,43000.0,971192000.0,7841861000.0,11363897000.0,,1920000.0,730631000.0,76963000.0,,,7841861000.0,3598999000.0,527486000.0,121498000.0,1717104000.0,1881895000.0,-404068000.0,1477827000.0,11440860000.0,500400000.0,503272000.0,503456000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q1,2014-01-01,2014-03-31,2014-05-02 15:34:23+00:00,,0.52,0.52,0.3,245943000.0,0.52,135771000.0,,261221000.0,261221000.0,,261221000.0,2260421000.0,3181398000.0,,3201000.0,202248000.0,21206000.0,,,2260421000.0,942183000.0,129546000.0,29345000.0,448191000.0,493992000.0,-97000000.0,396992000.0,3202604000.0,502300000.0,499523000.0,499746000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2014.0,Q1TTM,2013-04-01,2014-03-31,,,1.95,1.95,1.14,975100000.0,1.95,501313000.0,,972885000.0,972867000.0,18000.0,972885000.0,7766639000.0,11258330000.0,,2251000.0,706015000.0,76347000.0,,,7766639000.0,3568038000.0,534711000.0,119717000.0,1681115000.0,1886923000.0,-412743000.0,1474180000.0,11334677000.0,502300000.0,499523000.0,499746000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:43:58+00:00,,1.94,1.94,1.28,1124000000.0,1.94,543000000.0,,984000000.0,984000000.0,,984000000.0,7034000000.0,10948000000.0,,6000000.0,866000000.0,76000000.0,,,7034000000.0,3990000000.0,569000000.0,90000000.0,1990000000.0,2000000000.0,-473000000.0,1527000000.0,11024000000.0,507200000.0,507800000.0,508000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q4,2015-10-01,2015-12-31,,,0.41,0.41,0.32,296179000.0,0.41,110510000.0,,208540000.0,208540000.0,,208540000.0,1726819000.0,2626051000.0,,252000.0,181839000.0,19284000.0,,,1726819000.0,918516000.0,146612000.0,24912000.0,478018000.0,440498000.0,-121448000.0,319050000.0,2645335000.0,507200000.0,507800000.0,508000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 15:09:18+00:00,,0.84,0.84,0.32,280121000.0,0.84,239029000.0,,426463000.0,426463000.0,,426463000.0,1654984000.0,2883499000.0,,1626000.0,180395000.0,17813000.0,,,1654984000.0,1246328000.0,145535000.0,23589000.0,460516000.0,785812000.0,-120320000.0,665492000.0,2901312000.0,507700000.0,508031000.0,508427000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1.53,1.53,0.96,827821000.0,1.53,432490000.0,,775460000.0,775460000.0,,775460000.0,5307181000.0,8321949000.0,,5748000.0,684161000.0,56716000.0,,,5307181000.0,3071484000.0,422388000.0,65088000.0,1511982000.0,1559502000.0,-351552000.0,1207950000.0,8378665000.0,507700000.0,508031000.0,508427000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1.92,1.92,1.26,1090221000.0,1.92,520307000.0,,971799000.0,971799000.0,,971799000.0,7397041000.0,11229414000.0,,6357000.0,869279000.0,77879000.0,,,7397041000.0,3910252000.0,558490000.0,93487000.0,1959500000.0,1950752000.0,-458646000.0,1492106000.0,11307293000.0,507700000.0,508031000.0,508427000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 15:57:20+00:00,,0.39,0.39,0.32,274602000.0,0.39,109881000.0,,196931000.0,196931000.0,,196931000.0,1633815000.0,2497591000.0,,961000.0,183872000.0,17543000.0,,,1633815000.0,881319000.0,138057000.0,21063000.0,458474000.0,422845000.0,-116033000.0,306812000.0,2515134000.0,505000000.0,507707000.0,508074000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q2YTD,2015-01-01,2015-06-30,,,0.69,0.69,0.64,547700000.0,0.69,193461000.0,,348997000.0,348997000.0,,348997000.0,3652197000.0,5438450000.0,,4122000.0,503766000.0,38903000.0,,,3652197000.0,1825156000.0,276853000.0,41499000.0,1051466000.0,773690000.0,-231232000.0,542458000.0,5477353000.0,505000000.0,507707000.0,508074000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1.81,1.81,1.24,1065495000.0,1.81,477247000.0,,913918000.0,913918000.0,,913918000.0,7497659000.0,11198915000.0,,6135000.0,882014000.0,76873000.0,,,7497659000.0,3778129000.0,546226000.0,100636000.0,1947509000.0,1830620000.0,-439455000.0,1391165000.0,11275788000.0,505000000.0,507707000.0,508074000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:19:49+00:00,,0.3,0.3,0.32,273098000.0,0.3,83580000.0,,152066000.0,152066000.0,,152066000.0,2018382000.0,2940859000.0,,3161000.0,319894000.0,21360000.0,,,2018382000.0,943837000.0,138796000.0,20436000.0,592992000.0,350845000.0,-115199000.0,235646000.0,2962219000.0,506900000.0,506983000.0,507393000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1.81,1.81,1.22,1046200000.0,1.81,471624000.0,,912151000.0,912151000.0,,912151000.0,7709313000.0,11368089000.0,,5256000.0,885254000.0,77661000.0,,,7709313000.0,3736437000.0,537456000.0,110992000.0,1931454000.0,1804983000.0,-421208000.0,1383775000.0,11445750000.0,506900000.0,506983000.0,507393000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 13:40:24+00:00,,2.21,2.21,1.36,1303000000.0,2.21,581000000.0,,1123000000.0,1123000000.0,,1123000000.0,6787000000.0,11107000000.0,,-18000000.0,777000000.0,,,,6787000000.0,4320000000.0,620000000.0,102000000.0,2080000000.0,2240000000.0,-536000000.0,1704000000.0,11107000000.0,508100000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q4,2016-10-01,2016-12-31,,,0.45,0.45,0.34,331943000.0,0.45,109541000.0,,227098000.0,227098000.0,,227098000.0,1772541000.0,2851231000.0,,-24388000.0,198752000.0,-56500000.0,,,1772541000.0,1022190000.0,154926000.0,24458000.0,530695000.0,491495000.0,-154856000.0,336639000.0,2794731000.0,508100000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q3,2016-07-01,2016-09-30,2017-10-27 15:06:10+00:00,,0.9,0.9,0.34,328503000.0,0.9,238412000.0,,457795000.0,457795000.0,,457795000.0,1703486000.0,3021920000.0,,578000.0,181104000.0,18227000.0,,,1703486000.0,1336661000.0,158325000.0,26900000.0,509607000.0,827054000.0,-130847000.0,696207000.0,3040147000.0,508700000.0,508941000.0,509566000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q3YTD,2016-01-01,2016-09-30,,,1.76,1.76,1.02,971057000.0,1.76,471459000.0,,895902000.0,895902000.0,,895902000.0,5014459000.0,8255769000.0,,6388000.0,578248000.0,56500000.0,,,5014459000.0,3297810000.0,465074000.0,77542000.0,1549305000.0,1748505000.0,-381144000.0,1367361000.0,8312269000.0,508700000.0,508941000.0,509566000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.17,2.17,1.34,1267236000.0,2.17,581969000.0,,1104442000.0,1104442000.0,,1104442000.0,6741278000.0,10881820000.0,,6640000.0,760087000.0,75784000.0,,,6741278000.0,4216326000.0,611686000.0,102454000.0,2027323000.0,2189003000.0,-502592000.0,1686411000.0,10957604000.0,508700000.0,508941000.0,509566000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 15:13:23+00:00,,0.39,0.39,0.34,322534000.0,0.39,104397000.0,,196795000.0,196795000.0,,196795000.0,1551349000.0,2483041000.0,,1560000.0,194385000.0,16808000.0,,,1551349000.0,948500000.0,156296000.0,24347000.0,516919000.0,431581000.0,-130389000.0,301192000.0,2499849000.0,504600000.0,508930000.0,509490000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q2YTD,2016-01-01,2016-06-30,,,0.86,0.86,0.68,642554000.0,0.86,233047000.0,,438107000.0,438107000.0,,438107000.0,3310973000.0,5233849000.0,,5810000.0,397144000.0,38273000.0,,,3310973000.0,1961149000.0,306749000.0,50642000.0,1039698000.0,921451000.0,-250297000.0,671154000.0,5272122000.0,504600000.0,508930000.0,509490000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q2TTM,2015-07-01,2016-06-30,,,2.11,2.11,1.32,1218854000.0,2.11,582586000.0,,1073110000.0,1073110000.0,,1073110000.0,6692776000.0,10743399000.0,,7688000.0,759378000.0,75370000.0,,,6692776000.0,4125993000.0,598896000.0,99143000.0,1978232000.0,2147761000.0,-492065000.0,1655696000.0,10818769000.0,504600000.0,508930000.0,509490000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 15:59:14+00:00,,0.47,0.47,0.34,320020000.0,0.47,128650000.0,,241312000.0,241312000.0,,241312000.0,1759624000.0,2750808000.0,,4250000.0,202759000.0,21465000.0,,,1759624000.0,1012649000.0,150453000.0,26295000.0,522779000.0,489870000.0,-119908000.0,369962000.0,2772273000.0,513400000.0,508667000.0,509150000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2016.0,Q1TTM,2015-04-01,2016-03-31,,,2.11,2.11,1.3,1170922000.0,2.11,588070000.0,,1073246000.0,1073246000.0,,1073246000.0,6775242000.0,10757949000.0,,7089000.0,748865000.0,76105000.0,,,6775242000.0,4058812000.0,580657000.0,95859000.0,1919787000.0,2139025000.0,-477709000.0,1661316000.0,10834054000.0,513400000.0,508667000.0,509150000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:32:33+00:00,,2.26,2.26,1.44,1479000000.0,2.25,542000000.0,,1148000000.0,1148000000.0,,1148000000.0,6884000000.0,11404000000.0,,-10000000.0,818000000.0,,,,6884000000.0,4520000000.0,628000000.0,105000000.0,2297000000.0,2223000000.0,-533000000.0,1690000000.0,11404000000.0,508000000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q4,2017-10-01,2017-12-31,,,0.37,0.37,0.36,377000000.0,0.36,118000000.0,,190000000.0,190000000.0,,190000000.0,2784000000.0,2834000000.0,,-6000000.0,-806000000.0,-38000000.0,,,2784000000.0,12000000.0,156000000.0,29000000.0,-429000000.0,441000000.0,-133000000.0,308000000.0,2796000000.0,508000000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q3,2017-07-01,2017-09-30,2018-10-26 16:31:58+00:00,,0.97,0.97,0.36,371000000.0,0.97,205000000.0,,492000000.0,492000000.0,,492000000.0,608000000.0,3017000000.0,,-1000000.0,1214000000.0,,,,608000000.0,2409000000.0,157000000.0,31000000.0,1585000000.0,824000000.0,-127000000.0,697000000.0,3017000000.0,507200000.0,508600000.0,509200000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q3YTD,2017-01-01,2017-09-30,,,1.89,1.89,1.08,1102000000.0,1.89,424000000.0,,958000000.0,958000000.0,,958000000.0,4100000000.0,8570000000.0,,-4000000.0,1624000000.0,38000000.0,,,4100000000.0,4508000000.0,472000000.0,76000000.0,2726000000.0,1782000000.0,-400000000.0,1382000000.0,8608000000.0,507200000.0,508600000.0,509200000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q3TTM,2016-10-01,2017-09-30,,,2.34,2.34,1.42,1433943000.0,2.34,533541000.0,,1185098000.0,1185098000.0,,1185098000.0,5872541000.0,11421231000.0,,-28388000.0,1822752000.0,-18500000.0,,,5872541000.0,5530190000.0,626926000.0,100458000.0,3256695000.0,2273495000.0,-554856000.0,1718639000.0,11402731000.0,507200000.0,508600000.0,509200000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 15:15:19+00:00,,0.45,0.45,0.36,366000000.0,0.45,102000000.0,,227000000.0,227000000.0,,227000000.0,1613000000.0,2628000000.0,,-4000000.0,200000000.0,17000000.0,,,1613000000.0,1032000000.0,156000000.0,23000000.0,566000000.0,466000000.0,-137000000.0,329000000.0,2645000000.0,504400000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q2YTD,2017-01-01,2017-06-30,,,0.92,0.92,0.72,731000000.0,0.92,219000000.0,,466000000.0,466000000.0,,466000000.0,3492000000.0,5553000000.0,,-3000000.0,410000000.0,38000000.0,,,3492000000.0,2099000000.0,315000000.0,45000000.0,1141000000.0,958000000.0,-273000000.0,685000000.0,5591000000.0,504400000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q2TTM,2016-07-01,2017-06-30,,,2.27,2.27,1.4,1391446000.0,2.27,566953000.0,,1150893000.0,1150893000.0,,1150893000.0,6968027000.0,11426151000.0,,-26810000.0,789856000.0,-273000.0,,,6968027000.0,4457851000.0,628251000.0,96358000.0,2181302000.0,2276549000.0,-558703000.0,1717846000.0,11425878000.0,504400000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 13:27:46+00:00,,0.47,0.47,0.36,365000000.0,0.47,117000000.0,,239000000.0,239000000.0,,239000000.0,1879000000.0,2925000000.0,,1000000.0,210000000.0,21000000.0,,,1879000000.0,1067000000.0,159000000.0,22000000.0,575000000.0,492000000.0,-136000000.0,356000000.0,2946000000.0,508500000.0,508300000.0,508800000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2017.0,Q1TTM,2016-04-01,2017-03-31,,,2.21,2.21,1.38,1347980000.0,2.21,569350000.0,,1120688000.0,1120688000.0,,1120688000.0,6906376000.0,11281192000.0,,-21250000.0,784241000.0,-465000.0,,,6906376000.0,4374351000.0,628547000.0,97705000.0,2132221000.0,2242130000.0,-552092000.0,1690038000.0,11280727000.0,508500000.0,508300000.0,508800000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:32:33+00:00,,2.47,2.47,1.52,1642000000.0,2.47,181000000.0,,1261000000.0,1261000000.0,,1261000000.0,7084000000.0,11537000000.0,,-14000000.0,846000000.0,,,,7084000000.0,4453000000.0,652000000.0,143000000.0,2488000000.0,1965000000.0,-523000000.0,1442000000.0,11537000000.0,510500000.0,511000000.0,511000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q4,2018-10-01,2018-12-31,,,0.42,0.42,0.76,442000000.0,0.42,-5000000.0,,214000000.0,214000000.0,,214000000.0,3754000000.0,2880000000.0,,-6000000.0,-1655000000.0,,,,3754000000.0,-874000000.0,164000000.0,40000000.0,-1213000000.0,339000000.0,-130000000.0,209000000.0,2880000000.0,510500000.0,511000000.0,511000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 12:25:36+00:00,,0.96,0.96,,440000000.0,0.96,73000000.0,,491000000.0,491000000.0,,491000000.0,1700000000.0,3048000000.0,,-7000000.0,212000000.0,,,,1700000000.0,1348000000.0,164000000.0,39000000.0,652000000.0,696000000.0,-132000000.0,564000000.0,3048000000.0,511500000.0,510000000.0,511000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q3YTD,2018-01-01,2018-09-30,,,2.05,2.05,0.76,1200000000.0,2.05,186000000.0,,1047000000.0,1047000000.0,,1047000000.0,3330000000.0,8657000000.0,,-8000000.0,2501000000.0,,,,3330000000.0,5327000000.0,488000000.0,103000000.0,3701000000.0,1626000000.0,-393000000.0,1233000000.0,8657000000.0,511500000.0,510000000.0,511000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q3TTM,2017-10-01,2018-09-30,,,2.42,2.42,1.12,1577000000.0,2.41,304000000.0,,1237000000.0,1237000000.0,,1237000000.0,6114000000.0,11491000000.0,,-14000000.0,1695000000.0,-38000000.0,,,6114000000.0,5339000000.0,644000000.0,132000000.0,3272000000.0,2067000000.0,-526000000.0,1541000000.0,11453000000.0,511500000.0,510000000.0,511000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:33:06+00:00,,0.52,0.52,0.38,377000000.0,0.52,54000000.0,,265000000.0,265000000.0,,265000000.0,690000000.0,2658000000.0,,-2000000.0,1141000000.0,,,,690000000.0,1968000000.0,164000000.0,35000000.0,1518000000.0,450000000.0,-131000000.0,319000000.0,2658000000.0,509600000.0,510000000.0,510000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.09,1.09,0.76,760000000.0,1.09,113000000.0,,556000000.0,556000000.0,,556000000.0,1630000000.0,5609000000.0,,-1000000.0,2289000000.0,,,,1630000000.0,3979000000.0,324000000.0,64000000.0,3049000000.0,930000000.0,-261000000.0,669000000.0,5609000000.0,509600000.0,510000000.0,510000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2.43,2.43,1.48,1508000000.0,2.42,436000000.0,,1238000000.0,1238000000.0,,1238000000.0,5022000000.0,11460000000.0,,-8000000.0,2697000000.0,-38000000.0,,,5022000000.0,6400000000.0,637000000.0,124000000.0,4205000000.0,2195000000.0,-521000000.0,1674000000.0,11422000000.0,509600000.0,510000000.0,510000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:27:38+00:00,,0.57,0.57,0.38,383000000.0,0.57,59000000.0,,291000000.0,291000000.0,,291000000.0,940000000.0,2951000000.0,,1000000.0,1148000000.0,,,,940000000.0,2011000000.0,160000000.0,29000000.0,1531000000.0,480000000.0,-130000000.0,350000000.0,2951000000.0,510500000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2018.0,Q1TTM,2017-04-01,2018-03-31,,,2.36,2.36,1.46,1497000000.0,2.35,484000000.0,,1200000000.0,1200000000.0,,1200000000.0,5945000000.0,11430000000.0,,-10000000.0,1756000000.0,-21000000.0,,,5945000000.0,5464000000.0,629000000.0,112000000.0,3253000000.0,2211000000.0,-527000000.0,1684000000.0,11409000000.0,510500000.0,509000000.0,509000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q4,2019-10-01,2019-12-31,,,0.55,0.55,1.21,446000000.0,0.56,7000000.0,,292000000.0,292000000.0,,292000000.0,2502000000.0,2798000000.0,,2000000.0,-600000000.0,,,,2502000000.0,296000000.0,186000000.0,33000000.0,-154000000.0,450000000.0,-151000000.0,299000000.0,2798000000.0,519700000.0,519000000.0,520000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:32:33+00:00,,2.64,2.64,1.62,1765000000.0,2.64,128000000.0,,1372000000.0,1372000000.0,,1372000000.0,6806000000.0,11529000000.0,,16000000.0,854000000.0,,,,6806000000.0,4723000000.0,736000000.0,116000000.0,2619000000.0,2104000000.0,-604000000.0,1500000000.0,11529000000.0,519700000.0,519000000.0,520000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 12:25:36+00:00,,1.02,1.02,,447000000.0,1.01,72000000.0,,527000000.0,527000000.0,,527000000.0,1596000000.0,3013000000.0,,8000000.0,212000000.0,,,,1596000000.0,1417000000.0,192000000.0,25000000.0,659000000.0,758000000.0,-159000000.0,599000000.0,3013000000.0,516700000.0,519000000.0,521000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q3YTD,2019-01-01,2019-09-30,,,2.09,2.09,0.41,1319000000.0,2.08,121000000.0,,1080000000.0,1080000000.0,,1080000000.0,4304000000.0,8731000000.0,,14000000.0,1454000000.0,,,,4304000000.0,4427000000.0,550000000.0,83000000.0,2773000000.0,1654000000.0,-453000000.0,1201000000.0,8731000000.0,516700000.0,519000000.0,521000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q3TTM,2018-10-01,2019-09-30,,,2.51,2.51,1.17,1761000000.0,2.5,116000000.0,,1294000000.0,1294000000.0,,1294000000.0,8058000000.0,11611000000.0,,8000000.0,-201000000.0,,,,8058000000.0,3553000000.0,714000000.0,123000000.0,1560000000.0,1993000000.0,-583000000.0,1410000000.0,11611000000.0,516700000.0,519000000.0,521000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.07,1.07,0.41,872000000.0,1.07,49000000.0,,553000000.0,553000000.0,,553000000.0,2708000000.0,5718000000.0,,6000000.0,1242000000.0,,,,2708000000.0,3010000000.0,358000000.0,58000000.0,2114000000.0,896000000.0,-294000000.0,602000000.0,5718000000.0,517400000.0,516000000.0,518000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2.45,2.45,1.17,1754000000.0,2.45,117000000.0,,1258000000.0,1258000000.0,,1258000000.0,8162000000.0,11646000000.0,,-7000000.0,-201000000.0,,,,8162000000.0,3484000000.0,686000000.0,137000000.0,1553000000.0,1931000000.0,-556000000.0,1375000000.0,11646000000.0,517400000.0,516000000.0,518000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:33:06+00:00,,0.46,0.46,0.41,439000000.0,0.46,24000000.0,,238000000.0,238000000.0,,238000000.0,708000000.0,2577000000.0,,2000000.0,1020000000.0,,,,708000000.0,1869000000.0,179000000.0,29000000.0,1459000000.0,410000000.0,-148000000.0,262000000.0,2577000000.0,517400000.0,516000000.0,518000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 14:34:55+00:00,,0.61,0.61,0.41,433000000.0,0.61,25000000.0,,315000000.0,315000000.0,,315000000.0,2000000000.0,3141000000.0,,4000000.0,222000000.0,,,,2000000000.0,1141000000.0,179000000.0,29000000.0,655000000.0,486000000.0,-146000000.0,340000000.0,3141000000.0,516400000.0,515000000.0,516000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2.51,2.51,1.14,1692000000.0,2.51,147000000.0,,1285000000.0,1285000000.0,,1285000000.0,8144000000.0,11727000000.0,,-11000000.0,-80000000.0,,,,8144000000.0,3583000000.0,671000000.0,143000000.0,1612000000.0,1971000000.0,-539000000.0,1432000000.0,11727000000.0,516400000.0,515000000.0,516000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2.59,2.59,1.62,1795000000.0,2.59,97000000.0,,1352000000.0,1352000000.0,,1352000000.0,6476000000.0,11199000000.0,,1000000.0,855000000.0,,,,6476000000.0,4723000000.0,746000000.0,121000000.0,2650000000.0,2073000000.0,-624000000.0,1449000000.0,11199000000.0,526800000.0,526000000.0,527000000.0
Xcel Energy Inc,XEL,LGJNMI9GH8XIDG5RCM61,72903,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 14:34:55+00:00,,0.56,0.56,,463000000.0,0.56,-6000000.0,,295000000.0,295000000.0,,295000000.0,1670000000.0,2811000000.0,,-11000000.0,223000000.0,,,,1670000000.0,1141000000.0,189000000.0,34000000.0,686000000.0,455000000.0,-166000000.0,289000000.0,2811000000.0,526800000.0,526000000.0,527000000.0
